symbol,region,rr_target,fill_model,n_signals,filled_n,fill_rate_per_signal,miss_target_before_fill_rate,stop_invalid_before_fill_rate,expired_rate,ambiguity_rate,median_bars_to_fill,median_actual_RR,mean_actual_RR,filled_win_rate,filled_profit_factor,E_R_lower_filled,E_R_upper_filled,EV_R_lower_per_signal,EV_R_upper_per_signal,censor_worst_EV_per_signal
RB,R3,0.75,TOUCH_FILL,263,176,0.6692015209125475,0.06844106463878327,0.0,0.015209125475285171,0.060836501901140684,0.0,1.1999999999998,1.6977137445887978,0.3236994219653179,0.5051078551078457,-0.3346958436553876,-0.3346958436553876,-0.22016114430563521,-0.17453376787977967,-0.23156798841209908
RB,R2,0.75,TOUCH_FILL,341,152,0.44574780058651026,0.1378299120234604,0.0,0.07331378299120235,0.07331378299120235,0.0,0.8,1.3980733082707126,0.6578947368421053,2.3945818070817935,0.47709377610692927,0.4886069340016657,0.20973095005352863,0.2683819764464903,0.20973095005352863
RU,R2,0.75,TOUCH_FILL,159,89,0.559748427672956,0.0880503144654088,0.0,0.0,0.025157232704402517,0.0,1.2500406914287574,1.5203577443518137,0.38202247191011235,0.7095648506662613,-0.1794823956556812,-0.1794823956556812,-0.10046498876324295,-0.08159706423494108,-0.10046498876324295
RU,R3,0.75,TOUCH_FILL,141,96,0.6808510638297872,0.10638297872340426,0.0,0.0,0.03546099290780142,0.0,0.9337709318611414,1.2731273431719157,0.5,1.1951534412900517,0.09757672064502591,0.09757672064502591,0.06643521405618785,0.09303095873703891,0.06643521405618785
RU,R4,0.75,TOUCH_FILL,158,111,0.7025316455696202,0.08860759493670886,0.0,0.02531645569620253,0.0379746835443038,0.0,1.0,1.971685136982163,0.4144144144144144,2.038035298035231,0.6078585078584684,0.6078585078584684,0.42703983779930377,0.4555208504575316,0.42703983779930377
SC,R4,0.75,TOUCH_FILL,155,118,0.7612903225806451,0.06451612903225806,0.0,0.0064516129032258064,0.0,0.0,0.9083401715984657,1.1427053378355645,0.3211009174311927,0.38168977910631036,-0.41977024170764243,-0.41977024170764254,-0.2951932667492454,-0.2951932667492454,-0.35325778287827764
SC,R2,0.75,TOUCH_FILL,106,40,0.37735849056603776,0.14150943396226415,0.0,0.1320754716981132,0.03773584905660377,0.0,0.9999618539002966,1.394318751487211,0.4,0.9429919074455911,-0.0342048555326453,-0.0342048555326453,-0.041209379446281245,-0.005832020955715214,-0.041209379446281245
SN,R4,0.75,TOUCH_FILL,105,61,0.580952380952381,0.17142857142857143,0.0,0.009523809523809525,0.009523809523809525,0.0,0.8515869140625,1.1817921952706396,0.3448275862068966,0.6974513236744687,-0.19822154655810661,-0.16579305262300215,-0.10949380667019223,-0.09158092430603929,-0.13806523524162082
SN,R2,0.75,TOUCH_FILL,159,92,0.5786163522012578,0.0880503144654088,0.0,0.012578616352201259,0.08176100628930817,0.0,0.8749894425675676,1.3261669654364652,0.6629213483146067,2.1431954207478636,0.38534677103860565,0.38534677103860576,0.2156972491977101,0.2770180039146913,0.1968293246694082
TA,R4,0.75,TOUCH_FILL,248,164,0.6612903225806451,0.09274193548387097,0.0,0.08064516129032258,0.020161290322580645,0.0,0.9,1.3089298475044828,0.4451219512195122,0.9107142857142911,-0.04954268292682626,-0.04954268292682626,-0.03276209677419157,-0.017641129032256092,-0.03276209677419157
TA,R2,0.75,TOUCH_FILL,234,128,0.5470085470085471,0.06837606837606838,0.0,0.0,0.038461538461538464,0.0,0.999999999999899,1.9214316716269775,0.33070866141732286,0.5432399626517141,-0.3057055368079079,-0.29192600924885287,-0.17446411613078763,-0.13920770587437742,-0.17873762040429192
TA,R3,0.75,TOUCH_FILL,136,78,0.5735294117647058,0.03676470588235294,0.0,0.058823529411764705,0.014705882352941176,0.0,1.2727272727272727,1.5822389327197008,0.48717948717948717,1.2145959595959586,0.11004921004920945,0.11004921004920945,0.06311645870469365,0.07414587046939954,0.06311645870469365
AG,R2,0.75,STRICT_TRADE_THROUGH,126,70,0.5555555555555556,0.11904761904761904,0.0,0.05555555555555555,0.007936507936507936,0.0,0.7500000000000149,1.1259458624300875,0.6,1.3309613497972943,0.1323845399189178,0.1323845399189178,0.06561045868511307,0.07354696662162101,0.06561045868511307
AG,R1,0.75,STRICT_TRADE_THROUGH,118,113,0.9576271186440678,0.03389830508474576,0.0,0.0,0.0,0.0,2.6818181818181817,4.624053655429739,0.32954545454545453,1.1399387439223905,0.09382256694796641,0.09382256694796641,0.06996937196119528,0.06996937196119528,-0.14189503481846574
AL,R4,0.75,STRICT_TRADE_THROUGH,140,99,0.7071428571428572,0.06428571428571428,0.0,0.0,0.03571428571428571,0.0,0.8823529411764706,1.407202917898112,0.3917525773195876,0.6096045197740236,-0.23745704467353201,-0.13436426116837735,-0.16452380952380433,-0.0930952380952329,-0.17880952380951862
AL,R2,0.75,STRICT_TRADE_THROUGH,144,110,0.7638888888888888,0.08333333333333333,0.0,0.006944444444444444,0.020833333333333332,0.0,1.2,1.4226827053859876,0.45161290322580644,0.8274891774891827,-0.0946027091188353,-0.0946027091188353,-0.07498647186147003,-0.055889249639247796,-0.19304202741702559
AL,R3,0.75,STRICT_TRADE_THROUGH,176,107,0.6079545454545454,0.10227272727272728,0.0,0.056818181818181816,0.0,0.0,0.7500000000000374,1.0405921700314256,0.7238095238095238,2.590986216848287,0.43941524084381234,0.43941524084381234,0.2621511380034108,0.2621511380034108,0.2507875016397744
AU,R2,0.75,STRICT_TRADE_THROUGH,111,69,0.6216216216216216,0.036036036036036036,0.0,0.0,0.14414414414414414,0.0,1.5001695489988713,1.6800908113048991,0.5362318840579711,1.7900804666832697,0.366414129476299,0.366414129476299,0.21876193634112281,0.32912229670148324,0.21876193634112281
CF,R2,0.75,STRICT_TRADE_THROUGH,262,160,0.6106870229007634,0.03435114503816794,0.0,0.0,0.022900763358778626,0.0,1.0,1.3888020182510792,0.389937106918239,0.7200164036013884,-0.17080760283437305,-0.17080760283437302,-0.1112916368346004,-0.09220766736895156,-0.11510843072773018
CF,R3,0.75,STRICT_TRADE_THROUGH,206,130,0.6310679611650486,0.10679611650485436,0.0,0.07281553398058252,0.019417475728155338,0.0,1.0,1.6234744996756754,0.5,1.9870940170940008,0.4935470085470001,0.5070085470085391,0.31146170442286414,0.33087918015101986,0.31146170442286414
CF,R4,0.75,STRICT_TRADE_THROUGH,274,156,0.5693430656934306,0.07664233576642336,0.0,0.021897810218978103,0.0364963503649635,0.0,0.8,1.385508241758244,0.7371794871794872,3.663559814169565,0.7000381562881548,0.7000381562881548,0.3803136948209932,0.4122480013903363,0.3803136948209932
CU,R2,0.75,STRICT_TRADE_THROUGH,144,61,0.4236111111111111,0.13194444444444445,0.0,0.0625,0.10416666666666667,0.0,1.0909090909090908,1.2477498228389192,0.3728813559322034,0.5052451661147339,-0.310269980572116,-0.31026998057211597,-0.12712450592885313,-0.048999505928853125,-0.141013394817742
CU,R4,0.75,STRICT_TRADE_THROUGH,163,113,0.6932515337423313,0.08588957055214724,0.0,0.006134969325153374,0.006134969325153374,0.0,0.7500000000000374,0.9048434478217053,0.5730337078651685,1.12097902097904,0.05165396401352275,0.05165396401352274,0.028203698142352907,0.03280492513621794,-0.11903556566132809
CU,R3,0.75,STRICT_TRADE_THROUGH,140,100,0.7142857142857143,0.02142857142857143,0.0,0.1357142857142857,0.007142857142857143,0.0,0.7500000000000472,0.9681245421245619,0.62,1.59030267977638,0.2243150183150245,0.2418150183150266,0.16022501308216036,0.1727250130821619,0.16022501308216036
I,R3,0.75,STRICT_TRADE_THROUGH,324,206,0.6358024691358025,0.06790123456790123,0.0,0.030864197530864196,0.05246913580246913,0.0,0.8888888888888888,1.1661003236245968,0.458128078817734,0.8300505050505018,-0.09209085933224047,-0.08347016967706801,-0.05769890260631115,-0.01526063100137285,-0.06695816186557041
I,R2,0.75,STRICT_TRADE_THROUGH,354,205,0.5790960451977402,0.04519774011299435,0.0,0.011299435028248588,0.03389830508474576,0.0,1.0909090909090908,1.4457649667405847,0.2731707317073171,0.38747203579418593,-0.44520325203251854,-0.4366666666666648,-0.26064030131826643,-0.23168549905837932,-0.26064030131826643
I,R4,0.75,STRICT_TRADE_THROUGH,349,217,0.6217765042979942,0.1174785100286533,0.0,0.03724928366762178,0.017191977077363897,0.0,1.0,1.4559468948869592,0.535,1.747030209933372,0.3473690476190177,0.34736904761901777,0.19620002728883532,0.20981034247508173,0.1474894255696376
M,R2,0.75,STRICT_TRADE_THROUGH,286,171,0.5979020979020979,0.1048951048951049,0.0,0.01048951048951049,0.03146853146853147,0.0,0.7500000000000497,1.2888888888888461,0.3567251461988304,0.5584848484848316,-0.2840155945419212,-0.2840155945419212,-0.17331002331002981,-0.14883449883450534,-0.17331002331002981
M,R4,0.75,STRICT_TRADE_THROUGH,191,110,0.5759162303664922,0.14136125654450263,0.0,0.0,0.031413612565445025,0.0,0.8166666666666667,1.8430762167126276,0.4,0.8985613712886511,-0.06086317722680931,-0.06086317722680931,-0.03505209159659174,-0.011491882172507972,-0.03505209159659174
M,R3,0.75,STRICT_TRADE_THROUGH,232,136,0.5862068965517241,0.10344827586206896,0.0,0.02586206896551724,0.02586206896551724,0.0,0.8571428571428571,1.1353625541125438,0.7481481481481481,3.1563492063492196,0.5430805408583218,0.5615990593768362,0.3160166940339373,0.34295634920634865,0.3117063492063511
MA,R3,0.75,STRICT_TRADE_THROUGH,143,95,0.6643356643356644,0.055944055944055944,0.0,0.013986013986013986,0.03496503496503497,0.0,1.1428571428571428,1.794728800518273,0.37894736842105264,0.6229393017528623,-0.23417453891138026,-0.23417453891138026,-0.1555704978781897,-0.12934672165441347,-0.1555704978781897
MA,R4,0.75,STRICT_TRADE_THROUGH,147,110,0.7482993197278912,0.061224489795918366,0.0,0.013605442176870748,0.006802721088435374,0.0,0.8666666666666667,2.1837323282777876,0.37142857142857144,0.6292429792429877,-0.23304727019012206,-0.2155869527298046,-0.16646233585008716,-0.153990680521289,-0.20047594129226404
MA,R2,0.75,STRICT_TRADE_THROUGH,212,106,0.5,0.16981132075471697,0.0,0.07547169811320754,0.02830188679245283,0.0,0.8333333333333334,1.2878888668983057,0.5436893203883495,1.1594562647754212,0.07276159654800769,0.0727615965480077,0.035351153039833924,0.05657756813417355,0.02120020964360751
NI,R4,0.75,STRICT_TRADE_THROUGH,111,54,0.4864864864864865,0.27927927927927926,0.0,0.018018018018018018,0.0,0.0,0.7500000000000193,1.2050389254819778,0.5384615384615384,0.9617569249922011,-0.017650650003599458,-0.01765065000359947,-0.006201579730994404,-0.006201579730994404,-0.14133671486612956
NI,R2,0.75,STRICT_TRADE_THROUGH,111,47,0.42342342342342343,0.08108108108108109,0.0,0.02702702702702703,0.11711711711711711,0.0,1.0,1.2741714516714802,0.5777777777777777,1.766871122225112,0.3237900293839363,0.4260122516061585,0.02315812002051472,0.17270766957006428,0.005140102002496702
P,R2,0.75,STRICT_TRADE_THROUGH,170,116,0.6823529411764706,0.12941176470588237,0.0,0.0058823529411764705,0.0,0.0,1.5,1.5793652205074629,0.7155172413793104,3.362410527183253,0.6720650637676497,0.6720650637676497,0.45858557292380797,0.45858557292380797,0.45858557292380797
P,R4,0.75,STRICT_TRADE_THROUGH,132,82,0.6212121212121212,0.12878787878787878,0.0,0.05303030303030303,0.0,0.0,1.0,1.3076319191534236,0.6219512195121951,1.710431963127364,0.2685779372798572,0.2685779372798572,0.1668438701283961,0.1668438701283961,0.1668438701283961
P,R3,0.75,STRICT_TRADE_THROUGH,102,58,0.5686274509803921,0.11764705882352941,0.0,0.0,0.00980392156862745,0.0,1.1538461538461537,1.5173841736001477,0.6551724137931034,3.0527192982456204,0.7078342407743521,0.7078342407743521,0.4024939800481609,0.4098469212246315,0.4024939800481609
RB,R4,0.75,STRICT_TRADE_THROUGH,313,181,0.5782747603833865,0.19169329073482427,0.0,0.003194888178913738,0.0670926517571885,0.0,0.8,1.2949618521441602,0.5303867403314917,1.0223809523809337,0.010510392002095963,0.1090370955011757,-0.006701658299107455,0.08461889548151054,-0.006701658299107455
RB,R1,0.75,STRICT_TRADE_THROUGH,126,119,0.9444444444444444,0.0,0.0,0.015873015873015872,0.0,0.0,2.75,3.09775079728862,0.2169811320754717,0.5130550774526605,-0.3812870619946149,-0.3812870619946148,-0.3207653061224538,-0.3207653061224538,-0.423939909297057
RB,R3,0.75,STRICT_TRADE_THROUGH,263,175,0.6653992395437263,0.07604562737642585,0.0,0.019011406844106463,0.053231939163498096,0.0,1.1999999999998,1.7031292517007341,0.31976744186046513,0.4986975986975891,-0.3410022148394306,-0.3410022148394306,-0.22301285533225118,-0.1830889009596276,-0.23441969943871505
RB,R2,0.75,STRICT_TRADE_THROUGH,341,152,0.44574780058651026,0.1378299120234604,0.0,0.07331378299120235,0.07331378299120235,0.0,0.8,1.3980733082707126,0.6578947368421053,2.3945818070817935,0.47709377610692927,0.4886069340016657,0.20973095005352863,0.2683819764464903,0.20973095005352863
RU,R2,0.75,STRICT_TRADE_THROUGH,159,89,0.559748427672956,0.0880503144654088,0.0,0.0,0.025157232704402517,0.0,1.2500406914287574,1.5203577443518137,0.38202247191011235,0.7095648506662613,-0.1794823956556812,-0.1794823956556812,-0.10046498876324295,-0.08159706423494108,-0.10046498876324295
RU,R3,0.75,STRICT_TRADE_THROUGH,141,95,0.6737588652482269,0.10638297872340426,0.0,0.0070921985815602835,0.03546099290780142,0.0,0.9444649406454133,1.2786339467842514,0.5052631578947369,1.2205822379132445,0.10913015980971039,0.10913015980971039,0.07352741263774813,0.10012315731859922,0.07352741263774813
RU,R4,0.75,STRICT_TRADE_THROUGH,158,111,0.7025316455696202,0.0949367088607595,0.0,0.02531645569620253,0.03164556962025317,0.0,1.0,1.971685136982163,0.4144144144144144,2.038035298035231,0.6078585078584684,0.6078585078584684,0.42703983779930377,0.45077401501449366,0.42703983779930377
SC,R4,0.75,STRICT_TRADE_THROUGH,155,118,0.7612903225806451,0.06451612903225806,0.0,0.0064516129032258064,0.0,0.0,0.9083401715984657,1.1427053378355645,0.3211009174311927,0.38168977910631036,-0.41977024170764243,-0.41977024170764254,-0.2951932667492454,-0.2951932667492454,-0.35325778287827764
SC,R2,0.75,STRICT_TRADE_THROUGH,106,40,0.37735849056603776,0.14150943396226415,0.0,0.1320754716981132,0.03773584905660377,0.0,0.9999618539002966,1.394318751487211,0.4,0.9429919074455911,-0.0342048555326453,-0.0342048555326453,-0.041209379446281245,-0.005832020955715214,-0.041209379446281245
SN,R4,0.75,STRICT_TRADE_THROUGH,105,61,0.580952380952381,0.17142857142857143,0.0,0.009523809523809525,0.009523809523809525,0.0,0.8515869140625,1.1817921952706396,0.3448275862068966,0.6974513236744687,-0.19822154655810661,-0.16579305262300215,-0.10949380667019223,-0.09158092430603929,-0.13806523524162082
SN,R2,0.75,STRICT_TRADE_THROUGH,159,92,0.5786163522012578,0.0880503144654088,0.0,0.012578616352201259,0.08176100628930817,0.0,0.8749894425675676,1.3261669654364652,0.6629213483146067,2.1431954207478636,0.38534677103860565,0.38534677103860576,0.2156972491977101,0.2770180039146913,0.1968293246694082
TA,R4,0.75,STRICT_TRADE_THROUGH,248,164,0.6612903225806451,0.09274193548387097,0.0,0.08064516129032258,0.020161290322580645,0.0,0.9,1.3089298475044828,0.4451219512195122,0.9107142857142911,-0.04954268292682626,-0.04954268292682626,-0.03276209677419157,-0.017641129032256092,-0.03276209677419157
TA,R2,0.75,STRICT_TRADE_THROUGH,234,128,0.5470085470085471,0.06837606837606838,0.0,0.0,0.038461538461538464,0.0,0.999999999999899,1.9214316716269775,0.33070866141732286,0.5432399626517141,-0.3057055368079079,-0.29192600924885287,-0.17446411613078763,-0.13920770587437742,-0.17873762040429192
TA,R3,0.75,STRICT_TRADE_THROUGH,136,78,0.5735294117647058,0.03676470588235294,0.0,0.058823529411764705,0.014705882352941176,0.0,1.2727272727272727,1.5822389327197008,0.48717948717948717,1.2145959595959586,0.11004921004920945,0.11004921004920945,0.06311645870469365,0.07414587046939954,0.06311645870469365
AG,R2,1.0,TOUCH_FILL,126,49,0.3888888888888889,0.18253968253968253,0.0,0.15873015873015872,0.007936507936507936,0.0,1.0,1.4260987353128047,0.4897959183673469,1.123181818181818,0.06284786641929498,0.06284786641929498,0.016504329004329008,0.024440836940836944,0.016504329004329008
AG,R1,1.0,TOUCH_FILL,118,103,0.8728813559322034,0.1016949152542373,0.0,0.0,0.01694915254237288,0.0,3.1612903225808893,5.025011865362666,0.24358974358974358,1.0083579048946851,0.006322004984441254,0.006322004984441254,0.004178952447342562,0.021128104989715443,-0.20768545433231844
AL,R4,1.0,TOUCH_FILL,140,85,0.6071428571428571,0.07142857142857142,0.0,0.09285714285714286,0.03571428571428571,0.0,1.0,1.6137611408199641,0.2891566265060241,0.4901129943502825,-0.3624497991967871,-0.24196787148594376,-0.21488095238095237,-0.14345238095238094,-0.22916666666666663
AL,R2,1.0,TOUCH_FILL,144,100,0.6944444444444444,0.1111111111111111,0.0,0.05555555555555555,0.013888888888888888,0.0,1.2,1.5444509759245852,0.39759036144578314,0.7701818181818182,-0.1384446878422782,-0.1384446878422782,-0.09368686868686868,-0.0797979797979798,-0.21174242424242426
AL,R3,1.0,TOUCH_FILL,176,97,0.5511363636363636,0.1534090909090909,0.0,0.0625,0.0,0.0,1.0,1.2267304860088366,0.6947368421052632,2.709934318555008,0.5219799498746867,0.5219799498746867,0.2817505411255411,0.2817505411255411,0.27038690476190474
AU,R2,1.0,TOUCH_FILL,111,63,0.5675675675675675,0.17117117117117117,0.0,0.05405405405405406,0.009009009009009009,0.0,1.7024893439935904,1.853796473458892,0.49206349206349204,1.7138284830407027,0.3625795469413092,0.3625795469413092,0.19677938249822055,0.20578839150722958,0.19677938249822055
CF,R2,1.0,TOUCH_FILL,262,148,0.5648854961832062,0.04961832061068702,0.0,0.026717557251908396,0.026717557251908396,0.0,1.125,1.519482421875029,0.3401360544217687,0.6635738831615121,-0.2219954648526077,-0.2219954648526077,-0.13218829516539438,-0.10547073791348599,-0.13600508905852415
CF,R3,1.0,TOUCH_FILL,206,124,0.6019417475728155,0.13106796116504854,0.0,0.07766990291262135,0.019417475728155338,0.0,1.0,1.7668146636384852,0.47580645161290325,2.010683760683761,0.5297939068100358,0.5459229390681003,0.31890507011866237,0.34317691477885653,0.31890507011866237
CF,R4,1.0,TOUCH_FILL,274,149,0.5437956204379562,0.08029197080291971,0.0,0.04744525547445255,0.032846715328467155,0.0,1.0,1.5447267497603117,0.7248322147651006,3.9003484320557544,0.7980824544582951,0.7980824544582951,0.4157455683003137,0.44859228362878084,0.4157455683003137
CU,R2,1.0,TOUCH_FILL,144,53,0.3680555555555556,0.2569444444444444,0.0,0.09027777777777778,0.006944444444444444,0.0,1.1,1.4053167323060658,0.27450980392156865,0.39713705800661964,-0.43737115399519744,-0.43737115399519744,-0.15490228370663242,-0.14795783926218797,-0.16879117259552132
CU,R4,1.0,TOUCH_FILL,163,100,0.6134969325153374,0.11042944785276074,0.0,0.06748466257668712,0.0,0.0,1.0,1.1012547702466737,0.5131578947368421,1.0805896805896804,0.039234449760765545,0.039234449760765545,0.01829336307863915,0.01829336307863915,-0.12894590072504183
CU,R3,1.0,TOUCH_FILL,140,84,0.6,0.02142857142857143,0.0,0.25,0.007142857142857143,0.0,1.0,1.1459815977673233,0.7380952380952381,3.201431901431901,0.5765654979940694,0.6003750218035933,0.34593929879644164,0.36022501308215593,0.34593929879644164
I,R3,1.0,TOUCH_FILL,324,179,0.5524691358024691,0.09259259259259259,0.0,0.09876543209876543,0.040123456790123455,0.0,1.0,1.3263500931098757,0.38636363636363635,0.7330246913580246,-0.1638257575757576,-0.1638257575757576,-0.08899176954732511,-0.04886831275720166,-0.09825102880658437
I,R2,1.0,TOUCH_FILL,354,194,0.5480225988700564,0.05084745762711865,0.0,0.031073446327683617,0.03672316384180791,0.0,1.25,1.5792877225866957,0.2422680412371134,0.38934240362811756,-0.4627147766323026,-0.4627147766323026,-0.25640301318267433,-0.2196798493408664,-0.25640301318267433
I,R4,1.0,TOUCH_FILL,349,206,0.5902578796561605,0.12607449856733524,0.0,0.045845272206303724,0.03151862464183381,0.0,1.0000000000000455,1.589482200647223,0.5238095238095238,1.820740740740677,0.39082892416222725,0.39082892416222725,0.20878701050619183,0.24030563514802564,0.1600764087869941
M,R2,1.0,TOUCH_FILL,286,153,0.534965034965035,0.11888111888111888,0.0,0.055944055944055944,0.03496503496503497,0.0,1.0,1.4806100217864508,0.28104575163398693,0.4912121212121119,-0.3657952069716842,-0.3657952069716842,-0.19918414918415278,-0.1642191142191178,-0.19918414918415278
M,R4,1.0,TOUCH_FILL,191,104,0.5445026178010471,0.16753926701570682,0.0,0.005235602094240838,0.031413612565445025,0.0,1.0,2.030128205128248,0.36538461538461536,0.9040404040404113,-0.060897435897431317,-0.060897435897431317,-0.03315881326352282,-0.0017452006980777828,-0.03315881326352282
M,R3,1.0,TOUCH_FILL,232,121,0.521551724137931,0.11206896551724138,0.0,0.08189655172413793,0.02586206896551724,0.0,1.0,1.2974204858502238,0.725,3.258585858585859,0.6211111111111111,0.6419444444444397,0.32126436781609197,0.35359195402298604,0.3169540229885057
MA,R3,1.0,TOUCH_FILL,143,89,0.6223776223776224,0.09090909090909091,0.0,0.027972027972027972,0.027972027972027972,0.0,1.25,1.9374061862825895,0.33707865168539325,0.6064971751412429,-0.2608614232209738,-0.2608614232209738,-0.16235431235431236,-0.1343822843822844,-0.16235431235431236
MA,R4,1.0,TOUCH_FILL,147,106,0.7210884353741497,0.061224489795918366,0.0,0.04081632653061224,0.006802721088435374,0.0,1.0,2.348621190130624,0.3564356435643564,0.6953338968723586,-0.19607224458709607,-0.17627026438907625,-0.1347163041040592,-0.12111086192718845,-0.16872990954623607
MA,R2,1.0,TOUCH_FILL,212,99,0.4669811320754717,0.20754716981132076,0.0,0.09433962264150944,0.0047169811320754715,0.0,1.0,1.4451694489573277,0.5208333333333334,1.2329710144927537,0.11163194444444442,0.11163194444444442,0.04583333333333334,0.05055031446540881,0.03168238993710692
NI,R4,1.0,TOUCH_FILL,111,51,0.4594594594594595,0.27927927927927926,0.0,0.04504504504504504,0.0,0.0,1.0,1.3859854134750724,0.5384615384615384,1.2124183006535814,0.0980392156862683,0.0980392156862683,0.03444621091679698,0.03444621091679698,-0.07366189719131112
NI,R2,1.0,TOUCH_FILL,111,40,0.36036036036036034,0.08108108108108109,0.0,0.09009009009009009,0.11711711711711711,0.0,1.2072072072072073,1.4566008604758895,0.5,1.5563448064356318,0.27817240321781594,0.39922503479676336,-0.012877916015522468,0.13667163353402706,-0.030895934033540486
P,R2,1.0,TOUCH_FILL,170,102,0.6,0.1588235294117647,0.0,0.03529411764705882,0.023529411764705882,0.0,1.625,1.7309173914320972,0.7254901960784313,3.8451392357642358,0.781018613739202,0.781018613739202,0.4450817564788153,0.46861116824352117,0.4450817564788153
P,R4,1.0,TOUCH_FILL,132,74,0.5606060606060606,0.14393939393939395,0.0,0.08333333333333333,0.015151515151515152,0.0,1.0784615384615384,1.465919107663708,0.5945945945945946,1.7986599326599326,0.32378105378105376,0.32378105378105376,0.18151362105907562,0.19666513621059079,0.18151362105907562
P,R3,1.0,TOUCH_FILL,102,50,0.49019607843137253,0.17647058823529413,0.0,0.029411764705882353,0.0,0.0,1.2272727272727273,1.6822285784391047,0.62,3.016185937792586,0.7661506563611826,0.7661506563611826,0.37556404723587383,0.37556404723587383,0.37556404723587383
RB,R4,1.0,TOUCH_FILL,313,165,0.5271565495207667,0.20766773162939298,0.0,0.03194888178913738,0.07348242811501597,0.0,1.0,1.468658008658006,0.4909090909090909,1.043253968253968,0.022020202020202027,0.1331313131313131,-0.004366347177848782,0.10212992545260915,-0.004366347177848782
RB,R1,1.0,TOUCH_FILL,126,119,0.9444444444444444,0.0,0.0,0.015873015873015872,0.0,0.0,2.75,3.09775079728862,0.2169811320754717,0.5130550774526605,-0.3812870619946149,-0.3812870619946148,-0.3207653061224538,-0.3207653061224538,-0.423939909297057
RB,R3,1.0,TOUCH_FILL,263,169,0.6425855513307985,0.10266159695817491,0.0,0.04182509505703422,0.026615969581749048,0.0,1.25,1.8129191321499534,0.31952662721893493,0.5620289855072339,-0.2980276134122371,-0.2980276134122371,-0.19150823827630445,-0.1648922686945554,-0.19150823827630445
RB,R2,1.0,TOUCH_FILL,341,134,0.39296187683284456,0.18181818181818182,0.0,0.08797653958944282,0.06451612903225806,0.0,1.0,1.6026119402985495,0.6268656716417911,2.497999999999984,0.5589552238805909,0.5589552238805909,0.21378299120234365,0.2782991202346017,0.21378299120234365
RU,R2,1.0,TOUCH_FILL,159,86,0.5408805031446541,0.11320754716981132,0.0,0.006289308176100629,0.012578616352201259,0.0,1.2857142857142858,1.6209867531528286,0.36046511627906974,0.7124682723116916,-0.18388657003322043,-0.18388657003322043,-0.09946066052111294,-0.08688204416891168,-0.09946066052111294
RU,R3,1.0,TOUCH_FILL,141,88,0.624113475177305,0.14184397163120568,0.0,0.028368794326241134,0.028368794326241134,0.0,1.0499999999999619,1.412724406283363,0.4659090909090909,1.2358811578638895,0.1259819820409411,0.1259819820409411,0.07862705262129654,0.10699584694753768,0.07862705262129654
RU,R4,1.0,TOUCH_FILL,158,111,0.7025316455696202,0.11392405063291139,0.0,0.02531645569620253,0.012658227848101266,0.0,1.0,2.084884831056666,0.4144144144144144,2.086240426240359,0.6360867360866967,0.6360867360866967,0.44687106142799576,0.45952928927609704,0.44687106142799576
SC,R4,1.0,TOUCH_FILL,155,116,0.7483870967741936,0.07096774193548387,0.0,0.012903225806451613,0.0,0.0,1.0,1.2690452031177109,0.308411214953271,0.46239638796620125,-0.37180062888318793,-0.37180062888318793,-0.2566623696161362,-0.2566623696161362,-0.31472688574516844
SC,R2,1.0,TOUCH_FILL,106,40,0.37735849056603776,0.14150943396226415,0.0,0.1320754716981132,0.03773584905660377,0.0,1.0,1.5007821083382076,0.4,0.9950752407789235,-0.0029548555326458226,-0.0029548555326458226,-0.029416926616092756,0.008318922440511013,-0.029416926616092756
SN,R4,1.0,TOUCH_FILL,105,55,0.5238095238095238,0.19047619047619047,0.0,0.047619047619047616,0.009523809523809525,0.0,1.0,1.3489801968159774,0.3076923076923077,0.7037331510521737,-0.20510781850234122,-0.16664628004080276,-0.10157720535354041,-0.08252958630592136,-0.13014863392496898
SN,R2,1.0,TOUCH_FILL,159,70,0.44025157232704404,0.18238993710691823,0.0,0.13836477987421383,0.0,0.0,1.0,1.6050527734045223,0.582089552238806,1.9640838027940017,0.40290069370495596,0.40290069370495596,0.16977576401403802,0.16977576401403802,0.15090783948573613
TA,R4,1.0,TOUCH_FILL,248,147,0.592741935483871,0.125,0.0,0.09274193548387097,0.04435483870967742,0.0,1.0,1.4603116637930686,0.3945578231292517,0.8767790262172355,-0.07460317460317038,-0.07460317460317038,-0.04825268817204051,-0.0038978494623630993,-0.04825268817204051
TA,R2,1.0,TOUCH_FILL,234,126,0.5384615384615384,0.06837606837606838,0.0,0.0,0.04700854700854701,0.0,1.0,2.0408919123204785,0.32,0.5880392156862638,-0.2801333333333406,-0.2641333333333406,-0.15819088319088706,-0.1069088319088358,-0.16246438746439135
TA,R3,1.0,TOUCH_FILL,136,74,0.5441176470588235,0.051470588235294115,0.0,0.08823529411764706,0.0,0.0,1.2727272727272727,1.6747405184905175,0.4594594594594595,1.21,0.11351351351351352,0.11351351351351352,0.061764705882352944,0.061764705882352944,0.061764705882352944
AG,R2,1.0,STRICT_TRADE_THROUGH,126,49,0.3888888888888889,0.18253968253968253,0.0,0.15873015873015872,0.007936507936507936,0.0,1.0,1.4260987353128047,0.4897959183673469,1.123181818181818,0.06284786641929498,0.06284786641929498,0.016504329004329008,0.024440836940836944,0.016504329004329008
