instrument,horizon,feature_set,model,decile,n,mean_prediction,realized_mean,realized_median,positive_rate
AL,8,F1_DIRECTION,gbr_quantile,4,225,-0.0002518849959717825,0.00039745820174793065,0.000635391316516,0.5733333333333334
AL,8,F1_DIRECTION,gbr_quantile,5,225,-9.741451974953605e-05,6.896627884008572e-05,0.0002043944820605,0.5022222222222222
AL,8,F1_DIRECTION,gbr_quantile,6,225,6.237573395764245e-06,0.0003387232841631645,0.0006341824544015,0.5733333333333334
AL,8,F1_DIRECTION,gbr_quantile,7,225,0.00010416760116829293,-0.00026842978414971065,0.0002098856131117,0.5111111111111111
AL,8,F1_DIRECTION,gbr_quantile,8,225,0.00024525476588562346,0.0006753296511743325,0.0006296568578269,0.5777777777777777
AL,8,F1_DIRECTION,gbr_quantile,9,225,0.0004412964889682747,0.0006631421501805587,0.0006473190429939,0.5777777777777777
AL,8,F1_DIRECTION,gbr_quantile,10,225,0.0009243187053585136,-0.0004888863633221599,-0.0002110817949789,0.4444444444444444
AL,8,F2_ACTIVITY,linear_qr,1,225,-0.0010415584154903033,-0.00014877843406619116,0.0,0.48
AL,8,F2_ACTIVITY,linear_qr,2,225,-0.0006298585218578415,-0.00048559115195455507,-0.0002101061043552,0.43555555555555553
AL,8,F2_ACTIVITY,linear_qr,3,225,-0.00044445319222804683,-0.0003376188073389195,0.0,0.4888888888888889
AL,8,F2_ACTIVITY,linear_qr,4,225,-0.00031570951327558556,0.0006095029103664937,0.0006457862671962,0.5866666666666667
AL,8,F2_ACTIVITY,linear_qr,5,225,-0.0001922870318120272,-8.591471303280628e-05,0.0004038772268146,0.5377777777777778
AL,8,F2_ACTIVITY,linear_qr,6,225,-6.825090577540719e-05,0.0005821385517596925,0.0008329863038917,0.5866666666666667
AL,8,F2_ACTIVITY,linear_qr,7,225,5.023216787312309e-05,0.00030683491597048796,0.000418935908934,0.5555555555555556
AL,8,F2_ACTIVITY,linear_qr,8,225,0.0001702860177463468,-0.0005691255164072675,-0.0002077490399078,0.4666666666666667
AL,8,F2_ACTIVITY,linear_qr,9,225,0.00030882501832899114,6.94771366340658e-05,0.0002087464781612,0.5066666666666667
AL,8,F2_ACTIVITY,linear_qr,10,225,0.0005415893276320317,3.290898902578495e-05,-0.000217462216797,0.48
AL,8,F2_ACTIVITY,gbr_quantile,1,225,-0.0012472370266057523,-0.000193409897415084,-0.0002101061043552,0.43555555555555553
AL,8,F2_ACTIVITY,gbr_quantile,2,225,-0.0007136664861551859,-0.000652781347035032,-0.0004196391165232,0.4444444444444444
AL,8,F2_ACTIVITY,gbr_quantile,3,225,-0.0004902497672791845,-0.0006118977157305711,0.0,0.4711111111111111
AL,8,F2_ACTIVITY,gbr_quantile,4,225,-0.00029341416592315155,0.0003375921018837205,0.0006518196863047,0.5866666666666667
AL,8,F2_ACTIVITY,gbr_quantile,5,225,-0.00014290779735299676,-0.00010610623003234048,0.0002101502582075,0.52
AL,8,F2_ACTIVITY,gbr_quantile,6,225,-2.2013002288967058e-05,0.0008732533311757613,0.0008589221056293,0.6088888888888889
AL,8,F2_ACTIVITY,gbr_quantile,7,225,8.556489467847202e-05,-0.0001642258602260808,0.0,0.49333333333333335
AL,8,F2_ACTIVITY,gbr_quantile,8,225,0.00022583362158938572,0.00022799548000274308,0.0004222973035732,0.5511111111111111
AL,8,F2_ACTIVITY,gbr_quantile,9,225,0.00042430273124786124,0.0008305830709800578,0.0008530604057518,0.5911111111111111
AL,8,F2_ACTIVITY,gbr_quantile,10,225,0.000901857674700061,-0.000567169052646389,-0.0004344048721657,0.4222222222222222
AL,8,F3_VOL,linear_qr,1,225,-0.0011419771024321276,-0.0002730511610602338,-0.000205149246796,0.4488888888888889
AL,8,F3_VOL,linear_qr,2,225,-0.0007096214149893395,-0.00026630023478646704,0.0,0.47555555555555556
AL,8,F3_VOL,linear_qr,3,225,-0.000497395128278839,-0.0007031753738416535,-0.0002148920175885,0.4311111111111111
AL,8,F3_VOL,linear_qr,4,225,-0.0003494066855791307,0.0003564479323090493,0.0006055101607952,0.5777777777777777
AL,8,F3_VOL,linear_qr,5,225,-0.0002199376236580711,0.0001435923426191769,0.0002155869362666,0.52
AL,8,F3_VOL,linear_qr,6,225,-9.103337466122329e-05,0.00043521210319890535,0.0010494281580175,0.6355555555555555
AL,8,F3_VOL,linear_qr,7,225,3.18533438249542e-05,0.00033251327212813865,0.0008305648317994,0.5555555555555556
AL,8,F3_VOL,linear_qr,8,225,0.00014623528640588914,-0.00017544517444227016,0.0,0.49333333333333335
AL,8,F3_VOL,linear_qr,9,225,0.0002794247819425799,0.000412380260011196,0.0004324324391711,0.5555555555555556
AL,8,F3_VOL,linear_qr,10,225,0.0007307874182468198,-0.0002883400851790564,-0.0006492804037206,0.4311111111111111
AL,8,F3_VOL,gbr_quantile,1,225,-0.0013295200921338518,0.00012324432482934853,-0.0002113941451694,0.4488888888888889
AL,8,F3_VOL,gbr_quantile,2,225,-0.0006719657375302769,-0.0004392109830140177,0.0,0.47555555555555556
AL,8,F3_VOL,gbr_quantile,3,225,-0.00047096047796765187,-0.0007458210105401741,0.0,0.4888888888888889
AL,8,F3_VOL,gbr_quantile,4,225,-0.00030503136140849996,0.00023744117392005245,0.0006270247880216,0.5511111111111111
AL,8,F3_VOL,gbr_quantile,5,225,-0.00016335337117997744,5.561899488737331e-05,0.0002077490399079,0.5066666666666667
AL,8,F3_VOL,gbr_quantile,6,225,-4.0234675668863336e-05,0.00016999723443967158,0.0006246746689338,0.5555555555555556
AL,8,F3_VOL,gbr_quantile,7,225,8.153754312573541e-05,0.00021616871308838658,0.0004334633791319,0.5644444444444444
AL,8,F3_VOL,gbr_quantile,8,225,0.00021375474834050512,8.084846583849681e-05,0.0004197271834966,0.5377777777777778
AL,8,F3_VOL,gbr_quantile,9,225,0.00040748295452081853,0.0008252742393002923,0.0006473190429939,0.5644444444444444
AL,8,F3_VOL,gbr_quantile,10,225,0.0009570112128056785,-0.0005497272717926445,-0.0004201680734083,0.4311111111111111
AL,16,F1_DIRECTION,linear_qr,1,225,-0.0019749047186645103,-0.0004849939590772325,-0.0004146796659049,0.43555555555555553
AL,16,F1_DIRECTION,linear_qr,2,225,-0.0012070197542132974,-0.0006245853335501516,0.0,0.48444444444444446
AL,16,F1_DIRECTION,linear_qr,3,225,-0.0008197008999962331,-0.0003506775989255972,0.0004320587667126,0.5288888888888889
AL,16,F1_DIRECTION,linear_qr,4,225,-0.0005293644462145849,-0.00039833347987273016,0.000629921280672,0.5377777777777778
AL,16,F1_DIRECTION,linear_qr,5,225,-0.00025320778363657846,0.0003183401084500475,0.0006176016665688,0.5511111111111111
AL,16,F1_DIRECTION,linear_qr,6,225,-2.916524392471857e-05,0.0005111235150840181,0.0011102476992569,0.6222222222222222
AL,16,F1_DIRECTION,linear_qr,7,225,0.00020770207126153632,0.00021777210958152357,0.0004314994673207,0.5155555555555555
AL,16,F1_DIRECTION,linear_qr,8,225,0.0004668240440199667,3.9360944931375194e-05,0.0006267627908091,0.5688888888888889
AL,16,F1_DIRECTION,linear_qr,9,225,0.0007427591572869403,0.00034564279003586714,0.0010507513838464,0.5955555555555555
AL,16,F1_DIRECTION,linear_qr,10,225,0.001185715271553595,7.243805710089736e-05,-0.0002049390313556,0.48
AL,16,F1_DIRECTION,gbr_quantile,1,225,-0.0022778812615055857,0.0002101874958442703,0.0004120313202091,0.5244444444444445
AL,16,F1_DIRECTION,gbr_quantile,2,225,-0.0009459399164938197,-2.0509361649968835e-05,0.0006585446401975,0.5733333333333334
AL,16,F1_DIRECTION,gbr_quantile,3,225,-0.0004223057427217546,-0.00026304761003961423,-0.0002074043354941,0.4622222222222222
AL,16,F1_DIRECTION,gbr_quantile,4,225,-0.00015678627687405318,2.5991390012657318e-05,0.0004157139947625,0.5288888888888889
AL,16,F1_DIRECTION,gbr_quantile,5,225,8.93020519796584e-05,0.0005747235650869826,0.0008312552432102,0.5822222222222222
AL,16,F1_DIRECTION,gbr_quantile,6,225,0.00027399428772213047,-0.0005867238324851256,0.0002058672163729,0.5022222222222222
AL,16,F1_DIRECTION,gbr_quantile,7,225,0.0004556185012825785,-0.00011640479243277155,0.0006673340254329,0.5288888888888889
AL,16,F1_DIRECTION,gbr_quantile,8,225,0.0006098553416459875,-0.000318309716840977,0.0004209640137938,0.5155555555555555
AL,16,F1_DIRECTION,gbr_quantile,9,225,0.0008194245279235419,0.00023130613422350937,0.0010574178842948,0.5733333333333334
AL,16,F1_DIRECTION,gbr_quantile,10,225,0.0013094742139103629,-9.11261179609448e-05,0.000418935908934,0.5288888888888889
AL,16,F2_ACTIVITY,linear_qr,1,225,-0.0020554015187017366,-0.000622121032609724,-0.0004146796659049,0.43555555555555553
AL,16,F2_ACTIVITY,linear_qr,2,225,-0.0012911803099817942,-0.000688691209171692,0.0,0.49333333333333335
AL,16,F2_ACTIVITY,linear_qr,3,225,-0.0008586148429915944,-0.0003554621931148194,0.0002092706924032,0.5066666666666667
AL,16,F2_ACTIVITY,linear_qr,4,225,-0.0005223135199672362,-0.00010266098476501814,0.0008295313623753,0.5555555555555556
AL,16,F2_ACTIVITY,linear_qr,5,225,-0.00023954149792237219,-6.229084059286948e-05,0.0002111263599102,0.5155555555555555
AL,16,F2_ACTIVITY,linear_qr,6,225,1.3757034969245851e-05,0.0006029630846777645,0.0012562815722615,0.6133333333333333
AL,16,F2_ACTIVITY,linear_qr,7,225,0.0002517981164452341,0.00010921530325165593,0.0008369952361415,0.5555555555555556
AL,16,F2_ACTIVITY,linear_qr,8,225,0.0005207297131536816,0.0005814732733032667,0.0012922681100535,0.6044444444444445
AL,16,F2_ACTIVITY,linear_qr,9,225,0.0007959128266738394,0.00039111342782265334,0.0008530604057518,0.5911111111111111
AL,16,F2_ACTIVITY,linear_qr,10,225,0.0014608988788709922,-0.00020745167504320004,-0.0006262394526759,0.4488888888888889
AL,16,F2_ACTIVITY,gbr_quantile,1,225,-0.002338254887898542,5.977640075464974e-05,0.000211170943663,0.5022222222222222
AL,16,F2_ACTIVITY,gbr_quantile,2,225,-0.0009435175161860109,0.0004588652536342614,0.0010422095784438,0.6
AL,16,F2_ACTIVITY,gbr_quantile,3,225,-0.0004629040266583845,-0.0006009041134961955,-0.0002053598939346,0.4711111111111111
AL,16,F2_ACTIVITY,gbr_quantile,4,225,-0.00016657171443410724,-0.00035244689598414627,-0.0002081815350497,0.4666666666666667
AL,16,F2_ACTIVITY,gbr_quantile,5,225,4.800704198840851e-05,3.6431324717954664e-05,0.0004449388282526,0.5422222222222223
AL,16,F2_ACTIVITY,gbr_quantile,6,225,0.00022710611787808883,-0.00035740489380198676,0.0006192589732418,0.5511111111111111
AL,16,F2_ACTIVITY,gbr_quantile,7,225,0.00039214434543692123,-0.00017508387488204393,0.0010503099379573,0.5688888888888889
AL,16,F2_ACTIVITY,gbr_quantile,8,225,0.0005955251596224227,0.0006292618932544182,0.0008369952361415,0.56
AL,16,F2_ACTIVITY,gbr_quantile,9,225,0.0008424173940770368,-8.50633326207569e-05,0.0006169666005474,0.5155555555555555
AL,16,F2_ACTIVITY,gbr_quantile,10,225,0.001403252941366133,3.2655392181862586e-05,0.0006184929585884,0.5422222222222223
AL,16,F3_VOL,linear_qr,1,225,-0.002123584027109983,-0.0004562996884732052,-0.0004137360423106,0.44
AL,16,F3_VOL,linear_qr,2,225,-0.0013040008528367824,-0.0007737835265039874,0.0,0.48444444444444446
AL,16,F3_VOL,linear_qr,3,225,-0.0008869559942425923,-0.00018998346792473863,0.0002180787272845,0.5288888888888889
AL,16,F3_VOL,linear_qr,4,225,-0.0005631067551071128,6.247794746845854e-05,0.0006246746689338,0.5555555555555556
AL,16,F3_VOL,linear_qr,5,225,-0.00026737936091017695,5.740055698162223e-05,0.0006223421007836,0.56
AL,16,F3_VOL,linear_qr,6,225,7.866081556702568e-06,0.0005818401726221733,0.0010402580777884,0.6044444444444445
AL,16,F3_VOL,linear_qr,7,225,0.00025505510323283755,0.00023631386418619647,0.0010257463203197,0.56
AL,16,F3_VOL,linear_qr,8,225,0.0005336964138253995,8.662377650492485e-05,0.0008408661416196,0.56
AL,16,F3_VOL,linear_qr,9,225,0.0008199857396858833,0.000285841109129285,0.0010441684148034,0.5955555555555555
AL,16,F3_VOL,linear_qr,10,225,0.0016141963536674881,-0.00024434359023271167,-0.0006649673302771,0.4311111111111111
AL,16,F3_VOL,gbr_quantile,1,225,-0.0023236614343913093,0.00037168738438814,0.0004182350541935,0.5466666666666666
AL,16,F3_VOL,gbr_quantile,2,225,-0.0008340598685415345,7.34809918538538e-05,0.0006176016665688,0.5466666666666666
AL,16,F3_VOL,gbr_quantile,3,225,-0.0003923827063473619,0.0002616493112139831,0.0006223421007836,0.5511111111111111
AL,16,F3_VOL,gbr_quantile,4,225,-0.00010764114995330042,0.0008410261889648303,0.0008303924081068,0.5466666666666666
AL,16,F3_VOL,gbr_quantile,5,225,9.127987117038963e-05,-0.0005358331202056062,-0.0004209640137939,0.4666666666666667
AL,16,F3_VOL,gbr_quantile,6,225,0.0002697334444504927,-0.000522902695795567,0.0004308487787458,0.5422222222222223
AL,16,F3_VOL,gbr_quantile,7,225,0.0004278393962890617,-0.0005516796868045622,0.0008369952361415,0.5466666666666666
AL,16,F3_VOL,gbr_quantile,8,225,0.0005983952539775607,0.0003853363932386116,0.0008350731174215,0.5466666666666666
AL,16,F3_VOL,gbr_quantile,9,225,0.0008175723436381122,-0.00045843220337437864,0.0002089645812639,0.5066666666666667
AL,16,F3_VOL,gbr_quantile,10,225,0.0013437828523680554,-0.00021824540972128708,0.0002171316912233,0.52
SN,4,F1_DIRECTION,linear_qr,1,225,-0.001412145547330032,-0.000342978925678104,-0.0005183178346691,0.4577777777777778
SN,4,F1_DIRECTION,linear_qr,2,225,-0.0007196038800335985,-4.765917496328431e-05,-0.000114530482413,0.47555555555555556
SN,4,F1_DIRECTION,linear_qr,3,225,-0.0004082682743671066,-0.0005050246986519696,-0.000234543579272,0.48444444444444446
SN,4,F1_DIRECTION,linear_qr,4,225,-0.00015203514562062124,-4.0018678238666695e-05,4.7142015329823806e-05,0.5066666666666667
SN,4,F1_DIRECTION,linear_qr,5,225,8.905938835148468e-05,0.0009710895330401597,0.0008629989748124,0.5955555555555555
SN,4,F1_DIRECTION,linear_qr,6,225,0.00032629856280734683,-0.0005998381202306364,-2.3822853264311844e-05,0.47555555555555556
SN,4,F1_DIRECTION,linear_qr,7,225,0.0005609238051894115,-0.0005308742018206833,-0.0007764729109909,0.4577777777777778
SN,4,F1_DIRECTION,linear_qr,8,225,0.0007959643198124593,-7.019273920640335e-05,-0.0003590965170316,0.48
SN,4,F1_DIRECTION,linear_qr,9,225,0.0010689798980701695,8.432022659471899e-06,0.0001471923070144,0.5155555555555555
SN,4,F1_DIRECTION,linear_qr,10,225,0.0016796678110881154,0.000755891994645773,0.000677593866831,0.5511111111111111
SN,4,F1_DIRECTION,gbr_quantile,1,225,-0.0009604212186920014,-0.00021205482472479818,4.805843907124964e-05,0.5022222222222222
SN,4,F1_DIRECTION,gbr_quantile,2,225,-0.000482923491491872,-5.624925983420558e-05,0.000306231819879,0.5333333333333333
SN,4,F1_DIRECTION,gbr_quantile,3,225,-0.00029650807389161246,-0.00021872457531387906,-6.952571875013173e-05,0.48
SN,4,F1_DIRECTION,gbr_quantile,4,225,-0.00011125477417383028,-0.0006908614456778956,-0.00025293461775,0.4666666666666667
SN,4,F1_DIRECTION,gbr_quantile,5,225,1.3240829511185918e-05,-0.0005546750595393568,-0.0005840268818361,0.4444444444444444
SN,4,F1_DIRECTION,gbr_quantile,6,225,0.00019567835372454447,0.0004048699543892344,0.0004743833106039,0.5377777777777778
SN,4,F1_DIRECTION,gbr_quantile,7,225,0.00044442576102654167,0.00027137665014038997,0.0,0.49333333333333335
SN,4,F1_DIRECTION,gbr_quantile,8,225,0.0006710549763332969,0.0009674851302463656,0.0005179151676578,0.5688888888888889
SN,4,F1_DIRECTION,gbr_quantile,9,225,0.0009235764648020088,-0.00048300336079065817,-0.0001764802283696,0.47555555555555556
SN,4,F1_DIRECTION,gbr_quantile,10,225,0.0014651091850511426,0.0001706638026604606,-4.631344943395849e-05,0.49777777777777776
SN,4,F2_ACTIVITY,linear_qr,1,225,-0.001547694674883123,-0.0006675677692379664,-0.0006524677492969,0.44
SN,4,F2_ACTIVITY,linear_qr,2,225,-0.0008474596377509057,-0.00025159850447681033,-4.6438190776466976e-05,0.49333333333333335
SN,4,F2_ACTIVITY,linear_qr,3,225,-0.0004747686455184688,0.0006122913097098108,0.0001148910259883,0.5111111111111111
SN,4,F2_ACTIVITY,linear_qr,4,225,-0.00021122231472178903,-0.0007100892702661777,-0.000137416119127,0.47555555555555556
SN,4,F2_ACTIVITY,linear_qr,5,225,3.854049886429876e-05,0.0002496449320238126,0.0004403703817789,0.5333333333333333
SN,4,F2_ACTIVITY,linear_qr,6,225,0.0002847482509525022,-6.862459113551868e-05,0.0002676431602734,0.5111111111111111
SN,4,F2_ACTIVITY,linear_qr,7,225,0.000551792955941341,-0.00043027873072889637,-0.0003909151373029,0.4666666666666667
SN,4,F2_ACTIVITY,linear_qr,8,225,0.0008286455764986517,-0.0002628708836137827,-0.0002550890274533,0.48
SN,4,F2_ACTIVITY,linear_qr,9,225,0.0011475859131182585,0.000637907423832401,0.0003815337703664,0.5422222222222223
SN,4,F2_ACTIVITY,linear_qr,10,225,0.00196566718094852,0.0004900130954487848,0.0003612623578114,0.5466666666666666
SN,4,F2_ACTIVITY,gbr_quantile,1,225,-0.0010238556561267661,-7.315799855071899e-05,0.0001020095889898,0.5155555555555555
SN,4,F2_ACTIVITY,gbr_quantile,2,225,-0.0005035207444209022,-0.0006403862160177736,-2.4441810161688674e-05,0.4888888888888889
SN,4,F2_ACTIVITY,gbr_quantile,3,225,-0.00027296667564401066,-0.00023165027913575183,2.4005857430284296e-05,0.5022222222222222
SN,4,F2_ACTIVITY,gbr_quantile,4,225,-0.00013174543287120712,-0.0002746894549215015,-0.000308880311336,0.4666666666666667
SN,4,F2_ACTIVITY,gbr_quantile,5,225,-8.084744240552105e-06,-0.00012779964205769537,-9.610533151725447e-05,0.47555555555555556
SN,4,F2_ACTIVITY,gbr_quantile,6,225,0.00013708554901229237,-4.9622205707044206e-05,-0.0001145278590268,0.48444444444444446
SN,4,F2_ACTIVITY,gbr_quantile,7,225,0.00036461792423516043,-8.019709417856121e-05,-0.0002316530773887,0.48
SN,4,F2_ACTIVITY,gbr_quantile,8,225,0.0006424701686368211,0.000417322035162314,0.0001433178074829,0.52
SN,4,F2_ACTIVITY,gbr_quantile,9,225,0.0008806541497386876,0.0009281897822755333,0.0005930002427174,0.5733333333333334
SN,4,F2_ACTIVITY,gbr_quantile,10,225,0.0013954704371622957,-0.0002691819153131436,-0.0001764802283696,0.49333333333333335
SN,4,F3_VOL,linear_qr,1,225,-0.0016347852064231192,-0.0008832389079312535,-0.0005457803013876,0.4533333333333333
SN,4,F3_VOL,linear_qr,2,225,-0.0009087942442665829,-0.0005014032191856989,-0.0004980256941897,0.4533333333333333
SN,4,F3_VOL,linear_qr,3,225,-0.0005407432135357684,0.000507114348756129,7.078560223800714e-05,0.5066666666666667
SN,4,F3_VOL,linear_qr,4,225,-0.0002502855172258335,-6.791115971916391e-05,0.0005091178486347,0.5511111111111111
SN,4,F3_VOL,linear_qr,5,225,5.467169344672979e-06,0.0006194797086587793,0.0003828575577382,0.5288888888888889
SN,4,F3_VOL,linear_qr,6,225,0.00026584845860455993,-0.0003007250051187925,-9.714868614040344e-05,0.4711111111111111
SN,4,F3_VOL,linear_qr,7,225,0.0005313770399093356,-0.0005244450382805531,-0.0002255158685027,0.48
SN,4,F3_VOL,linear_qr,8,225,0.0008418977184539892,-0.0001304486423562142,-0.0002550890274533,0.48
SN,4,F3_VOL,linear_qr,9,225,0.0011922162040542005,0.00029425028944312607,9.41154326474842e-05,0.52
SN,4,F3_VOL,linear_qr,10,225,0.002013445173584812,0.0005861546372892983,0.0008030113354965,0.5555555555555556
SN,4,F3_VOL,gbr_quantile,1,225,-0.0010638945647223914,-0.000581494565263712,-2.4208092766608657e-05,0.49333333333333335
SN,4,F3_VOL,gbr_quantile,2,225,-0.0005343331739407266,0.00011973374713016565,4.6579872845479293e-05,0.5022222222222222
SN,4,F3_VOL,gbr_quantile,3,225,-0.0003056520552275467,0.00024993125320623734,0.0001639939560188,0.5244444444444445
SN,4,F3_VOL,gbr_quantile,4,225,-0.00017881000638212292,-0.0005725687156815481,-2.4027776110377363e-05,0.49333333333333335
SN,4,F3_VOL,gbr_quantile,5,225,-2.6367119445317535e-05,-0.0012093748265414965,-0.0003310710177567,0.44
SN,4,F3_VOL,gbr_quantile,6,225,0.0001184140915396032,-0.000216378556676231,-0.000290746979491,0.4622222222222222
SN,4,F3_VOL,gbr_quantile,7,225,0.0003090871870470393,0.0003411658527944338,-0.0001562540694343,0.48
SN,4,F3_VOL,gbr_quantile,8,225,0.0005736799805868579,0.0011891931581191621,0.0005376407053384,0.5866666666666667
SN,4,F3_VOL,gbr_quantile,9,225,0.0008465936559263872,0.0007109475743201833,0.000306231819879,0.5377777777777778
SN,4,F3_VOL,gbr_quantile,10,225,0.0014460055775762108,-0.0004323279098515381,-0.0002360494770662,0.48
SN,8,F1_DIRECTION,linear_qr,1,225,-0.003593295672070192,0.0005220933858319531,-0.0002599090333019,0.48
SN,8,F1_DIRECTION,linear_qr,2,225,-0.0021677962319826233,-6.018783244529164e-05,-0.0004218618230746,0.47555555555555556
SN,8,F1_DIRECTION,linear_qr,3,225,-0.001496659143681409,-0.002232691439442016,-0.0013138448268667,0.38222222222222224
SN,8,F1_DIRECTION,linear_qr,4,225,-0.0008331836433522979,-0.0019397745726487316,-0.0005040020266768,0.4577777777777778
SN,8,F1_DIRECTION,linear_qr,5,225,-0.00016903482649024626,-0.0006069171856402419,-0.0001464021670135,0.48444444444444446
SN,8,F1_DIRECTION,linear_qr,6,225,0.00043853803463307243,0.00033796531630590375,2.593529144928816e-05,0.5022222222222222
SN,8,F1_DIRECTION,linear_qr,7,225,0.0010600080576076306,-0.0005479391130380309,-0.0003411389199486,0.4577777777777778
SN,8,F1_DIRECTION,linear_qr,8,225,0.0017082327160556597,0.00036738006840239843,0.000724655216619,0.5377777777777778
SN,8,F1_DIRECTION,linear_qr,9,225,0.002388408466540804,0.0017876095508277223,0.0018068526308382,0.6177777777777778
SN,8,F1_DIRECTION,linear_qr,10,225,0.0036957159674269845,0.0020213221860852443,0.0020662881866359,0.6088888888888889
SN,8,F1_DIRECTION,gbr_quantile,1,225,-0.0029664140286480537,-0.0011376093030130913,-0.0007293946348174,0.4533333333333333
SN,8,F1_DIRECTION,gbr_quantile,2,225,-0.0016494747047841071,0.0005555331065224689,0.0004874821643249,0.52
SN,8,F1_DIRECTION,gbr_quantile,3,225,-0.0012904163656708874,-0.0012941563867817467,-0.0009847135748338,0.4177777777777778
SN,8,F1_DIRECTION,gbr_quantile,4,225,-0.0009185805447972649,-0.0009512894479369138,-0.0001873711828603,0.48
SN,8,F1_DIRECTION,gbr_quantile,5,225,-0.00030572503987753277,-0.00017509713504421844,-4.686804303344358e-05,0.49777777777777776
SN,8,F1_DIRECTION,gbr_quantile,6,225,0.00038012631890852367,-0.0016825429308730674,-0.00113668668107,0.43555555555555553
SN,8,F1_DIRECTION,gbr_quantile,7,225,0.0011786676996097655,6.269592033984806e-05,0.0001642864690318,0.5377777777777778
SN,8,F1_DIRECTION,gbr_quantile,8,225,0.0017076472240741781,0.00137730668232786,0.0009524717359749,0.5377777777777778
SN,8,F1_DIRECTION,gbr_quantile,9,225,0.0021023690094248305,0.0018788119863885101,0.0015193596705888,0.5822222222222222
SN,8,F1_DIRECTION,gbr_quantile,10,225,0.0030031634962038372,0.0010152078723092595,0.0007283852022814,0.5422222222222223
SN,8,F2_ACTIVITY,linear_qr,1,225,-0.0036643412283623505,0.0004068722910521083,-0.000377180579672,0.47555555555555556
SN,8,F2_ACTIVITY,linear_qr,2,225,-0.0021843114534011504,-0.0002829547558501236,-0.0006384147103285,0.4533333333333333
SN,8,F2_ACTIVITY,linear_qr,3,225,-0.0014175404877252702,-0.0013892135144785087,-0.0007866722900715,0.4488888888888889
SN,8,F2_ACTIVITY,linear_qr,4,225,-0.000792310094757289,-0.0020342028533226705,-0.0010771091434737,0.44
SN,8,F2_ACTIVITY,linear_qr,5,225,-0.00018565137185372316,-0.0009507402565232973,-0.000904869689078,0.44
SN,8,F2_ACTIVITY,linear_qr,6,225,0.00045064527925782694,-0.0001298068134387394,-0.0001873711828603,0.48444444444444446
SN,8,F2_ACTIVITY,linear_qr,7,225,0.0010601473457360893,-0.0007984659257399371,-0.0001644138064324,0.48444444444444446
SN,8,F2_ACTIVITY,linear_qr,8,225,0.0017549836945434825,0.00014778523545413532,0.0003870718066518,0.5111111111111111
SN,8,F2_ACTIVITY,linear_qr,9,225,0.0025584651495780294,0.0024395962579268483,0.0022913938076036,0.6533333333333333
SN,8,F2_ACTIVITY,linear_qr,10,225,0.0040388547148912735,0.0022399906991590938,0.0028153943328562,0.6133333333333333
SN,8,F2_ACTIVITY,gbr_quantile,1,225,-0.00310531843367685,-0.0006331447230860244,-0.0001404889016078,0.49333333333333335
SN,8,F2_ACTIVITY,gbr_quantile,2,225,-0.0014455480822390464,0.00010272039874154093,0.0002120366124494,0.5066666666666667
SN,8,F2_ACTIVITY,gbr_quantile,3,225,-0.0010866549426837516,-0.0014319276103397212,-0.0007914523563116,0.4266666666666667
SN,8,F2_ACTIVITY,gbr_quantile,4,225,-0.0008019476954720347,-0.0011746100563531287,-0.0008830233381661,0.4488888888888889
SN,8,F2_ACTIVITY,gbr_quantile,5,225,-0.000330183526586393,-0.00025594024605834787,-4.686804303344358e-05,0.49777777777777776
SN,8,F2_ACTIVITY,gbr_quantile,6,225,0.00025568399094363703,-0.0011013946710777807,-0.0009380750907395,0.4222222222222222
SN,8,F2_ACTIVITY,gbr_quantile,7,225,0.0011487670443510716,0.0005039568537865909,0.0003536192971534,0.5422222222222223
SN,8,F2_ACTIVITY,gbr_quantile,8,225,0.0018003289864775853,0.0012425762273969721,0.0001399776038119,0.5155555555555555
SN,8,F2_ACTIVITY,gbr_quantile,9,225,0.0021562873021182143,0.0006535607247551552,0.0008118295603892,0.5866666666666667
SN,8,F2_ACTIVITY,gbr_quantile,10,225,0.002937375273296657,0.001743063466473653,0.0016630559551221,0.5644444444444444
SN,8,F3_VOL,linear_qr,1,225,-0.0038652575481980655,-0.0005702510537246442,-0.0007904097368428,0.44
SN,8,F3_VOL,linear_qr,2,225,-0.0023653234170450984,0.00037619103261092476,-0.0002084690561295,0.4622222222222222
SN,8,F3_VOL,linear_qr,3,225,-0.0015722051053730837,-0.001451505224698061,-0.0010376869946758,0.43555555555555553
SN,8,F3_VOL,linear_qr,4,225,-0.0009437349978538604,-0.0011024163581617797,-0.0002519439781538,0.48
SN,8,F3_VOL,linear_qr,5,225,-0.00031731311742091045,-0.0010273415915006794,-0.0006125285841853,0.4666666666666667
SN,8,F3_VOL,linear_qr,6,225,0.000300298407585025,-0.0005875844128145536,-0.0003418719966876,0.48
SN,8,F3_VOL,linear_qr,7,225,0.000962061257185313,-0.001046231023607833,-0.0004707100748259,0.4577777777777778
SN,8,F3_VOL,linear_qr,8,225,0.0016669536357496143,0.0008501321977763829,0.0011882966319279,0.5644444444444444
SN,8,F3_VOL,linear_qr,9,225,0.002510347817484199,0.0016202596877666125,0.0016704510572049,0.6
SN,8,F3_VOL,linear_qr,10,225,0.004017537001924154,0.0025876071105925395,0.0023782904010572,0.6177777777777778
SN,8,F3_VOL,gbr_quantile,1,225,-0.002991776020732926,-0.001341221400162213,-0.0005623374641497,0.4666666666666667
