instrument,horizon,feature_set,model,quantile,fold,train_rows,test_rows,pinball_loss,baseline_pinball_loss,pinball_skill,calibration,calibration_error
M,16,F2_ACTIVITY,gbr_quantile,0.1,1,1450,450,0.0009008570624746744,0.0009308570877037414,0.03222838997022803,0.11333333333333333,0.013333333333333322
M,16,F2_ACTIVITY,gbr_quantile,0.5,1,1450,450,0.0023828321084437692,0.0023411411134514853,-0.01780798037023068,0.58,0.07999999999999996
M,16,F2_ACTIVITY,gbr_quantile,0.9,1,1450,450,0.0010952498224961792,0.001303214110784862,0.1595779899616312,0.9355555555555556,0.03555555555555556
M,16,F2_ACTIVITY,gbr_quantile,0.1,2,1900,450,0.0009330480429021991,0.0010216813424027543,0.08675239120263334,0.02,-0.08
M,16,F2_ACTIVITY,gbr_quantile,0.5,2,1900,450,0.002215337649638149,0.002191795613206551,-0.010740981636128355,0.3977777777777778,-0.10222222222222221
M,16,F2_ACTIVITY,gbr_quantile,0.9,2,1900,450,0.0013796036411294985,0.0012334773078668585,-0.11846698137912792,0.8977777777777778,-0.0022222222222222365
M,16,F2_ACTIVITY,gbr_quantile,0.1,3,2350,450,0.0012416059171736669,0.0012535993434437712,0.009567192526726442,0.08888888888888889,-0.011111111111111113
M,16,F2_ACTIVITY,gbr_quantile,0.5,3,2350,450,0.002668094847522729,0.0024382679143447653,-0.09425827729014147,0.3844444444444444,-0.11555555555555558
M,16,F2_ACTIVITY,gbr_quantile,0.9,3,2350,450,0.0012070352932581551,0.0012132420729099483,0.005115862522725001,0.9244444444444444,0.02444444444444438
M,16,F2_ACTIVITY,gbr_quantile,0.1,4,2800,450,0.0012257065122195678,0.0012203382799468483,-0.004398970646854794,0.04888888888888889,-0.051111111111111114
M,16,F2_ACTIVITY,gbr_quantile,0.5,4,2800,450,0.0030516999608566076,0.0030547257493030167,0.000990527037361577,0.39111111111111113,-0.10888888888888887
M,16,F2_ACTIVITY,gbr_quantile,0.9,4,2800,450,0.0016320671589137607,0.0015152299127618601,-0.07710859267484849,0.8222222222222222,-0.07777777777777783
M,16,F3_VOL,linear_qr,0.1,0,1000,450,0.0012885246661736313,0.001288985234028254,0.0003573104194399823,0.1511111111111111,0.05111111111111111
M,16,F3_VOL,linear_qr,0.5,0,1000,450,0.002553323377174,0.002571913018002199,0.0072279430517595555,0.44222222222222224,-0.05777777777777776
M,16,F3_VOL,linear_qr,0.9,0,1000,450,0.0015294306957738036,0.001424621392008954,-0.07356993538967638,0.9644444444444444,0.06444444444444442
M,16,F3_VOL,linear_qr,0.1,1,1450,450,0.0009810225060739519,0.0009308570877037414,-0.053891643553963364,0.12444444444444444,0.024444444444444435
M,16,F3_VOL,linear_qr,0.5,1,1450,450,0.002332039168395017,0.0023411411134514853,0.0038878241914472866,0.5866666666666667,0.08666666666666667
M,16,F3_VOL,linear_qr,0.9,1,1450,450,0.0011780909734325526,0.001303214110784862,0.09601118980898227,0.9622222222222222,0.06222222222222218
M,16,F3_VOL,linear_qr,0.1,2,1900,450,0.0010112383399304107,0.0010216813424027543,0.010221389036804918,0.02,-0.08
M,16,F3_VOL,linear_qr,0.5,2,1900,450,0.002185384998847781,0.002191795613206551,0.002924823062945836,0.4222222222222222,-0.07777777777777778
M,16,F3_VOL,linear_qr,0.9,2,1900,450,0.0015055900282250725,0.0012334773078668585,-0.22060618271834942,0.9044444444444445,0.004444444444444473
M,16,F3_VOL,linear_qr,0.1,3,2350,450,0.0012544688195814668,0.0012535993434437712,-0.0006935837532484612,0.09555555555555556,-0.004444444444444445
M,16,F3_VOL,linear_qr,0.5,3,2350,450,0.002578513951816242,0.0024382679143447653,-0.05751871508720763,0.4088888888888889,-0.09111111111111109
M,16,F3_VOL,linear_qr,0.9,3,2350,450,0.0012200134240408433,0.0012132420729099483,-0.005581203687285541,0.94,0.039999999999999925
M,16,F3_VOL,linear_qr,0.1,4,2800,450,0.0014775819531751397,0.0012203382799468483,-0.21079702034709236,0.042222222222222223,-0.05777777777777778
M,16,F3_VOL,linear_qr,0.5,4,2800,450,0.0032498869136154043,0.0030547257493030167,-0.06388827683038878,0.37333333333333335,-0.12666666666666665
M,16,F3_VOL,linear_qr,0.9,4,2800,450,0.0015480633929725917,0.0015152299127618601,-0.02166897573377824,0.8266666666666667,-0.07333333333333336
M,16,F3_VOL,gbr_quantile,0.1,0,1000,450,0.0012320624061195834,0.001288985234028254,0.04416096197687147,0.14,0.04000000000000001
M,16,F3_VOL,gbr_quantile,0.5,0,1000,450,0.002558000012766891,0.002571913018002199,0.0054095940017891975,0.4488888888888889,-0.05111111111111111
M,16,F3_VOL,gbr_quantile,0.9,0,1000,450,0.0013679003477028316,0.001424621392008954,0.03981482001062486,0.9666666666666667,0.06666666666666665
M,16,F3_VOL,gbr_quantile,0.1,1,1450,450,0.0009291293580913644,0.0009308570877037414,0.0018560632294684076,0.13777777777777778,0.03777777777777777
M,16,F3_VOL,gbr_quantile,0.5,1,1450,450,0.002377233469012802,0.0023411411134514853,-0.015416565602962118,0.5933333333333334,0.09333333333333338
M,16,F3_VOL,gbr_quantile,0.9,1,1450,450,0.0010972192818377053,0.001303214110784862,0.15806675759756483,0.9466666666666667,0.046666666666666634
M,16,F3_VOL,gbr_quantile,0.1,2,1900,450,0.0009159979891277483,0.0010216813424027543,0.10344062173677715,0.03333333333333333,-0.06666666666666668
M,16,F3_VOL,gbr_quantile,0.5,2,1900,450,0.0021791649856369747,0.002191795613206551,0.005762684938992901,0.4111111111111111,-0.0888888888888889
M,16,F3_VOL,gbr_quantile,0.9,2,1900,450,0.0013510707269618995,0.0012334773078668585,-0.09533488645883881,0.9044444444444445,0.004444444444444473
M,16,F3_VOL,gbr_quantile,0.1,3,2350,450,0.0011801411617060244,0.0012535993434437712,0.058597814462752806,0.08666666666666667,-0.013333333333333336
M,16,F3_VOL,gbr_quantile,0.5,3,2350,450,0.0026781140033399894,0.0024382679143447653,-0.09836740564240976,0.37777777777777777,-0.12222222222222223
M,16,F3_VOL,gbr_quantile,0.9,3,2350,450,0.0012838119455780195,0.0012132420729099483,-0.058166357929551715,0.9022222222222223,0.0022222222222222365
M,16,F3_VOL,gbr_quantile,0.1,4,2800,450,0.0012308610175804254,0.0012203382799468483,-0.008622803862249784,0.044444444444444446,-0.05555555555555556
M,16,F3_VOL,gbr_quantile,0.5,4,2800,450,0.003109565428556525,0.0030547257493030167,-0.017952406780222585,0.38222222222222224,-0.11777777777777776
M,16,F3_VOL,gbr_quantile,0.9,4,2800,450,0.001597719646542109,0.0015152299127618601,-0.054440407416384895,0.8177777777777778,-0.0822222222222222
CF,4,F1_DIRECTION,linear_qr,0.1,0,1000,450,0.0007176342625974124,0.0007154527390957994,-0.0030491510932924015,0.09111111111111111,-0.00888888888888889
CF,4,F1_DIRECTION,linear_qr,0.5,0,1000,450,0.0015411834453802474,0.0014854171932626962,-0.03754248461003851,0.44222222222222224,-0.05777777777777776
CF,4,F1_DIRECTION,linear_qr,0.9,0,1000,450,0.0008511701183765684,0.0008424245494431265,-0.01038142696485167,0.8822222222222222,-0.01777777777777778
CF,4,F1_DIRECTION,linear_qr,0.1,1,1450,450,0.0005968756628110226,0.0005498799167740017,-0.08546547092087375,0.14444444444444443,0.044444444444444425
CF,4,F1_DIRECTION,linear_qr,0.5,1,1450,450,0.001216086133175313,0.001198407693448309,-0.014751607340016015,0.5955555555555555,0.0955555555555555
CF,4,F1_DIRECTION,linear_qr,0.9,1,1450,450,0.0006527722038171281,0.000643964321064309,-0.013677594339794874,0.9288888888888889,0.028888888888888853
CF,4,F1_DIRECTION,linear_qr,0.1,2,1900,450,0.0006757139361380531,0.0006653736457121472,-0.015540577076566864,0.07111111111111111,-0.028888888888888895
CF,4,F1_DIRECTION,linear_qr,0.5,2,1900,450,0.001200429141716834,0.0011963476486265615,-0.0034116279619542667,0.4711111111111111,-0.02888888888888891
CF,4,F1_DIRECTION,linear_qr,0.9,2,1900,450,0.0006260598337980913,0.0006384959224059434,0.019477162142228166,0.9311111111111111,0.03111111111111109
CF,4,F1_DIRECTION,linear_qr,0.1,3,2350,450,0.0005294395921390135,0.0005329505187408152,0.006587715891705703,0.07777777777777778,-0.022222222222222227
CF,4,F1_DIRECTION,linear_qr,0.5,3,2350,450,0.0011663139235644864,0.001174713323218554,0.007150169737629719,0.5022222222222222,0.0022222222222222365
CF,4,F1_DIRECTION,linear_qr,0.9,3,2350,450,0.0006331143093161237,0.0006681788390002162,0.05247776139777027,0.9377777777777778,0.0377777777777778
CF,4,F1_DIRECTION,linear_qr,0.1,4,2800,450,0.0006929072781224568,0.0007033875656210196,0.014899733817884342,0.09555555555555556,-0.004444444444444445
CF,4,F1_DIRECTION,linear_qr,0.5,4,2800,450,0.0013643780162825012,0.0013667832429647099,0.0017597718545271368,0.4533333333333333,-0.04666666666666669
CF,4,F1_DIRECTION,linear_qr,0.9,4,2800,450,0.0007656312747071466,0.0007364592296883556,-0.03961121518041888,0.8955555555555555,-0.004444444444444473
CF,4,F1_DIRECTION,gbr_quantile,0.1,0,1000,450,0.0007094226722674506,0.0007154527390957994,0.008428323072701804,0.09777777777777778,-0.0022222222222222227
CF,4,F1_DIRECTION,gbr_quantile,0.5,0,1000,450,0.0015328676135028818,0.0014854171932626962,-0.03194417060432797,0.4577777777777778,-0.04222222222222222
CF,4,F1_DIRECTION,gbr_quantile,0.9,0,1000,450,0.0008644842784082357,0.0008424245494431265,-0.026185999659781523,0.8777777777777778,-0.022222222222222254
CF,4,F1_DIRECTION,gbr_quantile,0.1,1,1450,450,0.0005847628264342507,0.0005498799167740017,-0.06343732257925994,0.13555555555555557,0.03555555555555556
CF,4,F1_DIRECTION,gbr_quantile,0.5,1,1450,450,0.0012506745979444078,0.001198407693448309,-0.04361362563161242,0.6133333333333333,0.11333333333333329
CF,4,F1_DIRECTION,gbr_quantile,0.9,1,1450,450,0.0006506363230577329,0.000643964321064309,-0.010360825553808128,0.9311111111111111,0.03111111111111109
CF,4,F1_DIRECTION,gbr_quantile,0.1,2,1900,450,0.0006646114757857496,0.0006653736457121472,0.0011454765774225883,0.07555555555555556,-0.02444444444444445
CF,4,F1_DIRECTION,gbr_quantile,0.5,2,1900,450,0.0012008299930728287,0.0011963476486265615,-0.0037466905639118586,0.48,-0.020000000000000018
CF,4,F1_DIRECTION,gbr_quantile,0.9,2,1900,450,0.0006257125328464942,0.0006384959224059434,0.02002109819476927,0.9222222222222223,0.022222222222222254
CF,4,F1_DIRECTION,gbr_quantile,0.1,3,2350,450,0.0005287878866804737,0.0005329505187408152,0.0078105413428931625,0.09555555555555556,-0.004444444444444445
CF,4,F1_DIRECTION,gbr_quantile,0.5,3,2350,450,0.0011899966368441011,0.001174713323218554,-0.013010249669828333,0.5066666666666667,0.00666666666666671
CF,4,F1_DIRECTION,gbr_quantile,0.9,3,2350,450,0.0006345567953385474,0.0006681788390002162,0.05031892915372305,0.9244444444444444,0.02444444444444438
CF,4,F1_DIRECTION,gbr_quantile,0.1,4,2800,450,0.0006731969056678298,0.0007033875656210196,0.042921799344767364,0.08666666666666667,-0.013333333333333336
CF,4,F1_DIRECTION,gbr_quantile,0.5,4,2800,450,0.0013587939414676465,0.0013667832429647099,0.005845331758482564,0.45555555555555555,-0.04444444444444445
CF,4,F1_DIRECTION,gbr_quantile,0.9,4,2800,450,0.0007627655923242701,0.0007364592296883556,-0.03572005289016,0.8933333333333333,-0.00666666666666671
CF,4,F2_ACTIVITY,linear_qr,0.1,0,1000,450,0.0007130321398409841,0.0007154527390957994,0.0033833111854103537,0.08888888888888889,-0.011111111111111113
CF,4,F2_ACTIVITY,linear_qr,0.5,0,1000,450,0.0015308318773570228,0.0014854171932626962,-0.030573689533358595,0.44222222222222224,-0.05777777777777776
CF,4,F2_ACTIVITY,linear_qr,0.9,0,1000,450,0.0008251571839594912,0.0008424245494431265,0.02049722493848216,0.8844444444444445,-0.015555555555555545
CF,4,F2_ACTIVITY,linear_qr,0.1,1,1450,450,0.000596989080811117,0.0005498799167740017,-0.08567173049980115,0.13777777777777778,0.03777777777777777
CF,4,F2_ACTIVITY,linear_qr,0.5,1,1450,450,0.0012226425676374719,0.001198407693448309,-0.020222562256279497,0.6,0.09999999999999998
CF,4,F2_ACTIVITY,linear_qr,0.9,1,1450,450,0.0006450701781058079,0.000643964321064309,-0.001717264459110357,0.9266666666666666,0.026666666666666616
CF,4,F2_ACTIVITY,linear_qr,0.1,2,1900,450,0.0006841590604390868,0.0006653736457121472,-0.02823288064983953,0.07777777777777778,-0.022222222222222227
CF,4,F2_ACTIVITY,linear_qr,0.5,2,1900,450,0.001204971057558172,0.0011963476486265615,-0.007208112910582765,0.47333333333333333,-0.026666666666666672
CF,4,F2_ACTIVITY,linear_qr,0.9,2,1900,450,0.0006119884762248991,0.0006384959224059434,0.041515451001097214,0.92,0.020000000000000018
CF,4,F2_ACTIVITY,linear_qr,0.1,3,2350,450,0.0005293715379481554,0.0005329505187408152,0.006715409154898211,0.06888888888888889,-0.031111111111111117
CF,4,F2_ACTIVITY,linear_qr,0.5,3,2350,450,0.0011631550016620838,0.001174713323218554,0.00983926999721263,0.49333333333333335,-0.006666666666666654
CF,4,F2_ACTIVITY,linear_qr,0.9,3,2350,450,0.0006291977466115065,0.0006681788390002162,0.05833930994737324,0.9311111111111111,0.03111111111111109
CF,4,F2_ACTIVITY,linear_qr,0.1,4,2800,450,0.0006926020089806588,0.0007033875656210196,0.01533373230850088,0.09777777777777778,-0.0022222222222222227
CF,4,F2_ACTIVITY,linear_qr,0.5,4,2800,450,0.001367996365429465,0.0013667832429647099,-0.0008875748740697631,0.44666666666666666,-0.053333333333333344
CF,4,F2_ACTIVITY,linear_qr,0.9,4,2800,450,0.0007585814643828656,0.0007364592296883556,-0.03003864138395196,0.8955555555555555,-0.004444444444444473
CF,4,F2_ACTIVITY,gbr_quantile,0.1,0,1000,450,0.0007020419073226738,0.0007154527390957994,0.018744539003476834,0.08888888888888889,-0.011111111111111113
CF,4,F2_ACTIVITY,gbr_quantile,0.5,0,1000,450,0.0015241695603321994,0.0014854171932626962,-0.026088540812150063,0.46,-0.03999999999999998
CF,4,F2_ACTIVITY,gbr_quantile,0.9,0,1000,450,0.0008591634240526616,0.0008424245494431265,-0.019869879884911068,0.8866666666666667,-0.013333333333333308
CF,4,F2_ACTIVITY,gbr_quantile,0.1,1,1450,450,0.0005869046985706324,0.0005498799167740017,-0.06733248599775221,0.13555555555555557,0.03555555555555556
CF,4,F2_ACTIVITY,gbr_quantile,0.5,1,1450,450,0.0012420287126653576,0.001198407693448309,-0.036399148182646446,0.6133333333333333,0.11333333333333329
CF,4,F2_ACTIVITY,gbr_quantile,0.9,1,1450,450,0.0006383036099938169,0.000643964321064309,0.008790411029506284,0.9288888888888889,0.028888888888888853
CF,4,F2_ACTIVITY,gbr_quantile,0.1,2,1900,450,0.000675302343210363,0.0006653736457121472,-0.014921987911903578,0.07555555555555556,-0.02444444444444445
CF,4,F2_ACTIVITY,gbr_quantile,0.5,2,1900,450,0.001201709278685377,0.0011963476486265615,-0.004481665563493165,0.4711111111111111,-0.02888888888888891
CF,4,F2_ACTIVITY,gbr_quantile,0.9,2,1900,450,0.0006172608772514742,0.0006384959224059434,0.033257918193827396,0.9244444444444444,0.02444444444444438
CF,4,F2_ACTIVITY,gbr_quantile,0.1,3,2350,450,0.0005305051172493252,0.0005329505187408152,0.0045884212614478725,0.08666666666666667,-0.013333333333333336
CF,4,F2_ACTIVITY,gbr_quantile,0.5,3,2350,450,0.0011866022782729526,0.001174713323218554,-0.0101207288786207,0.5111111111111111,0.011111111111111072
CF,4,F2_ACTIVITY,gbr_quantile,0.9,3,2350,450,0.0006392429126972453,0.0006681788390002162,0.043305661020733854,0.92,0.020000000000000018
CF,4,F2_ACTIVITY,gbr_quantile,0.1,4,2800,450,0.0006679464872241635,0.0007033875656210196,0.05038627369758131,0.09777777777777778,-0.0022222222222222227
CF,4,F2_ACTIVITY,gbr_quantile,0.5,4,2800,450,0.0013741156631957637,0.0013667832429647099,-0.005364727925072366,0.4488888888888889,-0.05111111111111111
CF,4,F2_ACTIVITY,gbr_quantile,0.9,4,2800,450,0.0007589821960007206,0.0007364592296883556,-0.030582774177323913,0.8866666666666667,-0.013333333333333308
CF,4,F3_VOL,linear_qr,0.1,0,1000,450,0.00069912214550997,0.0007154527390957994,0.022825537863574774,0.08666666666666667,-0.013333333333333336
CF,4,F3_VOL,linear_qr,0.5,0,1000,450,0.0015284602659600762,0.0014854171932626962,-0.02897709336650167,0.4444444444444444,-0.05555555555555558
CF,4,F3_VOL,linear_qr,0.9,0,1000,450,0.0008235481654708077,0.0008424245494431265,0.02240721021816927,0.8866666666666667,-0.013333333333333308
CF,4,F3_VOL,linear_qr,0.1,1,1450,450,0.0006048442223712338,0.0005498799167740017,-0.09995692499499342,0.14888888888888888,0.04888888888888887
CF,4,F3_VOL,linear_qr,0.5,1,1450,450,0.0012280695100794004,0.001198407693448309,-0.02475102320625311,0.6044444444444445,0.10444444444444445
CF,4,F3_VOL,linear_qr,0.9,1,1450,450,0.0006506440912452683,0.000643964321064309,-0.010372888625132637,0.9288888888888889,0.028888888888888853
CF,4,F3_VOL,linear_qr,0.1,2,1900,450,0.0006926666169535863,0.0006653736457121472,-0.04101901453014056,0.08,-0.020000000000000004
CF,4,F3_VOL,linear_qr,0.5,2,1900,450,0.0012065604914292044,0.0011963476486265615,-0.008536684812619155,0.48444444444444446,-0.015555555555555545
CF,4,F3_VOL,linear_qr,0.9,2,1900,450,0.0006182690507100027,0.0006384959224059434,0.031678936366144717,0.9177777777777778,0.01777777777777778
CF,4,F3_VOL,linear_qr,0.1,3,2350,450,0.0005301352853462074,0.0005329505187408152,0.005282354169124814,0.07777777777777778,-0.022222222222222227
CF,4,F3_VOL,linear_qr,0.5,3,2350,450,0.0011568257596852299,0.001174713323218554,0.015227173455660492,0.5044444444444445,0.004444444444444473
CF,4,F3_VOL,linear_qr,0.9,3,2350,450,0.0006318968629304759,0.0006681788390002162,0.05429979812594521,0.9311111111111111,0.03111111111111109
CF,4,F3_VOL,linear_qr,0.1,4,2800,450,0.000700313885590926,0.0007033875656210196,0.0043698242339268445,0.10222222222222223,0.0022222222222222227
CF,4,F3_VOL,linear_qr,0.5,4,2800,450,0.0013851930959159508,0.0013667832429647099,-0.013469475168065292,0.44666666666666666,-0.053333333333333344
CF,4,F3_VOL,linear_qr,0.9,4,2800,450,0.0007580977262634678,0.0007364592296883556,-0.02938179834377097,0.8911111111111111,-0.008888888888888946
CF,4,F3_VOL,gbr_quantile,0.1,0,1000,450,0.0007119492189447013,0.0007154527390957994,0.004896927441393251,0.10222222222222223,0.0022222222222222227
CF,4,F3_VOL,gbr_quantile,0.5,0,1000,450,0.0015159183146028444,0.0014854171932626962,-0.020533706946769037,0.4666666666666667,-0.033333333333333326
CF,4,F3_VOL,gbr_quantile,0.9,0,1000,450,0.000857020928179261,0.0008424245494431265,-0.017326630314588254,0.8844444444444445,-0.015555555555555545
CF,4,F3_VOL,gbr_quantile,0.1,1,1450,450,0.0005840026393360342,0.0005498799167740017,-0.06205486238199298,0.13111111111111112,0.031111111111111117
CF,4,F3_VOL,gbr_quantile,0.5,1,1450,450,0.0012442279155809905,0.001198407693448309,-0.03823425231929045,0.6177777777777778,0.11777777777777776
CF,4,F3_VOL,gbr_quantile,0.9,1,1450,450,0.000634059580097647,0.000643964321064309,0.015380884689841334,0.9355555555555556,0.03555555555555556
CF,4,F3_VOL,gbr_quantile,0.1,2,1900,450,0.0006760703326668768,0.0006653736457121472,-0.01607621074814425,0.08,-0.020000000000000004
CF,4,F3_VOL,gbr_quantile,0.5,2,1900,450,0.0012039618922331091,0.0011963476486265615,-0.006364574390470112,0.4688888888888889,-0.03111111111111109
CF,4,F3_VOL,gbr_quantile,0.9,2,1900,450,0.0006261616923319983,0.0006384959224059434,0.019317633270809154,0.9155555555555556,0.015555555555555545
CF,4,F3_VOL,gbr_quantile,0.1,3,2350,450,0.0005299717056537579,0.0005329505187408152,0.00558928640147538,0.09777777777777778,-0.0022222222222222227
CF,4,F3_VOL,gbr_quantile,0.5,3,2350,450,0.0011897528264320975,0.001174713323218554,-0.01280270080902568,0.5066666666666667,0.00666666666666671
CF,4,F3_VOL,gbr_quantile,0.9,3,2350,450,0.0006390448560609362,0.0006681788390002162,0.04360207363476609,0.9177777777777778,0.01777777777777778
CF,4,F3_VOL,gbr_quantile,0.1,4,2800,450,0.0006693126330086626,0.0007033875656210196,0.04844403608737724,0.09555555555555556,-0.004444444444444445
CF,4,F3_VOL,gbr_quantile,0.5,4,2800,450,0.001369492466868978,0.0013667832429647099,-0.001982189874081053,0.44666666666666666,-0.053333333333333344
CF,4,F3_VOL,gbr_quantile,0.9,4,2800,450,0.0007585131955785646,0.0007364592296883556,-0.029945942696028682,0.8911111111111111,-0.008888888888888946
CF,8,F1_DIRECTION,linear_qr,0.1,0,1000,450,0.001056329460102549,0.0010127193754057644,-0.04306235839450734,0.08222222222222222,-0.01777777777777778
CF,8,F1_DIRECTION,linear_qr,0.5,0,1000,450,0.0023098952184362385,0.0022555097437193233,-0.024112276556710333,0.44666666666666666,-0.053333333333333344
CF,8,F1_DIRECTION,linear_qr,0.9,0,1000,450,0.0012876581534660262,0.0012410574807368076,-0.03754916549195775,0.86,-0.040000000000000036
CF,8,F1_DIRECTION,linear_qr,0.1,1,1450,450,0.0007964619400442224,0.0006985268470856765,-0.14020233204656463,0.15777777777777777,0.05777777777777776
CF,8,F1_DIRECTION,linear_qr,0.5,1,1450,450,0.0018078407103988875,0.0017691452677609126,-0.021872394168596987,0.6022222222222222,0.10222222222222221
CF,8,F1_DIRECTION,linear_qr,0.9,1,1450,450,0.0009350545397339615,0.0009460348881183599,0.011606705547866247,0.9511111111111111,0.05111111111111111
CF,8,F1_DIRECTION,linear_qr,0.1,2,1900,450,0.0010377301957496313,0.0010239017297329377,-0.01350565744263399,0.08666666666666667,-0.013333333333333336
CF,8,F1_DIRECTION,linear_qr,0.5,2,1900,450,0.0018734295397061966,0.0018551853780645394,-0.009834144801578182,0.42444444444444446,-0.07555555555555554
CF,8,F1_DIRECTION,linear_qr,0.9,2,1900,450,0.0009776499827660139,0.0010101450537837934,0.03216871764709417,0.9044444444444445,0.004444444444444473
CF,8,F1_DIRECTION,linear_qr,0.1,3,2350,450,0.0007995337496693658,0.0007956367119515795,-0.004898011440708228,0.057777777777777775,-0.04222222222222223
CF,8,F1_DIRECTION,linear_qr,0.5,3,2350,450,0.0016379306777808285,0.001637882223383972,-2.958356600046841e-05,0.5088888888888888,0.008888888888888835
CF,8,F1_DIRECTION,linear_qr,0.9,3,2350,450,0.0008648563529352184,0.0008860601713374761,0.02393044974615144,0.9488888888888889,0.04888888888888887
CF,8,F1_DIRECTION,linear_qr,0.1,4,2800,450,0.0009866092263053543,0.0009920685270566872,0.0055029472283832925,0.08,-0.020000000000000004
CF,8,F1_DIRECTION,linear_qr,0.5,4,2800,450,0.001930779573644819,0.0019005339616337499,-0.01591427073740337,0.4066666666666667,-0.09333333333333332
CF,8,F1_DIRECTION,linear_qr,0.9,4,2800,450,0.001182392443940294,0.00113135899931331,-0.045108090940152,0.9044444444444445,0.004444444444444473
CF,8,F1_DIRECTION,gbr_quantile,0.1,0,1000,450,0.0010203382799362018,0.0010127193754057644,-0.00752321394797506,0.08666666666666667,-0.013333333333333336
CF,8,F1_DIRECTION,gbr_quantile,0.5,0,1000,450,0.0023228660946373702,0.0022555097437193233,-0.029863028127281144,0.46444444444444444,-0.03555555555555556
CF,8,F1_DIRECTION,gbr_quantile,0.9,0,1000,450,0.0013546430597688368,0.0012410574807368076,-0.09152322176455052,0.8377777777777777,-0.06222222222222229
CF,8,F1_DIRECTION,gbr_quantile,0.1,1,1450,450,0.0007718337680776147,0.0006985268470856765,-0.10494503009838763,0.1511111111111111,0.05111111111111111
CF,8,F1_DIRECTION,gbr_quantile,0.5,1,1450,450,0.0018261806907260085,0.0017691452677609126,-0.03223897099037076,0.6088888888888889,0.10888888888888892
CF,8,F1_DIRECTION,gbr_quantile,0.9,1,1450,450,0.0009544599162226808,0.0009460348881183599,-0.008905620934422487,0.9377777777777778,0.0377777777777778
CF,8,F1_DIRECTION,gbr_quantile,0.1,2,1900,450,0.001036859584543225,0.0010239017297329377,-0.012655369586754173,0.09555555555555556,-0.004444444444444445
CF,8,F1_DIRECTION,gbr_quantile,0.5,2,1900,450,0.0018899269439252232,0.0018551853780645394,-0.018726735490406154,0.4288888888888889,-0.07111111111111112
CF,8,F1_DIRECTION,gbr_quantile,0.9,2,1900,450,0.0010066902652106611,0.0010101450537837934,0.0034200915603075366,0.9044444444444445,0.004444444444444473
CF,8,F1_DIRECTION,gbr_quantile,0.1,3,2350,450,0.0007850201165758186,0.0007956367119515795,0.013343521253211033,0.08222222222222222,-0.01777777777777778
CF,8,F1_DIRECTION,gbr_quantile,0.5,3,2350,450,0.0016644257361363203,0.001637882223383972,-0.016205995994942546,0.5044444444444445,0.004444444444444473
CF,8,F1_DIRECTION,gbr_quantile,0.9,3,2350,450,0.0008524007755650992,0.0008860601713374761,0.037987708804887665,0.9377777777777778,0.0377777777777778
CF,8,F1_DIRECTION,gbr_quantile,0.1,4,2800,450,0.0009951358408876142,0.0009920685270566872,-0.003091836649658841,0.08666666666666667,-0.013333333333333336
CF,8,F1_DIRECTION,gbr_quantile,0.5,4,2800,450,0.0019066252427003066,0.0019005339616337499,-0.0032050366841751554,0.4222222222222222,-0.07777777777777778
CF,8,F1_DIRECTION,gbr_quantile,0.9,4,2800,450,0.001152025177097053,0.00113135899931331,-0.018266684400165323,0.9155555555555556,0.015555555555555545
CF,8,F2_ACTIVITY,linear_qr,0.1,0,1000,450,0.001057225868782693,0.0010127193754057644,-0.043947508517940825,0.08,-0.020000000000000004
CF,8,F2_ACTIVITY,linear_qr,0.5,0,1000,450,0.0023034970253708966,0.0022555097437193233,-0.021275581621936324,0.4488888888888889,-0.05111111111111111
CF,8,F2_ACTIVITY,linear_qr,0.9,0,1000,450,0.0012705843568510996,0.0012410574807368076,-0.023791707130891293,0.8533333333333334,-0.046666666666666634
CF,8,F2_ACTIVITY,linear_qr,0.1,1,1450,450,0.0007964809964110366,0.0006985268470856765,-0.14022961284027158,0.15333333333333332,0.053333333333333316
CF,8,F2_ACTIVITY,linear_qr,0.5,1,1450,450,0.0018138452018472183,0.0017691452677609126,-0.025266401183029696,0.6066666666666667,0.10666666666666669
CF,8,F2_ACTIVITY,linear_qr,0.9,1,1450,450,0.0009294806758763005,0.0009460348881183599,0.017498521936104683,0.9511111111111111,0.05111111111111111
CF,8,F2_ACTIVITY,linear_qr,0.1,2,1900,450,0.0010459221267733712,0.0010239017297329377,-0.02150635788668609,0.08444444444444445,-0.015555555555555559
CF,8,F2_ACTIVITY,linear_qr,0.5,2,1900,450,0.0018788935320629906,0.0018551853780645394,-0.012779398910089057,0.4222222222222222,-0.07777777777777778
CF,8,F2_ACTIVITY,linear_qr,0.9,2,1900,450,0.0009693663877573222,0.0010101450537837934,0.04036911914157559,0.9,0.0
CF,8,F2_ACTIVITY,linear_qr,0.1,3,2350,450,0.0008010113960697453,0.0007956367119515795,-0.006755198745143964,0.057777777777777775,-0.04222222222222223
CF,8,F2_ACTIVITY,linear_qr,0.5,3,2350,450,0.0016350654755602238,0.001637882223383972,0.001719749920680247,0.5066666666666667,0.00666666666666671
CF,8,F2_ACTIVITY,linear_qr,0.9,3,2350,450,0.0008673418573762881,0.0008860601713374761,0.021125330498642514,0.9466666666666667,0.046666666666666634
CF,8,F2_ACTIVITY,linear_qr,0.1,4,2800,450,0.0009997783049567523,0.0009920685270566872,-0.007771416681203291,0.09333333333333334,-0.006666666666666668
