instrument,horizon,feature_set,model,quantile,oos_rows,pinball_loss,baseline_pinball_loss,pinball_skill,calibration,calibration_error,positive_skill_fold_share,median_fold_skill
SC,16,F1_DIRECTION,linear_qr,0.1,2250,0.0037228603978521155,0.003650767226497632,-0.019747402910605727,0.09155555555555556,-0.008444444444444449,0.2,-0.022916263686026284
SC,16,F1_DIRECTION,linear_qr,0.5,2250,0.007549570426753732,0.00761706398026536,0.00886083583996311,0.42844444444444446,-0.07155555555555554,0.6,0.0026517055919400567
SC,16,F1_DIRECTION,linear_qr,0.9,2250,0.0037729100038883766,0.0036879949399700614,-0.023024723542327985,0.8791111111111111,-0.020888888888888957,0.4,-0.018197581490966952
SC,16,F1_DIRECTION,gbr_quantile,0.1,2250,0.0037327023784901187,0.003650767226497632,-0.022443269293586532,0.092,-0.008000000000000007,0.2,-0.012481215665290257
SC,16,F1_DIRECTION,gbr_quantile,0.5,2250,0.007748783836486063,0.00761706398026536,-0.017292733336882637,0.4288888888888889,-0.07111111111111112,0.6,0.0005950932063945036
SC,16,F1_DIRECTION,gbr_quantile,0.9,2250,0.003707743315178122,0.0036879949399700614,-0.005354772858831902,0.8662222222222222,-0.033777777777777795,0.2,-0.009420449439508038
SC,16,F2_ACTIVITY,linear_qr,0.1,2250,0.0037414099156770123,0.003650767226497632,-0.024828394569088585,0.0951111111111111,-0.004888888888888901,0.2,-0.02182443285744995
SC,16,F2_ACTIVITY,linear_qr,0.5,2250,0.0075691028789009,0.00761706398026536,0.00629653387298823,0.4271111111111111,-0.07288888888888889,0.4,-0.0031058621332169523
SC,16,F2_ACTIVITY,linear_qr,0.9,2250,0.003815507729890602,0.0036879949399700614,-0.034575098934809256,0.8791111111111111,-0.020888888888888957,0.4,-0.01394100878196225
SC,16,F2_ACTIVITY,gbr_quantile,0.1,2250,0.003726087208986262,0.003650767226497632,-0.020631274966519397,0.09777777777777778,-0.0022222222222222227,0.4,-0.013268753072482209
SC,16,F2_ACTIVITY,gbr_quantile,0.5,2250,0.007731051015373408,0.00761706398026536,-0.01496469445489379,0.43422222222222223,-0.06577777777777777,0.4,-0.0004227564978054321
SC,16,F2_ACTIVITY,gbr_quantile,0.9,2250,0.0037046397743657,0.0036879949399700614,-0.0045132476227784935,0.864,-0.03600000000000003,0.4,-0.01076755330577539
SC,16,F3_VOL,linear_qr,0.1,2250,0.0037518923423668386,0.003650767226497632,-0.02769968874904727,0.096,-0.0040000000000000036,0.2,-0.02824712803089402
SC,16,F3_VOL,linear_qr,0.5,2250,0.007565811388860268,0.00761706398026536,0.006728654444531301,0.42488888888888887,-0.07511111111111113,0.4,-0.003962164370883148
SC,16,F3_VOL,linear_qr,0.9,2250,0.0038006179411587686,0.0036879949399700614,-0.030537732025635922,0.8773333333333333,-0.022666666666666724,0.4,-0.008653377302830778
SC,16,F3_VOL,gbr_quantile,0.1,2250,0.0036965556120949687,0.003650767226497632,-0.012542126834326872,0.0951111111111111,-0.004888888888888901,0.4,-0.014280065126182073
SC,16,F3_VOL,gbr_quantile,0.5,2250,0.007722036051921143,0.00761706398026536,-0.013781172368743322,0.43022222222222223,-0.06977777777777777,0.6,0.0037274220336384056
SC,16,F3_VOL,gbr_quantile,0.9,2250,0.0037020367392477894,0.0036879949399700614,-0.0038074345291378986,0.8591111111111112,-0.040888888888888864,0.4,-0.019627186187849865
M,4,F1_DIRECTION,linear_qr,0.1,2250,0.0006012008720494035,0.000589497732467795,-0.019852730446673572,0.06133333333333333,-0.038666666666666676,0.0,-0.01777458661006559
M,4,F1_DIRECTION,linear_qr,0.5,2250,0.0012202755705432154,0.0012114812445949688,-0.007259151544840359,0.4702222222222222,-0.029777777777777792,0.2,-0.006581037025518599
M,4,F1_DIRECTION,linear_qr,0.9,2250,0.000631230669721092,0.0006210184868282225,-0.016444249421667,0.9155555555555556,0.015555555555555545,0.4,-0.0025693030087052815
M,4,F1_DIRECTION,gbr_quantile,0.1,2250,0.0005724341865929582,0.000589497732467795,0.028945905870416455,0.07777777777777778,-0.022222222222222227,1.0,0.02693160837799069
M,4,F1_DIRECTION,gbr_quantile,0.5,2250,0.0012198762966413254,0.0012114812445949688,-0.006929576569023377,0.46844444444444444,-0.03155555555555556,0.4,-0.010173066124516073
M,4,F1_DIRECTION,gbr_quantile,0.9,2250,0.0006219450530886689,0.0006210184868282225,-0.0014920107534621696,0.8977777777777778,-0.0022222222222222365,0.4,-0.013595225398153499
M,4,F2_ACTIVITY,linear_qr,0.1,2250,0.000613664394376504,0.000589497732467795,-0.0409953432857848,0.06177777777777778,-0.03822222222222223,0.0,-0.017261509234379746
M,4,F2_ACTIVITY,linear_qr,0.5,2250,0.0012232385303308662,0.0012114812445949688,-0.009704884651209111,0.4671111111111111,-0.03288888888888891,0.2,-0.010924864153577074
M,4,F2_ACTIVITY,linear_qr,0.9,2250,0.00062618962266262,0.0006210184868282225,-0.008326862958313086,0.916,0.016000000000000014,0.6,0.013654800606988315
M,4,F2_ACTIVITY,gbr_quantile,0.1,2250,0.0005765521446574678,0.000589497732467795,0.02196036913684729,0.07955555555555556,-0.020444444444444446,1.0,0.020052552760971842
M,4,F2_ACTIVITY,gbr_quantile,0.5,2250,0.0012264805967552187,0.0012114812445949688,-0.01238100236975992,0.47333333333333333,-0.026666666666666672,0.2,-0.011668530818141232
M,4,F2_ACTIVITY,gbr_quantile,0.9,2250,0.0006263045767191636,0.0006210184868282225,-0.008511968649981938,0.9017777777777778,0.001777777777777767,0.6,0.0027129755019309476
M,4,F3_VOL,linear_qr,0.1,2250,0.0006382451343647493,0.000589497732467795,-0.08269311180025185,0.0791111111111111,-0.0208888888888889,0.2,-0.026528549407540902
M,4,F3_VOL,linear_qr,0.5,2250,0.0012228164381587973,0.0012114812445949688,-0.00935647465811007,0.4688888888888889,-0.03111111111111109,0.4,-0.012272364334844799
M,4,F3_VOL,linear_qr,0.9,2250,0.0006213302330849978,0.0006210184868282225,-0.0005019919106878934,0.9106666666666666,0.010666666666666602,0.6,0.004479695552497054
M,4,F3_VOL,gbr_quantile,0.1,2250,0.0005690740148608381,0.000589497732467795,0.03464596466123415,0.07822222222222222,-0.021777777777777785,1.0,0.020113836284680442
M,4,F3_VOL,gbr_quantile,0.5,2250,0.0012322685221723927,0.0012114812445949688,-0.01715856326308507,0.47555555555555556,-0.024444444444444435,0.2,-0.01724578783304387
M,4,F3_VOL,gbr_quantile,0.9,2250,0.000612412541701028,0.0006210184868282225,0.013857792174832517,0.9026666666666666,0.002666666666666595,0.6,0.007398336200237443
M,8,F1_DIRECTION,linear_qr,0.1,2250,0.0008538150329437782,0.000835082447153514,-0.022432019561800853,0.05511111111111111,-0.044888888888888895,0.0,-0.025511328418202472
M,8,F1_DIRECTION,linear_qr,0.5,2250,0.001726931629262088,0.0017158255574664524,-0.006472727805753475,0.4702222222222222,-0.029777777777777792,0.2,-0.006029389469299318
M,8,F1_DIRECTION,linear_qr,0.9,2250,0.0009420203427514957,0.0008939905047999754,-0.05372522156962578,0.9146666666666666,0.014666666666666606,0.2,-0.033797208598361994
M,8,F1_DIRECTION,gbr_quantile,0.1,2250,0.0008030756230700668,0.000835082447153514,0.03832774140151862,0.06711111111111111,-0.0328888888888889,1.0,0.031190613407037104
M,8,F1_DIRECTION,gbr_quantile,0.5,2250,0.001746020037098647,0.0017158255574664524,-0.01759763951574378,0.4688888888888889,-0.03111111111111109,0.0,-0.018987850595676425
M,8,F1_DIRECTION,gbr_quantile,0.9,2250,0.0009358149533822165,0.0008939905047999754,-0.046783996426896124,0.8964444444444445,-0.003555555555555534,0.2,-0.05411308946808502
M,8,F2_ACTIVITY,linear_qr,0.1,2250,0.0008710741520199377,0.000835082447153514,-0.0430995825491316,0.05644444444444444,-0.04355555555555556,0.0,-0.020006472791069596
M,8,F2_ACTIVITY,linear_qr,0.5,2250,0.0017268047576750292,0.0017158255574664524,-0.006398785797775641,0.47155555555555556,-0.02844444444444444,0.2,-0.008734396540491796
M,8,F2_ACTIVITY,linear_qr,0.9,2250,0.000943313503109962,0.0008939905047999754,-0.05517172502969969,0.9168888888888889,0.016888888888888842,0.2,-0.026505399669438878
M,8,F2_ACTIVITY,gbr_quantile,0.1,2250,0.0008183570450907553,0.000835082447153514,0.02002844404138704,0.07555555555555556,-0.02444444444444445,0.8,0.02622166696500927
M,8,F2_ACTIVITY,gbr_quantile,0.5,2250,0.0017712224922113847,0.0017158255574664524,-0.03228587807418504,0.4866666666666667,-0.013333333333333308,0.0,-0.03710682174699853
M,8,F2_ACTIVITY,gbr_quantile,0.9,2250,0.0009471640455711828,0.0008939905047999754,-0.059478865251599844,0.8991111111111111,-0.000888888888888939,0.2,-0.06092645250265161
M,8,F3_VOL,linear_qr,0.1,2250,0.0008954690860433724,0.000835082447153514,-0.07231218797101291,0.06711111111111111,-0.0328888888888889,0.4,-0.031434351250742454
M,8,F3_VOL,linear_qr,0.5,2250,0.0017520936072017276,0.0017158255574664524,-0.021137375869856978,0.472,-0.028000000000000025,0.0,-0.009687227633030426
M,8,F3_VOL,linear_qr,0.9,2250,0.0009518986553813279,0.0008939905047999754,-0.06477490562867794,0.9106666666666666,0.010666666666666602,0.2,-0.028142917572608006
M,8,F3_VOL,gbr_quantile,0.1,2250,0.0007981295451138651,0.000835082447153514,0.044250603237569575,0.08266666666666667,-0.01733333333333334,1.0,0.03463203568196205
M,8,F3_VOL,gbr_quantile,0.5,2250,0.0017733122129091562,0.0017158255574664524,-0.033503787837026566,0.4911111111111111,-0.00888888888888889,0.0,-0.04324426364609035
M,8,F3_VOL,gbr_quantile,0.9,2250,0.0009319721018063854,0.0008939905047999754,-0.04248545907644519,0.8986666666666666,-0.0013333333333334085,0.2,-0.04402221909222859
M,16,F1_DIRECTION,linear_qr,0.1,2250,0.0012015864724878905,0.001143092257505074,-0.05117191075240646,0.05422222222222222,-0.045777777777777785,0.0,-0.046194018976201345
M,16,F1_DIRECTION,linear_qr,0.5,2250,0.0025222008179390594,0.0025195686816616037,-0.0010446773277559274,0.43866666666666665,-0.06133333333333335,0.4,-0.00015662080767198105
M,16,F1_DIRECTION,linear_qr,0.9,2250,0.0014297331306748601,0.0013379569592664965,-0.06859426289667625,0.9235555555555556,0.023555555555555552,0.2,-0.01995739279461195
M,16,F1_DIRECTION,gbr_quantile,0.1,2250,0.001111554617547334,0.001143092257505074,0.027589759051097285,0.07644444444444444,-0.023555555555555566,0.8,0.028576353478670824
M,16,F1_DIRECTION,gbr_quantile,0.5,2250,0.00256495475746712,0.0025195686816616037,-0.0180134306859161,0.4351111111111111,-0.06488888888888888,0.2,-0.027610970400182122
M,16,F1_DIRECTION,gbr_quantile,0.9,2250,0.0013508229807908778,0.0013379569592664965,-0.009616169963669652,0.9084444444444445,0.008444444444444477,0.4,-0.01500465070965018
M,16,F2_ACTIVITY,linear_qr,0.1,2250,0.001209198802079967,0.001143092257505074,-0.05783132913451605,0.057777777777777775,-0.04222222222222223,0.0,-0.04933415317061507
M,16,F2_ACTIVITY,linear_qr,0.5,2250,0.0025246943584930886,0.0025195686816616037,-0.0020343469375498913,0.43555555555555553,-0.06444444444444447,0.6,0.0019382674145750345
M,16,F2_ACTIVITY,linear_qr,0.9,2250,0.001438068257605869,0.0013379569592664965,-0.07482400509673814,0.9257777777777778,0.02577777777777779,0.4,-0.029587899656649874
M,16,F2_ACTIVITY,gbr_quantile,0.1,2250,0.0011104504407872726,0.001143092257505074,0.028555714994558556,0.07644444444444444,-0.023555555555555566,0.8,0.029442202951696306
M,16,F2_ACTIVITY,gbr_quantile,0.5,2250,0.0025931278821938525,0.0025195686816616037,-0.029195155927933758,0.4457777777777778,-0.05422222222222223,0.2,-0.01780798037023068
M,16,F2_ACTIVITY,gbr_quantile,0.9,2250,0.0013436590826042677,0.0013379569592664965,-0.004261813728968722,0.9102222222222223,0.010222222222222244,0.6,0.005115862522725001
M,16,F3_VOL,linear_qr,0.1,2250,0.0012025672569869201,0.001143092257505074,-0.05202992067469414,0.08666666666666667,-0.013333333333333336,0.4,-0.0006935837532484612
M,16,F3_VOL,linear_qr,0.5,2250,0.002579829681969689,0.0025195686816616037,-0.02391718898027606,0.44666666666666666,-0.053333333333333344,0.6,0.002924823062945836
M,16,F3_VOL,linear_qr,0.9,2250,0.0013962377028889728,0.0013379569592664965,-0.04355950557215782,0.9195555555555556,0.019555555555555548,0.2,-0.02166897573377824
M,16,F3_VOL,gbr_quantile,0.1,2250,0.0010976383865250294,0.001143092257505074,0.03976395665495336,0.08844444444444445,-0.011555555555555555,0.8,0.04416096197687147
M,16,F3_VOL,gbr_quantile,0.5,2250,0.0025804155798626366,0.0025195686816616037,-0.024149727945064647,0.44266666666666665,-0.05733333333333335,0.4,-0.015416565602962118
M,16,F3_VOL,gbr_quantile,0.9,2250,0.0013395443897245129,0.0013379569592664965,-0.0011864585381631265,0.9075555555555556,0.007555555555555538,0.4,-0.054440407416384895
CF,4,F1_DIRECTION,linear_qr,0.1,2250,0.0006425141463615917,0.0006334088771887567,-0.014375026149375802,0.096,-0.0040000000000000036,0.4,-0.0030491510932924015
CF,4,F1_DIRECTION,linear_qr,0.5,2250,0.0012976781320238762,0.0012843338203041663,-0.010390064879354899,0.4928888888888889,-0.007111111111111124,0.4,-0.0034116279619542667
CF,4,F1_DIRECTION,linear_qr,0.9,2250,0.0007057495480030118,0.0007059045723203901,0.00021961087016164615,0.9151111111111111,0.015111111111111075,0.4,-0.01038142696485167
CF,4,F1_DIRECTION,gbr_quantile,0.1,2250,0.0006321563533671509,0.0006334088771887567,0.001977433324213629,0.09822222222222222,-0.001777777777777781,0.8,0.0078105413428931625
CF,4,F1_DIRECTION,gbr_quantile,0.5,2250,0.0013066325565663733,0.0012843338203041663,-0.017362103146147945,0.5026666666666667,0.002666666666666706,0.2,-0.013010249669828333
CF,4,F1_DIRECTION,gbr_quantile,0.9,2250,0.0007076311043950562,0.0007059045723203901,-0.002445843450185947,0.9097777777777778,0.009777777777777774,0.4,-0.010360825553808128
CF,4,F2_ACTIVITY,linear_qr,0.1,2250,0.0006432307656040004,0.0006334088771887567,-0.015506395266886575,0.09422222222222222,-0.0057777777777777845,0.6,0.0033833111854103537
CF,4,F2_ACTIVITY,linear_qr,0.5,2250,0.0012979193739288432,0.0012843338203041663,-0.010577899148882963,0.4911111111111111,-0.00888888888888889,0.2,-0.007208112910582765
CF,4,F2_ACTIVITY,linear_qr,0.9,2250,0.0006939990098569142,0.0007059045723203901,0.016865682601177934,0.9115555555555556,0.011555555555555541,0.6,0.02049722493848216
CF,4,F2_ACTIVITY,gbr_quantile,0.1,2250,0.0006325401107154315,0.0006334088771887567,0.0013715729359224937,0.09688888888888889,-0.00311111111111112,0.6,0.0045884212614478725
CF,4,F2_ACTIVITY,gbr_quantile,0.5,2250,0.00130572509863033,0.0012843338203041663,-0.016655543899869896,0.5008888888888889,0.000888888888888939,0.0,-0.0101207288786207
CF,4,F2_ACTIVITY,gbr_quantile,0.9,2250,0.0007025906039991837,0.0007059045723203901,0.0046946406797069296,0.9093333333333333,0.009333333333333305,0.6,0.008790411029506284
CF,4,F3_VOL,linear_qr,0.1,2250,0.0006454164311543848,0.0006334088771887567,-0.018957034544449414,0.09911111111111111,-0.0008888888888888974,0.6,0.0043698242339268445
CF,4,F3_VOL,linear_qr,0.5,2250,0.0013010218246139722,0.0012843338203041663,-0.012993509978467932,0.4968888888888889,-0.00311111111111112,0.2,-0.013469475168065292
CF,4,F3_VOL,linear_qr,0.9,2250,0.0006964911793240045,0.0007059045723203901,0.013335220319430352,0.9111111111111111,0.011111111111111072,0.6,0.02240721021816927
CF,4,F3_VOL,gbr_quantile,0.1,2250,0.0006342613059220067,0.0006334088771887567,-0.0013457795808504702,0.10133333333333333,0.0013333333333333253,0.6,0.004896927441393251
CF,4,F3_VOL,gbr_quantile,0.5,2250,0.001304670683143604,0.0012843338203041663,-0.015834561480769338,0.5013333333333333,0.0013333333333332975,0.0,-0.01280270080902568
CF,4,F3_VOL,gbr_quantile,0.9,2250,0.0007029600504496814,0.0007059045723203901,0.00417127468239753,0.9088888888888889,0.008888888888888835,0.6,0.015380884689841334
CF,8,F1_DIRECTION,linear_qr,0.1,2250,0.0009353329143742246,0.000904570638246529,-0.03400759965780775,0.09288888888888888,-0.007111111111111124,0.2,-0.01350565744263399
CF,8,F1_DIRECTION,linear_qr,0.5,2250,0.0019119751439933938,0.0018836513149124994,-0.015036662495155229,0.4777777777777778,-0.0222222222222222,0.0,-0.01591427073740337
CF,8,F1_DIRECTION,linear_qr,0.9,2250,0.001049522294568303,0.0010429313186579492,-0.006319664384836887,0.9137777777777778,0.013777777777777778,0.6,0.011606705547866247
CF,8,F1_DIRECTION,gbr_quantile,0.1,2250,0.0009218375180040949,0.000904570638246529,-0.019088481349601283,0.10044444444444445,0.00044444444444444176,0.2,-0.00752321394797506
CF,8,F1_DIRECTION,gbr_quantile,0.5,2250,0.0019220049416250459,0.0018836513149124994,-0.020361319745808792,0.48577777777777775,-0.014222222222222247,0.0,-0.018726735490406154
CF,8,F1_DIRECTION,gbr_quantile,0.9,2250,0.0010640438387728662,0.0010429313186579492,-0.020243442436923553,0.9066666666666666,0.006666666666666599,0.4,-0.008905620934422487
CF,8,F2_ACTIVITY,linear_qr,0.1,2250,0.0009400837385987197,0.000904570638246529,-0.03925962091919244,0.09377777777777778,-0.006222222222222226,0.0,-0.02150635788668609
CF,8,F2_ACTIVITY,linear_qr,0.5,2250,0.001917120764641406,0.0018836513149124994,-0.017768389225720993,0.4751111111111111,-0.024888888888888905,0.2,-0.021275581621936324
CF,8,F2_ACTIVITY,linear_qr,0.9,2250,0.0010459869375001518,0.0010429313186579492,-0.0029298370731973833,0.9115555555555556,0.011555555555555541,0.6,0.017498521936104683
CF,8,F2_ACTIVITY,gbr_quantile,0.1,2250,0.0009137692015191716,0.000904570638246529,-0.01016898281208145,0.096,-0.0040000000000000036,0.6,0.006370958549921757
CF,8,F2_ACTIVITY,gbr_quantile,0.5,2250,0.0019213088473750636,0.0018836513149124994,-0.01999177457337087,0.4791111111111111,-0.0208888888888889,0.0,-0.017774936651559603
CF,8,F2_ACTIVITY,gbr_quantile,0.9,2250,0.0010653634805806002,0.0010429313186579492,-0.021508762390525238,0.9088888888888889,0.008888888888888835,0.2,-0.012932861617923841
CF,8,F3_VOL,linear_qr,0.1,2250,0.0009468918461367873,0.000904570638246529,-0.046785962423339544,0.09777777777777778,-0.0022222222222222227,0.2,-0.031317020858888434
CF,8,F3_VOL,linear_qr,0.5,2250,0.0019077153861106772,0.0018836513149124994,-0.012775225970787396,0.48488888888888887,-0.01511111111111113,0.2,-0.011998725759875928
CF,8,F3_VOL,linear_qr,0.9,2250,0.0010433813980871849,0.0010429313186579492,-0.0004315523191065207,0.9124444444444444,0.01244444444444437,0.6,0.014369384082073888
CF,8,F3_VOL,gbr_quantile,0.1,2250,0.0009148273000504678,0.000904570638246529,-0.011338707415731397,0.10044444444444445,0.00044444444444444176,0.4,-0.00301411577482269
CF,8,F3_VOL,gbr_quantile,0.5,2250,0.0019145539856360934,0.0018836513149124994,-0.016405727789927882,0.48,-0.020000000000000018,0.0,-0.016254694921789214
CF,8,F3_VOL,gbr_quantile,0.9,2250,0.0010597263599401738,0.0010429313186579492,-0.01610368869144385,0.9111111111111111,0.011111111111111072,0.2,-0.013492104705923325
CF,16,F1_DIRECTION,linear_qr,0.1,2250,0.0014381596980895617,0.0012962004939626516,-0.10951948004040846,0.11288888888888889,0.01288888888888888,0.0,-0.008030919562365346
CF,16,F1_DIRECTION,linear_qr,0.5,2250,0.0028095519730388175,0.0027584784937870832,-0.01851509060765455,0.4617777777777778,-0.03822222222222221,0.0,-0.01391408109450909
CF,16,F1_DIRECTION,linear_qr,0.9,2250,0.0014970568737430804,0.0014842104822952499,-0.008655370381136507,0.9088888888888889,0.008888888888888835,0.4,-0.013539494525375506
CF,16,F1_DIRECTION,gbr_quantile,0.1,2250,0.0013896197465297366,0.0012962004939626516,-0.07207160697917225,0.11555555555555555,0.015555555555555545,0.0,-0.03033057316150689
CF,16,F1_DIRECTION,gbr_quantile,0.5,2250,0.002823001347115858,0.0027584784937870832,-0.023390740030817536,0.46,-0.03999999999999998,0.0,-0.025749465708821084
CF,16,F1_DIRECTION,gbr_quantile,0.9,2250,0.0015383736929983512,0.0014842104822952499,-0.036492944463874855,0.9013333333333333,0.0013333333333332975,0.0,-0.015019987702098891
CF,16,F2_ACTIVITY,linear_qr,0.1,2250,0.0014370837892519117,0.0012962004939626516,-0.10868943187836755,0.10888888888888888,0.008888888888888877,0.0,-0.03131932066389975
CF,16,F2_ACTIVITY,linear_qr,0.5,2250,0.0028141796329583385,0.0027584784937870832,-0.020192703802734302,0.4657777777777778,-0.03422222222222221,0.0,-0.013605606403761517
CF,16,F2_ACTIVITY,linear_qr,0.9,2250,0.001481483565716811,0.0014842104822952499,0.0018372842740079776,0.9102222222222223,0.010222222222222244,0.4,-0.002592305300027853
CF,16,F2_ACTIVITY,gbr_quantile,0.1,2250,0.0013890550500477612,0.0012962004939626516,-0.07163595178184301,0.1111111111111111,0.0111111111111111,0.0,-0.033058185652647065
CF,16,F2_ACTIVITY,gbr_quantile,0.5,2250,0.0028175133866461684,0.0027584784937870832,-0.021401251810390987,0.45422222222222225,-0.04577777777777775,0.0,-0.018528070283817755
CF,16,F2_ACTIVITY,gbr_quantile,0.9,2250,0.0015280706341696017,0.0014842104822952499,-0.029551167032942915,0.9044444444444445,0.004444444444444473,0.2,-0.0042162597125474655
CF,16,F3_VOL,linear_qr,0.1,2250,0.001435602794162656,0.0012962004939626516,-0.10754686551139447,0.112,0.011999999999999997,0.0,-0.04229417701603788
CF,16,F3_VOL,linear_qr,0.5,2250,0.002810138204669032,0.0027584784937870832,-0.018727610528159522,0.464,-0.035999999999999976,0.0,-0.01401173721909843
CF,16,F3_VOL,linear_qr,0.9,2250,0.001484204616001307,0.0014842104822952499,3.952467667378556e-06,0.9093333333333333,0.009333333333333305,0.4,-0.003700260233091557
CF,16,F3_VOL,gbr_quantile,0.1,2250,0.0013817768064227505,0.0012962004939626516,-0.06602089172060199,0.11022222222222222,0.010222222222222216,0.0,-0.03822461389904941
CF,16,F3_VOL,gbr_quantile,0.5,2250,0.0028154805390360536,0.0027584784937870832,-0.020664306565143065,0.45466666666666666,-0.04533333333333334,0.0,-0.02268012391502716
CF,16,F3_VOL,gbr_quantile,0.9,2250,0.0015141331777088042,0.0014842104822952499,-0.020160681904954902,0.9106666666666666,0.010666666666666602,0.2,-0.014389577909942775
