instrument,horizon,feature_set,model,decile,n,mean_pred_width,median_abs_return,mean_abs_return,median_path_range,mean_path_range
SN,16,F3_VOL,linear_qr,10,225,0.04382087317236269,0.0081596633927695,0.010350716374030861,0.020405350794897602,0.021318841044775355
SN,16,F3_VOL,gbr_quantile,1,225,0.025557644938593495,0.0053220424688011,0.007064167494334313,0.013990611208716301,0.016116776532472107
SN,16,F3_VOL,gbr_quantile,2,225,0.028242649849399386,0.0057315390688768,0.008893841784967571,0.015807083348101457,0.017992657063866782
SN,16,F3_VOL,gbr_quantile,3,225,0.029855543984937626,0.0051738039309293,0.008636085633902654,0.0159593345933685,0.017700676204290392
SN,16,F3_VOL,gbr_quantile,4,225,0.031188411761568478,0.0080892648649672,0.009647005176703135,0.0164111676849167,0.018402973152642423
SN,16,F3_VOL,gbr_quantile,5,225,0.03238731313237516,0.0065427917051803,0.008738534541811324,0.014770694917999299,0.01746466165183664
SN,16,F3_VOL,gbr_quantile,6,225,0.03366807632970358,0.0057287987106021,0.008379143898701005,0.0139137167939488,0.017514178779921574
SN,16,F3_VOL,gbr_quantile,7,225,0.034971943969029855,0.0077339905997364,0.009753070361669914,0.0172688567345405,0.018990465560098008
SN,16,F3_VOL,gbr_quantile,8,225,0.036631037791185185,0.0073971112770015,0.009304377186151121,0.017353627736712302,0.019463810740738375
SN,16,F3_VOL,gbr_quantile,9,225,0.03896446745682166,0.0088263099903368,0.010385481148363148,0.019149281652610203,0.02137164453280766
SN,16,F3_VOL,gbr_quantile,10,225,0.044034673053191635,0.008437468584682,0.012051246704098916,0.0213457779796703,0.02296453317009452
I,4,F1_DIRECTION,linear_qr,1,225,0.007973053921641932,0.0026143805740708,0.0030701359209895796,0.0056457454125731,0.006419904196837069
I,4,F1_DIRECTION,linear_qr,2,225,0.008754316284938534,0.0025957185242816,0.0032574717557929283,0.0055671681713502005,0.006451197991859495
I,4,F1_DIRECTION,linear_qr,3,225,0.009163501018641497,0.0020942416031147,0.002957630955763762,0.005442190302685,0.006118714592220855
I,4,F1_DIRECTION,linear_qr,4,225,0.009533836074689798,0.0020181641562371,0.002741801607668079,0.0054274217353651,0.005937622862442505
I,4,F1_DIRECTION,linear_qr,5,225,0.009898627873561418,0.0020971695907235,0.0027362771883099085,0.005365539364631499,0.006003407054665742
I,4,F1_DIRECTION,linear_qr,6,225,0.010264748925220864,0.0020236094595269,0.0030246392598370446,0.0059035920887402,0.006614127324066384
I,4,F1_DIRECTION,linear_qr,7,225,0.010680984985632991,0.0026178025420788,0.0033336592179489754,0.0062608900167224,0.006811833821616644
I,4,F1_DIRECTION,linear_qr,8,225,0.011159585212895621,0.0026109675407203,0.003294520439675685,0.0065746456420852,0.007077971685035403
I,4,F1_DIRECTION,linear_qr,9,225,0.011892200490626779,0.0025873235649509,0.0030834221081743234,0.0064143901776634,0.007037772833256704
I,4,F1_DIRECTION,linear_qr,10,225,0.013319578007483703,0.0030609145416785,0.0036398541295604462,0.0068048514983837,0.0074340366275839915
I,4,F1_DIRECTION,gbr_quantile,1,225,0.00819792621617103,0.00244798163864,0.0028784496774100867,0.005431106357502299,0.006016617827585279
I,4,F1_DIRECTION,gbr_quantile,2,225,0.008623670533276185,0.0020222453807678,0.0029025160955936033,0.0053872184162101,0.005989622317986871
I,4,F1_DIRECTION,gbr_quantile,3,225,0.008905176827615971,0.0021193932341623,0.002827096445164097,0.0052666349516920005,0.00584247688704516
I,4,F1_DIRECTION,gbr_quantile,4,225,0.009164353459192557,0.0020127480796971,0.0029168824634333676,0.0059701669865038,0.0062585301615340865
I,4,F1_DIRECTION,gbr_quantile,5,225,0.009442227766820093,0.0026954194216723,0.003297650332132746,0.0058083415957468,0.006569153274449793
I,4,F1_DIRECTION,gbr_quantile,6,225,0.009756129266270269,0.0026126729427518,0.0033509318893085688,0.0062348660582939,0.0068488740343528795
I,4,F1_DIRECTION,gbr_quantile,7,225,0.010169823900417057,0.0024539889615667,0.002895995233291383,0.0061834618181942,0.006793065006148693
I,4,F1_DIRECTION,gbr_quantile,8,225,0.01067566657749319,0.0026178025420788,0.0033223115724139527,0.0063135951568523,0.007073361823254352
I,4,F1_DIRECTION,gbr_quantile,9,225,0.011425263276975125,0.0025412974286725,0.0032083951950685387,0.0063171404012614,0.0072167387510834215
I,4,F1_DIRECTION,gbr_quantile,10,225,0.013104315088001256,0.0028268570061529,0.003539183679904388,0.006591981682152699,0.007298148906144258
I,4,F2_ACTIVITY,linear_qr,1,225,0.007695839748987922,0.0024600258408623,0.003056643748976634,0.0055671681713502005,0.0062831592839947764
I,4,F2_ACTIVITY,linear_qr,2,225,0.008622839209072532,0.0026954194216723,0.0032434406151263624,0.0056939655616733,0.006400066545636673
I,4,F2_ACTIVITY,linear_qr,3,225,0.009080475926250792,0.0020782827016381,0.0027534583841173966,0.0053872184162101,0.005861299456747443
I,4,F2_ACTIVITY,linear_qr,4,225,0.009470735967107185,0.0025923540117301,0.0030454263966085233,0.0057453078559897,0.006338904006624421
I,4,F2_ACTIVITY,linear_qr,5,225,0.009809472703141794,0.0020373521478444,0.002758608465600911,0.0052562538888269,0.0060138791319771815
I,4,F2_ACTIVITY,linear_qr,6,225,0.01025681091145287,0.0020113985996856,0.0029617137201946183,0.0054127331067500995,0.0063351989317721085
I,4,F2_ACTIVITY,linear_qr,7,225,0.010757603776749608,0.0024539889615667,0.003187081923782659,0.0059152324958701,0.006788961301084133
I,4,F2_ACTIVITY,linear_qr,8,225,0.01130907687152166,0.0026845653706689,0.003457772872681207,0.0067340321813441,0.007136206966137794
I,4,F2_ACTIVITY,linear_qr,9,225,0.012080288391580917,0.0025236606453968,0.0031234240977260166,0.0067249749076738995,0.007228037415692049
I,4,F2_ACTIVITY,linear_qr,10,225,0.013492668940741206,0.0028248606355547,0.0035518423589064015,0.0068048514983836995,0.007520875949918214
I,4,F2_ACTIVITY,gbr_quantile,1,225,0.008111199491165105,0.0021344725286326,0.00284728600609703,0.0053835930834726,0.005791846984844452
I,4,F2_ACTIVITY,gbr_quantile,2,225,0.008568399830056004,0.0020113985996856,0.002873997687434507,0.005365539364631701,0.006031254358317373
I,4,F2_ACTIVITY,gbr_quantile,3,225,0.008847553511951283,0.0020415114269765,0.00280713042409798,0.0054347959859569,0.005864018948405479
I,4,F2_ACTIVITY,gbr_quantile,4,225,0.009087416594723797,0.0021193932341623,0.002999848066507635,0.005523180656110099,0.0063715391948756936
I,4,F2_ACTIVITY,gbr_quantile,5,225,0.009338685518437978,0.0026007817000574,0.003316004170726506,0.0060708449520079,0.0067746858168183065
I,4,F2_ACTIVITY,gbr_quantile,6,225,0.009625299722052883,0.0025889982099052,0.0032327912343232787,0.0060423144559626,0.0066516730290315865
I,4,F2_ACTIVITY,gbr_quantile,7,225,0.01000158098444045,0.0020869572791982,0.0031160293989050164,0.0061834618181942,0.006937634131637511
I,4,F2_ACTIVITY,gbr_quantile,8,225,0.010501463181323471,0.0027063615977429,0.0033475259738178407,0.0062827431794952,0.006990637671874512
I,4,F2_ACTIVITY,gbr_quantile,9,225,0.01116138848748144,0.0025591824588215,0.0032902829477648964,0.006944472352811,0.007328617221674004
I,4,F2_ACTIVITY,gbr_quantile,10,225,0.013208847939181095,0.0028228670827046,0.00330851667404604,0.0063735078720919,0.007164681632105877
I,4,F3_VOL,linear_qr,1,225,0.00718484254155241,0.0020222453807678,0.0026806584186926624,0.0054090733640118,0.005807870101497801
I,4,F3_VOL,linear_qr,2,225,0.00823650180447404,0.002068253064059,0.002944861997306764,0.00541273310675,0.006001053931402585
I,4,F3_VOL,linear_qr,3,224,0.008788809027990204,0.0026272595942442,0.003093673802967617,0.00541642015113645,0.006053669051293336
I,4,F3_VOL,linear_qr,4,225,0.00922629317112328,0.0020113985996855,0.002845359974761099,0.005578815027039,0.006229191789712524
I,4,F3_VOL,linear_qr,5,224,0.009657017670011928,0.0026025134772409498,0.0031610098317696026,0.00569921318134905,0.006271258444924125
I,4,F3_VOL,linear_qr,6,225,0.010140132133279455,0.0021193932341623,0.0029649521504636596,0.0056444176196771,0.006414587194602594
I,4,F3_VOL,linear_qr,7,224,0.010710738067938567,0.0025740903343633,0.003035937849622997,0.00608665387995545,0.006820672243973245
I,4,F3_VOL,linear_qr,8,225,0.011432907365692174,0.0026791710600483,0.003682125892852405,0.0067705065672106005,0.00755948734830811
I,4,F3_VOL,linear_qr,9,224,0.012334503451115617,0.0026675814580984,0.003227283805713669,0.0069576672234947,0.0074316801295884055
I,4,F3_VOL,linear_qr,10,225,0.014159678427428575,0.0030609145416785,0.0035183859791682597,0.0067249749076738995,0.007356746026023825
I,4,F3_VOL,gbr_quantile,1,225,0.007883150210986739,0.0025461503252452,0.0028830653862793464,0.0053511833378591,0.005893694736100971
I,4,F3_VOL,gbr_quantile,2,225,0.008404503897402955,0.0020208831397723,0.0028021153273459156,0.0054090733640118,0.005839888896800751
I,4,F3_VOL,gbr_quantile,3,225,0.008703320532699533,0.0020006675562971,0.00282447037099851,0.0050826030634658,0.005851250116626506
I,4,F3_VOL,gbr_quantile,4,225,0.008979137657298138,0.0025284463533586,0.0029607883898806215,0.0057270280618035,0.006166942859084528
I,4,F3_VOL,gbr_quantile,5,225,0.00926483821639381,0.0021193932341623,0.0028071873652529187,0.0057471422555678995,0.006452144120014391
I,4,F3_VOL,gbr_quantile,6,225,0.009600501760171317,0.0026143805740708,0.0033120822702312333,0.0063857177401891,0.007006020550548805
I,4,F3_VOL,gbr_quantile,7,225,0.009975935141433419,0.002647255020507,0.003698445963554124,0.006333143397022499,0.007279533726779233
I,4,F3_VOL,gbr_quantile,8,225,0.01044242466179472,0.0026845653706689,0.0032534410105056833,0.006313595156852101,0.006991478737464509
I,4,F3_VOL,gbr_quantile,9,225,0.011124191854579624,0.0026737983844022,0.003394616207169924,0.006925235433314501,0.007264247461552864
I,4,F3_VOL,gbr_quantile,10,225,0.013186503767364525,0.0027894020875785,0.003203200292502456,0.0063735078720919,0.007161387784612236
I,8,F1_DIRECTION,linear_qr,1,225,0.012007148800593639,0.0040241502997254,0.004927876459239589,0.009259325412796799,0.010393979630927344
I,8,F1_DIRECTION,linear_qr,2,225,0.013005401303146952,0.0040431321923563,0.004804123679733579,0.0085724230861919,0.009737638663730305
I,8,F1_DIRECTION,linear_qr,3,225,0.013495103270505803,0.0040214531407778,0.004450987854133707,0.0088285802642029,0.009436105731635721
I,8,F1_DIRECTION,linear_qr,4,225,0.013871673156110147,0.002807019386984,0.004029918214111703,0.0081081525284223,0.008925229899664622
I,8,F1_DIRECTION,linear_qr,5,225,0.014315382352574901,0.0038387763071656,0.004440483679760248,0.0087336799687546,0.009724419472163891
I,8,F1_DIRECTION,linear_qr,6,225,0.01472024193040175,0.0034470906246213,0.004244561429689657,0.0084866138773186,0.00911564454482836
I,8,F1_DIRECTION,linear_qr,7,225,0.015227959011501365,0.0036764747293086,0.004447313252816588,0.0085418457129626,0.009470003404937689
I,8,F1_DIRECTION,linear_qr,8,225,0.015753060192181405,0.0030665464079795,0.0037833744575768696,0.0080520719967644,0.009062468565361194
I,8,F1_DIRECTION,linear_qr,9,225,0.016458226679230276,0.0032992441672193,0.004270726402487658,0.0085942824873341,0.009467998059843026
I,8,F1_DIRECTION,linear_qr,10,225,0.017740765103747138,0.0032123381301837,0.004195606732430829,0.0085784839799918,0.009109364482341963
I,8,F1_DIRECTION,gbr_quantile,1,225,0.012070547993316102,0.0040080213975388,0.004429171019711184,0.0091503906434338,0.009619635589955496
I,8,F1_DIRECTION,gbr_quantile,2,225,0.012740761820075299,0.0036652453982958,0.0042149570108076665,0.0080972102326193,0.009099895215581846
I,8,F1_DIRECTION,gbr_quantile,3,225,0.013149452228232363,0.0033613477027049,0.00431215473433141,0.0080429387994604,0.009210582394642104
I,8,F1_DIRECTION,gbr_quantile,4,225,0.013494033886546318,0.0036540844556425,0.004597557697603762,0.008499560812455401,0.009629011701363785
I,8,F1_DIRECTION,gbr_quantile,5,225,0.01379917507278823,0.003651860418771,0.004592065992736616,0.008698616240424801,0.009497182558245108
I,8,F1_DIRECTION,gbr_quantile,6,225,0.01413219768664369,0.0034806857278021,0.004204942936219897,0.0086869908134697,0.009352764896847159
I,8,F1_DIRECTION,gbr_quantile,7,225,0.014525698628023727,0.0038216607022569,0.004498938224836873,0.0089457465584581,0.009380499179352436
I,8,F1_DIRECTION,gbr_quantile,8,225,0.01507135690431104,0.0032372964497913,0.004160755240983986,0.0085158665489928,0.009460047254257968
I,8,F1_DIRECTION,gbr_quantile,9,225,0.015893602008225236,0.0033433665379744,0.004430138198595628,0.0081301260832502,0.009367191869059386
I,8,F1_DIRECTION,gbr_quantile,10,225,0.018552672447463982,0.0033079752295451,0.004154291106153405,0.008911580300563101,0.009826041796128834
I,8,F2_ACTIVITY,linear_qr,1,225,0.011589576517734611,0.0040705619299423,0.0051763025860387885,0.008774946619116899,0.010406703033212287
I,8,F2_ACTIVITY,linear_qr,2,225,0.01295661301539642,0.0040431321923563,0.004444180462522521,0.008792751947978199,0.009428625275210866
I,8,F2_ACTIVITY,linear_qr,3,225,0.013463033030199231,0.003831422311556,0.0044734265179838285,0.0087161128403645,0.009362994320645537
I,8,F2_ACTIVITY,linear_qr,4,225,0.013914448732332767,0.003377240629785,0.004206753035240788,0.0083307114284281,0.009429183283747486
I,8,F2_ACTIVITY,linear_qr,5,225,0.014339610955760173,0.0033863899615179,0.004324163199037376,0.0085724230861919,0.009347611827055326
I,8,F2_ACTIVITY,linear_qr,6,225,0.014742929542198009,0.0032819195851095,0.003922620835165554,0.0084866138773186,0.008961450720966652
I,8,F2_ACTIVITY,linear_qr,7,225,0.015237257752001606,0.003502630551202,0.0044571303704183645,0.0084866138773185,0.00957692570829981
I,8,F2_ACTIVITY,linear_qr,8,225,0.01584983550280098,0.0034258341145189,0.0041879096372462515,0.0087395514249635,0.00956692830133667
I,8,F2_ACTIVITY,linear_qr,9,225,0.01655983786917659,0.0033681406041228,0.004173054252078294,0.0085784839799918,0.009281839791931541
I,8,F2_ACTIVITY,linear_qr,10,225,0.018029257974807558,0.0031897953681,0.0042294312662486625,0.0084061277410121,0.009080590193027942
I,8,F2_ACTIVITY,gbr_quantile,1,225,0.011847190069218977,0.0040404095370049,0.004466634456006138,0.008774946619116899,0.00923221364978467
I,8,F2_ACTIVITY,gbr_quantile,2,225,0.012519540481291306,0.0032862336508187,0.004256059259149909,0.008069983271391499,0.009295478741227456
I,8,F2_ACTIVITY,gbr_quantile,3,225,0.012911212783769272,0.0039190122007356,0.004314961089572033,0.0082671377048936,0.008996500070353958
I,8,F2_ACTIVITY,gbr_quantile,4,225,0.013211506992429192,0.0034928432296981,0.004413675460059054,0.0084866138773187,0.009487453426992056
I,8,F2_ACTIVITY,gbr_quantile,5,225,0.013539175354625404,0.003841233916477,0.004417916046006448,0.0085218477047638,0.009435891049663551
I,8,F2_ACTIVITY,gbr_quantile,6,225,0.013948264074644454,0.0035298307035245,0.004495744428000658,0.0084866138773186,0.009171083533364155
I,8,F2_ACTIVITY,gbr_quantile,7,225,0.014341715651021492,0.0034806857278021,0.0044260766489852155,0.0085837436913914,0.009364543620810812
I,8,F2_ACTIVITY,gbr_quantile,8,225,0.014942042667075158,0.003502630551202,0.004179133042071598,0.0087885060330792,0.009476961965691436
I,8,F2_ACTIVITY,gbr_quantile,9,225,0.015909222345712206,0.003241493924171,0.0042324301843391495,0.009068775093209601,0.010067552795779398
I,8,F2_ACTIVITY,gbr_quantile,10,225,0.018329804758676464,0.0031816762443159,0.004392341547790225,0.008578483979991799,0.009915173601766622
I,8,F3_VOL,linear_qr,1,225,0.010734948077623693,0.0034879700517186,0.004369840028587361,0.0083307114284279,0.00924776239840303
I,8,F3_VOL,linear_qr,2,224,0.012348465170993821,0.004278393221395799,0.004778502839062683,0.00873079543889975,0.009652732053848994
I,8,F3_VOL,linear_qr,3,225,0.013061751229001193,0.003841233916477,0.004451475150787952,0.0084926200456536,0.009343631052099639
I,8,F3_VOL,linear_qr,4,224,0.013669863260505252,0.0033625878226776996,0.004301549411732103,0.00857808338879165,0.009396503343114244
I,8,F3_VOL,linear_qr,5,225,0.014184307560209481,0.003356834303551,0.0039025045670544943,0.008194183889036099,0.00879914685943494
I,8,F3_VOL,linear_qr,6,224,0.01475130899804274,0.00378310815969395,0.004763246429387341,0.00858374369139135,0.009681887050226308
I,8,F3_VOL,linear_qr,7,224,0.015276509517692577,0.00353482340419815,0.004502011189337999,0.00898209565519915,0.009604311621664067
I,8,F3_VOL,linear_qr,8,225,0.015906521887591507,0.0031756139738865,0.0043067585433533544,0.0087885060330792,0.009659329256217939
I,8,F3_VOL,linear_qr,9,224,0.01683457669583679,0.0031515954144825,0.00399203226610467,0.00859184885058015,0.0095492054573609
I,8,F3_VOL,linear_qr,10,225,0.018799578394809287,0.0032123381301837,0.004283260319422175,0.0085942824873341,0.009559014404330091
I,8,F3_VOL,gbr_quantile,1,225,0.011685169008202321,0.0039190122007356,0.004304881321091183,0.0086687849364464,0.008900094838737677
I,8,F3_VOL,gbr_quantile,2,225,0.012441747210902613,0.003780722839906,0.004187308478320835,0.0080862974313578,0.008807806615728251
I,8,F3_VOL,gbr_quantile,3,225,0.012872976143397266,0.0033681406041228,0.004431281232147241,0.0088466041402933,0.009422699950635155
I,8,F3_VOL,gbr_quantile,4,225,0.013207542135200782,0.0037220886643737,0.004111261331407456,0.0084567100182235,0.009081373707365701
I,8,F3_VOL,gbr_quantile,5,225,0.013546213360584878,0.0040322635279384,0.004688200780677598,0.0086957069675539,0.00974573956411431
I,8,F3_VOL,gbr_quantile,6,225,0.013876971174937077,0.0035124728771405,0.004451739571009631,0.0085218477047637,0.009405646234759394
I,8,F3_VOL,gbr_quantile,7,225,0.014307434626383198,0.0032992441672193,0.004075469455185438,0.0085418457129627,0.009283402585423326
I,8,F3_VOL,gbr_quantile,8,225,0.014876923658220766,0.0038216607022569,0.004582714512537625,0.0088328649985086,0.009763234426171717
I,8,F3_VOL,gbr_quantile,9,225,0.015685679785718328,0.0034977300437545,0.0045689606344058,0.0091196703605483,0.010205446886137592
I,8,F3_VOL,gbr_quantile,10,225,0.017959349709375145,0.0030665464079795,0.00419315484519762,0.0085942824873341,0.009827407646360998
I,16,F1_DIRECTION,linear_qr,1,225,0.017349826010182458,0.0060708449520079,0.007961920550271041,0.0134410625690176,0.015130777415449633
I,16,F1_DIRECTION,linear_qr,2,225,0.018700135373235637,0.0058498704359593,0.006734267075503932,0.0125538483853766,0.014052857538100585
I,16,F1_DIRECTION,linear_qr,3,225,0.01948006329907642,0.0053404666313175,0.006400371492422189,0.011744521869263301,0.013346438620718293
I,16,F1_DIRECTION,linear_qr,4,225,0.02010408263139234,0.0051249311402552,0.006019984926150486,0.0114827333951874,0.012704332363205038
I,16,F1_DIRECTION,linear_qr,5,225,0.0206702515553772,0.0040187595949176,0.00538647485420021,0.0114595119897858,0.012719747458988724
I,16,F1_DIRECTION,linear_qr,6,225,0.02116946042599878,0.0043983734118638,0.005955340526976571,0.0120806838347986,0.013727871619163008
I,16,F1_DIRECTION,linear_qr,7,225,0.021695033201375235,0.0042105325363434,0.005611443988209154,0.012010034857531899,0.012889642596659574
I,16,F1_DIRECTION,linear_qr,8,225,0.02228994895591173,0.0035001785822096,0.005630388497245349,0.0115017242390114,0.013023980743772106
I,16,F1_DIRECTION,linear_qr,9,225,0.023070346606889856,0.0047027295269061,0.006101253874476286,0.012225091129259,0.013405627941887713
I,16,F1_DIRECTION,linear_qr,10,225,0.02476828657993875,0.0038192280669953,0.005697618088760113,0.0116315973156447,0.01311879794711527
I,16,F1_DIRECTION,gbr_quantile,1,225,0.016468120951764125,0.0053872184162101,0.006566122701566647,0.0120806838347986,0.013229474106047473
I,16,F1_DIRECTION,gbr_quantile,2,225,0.017674776137838646,0.0049487552392587,0.005896282176524663,0.0120402792320807,0.01318240691504212
I,16,F1_DIRECTION,gbr_quantile,3,225,0.018287416130093506,0.0047185797019943,0.005743359693596331,0.011420538118874399,0.012964445525577585
I,16,F1_DIRECTION,gbr_quantile,4,225,0.01882679954379318,0.0051118322176005,0.006715939374674781,0.0127390257774297,0.01404528779425259
I,16,F1_DIRECTION,gbr_quantile,5,225,0.019368918269800982,0.0051216501200548,0.006632970168740813,0.0118675040276011,0.01351072657990909
I,16,F1_DIRECTION,gbr_quantile,6,225,0.0200035005956311,0.0039113478809121,0.005345179555216679,0.011631597315644601,0.013001605836456251
I,16,F1_DIRECTION,gbr_quantile,7,225,0.02073935416939826,0.0050197308703126,0.006677247030876714,0.012605208918982001,0.014148634388569737
I,16,F1_DIRECTION,gbr_quantile,8,225,0.021760892400239866,0.005003137390608,0.0063363812611719975,0.0115686897574474,0.01325783340405441
I,16,F1_DIRECTION,gbr_quantile,9,225,0.02317569713933585,0.0046869854801235,0.0060647295728204695,0.0120483385161745,0.013577287760773733
I,16,F1_DIRECTION,gbr_quantile,10,225,0.026715150995870497,0.0035727083375735,0.005520852339026229,0.0117648415795863,0.013202371934376959
I,16,F2_ACTIVITY,linear_qr,1,225,0.017173830357791846,0.0069730868918603,0.008439483013164203,0.0135320062185763,0.015843749884406393
I,16,F2_ACTIVITY,linear_qr,2,225,0.018581952378107846,0.005590510716885,0.006565222735619603,0.0126052089189821,0.013470242162520197
I,16,F2_ACTIVITY,linear_qr,3,225,0.019438984038591615,0.0047570595994593,0.006280213062769175,0.0116960397631912,0.013402515434891231
I,16,F2_ACTIVITY,linear_qr,4,225,0.02004946857681601,0.0046098204781617,0.006220040589980887,0.011764841579586101,0.01327621918845993
I,16,F2_ACTIVITY,linear_qr,5,225,0.020591743276660027,0.004485749271258,0.005907550708657538,0.011785231724622,0.013088725939272463
I,16,F2_ACTIVITY,linear_qr,6,225,0.02113873537372902,0.00448287654356,0.005718185524200439,0.0120521598387723,0.013125606909639348
I,16,F2_ACTIVITY,linear_qr,7,225,0.021696586327811643,0.0040160696548899,0.005512082874537645,0.011560822401076,0.013185159655340017
I,16,F2_ACTIVITY,linear_qr,8,225,0.022315411364288797,0.0036697288889624,0.005127752651899648,0.0115017242390115,0.01252542995924917
I,16,F2_ACTIVITY,linear_qr,9,225,0.02316089714213093,0.0038412339164771,0.005664306805482973,0.011613033737660601,0.01309709648842311
I,16,F2_ACTIVITY,linear_qr,10,225,0.025056443205958637,0.0048661896511729,0.006064225907903214,0.012052159838772399,0.013105328622858084
I,16,F2_ACTIVITY,gbr_quantile,1,225,0.015928197012386718,0.0049019706002066,0.006412150219871058,0.0117036446440038,0.013200790674579679
I,16,F2_ACTIVITY,gbr_quantile,2,225,0.01707139449517224,0.0053619431413853,0.0062938679670316005,0.0120402792320807,0.013649755727231932
I,16,F2_ACTIVITY,gbr_quantile,3,225,0.01775797510427258,0.0056373465923864,0.006712609997527408,0.0130639494034244,0.013843900289759575
I,16,F2_ACTIVITY,gbr_quantile,4,225,0.01836532016825179,0.0041870263542165,0.0058055482067870855,0.0116102740179773,0.012971433281926945
I,16,F2_ACTIVITY,gbr_quantile,5,225,0.019014874590980196,0.0053404666313175,0.006250930457215284,0.0117283165690812,0.013189329904481422
I,16,F2_ACTIVITY,gbr_quantile,6,225,0.019777336444793996,0.0041436523376553,0.005866907474310958,0.0115017242390116,0.012716952380900134
I,16,F2_ACTIVITY,gbr_quantile,7,225,0.020651618200770418,0.0046037568980592,0.0064009247332050875,0.0128077247899084,0.013891293669564564
I,16,F2_ACTIVITY,gbr_quantile,8,225,0.021922282976392024,0.0042313180197625,0.005760123387385023,0.0117648415795861,0.013165493514005729
I,16,F2_ACTIVITY,gbr_quantile,9,225,0.023734796128029995,0.0042253583991719,0.0061291590476830575,0.0121127237977212,0.013977159796247878
I,16,F2_ACTIVITY,gbr_quantile,10,225,0.029142283960463245,0.0036787288574625,0.005866842383198762,0.0115608224010759,0.013513965006362086
I,16,F3_VOL,linear_qr,1,225,0.01656474007645852,0.0065746456420853,0.007432134126606756,0.012756131344437,0.014485864662156475
I,16,F3_VOL,linear_qr,2,225,0.018442024742427128,0.0052562538888271,0.006756803028472833,0.012138671004315201,0.013658790387246727
I,16,F3_VOL,linear_qr,3,225,0.019231129408855435,0.0046995722614858,0.006144970253471199,0.0115686897574476,0.013027777836208752
I,16,F3_VOL,linear_qr,4,225,0.019801181277211654,0.0053981237695573,0.006496895718690531,0.01254371847853,0.013724053387120946
I,16,F3_VOL,linear_qr,5,225,0.020376227498877904,0.0040322635279384,0.005831974823121327,0.0116315973156447,0.0131642124062822
I,16,F3_VOL,linear_qr,6,225,0.020964523810742618,0.0046007310859366,0.00595914319586162,0.012631746905900399,0.013782549528597367
I,16,F3_VOL,linear_qr,7,225,0.021604186667118816,0.0041870263542164,0.0055183140326617655,0.0115608224010759,0.012734840844685987
I,16,F3_VOL,linear_qr,8,225,0.022276895378548534,0.0038461585874783,0.00560779962314518,0.011613033737660601,0.013202250580897421
I,16,F3_VOL,linear_qr,9,225,0.023134870042887907,0.0044685679208771,0.006050734588829935,0.0117648415795865,0.013374084379355501
I,16,F3_VOL,linear_qr,10,225,0.02546110709594569,0.0042643987864575,0.00570029448335418,0.012605208918982001,0.012965650232508572
I,16,F3_VOL,gbr_quantile,1,225,0.015966375802330127,0.0051183732982442,0.006398764238162584,0.0116130337376608,0.01307058506040269
I,16,F3_VOL,gbr_quantile,2,225,0.017100846954449966,0.0046007310859366,0.005822931601266927,0.012024192966801501,0.012999655902673215
I,16,F3_VOL,gbr_quantile,3,225,0.01779429308090485,0.0054861460367798,0.006905113147655124,0.0126583968719234,0.014002278797627044
I,16,F3_VOL,gbr_quantile,4,225,0.018510891265198618,0.0053835930834726,0.006318596680866746,0.0127390257774297,0.013832238173892954
I,16,F3_VOL,gbr_quantile,5,225,0.019180268198731587,0.0050409684567747,0.006256651553358377,0.0117036446440037,0.013284471673953363
I,16,F3_VOL,gbr_quantile,6,225,0.01985788432972116,0.0049487552392587,0.0061964118170625086,0.0115017242390116,0.013112589635423168
I,16,F3_VOL,gbr_quantile,7,225,0.02068343054761097,0.0040404095370049,0.005860200071747238,0.0119090724481267,0.013291414578606144
I,16,F3_VOL,gbr_quantile,8,225,0.021687851967920155,0.0036764747293086,0.005375019075905011,0.011613033737660601,0.013088850847607305
I,16,F3_VOL,gbr_quantile,9,225,0.02336190630936761,0.0042949242828808,0.006136238641647826,0.0121991882063483,0.013590509598272314
I,16,F3_VOL,gbr_quantile,10,225,0.029019614008616672,0.0041899502638541,0.006229137046542986,0.0117341633216488,0.013847479976601742
SC,4,F1_DIRECTION,linear_qr,1,225,0.016306434307890385,0.0049804443041449,0.006629430973422581,0.0111881322535395,0.013234330464610334
SC,4,F1_DIRECTION,linear_qr,2,225,0.01769411873817501,0.0047575570066001,0.007046841637861727,0.0107843255003106,0.013151707941132093
SC,4,F1_DIRECTION,linear_qr,3,225,0.018313417247504415,0.0039418164601308,0.00641078516811935,0.010039328638271599,0.012200317797319116
SC,4,F1_DIRECTION,linear_qr,4,225,0.018735073268254018,0.0048802226405722,0.007148794812182875,0.010494341403209501,0.012876863196163808
SC,4,F1_DIRECTION,linear_qr,5,225,0.019126442782850396,0.0042167080538133,0.005993721275615474,0.0101946165361365,0.012093325468658163
SC,4,F1_DIRECTION,linear_qr,6,225,0.01957465427079173,0.0042415923435577,0.00606681383939856,0.0102585235800999,0.012018330032163538
SC,4,F1_DIRECTION,linear_qr,7,225,0.020129558779125065,0.004490002662806,0.006643525826322674,0.0109079195536204,0.012710618544483014
SC,4,F1_DIRECTION,linear_qr,8,225,0.020888438776038305,0.0054251372420866,0.007936805937093542,0.0115290873506623,0.01365683116376986
SC,4,F1_DIRECTION,linear_qr,9,225,0.02172797300198368,0.0043573053689556,0.0063828866681341564,0.010617104343751101,0.012216784065669688
