instrument,horizon,feature_set,model,fold,crossing_rate,ordered_share,interval_80_coverage_ordered,interval_score,baseline_interval_score,interval_score_skill,q50_spearman,q50_sign_accuracy
CU,16,F2_ACTIVITY,linear_qr,1,0.008888888888888889,0.9911111111111112,0.8721973094170403,0.024972880806895758,0.02470744035439721,-0.01074334081924877,0.16829069194945828,0.5377777777777778
CU,16,F2_ACTIVITY,linear_qr,2,0.0044444444444444444,0.9955555555555555,0.8504464285714286,0.02298790467679609,0.022588260670295922,-0.017692553328185756,0.03430628996276726,0.5422222222222223
CU,16,F2_ACTIVITY,linear_qr,3,0.0,1.0,0.9711111111111111,0.01791949083346685,0.018033160912070023,0.006303391798999081,0.12422959264971285,0.5688888888888889
CU,16,F2_ACTIVITY,linear_qr,4,0.0,1.0,0.8422222222222222,0.021453383095006735,0.021214779146547565,-0.011247062569491817,0.0017205027199647218,0.5266666666666666
CU,16,F2_ACTIVITY,gbr_quantile,0,0.0,1.0,0.7355555555555555,0.02652809257522541,0.02355881444602296,-0.12603682311796915,-0.01898920103060295,0.4666666666666667
CU,16,F2_ACTIVITY,gbr_quantile,1,0.0,1.0,0.8577777777777778,0.0248191425855828,0.02465400654191208,-0.006698142283283026,0.2207501117537206,0.5222222222222223
CU,16,F2_ACTIVITY,gbr_quantile,2,0.0,1.0,0.8422222222222222,0.022202116901052085,0.022569559961026945,0.016280470714066242,0.05555520438763359,0.5888888888888889
CU,16,F2_ACTIVITY,gbr_quantile,3,0.0,1.0,0.9711111111111111,0.017423603872445393,0.018033160912070023,0.03380200745708639,0.11622460057903328,0.54
CU,16,F2_ACTIVITY,gbr_quantile,4,0.0,1.0,0.8355555555555556,0.021414550444492118,0.021214779146547565,-0.009416609834331569,-0.046317393502535664,0.5133333333333333
CU,16,F3_VOL,linear_qr,0,0.0,1.0,0.8244444444444444,0.025107001251544765,0.02355881444602296,-0.06571581982908992,0.13980204937980298,0.5044444444444445
CU,16,F3_VOL,linear_qr,1,0.008888888888888889,0.9911111111111112,0.8721973094170403,0.025162726024316892,0.02470744035439721,-0.01842706744969047,0.1947506875346227,0.52
CU,16,F3_VOL,linear_qr,2,0.0022222222222222222,0.9977777777777778,0.8552338530066815,0.02282626234089735,0.022578889490818148,-0.010955935196892419,0.03774604493364177,0.5488888888888889
CU,16,F3_VOL,linear_qr,3,0.0,1.0,0.9688888888888889,0.01798416112102516,0.018033160912070023,0.0027172047808915467,0.11987704297373081,0.5733333333333334
CU,16,F3_VOL,linear_qr,4,0.0,1.0,0.8333333333333334,0.021426467951256196,0.021214779146547565,-0.009978364763843395,-0.006298830910829896,0.5244444444444445
CU,16,F3_VOL,gbr_quantile,0,0.0,1.0,0.7266666666666667,0.02647517736913799,0.02355881444602296,-0.12379073360405668,-0.00759569258077251,0.47555555555555556
CU,16,F3_VOL,gbr_quantile,1,0.0,1.0,0.86,0.02476854253813375,0.02465400654191208,-0.0046457356140860995,0.2265756189023152,0.54
CU,16,F3_VOL,gbr_quantile,2,0.0,1.0,0.8377777777777777,0.0222077175101631,0.022569559961026945,0.016032321918933,0.0849265223677697,0.5844444444444444
CU,16,F3_VOL,gbr_quantile,3,0.0,1.0,0.9755555555555555,0.017476555079245015,0.018033160912070023,0.03086568325647554,0.1027552338243939,0.5377777777777778
CU,16,F3_VOL,gbr_quantile,4,0.0,1.0,0.8377777777777777,0.021304183814014194,0.021214779146547565,-0.00421426340802511,-0.024785556520971804,0.5377777777777778
AL,4,F1_DIRECTION,linear_qr,0,0.0,1.0,0.8777777777777778,0.010150612820233251,0.010203244499941859,0.00515832779552694,0.06681627267563056,0.5133333333333333
AL,4,F1_DIRECTION,linear_qr,1,0.0,1.0,0.7644444444444445,0.014790964740888242,0.014777634830908503,-0.0009020327090407676,0.05832470492945681,0.5088888888888888
AL,4,F1_DIRECTION,linear_qr,2,0.0,1.0,0.8822222222222222,0.009049658148295371,0.00915256779919867,0.011243800992362885,0.06471329034955652,0.5111111111111111
AL,4,F1_DIRECTION,linear_qr,3,0.0,1.0,0.8844444444444445,0.008713817206165287,0.008619063934626999,-0.01099345268314078,0.042528249347836014,0.49333333333333335
AL,4,F1_DIRECTION,linear_qr,4,0.0,1.0,0.8088888888888889,0.008507509744104327,0.008387005362286948,-0.014367986738060168,0.11102791780631237,0.5511111111111111
AL,4,F1_DIRECTION,gbr_quantile,0,0.0,1.0,0.8488888888888889,0.009832694103191354,0.010203244499941859,0.03631691828541561,0.012802263835545172,0.5022222222222222
AL,4,F1_DIRECTION,gbr_quantile,1,0.0,1.0,0.7311111111111112,0.014752644437060184,0.014777634830908503,0.0016910956411001488,-0.08403546153291888,0.5022222222222222
AL,4,F1_DIRECTION,gbr_quantile,2,0.0,1.0,0.8755555555555555,0.008629262885312126,0.00915256779919867,0.0571757484202805,0.10915021665969005,0.52
AL,4,F1_DIRECTION,gbr_quantile,3,0.0,1.0,0.8688888888888889,0.008076581824743502,0.008619063934626999,0.06293979415839812,0.13231599457777943,0.5622222222222222
AL,4,F1_DIRECTION,gbr_quantile,4,0.0,1.0,0.8222222222222222,0.008223102395355444,0.008387005362286948,0.019542489822232723,0.06643653762955251,0.5
AL,4,F2_ACTIVITY,linear_qr,0,0.0,1.0,0.8777777777777778,0.010182848890750518,0.010203244499941859,0.0019989336912838995,0.05338959549306391,0.5177777777777778
AL,4,F2_ACTIVITY,linear_qr,1,0.006666666666666667,0.9933333333333333,0.7651006711409396,0.014857859139379065,0.014830055768227397,-0.0018747988265315207,0.05852856033830788,0.5155555555555555
AL,4,F2_ACTIVITY,linear_qr,2,0.0,1.0,0.8777777777777778,0.009005215817766508,0.00915256779919867,0.01609952361620992,0.050450514607221435,0.5
AL,4,F2_ACTIVITY,linear_qr,3,0.0,1.0,0.88,0.008638811607058683,0.008619063934626999,-0.0022911620776298047,0.009975484943045117,0.4777777777777778
AL,4,F2_ACTIVITY,linear_qr,4,0.0,1.0,0.8177777777777778,0.008559633055844175,0.008387005362286948,-0.020582757027134635,0.10113249261791228,0.5533333333333333
AL,4,F2_ACTIVITY,gbr_quantile,0,0.0,1.0,0.8355555555555556,0.01010937137760913,0.010203244499941859,0.00920032077377575,0.03697431041802291,0.52
AL,4,F2_ACTIVITY,gbr_quantile,1,0.0,1.0,0.72,0.014761544109194601,0.014777634830908503,0.001088856362876589,-0.05349239421967741,0.5022222222222222
AL,4,F2_ACTIVITY,gbr_quantile,2,0.0,1.0,0.8644444444444445,0.00870748086004924,0.00915256779919867,0.04862973418108929,0.07936924882296623,0.5155555555555555
AL,4,F2_ACTIVITY,gbr_quantile,3,0.0,1.0,0.8622222222222222,0.008101229090267332,0.008619063934626999,0.06008017207985561,0.07879908259306333,0.5111111111111111
AL,4,F2_ACTIVITY,gbr_quantile,4,0.0,1.0,0.8222222222222222,0.008265248714370262,0.008387005362286948,0.014517297015711694,0.06604720602316813,0.49777777777777776
AL,4,F3_VOL,linear_qr,0,0.0,1.0,0.8844444444444445,0.010033506988502871,0.010203244499941859,0.016635640892458836,0.1099614512935966,0.5111111111111111
AL,4,F3_VOL,linear_qr,1,0.006666666666666667,0.9933333333333333,0.7539149888143176,0.015190770375818412,0.014830055768227397,-0.024323213157689372,0.05364399774308858,0.5466666666666666
AL,4,F3_VOL,linear_qr,2,0.0,1.0,0.8711111111111111,0.0091092946656767,0.00915256779919867,0.004727977379829773,-0.018537222998306572,0.4711111111111111
AL,4,F3_VOL,linear_qr,3,0.0,1.0,0.8755555555555555,0.008633165085458014,0.008619063934626999,-0.0016360420270655762,0.009423208504281674,0.4822222222222222
AL,4,F3_VOL,linear_qr,4,0.0,1.0,0.8066666666666666,0.008527144633777229,0.008387005362286948,-0.016709095253525375,0.1098088431454428,0.56
AL,4,F3_VOL,gbr_quantile,0,0.0,1.0,0.8555555555555555,0.010024519638848445,0.010203244499941859,0.017516473421217316,0.05155171000652663,0.5288888888888889
AL,4,F3_VOL,gbr_quantile,1,0.0,1.0,0.7266666666666667,0.014666457619656443,0.014777634830908503,0.007523342708369296,-0.032036884413589144,0.5177777777777778
AL,4,F3_VOL,gbr_quantile,2,0.0,1.0,0.8755555555555555,0.008658748611426648,0.00915256779919867,0.053954168776029876,0.051077122736250986,0.5177777777777778
AL,4,F3_VOL,gbr_quantile,3,0.0,1.0,0.8688888888888889,0.008123232851787735,0.008619063934626999,0.05752725430510697,0.018092754761450204,0.4711111111111111
AL,4,F3_VOL,gbr_quantile,4,0.0,1.0,0.8222222222222222,0.008231781470962806,0.008387005362286948,0.01850766568269091,0.044320412379660286,0.4911111111111111
AL,8,F1_DIRECTION,linear_qr,0,0.0,1.0,0.8666666666666667,0.015009025498468378,0.014607805351780002,-0.027466148201344076,-0.05495583137020829,0.4666666666666667
AL,8,F1_DIRECTION,linear_qr,1,0.0,1.0,0.7311111111111112,0.022936841531944623,0.022611557055516467,-0.014385761919424978,0.11006980849929128,0.5288888888888889
AL,8,F1_DIRECTION,linear_qr,2,0.0,1.0,0.9222222222222223,0.012378634164635343,0.012642212913691928,0.02084909903479948,0.08496501957873907,0.5044444444444445
AL,8,F1_DIRECTION,linear_qr,3,0.0,1.0,0.8533333333333334,0.012657400613945637,0.012626347217112553,-0.002459412552111351,-0.1212281992714164,0.44
AL,8,F1_DIRECTION,linear_qr,4,0.0,1.0,0.8733333333333333,0.011019078010080648,0.010851192607754672,-0.015471608365517309,0.04303490781988132,0.5133333333333333
AL,8,F1_DIRECTION,gbr_quantile,0,0.0,1.0,0.8377777777777777,0.01485559145827837,0.014607805351780002,-0.016962582710494223,-0.01248665414116761,0.4911111111111111
AL,8,F1_DIRECTION,gbr_quantile,1,0.0,1.0,0.7022222222222222,0.023566359883160984,0.022611557055516467,-0.04222631928001519,-0.03303937288697954,0.48
AL,8,F1_DIRECTION,gbr_quantile,2,0.0,1.0,0.9111111111111111,0.012300881718406296,0.012642212913691928,0.026999323426673105,0.1468176193076661,0.5288888888888889
AL,8,F1_DIRECTION,gbr_quantile,3,0.0,1.0,0.8466666666666667,0.0125503690051424,0.012626347217112553,0.006017434073662953,0.06819617085071182,0.56
AL,8,F1_DIRECTION,gbr_quantile,4,0.0,1.0,0.8577777777777778,0.010702610711993417,0.010851192607754672,0.013692678872465391,0.029248186717044294,0.5044444444444445
AL,8,F2_ACTIVITY,linear_qr,0,0.0,1.0,0.8733333333333333,0.015218817734182748,0.014607805351780002,-0.04182780148616172,-0.058938433814194974,0.47555555555555556
AL,8,F2_ACTIVITY,linear_qr,1,0.008888888888888889,0.9911111111111112,0.726457399103139,0.023105272445180437,0.022720008426924423,-0.016957036767620837,0.09759882486464738,0.5133333333333333
AL,8,F2_ACTIVITY,linear_qr,2,0.0,1.0,0.9177777777777778,0.012423036642988857,0.012642212913691928,0.01733685963046039,0.1013030838965059,0.5022222222222222
AL,8,F2_ACTIVITY,linear_qr,3,0.0,1.0,0.8555555555555555,0.012629406426919378,0.012626347217112553,-0.00024228779347024165,-0.1337540803138864,0.4444444444444444
AL,8,F2_ACTIVITY,linear_qr,4,0.0,1.0,0.8711111111111111,0.010998461140995106,0.010851192607754672,-0.013571644939302852,-0.03447008009450546,0.4955555555555556
AL,8,F2_ACTIVITY,gbr_quantile,0,0.0,1.0,0.8133333333333334,0.015390164856240132,0.014607805351780002,-0.053557634813692134,-0.0018940819323035288,0.47333333333333333
AL,8,F2_ACTIVITY,gbr_quantile,1,0.0,1.0,0.7088888888888889,0.023126515280879643,0.022611557055516467,-0.02277411609022928,-0.0228944485827473,0.49333333333333335
AL,8,F2_ACTIVITY,gbr_quantile,2,0.0,1.0,0.9133333333333333,0.012066714096371028,0.012642212913691928,0.04552200008414786,0.09967100910644146,0.5022222222222222
AL,8,F2_ACTIVITY,gbr_quantile,3,0.0,1.0,0.8577777777777778,0.012648042868779194,0.012626347217112553,-0.0017182841001899263,0.03697571251708618,0.5688888888888889
AL,8,F2_ACTIVITY,gbr_quantile,4,0.0,1.0,0.8644444444444445,0.01081257844953017,0.010851192607754672,0.0035585174478339754,0.019617340929509553,0.5
AL,8,F3_VOL,linear_qr,0,0.0,1.0,0.8644444444444445,0.015319648665622567,0.014607805351780002,-0.0487303394794909,0.028635823518099564,0.5222222222222223
AL,8,F3_VOL,linear_qr,1,0.017777777777777778,0.9822222222222222,0.7149321266968326,0.02353540965610029,0.02277622179815293,-0.033332475626353775,0.095326865950421,0.52
AL,8,F3_VOL,linear_qr,2,0.0,1.0,0.92,0.012436078982231412,0.012642212913691928,0.01630520960750992,0.06703293352567871,0.5
AL,8,F3_VOL,linear_qr,3,0.0,1.0,0.8488888888888889,0.012663047623338086,0.012626347217112553,-0.0029066526996655018,-0.1282293235682495,0.44
AL,8,F3_VOL,linear_qr,4,0.0,1.0,0.8622222222222222,0.01100263367538034,0.010851192607754672,-0.013956168054508833,-0.008513402939454415,0.5044444444444445
AL,8,F3_VOL,gbr_quantile,0,0.0,1.0,0.8111111111111111,0.015554974800416276,0.014607805351780002,-0.06483995547769661,0.001541254458375662,0.5088888888888888
AL,8,F3_VOL,gbr_quantile,1,0.0,1.0,0.7266666666666667,0.023068560324988475,0.022611557055516467,-0.020211048197608106,-0.022311423023480464,0.49333333333333335
AL,8,F3_VOL,gbr_quantile,2,0.0,1.0,0.9155555555555556,0.012028458659308358,0.012642212913691928,0.04854800805631532,0.060800766992745996,0.49333333333333335
AL,8,F3_VOL,gbr_quantile,3,0.0,1.0,0.8622222222222222,0.012720314677661122,0.012626347217112553,-0.007442173015899112,0.04242619442371708,0.5555555555555556
AL,8,F3_VOL,gbr_quantile,4,0.0,1.0,0.8666666666666667,0.010916026570440277,0.010851192607754672,-0.005974823692584064,-0.001756541920420116,0.5022222222222222
AL,16,F1_DIRECTION,linear_qr,0,0.0,1.0,0.8155555555555556,0.02166123512285228,0.02136515672579857,-0.013858002581192963,-0.016874721643327806,0.46444444444444444
AL,16,F1_DIRECTION,linear_qr,1,0.015555555555555555,0.9844444444444445,0.6884875846501128,0.0365626947144588,0.03568507078964835,-0.024593587889561563,0.16972439551273588,0.5711111111111111
AL,16,F1_DIRECTION,linear_qr,2,0.0,1.0,0.9333333333333333,0.017775208168093932,0.017973425479582427,0.011028354706990484,0.17233738422899028,0.5866666666666667
AL,16,F1_DIRECTION,linear_qr,3,0.0,1.0,0.8777777777777778,0.01731729106935564,0.016939274418172966,-0.022315988385968266,-0.1470620363385486,0.3888888888888889
AL,16,F1_DIRECTION,linear_qr,4,0.0,1.0,0.8977777777777778,0.01602555058808467,0.016001553060855708,-0.0014996998814864604,0.0835634345773235,0.5155555555555555
AL,16,F1_DIRECTION,gbr_quantile,0,0.0,1.0,0.7822222222222223,0.022502232259967808,0.02136515672579857,-0.05322102471620127,-0.0025251314780755704,0.5111111111111111
AL,16,F1_DIRECTION,gbr_quantile,1,0.0,1.0,0.7133333333333334,0.03703463124566582,0.03537689197584248,-0.046859381286387336,-0.020419887538356333,0.48444444444444446
AL,16,F1_DIRECTION,gbr_quantile,2,0.0,1.0,0.9288888888888889,0.017723424440429982,0.017973425479582427,0.013909482053737765,0.1601377754969837,0.58
AL,16,F1_DIRECTION,gbr_quantile,3,0.0,1.0,0.8555555555555555,0.01647567020404151,0.016939274418172966,0.02736859930872171,-0.1065864051811159,0.4777777777777778
AL,16,F1_DIRECTION,gbr_quantile,4,0.0,1.0,0.8733333333333333,0.015671617136496604,0.016001553060855708,0.020618993862928203,0.01826628154320112,0.5066666666666667
AL,16,F2_ACTIVITY,linear_qr,0,0.0,1.0,0.8133333333333334,0.021977342462100452,0.02136515672579857,-0.02865346340112085,-0.01669351799280831,0.4888888888888889
AL,16,F2_ACTIVITY,linear_qr,1,0.013333333333333334,0.9866666666666667,0.6824324324324325,0.03648875157226682,0.035640450305023955,-0.0238016427958343,0.15363870983717115,0.56
AL,16,F2_ACTIVITY,linear_qr,2,0.0,1.0,0.9288888888888889,0.017807355533688226,0.017973425479582427,0.009239749322289992,0.19173635899434854,0.6088888888888889
AL,16,F2_ACTIVITY,linear_qr,3,0.0,1.0,0.8733333333333333,0.017423682311865852,0.016939274418172966,-0.028596732170133476,-0.13839720668033373,0.41555555555555557
AL,16,F2_ACTIVITY,linear_qr,4,0.0,1.0,0.8933333333333333,0.016110156555717813,0.016001553060855708,-0.006787059634091319,0.05164072054460081,0.54
AL,16,F2_ACTIVITY,gbr_quantile,0,0.0,1.0,0.7844444444444445,0.02330939308047932,0.02136515672579857,-0.09100033197196589,0.00392363239628491,0.52
AL,16,F2_ACTIVITY,gbr_quantile,1,0.0,1.0,0.7088888888888889,0.0367658716716702,0.03537689197584248,-0.039262343814041145,0.019581382882882366,0.5133333333333333
AL,16,F2_ACTIVITY,gbr_quantile,2,0.0,1.0,0.9288888888888889,0.01742464719160237,0.017973425479582427,0.030532760079789,0.12749028524970576,0.6022222222222222
AL,16,F2_ACTIVITY,gbr_quantile,3,0.0,1.0,0.8711111111111111,0.01680019093807294,0.016939274418172966,0.008210710604629856,-0.09571185464735041,0.5066666666666667
AL,16,F2_ACTIVITY,gbr_quantile,4,0.0,1.0,0.86,0.015614065713954576,0.016001553060855708,0.02421560866170136,0.005048022419552115,0.4955555555555556
AL,16,F3_VOL,linear_qr,0,0.0,1.0,0.8288888888888889,0.0222206502770327,0.02136515672579857,-0.04004152940292349,-0.07366474901720564,0.46
AL,16,F3_VOL,linear_qr,1,0.008888888888888889,0.9911111111111112,0.6748878923766816,0.0365959848169945,0.035473947007331676,-0.031629911648425324,0.1570974943993382,0.5555555555555556
AL,16,F3_VOL,linear_qr,2,0.0,1.0,0.9333333333333333,0.018417913760062438,0.017973425479582427,-0.024730304247509327,0.19203535785188827,0.5888888888888889
AL,16,F3_VOL,linear_qr,3,0.0,1.0,0.8911111111111111,0.01748438740956787,0.016939274418172966,-0.0321804215421464,-0.1582816857144478,0.4
AL,16,F3_VOL,linear_qr,4,0.0,1.0,0.8933333333333333,0.01617557484940989,0.016001553060855708,-0.010875306158868447,0.07656833046530204,0.5444444444444444
AL,16,F3_VOL,gbr_quantile,0,0.0,1.0,0.7822222222222223,0.023446405179185583,0.02136515672579857,-0.09741320787382257,-0.05525954312747873,0.44666666666666666
AL,16,F3_VOL,gbr_quantile,1,0.0,1.0,0.7022222222222222,0.03713179003484043,0.03537689197584248,-0.04960577260988064,-0.021391736633901266,0.4777777777777778
AL,16,F3_VOL,gbr_quantile,2,0.0,1.0,0.9333333333333333,0.017704108869194844,0.017973425479582427,0.014984155952549094,0.08150470405264998,0.5622222222222222
AL,16,F3_VOL,gbr_quantile,3,0.0,1.0,0.8622222222222222,0.016791659698539338,0.016939274418172966,0.00871434726125353,-0.08653753782042516,0.4822222222222222
AL,16,F3_VOL,gbr_quantile,4,0.0,1.0,0.8688888888888889,0.015604073687772776,0.016001553060855708,0.024840049685881938,0.017091516978263856,0.5022222222222222
SN,4,F1_DIRECTION,linear_qr,0,0.0,1.0,0.8044444444444444,0.026155653615757474,0.025234658687998863,-0.03649722150577839,-0.011751827967934926,0.4577777777777778
SN,4,F1_DIRECTION,linear_qr,1,0.0,1.0,0.7733333333333333,0.030038670788443196,0.029753935907095037,-0.009569654321943455,0.058338995364783604,0.5155555555555555
SN,4,F1_DIRECTION,linear_qr,2,0.0,1.0,0.8733333333333333,0.021344167527003233,0.02171733388421163,0.01718288069787821,0.06668418115645015,0.5066666666666667
SN,4,F1_DIRECTION,linear_qr,3,0.0,1.0,0.9288888888888889,0.018468456944986823,0.018493735119291862,0.0013668506735922126,0.07701022391880126,0.52
SN,4,F1_DIRECTION,linear_qr,4,0.0,1.0,0.92,0.01743713651602334,0.017735685107444756,0.01683321448327335,0.041598626547904846,0.5511111111111111
SN,4,F1_DIRECTION,gbr_quantile,0,0.0,1.0,0.7911111111111111,0.025282973159010746,0.025234658687998863,-0.0019146076675433665,-0.12018550360189008,0.4488888888888889
SN,4,F1_DIRECTION,gbr_quantile,1,0.0,1.0,0.7733333333333333,0.02954425878765001,0.029753935907095037,0.007047038082616308,0.04632063905521818,0.5422222222222223
SN,4,F1_DIRECTION,gbr_quantile,2,0.0,1.0,0.8511111111111112,0.020496768921139878,0.02171733388421163,0.0562023390891041,0.18551540283211249,0.5422222222222223
SN,4,F1_DIRECTION,gbr_quantile,3,0.0,1.0,0.9133333333333333,0.01702652885004583,0.018493735119291862,0.0793353132713307,0.009509474313583644,0.4822222222222222
SN,4,F1_DIRECTION,gbr_quantile,4,0.0,1.0,0.9022222222222223,0.016753463470569035,0.017735685107444756,0.05538109359324506,0.01896048776846553,0.5244444444444445
SN,4,F2_ACTIVITY,linear_qr,0,0.008888888888888889,0.9911111111111112,0.8026905829596412,0.026433223604330324,0.025308493268118567,-0.04444082562704721,0.015177820307847468,0.4866666666666667
SN,4,F2_ACTIVITY,linear_qr,1,0.0,1.0,0.7822222222222223,0.029981488770385645,0.029753935907095037,-0.007647823938356613,0.08426992518744038,0.5422222222222223
SN,4,F2_ACTIVITY,linear_qr,2,0.0,1.0,0.8755555555555555,0.021405815975822466,0.02171733388421163,0.014344205879508798,0.05463342205805133,0.5133333333333333
SN,4,F2_ACTIVITY,linear_qr,3,0.0,1.0,0.9288888888888889,0.018300136955294005,0.018493735119291862,0.010468310633253486,0.10449914979004013,0.52
SN,4,F2_ACTIVITY,linear_qr,4,0.0,1.0,0.9133333333333333,0.017485166415937576,0.017735685107444756,0.014125120624859377,0.021919450529614172,0.5155555555555555
SN,4,F2_ACTIVITY,gbr_quantile,0,0.0,1.0,0.7755555555555556,0.025186370694458362,0.025234658687998863,0.0019135584173153308,-0.09899038836342491,0.44222222222222224
SN,4,F2_ACTIVITY,gbr_quantile,1,0.0,1.0,0.78,0.029366733707672517,0.029753935907095037,0.013013478305241244,0.06442687222626124,0.5244444444444445
SN,4,F2_ACTIVITY,gbr_quantile,2,0.0,1.0,0.8466666666666667,0.020897793258089846,0.02171733388421163,0.03773670518173433,0.15384478125249784,0.5333333333333333
SN,4,F2_ACTIVITY,gbr_quantile,3,0.0,1.0,0.9044444444444445,0.01722835999612387,0.018493735119291862,0.06842182582403311,0.028872720056330993,0.4955555555555556
SN,4,F2_ACTIVITY,gbr_quantile,4,0.0,1.0,0.9155555555555556,0.017102444043348576,0.017735685107444756,0.03570434749263618,-0.0026913130913646804,0.5022222222222222
SN,4,F3_VOL,linear_qr,0,0.008888888888888889,0.9911111111111112,0.8094170403587444,0.026523621433780988,0.025308493268118567,-0.048012663290118995,-0.00910891771017529,0.4577777777777778
SN,4,F3_VOL,linear_qr,1,0.0,1.0,0.7911111111111111,0.029714603822397018,0.029753935907095037,0.001321911992444691,0.11049043672517812,0.5288888888888889
SN,4,F3_VOL,linear_qr,2,0.0,1.0,0.8622222222222222,0.021451768502024866,0.02171733388421163,0.012228268147584598,0.05327492975273953,0.5088888888888888
SN,4,F3_VOL,linear_qr,3,0.0,1.0,0.9066666666666666,0.017735867870650988,0.018493735119291862,0.040979674671034916,0.11070349318597461,0.5288888888888889
SN,4,F3_VOL,linear_qr,4,0.0,1.0,0.8844444444444445,0.016705542288848022,0.017735685107444756,0.058083057539419114,0.0171596573204364,0.5022222222222222
SN,4,F3_VOL,gbr_quantile,0,0.0,1.0,0.7911111111111111,0.02499123068737472,0.025234658687998863,0.00964657392968482,-0.07739811315605229,0.4533333333333333
SN,4,F3_VOL,gbr_quantile,1,0.0,1.0,0.7711111111111111,0.029497880583267303,0.029753935907095037,0.008605763103989084,0.0482316943891722,0.5177777777777778
SN,4,F3_VOL,gbr_quantile,2,0.0,1.0,0.8444444444444444,0.021549724150891375,0.02171733388421163,0.007717785903826102,0.14200777887510183,0.5288888888888889
SN,4,F3_VOL,gbr_quantile,3,0.0,1.0,0.9044444444444445,0.017201642519594655,0.018493735119291862,0.06986650297317987,0.04309701285581045,0.5133333333333333
SN,4,F3_VOL,gbr_quantile,4,0.0,1.0,0.9022222222222223,0.016956603271566416,0.017735685107444756,0.04392736063809066,0.01752201676034406,0.5311111111111111
SN,8,F1_DIRECTION,linear_qr,0,0.0,1.0,0.76,0.03874560934745828,0.03627428023862538,-0.06812896334746266,-0.010214832336620593,0.5022222222222222
SN,8,F1_DIRECTION,linear_qr,1,0.0,1.0,0.7466666666666667,0.04323579622377661,0.0426422280749541,-0.01391972642187378,0.11903104048250446,0.5666666666666667
SN,8,F1_DIRECTION,linear_qr,2,0.0,1.0,0.9066666666666666,0.02977103632385918,0.031061422835371933,0.041543058679311184,0.2626474863250354,0.5888888888888889
SN,8,F1_DIRECTION,linear_qr,3,0.0,1.0,0.9288888888888889,0.02684292621276068,0.027035520208096752,0.007123739208775848,0.10719677628037672,0.5444444444444444
SN,8,F1_DIRECTION,linear_qr,4,0.0,1.0,0.9244444444444444,0.025118577671881647,0.025644077650902607,0.020492060045000815,0.06204257798803945,0.5177777777777778
SN,8,F1_DIRECTION,gbr_quantile,0,0.0,1.0,0.7355555555555555,0.04014016830787267,0.03627428023862538,-0.10657380501600788,-0.08111180441154475,0.47333333333333333
SN,8,F1_DIRECTION,gbr_quantile,1,0.0,1.0,0.7466666666666667,0.04237279788969101,0.0426422280749541,0.00631838901075954,0.17841165220372726,0.5711111111111111
SN,8,F1_DIRECTION,gbr_quantile,2,0.0,1.0,0.8644444444444445,0.029406880972359394,0.031061422835371933,0.053266776341243105,0.23756998004776708,0.5488888888888889
SN,8,F1_DIRECTION,gbr_quantile,3,0.0,1.0,0.9177777777777778,0.025905085934533667,0.027035520208096752,0.041812928505238656,0.10163412337159396,0.5555555555555556
SN,8,F1_DIRECTION,gbr_quantile,4,0.0,1.0,0.9066666666666666,0.024436549665346037,0.025644077650902607,0.047087986629695266,0.004950622991571495,0.4777777777777778
SN,8,F2_ACTIVITY,linear_qr,0,0.008888888888888889,0.9911111111111112,0.7533632286995515,0.03918002204716512,0.036374039170317875,-0.07714246041547668,0.007729223354189405,0.5222222222222223
SN,8,F2_ACTIVITY,linear_qr,1,0.0,1.0,0.7488888888888889,0.04341183446504309,0.0426422280749541,-0.018047987284722122,0.132561049684196,0.5666666666666667
SN,8,F2_ACTIVITY,linear_qr,2,0.0,1.0,0.8955555555555555,0.0297124019438521,0.031061422835371933,0.04343075005513286,0.27839209082513994,0.5888888888888889
SN,8,F2_ACTIVITY,linear_qr,3,0.0,1.0,0.9266666666666666,0.026308385974138673,0.027035520208096752,0.026895514802793175,0.11316171108663911,0.5622222222222222
SN,8,F2_ACTIVITY,linear_qr,4,0.0022222222222222222,0.9977777777777778,0.9153674832962138,0.025067895706939562,0.025649517612924635,0.022675744423824806,0.0547863117019508,0.5022222222222222
SN,8,F2_ACTIVITY,gbr_quantile,0,0.0,1.0,0.7311111111111112,0.03928587196864075,0.03627428023862538,-0.08302278391753126,-0.0982883666307321,0.4622222222222222
SN,8,F2_ACTIVITY,gbr_quantile,1,0.0,1.0,0.7355555555555555,0.042236301288882554,0.0426422280749541,0.009519361543633087,0.20736173750286704,0.58
SN,8,F2_ACTIVITY,gbr_quantile,2,0.0,1.0,0.8533333333333334,0.030030863228276108,0.031061422835371933,0.033178119771199,0.2229727271702736,0.54
SN,8,F2_ACTIVITY,gbr_quantile,3,0.0,1.0,0.9111111111111111,0.02627952769843636,0.027035520208096752,0.02796293556925833,0.09596337916151672,0.5755555555555556
SN,8,F2_ACTIVITY,gbr_quantile,4,0.0,1.0,0.9111111111111111,0.024363385337915225,0.025644077650902607,0.04994105580328034,-0.0091376266120891,0.4822222222222222
SN,8,F3_VOL,linear_qr,0,0.0044444444444444444,0.9955555555555555,0.7455357142857143,0.03871934834973086,0.03632393702828481,-0.06594580646863202,0.0015217194488203235,0.4866666666666667
SN,8,F3_VOL,linear_qr,1,0.0,1.0,0.7577777777777778,0.043241702079553065,0.0426422280749541,-0.014058224245347528,0.1442810087951052,0.56
