instrument,horizon,quantile,fold,feature,coefficient
M,4,0.1,2,feat_time_bars_since_segment_start,-0.0006283108754352332
M,4,0.1,2,feat_time_after_long_gap,0.00027210817277262386
M,4,0.1,2,feat_15m_volume_ratio_32,-9.0233767127633e-05
M,4,0.1,2,feat_15m_oi_log_change_4,0.0019980553448068145
M,4,0.1,2,feat_5m_1h_rv,-0.0018642023593716125
M,4,0.1,2,feat_5m_rv_rate_ratio_1h_4h,0.0006841450306269119
M,4,0.5,2,feat_15m_ret_1,-0.00011505972084270116
M,4,0.5,2,feat_15m_ret_4,0.00023692096601677376
M,4,0.5,2,feat_15m_ret_8,-0.00024180510223276394
M,4,0.5,2,feat_15m_ret_16,-0.00015049309369833042
M,4,0.5,2,feat_15m_location_32,-3.911673895329451e-05
M,4,0.5,2,feat_time_bars_since_segment_start,0.0001402532388080058
M,4,0.5,2,feat_time_after_long_gap,-0.00021574070487649467
M,4,0.5,2,feat_15m_volume_ratio_32,7.370050359454252e-05
M,4,0.5,2,feat_15m_oi_log_change_4,0.00015527519510973338
M,4,0.5,2,feat_5m_1h_rv,3.8515810545721395e-05
M,4,0.5,2,feat_5m_rv_rate_ratio_1h_4h,8.018741327933648e-05
M,4,0.9,2,feat_15m_ret_1,-0.0002452614382494006
M,4,0.9,2,feat_15m_ret_4,0.000295512984939411
M,4,0.9,2,feat_15m_ret_8,-0.0001793228782900166
M,4,0.9,2,feat_15m_ret_16,-0.0001999518960750135
M,4,0.9,2,feat_15m_location_32,0.00046172367809660186
M,4,0.9,2,feat_time_bars_since_segment_start,0.0013911136675669553
M,4,0.9,2,feat_time_after_long_gap,-0.0008235957738834314
M,4,0.9,2,feat_15m_volume_ratio_32,0.00043670213365820003
M,4,0.9,2,feat_15m_oi_log_change_4,-0.0006092005122622856
M,4,0.9,2,feat_5m_1h_rv,0.0014695107112397841
M,4,0.9,2,feat_5m_rv_rate_ratio_1h_4h,-0.000511107122575985
M,4,0.1,3,feat_15m_ret_1,-5.1486911627563966e-05
M,4,0.1,3,feat_15m_ret_4,0.00010308664801697048
M,4,0.1,3,feat_15m_ret_8,-0.0006241690451765895
M,4,0.1,3,feat_15m_ret_16,-0.0009593215148886534
M,4,0.1,3,feat_15m_location_32,0.0006219143271011711
M,4,0.1,3,feat_time_bars_since_segment_start,-0.0006268522796833723
M,4,0.1,3,feat_time_after_long_gap,0.00023766367539610573
M,4,0.1,3,feat_15m_volume_ratio_32,-8.902002097194144e-05
M,4,0.1,3,feat_15m_oi_log_change_4,0.0017931080199286374
M,4,0.1,3,feat_5m_1h_rv,-0.0017099759419308307
M,4,0.1,3,feat_5m_rv_rate_ratio_1h_4h,0.0005811588112519518
M,4,0.5,3,feat_15m_ret_1,-3.289069673765872e-05
M,4,0.5,3,feat_15m_ret_4,0.00013499781939334095
M,4,0.5,3,feat_15m_ret_8,-0.0003606409073896829
M,4,0.5,3,feat_15m_ret_16,5.402954040030232e-05
M,4,0.5,3,feat_15m_location_32,2.1692363714244667e-05
M,4,0.5,3,feat_time_bars_since_segment_start,4.801922183884701e-05
M,4,0.5,3,feat_time_after_long_gap,-0.0001553829905567234
M,4,0.5,3,feat_15m_volume_ratio_32,3.816062515722706e-05
M,4,0.5,3,feat_15m_oi_log_change_4,0.00015389945671535917
M,4,0.5,3,feat_5m_1h_rv,4.562440320952105e-05
M,4,0.5,3,feat_5m_rv_rate_ratio_1h_4h,9.428983051711908e-05
M,4,0.9,3,feat_15m_ret_1,-0.00020734662019394472
M,4,0.9,3,feat_15m_ret_4,0.000437806689321128
M,4,0.9,3,feat_15m_ret_8,-0.0003288255125142616
M,4,0.9,3,feat_15m_ret_16,-0.0001051221570739707
M,4,0.9,3,feat_15m_location_32,0.00031172236839063067
M,4,0.9,3,feat_time_bars_since_segment_start,0.001173369649562193
M,4,0.9,3,feat_time_after_long_gap,-0.0005439187874421966
M,4,0.9,3,feat_15m_volume_ratio_32,0.0005219617220666113
M,4,0.9,3,feat_15m_oi_log_change_4,-0.0002720234774979281
M,4,0.9,3,feat_5m_1h_rv,0.0015238721525189858
M,4,0.9,3,feat_5m_rv_rate_ratio_1h_4h,-0.00029981168647899727
M,4,0.1,4,feat_15m_ret_1,2.043840138534872e-05
M,4,0.1,4,feat_15m_ret_4,-0.00022747931539852272
M,4,0.1,4,feat_15m_ret_8,-0.0005328358871834499
M,4,0.1,4,feat_15m_ret_16,-0.0008918471862361292
M,4,0.1,4,feat_15m_location_32,0.0006885202405386622
M,4,0.1,4,feat_time_bars_since_segment_start,-0.0006386042836330779
M,4,0.1,4,feat_time_after_long_gap,0.0002588108906757396
M,4,0.1,4,feat_15m_volume_ratio_32,-0.00020434905215086172
M,4,0.1,4,feat_15m_oi_log_change_4,0.0012334510513028207
M,4,0.1,4,feat_5m_1h_rv,-0.0018190841064371778
M,4,0.1,4,feat_5m_rv_rate_ratio_1h_4h,0.0005905141339403967
M,4,0.5,4,feat_15m_ret_1,-1.0972269829950669e-06
M,4,0.5,4,feat_15m_ret_4,-5.688432441650358e-05
M,4,0.5,4,feat_15m_ret_8,-0.00026635515646361563
M,4,0.5,4,feat_15m_ret_16,-3.4009343046958205e-06
M,4,0.5,4,feat_15m_location_32,2.3853128132857562e-05
M,4,0.5,4,feat_time_bars_since_segment_start,5.281399752824209e-05
M,4,0.5,4,feat_time_after_long_gap,-0.00013160330829341298
M,4,0.5,4,feat_15m_volume_ratio_32,5.1375803091293894e-05
M,4,0.5,4,feat_15m_oi_log_change_4,4.6621596888708835e-05
M,4,0.5,4,feat_5m_1h_rv,0.00012344481991367602
M,4,0.5,4,feat_5m_rv_rate_ratio_1h_4h,0.0001545759480384547
M,4,0.9,4,feat_15m_ret_1,-6.639089624784385e-05
M,4,0.9,4,feat_15m_ret_4,0.00031747113805740275
M,4,0.9,4,feat_15m_ret_8,-0.0003607213844136809
M,4,0.9,4,feat_15m_ret_16,6.388200435541331e-05
M,4,0.9,4,feat_15m_location_32,0.0001449486038800042
M,4,0.9,4,feat_time_bars_since_segment_start,0.0010635544369134746
M,4,0.9,4,feat_time_after_long_gap,-0.0004299690812175373
M,4,0.9,4,feat_15m_volume_ratio_32,0.00047040708892247257
M,4,0.9,4,feat_15m_oi_log_change_4,-3.366605063392543e-05
M,4,0.9,4,feat_5m_1h_rv,0.0019330956248277175
M,4,0.9,4,feat_5m_rv_rate_ratio_1h_4h,-0.00035338560893747077
M,8,0.1,0,feat_15m_ret_1,0.00025003093931776787
M,8,0.1,0,feat_15m_ret_4,-0.00010502540133229347
M,8,0.1,0,feat_15m_ret_8,-0.0006328077324148039
M,8,0.1,0,feat_15m_ret_16,-0.0007140420087960429
M,8,0.1,0,feat_15m_location_32,-0.0011768866001947177
M,8,0.1,0,feat_time_bars_since_segment_start,-7.29783173430365e-05
M,8,0.1,0,feat_time_after_long_gap,0.0005181518836801605
M,8,0.1,0,feat_15m_volume_ratio_32,0.00026388841557797047
M,8,0.1,0,feat_15m_oi_log_change_4,0.004888306536475182
M,8,0.1,0,feat_5m_1h_rv,-0.005146014831209265
M,8,0.1,0,feat_5m_rv_rate_ratio_1h_4h,0.001680165141856376
M,8,0.5,0,feat_15m_ret_1,-3.532310478138353e-05
M,8,0.5,0,feat_15m_ret_4,-0.000731410105263377
M,8,0.5,0,feat_15m_ret_8,0.0006220605075643009
M,8,0.5,0,feat_15m_ret_16,-0.0008798596172003288
M,8,0.5,0,feat_15m_location_32,0.00018831313987540072
M,8,0.5,0,feat_time_bars_since_segment_start,-0.00032257431620303896
M,8,0.5,0,feat_time_after_long_gap,-2.332895828216222e-06
M,8,0.5,0,feat_15m_volume_ratio_32,6.161987887290515e-05
M,8,0.5,0,feat_15m_oi_log_change_4,0.0015541384743571454
M,8,0.5,0,feat_5m_1h_rv,-0.0012853556083902281
M,8,0.5,0,feat_5m_rv_rate_ratio_1h_4h,-0.00019058203715466323
M,8,0.9,0,feat_15m_ret_1,-7.696301725261534e-05
M,8,0.9,0,feat_15m_ret_4,0.00112202961812712
M,8,0.9,0,feat_15m_ret_8,0.0003948494758942322
M,8,0.9,0,feat_15m_ret_16,-0.0022574754232308164
M,8,0.9,0,feat_15m_location_32,0.00268808309691768
M,8,0.9,0,feat_time_bars_since_segment_start,0.0024502205687694225
M,8,0.9,0,feat_time_after_long_gap,-0.0016077571070947354
M,8,0.9,0,feat_15m_volume_ratio_32,0.0005708933788919523
M,8,0.9,0,feat_15m_oi_log_change_4,-0.002840939783237376
M,8,0.9,0,feat_5m_1h_rv,0.0028182145932914263
M,8,0.9,0,feat_5m_rv_rate_ratio_1h_4h,-0.001759908197778604
M,8,0.1,1,feat_15m_ret_1,-0.00020393715629393776
M,8,0.1,1,feat_15m_ret_4,1.2986851213689972e-05
M,8,0.1,1,feat_15m_ret_8,-0.0009650075564482532
M,8,0.1,1,feat_15m_ret_16,-0.001143451106813703
M,8,0.1,1,feat_15m_location_32,0.00024899671649613757
M,8,0.1,1,feat_time_bars_since_segment_start,-0.00044959127310958724
M,8,0.1,1,feat_time_after_long_gap,0.0005541304142661559
M,8,0.1,1,feat_15m_volume_ratio_32,2.979535722879067e-07
M,8,0.1,1,feat_15m_oi_log_change_4,0.004521676618383926
M,8,0.1,1,feat_5m_1h_rv,-0.004641015348237732
M,8,0.1,1,feat_5m_rv_rate_ratio_1h_4h,0.0011702308280659376
M,8,0.5,1,feat_15m_ret_1,-8.553217060315623e-06
M,8,0.5,1,feat_15m_ret_4,-0.0006357019880878568
M,8,0.5,1,feat_15m_ret_8,0.00048587102661303493
M,8,0.5,1,feat_15m_ret_16,-0.0006084209869711215
M,8,0.5,1,feat_15m_location_32,5.0049574083886696e-06
M,8,0.5,1,feat_time_bars_since_segment_start,-0.00020273436789111638
M,8,0.5,1,feat_time_after_long_gap,-2.6081548699511902e-05
M,8,0.5,1,feat_15m_volume_ratio_32,-1.2423253775917623e-05
M,8,0.5,1,feat_15m_oi_log_change_4,0.0013456334856880947
M,8,0.5,1,feat_5m_1h_rv,-0.0011895567089594142
M,8,0.5,1,feat_5m_rv_rate_ratio_1h_4h,4.5065613446407634e-05
M,8,0.9,1,feat_15m_ret_1,-0.0001318537633675771
M,8,0.9,1,feat_15m_ret_4,0.001280894224539133
M,8,0.9,1,feat_15m_ret_8,-0.0005346565563141681
M,8,0.9,1,feat_15m_ret_16,-0.0010753090746761767
M,8,0.9,1,feat_15m_location_32,0.001093501655592488
M,8,0.9,1,feat_time_bars_since_segment_start,0.0015349556816640225
M,8,0.9,1,feat_time_after_long_gap,-0.0011047601831740159
M,8,0.9,1,feat_15m_volume_ratio_32,0.0007693295310163467
M,8,0.9,1,feat_15m_oi_log_change_4,-0.002120032437335523
M,8,0.9,1,feat_5m_1h_rv,0.001948758732714
M,8,0.9,1,feat_5m_rv_rate_ratio_1h_4h,-0.0006417186335356932
M,8,0.1,2,feat_15m_ret_1,-0.00013971890283417132
M,8,0.1,2,feat_15m_ret_4,6.802151037514084e-05
M,8,0.1,2,feat_15m_ret_8,-0.0004900367715582337
M,8,0.1,2,feat_15m_ret_16,-0.0010823908995670193
M,8,0.1,2,feat_15m_location_32,-3.962367673364975e-05
M,8,0.1,2,feat_time_bars_since_segment_start,-9.656866431663159e-05
M,8,0.1,2,feat_time_after_long_gap,0.00029611552879677726
M,8,0.1,2,feat_15m_volume_ratio_32,0.00010357809997049797
M,8,0.1,2,feat_15m_oi_log_change_4,0.003351855425067679
M,8,0.1,2,feat_5m_1h_rv,-0.0035549050674376944
M,8,0.1,2,feat_5m_rv_rate_ratio_1h_4h,0.0009228416942491005
M,8,0.5,2,feat_15m_ret_1,-1.5181186519453368e-06
M,8,0.5,2,feat_15m_ret_4,-0.0004217273549631989
M,8,0.5,2,feat_15m_ret_8,8.268408473808795e-05
M,8,0.5,2,feat_15m_ret_16,-0.0003937216449253219
M,8,0.5,2,feat_15m_location_32,6.797631483289194e-05
M,8,0.5,2,feat_time_bars_since_segment_start,8.851086683161228e-06
M,8,0.5,2,feat_time_after_long_gap,-5.299858481835849e-05
M,8,0.5,2,feat_15m_volume_ratio_32,0.0001496369351468913
M,8,0.5,2,feat_15m_oi_log_change_4,0.0011743642564755318
M,8,0.5,2,feat_5m_1h_rv,-0.0010446624183790935
M,8,0.5,2,feat_5m_rv_rate_ratio_1h_4h,8.362886524009498e-05
M,8,0.9,2,feat_15m_ret_1,-0.0003057014975839884
M,8,0.9,2,feat_15m_ret_4,0.000812005226187735
M,8,0.9,2,feat_15m_ret_8,-0.00024743629914108345
M,8,0.9,2,feat_15m_ret_16,-0.0009915463048421102
M,8,0.9,2,feat_15m_location_32,0.001084646264588671
M,8,0.9,2,feat_time_bars_since_segment_start,0.0007512157298146814
M,8,0.9,2,feat_time_after_long_gap,-0.0007249984784913422
M,8,0.9,2,feat_15m_volume_ratio_32,0.0002122472863473827
M,8,0.9,2,feat_15m_oi_log_change_4,-0.000388469586748145
M,8,0.9,2,feat_5m_1h_rv,0.0016826124760212224
M,8,0.9,2,feat_5m_rv_rate_ratio_1h_4h,-0.00040785684606365995
M,8,0.1,3,feat_15m_ret_1,-0.00017998974096844136
M,8,0.1,3,feat_15m_ret_4,0.0002066317450742468
M,8,0.1,3,feat_15m_ret_8,-0.0009852203392998514
M,8,0.1,3,feat_15m_ret_16,-0.000850972699488151
M,8,0.1,3,feat_15m_location_32,0.0006582521444017963
M,8,0.1,3,feat_time_bars_since_segment_start,-0.00027872889066705417
M,8,0.1,3,feat_time_after_long_gap,0.0002859858964553027
M,8,0.1,3,feat_15m_volume_ratio_32,-3.354734365815139e-05
M,8,0.1,3,feat_15m_oi_log_change_4,0.0028927902465152823
M,8,0.1,3,feat_5m_1h_rv,-0.004617933299249026
M,8,0.1,3,feat_5m_rv_rate_ratio_1h_4h,0.0007751552778105404
M,8,0.5,3,feat_15m_ret_1,-1.0586412245350883e-05
M,8,0.5,3,feat_15m_ret_4,-0.0005127805493286489
M,8,0.5,3,feat_15m_ret_8,0.00019811779440851986
M,8,0.5,3,feat_15m_ret_16,-0.00023557491509946087
M,8,0.5,3,feat_15m_location_32,0.00014431597441633056
M,8,0.5,3,feat_time_bars_since_segment_start,-1.2787666011514784e-05
M,8,0.5,3,feat_time_after_long_gap,-6.939838883948741e-05
M,8,0.5,3,feat_15m_volume_ratio_32,0.00017129442528968414
M,8,0.5,3,feat_15m_oi_log_change_4,0.0009780955920577102
M,8,0.5,3,feat_5m_1h_rv,-0.0008904561535927503
M,8,0.5,3,feat_5m_rv_rate_ratio_1h_4h,0.00018579865644235058
M,8,0.9,3,feat_15m_ret_1,7.729664861966221e-05
M,8,0.9,3,feat_15m_ret_4,0.00042395494315131604
M,8,0.9,3,feat_15m_ret_8,7.636619940797778e-05
M,8,0.9,3,feat_15m_ret_16,-0.0002440293394335093
M,8,0.9,3,feat_15m_location_32,5.530679197015815e-05
M,8,0.9,3,feat_time_bars_since_segment_start,0.0005288399046088428
M,8,0.9,3,feat_time_after_long_gap,-0.0003759776541424937
M,8,0.9,3,feat_15m_volume_ratio_32,7.261123513804207e-05
M,8,0.9,3,feat_15m_oi_log_change_4,0.0004070245563197501
M,8,0.9,3,feat_5m_1h_rv,0.0019383840966550265
M,8,0.9,3,feat_5m_rv_rate_ratio_1h_4h,-0.00014136454418322005
M,8,0.1,4,feat_15m_ret_1,-0.00029161278816203576
M,8,0.1,4,feat_15m_ret_4,7.611206983587885e-05
M,8,0.1,4,feat_15m_ret_8,-0.0009394456629944221
M,8,0.1,4,feat_15m_ret_16,-0.0007521829421637012
M,8,0.1,4,feat_15m_location_32,0.0007025291234989609
M,8,0.1,4,feat_time_bars_since_segment_start,-0.00030470769521463736
M,8,0.1,4,feat_time_after_long_gap,0.00035435240327802306
M,8,0.1,4,feat_15m_volume_ratio_32,-0.00012821545302466947
M,8,0.1,4,feat_15m_oi_log_change_4,0.001802295033748568
M,8,0.1,4,feat_5m_1h_rv,-0.004380624664499319
M,8,0.1,4,feat_5m_rv_rate_ratio_1h_4h,0.0008648167104803043
M,8,0.5,4,feat_15m_ret_1,-2.5639027629919795e-05
M,8,0.5,4,feat_15m_ret_4,-0.0004271129082364706
M,8,0.5,4,feat_15m_ret_8,-8.991708400270395e-05
M,8,0.5,4,feat_15m_ret_16,-0.00023891055607958486
M,8,0.5,4,feat_15m_location_32,0.0001577070174198779
M,8,0.5,4,feat_time_bars_since_segment_start,2.6087840635771286e-05
M,8,0.5,4,feat_time_after_long_gap,-8.360375507457672e-05
M,8,0.5,4,feat_15m_volume_ratio_32,0.00029830952622229465
M,8,0.5,4,feat_15m_oi_log_change_4,0.0007351369972571875
M,8,0.5,4,feat_5m_1h_rv,-0.0005603549471482407
M,8,0.5,4,feat_5m_rv_rate_ratio_1h_4h,0.00014532594419375223
M,8,0.9,4,feat_15m_ret_1,0.0001612402284577
M,8,0.9,4,feat_15m_ret_4,0.000316926244659153
M,8,0.9,4,feat_15m_ret_8,-0.00016528494833926874
M,8,0.9,4,feat_15m_ret_16,-0.00010236691379105464
M,8,0.9,4,feat_15m_location_32,2.3620024941152084e-05
M,8,0.9,4,feat_time_bars_since_segment_start,0.00041766302485713163
M,8,0.9,4,feat_time_after_long_gap,-0.00041931659618066027
M,8,0.9,4,feat_15m_volume_ratio_32,0.00021996690305714275
M,8,0.9,4,feat_15m_oi_log_change_4,0.0007481516343486891
M,8,0.9,4,feat_5m_1h_rv,0.0015989208071143031
M,8,0.9,4,feat_5m_rv_rate_ratio_1h_4h,-0.000300018677317605
M,16,0.1,0,feat_15m_ret_1,5.413471982708032e-05
M,16,0.1,0,feat_15m_ret_4,-0.00010320623298061642
M,16,0.1,0,feat_15m_ret_8,-0.0016022747973580011
M,16,0.1,0,feat_15m_ret_16,-0.0014302545344944478
M,16,0.1,0,feat_15m_location_32,-5.342324763888768e-05
M,16,0.1,0,feat_time_bars_since_segment_start,0.0005531575854437334
M,16,0.1,0,feat_time_after_long_gap,-0.0004615359517700203
M,16,0.1,0,feat_15m_volume_ratio_32,0.0005491983215464266
M,16,0.1,0,feat_15m_oi_log_change_4,0.010483693220404508
M,16,0.1,0,feat_5m_1h_rv,-0.010983309371650561
M,16,0.1,0,feat_5m_rv_rate_ratio_1h_4h,0.0014267199305409476
M,16,0.5,0,feat_15m_ret_1,-6.173854320144183e-05
M,16,0.5,0,feat_15m_ret_4,0.0005456703508993946
M,16,0.5,0,feat_15m_ret_8,-8.696838685275469e-06
M,16,0.5,0,feat_15m_ret_16,-0.0005457353594070425
M,16,0.5,0,feat_15m_location_32,0.00035710062821288103
M,16,0.5,0,feat_time_bars_since_segment_start,-0.0002511354911281961
M,16,0.5,0,feat_time_after_long_gap,8.686972769345498e-06
M,16,0.5,0,feat_15m_volume_ratio_32,0.0003875965123937245
M,16,0.5,0,feat_15m_oi_log_change_4,0.0036313088353708096
M,16,0.5,0,feat_5m_1h_rv,-0.004123212336856855
M,16,0.5,0,feat_5m_rv_rate_ratio_1h_4h,0.00015995508770620881
M,16,0.9,0,feat_15m_ret_1,0.00019817335536431263
M,16,0.9,0,feat_15m_ret_4,-0.0009529343108695056
M,16,0.9,0,feat_15m_ret_8,-0.0022423029684043552
M,16,0.9,0,feat_15m_ret_16,-0.0015893472248831812
M,16,0.9,0,feat_15m_location_32,0.005481827843467897
M,16,0.9,0,feat_time_bars_since_segment_start,-0.001329771816797734
M,16,0.9,0,feat_time_after_long_gap,0.0004997172780116628
M,16,0.9,0,feat_15m_volume_ratio_32,-0.0003375197715946039
M,16,0.9,0,feat_15m_oi_log_change_4,0.0008967411415989457
M,16,0.9,0,feat_5m_1h_rv,0.009284773333855398
M,16,0.9,0,feat_5m_rv_rate_ratio_1h_4h,-0.0026720807463603154
M,16,0.1,1,feat_15m_ret_1,1.0650353959255264e-05
M,16,0.1,1,feat_15m_ret_4,0.00041318433310529967
M,16,0.1,1,feat_15m_ret_8,-0.0011927182055634883
M,16,0.1,1,feat_15m_ret_16,-0.0012282741533335053
M,16,0.1,1,feat_15m_location_32,-0.0005849606956726662
M,16,0.1,1,feat_time_bars_since_segment_start,-1.1955918545830258e-05
M,16,0.1,1,feat_time_after_long_gap,4.04890641945527e-05
M,16,0.1,1,feat_15m_volume_ratio_32,0.00020616356746839642
M,16,0.1,1,feat_15m_oi_log_change_4,0.006253953632423393
M,16,0.1,1,feat_5m_1h_rv,-0.007157278884032935
M,16,0.1,1,feat_5m_rv_rate_ratio_1h_4h,0.0018318706132337806
M,16,0.5,1,feat_15m_ret_1,8.08992145518582e-05
M,16,0.5,1,feat_15m_ret_4,0.00036296731363556875
M,16,0.5,1,feat_15m_ret_8,-0.00031073544255799456
M,16,0.5,1,feat_15m_ret_16,-0.00015914501842161457
M,16,0.5,1,feat_15m_location_32,0.00010243976295752166
M,16,0.5,1,feat_time_bars_since_segment_start,5.9903321152452395e-05
M,16,0.5,1,feat_time_after_long_gap,2.3898605291700677e-05
M,16,0.5,1,feat_15m_volume_ratio_32,0.0001668048333716311
M,16,0.5,1,feat_15m_oi_log_change_4,0.0030361362889032464
M,16,0.5,1,feat_5m_1h_rv,-0.003540355841533887
M,16,0.5,1,feat_5m_rv_rate_ratio_1h_4h,0.000652692611637258
M,16,0.9,1,feat_15m_ret_1,0.0005084567597221646
M,16,0.9,1,feat_15m_ret_4,-0.00043894837336277693
M,16,0.9,1,feat_15m_ret_8,-0.001137430689366252
M,16,0.9,1,feat_15m_ret_16,-0.0012155634392305155
M,16,0.9,1,feat_15m_location_32,0.0023927082956139373
M,16,0.9,1,feat_time_bars_since_segment_start,-0.0003772267090527745
M,16,0.9,1,feat_time_after_long_gap,3.6014084516369236e-05
M,16,0.9,1,feat_15m_volume_ratio_32,-7.967951463469628e-05
M,16,0.9,1,feat_15m_oi_log_change_4,0.002161734319180795
M,16,0.9,1,feat_5m_1h_rv,0.00750466604072147
M,16,0.9,1,feat_5m_rv_rate_ratio_1h_4h,-0.0017924622514906368
M,16,0.1,2,feat_15m_ret_1,0.0003024548236133133
M,16,0.1,2,feat_15m_ret_4,0.0003204543053651924
M,16,0.1,2,feat_15m_ret_8,-0.0012003214128576017
M,16,0.1,2,feat_15m_ret_16,-0.0009312631382569618
M,16,0.1,2,feat_15m_location_32,-0.0003784383740057769
M,16,0.1,2,feat_time_bars_since_segment_start,0.00015908737578605413
M,16,0.1,2,feat_time_after_long_gap,3.132522734309382e-05
M,16,0.1,2,feat_15m_volume_ratio_32,0.0002800374489469101
M,16,0.1,2,feat_15m_oi_log_change_4,0.004065865696565543
M,16,0.1,2,feat_5m_1h_rv,-0.006800692742526531
M,16,0.1,2,feat_5m_rv_rate_ratio_1h_4h,0.0016819199365525333
M,16,0.5,2,feat_15m_ret_1,-2.5567756786773387e-06
M,16,0.5,2,feat_15m_ret_4,0.000315934967140762
M,16,0.5,2,feat_15m_ret_8,-0.0002097709358398115
M,16,0.5,2,feat_15m_ret_16,3.573271442452602e-05
M,16,0.5,2,feat_15m_location_32,-2.191722454636518e-06
M,16,0.5,2,feat_time_bars_since_segment_start,0.0001402933604946563
M,16,0.5,2,feat_time_after_long_gap,9.514299995327902e-05
M,16,0.5,2,feat_15m_volume_ratio_32,0.00032464553211456924
M,16,0.5,2,feat_15m_oi_log_change_4,0.002724737113896289
M,16,0.5,2,feat_5m_1h_rv,-0.003161560708363357
M,16,0.5,2,feat_5m_rv_rate_ratio_1h_4h,0.0006834641485244861
M,16,0.9,2,feat_15m_ret_1,0.0005363208613060561
M,16,0.9,2,feat_15m_ret_4,-0.0005674151200662279
M,16,0.9,2,feat_15m_ret_8,-0.0012670520669442588
M,16,0.9,2,feat_15m_ret_16,-0.00028257808855805495
M,16,0.9,2,feat_15m_location_32,0.0027579108198459486
M,16,0.9,2,feat_time_bars_since_segment_start,-0.0002589601342139609
M,16,0.9,2,feat_time_after_long_gap,-0.0001333292421644611
M,16,0.9,2,feat_15m_volume_ratio_32,-0.00028872913560863326
M,16,0.9,2,feat_15m_oi_log_change_4,0.0013786074161993517
M,16,0.9,2,feat_5m_1h_rv,0.006980322677490168
M,16,0.9,2,feat_5m_rv_rate_ratio_1h_4h,-0.0015480181612287027
M,16,0.1,3,feat_15m_ret_1,0.00019433133615402932
M,16,0.1,3,feat_15m_ret_4,0.0003507042185439958
M,16,0.1,3,feat_15m_ret_8,-0.0013372295833150257
M,16,0.1,3,feat_15m_ret_16,-0.0007507491065604918
M,16,0.1,3,feat_15m_location_32,-1.635427938618031e-05
M,16,0.1,3,feat_time_bars_since_segment_start,0.00027814376865228376
M,16,0.1,3,feat_time_after_long_gap,-0.00011102986089631631
M,16,0.1,3,feat_15m_volume_ratio_32,0.0004855478687380077
M,16,0.1,3,feat_15m_oi_log_change_4,0.0031764260597832877
M,16,0.1,3,feat_5m_1h_rv,-0.006479031483676203
M,16,0.1,3,feat_5m_rv_rate_ratio_1h_4h,0.0014061198618118451
M,16,0.5,3,feat_15m_ret_1,8.368894019939842e-06
M,16,0.5,3,feat_15m_ret_4,-2.0199350031971372e-05
M,16,0.5,3,feat_15m_ret_8,9.769711873942926e-05
M,16,0.5,3,feat_15m_ret_16,0.0002067390219368817
M,16,0.5,3,feat_15m_location_32,-0.00011058123651213395
M,16,0.5,3,feat_time_bars_since_segment_start,0.00017951972821257574
M,16,0.5,3,feat_time_after_long_gap,0.00012143005784897185
M,16,0.5,3,feat_15m_volume_ratio_32,0.00032434442457406407
M,16,0.5,3,feat_15m_oi_log_change_4,0.0025062671672295943
M,16,0.5,3,feat_5m_1h_rv,-0.0028884496593166754
M,16,0.5,3,feat_5m_rv_rate_ratio_1h_4h,0.0006456887814961048
M,16,0.9,3,feat_15m_ret_1,0.0007115723951550512
M,16,0.9,3,feat_15m_ret_4,0.0003538342015292185
M,16,0.9,3,feat_15m_ret_8,-0.0006399624925668222
M,16,0.9,3,feat_15m_ret_16,5.049230762711546e-05
M,16,0.9,3,feat_15m_location_32,-0.00036170574230088496
M,16,0.9,3,feat_time_bars_since_segment_start,0.0005353629148385704
M,16,0.9,3,feat_time_after_long_gap,-0.00030558703027237013
M,16,0.9,3,feat_15m_volume_ratio_32,0.00010473693368279412
M,16,0.9,3,feat_15m_oi_log_change_4,0.0006088205278080265
M,16,0.9,3,feat_5m_1h_rv,0.0056936388088024035
M,16,0.9,3,feat_5m_rv_rate_ratio_1h_4h,-0.0007984208328916217
M,16,0.1,4,feat_15m_ret_1,0.00011984791352974932
M,16,0.1,4,feat_15m_ret_4,6.063947171597093e-05
M,16,0.1,4,feat_15m_ret_8,-0.0010795125963951036
M,16,0.1,4,feat_15m_ret_16,-0.000814863736439042
M,16,0.1,4,feat_15m_location_32,0.00021757253358843716
M,16,0.1,4,feat_time_bars_since_segment_start,5.9217643642962806e-05
M,16,0.1,4,feat_time_after_long_gap,-0.00011385304590856132
M,16,0.1,4,feat_15m_volume_ratio_32,0.0003293776501965117
M,16,0.1,4,feat_15m_oi_log_change_4,0.001992429693351087
M,16,0.1,4,feat_5m_1h_rv,-0.007203089812770767
M,16,0.1,4,feat_5m_rv_rate_ratio_1h_4h,0.0014130703666277564
M,16,0.5,4,feat_15m_ret_1,-0.00010686815937687585
M,16,0.5,4,feat_15m_ret_4,-0.0001914907477176672
M,16,0.5,4,feat_15m_ret_8,1.475129231093333e-05
M,16,0.5,4,feat_15m_ret_16,0.0003646235705475013
M,16,0.5,4,feat_15m_location_32,-0.00011745048917407083
M,16,0.5,4,feat_time_bars_since_segment_start,-9.124813179308967e-05
M,16,0.5,4,feat_time_after_long_gap,0.00015496747242129202
M,16,0.5,4,feat_15m_volume_ratio_32,0.00024654958565076404
M,16,0.5,4,feat_15m_oi_log_change_4,0.0019430428046642715
M,16,0.5,4,feat_5m_1h_rv,-0.002299901787394212
M,16,0.5,4,feat_5m_rv_rate_ratio_1h_4h,0.0005747847545535322
