n_events,mean_signed_return,median_signed_return,win_rate,mean_mfe,mean_mae,instrument,horizon,strategy,opportunity,fold
338,0.0005469265405998898,7.603878302686606e-05,0.5,0.005970032980946299,-0.005080752665020159,SC,H15,FOLLOW,ALL,2
303,0.0004615717378577095,0.00027511995465101524,0.5148514851485149,0.006092869880394489,-0.005340890919625461,SC,H15,FOLLOW,TOP30,2
338,-0.0005469265405998898,-7.603878302686606e-05,0.4881656804733728,0.005080752665020159,-0.005970032980946299,SC,H15,FADE,ALL,2
303,-0.0004615717378577095,-0.00027511995465101524,0.47854785478547857,0.005340890919625461,-0.006092869880394489,SC,H15,FADE,TOP30,2
338,8.26410374830019e-05,-0.00015751679160896925,0.4556213017751479,0.002711251606820847,-0.002348200490376435,SC,H15,FOLLOW,ALL,3
209,0.0002691265476326651,0.0,0.48325358851674644,0.0032362381117050625,-0.0025443313555777924,SC,H15,FOLLOW,TOP30,3
338,-8.26410374830019e-05,0.00015751679160896925,0.5177514792899408,0.002348200490376435,-0.002711251606820847,SC,H15,FADE,ALL,3
209,-0.0002691265476326651,0.0,0.49760765550239233,0.0025443313555777924,-0.0032362381117050625,SC,H15,FADE,TOP30,3
338,0.00021348337745032725,-0.00020616586556909677,0.4378698224852071,0.003102720309988054,-0.002594231144053913,SC,H15,FOLLOW,ALL,4
224,-0.00023134999027506507,-0.00031476951820191834,0.42410714285714285,0.0029240157658469053,-0.0027344092501001608,SC,H15,FOLLOW,TOP30,4
338,-0.00021348337745032725,0.00020616586556909677,0.5266272189349113,0.002594231144053913,-0.003102720309988054,SC,H15,FADE,ALL,4
224,0.00023134999027506507,0.00031476951820191834,0.5401785714285714,0.0027344092501001608,-0.0029240157658469053,SC,H15,FADE,TOP30,4
338,0.000339942192136324,0.0,0.47337278106508873,0.002808714789407243,-0.0023147183932820657,SC,H15,FOLLOW,ALL,5
226,0.0004717074096150962,8.603750941266197e-05,0.5,0.0030795112513303914,-0.0025066105492513534,SC,H15,FOLLOW,TOP30,5
338,-0.000339942192136324,0.0,0.4911242603550296,0.0023147183932820657,-0.002808714789407243,SC,H15,FADE,ALL,5
226,-0.0004717074096150962,-8.603750941266197e-05,0.4778761061946903,0.0025066105492513534,-0.0030795112513303914,SC,H15,FADE,TOP30,5
331,0.0002961060982088213,-0.00017748196006395212,0.4652567975830816,0.0030438324797144155,-0.002446760541589097,SC,H15,FOLLOW,ALL,6
199,0.00011356138632720154,-0.00018227089505473693,0.457286432160804,0.0029533607871139313,-0.0027222519727738066,SC,H15,FOLLOW,TOP30,6
331,-0.0002961060982088213,0.00017748196006395212,0.5105740181268882,0.002446760541589097,-0.0030438324797144155,SC,H15,FADE,ALL,6
199,-0.00011356138632720154,0.00018227089505473693,0.5326633165829145,0.0027222519727738066,-0.0029533607871139313,SC,H15,FADE,TOP30,6
250,-5.1625136267335226e-05,0.0,0.392,0.0011444702974592275,-0.0010782610372639808,RU,H5,FOLLOW,ALL,0
53,-0.0001489097178516293,0.0,0.4339622641509434,0.0013224512980575275,-0.0012293088706551321,RU,H5,FOLLOW,TOP30,0
250,5.1625136267335226e-05,0.0,0.492,0.0010782610372639808,-0.0011444702974592275,RU,H5,FADE,ALL,0
53,0.0001489097178516293,0.0,0.4716981132075472,0.0012293088706551321,-0.0013224512980575275,RU,H5,FADE,TOP30,0
250,7.707008659222847e-05,-0.00029192819188605945,0.436,0.0013581628973370376,-0.0011464848029689421,RU,H5,FOLLOW,ALL,1
69,8.048519643306598e-05,-0.0002956830277942579,0.391304347826087,0.0015309915516263156,-0.001339688606653576,RU,H5,FOLLOW,TOP30,1
250,-7.707008659222847e-05,0.00029192819188605945,0.508,0.0011464848029689421,-0.0013581628973370376,RU,H5,FADE,ALL,1
69,-8.048519643306598e-05,0.0002956830277942579,0.5362318840579711,0.001339688606653576,-0.0015309915516263156,RU,H5,FADE,TOP30,1
250,-7.45260556497489e-05,-0.00028256589957353917,0.404,0.001149199915420631,-0.0011016366100369192,RU,H5,FOLLOW,ALL,2
81,-0.00016884965958160374,0.0,0.4567901234567901,0.0012148559764193613,-0.00124428758655903,RU,H5,FOLLOW,TOP30,2
250,7.45260556497489e-05,0.00028256589957353917,0.552,0.0011016366100369192,-0.001149199915420631,RU,H5,FADE,ALL,2
81,0.00016884965958160374,0.0,0.48148148148148145,0.00124428758655903,-0.0012148559764193613,RU,H5,FADE,TOP30,2
250,-5.0699690162052666e-06,0.0,0.42,0.0018096957979008316,-0.0017330707434457637,RU,H15,FOLLOW,ALL,0
52,-0.0003260681770875112,-0.0003126054877147233,0.40384615384615385,0.0020341084800414746,-0.0021833723518858428,RU,H15,FOLLOW,TOP30,0
250,5.0699690162052666e-06,0.0,0.484,0.0017330707434457637,-0.0018096957979008316,RU,H15,FADE,ALL,0
52,0.0003260681770875112,0.0003126054877147233,0.5576923076923077,0.0021833723518858428,-0.0020341084800414746,RU,H15,FADE,TOP30,0
250,0.0002451205339366758,-0.0002962963223085979,0.456,0.002478039241961549,-0.001930377598343564,RU,H15,FOLLOW,ALL,1
70,0.0005125493660630262,-0.0008894187645296925,0.4142857142857143,0.0029096390743606594,-0.0022719177487802865,RU,H15,FOLLOW,TOP30,1
250,-0.0002451205339366758,0.0002962963223085979,0.516,0.001930377598343564,-0.002478039241961549,RU,H15,FADE,ALL,1
70,-0.0005125493660630262,0.0008894187645296925,0.5571428571428572,0.0022719177487802865,-0.0029096390743606594,RU,H15,FADE,TOP30,1
250,-0.00015981229218414673,-0.00028304577442223033,0.376,0.0017788863795658192,-0.0017532366349264415,RU,H15,FOLLOW,ALL,2
80,-0.00018742531087716368,-0.00014033118158851554,0.4125,0.0018532465631424786,-0.0018294047102817748,RU,H15,FOLLOW,TOP30,2
250,0.00015981229218414673,0.00028304577442223033,0.528,0.0017532366349264415,-0.0017788863795658192,RU,H15,FADE,ALL,2
80,0.00018742531087716368,0.00014033118158851554,0.5,0.0018294047102817748,-0.0018532465631424786,RU,H15,FADE,TOP30,2
250,-0.00019049074678402711,-0.0004521836493336373,0.348,0.0011316892558452417,-0.001292666689879388,MA,H5,FOLLOW,ALL,0
129,-8.470889263959756e-05,-0.0004355400696863798,0.3798449612403101,0.0012269609087251399,-0.0012668308900725578,MA,H5,FOLLOW,TOP30,0
250,0.00019049074678402711,0.0004521836493336373,0.556,0.001292666689879388,-0.0011316892558452417,MA,H5,FADE,ALL,0
129,8.470889263959756e-05,0.0004355400696863798,0.5116279069767442,0.0012668308900725578,-0.0012269609087251399,MA,H5,FADE,TOP30,0
250,-0.00011303211513089861,0.0,0.464,0.002701525305854644,-0.0026379070445725476,MA,H5,FOLLOW,ALL,1
222,-6.140587338429667e-05,0.0,0.4864864864864865,0.0029517748886781904,-0.0028040981470031485,MA,H5,FOLLOW,TOP30,1
250,0.00011303211513089861,0.0,0.476,0.0026379070445725476,-0.002701525305854644,MA,H5,FADE,ALL,1
222,6.140587338429667e-05,0.0,0.45045045045045046,0.0028040981470031485,-0.0029517748886781904,MA,H5,FADE,TOP30,1
250,-0.00015385766840790094,-0.00034281941408548233,0.368,0.001436219691067627,-0.0013971941710595774,MA,H5,FOLLOW,ALL,2
103,-0.00019567935302345875,-0.00040080160320643543,0.36893203883495146,0.0015863219570844242,-0.0016162068754103044,MA,H5,FOLLOW,TOP30,2
250,0.00015385766840790094,0.00034281941408548233,0.536,0.0013971941710595774,-0.001436219691067627,MA,H5,FADE,ALL,2
103,0.00019567935302345875,0.00040080160320643543,0.5436893203883495,0.0016162068754103044,-0.0015863219570844242,MA,H5,FADE,TOP30,2
250,6.763796385656473e-05,-0.0004411116012351113,0.424,0.0019905965782237005,-0.0020016550061848436,MA,H15,FOLLOW,ALL,0
129,0.00010328682256120952,0.0,0.43410852713178294,0.0022134331106680016,-0.002036824734586869,MA,H15,FOLLOW,TOP30,0
250,-6.763796385656473e-05,0.0004411116012351113,0.508,0.0020016550061848436,-0.0019905965782237005,MA,H15,FADE,ALL,0
129,-0.00010328682256120952,0.0,0.4728682170542636,0.002036824734586869,-0.0022134331106680016,MA,H15,FADE,TOP30,0
250,8.777043926700978e-05,-0.00044693239585724687,0.432,0.004622107186509255,-0.004309592022479005,MA,H15,FOLLOW,ALL,1
224,0.00011138560022798989,-0.0005048672833907752,0.4375,0.004994811377067128,-0.004594833101471631,MA,H15,FOLLOW,TOP30,1
250,-8.777043926700978e-05,0.00044693239585724687,0.528,0.004309592022479005,-0.004622107186509255,MA,H15,FADE,ALL,1
224,-0.00011138560022798989,0.0005048672833907752,0.53125,0.004594833101471631,-0.004994811377067128,MA,H15,FADE,TOP30,1
250,-0.00014578800327762353,-0.00034465383284992823,0.432,0.002286017668842976,-0.0023437953486039804,MA,H15,FOLLOW,ALL,2
105,0.0001880076810573815,0.0,0.4857142857142857,0.0025883484386575164,-0.0023626853599357906,MA,H15,FOLLOW,TOP30,2
250,0.00014578800327762353,0.00034465383284992823,0.516,0.0023437953486039804,-0.002286017668842976,MA,H15,FADE,ALL,2
105,-0.0001880076810573815,0.0,0.44761904761904764,0.0023626853599357906,-0.0025883484386575164,MA,H15,FADE,TOP30,2
250,2.985648898657134e-05,0.0,0.412,0.0013883891733068388,-0.0013081756980320885,TA,H5,FOLLOW,ALL,0
122,1.8159951894756384e-05,0.0,0.4426229508196721,0.0015512115553259751,-0.0015796666909965874,TA,H5,FOLLOW,TOP30,0
250,-2.985648898657134e-05,0.0,0.464,0.0013081756980320885,-0.0013883891733068388,TA,H5,FADE,ALL,0
122,-1.8159951894756384e-05,0.0,0.48360655737704916,0.0015796666909965874,-0.0015512115553259751,TA,H5,FADE,TOP30,0
250,0.00017972429010306711,0.0002905712724936005,0.508,0.0027039071395125306,-0.002455663468001262,TA,H5,FOLLOW,ALL,1
228,0.00023309040040856072,0.0002905712724936005,0.5087719298245614,0.0028620610961897224,-0.0025497244008511875,TA,H5,FOLLOW,TOP30,1
250,-0.00017972429010306711,-0.0002905712724936005,0.452,0.002455663468001262,-0.0027039071395125306,TA,H5,FADE,ALL,1
228,-0.00023309040040856072,-0.0002905712724936005,0.45614035087719296,0.0025497244008511875,-0.0028620610961897224,TA,H5,FADE,TOP30,1
250,-0.00023422759123894066,-0.0003226639669945408,0.404,0.0013776436780252,-0.0015884950112491243,TA,H5,FOLLOW,ALL,2
125,-0.00038738875263454097,-0.0003462603878116033,0.352,0.0012641185093713672,-0.0016728839577188027,TA,H5,FOLLOW,TOP30,2
250,0.00023422759123894066,0.0003226639669945408,0.528,0.0015884950112491243,-0.0013776436780252,TA,H5,FADE,ALL,2
125,0.00038738875263454097,0.0003462603878116033,0.56,0.0016728839577188027,-0.0012641185093713672,TA,H5,FADE,TOP30,2
250,0.0002285377315530064,0.0,0.48,0.0024175519964197752,-0.002073438488894206,TA,H15,FOLLOW,ALL,0
124,3.570136886503707e-05,0.0,0.4596774193548387,0.0027197076099190844,-0.0024592746268470318,TA,H15,FOLLOW,TOP30,0
250,-0.0002285377315530064,0.0,0.436,0.002073438488894206,-0.0024175519964197752,TA,H15,FADE,ALL,0
124,-3.570136886503707e-05,0.0,0.46774193548387094,0.0024592746268470318,-0.0027197076099190844,TA,H15,FADE,TOP30,0
250,-1.0422535852651293e-05,0.0003537045835312891,0.508,0.004514262447403861,-0.004116797260133262,TA,H15,FOLLOW,ALL,1
228,6.359013410661258e-05,0.0006059804885482079,0.5219298245614035,0.004812787461394536,-0.004301422397504765,TA,H15,FOLLOW,TOP30,1
250,1.0422535852651293e-05,-0.0003537045835312891,0.46,0.004116797260133262,-0.004514262447403861,TA,H15,FADE,ALL,1
228,-6.359013410661258e-05,-0.0006059804885482079,0.4517543859649123,0.004301422397504765,-0.004812787461394536,TA,H15,FADE,TOP30,1
250,-0.0003337827887098248,-0.0006312147811636803,0.364,0.0023451542259146515,-0.0026401092735677248,TA,H15,FOLLOW,ALL,2
125,-0.0005978158107704941,-0.0009469696969697239,0.312,0.002270776582702615,-0.0028310935906024656,TA,H15,FOLLOW,TOP30,2
250,0.0003337827887098248,0.0006312147811636803,0.572,0.0026401092735677248,-0.0023451542259146515,TA,H15,FADE,ALL,2
125,0.0005978158107704941,0.0009469696969697239,0.608,0.0028310935906024656,-0.002270776582702615,TA,H15,FADE,TOP30,2
250,-0.00011839435545569987,0.0,0.312,0.0005522690281303287,-0.0006972594417429807,M,H5,FOLLOW,ALL,0
52,-0.00020432186895108506,-0.00016404199475061887,0.3269230769230769,0.0005389803047053494,-0.0007435917881558896,M,H5,FOLLOW,TOP30,0
250,0.00011839435545569987,0.0,0.472,0.0006972594417429807,-0.0005522690281303287,M,H5,FADE,ALL,0
52,0.00020432186895108506,0.00016404199475061887,0.5,0.0007435917881558896,-0.0005389803047053494,M,H5,FADE,TOP30,0
250,-7.054589304356318e-05,0.0,0.376,0.0008766624945919044,-0.0009748563905997921,M,H5,FOLLOW,ALL,1
97,2.8229457348018452e-05,0.0,0.4329896907216495,0.0011250204181747548,-0.0011557355630724836,M,H5,FOLLOW,TOP30,1
250,7.054589304356318e-05,0.0,0.488,0.0009748563905997921,-0.0008766624945919044,M,H5,FADE,ALL,1
97,-2.8229457348018452e-05,0.0,0.4329896907216495,0.0011557355630724836,-0.0011250204181747548,M,H5,FADE,TOP30,1
250,-3.089246745179519e-06,0.0,0.372,0.0006637639544450544,-0.0006680930353730474,M,H5,FOLLOW,ALL,2
38,-1.9048176772439834e-05,0.0,0.3684210526315789,0.0006233839854596415,-0.000667374251179631,M,H5,FOLLOW,TOP30,2
250,3.089246745179519e-06,0.0,0.44,0.0006680930353730474,-0.0006637639544450544,M,H5,FADE,ALL,2
38,1.9048176772439834e-05,0.0,0.42105263157894735,0.000667374251179631,-0.0006233839854596415,M,H5,FADE,TOP30,2
250,-0.00010699585639800758,0.0,0.4,0.0009312133074075044,-0.0010824864888951868,M,H15,FOLLOW,ALL,0
53,-0.00027784059827740755,-0.00035149384885768686,0.37735849056603776,0.0008823175448660238,-0.0012750538789590164,M,H15,FOLLOW,TOP30,0
250,0.00010699585639800758,0.0,0.496,0.0010824864888951868,-0.0009312133074075044,M,H15,FADE,ALL,0
53,0.00027784059827740755,0.00035149384885768686,0.5094339622641509,0.0012750538789590164,-0.0008823175448660238,M,H15,FADE,TOP30,0
250,-0.00021011676224582976,-0.0003350645845547895,0.372,0.0014283710776748402,-0.0015528967846097491,M,H15,FOLLOW,ALL,1
98,-0.00010257176767657224,0.0,0.41836734693877553,0.0019375033822321194,-0.0018442283506794718,M,H15,FOLLOW,TOP30,1
250,0.00021011676224582976,0.0003350645845547895,0.536,0.0015528967846097491,-0.0014283710776748402,M,H15,FADE,ALL,1
98,0.00010257176767657224,0.0,0.4897959183673469,0.0018442283506794718,-0.0019375033822321194,M,H15,FADE,TOP30,1
250,-0.0001314253269606467,0.0,0.372,0.0011022157676799705,-0.00108337246479458,M,H15,FOLLOW,ALL,2
37,1.6532307211193456e-05,-0.000328623069339562,0.32432432432432434,0.0010389487943498177,-0.0009383063769661189,M,H15,FOLLOW,TOP30,2
250,0.0001314253269606467,0.0,0.496,0.00108337246479458,-0.0011022157676799705,M,H15,FADE,ALL,2
37,-1.6532307211193456e-05,0.000328623069339562,0.5405405405405406,0.0009383063769661189,-0.0010389487943498177,M,H15,FADE,TOP30,2
250,-6.0738195674340467e-05,-0.00011183179275209287,0.388,0.0008394402893279556,-0.0008421814827497025,P,H5,FOLLOW,ALL,0
99,8.428284558622848e-05,0.0,0.4444444444444444,0.0008390011446338372,-0.0007801933884424705,P,H5,FOLLOW,TOP30,0
250,6.0738195674340467e-05,0.00011183179275209287,0.5,0.0008421814827497025,-0.0008394402893279556,P,H5,FADE,ALL,0
99,-8.428284558622848e-05,0.0,0.43434343434343436,0.0007801933884424705,-0.0008390011446338372,P,H5,FADE,TOP30,0
250,1.9097844118686425e-05,-0.00010066437504480108,0.444,0.0010997208316458726,-0.001016819395988033,P,H5,FOLLOW,ALL,1
77,1.6261391890140208e-05,-0.0002017756056248432,0.4155844155844156,0.0010881621023815246,-0.0010287665212164075,P,H5,FOLLOW,TOP30,1
250,-1.9097844118686425e-05,0.00010066437504480108,0.5,0.001016819395988033,-0.0010997208316458726,P,H5,FADE,ALL,1
77,-1.6261391890140208e-05,0.0002017756056248432,0.5194805194805194,0.0010287665212164075,-0.0010881621023815246,P,H5,FADE,TOP30,1
250,-1.242994267639741e-06,-0.0001028810412060932,0.448,0.0009480341621468353,-0.0008973363673768478,P,H5,FOLLOW,ALL,2
60,1.5472275791489354e-05,0.0,0.45,0.0009527492180427921,-0.000762340001140253,P,H5,FOLLOW,TOP30,2
250,1.242994267639741e-06,0.0001028810412060932,0.504,0.0008973363673768478,-0.0009480341621468353,P,H5,FADE,ALL,2
60,-1.5472275791489354e-05,0.0,0.48333333333333334,0.000762340001140253,-0.0009527492180427921,P,H5,FADE,TOP30,2
250,-0.00011003939888219483,-0.000107683200009423,0.428,0.0007930952008727741,-0.0008302730408286453,P,H5,FOLLOW,ALL,3
67,-5.2793472592596466e-05,-0.00010964911106592368,0.40298507462686567,0.000854014306913072,-0.0007516290556360231,P,H5,FOLLOW,TOP30,3
250,0.00011003939888219483,0.000107683200009423,0.54,0.0008302730408286453,-0.0007930952008727741,P,H5,FADE,ALL,3
67,5.2793472592596466e-05,0.00010964911106592368,0.582089552238806,0.0007516290556360231,-0.000854014306913072,P,H5,FADE,TOP30,3
250,7.239520518209109e-05,-0.00022825879119303671,0.456,0.0014231076238311368,-0.0013684787424292795,P,H15,FOLLOW,ALL,0
99,0.0003097148433661106,0.00023546029786425393,0.5252525252525253,0.0014581469837526334,-0.0012433293151591352,P,H15,FOLLOW,TOP30,0
250,-7.239520518209109e-05,0.00022825879119303671,0.504,0.0013684787424292795,-0.0014231076238311368,P,H15,FADE,ALL,0
99,-0.0003097148433661106,-0.00023546029786425393,0.43434343434343436,0.0012433293151591352,-0.0014581469837526334,P,H15,FADE,TOP30,0
250,0.00010277720406034074,0.0,0.452,0.001949337550597099,-0.0016961156233669511,P,H15,FOLLOW,ALL,1
79,-0.0002875379449456163,-0.00022148391846155135,0.35443037974683544,0.0016925418978596385,-0.0018307064201820353,P,H15,FOLLOW,TOP30,1
250,-0.00010277720406034074,0.0,0.484,0.0016961156233669511,-0.001949337550597099,P,H15,FADE,ALL,1
79,0.0002875379449456163,0.00022148391846155135,0.569620253164557,0.0018307064201820353,-0.0016925418978596385,P,H15,FADE,TOP30,1
250,0.0002484558807344999,0.0,0.496,0.0017014027348126422,-0.0013780371544699,P,H15,FOLLOW,ALL,2
58,0.0005626794804893426,0.0004110073038481321,0.5862068965517241,0.0017870499134197942,-0.0012031496209727952,P,H15,FOLLOW,TOP30,2
250,-0.0002484558807344999,0.0,0.472,0.0013780371544699,-0.0017014027348126422,P,H15,FADE,ALL,2
58,-0.0005626794804893426,-0.0004110073038481321,0.3620689655172414,0.0012031496209727952,-0.0017870499134197942,P,H15,FADE,TOP30,2
250,-0.00022706838652781068,-0.0003158310189237956,0.416,0.0013214999754090728,-0.0013768969576822573,P,H15,FOLLOW,ALL,3
67,0.00014165602294189793,0.00021231420304257398,0.5373134328358209,0.0014962863879513584,-0.0011066275186659238,P,H15,FOLLOW,TOP30,3
250,0.00022706838652781068,0.0003158310189237956,0.56,0.0013768969576822573,-0.0013214999754090728,P,H15,FADE,ALL,3
67,-0.00014165602294189793,-0.00021231420304257398,0.44776119402985076,0.0011066275186659238,-0.0014962863879513584,P,H15,FADE,TOP30,3
250,-0.00010057864500619206,0.0,0.368,0.0007770918941977336,-0.0009148162771182022,CF,H5,FOLLOW,ALL,0
105,-0.0001839282668608444,0.0,0.3904761904761905,0.0008162550493776428,-0.0011283674615493549,CF,H5,FOLLOW,TOP30,0
250,0.00010057864500619206,0.0,0.448,0.0009148162771182022,-0.0007770918941977336,CF,H5,FADE,ALL,0
105,0.0001839282668608444,0.0,0.45714285714285713,0.0011283674615493549,-0.0008162550493776428,CF,H5,FADE,TOP30,0
250,-0.0001301564267261486,-0.0003165352541499855,0.304,0.0008092688817966298,-0.0009838960750554549,CF,H5,FOLLOW,ALL,1
142,-0.00022547974084132283,-0.00032658422473164084,0.28169014084507044,0.000798765660954917,-0.0010527060243295473,CF,H5,FOLLOW,TOP30,1
250,0.0001301564267261486,0.0003165352541499855,0.552,0.0009838960750554549,-0.0008092688817966298,CF,H5,FADE,ALL,1
142,0.00022547974084132283,0.00032658422473164084,0.6056338028169014,0.0010527060243295473,-0.000798765660954917,CF,H5,FADE,TOP30,1
250,-9.969790698364012e-05,0.0,0.324,0.0006404375000489631,-0.0007813260958911359,CF,H5,FOLLOW,ALL,2
125,-4.016436589292471e-05,0.0,0.36,0.0007328730352197974,-0.0007954735018398882,CF,H5,FOLLOW,TOP30,2
250,9.969790698364012e-05,0.0,0.496,0.0007813260958911359,-0.0006404375000489631,CF,H5,FADE,ALL,2
125,4.016436589292471e-05,0.0,0.456,0.0007954735018398882,-0.0007328730352197974,CF,H5,FADE,TOP30,2
250,-9.169540685067634e-05,-0.00033990515752241324,0.376,0.0012992831677311133,-0.0014051378429451487,CF,H15,FOLLOW,ALL,0
106,-0.00012563262650206223,-0.0003422319668439089,0.37735849056603776,0.0014108332685493171,-0.001613156918239714,CF,H15,FOLLOW,TOP30,0
250,9.169540685067634e-05,0.00033990515752241324,0.536,0.0014051378429451487,-0.0012992831677311133,CF,H15,FADE,ALL,0
106,0.00012563262650206223,0.0003422319668439089,0.5566037735849056,0.001613156918239714,-0.0014108332685493171,CF,H15,FADE,TOP30,0
250,-0.00020009651694099696,-0.0003208233957862072,0.364,0.001332580501101889,-0.0015572657878118897,CF,H15,FOLLOW,ALL,1
142,-0.00046919700476283355,-0.0004614217810218757,0.31690140845070425,0.0012577966987279451,-0.001774634876704337,CF,H15,FOLLOW,TOP30,1
250,0.00020009651694099696,0.0003208233957862072,0.548,0.0015572657878118897,-0.001332580501101889,CF,H15,FADE,ALL,1
142,0.00046919700476283355,0.0004614217810218757,0.6056338028169014,0.001774634876704337,-0.0012577966987279451,CF,H15,FADE,TOP30,1
250,-7.816825671561922e-05,-0.000306046429206952,0.328,0.0011028926484174474,-0.0011819115424064552,CF,H15,FOLLOW,ALL,2
124,6.847652761523029e-05,0.0,0.3790322580645161,0.0013023217188714898,-0.001190994305828496,CF,H15,FOLLOW,TOP30,2
250,7.816825671561922e-05,0.000306046429206952,0.504,0.0011819115424064552,-0.0011028926484174474,CF,H15,FADE,ALL,2
124,-6.847652761523029e-05,0.0,0.47580645161290325,0.001190994305828496,-0.0013023217188714898,CF,H15,FADE,TOP30,2
