instrument,horizon,features,stratum,learner,n,up_rate,auc,brier_skill,logloss_skill,calibration_slope,return_spread,mfe_up_top20,folds_evaluated
SN,H5,P1,TOP30,logistic,8275,0.5040483383685801,0.5118732658386156,-0.005051014675925725,-0.003887796107188146,0.024099164460296595,-0.00015391468412833496,0.0022427773339166904,7
SN,H5,P1,TOP30,gbr,8275,0.5040483383685801,0.5046889831066919,-0.009997822046176275,-0.007535428871946026,0.013585234387312822,8.738414293565759e-06,0.0023726174927555907,7
SN,H5,P1,TOP20,logistic,6650,0.5019548872180452,0.5017002464665411,-0.008576756814000719,-0.006574160165337961,-0.01698156585137073,-0.00017403896476743662,0.0024445749574219795,6
SN,H5,P1,TOP20,gbr,6650,0.5019548872180452,0.5033630001331469,-0.013946663589667896,-0.010637222634767074,0.013631137236834769,-5.8444723540350285e-05,0.0024174976193610037,6
SN,H5,P2,ALL,logistic,13559,0.5064532782653588,0.5205348552738562,-0.0017731220437420259,-0.0013634711917467346,0.08529368779781742,-0.00014322059844476288,0.001581443476787105,7
SN,H5,P2,ALL,gbr,13559,0.5064532782653588,0.5188964111996954,-0.0033631422241793274,-0.0025748368520897014,0.06176930793456864,-4.482785495974278e-05,0.0014167231986572837,7
SN,H5,P2,TOP50,logistic,10340,0.5056092843326886,0.5169653098819047,-0.003944648565807007,-0.0030842862694404616,0.04973331762031565,-9.073119381948681e-05,0.0017822200225950516,7
SN,H5,P2,TOP50,gbr,10340,0.5056092843326886,0.5131215329039611,-0.006663014097950226,-0.00506422649992877,0.02786990683358521,-0.0001343557070518507,0.0018442976338382392,7
SN,H5,P2,TOP30,logistic,7805,0.506598334401025,0.5100517808865838,-0.005865163937675,-0.0044554070455944395,0.036287882068200314,-7.832502121528512e-05,0.0020506160376453204,7
SN,H5,P2,TOP30,gbr,7805,0.506598334401025,0.5064327798769201,-0.011917738679027234,-0.009204523324780167,-0.0029429213757647794,-0.00010950283723862012,0.002093054144724438,7
SN,H5,P2,TOP20,logistic,6275,0.5037450199203187,0.5084303581888856,-0.008857511574842603,-0.006834397526629177,0.016381670150234905,-7.36728013724301e-05,0.0022206776282874176,6
SN,H5,P2,TOP20,gbr,6275,0.5037450199203187,0.4988715228569449,-0.013820934143149222,-0.01063862467506893,0.010710710996848517,2.596350347856095e-05,0.0022439509058418483,6
SN,H5,P3,ALL,logistic,13517,0.5086187763557002,0.5282937559880649,-0.0009365310518230086,-0.0008369808069841334,0.1098542168659911,-6.182394902802576e-05,0.001428524611978014,7
SN,H5,P3,ALL,gbr,13517,0.5086187763557002,0.5265111932331444,-0.0009087535014744574,-0.0007343657187468544,0.1129923896577539,1.0097397958811045e-05,0.0013630967059877132,7
SN,H5,P3,TOP50,logistic,10306,0.5081505918882204,0.5269070293761255,-0.0028345171597548013,-0.002377918185366701,0.07859823211276326,-6.555261238482377e-05,0.0017022325223077562,7
SN,H5,P3,TOP50,gbr,10306,0.5081505918882204,0.518352276111148,-0.004314934863241637,-0.003279370981296381,0.057488382858421706,-8.911971557810186e-06,0.0017425757587615559,7
SN,H5,P3,TOP30,logistic,7804,0.5101230138390569,0.5172736861588754,-0.005894124078343221,-0.0046249180287758485,0.04596815944400919,-6.0016798617823046e-06,0.0020013100321095286,7
SN,H5,P3,TOP30,gbr,7804,0.5101230138390569,0.5120528369025694,-0.008633725454086916,-0.006543710385909174,0.02930237822746923,-6.383923480042087e-05,0.0020694852518710165,7
SN,H5,P3,TOP20,logistic,6262,0.5083040562120729,0.5129970979924712,-0.008756354351483031,-0.006866100137822073,0.026020569516293578,4.3639753738202515e-05,0.002122941446324168,6
SN,H5,P3,TOP20,gbr,6262,0.5083040562120729,0.5068235593503445,-0.011325703114130503,-0.008567628400156346,0.02039091148456684,-2.4631570415190003e-06,0.0021224685751590204,6
SN,H15,P0,ALL,logistic,16716,0.5044867193108399,0.5031855731277893,-0.0003413333798558682,-0.00025397539137150815,0.06102624575566157,-0.0002745633354056011,0.0031609270006120217,7
SN,H15,P0,ALL,gbr,16716,0.5044867193108399,0.49615367320214954,-0.0029944275488744676,-0.002183977405499693,-0.011946642437799759,-0.0001574173727890037,0.0027625974724116917,7
SN,H15,P0,TOP50,logistic,12919,0.5005031349175633,0.4948532176005914,-0.00029148595631078855,-0.00021056695823840066,-0.024643846225956733,-6.405972054576775e-05,0.002934858912813735,7
SN,H15,P0,TOP50,gbr,12919,0.5005031349175633,0.5002363205953405,-0.0046537699699922275,-0.0034132931895027863,0.010647244822095012,-0.00013117537579862917,0.0032318020901079118,7
SN,H15,P0,TOP30,logistic,9737,0.5052891034199446,0.48211886340889565,-0.0022085396853577244,-0.0015942930238865838,-0.30366416660123896,-0.0003072467925490837,0.0033269312826106367,7
SN,H15,P0,TOP30,gbr,9737,0.5052891034199446,0.49351545002371344,-0.00900562680629502,-0.006653987461220812,-0.010251538705954896,-0.00019676418157551023,0.0036795220644269006,7
SN,H15,P0,TOP20,logistic,7709,0.5001945777662472,0.4863144510447751,-0.0018011090881262515,-0.00130048877636324,-0.16179896229118915,-0.00023607059397903768,0.004152972911413143,6
SN,H15,P0,TOP20,gbr,7709,0.5001945777662472,0.4873594011994749,-0.014052453082073368,-0.010442812763116649,-0.03850226433745979,-0.00022464215704301541,0.0038667420951436554,6
SN,H15,P1,ALL,logistic,12761,0.50544628163937,0.5090544134211338,-0.0050180599406672854,-0.0039391228853291604,0.012715975818568146,-0.00025047114229936093,0.0030354461953292157,7
SN,H15,P1,ALL,gbr,12761,0.50544628163937,0.4991788792547526,-0.008999077460817295,-0.00674448905714109,-0.01837266290598766,-0.00034350587977401506,0.002868001606547154,7
SN,H15,P1,TOP50,logistic,9642,0.5029039618336445,0.5090729602103707,-0.0065931012631503805,-0.005216704212536172,0.014545712474276107,-0.00022565817839985863,0.003340925507314111,7
SN,H15,P1,TOP50,gbr,9642,0.5029039618336445,0.4976702637038952,-0.01231851228094949,-0.009261227163076757,-0.015918261789586486,-0.0003402939401838605,0.0033443982534016353,7
SN,H15,P1,TOP30,logistic,7328,0.5090065502183406,0.5056612103536817,-0.011532115465978876,-0.009046627556351217,0.009443003207306443,-0.00030448945673156383,0.0037420580762163374,7
SN,H15,P1,TOP30,gbr,7328,0.5090065502183406,0.4977241228743403,-0.01844370261352979,-0.013905652411654978,-0.00952125524769586,-0.0001963058663745636,0.0037475559691670006,7
SN,H15,P1,TOP20,logistic,5867,0.5069030168740413,0.49991811740464837,-0.015261951827012954,-0.01206194489051482,-0.002033392268951849,-0.00032811376573344637,0.003958258074480689,6
SN,H15,P1,TOP20,gbr,5867,0.5069030168740413,0.506058905258176,-0.019781564213019243,-0.014975596506434208,0.010233871859905748,-3.8202734512437185e-05,0.0038400332904957495,6
SN,H15,P2,ALL,logistic,11970,0.5063492063492063,0.5042336404505343,-0.005976564853958921,-0.0047184665275630255,0.00598907235275147,-0.00029617273307838276,0.002871007222290918,7
SN,H15,P2,ALL,gbr,11970,0.5063492063492063,0.4974682285353601,-0.008215069998846136,-0.006089831698062653,-0.0213166455386521,-0.000283235292997129,0.0028127925615318797,7
SN,H15,P2,TOP50,logistic,8980,0.5042316258351893,0.5026275065163074,-0.011580085872938461,-0.009850266947881936,0.00953823231453323,-8.980818554290328e-05,0.0032176604495896756,7
SN,H15,P2,TOP50,gbr,8980,0.5042316258351893,0.49630699586321625,-0.013837593696305106,-0.010351197780982924,-0.023403303091082787,-0.00032808347440638853,0.003202961120561515,7
SN,H15,P2,TOP30,logistic,6859,0.509986878553725,0.5061617221997388,-0.018492398758494177,-0.015886551769803914,0.010281609364878182,-0.0002030425378613407,0.00348980773235403,7
SN,H15,P2,TOP30,gbr,6859,0.509986878553725,0.4984759429836984,-0.02020303142412705,-0.015426319779777264,-0.014856624566426389,-0.0003356984279847159,0.0035161119834133518,7
SN,H15,P2,TOP20,logistic,5500,0.508,0.5007818199806258,-0.024319464012120262,-0.020355653405530916,0.0007406941276444692,-0.0003163542533192172,0.003770627607417826,6
SN,H15,P2,TOP20,gbr,5500,0.508,0.4945635669508254,-0.023682830289660117,-0.017836348801745894,0.0020573615540237116,-0.00021942964248365887,0.003686583905128598,6
SN,H15,P3,ALL,logistic,11946,0.5082872928176796,0.5035394133186912,-0.007542831107989478,-0.005953475243668516,0.00682433104553462,-0.00029561623913957117,0.0027173813314444848,7
SN,H15,P3,ALL,gbr,11946,0.5082872928176796,0.5019502380468539,-0.007189242164543641,-0.0053467360689303245,-0.0150221830093139,-0.000249245485695986,0.0027242345481175902,7
SN,H15,P3,TOP50,logistic,8956,0.506811076373381,0.5029140700600829,-0.012681122175959958,-0.010735814058792537,0.010384112214960578,-0.00030182445881407914,0.0031602310006942596,7
SN,H15,P3,TOP50,gbr,8956,0.506811076373381,0.4977019280441392,-0.012431022484861387,-0.009270676350579876,-0.021241475147441822,-0.00034124355617898186,0.0031003800053154484,7
SN,H15,P3,TOP30,logistic,6858,0.5122484689413823,0.5070867676199059,-0.018850803951677708,-0.016233303795612386,0.013643335218750715,-0.00024576628282463916,0.003568200845604579,7
SN,H15,P3,TOP30,gbr,6858,0.5122484689413823,0.4989794898044717,-0.018603513159478613,-0.01391679399069079,-0.01577048810052731,-0.00047577512182530473,0.003498830596323216,7
SN,H15,P3,TOP20,logistic,5494,0.5114670549690572,0.5025845792385084,-0.023167813817938088,-0.019517001832588532,0.0020614306302299016,-0.0003841469419195183,0.003809361312011569,6
SN,H15,P3,TOP20,gbr,5494,0.5114670549690572,0.49292996324601834,-0.024480194048889237,-0.01840927335096687,-0.016499803281318642,-0.00023579147733804553,0.003674233442774132,6
SN,H30,P0,ALL,logistic,14342,0.5126900013945056,0.49913232343876546,-0.0005403570366868671,-0.00043677410403741845,0.029213754239139682,-0.0004321029046369566,0.004586187959841275,7
SN,H30,P0,ALL,gbr,14342,0.5126900013945056,0.5000014399655872,-0.002998137545534574,-0.0022196596197032736,0.013712493433011484,4.3819578900173724e-05,0.0038847901556215507,7
SN,H30,P0,TOP50,logistic,10953,0.5120971423354332,0.49176509923636413,-0.0010841177104048416,-0.0008256316159558352,-0.04288299027150482,-0.0006000383795302319,0.004270847701443857,7
SN,H30,P0,TOP50,gbr,10953,0.5120971423354332,0.4896640130329464,-0.008683986002895994,-0.0064743160242384246,-0.03470777039020807,-0.00016699697435712153,0.004557203059461214,7
SN,H30,P0,TOP30,logistic,8301,0.5131911817853271,0.4853622435761148,-0.0038446181933295964,-0.00296371294022979,-0.05739131528090208,-0.0005634771397570616,0.005566840349143616,7
SN,H30,P0,TOP30,gbr,8301,0.5131911817853271,0.4946429961439842,-0.009802121398616803,-0.00723925671941239,-0.015365776320045174,-0.0003416649165321604,0.005015437753213783,7
SN,H30,P0,TOP20,logistic,6579,0.5076759385924913,0.48948333650697984,-0.0046026515421739855,-0.00354059836535936,-0.047516516973524464,-0.0003660040129930551,0.006125967521230629,6
SN,H30,P0,TOP20,gbr,6579,0.5076759385924913,0.4895688863088889,-0.015929107578196877,-0.011840551752827277,-0.027535304733952073,-0.0004766745668038192,0.005352822186310075,6
SN,H30,P1,ALL,logistic,10387,0.5152594589390584,0.5146181883764323,-0.007487003994014252,-0.006465486252296371,0.028089262152710622,-0.0003851695469313817,0.004000115912206285,7
SN,H30,P1,ALL,gbr,10387,0.5152594589390584,0.5137892933323239,-0.010129596222838044,-0.007924092545364969,0.030964904354431156,-0.00032906365778044886,0.00368358414633558,7
SN,H30,P1,TOP50,logistic,7682,0.5137984899765686,0.5125944873998146,-0.010890741003832805,-0.0097046170906685,0.02740170724867658,-0.00043482680873142636,0.004410780947722168,7
SN,H30,P1,TOP50,gbr,7682,0.5137984899765686,0.5137022712927548,-0.014941818839958154,-0.011720458645551712,0.027851200653263613,-0.00037600433644095576,0.00462483502900954,7
SN,H30,P1,TOP30,logistic,5883,0.5174230834608193,0.5136635209136493,-0.018413921817800105,-0.01654209844980037,0.023187339159193784,-0.00041237683438872304,0.004936416563618459,7
SN,H30,P1,TOP30,gbr,5883,0.5174230834608193,0.5153632018640311,-0.0217655644236443,-0.01720720834456113,0.02727745641864553,-0.00046259431024450027,0.004882646024808306,7
SN,H30,P1,TOP20,logistic,4718,0.5120813904196694,0.5144953855271258,-0.021623591481963134,-0.019696274932670788,0.023437265788912236,-0.00035125092136250864,0.0053621335507547906,6
SN,H30,P1,TOP20,gbr,4718,0.5120813904196694,0.5227644511539059,-0.021904225071178507,-0.017344697421480815,0.04207015769958439,-0.00038599167875916543,0.005181995782614235,6
SN,H30,P2,ALL,logistic,9596,0.517611504793664,0.5056367923738454,-0.011341775092177597,-0.010604797864285365,0.02115301788662941,-0.0005341273146476718,0.003824820967017074,7
SN,H30,P2,ALL,gbr,9596,0.517611504793664,0.5183751319956039,-0.00899420258208905,-0.006999102925932199,0.050614513869727144,-0.00038148257774031917,0.003455153686759624,7
SN,H30,P2,TOP50,logistic,7028,0.516505406943654,0.5013500081882553,-0.0199942699781146,-0.021384129621316195,0.02029479144282826,-0.000474235307248151,0.004239843718258315,7
SN,H30,P2,TOP50,gbr,7028,0.516505406943654,0.5112941983373789,-0.016445638384340766,-0.012803773879404234,0.034866538671960566,-0.00041321953540863934,0.004258871818087679,7
SN,H30,P2,TOP30,logistic,5408,0.5197855029585798,0.5118077435762771,-0.02809098467626403,-0.03089359689715554,0.024545652727452825,-0.00036871491806773633,0.0047001273840586956,7
SN,H30,P2,TOP30,gbr,5408,0.5197855029585798,0.5178886318628053,-0.02222124270406245,-0.017747770582517308,0.03952442218835511,-0.0003229128088090597,0.00454432661296985,7
SN,H30,P2,TOP20,logistic,4345,0.5132336018411968,0.5109552735638032,-0.0343483356348675,-0.038409462844605446,0.024517753747037827,-4.6559596438599436e-05,0.004981227800173683,6
SN,H30,P2,TOP20,gbr,4345,0.5132336018411968,0.5250622820129547,-0.023391913854149182,-0.018897006298518537,0.048804282418044534,5.805591862193644e-06,0.005015707330443234,6
SN,H30,P3,ALL,logistic,9580,0.5192066805845511,0.5026578503485166,-0.0127892729890966,-0.0115072886624501,0.014902692552756652,-0.0006988152726036454,0.003826432457265336,7
SN,H30,P3,ALL,gbr,9580,0.5192066805845511,0.5122249680099434,-0.010629028102346672,-0.008163872514168835,0.03408252396903599,-0.00033125300631690435,0.003384809174763908,7
SN,H30,P3,TOP50,logistic,7012,0.5186822589845979,0.5030923736494262,-0.020998138715357495,-0.022034829959627134,0.019917535737762577,-0.0005166993290254609,0.0043165956205381,7
SN,H30,P3,TOP50,gbr,7012,0.5186822589845979,0.5064506155867168,-0.01643200290831137,-0.012701983013720053,0.02554872395903567,-0.0006159900564251704,0.004206954984709044,7
SN,H30,P3,TOP30,logistic,5396,0.5224240177909563,0.5091490018050638,-0.03105578968561873,-0.03298680279563304,0.020916541076398166,-0.00041276891534256925,0.004743334201313296,7
SN,H30,P3,TOP30,gbr,5396,0.5224240177909563,0.510566017529203,-0.02445177035524737,-0.018976051214488532,0.0263759550081099,-0.0004581139560013138,0.004570954626252803,7
SN,H30,P3,TOP20,logistic,4333,0.5171936302792522,0.5122267271763921,-0.03674896375210235,-0.04010456730605294,0.02331939503958027,-0.0002472219148059929,0.0052548874572103926,6
SN,H30,P3,TOP20,gbr,4333,0.5171936302792522,0.5133691767281576,-0.025916406936417502,-0.0202188355608246,0.034573255084145035,-0.00033553979860445594,0.004911418622440443,6
I,H5,P0,ALL,logistic,13629,0.37926480299361653,0.5301255049767047,0.000851432880947911,0.000592590184406605,0.23419310206125116,9.828897794925447e-05,0.0011524100884534557,7
I,H5,P0,ALL,gbr,13629,0.37926480299361653,0.5215225039069521,-5.7650926284402715e-05,-1.9084442392403034e-05,0.14491278323086415,7.299030324345094e-05,0.0011226823455505802,7
I,H5,P0,TOP50,logistic,4728,0.37521150592216584,0.5305361465049588,8.756628876971373e-05,-0.00015773325630585866,0.13954061859041442,0.00011367960142007301,0.0012708250070322985,7
I,H5,P0,TOP50,gbr,4728,0.37521150592216584,0.5221454638160933,-0.000954660911123284,-0.0006605980196032757,0.12439714267266853,7.977024529798283e-05,0.0012187866389490524,7
I,H5,P0,TOP30,logistic,2415,0.3763975155279503,0.5270578850713756,-6.353227520805582e-05,-0.00024818252584069,0.11547539301410464,0.00011254680943513096,0.0013085774556529759,7
I,H5,P0,TOP30,gbr,2415,0.3763975155279503,0.5222838020853878,-0.0007676919820851502,-0.0005223239971205995,0.11774500025785532,0.00012642236854620847,0.0013232580085278973,7
I,H5,P0,TOP20,logistic,1365,0.3912087912087912,0.5418317356012565,0.002468193061472723,0.0017441535746843817,0.200314382303572,0.0001081697100686179,0.001309287060496882,7
I,H5,P0,TOP20,gbr,1365,0.3912087912087912,0.5336188518864056,-0.0010064371558453633,-0.0006664929572084421,0.1138770590202982,0.00020103860410153026,0.001281146461889535,7
I,H5,P1,ALL,logistic,9674,0.3816415133347116,0.5314014678560781,0.0031736761573342154,0.0023276545307546748,0.22207486157833806,0.00015258968767722968,0.0011203637367633804,7
I,H5,P1,ALL,gbr,9674,0.3816415133347116,0.5264219436931235,0.0008147304451261439,0.0006134292745195724,0.13870149751716113,8.471458851509205e-05,0.001087794404698645,7
I,H5,P1,TOP50,logistic,3230,0.37708978328173376,0.5458311298057306,0.0056521362674827325,0.0041749028733085725,0.2698702137393668,0.0003595530684799449,0.0013522303061563597,7
I,H5,P1,TOP50,gbr,3230,0.37708978328173376,0.538909196708093,0.0020293290866509883,0.0015622673515639507,0.15011108446325422,0.00020347454714142525,0.0012437164298716968,7
I,H5,P1,TOP30,logistic,1682,0.3733650416171225,0.5412071393176132,0.0033642377855737093,0.0024331710967544495,0.17569398064245575,0.0004025294356734131,0.0014035920764614257,7
I,H5,P1,TOP30,gbr,1682,0.3733650416171225,0.5185017041540265,-0.01010438143020198,-0.007511888964535585,0.04315555034784694,0.00012368908497025537,0.0012089480328811497,7
I,H5,P1,TOP20,logistic,948,0.3818565400843882,0.5291705164708767,0.00039668991647279217,0.00035332923677400263,0.1334286546281139,0.00032772759419565686,0.0014317878797184959,7
I,H5,P1,TOP20,gbr,948,0.3818565400843882,0.503167838892765,-0.02650929119785017,-0.019369400226247002,-0.007174942153340728,-1.9836046525287682e-06,0.001287385443446106,7
I,H5,P2,ALL,logistic,8883,0.3770122706292919,0.5251707919651508,0.0018688114901158626,0.0013571684882630608,0.17315006627626786,7.516079315331407e-05,0.0010138674618861878,7
I,H5,P2,ALL,gbr,8883,0.3770122706292919,0.5208186953195658,0.0004588655772970185,0.00032332736130169515,0.1300230906240421,6.315571265454475e-05,0.0010231386027439802,7
I,H5,P2,TOP50,logistic,2863,0.3643031784841076,0.5270431869185465,0.0011680021101335702,0.0008369902002158813,0.1717251398045818,0.00013605352975738994,0.0010659254014062515,7
I,H5,P2,TOP50,gbr,2863,0.3643031784841076,0.5242337719806559,-0.004418944360385035,-0.0032475214223492976,0.08065527366452646,0.00011111103552611325,0.0010306706209828257,7
I,H5,P2,TOP30,logistic,1490,0.3651006711409396,0.5210707234796668,-0.004038633605164765,-0.0031296770037785304,0.07174040481543532,0.00020445846889049747,0.0011446182033790127,7
I,H5,P2,TOP30,gbr,1490,0.3651006711409396,0.5075900074617585,-0.015695826699860804,-0.01174109513242505,0.009718864562999637,2.6919726132140593e-05,0.0011011901699568669,7
I,H5,P2,TOP20,logistic,834,0.3764988009592326,0.5243201861832435,-0.0076030221433480705,-0.005399913086092667,0.06749417916561161,0.00027488673814685815,0.001208216711871944,7
I,H5,P2,TOP20,gbr,834,0.3764988009592326,0.501907765801078,-0.03570890606314281,-0.026341274742786913,-0.03651185604400711,-0.00017050960348447762,0.0011660445881331728,7
I,H5,P3,ALL,logistic,8883,0.3770122706292919,0.5250650637342402,0.0016030666056465748,0.0011768964564293771,0.15917504410771954,5.863379646278561e-05,0.0009870857642560833,7
I,H5,P3,ALL,gbr,8883,0.3770122706292919,0.5226256795446655,0.0005416851870747585,0.00037159043729861896,0.13019427690792018,6.867371049894388e-05,0.0010356560028421623,7
I,H5,P3,TOP50,logistic,2863,0.3643031784841076,0.524192681719048,-0.0002840541377322481,-0.0002324838041669608,0.1374875331407186,0.00011436209273299193,0.0010467954446021803,7
I,H5,P3,TOP50,gbr,2863,0.3643031784841076,0.5238539504598949,-0.00400332339957421,-0.003038172276641049,0.08373037275483869,5.662124559147866e-05,0.001047992558376676,7
I,H5,P3,TOP30,logistic,1490,0.3651006711409396,0.5199582607884591,-0.005446690780299468,-0.004032374141408779,0.06577117151408897,0.0002976710808801923,0.001134026564423676,7
I,H5,P3,TOP30,gbr,1490,0.3651006711409396,0.5104940694565352,-0.013516540753564454,-0.010295827467821983,0.02838308166610954,2.5388849813829087e-05,0.0011285177066049353,7
I,H5,P3,TOP20,logistic,834,0.3764988009592326,0.5277804997550221,-0.009307889699858185,-0.006696619481544097,0.06508641119801853,0.0003373045913774613,0.0012389286200743552,7
I,H5,P3,TOP20,gbr,834,0.3764988009592326,0.50609382655561,-0.030997788809792093,-0.02301428803858463,-0.021428449568039312,-3.425034083473449e-05,0.0011614482882396214,7
I,H15,P0,ALL,logistic,12047,0.42716028886859797,0.5158926087698696,0.000740609785783386,0.0005014710348917317,0.19136849091935587,0.00011809543296774372,0.0017284888530971888,7
I,H15,P0,ALL,gbr,12047,0.42716028886859797,0.5055255965032752,-0.0020814765701346882,-0.0015107119214901044,0.06144602969394096,6.278795766273745e-05,0.0016877997676877847,7
I,H15,P0,TOP50,logistic,4104,0.4215399610136452,0.5226571820930992,0.0011308132154342898,0.0007604612429576996,0.2084086380229961,0.00032184424778967783,0.0019394995369516968,7
I,H15,P0,TOP50,gbr,4104,0.4215399610136452,0.5121082926306665,-0.0028153173933853637,-0.0020260243464196304,0.06985324804901553,0.00012880174578028142,0.0018442535167809456,7
I,H15,P0,TOP30,logistic,2130,0.415962441314554,0.5347178873944822,0.0016927651457586679,0.0010189023555774446,0.18516976078193886,0.0003024574074097664,0.001954451285621743,7
I,H15,P0,TOP30,gbr,2130,0.415962441314554,0.5158762057877813,-0.002421459308708185,-0.0017148636217150237,0.0880297031575286,0.0003232416070257832,0.0019379403826262679,7
I,H15,P0,TOP20,logistic,1173,0.42028985507246375,0.5434554349123016,0.0027514829972982158,0.0018997175379974474,0.21286525467096618,0.00018552908551364356,0.002073800440129216,7
I,H15,P0,TOP20,gbr,1173,0.42028985507246375,0.5142315952750268,-0.007023377287123322,-0.005123202816264882,0.04322419296583763,0.0001478712911373035,0.0020221693042770995,7
I,H15,P1,ALL,logistic,8089,0.42576338237112127,0.5211606525568562,0.0019802138163049765,0.0014562538695014338,0.1731410400836339,0.00019412592802334482,0.0016672948963265672,7
I,H15,P1,ALL,gbr,8089,0.42576338237112127,0.5147531970860229,-0.0006633731736023218,-0.0005086817231201302,0.11304410755268887,0.00019703073640667734,0.0016482276596037496,7
I,H15,P1,TOP50,logistic,2651,0.4096567333081856,0.529928394495143,0.003519851958571074,0.0026227640826277376,0.23073059625703804,0.0005060966501389384,0.0019320107591724537,7
I,H15,P1,TOP50,gbr,2651,0.4096567333081856,0.5434113521496361,0.0017073136019224444,0.0012303356410972022,0.14899992662863068,0.00046651387159650227,0.0018902900096399377,7
I,H15,P1,TOP30,logistic,1371,0.412837345003647,0.5451781050413713,0.006714681102428566,0.0050133688545186406,0.23065353921083415,0.0009413153808632076,0.002114252121624612,7
I,H15,P1,TOP30,gbr,1371,0.412837345003647,0.5498781906371397,0.006644010212314644,0.004649988539347616,0.16385904410292707,0.0006742134111616723,0.002057115714678087,7
I,H15,P1,TOP20,logistic,716,0.41620111731843573,0.537249927747985,0.003919956462123508,0.0028755427453357463,0.1673395994606118,0.0005965898800443576,0.00203870524494473,6
I,H15,P1,TOP20,gbr,716,0.41620111731843573,0.5645411194245529,0.0060742199707566336,0.004289364265871343,0.14656509282774488,0.0005136418333275889,0.0021328084307608453,6
I,H15,P2,ALL,logistic,7294,0.4234987661091308,0.5124282435199274,-0.0002919649011292602,-0.00021358370529211967,0.11682806107323415,0.00013668075388919597,0.0015557105243314243,7
I,H15,P2,ALL,gbr,7294,0.4234987661091308,0.5067873844861652,-0.002585904357399915,-0.0019523266475172107,0.08478567512166499,4.2083220699188576e-05,0.001518703663932858,7
I,H15,P2,TOP50,logistic,2261,0.4073418841220699,0.507919684962808,-0.001646205978582005,-0.0011875298604167028,0.10958505308351324,0.0001436546443561341,0.00173945561347062,7
I,H15,P2,TOP50,gbr,2261,0.4073418841220699,0.5178614257701719,-0.007940608367140722,-0.006054729673544701,0.06409828789946422,0.00012100389354253473,0.0016764601617792786,7
I,H15,P2,TOP30,logistic,1172,0.4129692832764505,0.5324091870074957,0.0018066695423460954,0.0013666134992245116,0.14856913106660222,0.000689279388978432,0.0018313577839079965,7
I,H15,P2,TOP30,gbr,1172,0.4129692832764505,0.5407607389967326,0.00027872748966983885,-0.0002871048846375679,0.1190110461444254,0.000517549478189067,0.0018505546448872845,7
I,H15,P2,TOP20,logistic,600,0.415,0.5125916772503117,-0.0037922137567185654,-0.0028140292333855843,0.0853687274402034,0.0003644870775918463,0.0019125488943011692,6
I,H15,P2,TOP20,gbr,600,0.415,0.5393654389638325,-0.014969643665968757,-0.011405044472277082,0.06495563224414816,0.000652778329202149,0.0019927777700271617,6
I,H15,P3,ALL,logistic,7294,0.4234987661091308,0.5134117879830583,-0.0011275274293658377,-0.0008372621524848078,0.10185221257081521,0.00011374260218997513,0.0015253139055365571,7
I,H15,P3,ALL,gbr,7294,0.4234987661091308,0.5122195323900658,-0.0016533536391469816,-0.0012653623212472986,0.09918805478738965,0.00012305909536383948,0.001524810256679941,7
I,H15,P3,TOP50,logistic,2261,0.4073418841220699,0.5168822013709952,-0.0013848247681704784,-0.0010009973469675693,0.11718949866342086,0.0002471502419266867,0.0015968929533712345,7
I,H15,P3,TOP50,gbr,2261,0.4073418841220699,0.5173938937235646,-0.007832894505441557,-0.0059281804826345486,0.06518953980349855,0.00014405290679925549,0.001659048407546326,7
I,H15,P3,TOP30,logistic,1172,0.4129692832764505,0.5309316740342109,0.0021956999311987246,0.0016547470276465637,0.14752679957432926,0.0005962682042071368,0.0017169607351732188,7
I,H15,P3,TOP30,gbr,1172,0.4129692832764505,0.5405910652508168,-0.00014787969228780007,-0.0006314354602243721,0.1164037583168199,0.000471587071945074,0.0018199418317992803,7
I,H15,P3,TOP20,logistic,600,0.415,0.5173285735534731,-0.002495965173177961,-0.0019112605746813838,0.10165863931749519,0.00050521852711,0.0019288079647218645,6
I,H15,P3,TOP20,gbr,600,0.415,0.5412190070824608,-0.010394378241020963,-0.007947351455456664,0.08100339953427324,0.0005178670620101208,0.0019742523592534366,6
I,H30,P0,ALL,logistic,9669,0.4426517737097942,0.520834388326515,0.00038543533078960746,0.0002712275671199471,0.266222985235543,0.00018145711154018268,0.0023033265963852694,7
I,H30,P0,ALL,gbr,9669,0.4426517737097942,0.5113739392982937,-0.0018343435314407408,-0.0013157757784307833,0.09558793586392744,0.00013677009036345108,0.002179566291410059,7
I,H30,P0,TOP50,logistic,3229,0.4354289253638898,0.5323478486136916,0.0007072085430456232,0.0004952660609887083,0.35188819758449114,0.000521023973261926,0.0024940050262046037,7
I,H30,P0,TOP50,gbr,3229,0.4354289253638898,0.5051370624601562,-0.0056266826865201125,-0.0040599246468400185,0.053240357910027125,0.00010623366918374169,0.002252277021424972,7
I,H30,P0,TOP30,logistic,1677,0.4245676803816339,0.526562409035338,-0.001382818223128135,-0.0010294164918533966,0.19492916107350308,0.00044657583310173305,0.00244658569549877,7
I,H30,P0,TOP30,gbr,1677,0.4245676803816339,0.5011410607207312,-0.013752716594764403,-0.010003874444351801,-0.025882945223524145,-0.00012280510853201673,0.0022270046560978656,7
I,H30,P0,TOP20,logistic,940,0.4351063829787234,0.5216526459740582,-0.001883813278991564,-0.0014140292018340883,0.15483696883109757,0.0005391981470842923,0.002567867627057448,7
