horizon,feature_set,model,feature,importance_kind,fold_count,mean_value,median_value,mean_abs_value,positive_share,sign_consistency
2,stats_15m_1h_4h,ridge,feat_1h__lower_wick_pct,coefficient,9,0.019998549389531464,0.02177523310100767,0.019998549389531464,1.0,1.0
2,stats_15m_1h_4h,ridge,feat_1h__oi_log_change_5,coefficient,9,0.01862248678188426,0.01946077334502547,0.01862248678188426,1.0,1.0
2,stats_15m_1h_4h,ridge,feat_1h__log_ret_5,coefficient,9,-0.004848914170821493,0.004982620054559833,0.018173891437933857,0.6666666666666666,0.6666666666666666
2,stats_15m_1h_4h,ridge,feat_15m__upper_wick_pct,coefficient,9,0.0032761757425831825,0.010455974965161048,0.016897293068275296,0.7777777777777778,0.7777777777777778
2,stats_15m_1h_4h,ridge,feat_1h__log_ret_1,coefficient,9,0.01161724812312069,0.0035899936151611595,0.015471062763963876,0.7777777777777778,0.7777777777777778
2,stats_15m_1h_4h,ridge,feat_15m__oi_log_change_1,coefficient,9,0.015325354893145023,0.016962329407613434,0.015325354893145023,1.0,1.0
2,stats_15m_1h_4h,ridge,feat_4h__oi_log_change_5,coefficient,9,-0.014121269565988588,-0.014768070247485622,0.014121269565988588,0.0,1.0
2,stats_15m_1h_4h,ridge,feat_15m__oi_log_change_5,coefficient,9,-0.014020123840879485,-0.01484243009349532,0.014020123840879485,0.0,1.0
2,stats_15m_1h_4h,ridge,feat_1h__log_ret_3,coefficient,9,0.0031687701854193266,-0.004439662799606717,0.012593219664361109,0.4444444444444444,0.5555555555555556
2,stats_15m_1h_4h,ridge,feat_15m__body_pct,coefficient,9,-0.002921295092336344,0.0011333136419526219,0.012160552510168694,0.6666666666666666,0.6666666666666666
2,stats_15m_1h_4h,ridge,feat_15m__gap_log_ret_1,coefficient,9,0.011640651807439024,0.010786226786182239,0.011640651807439024,1.0,1.0
2,stats_15m_1h_4h,ridge,feat_15m__volume_ratio_20,coefficient,9,-0.009074834659515012,-0.00853653183277282,0.011291505628097706,0.1111111111111111,0.8888888888888888
2,stats_15m_1h_4h,ridge,feat_4h__body_pct,coefficient,9,-0.0018162467391510742,-0.00421427097118067,0.011234928878528262,0.2222222222222222,0.7777777777777778
2,stats_15m_1h_4h,ridge,feat_time__decision_gap_log1p_minutes,coefficient,9,-0.0019256405894519518,-0.00239119710581476,0.01051882642503956,0.3333333333333333,0.6666666666666667
2,stats_15m_1h_4h,ridge,feat_1h__gap_log_ret_1,coefficient,9,0.010260654429205436,0.010052408229394632,0.010260654429205436,1.0,1.0
2,stats_15m_1h_4h,ridge,feat_4h__volume_ratio_20,coefficient,9,0.008352177526598975,0.007392125093414702,0.010251447918724179,0.5555555555555556,0.5555555555555556
2,stats_15m_1h_4h,ridge,feat_time__dow_cos,coefficient,9,-0.0063126154028968024,-0.001047030015230502,0.0076417928906073185,0.3333333333333333,0.6666666666666667
2,stats_15m_1h_4h,ridge,feat_15m__bar_close_location,coefficient,9,0.004085316517861801,0.00531644748370248,0.007550379144997538,0.8888888888888888,0.8888888888888888
2,stats_15m_1h_4h,ridge,feat_15m__log_ret_1,coefficient,9,0.003796247917821182,0.0046830539132422825,0.0063177405689498235,0.7777777777777778,0.7777777777777778
2,stats_15m_1h_4h,ridge,feat_1h__volume_ratio_20,coefficient,9,0.004474007696200633,0.002696116824719885,0.005380107190491024,0.8888888888888888,0.8888888888888888
2,stats_15m_1h_4h,ridge,feat_1h__oi_log_change_1,coefficient,9,-0.0014786801596013645,-0.001445840061610684,0.005209809743376762,0.3333333333333333,0.6666666666666667
4,stats_15m,elastic,feat_15m__close_location_20,coefficient,9,0.13313819250281267,0.13621711258605512,0.13313819250281267,1.0,1.0
4,stats_15m,elastic,feat_15m__close_vs_sma_20,coefficient,9,-0.09722498068318972,-0.12285916642799731,0.12709497965994787,0.1111111111111111,0.8888888888888888
4,stats_15m,elastic,feat_15m__close_vs_sma_50,coefficient,9,0.052680571709089935,0.06856200712105887,0.07272927731758527,0.7777777777777778,0.7777777777777778
4,stats_15m,elastic,feat_15m__range_pct,coefficient,9,-0.05357132510507715,-0.06559596979720661,0.06132800990905921,0.1111111111111111,0.8888888888888888
4,stats_15m,elastic,feat_15m__atr14_pct,coefficient,9,0.030791904719232085,0.025678633210457696,0.035482870763152104,0.7777777777777778,0.7777777777777778
4,stats_15m,elastic,feat_time__dow_sin,coefficient,9,-0.031855491240962715,-0.031060641936947853,0.031855491240962715,0.0,1.0
4,stats_15m,elastic,feat_15m__realized_vol_20,coefficient,9,-0.008989675123020745,0.006805883132783807,0.03160212857505775,0.7777777777777778,0.7777777777777778
4,stats_15m,elastic,feat_15m__log_ret_5,coefficient,9,-0.03100621822308537,-0.03388340552330974,0.03100621822308537,0.0,1.0
4,stats_15m,elastic,feat_time__tod_sin,coefficient,9,0.029797877204130543,0.01683811277691962,0.03043655964433976,0.7777777777777778,0.7777777777777778
4,stats_15m,elastic,feat_time__tod_cos,coefficient,9,0.0301264367586442,0.04070521229205358,0.0301264367586442,1.0,1.0
4,stats_15m,elastic,feat_15m__close_location_50,coefficient,9,0.025466499467234224,0.029051304803144145,0.028250121898033345,0.8888888888888888,0.8888888888888888
4,stats_15m,elastic,feat_15m__volume_ratio_20,coefficient,9,0.01659302384681328,0.022906543141701086,0.02638772791714478,0.7777777777777778,0.7777777777777778
4,stats_15m,elastic,feat_15m__lower_wick_pct,coefficient,9,-0.024049825054267476,-0.026334051522469055,0.02440894175821325,0.1111111111111111,0.8888888888888888
4,stats_15m,elastic,feat_15m__log_ret_10,coefficient,9,-0.01910842775080883,-0.0076909600518762465,0.02410622362597195,0.3333333333333333,0.6666666666666667
4,stats_15m,elastic,feat_15m__log_ret_20,coefficient,9,-0.005581469439895247,0.0,0.02060880662592968,0.4444444444444444,0.5555555555555556
4,stats_15m,elastic,feat_time__dow_cos,coefficient,9,-0.01617861571488784,-0.010985448180411935,0.01617861571488784,0.0,1.0
4,stats_15m,elastic,feat_time__decision_gap_log1p_minutes,coefficient,9,-0.0038631836590469325,-0.007872549247186507,0.011068518377929071,0.4444444444444444,0.5555555555555556
4,stats_15m,elastic,feat_15m__gap_log_ret_1,coefficient,9,0.008882796512807344,0.009150014955191308,0.008882796512807344,1.0,1.0
4,stats_15m,elastic,feat_15m__bar_close_location,coefficient,9,0.004511344931251774,0.006702105286595146,0.00824131852324491,0.6666666666666666,0.6666666666666666
4,stats_15m,elastic,feat_15m__body_pct,coefficient,9,-0.007292229332129863,-0.00639081804662624,0.008107305239017717,0.2222222222222222,0.7777777777777778
4,stats_15m,elastic,feat_15m__oi_log_change_1,coefficient,9,0.00689421660513087,0.00787991276124608,0.00689421660513087,0.8888888888888888,0.8888888888888888
4,stats_15m,elastic,feat_15m__upper_wick_pct,coefficient,9,0.00219794742688254,0.0029041211735773872,0.005328035909635098,0.7777777777777778,0.7777777777777778
4,stats_15m,elastic,feat_15m__log_ret_1,coefficient,9,0.00531993413396858,-0.0,0.00531993413396858,0.3333333333333333,0.6666666666666667
4,stats_15m,elastic,feat_15m__log_ret_3,coefficient,9,0.0050776147162583845,0.00446416620968883,0.0050776147162583845,0.8888888888888888,0.8888888888888888
4,stats_15m,elastic,feat_15m__oi_log_change_5,coefficient,9,-0.0008989993690915488,-0.0006790358580525271,0.00342449241134923,0.3333333333333333,0.6666666666666667
4,stats_15m,rf,feat_15m__realized_vol_20,importance,9,0.1329695028294612,0.11836005389235449,0.1329695028294612,1.0,1.0
4,stats_15m,rf,feat_15m__atr14_pct,importance,9,0.10385739212926785,0.10686636149418172,0.10385739212926785,1.0,1.0
4,stats_15m,rf,feat_15m__close_location_50,importance,9,0.09066934539735885,0.09668030199839943,0.09066934539735885,1.0,1.0
4,stats_15m,rf,feat_15m__range_pct,importance,9,0.07225310885336472,0.08463282240644227,0.07225310885336472,1.0,1.0
4,stats_15m,rf,feat_15m__close_location_20,importance,9,0.0574058494244419,0.06006700100414463,0.0574058494244419,1.0,1.0
4,stats_15m,rf,feat_15m__volume_ratio_20,importance,9,0.053755240467805845,0.055522600807259875,0.053755240467805845,1.0,1.0
4,stats_15m,rf,feat_15m__log_ret_20,importance,9,0.05349857852708888,0.049741641955315954,0.05349857852708888,1.0,1.0
4,stats_15m,rf,feat_15m__close_vs_sma_50,importance,9,0.050926773389976226,0.0482589498740107,0.050926773389976226,1.0,1.0
4,stats_15m,rf,feat_time__tod_sin,importance,9,0.04941469150841293,0.045229753147029865,0.04941469150841293,1.0,1.0
4,stats_15m,rf,feat_15m__close_vs_sma_20,importance,9,0.0437440827968891,0.044033761214729725,0.0437440827968891,1.0,1.0
4,stats_15m,rf,feat_time__tod_cos,importance,9,0.03609334612467122,0.036202148195163666,0.03609334612467122,1.0,1.0
4,stats_15m,rf,feat_15m__oi_log_change_5,importance,9,0.035734604449725094,0.035168489738904726,0.035734604449725094,1.0,1.0
4,stats_15m,rf,feat_15m__log_ret_10,importance,9,0.035155606351469554,0.032212062418486405,0.035155606351469554,1.0,1.0
4,stats_15m,rf,feat_time__dow_sin,importance,9,0.026893261484485308,0.028801200914836542,0.026893261484485308,1.0,1.0
4,stats_15m,rf,feat_15m__upper_wick_pct,importance,9,0.023755604844918378,0.024054534734494315,0.023755604844918378,1.0,1.0
4,stats_15m,rf,feat_15m__oi_log_change_1,importance,9,0.022988464966245972,0.022022213606196432,0.022988464966245972,1.0,1.0
4,stats_15m,rf,feat_15m__log_ret_5,importance,9,0.020978643771967734,0.019382413694881404,0.020978643771967734,1.0,1.0
4,stats_15m,rf,feat_15m__lower_wick_pct,importance,9,0.02087752451807479,0.019760773335245313,0.02087752451807479,1.0,1.0
4,stats_15m,rf,feat_15m__log_ret_3,importance,9,0.019007037536114782,0.01588420040810728,0.019007037536114782,1.0,1.0
4,stats_15m,rf,feat_15m__bar_close_location,importance,9,0.013280537038992768,0.012299828271049544,0.013280537038992768,1.0,1.0
4,stats_15m,rf,feat_15m__body_pct,importance,9,0.013098765243582123,0.012451216707914579,0.013098765243582123,1.0,1.0
4,stats_15m,rf,feat_15m__log_ret_1,importance,9,0.010830430362334933,0.009840837105468498,0.010830430362334933,1.0,1.0
4,stats_15m,rf,feat_time__dow_cos,importance,9,0.010064644306023886,0.009874383382634381,0.010064644306023886,1.0,1.0
4,stats_15m,rf,feat_15m__gap_log_ret_1,importance,9,0.0014224339157785726,0.0014722866816150617,0.0014224339157785726,1.0,1.0
4,stats_15m,rf,feat_time__decision_gap_log1p_minutes,importance,9,0.0013245297615473203,0.0012724324839451522,0.0013245297615473203,1.0,1.0
4,stats_15m,ridge,feat_15m__close_location_20,coefficient,9,0.13309212143152693,0.1363303955288721,0.13309212143152693,1.0,1.0
4,stats_15m,ridge,feat_15m__close_vs_sma_20,coefficient,9,-0.09825321507199324,-0.12302419449944021,0.12675984945345758,0.1111111111111111,0.8888888888888888
4,stats_15m,ridge,feat_15m__close_vs_sma_50,coefficient,9,0.0528290363743819,0.0696887036159895,0.07312927064505348,0.7777777777777778,0.7777777777777778
4,stats_15m,ridge,feat_15m__range_pct,coefficient,9,-0.054034007249637514,-0.06654396558183208,0.061894769597262395,0.1111111111111111,0.8888888888888888
4,stats_15m,ridge,feat_15m__atr14_pct,coefficient,9,0.03074854091575983,0.026264555119209197,0.03572839277867429,0.7777777777777778,0.7777777777777778
4,stats_15m,ridge,feat_time__dow_sin,coefficient,9,-0.031912856271760576,-0.031151250454742017,0.031912856271760576,0.0,1.0
4,stats_15m,ridge,feat_15m__realized_vol_20,coefficient,9,-0.008650829538526172,0.006925301819091019,0.03166302323855661,0.7777777777777778,0.7777777777777778
4,stats_15m,ridge,feat_15m__log_ret_5,coefficient,9,-0.03131788395742088,-0.03423316307515736,0.03131788395742088,0.0,1.0
4,stats_15m,ridge,feat_time__tod_sin,coefficient,9,0.02989647991986672,0.017105028655815955,0.030606856388166674,0.7777777777777778,0.7777777777777778
4,stats_15m,ridge,feat_time__tod_cos,coefficient,9,0.03021663824996463,0.04082845884293432,0.03021663824996463,1.0,1.0
4,stats_15m,ridge,feat_15m__close_location_50,coefficient,9,0.02550421326579479,0.028707988541674764,0.028227937128860396,0.8888888888888888,0.8888888888888888
4,stats_15m,ridge,feat_15m__volume_ratio_20,coefficient,9,0.016826532911131058,0.023408330139498938,0.026722591118230762,0.7777777777777778,0.7777777777777778
4,stats_15m,ridge,feat_15m__lower_wick_pct,coefficient,9,-0.024148991036434878,-0.026597172368419485,0.024620549417561297,0.1111111111111111,0.8888888888888888
4,stats_15m,ridge,feat_15m__log_ret_10,coefficient,9,-0.018590516036194396,-0.007520123084540723,0.02408316528121625,0.3333333333333333,0.6666666666666667
4,stats_15m,ridge,feat_15m__log_ret_20,coefficient,9,-0.0051464608067546816,0.00034726648593360514,0.02075051032593509,0.5555555555555556,0.5555555555555556
4,stats_15m,ridge,feat_time__dow_cos,coefficient,9,-0.016263751187708623,-0.011070987740988832,0.016263751187708623,0.0,1.0
4,stats_15m,ridge,feat_15m__gap_log_ret_1,coefficient,9,0.010690769309916892,0.011910007876604338,0.01186632402985165,0.8888888888888888,0.8888888888888888
4,stats_15m,ridge,feat_15m__body_pct,coefficient,9,-0.006049436273280041,-0.003411055623865713,0.01136171741790628,0.3333333333333333,0.6666666666666667
4,stats_15m,ridge,feat_time__decision_gap_log1p_minutes,coefficient,9,-0.0038187742617296996,-0.007893267269946455,0.011159715620113777,0.4444444444444444,0.5555555555555556
4,stats_15m,ridge,feat_15m__log_ret_1,coefficient,9,0.003015171436677289,-0.00035226756582347257,0.00967096555994176,0.4444444444444444,0.5555555555555556
4,stats_15m,ridge,feat_15m__bar_close_location,coefficient,9,0.004798860525218367,0.007245439789140628,0.008588211423531156,0.6666666666666666,0.6666666666666666
4,stats_15m,ridge,feat_15m__oi_log_change_1,coefficient,9,0.007008734340556479,0.008031588818112036,0.007008734340556479,1.0,1.0
4,stats_15m,ridge,feat_15m__log_ret_3,coefficient,9,0.005565767854466501,0.005036508906595727,0.005565767854466501,1.0,1.0
4,stats_15m,ridge,feat_15m__upper_wick_pct,coefficient,9,0.0024457287599471836,0.003264072064572385,0.0055376464711786024,0.8888888888888888,0.8888888888888888
4,stats_15m,ridge,feat_15m__oi_log_change_5,coefficient,9,-0.0009892016097493147,-0.0008560452246307029,0.0035784823618361613,0.3333333333333333,0.6666666666666667
4,stats_15m_1h,elastic,feat_15m__close_vs_sma_50,coefficient,9,-0.23597036203741906,-0.2503927567589012,0.23597036203741906,0.0,1.0
4,stats_15m_1h,elastic,feat_1h__atr14_pct,coefficient,9,-0.16393898320750278,-0.1958802335303944,0.17820531140338633,0.1111111111111111,0.8888888888888888
4,stats_15m_1h,elastic,feat_15m__atr14_pct,coefficient,9,0.17258848406440075,0.1974255269359589,0.17258848406440075,1.0,1.0
4,stats_15m_1h,elastic,feat_1h__close_vs_sma_20,coefficient,9,0.15013559060281456,0.13842867286232413,0.15013559060281456,1.0,1.0
4,stats_15m_1h,elastic,feat_15m__close_location_20,coefficient,9,0.14392035879587162,0.14470285200244237,0.14392035879587162,1.0,1.0
4,stats_15m_1h,elastic,feat_15m__close_vs_sma_20,coefficient,9,0.06565060355142155,0.0856144189401577,0.09432845795586979,0.8888888888888888,0.8888888888888888
4,stats_15m_1h,elastic,feat_1h__log_ret_10,coefficient,9,0.07630328902713342,0.09132399458373594,0.08991812499568172,0.8888888888888888,0.8888888888888888
4,stats_15m_1h,elastic,feat_1h__close_vs_sma_50,coefficient,9,-0.07925324075214629,-0.09092962469423672,0.08531264178718942,0.1111111111111111,0.8888888888888888
4,stats_15m_1h,elastic,feat_1h__log_ret_5,coefficient,9,-0.06086305103005544,-0.06834002758447069,0.0760559569783523,0.1111111111111111,0.8888888888888888
4,stats_15m_1h,elastic,feat_15m__log_ret_20,coefficient,9,0.06475264403358662,0.07424603434944117,0.07233196094993402,0.7777777777777778,0.7777777777777778
4,stats_15m_1h,elastic,feat_1h__close_location_50,coefficient,9,0.06648009904350809,0.074016626438558,0.0672272917656503,0.8888888888888888,0.8888888888888888
4,stats_15m_1h,elastic,feat_1h__close_location_20,coefficient,9,-0.059861138858908154,-0.06971261725702411,0.06290815492324954,0.1111111111111111,0.8888888888888888
4,stats_15m_1h,elastic,feat_15m__log_ret_5,coefficient,9,-0.06264472759642271,-0.06354855469358288,0.06264472759642271,0.0,1.0
4,stats_15m_1h,elastic,feat_15m__range_pct,coefficient,9,-0.044315108935159914,-0.05603534101554523,0.05504285938633333,0.2222222222222222,0.7777777777777778
4,stats_15m_1h,elastic,feat_15m__realized_vol_20,coefficient,9,-0.004576901996167538,0.011190441141865825,0.05008744961234501,0.7777777777777778,0.7777777777777778
4,stats_15m_1h,elastic,feat_time__tod_sin,coefficient,9,0.04872771186384677,0.04012889047192692,0.04872771186384677,1.0,1.0
4,stats_15m_1h,elastic,feat_15m__log_ret_10,coefficient,9,-0.041596867302485435,-0.03202476036516068,0.046028065212907775,0.1111111111111111,0.8888888888888888
4,stats_15m_1h,elastic,feat_15m__close_location_50,coefficient,9,0.04556879818930177,0.039409141029138034,0.04556879818930177,1.0,1.0
4,stats_15m_1h,elastic,feat_1h__bar_close_location,coefficient,9,-0.043594868227070586,-0.04093079620743378,0.043594868227070586,0.0,1.0
4,stats_15m_1h,elastic,feat_1h__log_ret_20,coefficient,9,0.034036034999743545,0.036586827529364915,0.04099547915168886,0.8888888888888888,0.8888888888888888
4,stats_15m_1h,elastic,feat_1h__log_ret_3,coefficient,9,-0.040809122884189315,-0.04008655656034921,0.040809122884189315,0.0,1.0
4,stats_15m_1h,elastic,feat_1h__range_pct,coefficient,9,-0.02112950753778768,-0.034209891601184865,0.03984313836895166,0.1111111111111111,0.8888888888888888
4,stats_15m_1h,elastic,feat_1h__oi_log_change_5,coefficient,9,-0.03848276910556923,-0.03520090135420401,0.03848276910556923,0.0,1.0
4,stats_15m_1h,elastic,feat_time__tod_cos,coefficient,9,0.035895358397906356,0.04909523942766327,0.035895358397906356,1.0,1.0
4,stats_15m_1h,elastic,feat_1h__realized_vol_20,coefficient,9,0.03255313332224521,0.02933624017355294,0.03537770889313189,0.8888888888888888,0.8888888888888888
4,stats_15m_1h,elastic,feat_time__dow_sin,coefficient,9,-0.03373301915988089,-0.032817364081541164,0.03373301915988089,0.0,1.0
4,stats_15m_1h,elastic,feat_1h__oi_log_change_1,coefficient,9,0.02372092959882228,0.024086823870099396,0.02372092959882228,1.0,1.0
4,stats_15m_1h,elastic,feat_15m__lower_wick_pct,coefficient,9,-0.02213306578292147,-0.02408244648400832,0.023039810991584177,0.1111111111111111,0.8888888888888888
4,stats_15m_1h,elastic,feat_1h__lower_wick_pct,coefficient,9,-0.01724956004330246,-0.02239231794681107,0.020781906436800363,0.2222222222222222,0.7777777777777778
4,stats_15m_1h,elastic,feat_1h__body_pct,coefficient,9,0.019864210692652234,0.022105425251994278,0.019864210692652234,0.8888888888888888,0.8888888888888888
4,stats_15m_1h,elastic,feat_1h__volume_ratio_20,coefficient,9,0.018687456642754945,0.013523756246620333,0.018687456642754945,1.0,1.0
4,stats_15m_1h,elastic,feat_1h__upper_wick_pct,coefficient,9,-0.018289535633180944,-0.01726855795462246,0.018289535633180944,0.0,1.0
4,stats_15m_1h,elastic,feat_15m__log_ret_3,coefficient,9,0.01827064313708143,0.012107304896916065,0.01827064313708143,1.0,1.0
4,stats_15m_1h,elastic,feat_1h__log_ret_1,coefficient,9,0.015839375143921457,-0.0,0.015839375143921457,0.4444444444444444,0.5555555555555556
4,stats_15m_1h,elastic,feat_15m__upper_wick_pct,coefficient,9,0.012026492136801837,0.012322080951895993,0.015373204108630776,0.8888888888888888,0.8888888888888888
4,stats_15m_1h,elastic,feat_time__dow_cos,coefficient,9,-0.013419922781640427,-0.00939749228804626,0.013715700278067447,0.1111111111111111,0.8888888888888888
4,stats_15m_1h,elastic,feat_15m__volume_ratio_20,coefficient,9,-0.0007933303336896826,0.0015125375866063126,0.013651202295662756,0.6666666666666666,0.6666666666666666
4,stats_15m_1h,elastic,feat_time__decision_gap_log1p_minutes,coefficient,9,-0.0006646697382154141,-0.004580955751682805,0.011523817423082405,0.4444444444444444,0.5555555555555556
4,stats_15m_1h,elastic,feat_15m__bar_close_location,coefficient,9,0.0064561851323421205,0.007543004310698937,0.009693229898045833,0.6666666666666666,0.6666666666666666
4,stats_15m_1h,elastic,feat_15m__oi_log_change_1,coefficient,9,0.009221246634736079,0.009950939886499085,0.009221246634736079,1.0,1.0
4,stats_15m_1h,elastic,feat_15m__body_pct,coefficient,9,-0.006917312440070562,-0.0051926101674637385,0.006917312440070562,0.0,1.0
4,stats_15m_1h,elastic,feat_15m__oi_log_change_5,coefficient,9,-0.006672519805908378,-0.006670345113818187,0.006672519805908378,0.0,1.0
4,stats_15m_1h,elastic,feat_15m__gap_log_ret_1,coefficient,9,0.0051180937534515605,0.0034440919632013752,0.0051180937534515605,1.0,1.0
4,stats_15m_1h,elastic,feat_15m__log_ret_1,coefficient,9,0.004840431567371298,0.0,0.004840431567371298,0.3333333333333333,0.6666666666666667
4,stats_15m_1h,elastic,feat_1h__gap_log_ret_1,coefficient,9,-0.0034239527923689067,-0.0046271107197467035,0.0034239527923689067,0.0,1.0
4,stats_15m_1h,rf,feat_1h__close_location_20,importance,9,0.08697516928663879,0.10943452348206127,0.08697516928663879,1.0,1.0
4,stats_15m_1h,rf,feat_1h__close_location_50,importance,9,0.0816540578604454,0.10183675077351638,0.0816540578604454,1.0,1.0
4,stats_15m_1h,rf,feat_15m__realized_vol_20,importance,9,0.06783154036147138,0.05559765739841755,0.06783154036147138,1.0,1.0
4,stats_15m_1h,rf,feat_1h__log_ret_20,importance,9,0.05905564327838275,0.0637391110801616,0.05905564327838275,1.0,1.0
4,stats_15m_1h,rf,feat_1h__realized_vol_20,importance,9,0.05726423844902067,0.053052048961001685,0.05726423844902067,1.0,1.0
4,stats_15m_1h,rf,feat_1h__oi_log_change_5,importance,9,0.05082016201130021,0.04747830077830879,0.05082016201130021,1.0,1.0
4,stats_15m_1h,rf,feat_1h__volume_ratio_20,importance,9,0.048378852688083444,0.045843981745150565,0.048378852688083444,1.0,1.0
4,stats_15m_1h,rf,feat_1h__range_pct,importance,9,0.03990572144646717,0.03902776227681629,0.03990572144646717,1.0,1.0
4,stats_15m_1h,rf,feat_15m__atr14_pct,importance,9,0.03914117819915711,0.03773066169641634,0.03914117819915711,1.0,1.0
4,stats_15m_1h,rf,feat_time__tod_sin,importance,9,0.029054518273724184,0.02920380894358113,0.029054518273724184,1.0,1.0
4,stats_15m_1h,rf,feat_1h__atr14_pct,importance,9,0.027277259941589256,0.025539804862659443,0.027277259941589256,1.0,1.0
4,stats_15m_1h,rf,feat_1h__close_vs_sma_50,importance,9,0.025648326951761936,0.027443975411440415,0.025648326951761936,1.0,1.0
4,stats_15m_1h,rf,feat_1h__upper_wick_pct,importance,9,0.02245991655430822,0.022033543383382488,0.02245991655430822,1.0,1.0
4,stats_15m_1h,rf,feat_1h__log_ret_10,importance,9,0.02110070914381639,0.019365559692549012,0.02110070914381639,1.0,1.0
4,stats_15m_1h,rf,feat_1h__bar_close_location,importance,9,0.020697543066131086,0.02127075843021644,0.020697543066131086,1.0,1.0
4,stats_15m_1h,rf,feat_15m__log_ret_20,importance,9,0.019652866351779843,0.02018744361257691,0.019652866351779843,1.0,1.0
4,stats_15m_1h,rf,feat_1h__gap_log_ret_1,importance,9,0.019292795394430795,0.019532490400225436,0.019292795394430795,1.0,1.0
4,stats_15m_1h,rf,feat_15m__range_pct,importance,9,0.018141485698376973,0.02183679400177884,0.018141485698376973,1.0,1.0
4,stats_15m_1h,rf,feat_15m__close_location_50,importance,9,0.016595348259864237,0.017199891816559936,0.016595348259864237,1.0,1.0
4,stats_15m_1h,rf,feat_15m__close_vs_sma_20,importance,9,0.01646212077681835,0.017591858393250892,0.01646212077681835,1.0,1.0
4,stats_15m_1h,rf,feat_1h__lower_wick_pct,importance,9,0.0164495120337385,0.01644494466794093,0.0164495120337385,1.0,1.0
4,stats_15m_1h,rf,feat_1h__close_vs_sma_20,importance,9,0.015984696597924845,0.015949092037731104,0.015984696597924845,1.0,1.0
4,stats_15m_1h,rf,feat_1h__oi_log_change_1,importance,9,0.015969760939591123,0.013280653844636111,0.015969760939591123,1.0,1.0
4,stats_15m_1h,rf,feat_1h__log_ret_3,importance,9,0.01577222793539163,0.014361777384125682,0.01577222793539163,1.0,1.0
4,stats_15m_1h,rf,feat_1h__body_pct,importance,9,0.015738213358981443,0.015259605816780533,0.015738213358981443,1.0,1.0
4,stats_15m_1h,rf,feat_1h__log_ret_5,importance,9,0.015701855896425084,0.01592066427049421,0.015701855896425084,1.0,1.0
4,stats_15m_1h,rf,feat_15m__volume_ratio_20,importance,9,0.014773325594479065,0.01502805035185689,0.014773325594479065,1.0,1.0
4,stats_15m_1h,rf,feat_15m__close_location_20,importance,9,0.014714165100757352,0.013274633845389202,0.014714165100757352,1.0,1.0
4,stats_15m_1h,rf,feat_1h__log_ret_1,importance,9,0.012648762133757445,0.012638354418699482,0.012648762133757445,1.0,1.0
4,stats_15m_1h,rf,feat_time__tod_cos,importance,9,0.012015505104460361,0.011885236899092348,0.012015505104460361,1.0,1.0
4,stats_15m_1h,rf,feat_time__dow_sin,importance,9,0.011376381855937884,0.01080490441030236,0.011376381855937884,1.0,1.0
4,stats_15m_1h,rf,feat_15m__oi_log_change_5,importance,9,0.011282384792438881,0.011200352716537425,0.011282384792438881,1.0,1.0
4,stats_15m_1h,rf,feat_15m__close_vs_sma_50,importance,9,0.010363895258962887,0.010121957524834097,0.010363895258962887,1.0,1.0
4,stats_15m_1h,rf,feat_15m__log_ret_10,importance,9,0.007155443330809564,0.006019086416160001,0.007155443330809564,1.0,1.0
4,stats_15m_1h,rf,feat_15m__lower_wick_pct,importance,9,0.006455459158320072,0.005660314974632701,0.006455459158320072,1.0,1.0
4,stats_15m_1h,rf,feat_15m__log_ret_5,importance,9,0.00627711602389407,0.0064510443570903785,0.00627711602389407,1.0,1.0
4,stats_15m_1h,rf,feat_15m__oi_log_change_1,importance,9,0.006271760442173815,0.006232583448212665,0.006271760442173815,1.0,1.0
4,stats_15m_1h,rf,feat_15m__upper_wick_pct,importance,9,0.006140423907447422,0.006499671796928357,0.006140423907447422,1.0,1.0
4,stats_15m_1h,rf,feat_15m__log_ret_3,importance,9,0.004576182664897249,0.003758956674031127,0.004576182664897249,1.0,1.0
4,stats_15m_1h,rf,feat_time__dow_cos,importance,9,0.004299964285730896,0.004388622311217773,0.004299964285730896,1.0,1.0
4,stats_15m_1h,rf,feat_15m__bar_close_location,importance,9,0.002978306119763937,0.0028623528138740006,0.002978306119763937,1.0,1.0
4,stats_15m_1h,rf,feat_15m__body_pct,importance,9,0.0028678303315621666,0.002931967011306146,0.0028678303315621666,1.0,1.0
4,stats_15m_1h,rf,feat_15m__log_ret_1,importance,9,0.002366137532400099,0.0018925869792776366,0.002366137532400099,1.0,1.0
4,stats_15m_1h,rf,feat_time__decision_gap_log1p_minutes,importance,9,0.0003034633427466001,0.00023609760848668422,0.0003034633427466001,1.0,1.0
4,stats_15m_1h,rf,feat_15m__gap_log_ret_1,importance,9,0.00010777226383936919,6.432296351112891e-05,0.00010777226383936919,0.5555555555555556,0.5555555555555556
4,stats_15m_1h,ridge,feat_15m__close_vs_sma_50,coefficient,9,-0.2314110308876357,-0.23943973615313616,0.2314110308876357,0.0,1.0
4,stats_15m_1h,ridge,feat_1h__atr14_pct,coefficient,9,-0.16357978641679008,-0.19720092667407246,0.1776861683186238,0.1111111111111111,0.8888888888888888
4,stats_15m_1h,ridge,feat_15m__atr14_pct,coefficient,9,0.17229711593337516,0.19551599508129994,0.17229711593337516,1.0,1.0
