horizon,feature_set,model,decile,rows,mean_raw_return,median_raw_return,positive_rate,mean_prediction
8,stats_15m,ridge,5,647,1.4218169845518143e-05,-0.0002714072482395577,0.49149922720247297,0.037936454172375705
8,stats_15m,ridge,6,646,-0.0004921955279651174,0.0,0.4984520123839009,0.09590845679223425
8,stats_15m,ridge,7,646,0.0017214899832613422,0.0012043858137527447,0.5371517027863777,0.15428021441841838
8,stats_15m,ridge,8,646,0.0008345683235332031,0.0003669692825701684,0.5232198142414861,0.21197169177859254
8,stats_15m,ridge,9,646,0.0013023057475874615,0.00022979247107117462,0.5108359133126935,0.29614887204523643
8,stats_15m,ridge,10,647,-0.002189936977598317,0.0,0.49149922720247297,0.5258222227384968
8,stats_15m,elastic,1,647,0.0018195391732945371,0.0014045415812654108,0.5378670788253478,-0.33268881928844213
8,stats_15m,elastic,2,646,-0.0006179875110995114,0.00032111081128961204,0.5139318885448917,-0.15831816228284004
8,stats_15m,elastic,3,646,-0.0011687554028988133,-6.632179343850537e-05,0.4969040247678019,-0.08532571970086822
8,stats_15m,elastic,4,646,-0.0005583341023859422,0.00010387168533020741,0.5030959752321982,-0.02140286413232476
8,stats_15m,elastic,5,647,-4.3784484172400414e-05,-0.0002714072482395577,0.49149922720247297,0.0379543017664166
8,stats_15m,elastic,6,646,-0.00032192352834714387,0.0,0.4984520123839009,0.09592776054257333
8,stats_15m,elastic,7,646,0.001627597330261289,0.0012502527032935372,0.5402476780185759,0.15427421442145292
8,stats_15m,elastic,8,646,0.0004838070835665285,0.00027478900650339185,0.5170278637770898,0.21214932299820685
8,stats_15m,elastic,9,646,0.00157506257284731,0.000335502456375125,0.5154798761609907,0.29640927971577435
8,stats_15m,elastic,10,647,-0.0021537548227023202,0.0,0.4899536321483771,0.5284032984307422
8,stats_15m,rf,1,647,0.0022932662153141276,0.0014859985824837356,0.5394126738794436,-0.31519446882508473
8,stats_15m,rf,2,646,-0.0007533121185037686,0.001099114984336992,0.5309597523219814,-0.1291042564229997
8,stats_15m,rf,3,646,-0.0014520864708838705,-0.00011995547544222052,0.4907120743034056,-0.06389473655280066
8,stats_15m,rf,4,646,-0.00013427772943671259,0.0002525499298074156,0.5108359133126935,-0.012274627456136507
8,stats_15m,rf,5,647,0.0004856841875542708,0.00041907385293179974,0.5193199381761978,0.03198945144714474
8,stats_15m,rf,6,646,5.674884096017817e-05,0.00037294984606825725,0.5201238390092879,0.07015933243960669
8,stats_15m,rf,7,646,-0.0027457380364815944,-0.00027262756753567113,0.48761609907120745,0.10681017101737517
8,stats_15m,rf,8,646,0.00032508626406415676,0.0006568975555467554,0.5402476780185759,0.14537823132023478
8,stats_15m,rf,9,646,0.0006805604766042933,-0.0003672217654820404,0.47987616099071206,0.20185857129136206
8,stats_15m,rf,10,647,0.0018777410389628371,0.0,0.4853168469860896,0.41478568154877454
8,stats_15m,hgb,1,647,-0.000707678017641753,0.0008233841552053568,0.5301391035548686,-0.7412941161927599
8,stats_15m,hgb,2,646,9.609057238006046e-06,0.0011447539671422743,0.5201238390092879,-0.31262564451686997
8,stats_15m,hgb,3,646,-0.00040504936639390306,-0.00038665797447133007,0.48606811145510836,-0.15322625025520598
8,stats_15m,hgb,4,646,0.0013105806566751854,0.0004869545423830013,0.5247678018575851,-0.05634173971376596
8,stats_15m,hgb,5,647,-0.0001614040358388311,-0.00018931625336577067,0.49304482225656876,0.015060497533397332
8,stats_15m,hgb,6,646,7.612252101814567e-05,-5.1933099718893996e-08,0.5,0.07864079941530873
8,stats_15m,hgb,7,646,-0.0003483770414641062,0.00040265564995765164,0.5185758513931888,0.14809422772247943
8,stats_15m,hgb,8,646,0.0007100188092380962,0.0009076236367699926,0.5247678018575851,0.2295228282249451
8,stats_15m,hgb,9,646,0.002070609558129382,0.0012032634781934718,0.541795665634675,0.34962090598087076
8,stats_15m,hgb,10,647,-0.0019092501482806186,-0.0005345211708557663,0.4652241112828439,0.7139766455779325
8,stats_15m_1h,ridge,1,647,0.00202365692509276,0.0026387786832353485,0.5780525502318392,-0.44992217162958553
8,stats_15m_1h,ridge,2,646,-0.0005964603002766348,-2.651746175479099e-05,0.4984520123839009,-0.19433224927983325
8,stats_15m_1h,ridge,3,646,-0.00016190281748466122,0.00016899713802509412,0.5046439628482973,-0.09990894720972751
8,stats_15m_1h,ridge,4,646,-0.0008715824775947973,-0.0004466348512310323,0.48142414860681115,-0.031141146172120524
8,stats_15m_1h,ridge,5,647,0.0020643037357435715,0.001527782687816222,0.5517774343122102,0.03401894917584415
8,stats_15m_1h,ridge,6,646,0.0007169048608201464,2.7148092853130155e-05,0.5,0.10171856066240571
8,stats_15m_1h,ridge,7,646,-0.00024102059867778703,0.0003521388229929359,0.5170278637770898,0.1733847113586546
8,stats_15m_1h,ridge,8,646,0.0012919350510421455,0.00015601558829268813,0.5046439628482973,0.2538988952466509
8,stats_15m_1h,ridge,9,646,4.749364461771236e-05,-8.563097720305004e-05,0.4938080495356037,0.3605637098630835
8,stats_15m_1h,ridge,10,647,-0.0036331508943308194,0.0,0.47449768160741884,0.8281824476955619
8,stats_15m_1h,elastic,1,647,0.001950630008786656,0.002619334403650655,0.5749613601236476,-0.4529228292835848
8,stats_15m_1h,elastic,2,646,-0.0006331104439990851,6.207034041353653e-05,0.5015479876160991,-0.19462280217596384
8,stats_15m_1h,elastic,3,646,-0.00011017375056076198,0.00015236739829994304,0.5030959752321982,-0.10016305606013129
8,stats_15m_1h,elastic,4,646,-0.0007413062228047292,-0.00043557220902312326,0.48297213622291024,-0.03122135586571768
8,stats_15m_1h,elastic,5,647,0.002005779211389911,0.0012440907302564083,0.5471406491499228,0.03394487343176374
8,stats_15m_1h,elastic,6,646,0.0007890591958400373,0.00020277905491843307,0.5061919504643962,0.10203331594231906
8,stats_15m_1h,elastic,7,646,-0.00044533396497475664,0.00025257014745513976,0.5092879256965944,0.17403187736137338
8,stats_15m_1h,elastic,8,646,0.0011097140410393975,9.610622730888308e-05,0.5046439628482973,0.254452696814251
8,stats_15m_1h,elastic,9,646,0.0004180045294397845,0.0,0.4969040247678019,0.36097703351719046
8,stats_15m_1h,elastic,10,647,-0.0037027740594064644,0.0,0.4775888717156105,0.8346188494073474
8,stats_15m_1h,rf,1,647,0.0010713419768415033,0.00230980325012094,0.5625965996908809,-0.2729989751237904
8,stats_15m_1h,rf,2,646,-0.0011212135797764695,-0.00028326046887374877,0.48761609907120745,-0.08782684820719257
8,stats_15m_1h,rf,3,646,-0.0007362537362649031,-0.00039756162903326146,0.48297213622291024,-0.03579088014146219
8,stats_15m_1h,rf,4,646,0.0001858455730544769,0.0006444692356277627,0.5294117647058824,0.0004132362545308876
8,stats_15m_1h,rf,5,647,-0.0006730658647762465,0.000427868508274692,0.527047913446677,0.03497628371676678
8,stats_15m_1h,rf,6,646,-0.0004498618368353162,-0.00012451847649040665,0.4907120743034056,0.07201152325672688
8,stats_15m_1h,rf,7,646,-0.00034011369436016324,0.0005587596309410116,0.5201238390092879,0.11181202896673599
8,stats_15m_1h,rf,8,646,0.0017438286215817281,0.0006450468944095994,0.5232198142414861,0.1601910246007915
8,stats_15m_1h,rf,9,646,0.0022944083578623417,0.0006515579241459742,0.5371517027863777,0.2293981891765116
8,stats_15m_1h,rf,10,647,-0.0013325883447233597,-0.0010442411057154377,0.4435857805255023,0.41385711725051616
8,stats_15m_1h,hgb,1,647,-0.0017742363281172341,0.0016701000374705977,0.5486862442040186,-0.8330427308596122
8,stats_15m_1h,hgb,2,646,0.00022451176333177566,0.000360366978119528,0.5077399380804953,-0.3584792228870106
8,stats_15m_1h,hgb,3,646,0.0016776807168646598,0.000796707863483812,0.5309597523219814,-0.1791496560034763
8,stats_15m_1h,hgb,4,646,0.001817010881306534,0.0008225685302944846,0.5356037151702786,-0.07430251309955765
8,stats_15m_1h,hgb,5,647,-0.0009667899921726081,-0.0002492677771988971,0.4868624420401855,0.007858739828651517
8,stats_15m_1h,hgb,6,646,0.0005554700441760092,2.194089124257301e-05,0.5,0.08217478033827177
8,stats_15m_1h,hgb,7,646,8.796393248471257e-05,0.0,0.4969040247678019,0.16309073463230742
8,stats_15m_1h,hgb,8,646,-0.0009581783751764696,-0.00036743898126752317,0.48606811145510836,0.2697274294819735
8,stats_15m_1h,hgb,9,646,0.0012738483588754612,0.0009766179777397125,0.5294117647058824,0.4131509120784791
8,stats_15m_1h,hgb,10,647,-0.0012901596068415808,-0.00039753528649159105,0.482225656877898,0.736846276356211
8,stats_15m_1h_4h,ridge,1,647,0.00022150937311978235,0.002174447600362816,0.5579598145285936,-0.838515703254413
8,stats_15m_1h_4h,ridge,2,646,-0.0013191649144065622,-0.00025148654304020914,0.4907120743034056,-0.33113970456779906
8,stats_15m_1h_4h,ridge,3,646,-0.0013490828767934936,-0.0004219321191665105,0.47678018575851394,-0.18627464136228278
8,stats_15m_1h_4h,ridge,4,646,-0.0010074634322009184,-0.001174082584638453,0.4504643962848297,-0.08002689177812942
8,stats_15m_1h_4h,ridge,5,647,0.0004251380274724453,0.0001975698909913698,0.5069551777434312,0.00911627466395861
8,stats_15m_1h_4h,ridge,6,646,0.0018401934785853957,0.001252324031721582,0.5603715170278638,0.09481370165178206
8,stats_15m_1h_4h,ridge,7,646,0.0007501160349671924,0.0010873555590979812,0.5464396284829721,0.18860304537622216
8,stats_15m_1h_4h,ridge,8,646,0.0017492210072321387,0.0014213664128798693,0.5510835913312694,0.2968299079506103
8,stats_15m_1h_4h,ridge,9,646,0.000939883218874443,0.00015724067563355028,0.5092879256965944,0.4413109653516181
8,stats_15m_1h_4h,ridge,10,647,-0.0016079806161000045,-0.0006708119656073783,0.45440494590417313,1.1577611344906757
8,stats_15m_1h_4h,elastic,1,647,0.00012270390721141962,0.0021417106169772755,0.5548686244204019,-0.8462328496991752
8,stats_15m_1h_4h,elastic,2,646,-0.0011099575682146149,-8.928337871038928e-05,0.4969040247678019,-0.33250604405794704
8,stats_15m_1h_4h,elastic,3,646,-0.0014972584549132622,-0.0006066121196985938,0.47213622291021673,-0.18731448993668534
8,stats_15m_1h_4h,elastic,4,646,-0.000873033114200176,-0.0012293579801773472,0.44891640866873067,-0.08040110917984766
8,stats_15m_1h_4h,elastic,5,647,0.0005271329110769364,0.0002718684173614106,0.5146831530139103,0.008680495444875787
8,stats_15m_1h_4h,elastic,6,646,0.0015035706422470811,0.0011072657678420127,0.5526315789473685,0.09458882017191603
8,stats_15m_1h_4h,elastic,7,646,0.0007159714516779625,0.0011389754930810066,0.5495356037151703,0.18919777954824024
8,stats_15m_1h_4h,elastic,8,646,0.0016119030623968358,0.00121631685703763,0.5479876160990712,0.29814441696467875
8,stats_15m_1h_4h,elastic,9,646,0.001061251780295936,6.0630810728706385e-05,0.5015479876160991,0.4436231496630285
8,stats_15m_1h_4h,elastic,10,647,-0.0014202109191723189,-0.00020320384802541668,0.4652241112828439,1.1819242924590903
8,stats_15m_1h_4h,rf,1,647,-0.0014516881771376527,0.001069137664206686,0.5239567233384853,-0.449400733167107
8,stats_15m_1h_4h,rf,2,646,0.0007395116134052242,0.00030227119546834497,0.5154798761609907,-0.17264928198509016
8,stats_15m_1h_4h,rf,3,646,0.0009067728814192946,0.001632399670313879,0.5479876160990712,-0.08880140276307295
8,stats_15m_1h_4h,rf,4,646,-0.0011960331380574095,-0.0006673143333926681,0.4674922600619195,-0.03689068396514793
8,stats_15m_1h_4h,rf,5,647,0.0007500757938723391,0.00042381861198062754,0.5224111282843895,0.010207361478144873
8,stats_15m_1h_4h,rf,6,646,0.0006031233887055943,0.0006507097377141981,0.5309597523219814,0.06525584683654491
8,stats_15m_1h_4h,rf,7,646,0.0022241571724365694,0.001060548201497731,0.5340557275541795,0.12587295574111998
8,stats_15m_1h_4h,rf,8,646,0.00028859592394067033,0.0003776678658562972,0.5170278637770898,0.18647548828887234
8,stats_15m_1h_4h,rf,9,646,-0.003571765011753302,-0.0014505203249668037,0.4458204334365325,0.25320146628273166
8,stats_15m_1h_4h,rf,10,647,0.0013471314664597986,0.0,0.4992272024729521,0.5409866982069967
8,stats_15m_1h_4h,hgb,1,647,-0.001580281133984531,0.0009904026088415555,0.5332302936630603,-1.0133762841991856
8,stats_15m_1h_4h,hgb,2,646,-0.0013048039477295656,-0.000272631291597055,0.4907120743034056,-0.4643479450493759
8,stats_15m_1h_4h,hgb,3,646,0.0019990202188110233,0.00115860835001189,0.5588235294117647,-0.2634603789821846
8,stats_15m_1h_4h,hgb,4,646,0.002201377375303745,0.0012792518244607262,0.5371517027863777,-0.13265528352547712
8,stats_15m_1h_4h,hgb,5,647,0.00033399508040180155,0.0,0.49613601236476046,-0.022975423493811948
8,stats_15m_1h_4h,hgb,6,646,0.0004830031232435416,0.00037696568826784175,0.5108359133126935,0.07535981148509051
8,stats_15m_1h_4h,hgb,7,646,0.00039606222896551845,-0.0002724837726441631,0.4907120743034056,0.17452589753746872
8,stats_15m_1h_4h,hgb,8,646,-9.235858477417739e-05,0.0,0.4969040247678019,0.30558972035397464
8,stats_15m_1h_4h,hgb,9,646,0.00011135038277726854,0.0003535645948042689,0.5092879256965944,0.49966741251580005
8,stats_15m_1h_4h,hgb,10,647,-0.0019016106690333883,-0.00011368157802267966,0.4806800618238022,0.9485541894549642
16,stats_15m,ridge,1,645,0.0006707739056549761,0.0024607825398236796,0.537984496124031,-0.4306427197181488
16,stats_15m,ridge,2,645,0.0006172480213590281,0.00011489630621013195,0.5038759689922481,-0.19004344563575448
16,stats_15m,ridge,3,644,0.00017706484182168557,-2.75201585230748e-05,0.4968944099378882,-0.09760018138036652
16,stats_15m,ridge,4,645,-0.0006151086379289142,-0.0011877896633452072,0.475968992248062,-0.016768525634453423
16,stats_15m,ridge,5,645,-0.0011673120635506348,-0.001282150084612191,0.47131782945736433,0.060619743199453464
16,stats_15m,ridge,6,644,0.00015259601180709357,0.0005528038661463635,0.5062111801242236,0.13502869130740752
16,stats_15m,ridge,7,645,0.0015724259657087035,0.0027750072577665927,0.5581395348837209,0.2119139467678091
16,stats_15m,ridge,8,644,0.0013508474639617799,0.0009039239015095379,0.5186335403726708,0.289284759043085
16,stats_15m,ridge,9,645,-5.289675171025347e-05,-0.0005357334318640976,0.4945736434108527,0.4017412630885384
16,stats_15m,ridge,10,645,-0.001181441074595708,0.0004621945921479077,0.5085271317829457,0.737113490399866
16,stats_15m,elastic,1,645,0.0007687287834412369,0.0024783160144670005,0.5395348837209303,-0.43310527163149254
16,stats_15m,elastic,2,645,0.0003164986155304888,0.0,0.49767441860465117,-0.1902111609968698
16,stats_15m,elastic,3,644,0.0003647177849850321,0.00019639814312027656,0.5031055900621118,-0.09770806373224475
16,stats_15m,elastic,4,645,-0.0006950809900395529,-0.0014166314877986914,0.4728682170542636,-0.016819147547828903
16,stats_15m,elastic,5,645,-0.0013868693699705286,-0.0015178655656976807,0.4666666666666667,0.06062862209308736
16,stats_15m,elastic,6,644,0.0006265820983975789,0.0008178612716582813,0.5139751552795031,0.13521963397065614
16,stats_15m,elastic,7,645,0.0014096157927035065,0.002724178756220044,0.5565891472868217,0.2122296491867105
16,stats_15m,elastic,8,644,0.0011586226297611076,0.0009039239015095379,0.5186335403726708,0.28956514401224975
16,stats_15m,elastic,9,645,0.00031546050280567724,-0.00019725811287944444,0.4945736434108527,0.40243467634334085
16,stats_15m,elastic,10,645,-0.001353350391140196,0.0004621945921479077,0.5085271317829457,0.7429580945184965
16,stats_15m,rf,1,645,0.0012336874052219216,0.0022419995207213065,0.5410852713178295,-0.32709862272531287
16,stats_15m,rf,2,645,0.0019526166746239473,0.002297600623782046,0.5302325581395348,-0.15632030922362314
16,stats_15m,rf,3,644,0.0002074081859310209,0.0017864485121748647,0.5388198757763976,-0.0770615202608073
16,stats_15m,rf,4,645,-0.0012519579740708352,-0.0007521625025541696,0.4806201550387597,-0.0173601254929372
16,stats_15m,rf,5,645,0.0007521672366540945,-6.16503807106081e-05,0.49767441860465117,0.03800823643197264
16,stats_15m,rf,6,644,0.0005272335679151237,-6.364602104373551e-05,0.4953416149068323,0.09674688217894602
16,stats_15m,rf,7,645,-7.27848980934622e-05,0.0001062022091056649,0.5038759689922481,0.15487087393889315
16,stats_15m,rf,8,644,-0.0008007388578549946,0.001482073627798499,0.531055900621118,0.2114281510116217
16,stats_15m,rf,9,645,-0.002068747273624962,-0.000277334814229891,0.4883720930232558,0.28665764749971157
16,stats_15m,rf,10,645,0.001042605700443577,-0.0016202052626964113,0.46511627906976744,0.5359559350965648
16,stats_15m,hgb,1,645,0.0010435500345520523,0.003595884956347604,0.5565891472868217,-0.8136458089562024
16,stats_15m,hgb,2,645,-0.0008696607632506722,-0.00021421685968602634,0.49612403100775193,-0.30811419209315843
16,stats_15m,hgb,3,644,0.00047212838223517953,0.0011023746797594808,0.5217391304347826,-0.1514727474718407
16,stats_15m,hgb,4,645,0.001032935819815384,0.00071662116203379,0.5255813953488372,-0.046025631323007146
16,stats_15m,hgb,5,645,0.0010942401362294132,-0.0003163055537996449,0.49147286821705427,0.03563800952103903
16,stats_15m,hgb,6,644,0.0003221635830578598,0.0007079828060461706,0.5170807453416149,0.11092102512668818
16,stats_15m,hgb,7,645,-0.00017407390850691394,0.0005565346586461859,0.5100775193798449,0.1841910298335197
16,stats_15m,hgb,8,644,-3.650650252131828e-06,-0.0011694108041171887,0.4767080745341615,0.26790479580891063
16,stats_15m,hgb,9,645,-0.0018384594483169298,-0.0009251305754648986,0.4806201550387597,0.3947462582266286
16,stats_15m,hgb,10,645,0.0004436448582008721,0.0,0.49612403100775193,0.7597053648165442
16,stats_15m_1h,ridge,1,645,0.004430675002472388,0.005833852795895387,0.5922480620155038,-0.6135839981359933
16,stats_15m_1h,ridge,2,645,0.0012019338314931468,0.00040263052483270026,0.5100775193798449,-0.2384168189731953
16,stats_15m_1h,ridge,3,644,0.0004944954100488603,0.00013294619297677396,0.5031055900621118,-0.12286560404703292
16,stats_15m_1h,ridge,4,645,0.0006189286958030466,0.0003446153880259421,0.5085271317829457,-0.03439816418120197
16,stats_15m_1h,ridge,5,645,-0.0018215866063312704,0.00038574932283365077,0.5069767441860465,0.05029114693633271
16,stats_15m_1h,ridge,6,644,-0.0027593701012757076,-0.00241100496234232,0.45652173913043476,0.13562865576401287
16,stats_15m_1h,ridge,7,645,0.00023643592390115622,-0.0007507155609924581,0.48527131782945737,0.2268195148862738
16,stats_15m_1h,ridge,8,644,0.003524944707063391,0.0005722131110950488,0.5108695652173914,0.3277552660122141
16,stats_15m_1h,ridge,9,645,0.0013349074434275234,0.0011800803824040514,0.5286821705426357,0.466502027419182
16,stats_15m_1h,ridge,10,645,-0.005737818466403079,-0.001176701449757439,0.4697674418604651,1.2418047498871336
16,stats_15m_1h,elastic,1,645,0.004523161151214885,0.0057722249526145,0.5906976744186047,-0.6183456090175713
16,stats_15m_1h,elastic,2,645,0.0011919654974223896,0.00132914747894509,0.5147286821705427,-0.23941137681534813
16,stats_15m_1h,elastic,3,644,0.00025740444363256843,-0.0004938741247768522,0.4953416149068323,-0.12310746422166664
16,stats_15m_1h,elastic,4,645,0.0008414509257059654,0.0004319136239910352,0.5147286821705427,-0.03474195494119115
16,stats_15m_1h,elastic,5,645,-0.0020084411162257986,6.628003316422178e-05,0.5007751937984496,0.05044892581571841
16,stats_15m_1h,elastic,6,644,-0.0027600377122413543,-0.002314342511147159,0.45962732919254656,0.1356844089383152
16,stats_15m_1h,elastic,7,645,0.0004084946118429002,-0.0007507155609924581,0.4868217054263566,0.2270524733446075
16,stats_15m_1h,elastic,8,644,0.0034708965725708603,0.0005509148829922479,0.5093167701863354,0.32828570493946324
16,stats_15m_1h,elastic,9,645,0.0012427111075138347,0.0013716079352268545,0.5302325581395348,0.4676605300672519
16,stats_15m_1h,elastic,10,645,-0.005644512054743577,-0.001176701449757439,0.4697674418604651,1.251777934375222
16,stats_15m_1h,rf,1,645,-0.0001936873052254779,-0.0002947244347888454,0.4930232558139535,-0.28339708534847763
16,stats_15m_1h,rf,2,645,0.002230086223494493,0.0009885610182268111,0.5147286821705427,-0.09496598041002317
16,stats_15m_1h,rf,3,644,0.0008741414564244227,0.0010759007806597698,0.531055900621118,-0.03392946553573091
16,stats_15m_1h,rf,4,645,0.0007664343769465319,0.0009201984188001171,0.5162790697674419,0.012995300179251733
16,stats_15m_1h,rf,5,645,0.0028138993485307975,0.0021069094007264313,0.5457364341085271,0.06479690907092306
16,stats_15m_1h,rf,6,644,-0.0014792779780973308,0.0,0.4984472049689441,0.11810072994138217
16,stats_15m_1h,rf,7,645,-0.0015767956329552223,0.0008307126805374459,0.5209302325581395,0.17095566861014758
16,stats_15m_1h,rf,8,644,0.0012279584079741503,-9.443219255121342e-05,0.4984472049689441,0.23424845980611403
16,stats_15m_1h,rf,9,645,-0.0032690478759002787,-0.0022987953680500043,0.4573643410852713,0.3230948868573442
16,stats_15m_1h,rf,10,645,0.00012884683741119074,0.0,0.49612403100775193,0.5446695295737998
16,stats_15m_1h,hgb,1,645,-8.879373465867567e-05,0.0004276016955421214,0.5085271317829457,-0.8211566616819399
16,stats_15m_1h,hgb,2,645,0.002188507804874496,0.0031708089871015765,0.5488372093023256,-0.37084303211267594
16,stats_15m_1h,hgb,3,644,0.0026625906069188206,0.002045930668343683,0.531055900621118,-0.18990488276405054
16,stats_15m_1h,hgb,4,645,0.0013689462889096252,0.0008670850514733657,0.5193798449612403,-0.0579119293755443
16,stats_15m_1h,hgb,5,645,0.0024535384915317453,0.0022013605523016878,0.5643410852713179,0.048669507779460656
16,stats_15m_1h,hgb,6,644,0.002640024551338515,0.0015984390032155573,0.5357142857142857,0.1395260005488414
16,stats_15m_1h,hgb,7,645,-0.0006094842653257655,-0.0012322860462650562,0.4604651162790698,0.23231956011116217
16,stats_15m_1h,hgb,8,644,-0.004657413206695672,-0.0021340415465046962,0.45962732919254656,0.3512134748396144
16,stats_15m_1h,hgb,9,645,-0.0024685619297851696,-0.001780151782961057,0.4511627906976744,0.5349709818772728
16,stats_15m_1h,hgb,10,645,-0.001966762050729045,-0.000137586278278868,0.4930232558139535,0.9300396860269122
16,stats_15m_1h_4h,ridge,1,645,0.001617499015262823,0.005854613017911582,0.5782945736434109,-1.1627825443300857
16,stats_15m_1h_4h,ridge,2,645,0.0013402226944410464,0.0009256688618025841,0.5286821705426357,-0.378441623557993
16,stats_15m_1h_4h,ridge,3,644,-8.366580334996272e-05,-0.0008074821272084677,0.4782608695652174,-0.21367700693808828
16,stats_15m_1h_4h,ridge,4,645,0.00011970881403518037,-0.0005886970342702228,0.48527131782945737,-0.0907537414047442
16,stats_15m_1h_4h,ridge,5,645,0.0009112493386769222,0.0013736855562152112,0.5193798449612403,0.01963871479254877
16,stats_15m_1h_4h,ridge,6,644,0.0004822709328627949,0.0002713303755917965,0.5062111801242236,0.1269676325804371
16,stats_15m_1h_4h,ridge,7,645,0.001366215512938856,-5.971040455578406e-05,0.49767441860465117,0.2356591551128368
16,stats_15m_1h_4h,ridge,8,644,-0.0005935286960746482,-0.0007315544187584742,0.4829192546583851,0.3613840084857907
16,stats_15m_1h_4h,ridge,9,645,0.0017125881537156098,0.0010975443549277387,0.517829457364341,0.5366596869927434
16,stats_15m_1h_4h,ridge,10,645,-0.0053512699263128845,-0.0007373167676567054,0.47751937984496123,1.8737219004165666
16,stats_15m_1h_4h,elastic,1,645,0.001886932482725094,0.00658189692682016,0.5813953488372093,-1.177294190326224
16,stats_15m_1h_4h,elastic,2,645,0.0012216375177461398,0.0009251550294440433,0.5271317829457365,-0.37980913873974653
16,stats_15m_1h_4h,elastic,3,644,-0.00034224997714155076,-0.0007727797425667376,0.4767080745341615,-0.21427305819860512
16,stats_15m_1h_4h,elastic,4,645,0.00022257169614484134,-0.0005886970342702228,0.48527131782945737,-0.09116074632442898
16,stats_15m_1h_4h,elastic,5,645,0.0007652994934265789,0.001092001200515683,0.5162790697674419,0.019791743632958103
16,stats_15m_1h_4h,elastic,6,644,0.0005306291721907929,0.00043852525546588927,0.5108695652173914,0.1281857756725699
16,stats_15m_1h_4h,elastic,7,645,0.0015274410518695092,0.0,0.4992248062015504,0.23626591100656993
16,stats_15m_1h_4h,elastic,8,644,-0.00032275780819830484,-0.000925895184679465,0.4813664596273292,0.36239013037730977
16,stats_15m_1h_4h,elastic,9,645,0.001136176975517861,0.0005887162884671426,0.5131782945736434,0.5379137432182701
16,stats_15m_1h_4h,elastic,10,645,-0.005104296699940399,-0.00033196595282694173,0.4806201550387597,1.910607783270562
16,stats_15m_1h_4h,rf,1,645,0.0031027279626594435,0.005201174338061349,0.5674418604651162,-0.666975944275082
16,stats_15m_1h_4h,rf,2,645,0.0027978715877684857,0.001874224898355335,0.5457364341085271,-0.31879895817627113
16,stats_15m_1h_4h,rf,3,644,-0.0016212175377308773,-0.0014750224295392088,0.4611801242236025,-0.15207010258202222
16,stats_15m_1h_4h,rf,4,645,0.0029236277382668836,0.002606094096929329,0.5534883720930233,-0.06516482747716341
16,stats_15m_1h_4h,rf,5,645,0.0019081763454160455,0.0018413789235550112,0.5488372093023256,0.016719315325657513
16,stats_15m_1h_4h,rf,6,644,0.0011501282351396194,0.00020819572425095697,0.5062111801242236,0.10042316667432472
16,stats_15m_1h_4h,rf,7,645,0.0009508548078688056,0.0011446686113810005,0.524031007751938,0.1884482577006685
16,stats_15m_1h_4h,rf,8,644,-0.0042180989711932135,-0.0009342941127881586,0.4767080745341615,0.275093149025506
16,stats_15m_1h_4h,rf,9,645,-0.002587314323322906,-0.002968109030850162,0.4418604651162791,0.3666834684275922
16,stats_15m_1h_4h,rf,10,645,-0.00289243366093581,-0.0034819409673722663,0.44651162790697674,0.7328513668634448
16,stats_15m_1h_4h,hgb,1,645,-0.0005168968319433469,0.0,0.4992248062015504,-1.0701771775552302
16,stats_15m_1h_4h,hgb,2,645,0.002391345330210325,0.003965261993159387,0.5643410852713179,-0.5760999619821241
16,stats_15m_1h_4h,hgb,3,644,0.00011024638649717442,0.00277151388124478,0.5403726708074534,-0.3478537136793015
16,stats_15m_1h_4h,hgb,4,645,0.00020462332552596637,0.0,0.49767441860465117,-0.18568687214035165
16,stats_15m_1h_4h,hgb,5,645,0.0020402199054147556,0.0,0.49767441860465117,-0.04524609249592865
16,stats_15m_1h_4h,hgb,6,644,0.005471732696115396,0.004931101556142788,0.6024844720496895,0.08868285378430842
16,stats_15m_1h_4h,hgb,7,645,0.004223430343771767,0.0013907849873610902,0.537984496124031,0.2188401898655545
16,stats_15m_1h_4h,hgb,8,644,-7.040369520578974e-05,-0.0016054346925642082,0.4580745341614907,0.3376460637751159
16,stats_15m_1h_4h,hgb,9,645,-0.004298205639777165,-0.00120473878435802,0.4728682170542636,0.5426495289129647
16,stats_15m_1h_4h,hgb,10,645,-0.008025954499213395,-0.0052753172124228335,0.4015503875968992,1.010026751752337
