horizon,feature_set,model,fold,train_rows,test_rows,purge_rows,train_end_time,test_start_time,test_end_time,oos_r2_vs_hist_mean,mae,rmse,pearson_ic,spearman_ic,sign_accuracy_raw
4,stats_15m,hgb,8,9500,471,4,2026-08-19 09:30:00,2026-08-19 11:00:00,2026-09-05 01:30:00,-0.0061586422409369845,0.7898565250909749,1.2534002888132043,0.1117492155868194,0.005313580371686123,0.5031847133757962
4,stats_15m_1h,ridge,0,3500,750,4,2025-12-12 01:30:00,2025-12-12 09:15:00,2026-01-14 01:15:00,-0.11451735278586406,0.9883075501633292,1.4231399559007476,-0.060552352687276455,-0.06771856498144362,0.5
4,stats_15m_1h,ridge,1,4250,750,4,2026-01-14 00:15:00,2026-01-14 01:30:00,2026-02-11 10:45:00,-0.05209435884290814,1.1590205873795887,2.9255813771857606,-0.047313391960933045,-0.018605219092046023,0.5186666666666667
4,stats_15m_1h,ridge,2,5000,750,4,2026-02-11 09:30:00,2026-02-11 11:00:00,2026-03-20 09:15:00,-0.01239095210958352,0.9132370038193668,1.549874524789469,-0.0006129312357906599,-0.005441005267145401,0.5053333333333333
4,stats_15m_1h,ridge,3,5750,750,4,2026-03-20 01:45:00,2026-03-20 09:30:00,2026-04-21 01:30:00,-0.038129387635930545,0.8707656695724245,1.4011022688011385,-0.06088434126615047,-0.0680592162634022,0.47333333333333333
4,stats_15m_1h,ridge,4,6500,750,4,2026-04-21 00:30:00,2026-04-21 01:45:00,2026-05-23 00:15:00,0.013271784302083867,0.8803679595098735,1.358233174619216,0.08110209676481549,0.061832643697732045,0.54
4,stats_15m_1h,ridge,5,7250,750,4,2026-05-22 23:15:00,2026-05-23 00:30:00,2026-06-23 23:00:00,0.008342849112935702,0.8491424620442557,1.2846271410558574,0.03710689886783257,0.04483128357441548,0.49466666666666664
4,stats_15m_1h,ridge,6,8000,750,4,2026-06-23 22:00:00,2026-06-23 23:15:00,2026-07-22 01:30:00,-0.04141617257220753,0.854871303459416,1.2741103844565895,-0.10489920460558494,-0.10467298327408925,0.46
4,stats_15m_1h,ridge,7,8750,750,4,2026-07-22 00:30:00,2026-07-22 01:45:00,2026-08-19 10:45:00,0.005399022123523944,0.9283966110484068,1.4279102989396797,0.07346823818215875,-0.012453527025187776,0.472
4,stats_15m_1h,ridge,8,9500,471,4,2026-08-19 09:30:00,2026-08-19 11:00:00,2026-09-05 01:30:00,-0.04103911722493114,0.804339063296034,1.2749409889125314,-0.08817499367860392,-0.07443531759715738,0.4692144373673036
4,stats_15m_1h,elastic,0,3500,750,4,2025-12-12 01:30:00,2025-12-12 09:15:00,2026-01-14 01:15:00,-0.11746335987909973,0.9899442273029022,1.4250196096741239,-0.06263700593095634,-0.06920570011198458,0.49733333333333335
4,stats_15m_1h,elastic,1,4250,750,4,2026-01-14 00:15:00,2026-01-14 01:30:00,2026-02-11 10:45:00,-0.05212672793040185,1.1589428542919407,2.9256263815479655,-0.04739923522832773,-0.01862208727255942,0.52
4,stats_15m_1h,elastic,2,5000,750,4,2026-02-11 09:30:00,2026-02-11 11:00:00,2026-03-20 09:15:00,-0.012762173428503942,0.9139522484255503,1.5501586510610559,-0.00040227321630093314,-0.005663882109400244,0.5053333333333333
4,stats_15m_1h,elastic,3,5750,750,4,2026-03-20 01:45:00,2026-03-20 09:30:00,2026-04-21 01:30:00,-0.03807421515628828,0.8706474759886687,1.4010650367786044,-0.06061929087878073,-0.06748076899637567,0.476
4,stats_15m_1h,elastic,4,6500,750,4,2026-04-21 00:30:00,2026-04-21 01:45:00,2026-05-23 00:15:00,0.013279090710678676,0.8802378864000704,1.3582281459675805,0.08114821110603503,0.06194984924026424,0.5386666666666666
4,stats_15m_1h,elastic,5,7250,750,4,2026-05-22 23:15:00,2026-05-23 00:30:00,2026-06-23 23:00:00,0.008459914752265263,0.8490637761542271,1.2845513133688526,0.037525766424483666,0.045337225810799485,0.49333333333333335
4,stats_15m_1h,elastic,6,8000,750,4,2026-06-23 22:00:00,2026-06-23 23:15:00,2026-07-22 01:30:00,-0.04130825555740092,0.8547631408111713,1.274044367740553,-0.10518506751443243,-0.1045682506427087,0.4613333333333333
4,stats_15m_1h,elastic,7,8750,750,4,2026-07-22 00:30:00,2026-07-22 01:45:00,2026-08-19 10:45:00,0.005510510032547544,0.9282724724135701,1.4278302672493581,0.07402732625818643,-0.011545792013553262,0.47333333333333333
4,stats_15m_1h,elastic,8,9500,471,4,2026-08-19 09:30:00,2026-08-19 11:00:00,2026-09-05 01:30:00,-0.04011186080876161,0.8038576247037266,1.2743730656921046,-0.08593129389687339,-0.07330028220841232,0.46709129511677283
4,stats_15m_1h,rf,0,3500,750,4,2025-12-12 01:30:00,2025-12-12 09:15:00,2026-01-14 01:15:00,-0.01655483257636714,0.9327808999504396,1.3591569158224779,0.11755486046502849,0.07975789694937478,0.532
4,stats_15m_1h,rf,1,4250,750,4,2026-01-14 00:15:00,2026-01-14 01:30:00,2026-02-11 10:45:00,-0.003993375421061485,1.0368336957733053,2.8579212685635973,-0.05698322891750823,-0.012666282612909538,0.48133333333333334
4,stats_15m_1h,rf,2,5000,750,4,2026-02-11 09:30:00,2026-02-11 11:00:00,2026-03-20 09:15:00,0.0026250650011685472,0.89538143132108,1.5383375361686584,0.0458582422228366,0.016029568166553668,0.5146666666666667
4,stats_15m_1h,rf,3,5750,750,4,2026-03-20 01:45:00,2026-03-20 09:30:00,2026-04-21 01:30:00,-0.028938485458088303,0.8548897485653872,1.3948862696813167,-0.09773065600328627,-0.09721547870386911,0.452
4,stats_15m_1h,rf,4,6500,750,4,2026-04-21 00:30:00,2026-04-21 01:45:00,2026-05-23 00:15:00,-0.006703803978840961,0.8755374107897747,1.371912506207931,-0.008456576143789819,-0.016357106528951032,0.4866666666666667
4,stats_15m_1h,rf,5,7250,750,4,2026-05-22 23:15:00,2026-05-23 00:30:00,2026-06-23 23:00:00,3.891701608349507e-05,0.8500513126000833,1.289994529262862,-0.0010006890931074962,0.0033336379501733367,0.4653333333333333
4,stats_15m_1h,rf,6,8000,750,4,2026-06-23 22:00:00,2026-06-23 23:15:00,2026-07-22 01:30:00,-0.023300708175995277,0.8323183259221884,1.2629801760747157,-0.11755591059481205,-0.05601166264126096,0.472
4,stats_15m_1h,rf,7,8750,750,4,2026-07-22 00:30:00,2026-07-22 01:45:00,2026-08-19 10:45:00,0.013812790423473276,0.9110546625867101,1.4218578101158719,0.12658997238785197,0.07485473750920375,0.5093333333333333
4,stats_15m_1h,rf,8,9500,471,4,2026-08-19 09:30:00,2026-08-19 11:00:00,2026-09-05 01:30:00,-0.013848466175010454,0.782487542353902,1.2581808875882583,0.04230169258445076,0.03293710074429769,0.4989384288747346
4,stats_15m_1h,hgb,0,3500,750,4,2025-12-12 01:30:00,2025-12-12 09:15:00,2026-01-14 01:15:00,-0.12144933880006614,1.0256871144452264,1.4275588615782273,0.0923520393439194,0.04897728347880738,0.476
4,stats_15m_1h,hgb,1,4250,750,4,2026-01-14 00:15:00,2026-01-14 01:30:00,2026-02-11 10:45:00,-0.054185954849006235,1.1167224128596178,2.9284880062514125,-0.11473932559945016,0.021740710255658185,0.488
4,stats_15m_1h,hgb,2,5000,750,4,2026-02-11 09:30:00,2026-02-11 11:00:00,2026-03-20 09:15:00,-0.06944205370033418,0.9526393209682521,1.5929459541795192,-0.005058654568197013,0.0016980084486128352,0.536
4,stats_15m_1h,hgb,3,5750,750,4,2026-03-20 01:45:00,2026-03-20 09:30:00,2026-04-21 01:30:00,-0.08977562284826712,0.8971408557709433,1.4355312072517057,-0.05088833136686546,-0.07132976439296114,0.4693333333333333
4,stats_15m_1h,hgb,4,6500,750,4,2026-04-21 00:30:00,2026-04-21 01:45:00,2026-05-23 00:15:00,-0.10748389474900866,0.9424956937438184,1.4389452501100313,-0.07679397504666065,-0.07752668390654414,0.4666666666666667
4,stats_15m_1h,hgb,5,7250,750,4,2026-05-22 23:15:00,2026-05-23 00:30:00,2026-06-23 23:00:00,-0.03740762595436209,0.8770446465465432,1.3139263960841314,-0.009752902111072721,-0.015048546720178177,0.46
4,stats_15m_1h,hgb,6,8000,750,4,2026-06-23 22:00:00,2026-06-23 23:15:00,2026-07-22 01:30:00,-0.07858885021391848,0.8678357369722003,1.296650284806685,-0.0964747619592549,-0.06800153469441503,0.468
4,stats_15m_1h,hgb,7,8750,750,4,2026-07-22 00:30:00,2026-07-22 01:45:00,2026-08-19 10:45:00,-0.02653707693123386,0.9259837326458437,1.4506538837958183,-0.003879261751343588,0.03077519798739814,0.504
4,stats_15m_1h,hgb,8,9500,471,4,2026-08-19 09:30:00,2026-08-19 11:00:00,2026-09-05 01:30:00,0.01550798899088801,0.7954907288854722,1.239831475746414,0.14576524924172612,0.058080504721601416,0.5329087048832272
4,stats_15m_1h_4h,ridge,0,3500,750,4,2025-12-12 01:30:00,2025-12-12 09:15:00,2026-01-14 01:15:00,-0.25126865821866495,1.0902565985726957,1.5079240848490187,-0.008818735666545938,-0.0014480666155301007,0.5
4,stats_15m_1h_4h,ridge,1,4250,750,4,2026-01-14 00:15:00,2026-01-14 01:30:00,2026-02-11 10:45:00,-0.10430386513704515,1.2935948230923422,2.9972925412459155,-0.03998777912833384,-0.022517527596718313,0.5213333333333333
4,stats_15m_1h_4h,ridge,2,5000,750,4,2026-02-11 09:30:00,2026-02-11 11:00:00,2026-03-20 09:15:00,-0.03772173906781329,0.9541712577264607,1.5691442498378367,0.011521763180642675,0.005420738564304922,0.5266666666666666
4,stats_15m_1h_4h,ridge,3,5750,750,4,2026-03-20 01:45:00,2026-03-20 09:30:00,2026-04-21 01:30:00,-0.03259569591495293,0.8822458605582868,1.3973630298202384,0.023801120849747993,0.0038255713542764383,0.49733333333333335
4,stats_15m_1h_4h,ridge,4,6500,750,4,2026-04-21 00:30:00,2026-04-21 01:45:00,2026-05-23 00:15:00,0.016791852903040083,0.8937941513678558,1.3558083196715274,0.09569940534719729,0.037789038115900925,0.49333333333333335
4,stats_15m_1h_4h,ridge,5,7250,750,4,2026-05-22 23:15:00,2026-05-23 00:30:00,2026-06-23 23:00:00,-0.003502531100106898,0.8479007046942518,1.2922768235599345,-0.01309471139995189,0.017634648364776816,0.532
4,stats_15m_1h_4h,ridge,6,8000,750,4,2026-06-23 22:00:00,2026-06-23 23:15:00,2026-07-22 01:30:00,-0.035408373679322036,0.8579667461124977,1.270429977563562,-0.01663675886593661,-0.021318935829709465,0.4866666666666667
4,stats_15m_1h_4h,ridge,7,8750,750,4,2026-07-22 00:30:00,2026-07-22 01:45:00,2026-08-19 10:45:00,-0.015648789004175878,0.9424153463764087,1.4429399662191402,-0.015000617796511654,-0.05930093097416586,0.49733333333333335
4,stats_15m_1h_4h,ridge,8,9500,471,4,2026-08-19 09:30:00,2026-08-19 11:00:00,2026-09-05 01:30:00,-0.04268101819340897,0.81591986176234,1.2759459953884325,-0.048989004932193526,-0.08217464419603962,0.4861995753715499
4,stats_15m_1h_4h,elastic,0,3500,750,4,2025-12-12 01:30:00,2025-12-12 09:15:00,2026-01-14 01:15:00,-0.2520408072152269,1.08986842841972,1.5083892777114625,-0.007313696662629967,0.00514681818518627,0.5013333333333333
4,stats_15m_1h_4h,elastic,1,4250,750,4,2026-01-14 00:15:00,2026-01-14 01:30:00,2026-02-11 10:45:00,-0.1118125880667673,1.3068019465753253,3.0074653353007768,-0.041425850491473085,-0.022344550521335604,0.5253333333333333
4,stats_15m_1h_4h,elastic,2,5000,750,4,2026-02-11 09:30:00,2026-02-11 11:00:00,2026-03-20 09:15:00,-0.03808511156516792,0.9553921057038036,1.5694189544805273,0.013300778437750321,0.006460655087107035,0.5293333333333333
4,stats_15m_1h_4h,elastic,3,5750,750,4,2026-03-20 01:45:00,2026-03-20 09:30:00,2026-04-21 01:30:00,-0.03281263801418688,0.8827359191789216,1.397509810864176,0.024534956641362966,0.0036832635416813495,0.5013333333333333
4,stats_15m_1h_4h,elastic,4,6500,750,4,2026-04-21 00:30:00,2026-04-21 01:45:00,2026-05-23 00:15:00,0.01688708411997719,0.893760161542555,1.3557426578870932,0.09606414523499582,0.03794076105337617,0.49066666666666664
4,stats_15m_1h_4h,elastic,5,7250,750,4,2026-05-22 23:15:00,2026-05-23 00:30:00,2026-06-23 23:00:00,-0.00342785754091679,0.8478863941683845,1.2922287416158726,-0.012842359303424845,0.01809732652393925,0.5306666666666666
4,stats_15m_1h_4h,elastic,6,8000,750,4,2026-06-23 22:00:00,2026-06-23 23:15:00,2026-07-22 01:30:00,-0.03531715121587631,0.8577976579589921,1.2703740120586238,-0.01706239772923091,-0.021222252990474668,0.484
4,stats_15m_1h_4h,elastic,7,8750,750,4,2026-07-22 00:30:00,2026-07-22 01:45:00,2026-08-19 10:45:00,-0.015369731614621074,0.9422118945932504,1.442741723122157,-0.01439003814102703,-0.05888709198680133,0.5026666666666667
4,stats_15m_1h_4h,elastic,8,9500,471,4,2026-08-19 09:30:00,2026-08-19 11:00:00,2026-09-05 01:30:00,-0.04164253751597791,0.8153190815454505,1.2753104341142782,-0.046778797090790906,-0.08037303535831383,0.4883227176220807
4,stats_15m_1h_4h,rf,0,3500,750,4,2025-12-12 01:30:00,2025-12-12 09:15:00,2026-01-14 01:15:00,-0.020525297266328346,0.9297702176941369,1.3618086298429455,0.060998406163225716,-0.0009164958776174433,0.5053333333333333
4,stats_15m_1h_4h,rf,1,4250,750,4,2026-01-14 00:15:00,2026-01-14 01:30:00,2026-02-11 10:45:00,-0.0014645151829713043,1.0696110866644888,2.8543197307443218,0.013932403304274584,0.06180646544003099,0.504
4,stats_15m_1h_4h,rf,2,5000,750,4,2026-02-11 09:30:00,2026-02-11 11:00:00,2026-03-20 09:15:00,-0.006380365293618961,0.9029604549615639,1.545266856489423,0.019512822458368953,-0.047163790077174604,0.512
4,stats_15m_1h_4h,rf,3,5750,750,4,2026-03-20 01:45:00,2026-03-20 09:30:00,2026-04-21 01:30:00,-0.02300965434180391,0.8462274390597505,1.3908617371855327,-0.11174925213894456,-0.08638896314877613,0.44533333333333336
4,stats_15m_1h_4h,rf,4,6500,750,4,2026-04-21 00:30:00,2026-04-21 01:45:00,2026-05-23 00:15:00,-0.021934469063690454,0.8850912005971899,1.382251545443168,-0.07436269095548251,-0.0440534830750169,0.5053333333333333
4,stats_15m_1h_4h,rf,5,7250,750,4,2026-05-22 23:15:00,2026-05-23 00:30:00,2026-06-23 23:00:00,-0.003230000453994908,0.8462820626083909,1.2921013337422382,0.018465736070806385,0.034849498894746464,0.4746666666666667
4,stats_15m_1h_4h,rf,6,8000,750,4,2026-06-23 22:00:00,2026-06-23 23:15:00,2026-07-22 01:30:00,-0.021218063681400112,0.8374820392958836,1.2616942987250075,-0.08998164307073715,-0.08192613553236214,0.42133333333333334
4,stats_15m_1h_4h,rf,7,8750,750,4,2026-07-22 00:30:00,2026-07-22 01:45:00,2026-08-19 10:45:00,-0.003955824481813197,0.9205412378626522,1.4346097790050145,0.016942711846278675,-0.030753508619945153,0.4653333333333333
4,stats_15m_1h_4h,rf,8,9500,471,4,2026-08-19 09:30:00,2026-08-19 11:00:00,2026-09-05 01:30:00,1.084240426241223e-05,0.7805214637733114,1.249551629223528,0.06894476373587186,0.01765931741791447,0.5329087048832272
4,stats_15m_1h_4h,hgb,0,3500,750,4,2025-12-12 01:30:00,2025-12-12 09:15:00,2026-01-14 01:15:00,-0.15686920991344322,1.0616420386142207,1.4499276299460098,0.10357921851162526,0.03916608046707683,0.48
4,stats_15m_1h_4h,hgb,1,4250,750,4,2026-01-14 00:15:00,2026-01-14 01:30:00,2026-02-11 10:45:00,-0.08850953569880482,1.212518749296374,2.975780926600122,-0.12798413397332734,-0.005548451058548557,0.48533333333333334
4,stats_15m_1h_4h,hgb,2,5000,750,4,2026-02-11 09:30:00,2026-02-11 11:00:00,2026-03-20 09:15:00,-0.20143726630411285,1.054189739608852,1.6883907403316702,-0.05650581979499631,-0.04034526100186182,0.492
4,stats_15m_1h_4h,hgb,3,5750,750,4,2026-03-20 01:45:00,2026-03-20 09:30:00,2026-04-21 01:30:00,-0.14911063208448105,0.9115953474163699,1.4740934455311359,-0.11941771862355784,-0.07009832132166054,0.4693333333333333
4,stats_15m_1h_4h,hgb,4,6500,750,4,2026-04-21 00:30:00,2026-04-21 01:45:00,2026-05-23 00:15:00,-0.12511395953200255,0.9499830360735667,1.450353331326153,-0.0896571935590406,-0.06397277440422919,0.496
4,stats_15m_1h_4h,hgb,5,7250,750,4,2026-05-22 23:15:00,2026-05-23 00:30:00,2026-06-23 23:00:00,-0.11044712764564424,0.9335524255281193,1.3593937282815254,-0.01671580343671367,-0.033065862832703075,0.512
4,stats_15m_1h_4h,hgb,6,8000,750,4,2026-06-23 22:00:00,2026-06-23 23:15:00,2026-07-22 01:30:00,-0.05114594789746607,0.8586582763714166,1.2800484461381845,-0.01738957027551985,-0.016907881137282987,0.4746666666666667
4,stats_15m_1h_4h,hgb,7,8750,750,4,2026-07-22 00:30:00,2026-07-22 01:45:00,2026-08-19 10:45:00,-0.0255843898377226,0.9316014310013317,1.449980581261953,0.004086083612074291,-0.004189733889035917,0.5026666666666667
4,stats_15m_1h_4h,hgb,8,9500,471,4,2026-08-19 09:30:00,2026-08-19 11:00:00,2026-09-05 01:30:00,-0.0100901791321375,0.7958842616846261,1.255846714679944,0.07433275019438687,-0.0038106930651006328,0.5010615711252654
8,stats_15m,ridge,0,3500,750,8,2025-12-12 01:30:00,2025-12-12 10:30:00,2026-01-14 02:15:00,-0.05491551833691943,1.070311439309753,1.5098603425554176,0.01289596690650407,0.0752512626689114,0.52
8,stats_15m,ridge,1,4250,750,8,2026-01-14 00:15:00,2026-01-14 09:00:00,2026-02-11 13:45:00,-0.02938946075792348,1.1649599456582962,2.6311590192524217,-0.05854491064050202,0.008049182346576257,0.536
8,stats_15m,ridge,2,5000,750,8,2026-02-11 09:30:00,2026-02-11 14:00:00,2026-03-20 10:30:00,0.000646434996280365,1.006600132532469,1.588119024429648,0.014485914375160239,0.02048278130272231,0.472
8,stats_15m,ridge,3,5750,750,8,2026-03-20 01:45:00,2026-03-20 10:45:00,2026-04-21 09:00:00,-0.07391633194606384,0.9973802847379346,1.4647958877459484,-0.16563907787317544,-0.1892030385831797,0.4493333333333333
8,stats_15m,ridge,4,6500,750,8,2026-04-21 00:30:00,2026-04-21 09:15:00,2026-05-23 01:15:00,0.0030134927691989333,1.0017074435429403,1.47353498357369,0.0311705582850217,0.03302117159319393,0.5253333333333333
8,stats_15m,ridge,5,7250,750,8,2026-05-22 23:15:00,2026-05-23 01:30:00,2026-06-24 00:00:00,0.03601871004663537,0.8907026281881197,1.2894821323553232,0.10589006817436271,0.05826455199575148,0.5053333333333333
8,stats_15m,ridge,6,8000,750,8,2026-06-23 22:00:00,2026-06-24 00:15:00,2026-07-22 09:00:00,-0.03206455928259566,0.9121281700470002,1.278469591799533,-0.03713761700195636,-0.03769941031573491,0.49733333333333335
8,stats_15m,ridge,7,8750,750,8,2026-07-22 00:30:00,2026-07-22 09:15:00,2026-08-19 13:45:00,0.014510984211554723,1.0210234424449467,1.510619557283027,0.12318904354706228,0.07125082889036247,0.5093333333333333
8,stats_15m,ridge,8,9500,463,8,2026-08-19 09:30:00,2026-08-19 14:00:00,2026-09-05 00:30:00,-0.05126177083146022,0.8400781648640577,1.200941817080056,-0.06482781777283034,-0.042523472282539825,0.48596112311015116
8,stats_15m,elastic,0,3500,750,8,2025-12-12 01:30:00,2025-12-12 10:30:00,2026-01-14 02:15:00,-0.05563243998674783,1.0705794341789472,1.510373306723,0.012669472871990196,0.07562271932927879,0.52
8,stats_15m,elastic,1,4250,750,8,2026-01-14 00:15:00,2026-01-14 09:00:00,2026-02-11 13:45:00,-0.030180880357777218,1.1660871244680109,2.6321702743754134,-0.059786859942397616,0.007432810821643099,0.5346666666666666
8,stats_15m,elastic,2,5000,750,8,2026-02-11 09:30:00,2026-02-11 14:00:00,2026-03-20 10:30:00,0.0003507641189152144,1.0068586045761057,1.5883539391963513,0.013951241365712162,0.020094428612317528,0.47333333333333333
8,stats_15m,elastic,3,5750,750,8,2026-03-20 01:45:00,2026-03-20 10:45:00,2026-04-21 09:00:00,-0.07379169764865545,0.9972900752720877,1.4647108861969018,-0.1655049504104955,-0.18902716627051777,0.45066666666666666
8,stats_15m,elastic,4,6500,750,8,2026-04-21 00:30:00,2026-04-21 09:15:00,2026-05-23 01:15:00,0.003052550139739374,1.0016785269059805,1.4735061201110897,0.0312442215375044,0.03285084595705948,0.5266666666666666
8,stats_15m,elastic,5,7250,750,8,2026-05-22 23:15:00,2026-05-23 01:30:00,2026-06-24 00:00:00,0.03603446711418157,0.8906527756480936,1.2894715934889043,0.1059985558940292,0.058557487629720135,0.5053333333333333
8,stats_15m,elastic,6,8000,750,8,2026-06-23 22:00:00,2026-06-24 00:15:00,2026-07-22 09:00:00,-0.03199914035342055,0.9120670065414916,1.2784290723202438,-0.03713873382866868,-0.03777035088831379,0.49733333333333335
8,stats_15m,elastic,7,8750,750,8,2026-07-22 00:30:00,2026-07-22 09:15:00,2026-08-19 13:45:00,0.01451629236761165,1.020985589291274,1.5106154889397871,0.12325410125092706,0.07114808737437754,0.508
8,stats_15m,elastic,8,9500,463,8,2026-08-19 09:30:00,2026-08-19 14:00:00,2026-09-05 00:30:00,-0.0511391765992244,0.8400369193069407,1.2008717903575634,-0.06488420107904791,-0.042713895920122175,0.4838012958963283
8,stats_15m,rf,0,3500,750,8,2025-12-12 01:30:00,2025-12-12 10:30:00,2026-01-14 02:15:00,-0.05539722830449856,1.079632141599981,1.5102050297620535,0.11345815126106731,0.037054544096967276,0.492
8,stats_15m,rf,1,4250,750,8,2026-01-14 00:15:00,2026-01-14 09:00:00,2026-02-11 13:45:00,0.021213476581771196,1.1022726592304446,2.5656725523036714,0.10597442518147829,0.11445800761535871,0.5493333333333333
8,stats_15m,rf,2,5000,750,8,2026-02-11 09:30:00,2026-02-11 14:00:00,2026-03-20 10:30:00,-0.017512772333678095,1.0099205891936982,1.60248288553045,0.013738639746898164,0.017437200777245823,0.4866666666666667
8,stats_15m,rf,3,5750,750,8,2026-03-20 01:45:00,2026-03-20 10:45:00,2026-04-21 09:00:00,-0.06000565956891779,0.9765550353454635,1.4552780554046105,-0.13255730177938416,-0.1319727430626543,0.4613333333333333
8,stats_15m,rf,4,6500,750,8,2026-04-21 00:30:00,2026-04-21 09:15:00,2026-05-23 01:15:00,-0.004481606161272911,0.995748110498822,1.4790634491017127,-0.012958625401205891,-0.010168210076817912,0.5106666666666667
8,stats_15m,rf,5,7250,750,8,2026-05-22 23:15:00,2026-05-23 01:30:00,2026-06-24 00:00:00,0.03135602251859215,0.8902027838073762,1.2925969227725975,0.15299699969835828,0.05811932862543278,0.5093333333333333
8,stats_15m,rf,6,8000,750,8,2026-06-23 22:00:00,2026-06-24 00:15:00,2026-07-22 09:00:00,-0.06165389828490775,0.9171641703684579,1.2966669749192226,-0.15233225746328527,-0.16320397833820802,0.45466666666666666
8,stats_15m,rf,7,8750,750,8,2026-07-22 00:30:00,2026-07-22 09:15:00,2026-08-19 13:45:00,0.036827478370162425,1.0041624338896573,1.4934175513015735,0.24996487622611038,0.1693134245571992,0.5186666666666667
8,stats_15m,rf,8,9500,463,8,2026-08-19 09:30:00,2026-08-19 14:00:00,2026-09-05 00:30:00,0.001238889507625407,0.8241430315085484,1.1705698752973879,0.07450164186808653,-0.04864592471652871,0.4946004319654428
8,stats_15m,hgb,0,3500,750,8,2025-12-12 01:30:00,2025-12-12 10:30:00,2026-01-14 02:15:00,-0.1385524031493186,1.1454581665539456,1.5685719694807587,0.06080975221022634,0.031130750454667473,0.49866666666666665
8,stats_15m,hgb,1,4250,750,8,2026-01-14 00:15:00,2026-01-14 09:00:00,2026-02-11 13:45:00,-0.047164083129894285,1.2445837586036272,2.6537781042812134,-0.028699198426618354,0.09687965720794747,0.5133333333333333
8,stats_15m,hgb,2,5000,750,8,2026-02-11 09:30:00,2026-02-11 14:00:00,2026-03-20 10:30:00,-0.09201474045814484,1.064525821447213,1.6601132490327986,-0.02427574505528899,0.016062307666324736,0.532
8,stats_15m,hgb,3,5750,750,8,2026-03-20 01:45:00,2026-03-20 10:45:00,2026-04-21 09:00:00,-0.12338488976753914,1.0191504198576158,1.4981530319132572,-0.10928713356264869,-0.09758545348525062,0.4613333333333333
8,stats_15m,hgb,4,6500,750,8,2026-04-21 00:30:00,2026-04-21 09:15:00,2026-05-23 01:15:00,-0.04238418845625058,1.0176102659868778,1.5067101646928969,-0.03727771615531611,-0.012596175282089386,0.5146666666666667
8,stats_15m,hgb,5,7250,750,8,2026-05-22 23:15:00,2026-05-23 01:30:00,2026-06-24 00:00:00,0.0016114313949334713,0.9210841727552962,1.3122930424042034,0.11216918140597769,0.05192596682911035,0.5066666666666667
8,stats_15m,hgb,6,8000,750,8,2026-06-23 22:00:00,2026-06-24 00:15:00,2026-07-22 09:00:00,-0.15241511866770474,0.9601710899775093,1.3509567452539586,-0.1890732092508773,-0.16115910353359858,0.43866666666666665
8,stats_15m,hgb,7,8750,750,8,2026-07-22 00:30:00,2026-07-22 09:15:00,2026-08-19 13:45:00,0.033553855225157636,1.0135972115094287,1.4959533063812078,0.18896631463968716,0.09653056162966023,0.5173333333333333
8,stats_15m,hgb,8,9500,463,8,2026-08-19 09:30:00,2026-08-19 14:00:00,2026-09-05 00:30:00,-0.05260262380333791,0.8389196445914225,1.2017074557194027,0.020125581846666116,-0.0013622242061208322,0.5183585313174947
