symbol,fold,stop_atr,target_r,quant_bin,n,n_weighted,n_result,mean_R,mean_R_event,median_R,positive_R_rate_w,positive_R_rate_event,p10_R,p90_R,target_hit_rate_w,target_hit_rate_event,stop_hit_rate_w,stop_hit_rate_event,timeout_rate_w,timeout_rate_event,both_hit_rate_w,both_hit_rate_event,gap_stop_rate_w,gap_stop_rate_event
CU,4,0.75,2.5,LOW,30,25.0,30,-0.276056,-0.280046,-1.0,0.24,0.233333,-1.0,2.5,0.16,0.166667,0.76,0.766667,0.08,0.066667,0.0,0.0,0.0,0.0
CU,4,0.75,2.5,MID,84,62.0,84,0.573924,0.667691,0.112045,0.483871,0.52381,-1.0,2.5,0.403226,0.428571,0.483871,0.452381,0.112903,0.119048,0.0,0.0,0.0,0.0
CU,4,0.75,2.5,HIGH,84,67.0,84,-0.102979,-0.172919,-1.0,0.283582,0.27381,-1.0,2.5,0.19403,0.166667,0.686567,0.702381,0.119403,0.130952,0.0,0.0,0.0,0.0
CU,4,0.75,3.0,LOW,30,25.0,30,-0.196056,-0.196713,-1.0,0.24,0.233333,-1.0,3.0,0.16,0.166667,0.76,0.766667,0.08,0.066667,0.0,0.0,0.0,0.0
CU,4,0.75,3.0,MID,84,62.0,84,0.583913,0.448524,0.112045,0.483871,0.52381,-1.0,3.0,0.274194,0.214286,0.483871,0.452381,0.241935,0.333333,0.0,0.0,0.0,0.0
CU,4,0.75,3.0,HIGH,84,67.0,84,-0.087637,-0.168516,-1.0,0.268657,0.261905,-1.0,3.0,0.149254,0.119048,0.701493,0.714286,0.149254,0.166667,0.0,0.0,0.0,0.0
CU,4,1.0,1.5,LOW,30,25.0,30,-0.328886,-0.357405,-1.0,0.28,0.266667,-1.0,1.5,0.2,0.2,0.68,0.7,0.12,0.1,0.0,0.0,0.0,0.0
CU,4,1.0,1.5,MID,84,62.0,84,0.381172,0.409591,0.689084,0.580645,0.607143,-1.0,1.5,0.483871,0.488095,0.370968,0.345238,0.145161,0.166667,0.0,0.0,0.0,0.0
CU,4,1.0,1.5,HIGH,84,67.0,84,0.074365,0.005077,-0.725698,0.462687,0.440476,-1.0,1.5,0.343284,0.309524,0.462687,0.488095,0.179104,0.190476,0.014925,0.011905,0.0,0.0
CU,4,1.0,2.0,LOW,30,25.0,30,-0.348886,-0.357405,-1.0,0.24,0.233333,-1.0,2.0,0.16,0.166667,0.72,0.733333,0.12,0.1,0.0,0.0,0.0,0.0
CU,4,1.0,2.0,MID,84,62.0,84,0.552247,0.592978,0.620933,0.564516,0.595238,-1.0,2.0,0.419355,0.428571,0.370968,0.345238,0.209677,0.22619,0.0,0.0,0.0,0.0
CU,4,1.0,2.0,HIGH,84,67.0,84,0.002606,-0.056388,-1.0,0.402985,0.392857,-1.0,2.0,0.208955,0.178571,0.522388,0.535714,0.268657,0.285714,0.0,0.0,0.0,0.0
CU,4,1.0,2.5,LOW,30,25.0,30,-0.268886,-0.274072,-1.0,0.24,0.233333,-1.0,2.5,0.16,0.166667,0.72,0.733333,0.12,0.1,0.0,0.0,0.0,0.0
CU,4,1.0,2.5,MID,84,62.0,84,0.546466,0.413773,0.167403,0.548387,0.583333,-1.0,2.5,0.274194,0.214286,0.387097,0.357143,0.33871,0.428571,0.0,0.0,0.0,0.0
CU,4,1.0,2.5,HIGH,84,67.0,84,0.035986,-0.037127,-1.0,0.402985,0.392857,-1.0,2.5,0.134328,0.107143,0.522388,0.535714,0.343284,0.357143,0.0,0.0,0.0,0.0
CU,4,1.0,3.0,LOW,30,25.0,30,-0.373564,-0.389829,-1.0,0.24,0.233333,-1.0,1.644228,0.04,0.033333,0.72,0.733333,0.24,0.233333,0.0,0.0,0.0,0.0
CU,4,1.0,3.0,MID,84,62.0,84,0.526954,0.405323,0.149599,0.516129,0.559524,-1.0,3.0,0.209677,0.166667,0.403226,0.369048,0.387097,0.464286,0.0,0.0,0.0,0.0
CU,4,1.0,3.0,HIGH,84,67.0,84,0.059241,-0.018579,-1.0,0.402985,0.392857,-1.0,2.730766,0.089552,0.071429,0.522388,0.535714,0.38806,0.392857,0.0,0.0,0.0,0.0
CU,4,1.25,1.5,LOW,30,25.0,30,-0.31624,-0.295596,-1.0,0.26,0.266667,-1.0,1.5,0.16,0.166667,0.58,0.566667,0.26,0.266667,0.0,0.0,0.0,0.0
CU,4,1.25,1.5,MID,84,62.0,84,0.414505,0.476906,0.821224,0.612903,0.654762,-1.0,1.5,0.451613,0.464286,0.322581,0.285714,0.225806,0.25,0.0,0.0,0.0,0.0
CU,4,1.25,1.5,HIGH,84,67.0,84,0.011106,-0.050736,-0.328395,0.477612,0.452381,-1.0,1.5,0.238806,0.202381,0.432836,0.440476,0.328358,0.357143,0.0,0.0,0.0,0.0
CU,4,1.25,2.0,LOW,30,25.0,30,-0.23624,-0.212262,-1.0,0.26,0.266667,-1.0,2.0,0.16,0.166667,0.58,0.566667,0.26,0.266667,0.0,0.0,0.0,0.0
CU,4,1.25,2.0,MID,84,62.0,84,0.435696,0.359004,0.286393,0.596774,0.642857,-1.0,2.0,0.274194,0.214286,0.33871,0.297619,0.387097,0.488095,0.0,0.0,0.0,0.0
CU,4,1.25,2.0,HIGH,84,67.0,84,-0.00175,-0.065691,-0.424799,0.447761,0.428571,-1.0,2.0,0.134328,0.107143,0.447761,0.452381,0.41791,0.440476,0.0,0.0,0.0,0.0
CU,4,1.25,2.5,LOW,30,25.0,30,-0.341153,-0.32251,-1.0,0.26,0.266667,-1.0,1.315382,0.0,0.0,0.58,0.566667,0.42,0.433333,0.0,0.0,0.0,0.0
CU,4,1.25,2.5,MID,84,62.0,84,0.470635,0.390872,0.286393,0.580645,0.630952,-1.0,2.5,0.209677,0.166667,0.33871,0.297619,0.451613,0.535714,0.0,0.0,0.0,0.0
CU,4,1.25,2.5,HIGH,84,67.0,84,0.025808,-0.04371,-0.424799,0.447761,0.428571,-1.0,2.184613,0.089552,0.071429,0.447761,0.452381,0.462687,0.47619,0.0,0.0,0.0,0.0
CU,4,1.25,3.0,LOW,30,25.0,30,-0.341153,-0.32251,-1.0,0.26,0.266667,-1.0,1.315382,0.0,0.0,0.58,0.566667,0.42,0.433333,0.0,0.0,0.0,0.0
CU,4,1.25,3.0,MID,84,62.0,84,0.489641,0.410726,0.286393,0.580645,0.630952,-1.0,3.0,0.145161,0.119048,0.33871,0.297619,0.516129,0.583333,0.0,0.0,0.0,0.0
CU,4,1.25,3.0,HIGH,84,67.0,84,0.034169,-0.037041,-0.424799,0.447761,0.428571,-1.0,2.054839,0.029851,0.02381,0.447761,0.452381,0.522388,0.52381,0.0,0.0,0.0,0.0
CU,5,0.75,1.5,LOW,28,24.0,28,-0.012451,0.025042,-1.0,0.416667,0.428571,-1.0,1.5,0.375,0.392857,0.583333,0.571429,0.041667,0.035714,0.0,0.0,0.0,0.0
CU,5,0.75,1.5,MID,88,69.0,88,-0.412622,-0.454215,-1.0,0.231884,0.215909,-1.0,1.5,0.231884,0.215909,0.753623,0.772727,0.014493,0.011364,0.0,0.0,0.0,0.0
CU,5,0.75,1.5,HIGH,55,40.0,55,0.375987,0.591627,1.5,0.55,0.636364,-1.0,1.5,0.55,0.636364,0.45,0.363636,0.0,0.0,0.0,0.0,0.0,0.0
CU,5,0.75,2.0,LOW,28,24.0,28,0.039092,0.104936,-1.0,0.416667,0.428571,-1.0,2.0,0.291667,0.321429,0.583333,0.571429,0.125,0.107143,0.0,0.0,0.0,0.0
CU,5,0.75,2.0,MID,88,69.0,88,-0.341954,-0.381759,-1.0,0.217391,0.204545,-1.0,2.0,0.202899,0.193182,0.768116,0.784091,0.028986,0.022727,0.0,0.0,0.0,0.0
CU,5,0.75,2.0,HIGH,55,40.0,55,0.2,0.527273,2.0,0.4,0.509091,-1.0,2.0,0.4,0.509091,0.6,0.490909,0.0,0.0,0.0,0.0,0.0,0.0
CU,5,0.75,2.5,LOW,28,24.0,28,0.082736,0.138014,-1.0,0.416667,0.428571,-1.0,2.5,0.208333,0.214286,0.583333,0.571429,0.208333,0.214286,0.0,0.0,0.0,0.0
CU,5,0.75,2.5,MID,88,69.0,88,-0.331428,-0.35646,-1.0,0.202899,0.193182,-1.0,2.5,0.15942,0.159091,0.782609,0.795455,0.057971,0.045455,0.0,0.0,0.0,0.0
CU,5,0.75,2.5,HIGH,55,40.0,55,0.032126,0.222931,-1.0,0.325,0.381818,-1.0,2.5,0.275,0.327273,0.675,0.618182,0.05,0.054545,0.0,0.0,0.0,0.0
CU,5,0.75,3.0,LOW,28,24.0,28,0.060223,0.083687,-1.0,0.416667,0.428571,-1.0,3.0,0.125,0.107143,0.583333,0.571429,0.291667,0.321429,0.0,0.0,0.0,0.0
CU,5,0.75,3.0,MID,88,69.0,88,-0.354025,-0.357134,-1.0,0.188406,0.181818,-1.0,3.0,0.115942,0.125,0.797101,0.806818,0.086957,0.068182,0.0,0.0,0.0,0.0
CU,5,0.75,3.0,HIGH,55,40.0,55,0.116906,0.348225,-1.0,0.325,0.381818,-1.0,3.0,0.25,0.309091,0.675,0.618182,0.075,0.072727,0.0,0.0,0.0,0.0
CU,5,1.0,1.5,LOW,28,24.0,28,-0.012348,0.025131,-1.0,0.458333,0.464286,-1.0,1.5,0.333333,0.357143,0.541667,0.535714,0.125,0.107143,0.0,0.0,0.0,0.0
CU,5,1.0,1.5,MID,88,69.0,88,-0.315904,-0.353272,-1.0,0.275362,0.261364,-1.0,1.5,0.202899,0.193182,0.652174,0.670455,0.144928,0.136364,0.0,0.0,0.0,0.0
CU,5,1.0,1.5,HIGH,55,40.0,55,0.011405,0.289902,1.5,0.4,0.509091,-1.0,1.5,0.4,0.509091,0.575,0.454545,0.025,0.036364,0.0,0.0,0.025,0.018182
CU,5,1.0,2.0,LOW,28,24.0,28,-0.096056,-0.045403,-1.0,0.416667,0.428571,-1.0,2.0,0.166667,0.178571,0.583333,0.571429,0.25,0.25,0.0,0.0,0.0,0.0
CU,5,1.0,2.0,MID,88,69.0,88,-0.305456,-0.328035,-1.0,0.26087,0.25,-1.0,2.0,0.144928,0.147727,0.666667,0.681818,0.188406,0.170455,0.0,0.0,0.0,0.0
CU,5,1.0,2.0,HIGH,55,40.0,55,-0.098875,0.070736,-1.0,0.325,0.381818,-1.0,2.0,0.275,0.327273,0.65,0.581818,0.075,0.090909,0.0,0.0,0.025,0.018182
CU,5,1.0,2.5,LOW,28,24.0,28,-0.069416,-0.053306,-1.0,0.416667,0.428571,-1.0,2.5,0.125,0.107143,0.583333,0.571429,0.291667,0.321429,0.0,0.0,0.0,0.0
CU,5,1.0,2.5,MID,88,69.0,88,-0.299166,-0.306057,-1.0,0.246377,0.238636,-1.0,2.5,0.115942,0.125,0.666667,0.681818,0.217391,0.193182,0.0,0.0,0.0,0.0
CU,5,1.0,2.5,HIGH,55,40.0,55,-0.007165,0.20107,-1.0,0.325,0.381818,-1.0,2.5,0.25,0.309091,0.65,0.581818,0.1,0.109091,0.0,0.0,0.025,0.018182
CU,5,1.0,3.0,LOW,28,24.0,28,-0.006916,0.000265,-1.0,0.416667,0.428571,-1.0,3.0,0.125,0.107143,0.583333,0.571429,0.291667,0.321429,0.0,0.0,0.0,0.0
CU,5,1.0,3.0,MID,88,69.0,88,-0.28765,-0.389257,-1.0,0.231884,0.193182,-1.0,2.388319,0.101449,0.079545,0.666667,0.681818,0.231884,0.238636,0.0,0.0,0.0,0.0
CU,5,1.0,3.0,HIGH,55,40.0,55,0.035201,0.230053,-1.0,0.325,0.381818,-1.0,3.0,0.15,0.145455,0.65,0.581818,0.2,0.272727,0.0,0.0,0.025,0.018182
CU,5,1.25,1.5,LOW,28,24.0,28,-0.06998,0.024691,-0.251164,0.458333,0.5,-1.0,1.5,0.208333,0.214286,0.458333,0.428571,0.333333,0.357143,0.0,0.0,0.0,0.0
CU,5,1.25,1.5,MID,88,69.0,88,-0.229265,-0.285815,-1.0,0.333333,0.306818,-1.0,1.5,0.188406,0.181818,0.550725,0.590909,0.26087,0.227273,0.0,0.0,0.0,0.0
CU,5,1.25,1.5,HIGH,55,40.0,55,0.030344,0.101639,-0.4093,0.475,0.490909,-1.0,1.5,0.325,0.363636,0.5,0.472727,0.175,0.163636,0.0,0.0,0.0,0.0
CU,5,1.25,2.0,LOW,28,24.0,28,-0.058487,0.013524,-0.251164,0.458333,0.5,-1.0,2.0,0.125,0.107143,0.458333,0.428571,0.416667,0.464286,0.0,0.0,0.0,0.0
CU,5,1.25,2.0,MID,88,69.0,88,-0.216607,-0.258845,-1.0,0.318841,0.295455,-1.0,2.0,0.130435,0.136364,0.550725,0.590909,0.318841,0.272727,0.0,0.0,0.0,0.0
CU,5,1.25,2.0,HIGH,55,40.0,55,0.094851,0.212189,-0.4093,0.475,0.490909,-1.0,2.0,0.25,0.309091,0.5,0.472727,0.25,0.218182,0.0,0.0,0.0,0.0
CU,5,1.25,2.5,LOW,28,24.0,28,0.004013,0.067095,-0.251164,0.458333,0.5,-1.0,2.5,0.125,0.107143,0.458333,0.428571,0.416667,0.464286,0.0,0.0,0.0,0.0
CU,5,1.25,2.5,MID,88,69.0,88,-0.206944,-0.325052,-1.0,0.304348,0.25,-1.0,1.957435,0.086957,0.068182,0.550725,0.590909,0.362319,0.340909,0.0,0.0,0.0,0.0
CU,5,1.25,2.5,HIGH,55,40.0,55,0.113504,0.227928,-0.4093,0.475,0.490909,-1.0,2.224572,0.075,0.090909,0.5,0.472727,0.425,0.436364,0.0,0.0,0.0,0.0
CU,5,1.25,3.0,LOW,28,24.0,28,-0.004177,0.060076,-0.251164,0.458333,0.5,-1.0,1.983068,0.041667,0.035714,0.458333,0.428571,0.5,0.535714,0.0,0.0,0.0,0.0
CU,5,1.25,3.0,MID,88,69.0,88,-0.199607,-0.319299,-1.0,0.304348,0.25,-1.0,1.497645,0.057971,0.045455,0.550725,0.590909,0.391304,0.363636,0.0,0.0,0.0,0.0
CU,5,1.25,3.0,HIGH,55,40.0,55,0.132341,0.25981,-0.4093,0.475,0.490909,-1.0,2.122178,0.05,0.072727,0.5,0.472727,0.45,0.454545,0.0,0.0,0.0,0.0
CU,6,0.75,1.5,LOW,56,46.0,56,-0.188189,-0.24387,-1.0,0.326087,0.303571,-1.0,1.5,0.304348,0.285714,0.652174,0.678571,0.043478,0.035714,0.0,0.0,0.021739,0.017857
CU,6,0.75,1.5,MID,91,78.0,91,0.131485,0.065922,-1.0,0.461538,0.43956,-1.0,1.5,0.435897,0.406593,0.538462,0.56044,0.025641,0.032967,0.0,0.0,0.012821,0.010989
CU,6,0.75,1.5,HIGH,40,24.0,40,-0.166202,0.072474,-0.806102,0.333333,0.425,-1.0,1.5,0.291667,0.4,0.583333,0.5,0.125,0.1,0.0,0.0,0.0,0.0
CU,6,0.75,2.0,LOW,56,46.0,56,-0.357539,-0.365121,-1.0,0.23913,0.232143,-1.0,2.0,0.152174,0.160714,0.717391,0.732143,0.130435,0.107143,0.0,0.0,0.021739,0.017857
CU,6,0.75,2.0,MID,91,78.0,91,0.220748,0.158917,-1.0,0.423077,0.406593,-1.0,2.0,0.384615,0.362637,0.576923,0.593407,0.038462,0.043956,0.0,0.0,0.012821,0.010989
CU,6,0.75,2.0,HIGH,40,24.0,40,-0.118788,0.158742,-0.806102,0.333333,0.425,-1.0,2.0,0.166667,0.275,0.583333,0.5,0.25,0.225,0.0,0.0,0.0,0.0
CU,6,0.75,2.5,LOW,56,46.0,56,-0.509713,-0.597264,-1.0,0.173913,0.142857,-1.0,1.271137,0.086957,0.071429,0.782609,0.821429,0.130435,0.107143,0.0,0.0,0.021739,0.017857
CU,6,0.75,2.5,MID,91,78.0,91,0.233569,0.186389,-1.0,0.371795,0.362637,-1.0,2.5,0.333333,0.318681,0.628205,0.637363,0.038462,0.043956,0.0,0.0,0.012821,0.010989
CU,6,0.75,2.5,HIGH,40,24.0,40,-0.041273,0.285769,-0.806102,0.333333,0.425,-1.0,2.5,0.125,0.2,0.583333,0.5,0.291667,0.3,0.0,0.0,0.0,0.0
CU,6,0.75,3.0,LOW,56,46.0,56,-0.549725,-0.630131,-1.0,0.173913,0.142857,-1.0,1.016478,0.043478,0.035714,0.782609,0.821429,0.173913,0.142857,0.0,0.0,0.021739,0.017857
CU,6,0.75,3.0,MID,91,78.0,91,0.317613,0.27491,-1.0,0.371795,0.362637,-1.0,3.0,0.269231,0.263736,0.628205,0.637363,0.102564,0.098901,0.0,0.0,0.012821,0.010989
CU,6,0.75,3.0,HIGH,40,24.0,40,-0.103773,0.235769,-0.806102,0.291667,0.375,-1.0,2.360358,0.083333,0.15,0.583333,0.5,0.333333,0.35,0.0,0.0,0.0,0.0
CU,6,1.0,1.5,LOW,56,46.0,56,-0.346621,-0.37401,-1.0,0.282609,0.267857,-1.0,1.5,0.173913,0.178571,0.652174,0.678571,0.173913,0.142857,0.0,0.0,0.0,0.0
CU,6,1.0,1.5,MID,91,78.0,91,0.210801,0.132629,-1.0,0.512821,0.483516,-1.0,1.5,0.435897,0.406593,0.487179,0.516484,0.076923,0.076923,0.0,0.0,0.012821,0.021978
CU,6,1.0,1.5,HIGH,40,24.0,40,-0.142727,0.061595,-0.459152,0.375,0.45,-1.0,1.5,0.166667,0.275,0.5,0.425,0.333333,0.3,0.0,0.0,0.0,0.0
CU,6,1.0,2.0,LOW,56,46.0,56,-0.469936,-0.555946,-1.0,0.217391,0.178571,-1.0,0.973852,0.086957,0.071429,0.695652,0.732143,0.217391,0.196429,0.0,0.0,0.0,0.0
CU,6,1.0,2.0,MID,91,78.0,91,0.24056,0.174619,-1.0,0.461538,0.43956,-1.0,2.0,0.346154,0.32967,0.538462,0.56044,0.115385,0.10989,0.0,0.0,0.012821,0.021978
CU,6,1.0,2.0,HIGH,40,24.0,40,-0.068966,0.181865,-0.459152,0.375,0.45,-1.0,2.0,0.125,0.2,0.5,0.425,0.375,0.375,0.0,0.0,0.0,0.0
CU,6,1.0,2.5,LOW,56,46.0,56,-0.471127,-0.556924,-1.0,0.217391,0.178571,-1.0,0.83673,0.043478,0.035714,0.695652,0.732143,0.26087,0.232143,0.0,0.0,0.0,0.0
CU,6,1.0,2.5,MID,91,78.0,91,0.283929,0.228277,-1.0,0.461538,0.43956,-1.0,2.5,0.24359,0.241758,0.538462,0.56044,0.217949,0.197802,0.0,0.0,0.012821,0.021978
CU,6,1.0,2.5,HIGH,40,24.0,40,-0.110632,0.156865,-0.459152,0.333333,0.4,-1.0,1.770269,0.083333,0.15,0.5,0.425,0.416667,0.425,0.0,0.0,0.0,0.0
CU,6,1.0,3.0,LOW,56,46.0,56,-0.463928,-0.551011,-1.0,0.217391,0.178571,-1.0,0.83673,0.021739,0.017857,0.695652,0.732143,0.282609,0.25,0.0,0.0,0.0,0.0
CU,6,1.0,3.0,MID,91,78.0,91,0.208655,0.172055,-1.0,0.461538,0.43956,-1.0,2.848018,0.102564,0.10989,0.538462,0.56044,0.358974,0.32967,0.0,0.0,0.012821,0.021978
CU,6,1.0,3.0,HIGH,40,24.0,40,-0.20753,0.006175,-0.459152,0.333333,0.4,-1.0,1.403114,0.0,0.0,0.5,0.425,0.5,0.575,0.0,0.0,0.0,0.0
CU,6,1.25,1.5,LOW,56,46.0,56,-0.388961,-0.487589,-1.0,0.26087,0.214286,-1.0,1.5,0.130435,0.107143,0.586957,0.642857,0.282609,0.25,0.0,0.0,0.0,0.0
CU,6,1.25,1.5,MID,91,78.0,91,0.128909,0.062646,-1.0,0.5,0.472527,-1.0,1.5,0.371795,0.351648,0.474359,0.505495,0.153846,0.142857,0.0,0.0,0.0,0.0
CU,6,1.25,1.5,HIGH,40,24.0,40,-0.106906,0.076952,-0.303673,0.416667,0.475,-1.0,1.5,0.125,0.2,0.458333,0.4,0.416667,0.4,0.0,0.0,0.0,0.0
CU,6,1.25,2.0,LOW,56,46.0,56,-0.402775,-0.498935,-1.0,0.26087,0.214286,-1.0,0.779082,0.043478,0.035714,0.586957,0.642857,0.369565,0.321429,0.0,0.0,0.0,0.0
CU,6,1.25,2.0,MID,91,78.0,91,0.202405,0.142125,-1.0,0.5,0.472527,-1.0,2.0,0.25641,0.252747,0.474359,0.505495,0.269231,0.241758,0.0,0.0,0.0,0.0
CU,6,1.25,2.0,HIGH,40,24.0,40,-0.12774,0.076952,-0.303673,0.375,0.425,-1.0,1.416215,0.083333,0.15,0.458333,0.4,0.458333,0.45,0.0,0.0,0.0,0.0
CU,6,1.25,2.5,LOW,56,46.0,56,-0.394842,-0.492419,-1.0,0.26087,0.214286,-1.0,0.779082,0.021739,0.017857,0.586957,0.642857,0.391304,0.339286,0.0,0.0,0.0,0.0
CU,6,1.25,2.5,MID,91,78.0,91,0.149256,0.105406,-1.0,0.5,0.472527,-1.0,2.348414,0.102564,0.10989,0.474359,0.505495,0.423077,0.384615,0.0,0.0,0.0,0.0
CU,6,1.25,2.5,HIGH,40,24.0,40,-0.205258,-0.0436,-0.303673,0.375,0.425,-1.0,1.122491,0.0,0.0,0.458333,0.4,0.541667,0.6,0.0,0.0,0.0,0.0
CU,6,1.25,3.0,LOW,56,46.0,56,-0.383972,-0.48349,-1.0,0.26087,0.214286,-1.0,0.779082,0.021739,0.017857,0.586957,0.642857,0.391304,0.339286,0.0,0.0,0.0,0.0
CU,6,1.25,3.0,MID,91,78.0,91,0.123192,0.078346,-1.0,0.5,0.472527,-1.0,1.806833,0.012821,0.010989,0.474359,0.505495,0.512821,0.483516,0.0,0.0,0.0,0.0
CU,6,1.25,3.0,HIGH,40,24.0,40,-0.205258,-0.0436,-0.303673,0.375,0.425,-1.0,1.122491,0.0,0.0,0.458333,0.4,0.541667,0.6,0.0,0.0,0.0,0.0
RB,0,0.75,1.5,LOW,6,4.0,6,-0.375,-0.166667,-1.0,0.25,0.333333,-1.0,1.5,0.25,0.333333,0.75,0.666667,0.0,0.0,0.0,0.0,0.0,0.0
RB,0,0.75,1.5,MID,18,15.0,18,-0.400252,-0.361321,-1.0,0.266667,0.277778,-1.0,1.5,0.2,0.222222,0.733333,0.722222,0.066667,0.055556,0.0,0.0,0.0,0.0
RB,0,0.75,1.5,HIGH,55,39.0,55,-0.374629,-0.401076,-1.0,0.282051,0.254545,-1.0,1.5,0.205128,0.2,0.692308,0.690909,0.102564,0.109091,0.0,0.0,0.0,0.0
RB,0,0.75,2.0,LOW,6,4.0,6,-0.25,0.0,-1.0,0.25,0.333333,-1.0,2.0,0.25,0.333333,0.75,0.666667,0.0,0.0,0.0,0.0,0.0,0.0
RB,0,0.75,2.0,MID,18,15.0,18,-0.397431,-0.412176,-1.0,0.266667,0.277778,-1.0,2.0,0.133333,0.111111,0.733333,0.722222,0.133333,0.166667,0.0,0.0,0.0,0.0
RB,0,0.75,2.0,HIGH,55,39.0,55,-0.413961,-0.510784,-1.0,0.25641,0.2,-1.0,2.0,0.128205,0.109091,0.717949,0.745455,0.153846,0.145455,0.0,0.0,0.0,0.0
RB,0,0.75,2.5,LOW,6,4.0,6,-0.125,0.166667,-1.0,0.25,0.333333,-1.0,2.5,0.25,0.333333,0.75,0.666667,0.0,0.0,0.0,0.0,0.0,0.0
RB,0,0.75,2.5,MID,18,15.0,18,-0.330765,-0.35662,-1.0,0.266667,0.277778,-1.0,2.5,0.133333,0.111111,0.733333,0.722222,0.133333,0.166667,0.0,0.0,0.0,0.0
RB,0,0.75,2.5,HIGH,55,39.0,55,-0.363331,-0.465792,-1.0,0.25641,0.2,-1.0,2.394909,0.102564,0.090909,0.717949,0.745455,0.179487,0.163636,0.0,0.0,0.0,0.0
RB,0,0.75,3.0,LOW,6,4.0,6,0.0,0.333333,-1.0,0.25,0.333333,-1.0,3.0,0.25,0.333333,0.75,0.666667,0.0,0.0,0.0,0.0,0.0,0.0
RB,0,0.75,3.0,MID,18,15.0,18,-0.264098,-0.301065,-1.0,0.266667,0.277778,-1.0,3.0,0.133333,0.111111,0.733333,0.722222,0.133333,0.166667,0.0,0.0,0.0,0.0
RB,0,0.75,3.0,HIGH,55,39.0,55,-0.381844,-0.469828,-1.0,0.25641,0.2,-1.0,1.5425,0.076923,0.072727,0.717949,0.745455,0.205128,0.181818,0.0,0.0,0.0,0.0
RB,0,1.0,1.5,LOW,6,4.0,6,-0.320019,-0.130013,-0.890038,0.25,0.333333,-1.0,1.5,0.25,0.333333,0.5,0.5,0.25,0.166667,0.0,0.0,0.0,0.0
RB,0,1.0,1.5,MID,18,15.0,18,-0.446903,-0.432181,-1.0,0.266667,0.277778,-1.0,1.5,0.133333,0.111111,0.666667,0.611111,0.2,0.277778,0.0,0.0,0.0,0.0
RB,0,1.0,1.5,HIGH,55,39.0,55,-0.358941,-0.448826,-1.0,0.333333,0.272727,-1.0,1.5,0.128205,0.109091,0.615385,0.654545,0.25641,0.236364,0.0,0.0,0.0,0.0
RB,0,1.0,2.0,LOW,6,4.0,6,-0.195019,0.036654,-0.890038,0.25,0.333333,-1.0,2.0,0.25,0.333333,0.5,0.5,0.25,0.166667,0.0,0.0,0.0,0.0
RB,0,1.0,2.0,MID,18,15.0,18,-0.380236,-0.376625,-1.0,0.266667,0.277778,-1.0,2.0,0.133333,0.111111,0.666667,0.611111,0.2,0.277778,0.0,0.0,0.0,0.0
RB,0,1.0,2.0,HIGH,55,39.0,55,-0.354084,-0.436291,-1.0,0.333333,0.272727,-1.0,1.212893,0.076923,0.072727,0.615385,0.654545,0.307692,0.272727,0.0,0.0,0.0,0.0
RB,0,1.0,2.5,LOW,6,4.0,6,-0.070019,0.203321,-0.890038,0.25,0.333333,-1.0,2.5,0.25,0.333333,0.5,0.5,0.25,0.166667,0.0,0.0,0.0,0.0
RB,0,1.0,2.5,MID,18,15.0,18,-0.31357,-0.32107,-1.0,0.266667,0.277778,-1.0,2.5,0.133333,0.111111,0.666667,0.611111,0.2,0.277778,0.0,0.0,0.0,0.0
RB,0,1.0,2.5,HIGH,55,39.0,55,-0.403881,-0.462511,-1.0,0.333333,0.272727,-1.0,0.754849,0.025641,0.036364,0.615385,0.654545,0.358974,0.309091,0.0,0.0,0.0,0.0
RB,0,1.0,3.0,LOW,6,4.0,6,-0.513377,-0.387824,-0.890038,0.25,0.333333,-1.0,0.726566,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
RB,0,1.0,3.0,MID,18,15.0,18,-0.346466,-0.348483,-1.0,0.266667,0.277778,-1.0,1.506556,0.066667,0.055556,0.666667,0.611111,0.266667,0.333333,0.0,0.0,0.0,0.0
RB,0,1.0,3.0,HIGH,55,39.0,55,-0.39106,-0.444329,-1.0,0.333333,0.272727,-1.0,0.754849,0.025641,0.036364,0.615385,0.654545,0.358974,0.309091,0.0,0.0,0.0,0.0
RB,0,1.25,1.5,LOW,6,4.0,6,0.238315,0.58843,1.07732,0.5,0.666667,-1.0,1.5,0.25,0.333333,0.25,0.166667,0.5,0.5,0.0,0.0,0.0,0.0
RB,0,1.25,1.5,MID,18,15.0,18,-0.35109,-0.351495,-1.0,0.333333,0.333333,-1.0,1.5,0.133333,0.111111,0.6,0.555556,0.266667,0.333333,0.0,0.0,0.0,0.0
RB,0,1.25,1.5,HIGH,55,39.0,55,-0.283153,-0.369456,-1.0,0.358974,0.290909,-1.0,1.436946,0.102564,0.090909,0.512821,0.545455,0.384615,0.363636,0.0,0.0,0.0,0.0
RB,0,1.25,2.0,LOW,6,4.0,6,0.363315,0.755096,1.07732,0.5,0.666667,-1.0,2.0,0.25,0.333333,0.25,0.166667,0.5,0.5,0.0,0.0,0.0,0.0
RB,0,1.25,2.0,MID,18,15.0,18,-0.284423,-0.29594,-1.0,0.333333,0.333333,-1.0,2.0,0.133333,0.111111,0.6,0.555556,0.266667,0.333333,0.0,0.0,0.0,0.0
