gid,teacher_direction,tr_A,tr_B,tr_C,delta_BA,delta_CB,delta_CA
RU::RU_LONG_7361,LONG,-0.7138878535217337,0.7138878535217337,0.7138878535217337,1.4277757070434673,0.0,1.4277757070434673
RU::RU_LONG_7366,LONG,-1.4275350938244964,-1.4275350938244964,-1.4275350938244964,0.0,0.0,0.0
RU::RU_LONG_7392,LONG,5.599401374436602,3.132332523626035,6.864565340573023,-2.467068850810567,3.732232816946988,1.265163966136421
RU::RU_LONG_7618,LONG,4.295973516959245,1.9140369149347476,3.92611638137739,-2.3819366020244974,2.0120794664426427,-0.3698571355818552
RU::RU_LONG_7719,LONG,3.399282849477588,3.399282849477588,3.399282849477588,0.0,0.0,0.0
RU::RU_LONG_7736,LONG,2.406009466806547,2.406009466806547,2.406009466806547,0.0,0.0,0.0
RU::RU_LONG_7785,LONG,-1.2381464711230865,-1.2381464711230865,-1.2381464711230865,0.0,0.0,0.0
RU::RU_LONG_7873,LONG,4.645080399876767,3.264688900132588,4.645080399876767,-1.3803914997441793,1.3803914997441793,0.0
RU::RU_LONG_8020,LONG,-2.2977091730428953,-2.607979332998822,-2.2977091730428953,-0.31027015995592677,0.31027015995592677,0.0
RU::RU_LONG_8135,LONG,-1.0385504095532392,-0.2201917187025509,-1.2569618093634465,0.8183586908506884,-1.0367700906608956,-0.2184113998102073
RU::RU_LONG_8214,LONG,-0.5832278359292716,2.1953133302557237,-0.5832278359292716,2.7785411661849952,-2.7785411661849952,0.0
RU::RU_LONG_8293,LONG,1.0155343193148862,-1.0155343193148862,1.0155343193148862,-2.0310686386297725,2.0310686386297725,0.0
RU::RU_LONG_8338,LONG,0.8981757573639939,0.8981757573639939,0.8981757573639939,0.0,0.0,0.0
RU::RU_LONG_8365,LONG,3.383377457990584,0.42881558223710003,2.687109426199257,-2.954561875753484,2.258293843962157,-0.6962680317913268
RU::RU_LONG_8721,LONG,-0.9765305147413205,0.6277790250478487,-0.9765305147413205,1.6043095397891691,-1.6043095397891691,0.0
RU::RU_LONG_8795,LONG,20.574545765841034,19.07160032236879,20.574545765841034,-1.5029454434722425,1.5029454434722425,0.0
RU::RU_LONG_8906,LONG,2.373422434188274,2.373422434188274,2.373422434188274,0.0,0.0,0.0
RU::RU_LONG_8971,LONG,0.7889825035133292,0.7148947582477061,-2.2571546366912147,-0.07408774526562312,-2.972049394938921,-3.046137140204544
RU::RU_LONG_8984,LONG,9.511011421870494,6.708650343776793,8.073552864258955,-2.8023610780937007,1.364902520482162,-1.4374585576115386
RU::RU_LONG_9053,LONG,3.0108277667423606,1.6151708665536042,3.0108277667423606,-1.3956569001887564,1.3956569001887564,0.0
RU::RU_LONG_9098,LONG,1.6176708231591685,1.157814530521475,1.6176708231591685,-0.45985629263769345,0.45985629263769345,0.0
RU::RU_LONG_9124,LONG,1.4614943893951275,1.4614943893951275,1.4614943893951275,0.0,0.0,0.0
RU::RU_LONG_9139,LONG,2.2537401405241355,2.2537401405241355,2.2537401405241355,0.0,0.0,0.0
RU::RU_LONG_9145,LONG,2.4620976437643938,1.944580887441431,2.4620976437643938,-0.5175167563229628,0.5175167563229628,0.0
RU::RU_LONG_9153,LONG,-0.726205149415009,0.726205149415009,-0.726205149415009,1.452410298830018,-1.452410298830018,0.0
RU::RU_LONG_9167,LONG,2.0535117331735164,-1.2130157130312307,2.0535117331735164,-3.266527446204747,3.266527446204747,0.0
RU::RU_LONG_9173,LONG,1.8503804640981527,1.8503804640981527,1.8503804640981527,0.0,0.0,0.0
RU::RU_SHORT_7321,SHORT,-3.4628910071473045,-3.4628910071473045,-3.4628910071473045,0.0,0.0,0.0
RU::RU_SHORT_7381,SHORT,-2.265043366825103,-1.9530839072397137,-2.265043366825103,0.3119594595853894,-0.3119594595853894,0.0
RU::RU_SHORT_7428,SHORT,1.4618053583291717,2.0846141480482276,1.4618053583291717,0.622808789719056,-0.622808789719056,0.0
RU::RU_SHORT_7510,SHORT,-2.6695349046561687,-0.2407552267533689,-3.1961319568842534,2.4287796779027997,-2.9553767301308844,-0.5265970522280847
RU::RU_SHORT_7731,SHORT,-0.6016208211582992,-0.6016208211582992,-0.6016208211582992,0.0,0.0,0.0
RU::RU_SHORT_7751,SHORT,-1.0221193976726721,-1.1707707165694248,-1.1707707165694248,-0.14865131889675265,0.0,-0.14865131889675265
RU::RU_SHORT_7802,SHORT,2.9767242251977084,4.492437720724189,2.9767242251977084,1.5157134955264802,-1.5157134955264802,0.0
RU::RU_SHORT_8046,SHORT,-3.0948387213689323,-2.5393810833566905,-3.0948387213689323,0.5554576380122418,-0.5554576380122418,0.0
RU::RU_SHORT_8064,SHORT,7.220441592645498,9.101291784109142,7.220441592645498,1.8808501914636437,-1.8808501914636437,0.0
RU::RU_SHORT_8178,SHORT,1.19471467020326,1.10584474259511,1.19471467020326,-0.08886992760815016,0.08886992760815016,0.0
RU::RU_SHORT_8297,SHORT,-1.3554292369824537,-1.3554292369824537,-1.3554292369824537,0.0,0.0,0.0
RU::RU_SHORT_8300,SHORT,-0.7883920427600504,0.9709631884591386,-0.5971115255577607,1.759355231219189,-1.5680747140168994,0.19128051720228967
RU::RU_SHORT_8390,SHORT,-3.3989480438398894,-0.421389581952701,-3.2649363824529196,2.977558461887188,-2.8435468005002185,0.13401166138696974
RU::RU_SHORT_8978,SHORT,-0.6625094397823066,-0.6625094397823066,-0.6625094397823066,0.0,0.0,0.0
RU::RU_SHORT_9033,SHORT,-1.5347897441311744,-1.5347897441311744,-1.5347897441311744,0.0,0.0,0.0
RU::RU_SHORT_9041,SHORT,-1.5943988307387529,-0.4835741507552088,-1.5943988307387529,1.1108246799835442,-1.1108246799835442,0.0
RU::RU_SHORT_9067,SHORT,-2.3535160712306067,-2.1020744651531866,-2.3535160712306067,0.25144160607742005,-0.25144160607742005,0.0
RU::RU_SHORT_9134,SHORT,-0.8845707788734932,-0.8845707788734932,-0.8845707788734932,0.0,0.0,0.0
RU::RU_SHORT_9150,SHORT,-1.5907099348008502,-1.5907099348008502,-1.5907099348008502,0.0,0.0,0.0
RU::RU_SHORT_9159,SHORT,0.827705895102014,1.260074779048328,0.827705895102014,0.432368883946314,-0.432368883946314,0.0
SC::SC_LONG_11696,LONG,-0.7607986456138099,-0.7607986456138099,-0.7607986456138099,0.0,0.0,0.0
SC::SC_LONG_11731,LONG,-2.2035271260210934,-3.5112531236846136,-2.2035271260210934,-1.3077259976635203,1.3077259976635203,0.0
SC::SC_LONG_11883,LONG,-6.14424450493432,-6.339531928076393,-6.14424450493432,-0.19528742314207292,0.19528742314207292,0.0
SC::SC_LONG_11920,LONG,8.0114666696678,8.0114666696678,8.0114666696678,0.0,0.0,0.0
SC::SC_LONG_11955,LONG,-1.2959686357547204,-1.2959686357547204,-1.2959686357547204,0.0,0.0,0.0
SC::SC_LONG_12046,LONG,-4.248895726221383,-4.248895726221383,-4.248895726221383,0.0,0.0,0.0
SC::SC_LONG_12297,LONG,-6.941054682743415,-6.941054682743415,-6.941054682743415,0.0,0.0,0.0
SC::SC_LONG_12357,LONG,-0.2888173805418288,-1.4654147538576276,-0.2888173805418288,-1.1765973733157988,1.1765973733157988,0.0
SC::SC_LONG_12446,LONG,-1.9112513794285406,-1.8023739041647926,-1.8871705415186946,0.10887747526374802,-0.08479663735390197,0.024080837909846053
SC::SC_LONG_12488,LONG,-1.122852706319338,-1.122852706319338,-1.122852706319338,0.0,0.0,0.0
SC::SC_LONG_12570,LONG,1.7682879899959252,-1.7682879899959252,1.7682879899959252,-3.5365759799918504,3.5365759799918504,0.0
SC::SC_LONG_12578,LONG,2.3642864176331737,1.4296021755799078,2.3642864176331737,-0.934684242053266,0.934684242053266,0.0
SC::SC_LONG_12763,LONG,-1.835806068593827,-1.0936038131981074,-1.835806068593827,0.7422022553957195,-0.7422022553957195,0.0
SC::SC_LONG_12803,LONG,-5.57815539934645,-5.57815539934645,-5.57815539934645,0.0,0.0,0.0
SC::SC_LONG_12931,LONG,1.0600776948033073,1.0600776948033073,1.0600776948033073,0.0,0.0,0.0
SC::SC_LONG_12940,LONG,1.2852770323412566,-0.20645848166682168,1.2852770323412566,-1.4917355140080781,1.4917355140080781,0.0
SC::SC_LONG_12978,LONG,-1.1732031765339117,-1.9590359080342918,-1.1732031765339117,-0.7858327315003801,0.7858327315003801,0.0
SC::SC_LONG_13156,LONG,-1.697060213477248,-1.697060213477248,-1.697060213477248,0.0,0.0,0.0
SC::SC_LONG_13184,LONG,-1.623670373790771,-1.623670373790771,-1.623670373790771,0.0,0.0,0.0
SC::SC_LONG_13215,LONG,4.499819270424083,0.20273556951625604,3.5819320746593704,-4.297083700907827,3.3791965051431143,-0.9178871957647123
SC::SC_LONG_13256,LONG,6.363603024088,6.363603024088,6.363603024088,0.0,0.0,0.0
SC::SC_LONG_13351,LONG,-6.8736494849468635,-6.8736494849468635,-6.8736494849468635,0.0,0.0,0.0
SC::SC_LONG_13386,LONG,9.478041830100889,9.478041830100889,9.478041830100889,0.0,0.0,0.0
SC::SC_LONG_13521,LONG,-2.9127710479904723,-2.9127710479904723,-2.9127710479904723,0.0,0.0,0.0
SC::SC_LONG_13563,LONG,-1.4945742756272633,-0.48814179399720037,-1.4945742756272633,1.006432481630063,-1.006432481630063,0.0
SC::SC_LONG_13596,LONG,3.9397408391140543,3.9397408391140543,3.9397408391140543,0.0,0.0,0.0
SC::SC_LONG_13637,LONG,1.6201897316832057,1.6201897316832057,1.6201897316832057,0.0,0.0,0.0
SC::SC_LONG_13647,LONG,1.9390032613326387,1.9390032613326387,1.9390032613326387,0.0,0.0,0.0
SC::SC_LONG_13799,LONG,-0.1783316427290609,-0.1783316427290609,-0.1783316427290609,0.0,0.0,0.0
SC::SC_LONG_13946,LONG,0.8959220220804989,0.8959220220804989,0.8959220220804989,0.0,0.0,0.0
SC::SC_LONG_13996,LONG,1.582928616691782,1.582928616691782,2.7966577787789038,0.0,1.2137291620871218,1.2137291620871218
SC::SC_LONG_14080,LONG,1.117876575808586,1.117876575808586,1.117876575808586,0.0,0.0,0.0
SC::SC_LONG_14092,LONG,0.5283592746521636,0.5283592746521636,0.5283592746521636,0.0,0.0,0.0
SC::SC_LONG_14115,LONG,5.433771540382108,5.433771540382108,5.433771540382108,0.0,0.0,0.0
SC::SC_LONG_14231,LONG,9.615599467333558,9.615599467333558,9.615599467333558,0.0,0.0,0.0
SC::SC_LONG_14352,LONG,0.782236710864744,-1.0115040006208011,-0.20330804499488994,-1.7937407114855453,0.8081959556259112,-0.985544755859634
SC::SC_LONG_14375,LONG,1.6992687255575203,1.6992687255575203,1.6992687255575203,0.0,0.0,0.0
SC::SC_LONG_14406,LONG,-2.78213227090461,-2.78213227090461,-2.78213227090461,0.0,0.0,0.0
SC::SC_LONG_14428,LONG,2.1634603428053305,2.1634603428053305,2.1634603428053305,0.0,0.0,0.0
SC::SC_LONG_14553,LONG,1.627427332917599,1.627427332917599,1.627427332917599,0.0,0.0,0.0
SC::SC_LONG_14595,LONG,7.4546097070107855,7.4546097070107855,7.4546097070107855,0.0,0.0,0.0
SC::SC_LONG_14646,LONG,2.644606028899574,2.644606028899574,2.644606028899574,0.0,0.0,0.0
SC::SC_SHORT_12006,SHORT,-6.677790537221988,-6.677790537221988,-6.677790537221988,0.0,0.0,0.0
SC::SC_SHORT_12076,SHORT,5.644140319028769,4.020449750795077,5.644140319028769,-1.623690568233692,1.623690568233692,0.0
SC::SC_SHORT_12329,SHORT,-1.8219186785276988,-0.2294364612370562,-1.8219186785276988,1.5924822172906428,-1.5924822172906428,0.0
SC::SC_SHORT_12464,SHORT,-0.7682051408194193,-0.7682051408194193,-0.7682051408194193,0.0,0.0,0.0
SC::SC_SHORT_12505,SHORT,1.9888721403068448,4.773574641732359,1.9888721403068448,2.784702501425514,-2.784702501425514,0.0
SC::SC_SHORT_12606,SHORT,-5.724949409260816,2.330776325906152,-5.724949409260816,8.055725735166968,-8.055725735166968,0.0
SC::SC_SHORT_12666,SHORT,7.195598918691827,7.195598918691827,7.195598918691827,0.0,0.0,0.0
SC::SC_SHORT_12721,SHORT,-4.386450842749822,-4.386450842749822,-4.386450842749822,0.0,0.0,0.0
SC::SC_SHORT_12789,SHORT,1.6357840907416985,1.6357840907416985,1.6357840907416985,0.0,0.0,0.0
SC::SC_SHORT_12810,SHORT,2.5272747737667913,4.956658566217646,2.3894828584346395,2.429383792450855,-2.5671757077830066,-0.13779191533215185
SC::SC_SHORT_12882,SHORT,1.6009857858808396,1.6009857858808396,0.5804486700348914,0.0,-1.0205371158459482,-1.0205371158459482
SC::SC_SHORT_12892,SHORT,-7.019895010631896,1.5330485040599953,-7.019895010631896,8.552943514691892,-8.552943514691892,0.0
SC::SC_SHORT_12953,SHORT,0.6493903840998427,0.6493903840998427,0.6493903840998427,0.0,0.0,0.0
SC::SC_SHORT_13044,SHORT,0.10609342827862124,1.474573195343828,0.4644367094658487,1.3684797670652067,-1.0101364858779793,0.35834328118722747
SC::SC_SHORT_13302,SHORT,0.1332154262463319,0.5125993119531649,0.1332154262463319,0.379383885706833,-0.379383885706833,0.0
SC::SC_SHORT_13488,SHORT,-1.066252413624433,-3.11526865064716,-1.066252413624433,-2.049016237022727,2.049016237022727,0.0
SC::SC_SHORT_13635,SHORT,-3.173532746980132,-3.173532746980132,-3.173532746980132,0.0,0.0,0.0
SC::SC_SHORT_13729,SHORT,3.466653250495117,3.466653250495117,3.466653250495117,0.0,0.0,0.0
SC::SC_SHORT_13745,SHORT,4.250645940485422,4.250645940485422,4.250645940485422,0.0,0.0,0.0
SC::SC_SHORT_13780,SHORT,-0.5457149822981375,1.7157993048214315,0.6294203638012105,2.261514287119569,-1.0863789410202211,1.1751353460993479
SC::SC_SHORT_13828,SHORT,0.20100510231537913,0.3803140266339424,0.3803140266339424,0.1793089243185633,0.0,0.1793089243185633
SC::SC_SHORT_13894,SHORT,-2.141307289900533,-2.141307289900533,-2.141307289900533,0.0,0.0,0.0
SC::SC_SHORT_13941,SHORT,0.3583787731019591,0.3583787731019591,0.3583787731019591,0.0,0.0,0.0
SC::SC_SHORT_13963,SHORT,-5.084371653605743,-5.084371653605743,-5.084371653605743,0.0,0.0,0.0
SC::SC_SHORT_14073,SHORT,-3.3869133704036702,-3.3869133704036702,-3.3869133704036702,0.0,0.0,0.0
SC::SC_SHORT_14108,SHORT,-2.082235223719626,-2.082235223719626,-2.082235223719626,0.0,0.0,0.0
SC::SC_SHORT_14152,SHORT,-1.532033031457557,-1.121254109127263,-1.2337965253081664,0.410778922330294,-0.11254241618090344,0.29823650614939057
SC::SC_SHORT_14331,SHORT,0.8448469211282242,0.8448469211282242,-0.8448469211282242,0.0,-1.6896938422564485,-1.6896938422564485
SC::SC_SHORT_14348,SHORT,0.26094819112637363,0.26094819112637363,0.26094819112637363,0.0,0.0,0.0
SC::SC_SHORT_14385,SHORT,-1.7508617736267957,-1.7508617736267957,-1.7508617736267957,0.0,0.0,0.0
SC::SC_SHORT_14398,SHORT,-1.4922044644197916,-1.4922044644197916,-1.4922044644197916,0.0,0.0,0.0
SC::SC_SHORT_14438,SHORT,-4.741255711525663,-4.741255711525663,-4.741255711525663,0.0,0.0,0.0
SC::SC_SHORT_14513,SHORT,3.162401997601463,6.0728184190629335,2.6622044568915704,2.9104164214614707,-3.410613962171363,-0.5001975407098924
SC::SC_SHORT_14699,SHORT,-1.4348884079643218,-0.64357159943023,-1.4348884079643218,0.7913168085340918,-0.7913168085340918,0.0
SN::SN_LONG_10025,LONG,-1.6248533290709286,-1.6248533290709286,-1.6248533290709286,0.0,0.0,0.0
SN::SN_LONG_10092,LONG,2.5650423534124838,1.5946300905523965,2.5650423534124838,-0.9704122628600873,0.9704122628600873,0.0
SN::SN_LONG_10316,LONG,0.08232700913034331,0.08232700913034331,0.08232700913034331,0.0,0.0,0.0
SN::SN_LONG_10329,LONG,6.501274634080438,6.501274634080438,6.501274634080438,0.0,0.0,0.0
SN::SN_LONG_10371,LONG,0.7384422260665761,0.7384422260665761,0.7384422260665761,0.0,0.0,0.0
SN::SN_LONG_10557,LONG,-1.4546002529869917,2.9202984772302436,-1.4546002529869917,4.374898730217235,-4.374898730217235,0.0
SN::SN_LONG_10627,LONG,0.7984547068099899,0.7984547068099899,0.7984547068099899,0.0,0.0,0.0
SN::SN_LONG_10697,LONG,0.2602890361357354,0.2602890361357354,0.2602890361357354,0.0,0.0,0.0
SN::SN_LONG_10706,LONG,0.3500836933407263,0.3500836933407263,0.3500836933407263,0.0,0.0,0.0
SN::SN_LONG_10882,LONG,-1.7607966157661914,-2.7174087901996384,-2.363681299878761,-0.956612174433447,0.35372749032087736,-0.6028846841125697
SN::SN_LONG_10982,LONG,5.4657609285083115,1.6498053646154072,5.0137680703172665,-3.8159555638929046,3.3639627057018595,-0.45199285819104507
SN::SN_LONG_11356,LONG,2.952691015653178,2.0177397377530903,2.952691015653178,-0.9349512779000877,0.9349512779000877,0.0
SN::SN_LONG_11494,LONG,0.6775474997105952,0.07420170556587886,0.6775474997105952,-0.6033457941447163,0.6033457941447163,0.0
SN::SN_LONG_11568,LONG,9.077743901294413,5.790879816274214,9.077743901294413,-3.2868640850201993,3.2868640850201993,0.0
SN::SN_LONG_11804,LONG,-1.5089943697288264,-2.776720832530141,-2.776720832530141,-1.2677264628013145,0.0,-1.2677264628013145
SN::SN_LONG_9886,LONG,2.7540243908998794,2.7540243908998794,2.7540243908998794,0.0,0.0,0.0
SN::SN_LONG_9913,LONG,-1.6235648311698365,-0.6099566450663675,-1.6235648311698365,1.0136081861034691,-1.0136081861034691,0.0
SN::SN_LONG_9929,LONG,0.27057031032516243,1.0676622259843402,0.27057031032516243,0.7970919156591778,-0.7970919156591778,0.0
SN::SN_LONG_9938,LONG,0.6151758148430035,0.6151758148430035,-0.2391248486603672,0.0,-0.8543006635033707,-0.8543006635033707
SN::SN_LONG_9974,LONG,-1.369766859678825,-1.369766859678825,-1.369766859678825,0.0,0.0,0.0
SN::SN_SHORT_10040,SHORT,-1.5946033947728901,-1.5946033947728901,-1.5946033947728901,0.0,0.0,0.0
SN::SN_SHORT_10054,SHORT,1.19973475075684,1.4324802053882664,1.19973475075684,0.23274545463142626,-0.23274545463142626,0.0
SN::SN_SHORT_10366,SHORT,-2.0462160252443296,-2.0462160252443296,-2.0462160252443296,0.0,0.0,0.0
SN::SN_SHORT_10396,SHORT,-5.397622061083254,-1.3829532009303795,-5.397622061083254,4.014668860152875,-4.014668860152875,0.0
SN::SN_SHORT_10479,SHORT,1.7733163212740366,-1.1574353357345428,-1.1574353357345428,-2.9307516570085794,0.0,-2.9307516570085794
SN::SN_SHORT_10720,SHORT,-3.2426043420921906,-2.8108892907255814,-3.2426043420921906,0.43171505136660926,-0.43171505136660926,0.0
SN::SN_SHORT_10766,SHORT,3.624937566459115,2.228532890992348,2.228532890992348,-1.396404675466767,0.0,-1.396404675466767
SN::SN_SHORT_11111,SHORT,1.921360136082667,1.921360136082667,1.921360136082667,0.0,0.0,0.0
SN::SN_SHORT_11263,SHORT,-3.346311762825709,-1.880043777422344,-3.346311762825709,1.466267985403365,-1.466267985403365,0.0
SN::SN_SHORT_11435,SHORT,-3.8324956458434154,-3.366856085488069,-3.8324956458434154,0.4656395603553465,-0.4656395603553465,0.0
SN::SN_SHORT_11542,SHORT,-4.011167050041968,-2.73025286958651,-4.011167050041968,1.2809141804554582,-1.2809141804554582,0.0
SN::SN_SHORT_11814,SHORT,-2.0002338315926873,0.803938294405573,-2.0002338315926873,2.80417212599826,-2.80417212599826,0.0
SN::SN_SHORT_12122,SHORT,-5.499333030192914,-1.791752264274418,-5.021899556968393,3.707580765918496,-3.2301472926939745,0.47743347322452134
SN::SN_SHORT_9825,SHORT,-1.1810718751157123,-1.1810718751157123,-1.1810718751157123,0.0,0.0,0.0
SN::SN_SHORT_9840,SHORT,-3.9336763431723982,3.9336763431723982,-3.9336763431723982,7.8673526863447965,-7.8673526863447965,0.0
SN::SN_SHORT_9874,SHORT,-3.1247892663426104,-3.2552688678220156,-3.1247892663426104,-0.13047960147940518,0.13047960147940518,0.0
SN::SN_SHORT_9900,SHORT,-0.5283710806609695,-0.4065071905736099,-0.5283710806609695,0.1218638900873596,-0.1218638900873596,0.0
SN::SN_SHORT_9921,SHORT,1.258955743109724,0.1346806001881139,1.258955743109724,-1.12427514292161,1.12427514292161,0.0
SN::SN_SHORT_9948,SHORT,-0.2299759066184229,-0.2299759066184229,-0.2299759066184229,0.0,0.0,0.0
SN::SN_SHORT_9951,SHORT,-0.2923561772056948,-0.2923561772056948,-0.2923561772056948,0.0,0.0,0.0
SN::SN_SHORT_9957,SHORT,-0.19908128326864144,-0.19908128326864144,-0.19908128326864144,0.0,0.0,0.0
SN::SN_SHORT_9962,SHORT,-0.19633026976147377,2.007012457686929,-0.19633026976147377,2.2033427274484025,-2.2033427274484025,0.0
SN::SN_SHORT_9977,SHORT,1.7231896047948987,1.7231896047948987,1.7231896047948987,0.0,0.0,0.0
SN::SN_SHORT_9992,SHORT,7.116539934085616,9.482695643153107,0.6752973496219558,2.366155709067491,-8.807398293531152,-6.4412425844636605
TA::TA_LONG_7353,LONG,0.7983028284820856,0.7983028284820856,0.7983028284820856,0.0,0.0,0.0
TA::TA_LONG_7441,LONG,2.1913749919188343,0.8270059265679833,2.1913749919188343,-1.364369065350851,1.364369065350851,0.0
TA::TA_LONG_7648,LONG,-2.8658950028915253,-2.8658950028915253,-2.8658950028915253,0.0,0.0,0.0
TA::TA_LONG_7697,LONG,2.862290806038294,1.9860981080170108,2.862290806038294,-0.8761926980212833,0.8761926980212833,0.0
TA::TA_LONG_8212,LONG,0.01895163047866241,1.4775778394821373,0.8062387552510756,1.458626209003475,-0.6713390842310617,0.7872871247724131
TA::TA_LONG_8249,LONG,0.5751642990534044,0.5751642990534044,0.5751642990534044,0.0,0.0,0.0
TA::TA_LONG_8259,LONG,5.0022327741552175,4.387524422456026,5.0022327741552175,-0.6147083516991918,0.6147083516991918,0.0
TA::TA_LONG_8356,LONG,-4.410128067146157,-4.410128067146157,-4.410128067146157,0.0,0.0,0.0
TA::TA_LONG_8378,LONG,4.3774826205597455,4.3774826205597455,4.3774826205597455,0.0,0.0,0.0
TA::TA_LONG_8394,LONG,1.8210386232808176,1.8210386232808176,1.8210386232808176,0.0,0.0,0.0
TA::TA_LONG_8427,LONG,3.2122778164038595,0.258854329664029,1.8578352880515863,-2.9534234867398306,1.5989809583875574,-1.3544425283522732
TA::TA_LONG_8500,LONG,2.247118406918499,-1.2756696497128623,0.5738113593125201,-3.522788056631361,1.8494810090253826,-1.6733070476059786
TA::TA_LONG_8603,LONG,-0.2451302793957731,-1.6808278889583455,-0.2451302793957731,-1.4356976095625724,1.4356976095625724,0.0
TA::TA_LONG_8706,LONG,1.8971625168166224,0.2626861547485308,1.8971625168166224,-1.6344763620680915,1.6344763620680915,0.0
TA::TA_LONG_8730,LONG,0.9188885570292467,0.9188885570292467,0.9188885570292467,0.0,0.0,0.0
TA::TA_LONG_8775,LONG,2.54131846749806,-2.6896037139504303,2.54131846749806,-5.23092218144849,5.23092218144849,0.0
TA::TA_SHORT_7367,SHORT,-1.296798421794183,3.651970465612433,-1.296798421794183,4.948768887406616,-4.948768887406616,0.0
TA::TA_SHORT_7482,SHORT,-1.3990953984403294,5.845537220317275,-0.9494965643173817,7.2446326187576044,-6.795033784634657,0.44959883412294765
TA::TA_SHORT_7631,SHORT,0.4594990663419191,2.0826386211291874,0.4594990663419191,1.6231395547872682,-1.6231395547872682,0.0
TA::TA_SHORT_7867,SHORT,-6.697299708627066,-0.578462452770908,-5.092040426414253,6.118837255856158,-4.513577973643345,1.6052592822128124
TA::TA_SHORT_7943,SHORT,4.253516974930479,4.253516974930479,4.253516974930479,0.0,0.0,0.0
TA::TA_SHORT_8064,SHORT,10.686235585882802,10.686235585882802,10.686235585882802,0.0,0.0,0.0
TA::TA_SHORT_8162,SHORT,-0.6536941277648609,-0.6536941277648609,-0.6536941277648609,0.0,0.0,0.0
TA::TA_SHORT_8170,SHORT,3.581639148438494,3.8876605555480475,3.581639148438494,0.3060214071095535,-0.3060214071095535,0.0
TA::TA_SHORT_8313,SHORT,-4.529237311365784,-4.529237311365784,-4.529237311365784,0.0,0.0,0.0
TA::TA_SHORT_8343,SHORT,0.02028710360007205,0.9374178140749814,0.02028710360007205,0.9171307104749093,-0.9171307104749093,0.0
TA::TA_SHORT_8412,SHORT,-2.4628408976156573,-0.26724119964869986,-2.4628408976156573,2.1955996979669576,-2.1955996979669576,0.0
TA::TA_SHORT_8566,SHORT,4.017988427602121,4.017988427602121,4.017988427602121,0.0,0.0,0.0
TA::TA_SHORT_8719,SHORT,-0.4614667415668958,-0.4614667415668958,-0.4614667415668958,0.0,0.0,0.0
TA::TA_SHORT_8739,SHORT,4.4698960314514435,4.4698960314514435,4.4698960314514435,0.0,0.0,0.0
TA::TA_SHORT_9079,SHORT,-2.1115153960707813,2.691984303564221,-2.8323972061332685,4.803499699635003,-5.5243815096974895,-0.7208818100624872
