direction_system,metric,contrast_orientation,h_bar,observed_bar_minutes,point,pointwise_lo,pointwise_hi,simul_lower,simul_upper,inferential_support,n_valid_correct,n_valid_wrong,overall_rows,overall_gids,overall_mass,overall_fraction,correct_rows,correct_gids,correct_mass,correct_fraction,wrong_rows,wrong_gids,wrong_mass,wrong_fraction,LONG_rows,LONG_gids,LONG_mass,LONG_fraction,SHORT_rows,SHORT_gids,SHORT_mass,SHORT_fraction,flag
E9,PS,correct_minus_wrong,31,465,4.644873499390188,4.012774280662146,5.30458147884069,3.6572454025812062,5.6325015961991705,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,32,480,4.668225524959657,4.014004879535756,5.345003055364869,3.6561608171044906,5.680290232814823,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,33,495,4.727230835168952,4.056480830159424,5.419327673754922,3.6969833279522435,5.757478342385661,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,34,510,4.824509322942576,4.14631504349396,5.538112135540683,3.7687763048990544,5.880242340986097,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,35,525,4.896417205413241,4.2085493002876335,5.630510118488849,3.812348000785988,5.980486410040493,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,36,540,4.9639927923865255,4.255053943501987,5.713112476672328,3.8600673624002804,6.067918222372771,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,37,555,4.989806790927216,4.269211980432301,5.748506305883135,3.8648413265388535,6.114772255315579,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,38,570,4.983104473282705,4.2436681600456785,5.767347093621397,3.8372188960570215,6.128990050508388,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,39,585,5.009987363605871,4.260817503629866,5.799175358118448,3.8493730754237943,6.1706016517879485,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,40,600,5.058427433209404,4.289223401510331,5.851672646645875,3.88256694399683,6.234287922421979,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,41,615,5.120468307409705,4.344595528487624,5.935437095231962,3.925957087607695,6.314979527211714,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,42,630,5.145482432386758,4.3521080218615715,5.978867636480889,3.9325103046594787,6.358454560114037,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,43,645,5.213693379466738,4.407311820639256,6.056257031873136,3.9833814055371963,6.44400535339628,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,44,660,5.261742247783202,4.457711066497723,6.115963968520653,4.013968867576059,6.5095156279903446,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,45,675,5.34375320675888,4.525670211345271,6.209628264756843,4.0760534021171475,6.611453011400612,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,46,690,5.385391964920357,4.55296653477571,6.2749639073315,4.101167632174905,6.66961629766581,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,47,705,5.426258839810899,4.583539154531325,6.312482636821808,4.126706109970002,6.725811569651795,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,48,720,5.445074454584316,4.5929193656080285,6.340138710405132,4.130266438299631,6.759882470869001,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,49,735,5.5015886356284085,4.633037241601669,6.400031359390042,4.168924774170613,6.834252497086204,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,50,750,5.515543827960677,4.633800950893124,6.422680142940931,4.164765910483405,6.866321745437949,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,51,765,5.510013097284379,4.602085883932287,6.433046328070549,4.13638717724939,6.883639017319367,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,52,780,5.552686197142703,4.6357619005672985,6.490115577180503,4.157017735191323,6.948354659094083,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,53,795,5.600139438135773,4.664575153586766,6.5502669399214435,4.183677441990088,7.016601434281458,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,54,810,5.653541284935792,4.7064275875315245,6.6154261184890295,4.214871381012411,7.092211188859173,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,55,825,5.72004159590845,4.7428459848131705,6.701478245152009,4.259775269387814,7.180307922429086,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,56,840,5.772978582679803,4.777600103068759,6.761197671041719,4.2934044982693855,7.252552667090221,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,57,855,5.831667272354556,4.828850789516561,6.831514793193613,4.337160200737037,7.326174343972076,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,58,870,5.875033365676154,4.857726512064044,6.878176768219963,4.368722210554891,7.381344520797418,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,59,885,5.916369727880967,4.89140918861207,6.9306546275249,4.395241229525843,7.43749822623609,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,60,900,5.931466452307042,4.900468990818223,6.955282922887881,4.391993822698604,7.47093908191548,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,61,915,5.943023589996779,4.888688558009273,6.98733997608864,4.3817772903311925,7.504269889662365,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,62,930,5.961984283609905,4.899288712147008,7.026268944548627,4.383486434184903,7.5404821330349066,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,63,945,6.0082530519826935,4.923341354391193,7.107826933615259,4.4083027973145015,7.608203306650886,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,64,960,6.026895915866337,4.933976907386357,7.127836593932813,4.413851174143941,7.639940657588733,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,65,975,6.0483915410182885,4.944570884042594,7.163371681960595,4.420734380900989,7.676048701135588,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,66,990,6.057019520298198,4.937125970137615,7.1747829511009265,4.411537958462216,7.702501082134179,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,67,1005,6.086000796361887,4.9548167131832415,7.207103637290749,4.426246708628614,7.7457548840951596,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,68,1020,6.104344296515604,4.961524739993811,7.239390337027769,4.42808620114569,7.780602391885519,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,69,1035,6.085797377331735,4.927650910337347,7.23969793282545,4.389512152655918,7.782082602007552,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,70,1050,6.100797672471401,4.93732318498109,7.263659362223249,4.388782466234115,7.812812878708687,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,71,1065,6.127711528337513,4.963462332720155,7.296144605009107,4.400087655656774,7.855335401018252,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,72,1080,6.171570755136591,5.004522602385175,7.345914289484394,4.429782374843026,7.913359135430155,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,73,1095,6.217776101387689,5.032062582080115,7.4135723465328,4.455547047792722,7.980005154982656,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,74,1110,6.224011627836875,5.027305904738075,7.433112830189462,4.449331585959178,7.998691669714572,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
E9,PS,correct_minus_wrong,75,1125,6.250858883320232,5.033703736504992,7.487043552263958,4.464045877079772,8.037671889560691,True,2000,2000,13773,638,637.9999999999778,0.9999999999999653,8728,530,388.9752250662395,0.9999999999999674,5045,447,249.02477493374542,0.9999999999999906,7086,481,318.50864703343024,0.9999999999999645,6687,496,319.4913529665446,0.9999999999999566,
