direction_system,landmark,stratum,metric,weighted_mean,p25,median,p75,n_rows,n_gids,weight_mass
A9,h1,correct_SHORT,R,0.5478509542539686,-0.28299133774150176,0.43103006937064914,1.1932369197913795,3466,232,152.15836679836107
A9,h1,wrong_SHORT,MFE,0.6003603608324922,0.16947347896876488,0.449827175512792,0.8917619041844359,1645,195,90.04774059314423
A9,h1,wrong_SHORT,MAE,1.7504964062962107,0.8290621352849282,1.4071058700565093,2.2890554328419803,1645,195,90.04774059314423
A9,h1,wrong_SHORT,PS,-1.1501360454637186,-1.966938175373231,-1.0600013212559012,0.0,1645,195,90.04774059314423
A9,h1,wrong_SHORT,R,-0.9578971473549773,-1.5569515354822285,-0.7331840577239054,0.039135039539959816,1645,195,90.04774059314423
A9,h4,overall,MFE,2.4540636080674783,0.7916244461833529,1.8087105599219446,3.4378835528318485,13773,638,638.0
A9,h4,overall,MAE,2.3754098596389333,0.8186542140818862,1.819796842342569,3.307487349136036,13773,638,638.0
A9,h4,overall,PS,0.07865374842854522,-2.478115080057755,0.0,2.4718420343812246,13773,638,638.0
A9,h4,overall,R,0.045054539854426014,-1.9267337558851028,-0.09721744475714127,1.9819681702772627,13773,638,638.0
A9,h4,LONG,MFE,2.4725416241288265,0.8063732252678831,1.8205315111903102,3.5457357828062834,8662,535,395.7938926084947
A9,h4,LONG,MAE,2.268774323147992,0.7998491639633993,1.80445875762006,3.1775853706514527,8662,535,395.7938926084947
A9,h4,LONG,PS,0.20376730098083407,-2.3234475862707002,0.0,2.529622109771226,8662,535,395.7938926084947
A9,h4,LONG,R,0.16592448579534264,-1.749696480786778,0.0,2.073538917888696,8662,535,395.7938926084947
A9,h4,SHORT,MFE,2.4238683087690123,0.7589886809702336,1.787184769598324,3.3224992023084465,5111,427,242.2061073915053
A9,h4,SHORT,MAE,2.54966514383754,0.8513001476692564,1.8303057613646145,3.5768682073706577,5111,427,242.2061073915053
A9,h4,SHORT,PS,-0.12579683506852735,-2.722011111076513,0.0,2.3909412877658576,5111,427,242.2061073915053
A9,h4,SHORT,R,-0.15246148035890889,-2.1460770409426977,-0.22883755580115883,1.848246911269338,5111,427,242.2061073915053
A9,h4,correct_LONG,MFE,3.2201563420651236,1.4662986828458284,2.682787280209754,4.270789981990245,5318,282,228.95225940685575
A9,h4,correct_LONG,MAE,1.4748302947669434,0.46518620776202324,1.1046353721903033,2.0951477502071914,5318,282,228.95225940685575
A9,h4,correct_LONG,PS,1.7453260472981802,-0.4003054671911759,1.542293597825852,3.6600559078327497,5318,282,228.95225940685575
A9,h4,correct_LONG,R,1.274039084150628,-0.627637953869481,1.0510431758919514,2.79303609583385,5318,282,228.95225940685575
A9,h4,wrong_LONG,MFE,1.4466101731314203,0.38127819959933795,0.898412320747698,1.844845029568236,3344,253,166.8416332016389
A9,h4,wrong_LONG,MAE,3.3582822334471856,1.8325110225577173,2.984051302589224,4.367433165092921,3344,253,166.8416332016389
A9,h4,wrong_LONG,PS,-1.9116720603157646,-3.7023957276415853,-2.1169242094828618,-0.11835349743777991,3344,253,166.8416332016389
A9,h4,wrong_LONG,R,-1.3547111979164306,-3.039195913942176,-1.3972694924419937,0.37230913859647613,3344,253,166.8416332016389
A9,h4,correct_SHORT,MFE,3.1711333986671324,1.48633346820141,2.613689696511714,4.227855644426685,3466,232,152.15836679836107
A9,h4,correct_SHORT,MAE,1.7749196991974154,0.5519092773158177,1.2694936349202746,2.3766098189113456,3466,232,152.15836679836107
A9,h4,correct_SHORT,PS,1.3962136994697165,-0.8123194202963548,1.4413494145065844,3.424311767198387,3466,232,152.15836679836107
A9,h4,correct_SHORT,R,1.0499419024923962,-0.799426457461094,0.9064256042619515,2.892318348872494,3466,232,152.15836679836107
A9,h4,wrong_SHORT,MFE,1.1611754872126983,0.3013825477213272,0.7311427056172728,1.5263311168109877,1645,195,90.04774059314423
A9,h4,wrong_SHORT,MAE,3.8587929549787168,1.958074394395505,3.2371856173840343,5.141452403567416,1645,195,90.04774059314423
A9,h4,wrong_SHORT,PS,-2.6976174677660185,-4.71300476416805,-2.5204090126466645,-0.584865553988085,1645,195,90.04774059314423
A9,h4,wrong_SHORT,R,-2.184225228814451,-3.6460860522413068,-1.830419594770921,-0.3452821444279091,1645,195,90.04774059314423
A9,td1,overall,MFE,2.034845289972681,0.5239469728249323,1.2671704644832646,2.782389815895373,13773,638,638.0
A9,td1,overall,MAE,2.003281585345731,0.5559429171773873,1.3374294214128237,2.8736625522818238,13773,638,638.0
A9,td1,overall,PS,0.03156370462695022,-1.9698615406555573,0.0,1.8027914551670179,13773,638,638.0
A9,td1,overall,R,-0.03062383633075982,-1.5397062890064521,-0.13963647748393043,1.279913498121796,13773,638,638.0
A9,td1,LONG,MFE,2.0219523159979103,0.5206853247364881,1.2119865416845454,2.7807363848389866,8662,535,395.7938926084947
A9,td1,LONG,MAE,2.024036547148737,0.5764641100871155,1.3577955136102609,2.9334126985924254,8662,535,395.7938926084947
A9,td1,LONG,PS,-0.002084231150826791,-2.005381422444798,-0.11243744830381548,1.7111039172926839,8662,535,395.7938926084947
A9,td1,LONG,R,-0.0006389812071226352,-1.5327236287835775,-0.1457843082337732,1.3257702206343136,8662,535,395.7938926084947
A9,td1,SHORT,MFE,2.0559139591806224,0.530908653019667,1.3148979718923286,2.79846938336537,5111,427,242.2061073915053
A9,td1,SHORT,MAE,1.9693654830169243,0.503200998926111,1.3020336560222348,2.673287197636586,5111,427,242.2061073915053
A9,td1,SHORT,PS,0.08654847616369837,-1.9342470692754268,0.1168937742538547,1.9773072893812182,5111,427,242.2061073915053
A9,td1,SHORT,R,-0.07962269377700412,-1.5546444405056692,-0.113771406924872,1.2544845567522906,5111,427,242.2061073915053
A9,td1,correct_LONG,MFE,2.632683972112207,0.9559543552626081,1.9148199007911095,3.6456768195323654,5318,282,228.95225940685575
A9,td1,correct_LONG,MAE,1.427987068398943,0.3703938320002598,0.9163820955982488,2.0258591107632324,5318,282,228.95225940685575
A9,td1,correct_LONG,PS,1.204696903713264,-0.7409657085271912,0.7506242168602107,2.8178348361859675,5318,282,228.95225940685575
A9,td1,correct_LONG,R,0.8289310708829103,-0.7601613413260646,0.4214738418767171,2.064100243338717,5318,282,228.95225940685575
A9,td1,wrong_LONG,MFE,1.1838617874206254,0.24787290237401918,0.6791402713650578,1.3599189183060096,3344,253,166.8416332016389
A9,td1,wrong_LONG,MAE,2.841979120949337,1.1219531763327912,2.3630380775843824,3.966126873210814,3344,253,166.8416332016389
A9,td1,wrong_LONG,PS,-1.658117333528711,-3.4852783145714676,-1.4430409437072766,0.0,3344,253,166.8416332016389
A9,td1,wrong_LONG,R,-1.1390355199938835,-2.5265916828198547,-0.8354379362305355,0.16885895454347613,3344,253,166.8416332016389
A9,td1,correct_SHORT,MFE,2.6046240107427763,1.001620720893236,2.040015555556913,3.4571376410790258,3466,232,152.15836679836107
A9,td1,correct_SHORT,MAE,1.4384615448305431,0.3860057377819817,0.8809742459892086,1.828329935290037,3466,232,152.15836679836107
A9,td1,correct_SHORT,PS,1.1661624659122334,-0.6033658487178869,0.9166844131146596,2.7649400516929195,3466,232,152.15836679836107
A9,td1,correct_SHORT,R,0.7118887930940226,-0.6035010288813631,0.5268362556475255,1.943815027286204,3466,232,152.15836679836107
A9,td1,wrong_SHORT,MFE,1.128729948326069,0.2706947911697361,0.61955128885325,1.244581299591956,1645,195,90.04774059314423
A9,td1,wrong_SHORT,MAE,2.8664615748139015,1.0957001358103624,2.2476646790021553,4.200596816186359,1645,195,90.04774059314423
A9,td1,wrong_SHORT,PS,-1.7377316264878329,-3.6977611831685717,-1.5720444537530192,0.0,1645,195,90.04774059314423
A9,td1,wrong_SHORT,R,-1.4170809614818036,-2.837326136489911,-1.3052313355691516,0.0,1645,195,90.04774059314423
A9,td3,overall,MFE,5.338370264435671,1.7655357055813714,4.084449470580927,7.300772010663351,13773,638,638.0
A9,td3,overall,MAE,5.526468921548133,1.8011964172734354,4.447529784370399,7.641679991738569,13773,638,638.0
A9,td3,overall,PS,-0.18809865711246274,-5.579976401945293,-0.4681008823823939,5.400851988362829,13773,638,638.0
A9,td3,overall,R,-0.379596585465689,-4.77521098086672,-0.4639265826309241,4.39074846376981,13773,638,638.0
A9,td3,LONG,MFE,5.444455210376778,1.829427259658493,4.2503169302930255,7.416948163759483,8662,535,395.7938926084947
A9,td3,LONG,MAE,5.569509650377139,1.7568531810908117,4.251334795094997,7.7686427960852695,8662,535,395.7938926084947
A9,td3,LONG,PS,-0.12505444000036103,-5.548719215626027,-0.12453186553776384,5.553443886467846,8662,535,395.7938926084947
A9,td3,LONG,R,-0.5183132245630522,-4.775065205950024,-0.5388255262381565,4.4875530793436,8662,535,395.7938926084947
A9,td3,SHORT,MFE,5.1650147113763785,1.6211214273960213,3.7708781949438444,7.136140751401119,5111,427,242.2061073915053
A9,td3,SHORT,MAE,5.456135197153633,1.8307246060963036,4.667484272109217,7.555676605270981,5111,427,242.2061073915053
A9,td3,SHORT,PS,-0.29112048577725486,-5.625733729485145,-0.9724063188757467,5.093703062848461,5111,427,242.2061073915053
A9,td3,SHORT,R,-0.15291692346539612,-4.789574864863257,-0.3428389141033004,4.25858316796411,5111,427,242.2061073915053
A9,td3,correct_LONG,MFE,6.509362313148486,2.9737641957801695,5.315652012571145,8.734268941256987,5318,282,228.95225940685575
A9,td3,correct_LONG,MAE,4.3374420389081605,0.9809651415908399,2.8679563606227685,5.97562420420057,5318,282,228.95225940685575
A9,td3,correct_LONG,PS,2.171920274240325,-2.873458703848606,2.446950399362541,7.312510238943503,5318,282,228.95225940685575
A9,td3,correct_LONG,R,0.9690454388010616,-3.3452640996758065,1.135165052016044,5.635034500071297,5318,282,228.95225940685575
A9,td3,wrong_LONG,MFE,3.9831120038922956,0.9200278434763702,2.494764807672104,5.663053900643494,3344,253,166.8416332016389
A9,td3,wrong_LONG,MAE,7.260242700484084,3.763851142119733,5.753785777903889,9.20467163047382,3344,253,166.8416332016389
A9,td3,wrong_LONG,PS,-3.277130696591788,-7.892860423440987,-2.9957403611348936,2.0421557007526117,3344,253,166.8416332016389
A9,td3,wrong_LONG,R,-2.5593752783851773,-6.788083739709272,-2.403533134601813,1.6238620943891295,3344,253,166.8416332016389
A9,td3,correct_SHORT,MFE,6.335952185563225,2.837223853530813,5.241131314012756,8.499581755863433,3466,232,152.15836679836107
A9,td3,correct_SHORT,MAE,4.088725760689541,1.172746941065336,3.4705720466291634,6.0456329395722435,3466,232,152.15836679836107
A9,td3,correct_SHORT,PS,2.2472264248736833,-2.9364050110248674,1.886965419684545,6.828622071777721,3466,232,152.15836679836107
A9,td3,correct_SHORT,R,1.5817915026025062,-2.730059660721546,1.2640702632258547,5.595977734410727,3466,232,152.15836679836107
A9,td3,wrong_SHORT,MFE,3.186420550971276,0.659844231462655,1.7976286337430147,4.106917080738723,1645,195,90.04774059314423
A9,td3,wrong_SHORT,MAE,7.766718285930036,4.554097999218797,6.674636739986465,9.72855375682095,1645,195,90.04774059314423
A9,td3,wrong_SHORT,PS,-4.5802977349587595,-8.882068656733576,-4.954170598609639,-0.5470396757726576,1645,195,90.04774059314423
A9,td3,wrong_SHORT,R,-3.084144284010002,-7.233518633363939,-3.5797329117047685,1.4249097586050652,1645,195,90.04774059314423
A9,td5,overall,MFE,7.1084364519287035,2.5021651046475157,5.439562325197853,9.905790624506132,13773,638,638.0
A9,td5,overall,MAE,7.493041669181476,2.536350970770871,5.9956670945881045,10.683611948483826,13773,638,638.0
A9,td5,overall,PS,-0.38460521725277313,-7.830847152971767,-0.34392217076244996,7.011576529104527,13773,638,638.0
A9,td5,overall,R,-0.3407619773757786,-6.413336547805681,-0.33620129154523787,5.628846319392623,13773,638,638.0
A9,td5,LONG,MFE,7.202970434523981,2.596828995353838,5.620425952301574,9.885768933480724,8662,535,395.7938926084947
A9,td5,LONG,MAE,7.701140496509741,2.540769232267715,5.970806866065633,11.270794050648648,8662,535,395.7938926084947
A9,td5,LONG,PS,-0.49817006198575986,-8.088038839920932,-0.20249597630898825,6.855150356302505,8662,535,395.7938926084947
A9,td5,LONG,R,-0.6391927795257446,-6.789166280886416,-0.6241600825483116,5.534123009366421,8662,535,395.7938926084947
A9,td5,SHORT,MFE,6.953956561400225,2.3236857611993695,5.068754574700326,9.907678535284859,5111,427,242.2061073915053
A9,td5,SHORT,MAE,7.15298317188528,2.51877244496968,6.0053387728100684,9.943914617584195,5111,427,242.2061073915053
A9,td5,SHORT,PS,-0.19902661048505402,-7.317761616789948,-0.4972599917412595,7.188400057352823,5111,427,242.2061073915053
A9,td5,SHORT,R,0.14690982466629207,-5.439506682106555,0.27404931455835824,5.764231877428884,5111,427,242.2061073915053
A9,td5,correct_LONG,MFE,8.378356101139637,3.7515830218430817,6.602190590494511,11.283130161974118,5318,282,228.95225940685575
A9,td5,correct_LONG,MAE,6.303592207384815,1.5625256394430744,4.401143908348362,9.425408398728596,5318,282,228.95225940685575
A9,td5,correct_LONG,PS,2.0747638937548225,-5.14087943524072,2.4308758484699546,8.806917660626636,5318,282,228.95225940685575
A9,td5,correct_LONG,R,0.834803036325497,-5.1067852656880754,0.24992242502876894,6.40690398945689,5318,282,228.95225940685575
A9,td5,wrong_LONG,MFE,5.590020483831192,1.1970878263904905,4.048566574180102,7.700494376306986,3344,253,166.8416332016389
A9,td5,wrong_LONG,MAE,9.618958203548313,4.4268682726130795,7.803486215238926,12.95143233604701,3344,253,166.8416332016389
A9,td5,wrong_LONG,PS,-4.028937719717121,-10.75167338534492,-3.9592654983358235,3.0149044336323225,3344,253,166.8416332016389
A9,td5,wrong_LONG,R,-2.6619173592326186,-9.425563173550572,-2.386241966878894,3.677668631110588,3344,253,166.8416332016389
A9,td5,correct_SHORT,MFE,8.180974504842645,3.431818039750335,6.674641335969117,11.261468494504815,3466,232,152.15836679836107
A9,td5,correct_SHORT,MAE,5.5809012774610895,1.636570050128114,4.476568191490641,8.037071029438364,3466,232,152.15836679836107
A9,td5,correct_SHORT,PS,2.6000732273815546,-4.097200846572688,2.468540762784172,8.735547196862452,3466,232,152.15836679836107
A9,td5,correct_SHORT,R,1.8926451891670848,-3.6736633806196477,1.7667465074809612,6.896845209083525,3466,232,152.15836679836107
A9,td5,wrong_SHORT,MFE,4.880600305300037,0.8820583677167748,2.868439303444724,6.435004821219867,1645,195,90.04774059314423
A9,td5,wrong_SHORT,MAE,9.809411994565478,5.406099038857338,8.313805331659722,12.470901396805248,1645,195,90.04774059314423
A9,td5,wrong_SHORT,PS,-4.928811689265442,-11.263767539092964,-5.333898423127029,1.53243175993714,1645,195,90.04774059314423
A9,td5,wrong_SHORT,R,-2.80295032923529,-9.26247209686648,-2.8744330259898936,3.0648539806220247,1645,195,90.04774059314423
