policy,symbol,side,decision_idx,fill_idx,exit_idx,entry_price,atr0,exit_price,exit_reason,holding_bars,trade_return_atr
PR,AL,SHORT,11909,11910,12037,24330.0,40.04104266769072,23935.0,terminal_deadline,128,9.864877977284221
PR,AL,SHORT,12040,12041,12192,23850.0,40.76688976568407,23755.0,terminal_deadline,152,2.330322488324022
PR,AL,LONG,12195,12196,12343,23765.0,40.784901163272515,24095.0,terminal_deadline,148,8.091229611638008
PR,AU,LONG,11693,11694,11878,1043.280029296875,2.3783061695052443,1029.5999755859375,terminal_deadline,185,-5.752015399170975
PR,AU,SHORT,11899,11900,12063,1023.8200073242188,2.302002120603382,992.739990234375,terminal_deadline,164,13.501298201105614
PR,AU,SHORT,12086,12087,12248,993.780029296875,2.5524519758025264,961.1799926757812,terminal_deadline,162,12.772047008188604
PR,AU,LONG,12263,12264,12433,986.4000244140624,2.3936451531895524,977.9400024414062,terminal_deadline,170,-3.5343676406601396
PR,AU,LONG,12435,12436,12618,985.4199829101562,2.299054163548117,895.0,terminal_deadline,183,-39.3292095261521
PR,AU,LONG,12665,12666,12818,920.6199951171876,3.0894945192611574,916.9199829101562,terminal_deadline,153,-1.1976108661025266
PR,AU,SHORT,12843,12844,13003,906.4000244140624,2.702987527611191,888.719970703125,terminal_deadline,160,6.5409305556664625
PR,AU,LONG,13048,13049,13225,882.8400268554688,2.8822705655257597,903.760009765625,terminal_deadline,177,7.258160687749383
PR,AU,LONG,13228,13229,13410,912.7999877929688,2.492421724272418,880.260009765625,terminal_deadline,182,-13.055566684583745
PR,AU,LONG,13412,13413,13595,891.4600219726562,2.2965527127350454,889.6599731445312,terminal_deadline,183,-0.7838047078750736
PR,AU,LONG,13607,13608,13780,888.9400024414062,2.152566680116793,885.0999755859375,terminal_deadline,173,-1.7839293393040905
PR,AU,SHORT,13793,13794,13965,884.9600219726562,1.9803374029028389,886.47998046875,terminal_deadline,172,-0.7675250156189286
PR,AU,LONG,13967,13968,14150,889.239990234375,1.9054381449772975,949.9400024414062,terminal_deadline,183,31.856196627025366
PR,AU,SHORT,14229,14230,14409,949.6400146484376,2.3024814586339923,972.9400024414062,terminal_deadline,180,-10.119511584163622
PR,AU,SHORT,14411,14412,14594,968.3400268554688,2.27055721745792,995.2999877929688,terminal_deadline,183,-11.873720129230634
PR,AU,LONG,14609,14610,14701,998.3800048828124,2.4708881577326935,961.9199829101562,terminal_deadline,92,-14.755836624395068
PR,CF,SHORT,7348,7349,7463,16340.0,49.77533787335829,16085.0009765625,terminal_deadline,115,5.122999347313029
PR,CF,LONG,7488,7489,7601,16205.0009765625,48.167467725181474,15935.0009765625,terminal_deadline,113,-5.605443108209043
PR,CF,LONG,7619,7620,7716,16110.0009765625,43.719677996931075,16335.0009765625,terminal_deadline,97,5.1464239973540975
PR,CF,LONG,7726,7727,7831,16260.0009765625,41.63291180167944,15830.0009765625,terminal_deadline,105,-10.328367183355503
PR,CF,SHORT,7860,7861,7969,15720.0009765625,40.1175771549758,15790.0009765625,terminal_deadline,109,-1.7448710755783485
PR,CF,LONG,7971,7972,8076,15940.0009765625,37.742170317742385,15915.0009765625,terminal_deadline,105,-0.6623890409462658
PR,CF,SHORT,8079,8080,8191,15745.0009765625,39.04496917879052,16190.0009765625,terminal_deadline,112,-11.397114900060593
PR,CF,SHORT,8303,8304,8398,16135.0009765625,39.96413542981285,16070.0009765625,terminal_deadline,95,1.6264583057015327
PR,CF,SHORT,8400,8401,8513,16035.0009765625,40.28146501696286,15965.0009765625,terminal_deadline,113,1.7377719497173802
PR,CF,LONG,8526,8527,8628,15970.0009765625,40.39042039518751,15830.0009765625,terminal_deadline,102,-3.4661684288059775
PR,CF,SHORT,8707,8708,8812,15710.0009765625,36.56459587068653,16210.0009765625,terminal_deadline,105,-13.674429816434673
PR,CF,LONG,8860,8861,8973,16225.0009765625,34.50528259312331,16830.0,terminal_deadline,113,17.533518869312857
PR,CF,LONG,8984,8985,9088,16790.0,36.90672137574332,16885.0,terminal_deadline,104,2.5740568779549755
PR,CF,LONG,9100,9101,9199,16950.0,39.16231871102338,17135.0,terminal_deadline,99,4.723928666356682
PR,CU,LONG,9812,9813,9945,102720.0,215.14999866182325,108510.0,terminal_deadline,133,26.911457290319714
PR,CU,LONG,9949,9950,10100,108560.0,269.6962076379827,103950.0,terminal_deadline,151,-17.093306726018458
PR,CU,LONG,10109,10110,10255,104870.0,277.7909395903428,104680.0,terminal_deadline,146,-0.683967591888318
PR,CU,SHORT,10257,10258,10410,104290.0,253.34942554167594,106380.0,terminal_deadline,153,-8.24947597781782
PR,CU,SHORT,10422,10423,10565,105840.0,241.19199586865878,104110.0,terminal_deadline,143,7.172709002093388
PR,CU,LONG,10569,10570,10720,104230.0,247.27904637077765,105400.0,terminal_deadline,151,4.731496732827361
PR,CU,LONG,10722,10723,10859,105490.0,229.91287827381592,101220.0,terminal_deadline,137,-18.57225237689653
PR,CU,LONG,10901,10902,11045,102900.0,245.20130288301493,102980.0,terminal_deadline,144,0.32626254044893
PR,CU,LONG,11056,11057,11200,102820.0,231.58427567167593,103710.0,terminal_deadline,144,3.843093394051417
PR,CU,SHORT,11218,11219,11355,103220.0,206.38691222380444,103550.0,terminal_deadline,137,-1.59893859762847
PR,CU,SHORT,11357,11358,11510,103220.0,192.05481129643448,104750.0,terminal_deadline,153,-7.966475766329342
PR,CU,LONG,11518,11519,11665,104880.0,185.04449338876847,105460.0,terminal_deadline,147,3.1343813013741046
PR,CU,SHORT,11670,11671,11820,105230.0,176.47314668451241,108400.0,terminal_deadline,150,-17.963072906877592
PR,CU,SHORT,11822,11823,11975,107650.0,190.4958536137915,107690.0,terminal_deadline,153,-0.20997832362847862
PR,CU,LONG,11979,11980,12130,108160.0,179.84677959093523,107750.0,terminal_deadline,151,-2.27971832986141
PR,CU,LONG,12132,12133,12285,108070.0,177.93446239907306,108900.0,terminal_deadline,153,4.664638815939255
PR,CU,SHORT,12300,12301,12343,108510.0,176.3842548027086,109470.0,terminal_deadline,43,-5.44266267458958
PR,I,SHORT,7328,7329,7440,815.0,2.606909373304648,817.0,terminal_deadline,112,-0.7671919938914871
PR,I,SHORT,7442,7443,7555,817.0,2.5655505043874665,789.5,terminal_deadline,113,10.718947045856622
PR,I,SHORT,7566,7567,7670,791.5,2.4203284031927503,780.5,terminal_deadline,104,4.544837793701659
PR,I,SHORT,7679,7680,7785,782.5,2.3743535744693687,767.5,terminal_deadline,106,6.317508968036603
PR,I,LONG,7875,7876,7969,767.5,2.1652625591109746,762.0,terminal_deadline,94,-2.540107654315244
PR,I,LONG,8058,8059,8168,744.0,2.179759465669043,747.0,terminal_deadline,110,1.3762986454467336
PR,I,SHORT,8170,8171,8283,741.0,2.4396562398632793,735.5,terminal_deadline,113,2.254415974731024
PR,I,SHORT,8286,8287,8398,737.5,2.5942118343076297,760.5,terminal_deadline,112,-8.865891249061578
PR,I,SHORT,8473,8474,8582,756.5,2.4090949569979134,746.0,terminal_deadline,109,4.358483242638366
PR,I,SHORT,8592,8593,8697,740.5,2.390092403933506,716.0,terminal_deadline,105,10.25064970696489
PR,I,LONG,8754,8755,8858,696.5,2.5705524704675806,721.5,terminal_deadline,104,9.725535769924404
PR,I,LONG,8860,8861,8973,722.0,2.747391551693541,714.0,terminal_deadline,113,-2.911852879167754
PR,I,LONG,8975,8976,9088,720.0,2.726925452583277,713.5,terminal_deadline,113,-2.383636851474031
PR,I,LONG,9090,9091,9199,715.0,2.5693247149630323,727.0,terminal_deadline,109,4.670487902955721
PR,M,SHORT,7330,7331,7440,2992.0,7.404249326761223,3028.0,terminal_deadline,110,-4.862072900474189
PR,M,SHORT,7452,7453,7555,3006.0,7.689518330252188,2993.0,terminal_deadline,103,1.6906130451442265
PR,M,LONG,7580,7581,7693,3005.0,7.069103884924812,2991.0,terminal_deadline,113,-1.9804490396379153
PR,M,LONG,7696,7697,7808,2986.0,6.3944764521891315,2918.0,terminal_deadline,112,-10.634177873423928
PR,M,LONG,7833,7834,7946,2910.0,6.349353026314244,2941.0,terminal_deadline,113,4.882387208826422
PR,M,LONG,7973,7974,8076,2963.0,6.132392347092794,2952.0,terminal_deadline,103,-1.793753461520578
PR,M,LONG,8080,8081,8191,2948.0,5.988936754000687,2965.0,terminal_deadline,111,2.838567294711166
PR,M,SHORT,8230,8231,8329,2964.0,6.197708197438688,3052.0,terminal_deadline,99,-14.198796909536261
PR,M,SHORT,8331,8332,8444,3052.0,6.462078349680235,3067.0,terminal_deadline,113,-2.3212346227189045
PR,M,SHORT,8463,8464,8559,3063.0,6.773949449296043,3175.0,terminal_deadline,96,-16.533929111567133
PR,M,SHORT,8607,8608,8720,3126.0,9.104070001745844,3067.0,terminal_deadline,113,6.480618008065168
PR,M,LONG,8722,8723,8835,3066.0,8.484337714877404,3099.0,terminal_deadline,113,3.889519855171965
PR,M,LONG,8861,8862,8973,3120.0,7.751227871759786,3241.0,terminal_deadline,112,15.610429986304736
PR,M,SHORT,9037,9038,9134,3234.0,7.810566257935664,3355.0,terminal_deadline,97,-15.491834523145107
PR,MA,SHORT,7320,7321,7417,2894.0,19.638762615887465,2906.0,terminal_deadline,97,-0.6110364606318007
PR,MA,SHORT,7420,7421,7532,2907.0,16.74749309725828,2968.0,terminal_deadline,112,-3.6423361780627497
PR,MA,SHORT,7566,7567,7670,2906.0,14.8970317650149,2825.0,terminal_deadline,104,5.437324782392245
PR,MA,LONG,7703,7704,7808,2825.0,14.201903190962975,2906.0,terminal_deadline,105,5.703460931316749
PR,MA,LONG,7820,7821,7923,2939.0,13.852735716004057,3010.0,terminal_deadline,103,5.125341409493126
PR,MA,LONG,8061,8062,8168,2497.0,16.355442170783405,2428.0,terminal_deadline,107,-4.218779246657015
PR,MA,SHORT,8245,8246,8352,2382.0,14.355745262111496,2480.0,terminal_deadline,107,-6.8265351753382815
PR,MA,SHORT,8426,8427,8536,2646.0,14.786600024252499,2718.0,terminal_deadline,110,-4.869273523454205
PR,MA,SHORT,8593,8594,8697,2639.0,15.612402009288463,2618.0,terminal_deadline,104,1.345084503172941
PR,MA,LONG,8702,8703,8812,2626.0,14.210475348897253,2502.0,terminal_deadline,110,-8.725957222087052
PR,MA,LONG,8822,8823,8927,2531.0,13.744763376817065,2687.0,terminal_deadline,105,11.349777054956155
PR,MA,SHORT,9011,9012,9111,2821.0,13.174768543369016,2769.0,terminal_deadline,100,3.9469384094927484
PR,MA,SHORT,9116,9117,9199,2793.0,15.7833017224779,3085.0,terminal_deadline,83,-18.500565036030842
PR,NI,SHORT,9825,9826,9976,148190.0,589.0843415959522,144470.0,terminal_deadline,151,6.314885216472984
PR,NI,SHORT,9978,9979,10131,145170.0,546.4967407071767,142770.0,terminal_deadline,153,4.391608990923452
PR,NI,SHORT,10133,10134,10286,143460.0,549.0872514198676,143370.0,terminal_deadline,153,0.16390837661459415
PR,NI,LONG,10304,10305,10441,144840.0,513.2412505713554,138770.0,terminal_deadline,137,-11.826796839191502
PR,NI,SHORT,10497,10498,10627,139450.0,462.8365036601864,134540.0,terminal_deadline,130,10.608497733370037
PR,NI,SHORT,10638,10639,10766,134940.0,454.6002781337214,136140.0,terminal_deadline,128,-2.639681622999399
PR,NI,LONG,10768,10769,10921,135610.0,432.6291370455698,129480.0,terminal_deadline,153,-14.169179731771772
PR,NI,SHORT,10998,10999,11138,126400.0,460.0937096093499,125640.0,terminal_deadline,140,1.651837406438985
PR,NI,LONG,11141,11142,11293,126780.0,432.56124152262095,128120.0,terminal_deadline,152,3.0978272470348553
PR,NI,LONG,11302,11303,11448,129270.0,388.30776292481613,131480.0,terminal_deadline,146,5.691361880982788
PR,NI,SHORT,11484,11485,11634,132400.0,398.88401257578437,131280.0,terminal_deadline,150,2.807833767935761
PR,NI,LONG,11636,11637,11789,131270.0,392.9721334892186,127460.0,terminal_deadline,153,-9.695343957778444
PR,NI,LONG,11812,11813,11944,129870.0,395.45790797016724,128000.0,terminal_deadline,132,-4.728695424497795
PR,NI,SHORT,11956,11957,12099,127920.0,341.9455582657596,129190.0,terminal_deadline,143,-3.714041517138111
PR,NI,SHORT,12103,12104,12254,128010.0,327.2319121636355,128680.0,terminal_deadline,151,-2.047477568951038
PR,NI,SHORT,12281,12282,12343,127940.0,300.15953255335256,128160.0,terminal_deadline,62,-0.7329435721349132
PR,P,SHORT,7327,7328,7440,9678.0009765625,34.980317258826005,9405.0009765625,terminal_deadline,113,7.8043889076254285
PR,P,LONG,7473,7474,7578,9543.0009765625,30.146073777026366,9471.0009765625,terminal_deadline,105,-2.3883707222553654
PR,P,LONG,7611,7612,7716,9523.0009765625,30.871585344970256,9729.0009765625,terminal_deadline,105,6.672802763385214
PR,P,SHORT,7744,7745,7854,9679.0009765625,29.218386255573485,9265.0009765625,terminal_deadline,110,14.16916034919719
PR,P,SHORT,7967,7968,8053,9285.0009765625,29.722617272847717,9308.0009765625,terminal_deadline,86,-0.7738214905122444
PR,P,SHORT,8055,8056,8168,9272.0009765625,30.68917672631965,9272.0009765625,terminal_deadline,113,-0.0
PR,P,SHORT,8175,8176,8283,9236.0009765625,30.111557814227808,9340.0009765625,terminal_deadline,108,-3.453823300728057
PR,P,LONG,8286,8287,8398,9315.0009765625,27.9720068180986,9351.0009765625,terminal_deadline,112,1.287000973298315
PR,P,LONG,8406,8407,8513,9332.0009765625,26.425694154050895,9240.0009765625,terminal_deadline,107,-3.481460107109314
PR,P,SHORT,8531,8532,8628,9209.0009765625,25.998016553254434,9312.0009765625,terminal_deadline,97,-3.9618406961552015
PR,P,SHORT,8630,8631,8743,9317.0009765625,25.6933258486687,9299.0009765625,terminal_deadline,113,0.7005710395772944
PR,P,LONG,8749,8750,8858,9299.0009765625,23.023683638914978,9442.0009765625,terminal_deadline,109,6.210995696548715
PR,P,SHORT,9048,9049,9157,10193.0009765625,25.093232921567918,10171.0009765625,terminal_deadline,109,0.8767303945555278
PR,P,SHORT,9160,9161,9199,10190.0009765625,29.04224994524319,10356.0009765625,terminal_deadline,39,-5.715810597077691
PR,RB,SHORT,7328,7329,7440,3271.0,5.535610715145379,3255.0,terminal_deadline,112,2.8903766582111983
PR,RB,SHORT,7443,7444,7555,3255.0,6.349497495762021,3175.0,terminal_deadline,112,12.599422246153509
PR,RB,SHORT,7603,7604,7716,3183.0,6.439812575068952,3177.0,terminal_deadline,113,0.9317041342520371
PR,RB,LONG,7720,7721,7831,3181.0,6.059424653775455,3157.0,terminal_deadline,111,-3.9607720817266507
PR,RB,SHORT,7834,7835,7946,3156.0,5.747104510167985,3187.0,terminal_deadline,112,-5.394020579433292
PR,RB,SHORT,7960,7961,8053,3164.0,5.721644903710211,3112.0,terminal_deadline,93,9.088295564494137
PR,RB,LONG,8159,8160,8260,3082.0,5.399062727959708,3072.0,terminal_deadline,101,-1.8521733315328555
PR,RB,LONG,8265,8266,8375,3081.0,5.314116692534868,3054.0,terminal_deadline,110,-5.080806757203675
PR,RB,LONG,8398,8399,8513,3095.0,5.13007134658722,3095.0,terminal_deadline,115,0.0
PR,RB,SHORT,8526,8527,8628,3080.0,5.335599874009127,3060.0,terminal_deadline,102,3.748407015568085
PR,RB,LONG,8638,8639,8743,3071.0,5.14825264502972,2983.0,terminal_deadline,105,-17.09317822328667
PR,RB,LONG,8754,8755,8858,2980.0,5.69355936670388,3016.0,terminal_deadline,104,6.322933982304491
PR,RB,LONG,8860,8861,8973,3010.0,5.830022543019067,3023.0,terminal_deadline,113,2.2298370039008413
PR,RB,LONG,8988,8989,9088,3015.0,5.8457018053493925,3071.0,terminal_deadline,100,9.579688096432577
PR,RU,LONG,7361,7362,7463,17805.0,70.03901208479911,17585.0,terminal_deadline,102,-3.141106555495628
PR,RU,SHORT,7465,7466,7578,17545.0,69.641190303347,17420.0,terminal_deadline,113,1.7949147545514084
PR,RU,LONG,7593,7594,7693,17455.0,66.84627001433525,17850.0,terminal_deadline,100,5.909080640031102
PR,RU,SHORT,7752,7753,7854,18170.0,67.27151884165671,17590.0,terminal_deadline,102,8.62177649601164
PR,RU,SHORT,7856,7857,7969,17615.0,68.50456503177048,18135.0,terminal_deadline,113,-7.590735008080683
PR,RU,SHORT,7995,7996,8099,17840.0,62.986376560845265,16685.001953125,terminal_deadline,104,18.3372676750069
PR,RU,LONG,8156,8157,8260,16710.001953125,65.72196090464816,16910.0,terminal_deadline,104,3.043093117157057
PR,RU,LONG,8297,8298,8398,16920.0,59.17678397967185,17065.0,terminal_deadline,101,2.4502852343211106
PR,RU,LONG,8409,8410,8513,16960.0,58.44407073192683,16815.0,terminal_deadline,104,-2.481004457493913
PR,RU,LONG,8519,8520,8628,16930.0,58.02205116589756,16710.001953125,terminal_deadline,109,-3.791628225034274
PR,RU,SHORT,8682,8683,8789,16455.001953125,55.03190375369293,16895.0,terminal_deadline,107,-7.995326653504583
PR,RU,LONG,8804,8805,8904,16900.0,51.62855438573147,17875.0,terminal_deadline,100,18.88489832032678
PR,RU,SHORT,8961,8962,9065,17975.0,48.86695941997058,18610.0,terminal_deadline,104,-12.994465126072342
PR,RU,SHORT,9093,9094,9199,18495.0,55.6789316549678,18880.0,terminal_deadline,106,-6.914644167129048
PR,SC,SHORT,11714,11715,11880,633.4000244140625,3.664791666745486,620.7000122070312,terminal_deadline,166,3.4654117783206706
PR,SC,SHORT,11886,11887,12065,625.0,3.2293691434770357,656.0,terminal_deadline,179,-9.599398093778325
PR,SC,SHORT,12070,12071,12250,661.7000122070312,3.6796144615640363,598.7000122070312,terminal_deadline,180,17.12135895161733
PR,SC,SHORT,12254,12255,12435,600.5999755859375,3.547446821110218,603.5999755859375,terminal_deadline,181,-0.8456786391123722
PR,SC,SHORT,12437,12438,12620,596.0999755859375,3.2502845464437344,582.0999755859375,terminal_deadline,183,4.307315190394009
PR,SC,LONG,12636,12637,12805,583.5999755859375,3.264375461979069,508.5,terminal_deadline,169,-23.005924551462957
PR,SC,LONG,12814,12815,12968,505.7000122070313,3.238372612148962,467.2000122070313,terminal_deadline,154,-11.888687501729969
PR,SC,LONG,12991,12992,13153,465.2000122070313,2.8875691829917205,441.2999877929687,terminal_deadline,162,-8.276866422746812
PR,SC,SHORT,13179,13180,13338,438.5,2.2429443503516007,466.6000061035156,terminal_deadline,159,-12.5281780170385
PR,SC,SHORT,13348,13349,13523,459.7000122070313,2.469816208883234,510.5,terminal_deadline,175,-20.568327153354744
PR,SC,SHORT,13617,13618,13782,548.5999755859375,3.0640193158091713,532.7000122070312,terminal_deadline,165,5.189250373477902
PR,SC,LONG,13805,13806,13967,548.7999877929688,3.4481306522258115,538.0,terminal_deadline,162,-3.132128356562482
PR,SC,LONG,14030,14031,14189,514.7000122070312,3.3312661143904028,556.0999755859375,terminal_deadline,159,12.427696244399899
PR,SC,SHORT,14228,14229,14411,548.5999755859375,2.8574702885108394,583.4000244140625,terminal_deadline,183,-12.178621407910045
PR,SC,SHORT,14472,14473,14633,584.2000122070312,3.029346421724724,596.5,terminal_deadline,161,-4.060277723524895
PR,SC,LONG,14635,14636,14703,599.0999755859375,3.126597676067688,638.5999755859375,terminal_deadline,68,12.633541022034862
PR,SN,SHORT,9878,9879,10007,423500.0,1916.0083044816752,409060.0,terminal_deadline,129,7.53650178145045
PR,SN,LONG,10089,10090,10224,405120.0,2138.175957430376,425360.0,terminal_deadline,135,9.466012340875862
PR,SN,LONG,10227,10228,10379,425190.03125,2079.6590475457774,449820.0,terminal_deadline,152,11.843272472507465
PR,SN,SHORT,10406,10407,10534,447249.96875,1974.7734615989023,407769.96875,terminal_deadline,128,19.99216657896267
PR,SN,SHORT,10570,10571,10720,402230.03125,2229.7330484622275,422910.03125,terminal_deadline,150,-9.274652862261833
PR,SN,SHORT,10740,10741,10859,418000.0,1916.6171229458976,385260.0,terminal_deadline,119,17.08218068597741
PR,SN,SHORT,10918,10919,11045,390260.0,2254.680313760498,402180.0,terminal_deadline,127,-5.286780537023926
PR,SN,LONG,11047,11048,11200,403780.0,2185.8724265600104,415680.0,terminal_deadline,153,5.444050556384701
PR,SN,SHORT,11202,11203,11355,414110.03125,1959.327044502103,403969.96875,terminal_deadline,153,5.175278179542893
PR,SN,LONG,11359,11360,11510,410340.0,1837.1503211644213,414190.03125,terminal_deadline,151,2.0956539079283267
PR,SN,LONG,11514,11515,11665,414760.0,1689.4972407307935,425569.96875,terminal_deadline,151,6.398334658021779
PR,SN,SHORT,11745,11746,11882,427480.0,1475.4578574636212,423900.0,terminal_deadline,137,2.4263654714978995
PR,SN,LONG,11884,11885,12037,428329.96875,1429.1442189800925,425940.0,terminal_deadline,153,-1.6723076077693537
PR,SN,LONG,12071,12072,12223,424020.0,1325.0449991365945,425260.0,terminal_deadline,152,0.9358172747400955
PR,SN,SHORT,12225,12226,12343,421670.03125,1203.0364741292262,424089.96875,terminal_deadline,118,-2.01152463124743
PR,TA,SHORT,7334,7335,7440,6426.0,41.8487056416576,6288.0,terminal_deadline,106,3.2975930290811712
PR,TA,LONG,7443,7444,7555,6360.0,36.799471160754116,6380.0,terminal_deadline,112,0.5434860711077172
PR,TA,SHORT,7562,7563,7670,6302.0,34.10229880788847,6174.0,terminal_deadline,108,3.7534126576355997
PR,TA,LONG,7704,7705,7808,6186.0,32.707276628224754,6290.0,terminal_deadline,104,3.17972056133384
PR,TA,LONG,7816,7817,7923,6318.0,31.131269618152665,6352.0,terminal_deadline,107,1.0921494824025608
PR,TA,SHORT,7926,7927,8030,6278.0,34.12233046082453,5804.0,terminal_deadline,104,13.891196574167001
PR,TA,SHORT,8162,8163,8260,5572.0,32.55923102854261,5462.0,terminal_deadline,98,3.3784581676259484
PR,TA,LONG,8266,8267,8375,5542.0,30.78901151842622,5612.0,terminal_deadline,109,2.2735384004812
PR,TA,SHORT,8377,8378,8490,5518.0,30.679719702603293,5890.0,terminal_deadline,113,-12.125273751064759
PR,TA,SHORT,8499,8500,8605,5706.0,32.65666130630743,5624.0,terminal_deadline,106,2.510973158917572
PR,TA,SHORT,8607,8608,8720,5642.0,32.45655900093202,5854.0,terminal_deadline,113,-6.531807638447201
PR,TA,SHORT,8745,8746,8858,5808.0,30.95661209168255,5760.0,terminal_deadline,113,1.5505572721537149
PR,TA,SHORT,8860,8861,8973,5650.0,29.742345000233858,6068.0,terminal_deadline,113,-14.05403642506041
PR,TA,SHORT,8981,8982,9088,6010.0,29.07287847649554,5732.0,terminal_deadline,107,9.562176659760533
PR,TA,LONG,9144,9145,9199,5584.0,29.869499326548226,5944.0,terminal_deadline,55,12.052428333809713
PC,AG,LONG,11684,11685,11841,19314.0,93.75927906921407,21297.0,terminal_deadline,157,21.14990665122466
PC,AG,SHORT,11902,11903,12063,19922.0,118.10895762271606,18314.0,terminal_deadline,161,13.61454738375179
PC,AG,SHORT,12065,12066,12248,18325.0,123.71687880749856,17790.0,terminal_deadline,183,4.32438972884574
PC,AG,SHORT,12254,12255,12433,18103.0,106.93475575640558,17730.0,terminal_deadline,179,3.4881082147855063
PC,AG,LONG,12435,12436,12618,18138.0,97.77487456561799,15416.0009765625,terminal_deadline,183,-27.83945298350376
PC,AG,LONG,12638,12639,12803,15808.0009765625,111.52988122337987,16493.001953125,terminal_deadline,165,6.141860540410081
PC,AG,SHORT,12806,12807,12966,15888.0009765625,101.58665960408446,14212.0009765625,terminal_deadline,160,16.49822926092762
PC,AG,LONG,12972,12973,13151,14350.0009765625,110.01632119892678,15256.0009765625,terminal_deadline,179,8.23514175102992
PC,AG,SHORT,13184,13185,13336,15048.0009765625,94.2427789908086,14656.0009765625,terminal_deadline,152,4.159469873423738
PC,AG,SHORT,13338,13339,13521,14503.0009765625,83.53772658082681,13522.0009765625,terminal_deadline,183,11.743197237368374
PC,AG,LONG,13549,13550,13706,13883.0009765625,77.76404647694515,14154.0009765625,terminal_deadline,157,3.4849009571581884
PC,AG,SHORT,13708,13709,13891,14193.0009765625,72.54863202767602,14264.0009765625,terminal_deadline,183,-0.9786538769320248
PC,AG,SHORT,13901,13902,14076,14031.0009765625,68.31892470457537,15635.0009765625,terminal_deadline,175,-23.478121280977643
PC,AG,SHORT,14216,14217,14372,15970.0009765625,70.89385075208226,15432.0009765625,terminal_deadline,156,7.588810514488778
PC,AG,LONG,14375,14376,14557,15897.0009765625,71.95028034480798,16756.001953125,terminal_deadline,182,11.938813475721037
PC,AG,SHORT,14562,14563,14701,16630.001953125,78.38240434156293,16291.0009765625,terminal_deadline,139,4.3249627184853
PC,AL,LONG,9850,9851,9976,24485.0,52.123002279507936,24670.0,terminal_deadline,126,3.5492967002925773
PC,AL,SHORT,9984,9985,10131,24670.0,54.40412759297576,24305.0,terminal_deadline,147,6.709049775244001
PC,AL,LONG,10133,10134,10286,24465.0,53.18982363778191,24285.0,terminal_deadline,153,-3.384105975341907
PC,AL,SHORT,10288,10289,10441,24335.0,50.497139462575284,24315.0,terminal_deadline,153,0.39606203861948475
PC,AL,SHORT,10443,10444,10596,24345.0,46.05444091939485,24055.0,terminal_deadline,153,6.296895461342419
PC,AL,LONG,10602,10603,10751,24110.0,45.20450458408824,23980.0,terminal_deadline,149,-2.875819593557925
PC,AL,LONG,10754,10755,10890,23980.0,42.86193934645416,23000.0,terminal_deadline,136,-22.864107759535443
PC,AL,LONG,10907,10908,11045,23040.0,54.49781127828618,22840.0,terminal_deadline,138,-3.669872152823263
PC,AL,LONG,11048,11049,11200,22800.0,59.61939752967129,23055.0,terminal_deadline,152,4.277131446574783
PC,AL,SHORT,11218,11219,11355,23000.0,51.21640001570017,23185.0,terminal_deadline,137,-3.612124240346628
PC,AL,LONG,11362,11363,11510,23215.0,46.208318676296,23225.0,terminal_deadline,148,0.21641124988886062
PC,AL,SHORT,11517,11518,11665,23165.0,43.778680777171296,23630.0,terminal_deadline,148,-10.621608320424254
PC,AL,SHORT,11683,11684,11820,23510.0,41.97604917825932,24040.0,terminal_deadline,137,-12.626247833598002
PC,AL,SHORT,11909,11910,12037,24330.0,40.04104266769072,23935.0,terminal_deadline,128,9.864877977284221
PC,AL,SHORT,12040,12041,12192,23850.0,40.76688976568407,23755.0,terminal_deadline,152,2.330322488324022
PC,AL,LONG,12195,12196,12343,23765.0,40.784901163272515,24095.0,terminal_deadline,148,8.091229611638008
PC,AU,LONG,11684,11685,11841,1034.800048828125,2.386141700469348,1030.56005859375,terminal_deadline,157,-1.776923069380584
PC,AU,SHORT,11887,11888,12063,1025.9000244140625,2.3561424956156896,992.739990234375,terminal_deadline,176,14.073866178039612
PC,AU,LONG,12082,12083,12248,997.1599731445312,2.54250741968681,961.1799926757812,terminal_deadline,166,-14.15137678268096
PC,AU,LONG,12263,12264,12433,986.4000244140624,2.3936451531895524,977.9400024414062,terminal_deadline,170,-3.5343676406601396
PC,AU,LONG,12438,12439,12618,982.1199951171876,2.3137955639805288,895.0,terminal_deadline,180,-37.65241686578009
PC,AU,SHORT,12624,12625,12803,890.3400268554688,2.961218594336904,937.9600219726562,terminal_deadline,179,-16.081215756329833
PC,AU,SHORT,12833,12834,13003,913.5599975585938,2.7275472929971407,888.719970703125,terminal_deadline,170,9.107092998623504
PC,AU,SHORT,13038,13039,13188,876.9400024414062,2.850949667917382,907.8200073242188,terminal_deadline,150,-10.831480201251795
PC,AU,LONG,13192,13193,13373,906.3400268554688,2.570982124267108,885.9400024414062,terminal_deadline,181,-7.934720440686764
PC,AU,LONG,13412,13413,13595,891.4600219726562,2.2965527127350454,889.6599731445312,terminal_deadline,183,-0.7838047078750736
PC,AU,LONG,13602,13603,13780,887.97998046875,2.1747992595143946,885.0999755859375,terminal_deadline,178,-1.3242623981100532
PC,AU,SHORT,13796,13797,13965,883.52001953125,1.9630238312541135,886.47998046875,terminal_deadline,169,-1.507857872315781
PC,AU,LONG,13968,13969,14150,890.02001953125,1.9112112472211609,949.9400024414062,terminal_deadline,182,31.351836693760546
