semantic_key,symbol,gid,direction_system,direction,evaluation_horizon,direction_correct,stop_signal_step,stop_signal_time,stop_executable,stop_fill_step,stop_fill_time,stop_fill_open,stop_reason,baseline_gross_return_atr,stop_gross_return_atr,paired_delta_gross_atr,frozen_sr_bottom,frozen_sr_top,frozen_sr_strength,lb_available,lb_touched_by_signal,lb_pierced_by_signal,lb_broken_unreclaimed_at_signal
NI::NI_LONG_10197::2026-05-28 11:30:00::2026-05-28 13:30:00,NI,NI::NI_LONG_10197,A9,SHORT,td3,0,0,2026-05-28 13:45:00,True,1,2026-05-28 13:45:00,143540.0,structural_invalidation,-1.4897740475740995,-1.4143424502285755,0.07543159734552396,143120.0,143120.0,22.0,True,False,False,False
NI::NI_LONG_10197::2026-05-28 13:45:00::2026-05-28 13:45:00,NI,NI::NI_LONG_10197,A9,LONG,td3,1,41,2026-05-29 22:30:00,True,42,2026-05-29 22:30:00,142970.0,structural_invalidation,0.07505671258531024,-1.069558154340671,-1.1446148669259812,143120.0,143120.0,22.0,False,False,False,False
NI::NI_LONG_10197::2026-05-28 14:00:00::2026-05-28 14:00:00,NI,NI::NI_LONG_10197,A9,LONG,td3,1,40,2026-05-29 22:30:00,True,41,2026-05-29 22:30:00,142970.0,structural_invalidation,0.1687555804878717,-0.9750322428188143,-1.143787823306686,143120.0,143120.0,22.0,False,False,False,False
NI::NI_LONG_10197::2026-05-28 14:15:00::2026-05-28 14:15:00,NI,NI::NI_LONG_10197,A9,SHORT,td3,0,3,2026-05-28 21:15:00,True,4,2026-05-28 21:15:00,143990.0,structural_invalidation,-0.5257730984052945,-1.2956551353559043,-0.7698820369506097,143550.0,143550.0,23.0,True,False,False,False
NI::NI_LONG_10197::2026-05-28 14:30:00::2026-05-28 14:30:00,NI,NI::NI_LONG_10197,A9,LONG,td3,1,38,2026-05-29 22:30:00,True,39,2026-05-29 22:30:00,142970.0,structural_invalidation,0.35758892059095804,-0.7904597192010652,-1.148048639792023,143120.0,143120.0,22.0,False,False,False,False
NI::NI_LONG_10197::2026-05-28 15:00:00::2026-05-28 21:00:00,NI,NI::NI_LONG_10197,A9,LONG,td3,1,36,2026-05-29 22:30:00,True,37,2026-05-29 22:30:00,142970.0,structural_invalidation,1.7594341155355022,-1.7972714083427173,-3.5567055238782195,143120.0,143120.0,22.0,False,False,False,False
NI::NI_LONG_10197::2026-05-28 22:15:00::2026-05-28 22:15:00,NI,NI::NI_LONG_10197,A9,LONG,td3,1,21,2026-05-29 14:00:00,True,22,2026-05-29 14:00:00,143470.0,structural_invalidation,0.9467119880736307,-1.66621309900959,-2.612925087083221,143550.0,143550.0,24.0,False,False,False,False
NI::NI_LONG_10197::2026-05-28 22:30:00::2026-05-28 22:30:00,NI,NI::NI_LONG_10197,A9,LONG,td3,1,20,2026-05-29 14:00:00,True,21,2026-05-29 14:00:00,143470.0,structural_invalidation,0.7025498620184165,-1.917771244969191,-2.620321106987608,143550.0,143550.0,24.0,False,False,False,False
NI::NI_LONG_10197::2026-05-28 22:45:00::2026-05-28 22:45:00,NI,NI::NI_LONG_10197,A9,LONG,td3,1,19,2026-05-29 14:00:00,True,20,2026-05-29 14:00:00,143470.0,structural_invalidation,0.7039979052518279,-1.921724011633368,-2.6257219168851957,143550.0,143550.0,24.0,False,False,False,False
NI::NI_LONG_10025::2026-05-18 09:30:00::2026-05-18 09:30:00,NI,NI::NI_LONG_10025,A9,SHORT,td5,0,43,2026-05-19 15:00:00,True,44,2026-05-19 21:00:00,146000.0,structural_invalidation,-3.201454353780256,-8.1140308621672,-4.912576508386944,143810.0,144000.0,43.0,False,False,False,False
NI::NI_LONG_10025::2026-05-18 09:45:00::2026-05-18 09:45:00,NI,NI::NI_LONG_10025,A9,SHORT,td5,0,42,2026-05-19 15:00:00,True,43,2026-05-19 21:00:00,146000.0,structural_invalidation,-2.446492312224356,-7.357871615712349,-4.911379303487993,143810.0,144000.0,43.0,False,False,False,False
NI::NI_LONG_10197::2026-05-25 21:45:00::2026-05-25 21:45:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,4,2026-05-25 23:00:00,True,5,2026-05-25 23:00:00,141240.0,structural_invalidation,-5.3178094050754625,-1.0268873333938824,4.29092207168158,141160.0,141160.0,42.0,True,False,False,False
NI::NI_LONG_10197::2026-05-25 22:00:00::2026-05-25 22:00:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,3,2026-05-25 23:00:00,True,4,2026-05-25 23:00:00,141240.0,structural_invalidation,-4.875718247602707,-0.5865525711401753,4.289165676462532,141160.0,141160.0,42.0,True,False,False,False
NI::NI_LONG_10197::2026-05-25 22:30:00::2026-05-25 22:30:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,1,2026-05-25 23:00:00,True,2,2026-05-25 23:00:00,141240.0,structural_invalidation,-5.13097097349935,-0.8429452313606075,4.288025742138743,141160.0,141160.0,42.0,True,False,False,False
NI::NI_LONG_10197::2026-05-25 22:45:00::2026-05-25 22:45:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,0,2026-05-25 23:00:00,True,1,2026-05-25 23:00:00,141240.0,structural_invalidation,-4.902886571911101,-0.6059747448429451,4.296911827068156,141160.0,141160.0,42.0,True,False,False,False
NI::NI_LONG_10197::2026-05-25 23:15:00::2026-05-25 23:15:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,5,2026-05-26 00:45:00,True,6,2026-05-26 00:45:00,144550.0,structural_invalidation,-4.132568794533977,-5.922118674309852,-1.7895498797758744,142330.0,142730.0,126.0,True,True,True,False
NI::NI_LONG_10197::2026-05-26 00:00:00::2026-05-26 00:00:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,2,2026-05-26 00:45:00,True,3,2026-05-26 00:45:00,144550.0,structural_invalidation,-4.193991189247614,-6.002067390834363,-1.8080762015867498,142430.0,142730.0,102.0,True,True,True,False
NI::NI_LONG_10197::2026-05-26 01:00:00::2026-05-26 09:00:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,0,2026-05-26 09:15:00,True,1,2026-05-26 09:15:00,142580.0,structural_invalidation,-0.036439511428454384,-1.8584150828511734,-1.821975571422719,143550.0,143810.0,81.0,False,False,False,False
NI::NI_LONG_10197::2026-05-26 09:15:00::2026-05-26 09:15:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,14,2026-05-26 21:15:00,True,15,2026-05-26 21:15:00,144230.0,structural_invalidation,-1.7962657259641401,-2.963838447840831,-1.167572721876691,143120.0,143120.0,22.0,True,False,False,False
NI::NI_LONG_10197::2026-05-26 09:30:00::2026-05-26 09:30:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,13,2026-05-26 21:15:00,True,14,2026-05-26 21:15:00,144230.0,structural_invalidation,-1.7984739677935968,-2.9674820468594345,-1.1690080790658377,143120.0,143120.0,22.0,True,False,False,False
NI::NI_LONG_10197::2026-05-26 09:45:00::2026-05-26 09:45:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,12,2026-05-26 21:15:00,True,13,2026-05-26 21:15:00,144230.0,structural_invalidation,-3.541425985860662,-4.704015324653303,-1.1625893387926416,142430.0,142730.0,102.0,True,False,False,False
NI::NI_LONG_10197::2026-05-26 10:00:00::2026-05-26 10:00:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,11,2026-05-26 21:15:00,True,12,2026-05-26 21:15:00,144230.0,structural_invalidation,-3.5557853243629514,-4.717222741868438,-1.161437417505487,142430.0,142730.0,102.0,True,False,False,False
NI::NI_LONG_10197::2026-05-26 10:15:00::2026-05-26 10:30:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,10,2026-05-26 21:15:00,True,11,2026-05-26 21:15:00,144230.0,structural_invalidation,-2.946412380499106,-4.107120287968451,-1.160707907469345,142430.0,142730.0,102.0,True,False,False,False
NI::NI_LONG_10197::2026-05-26 13:45:00::2026-05-26 13:45:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,5,2026-05-26 21:15:00,True,6,2026-05-26 21:15:00,144230.0,structural_invalidation,-2.528730637261356,-3.6944575267790025,-1.1657268895176465,142430.0,142730.0,105.0,True,False,False,False
NI::NI_LONG_10197::2026-05-26 14:00:00::2026-05-26 14:00:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,4,2026-05-26 21:15:00,True,5,2026-05-26 21:15:00,144230.0,structural_invalidation,-3.206425459197321,-4.370769899687968,-1.164344440490647,142430.0,142730.0,105.0,True,False,False,False
NI::NI_LONG_10197::2026-05-26 21:30:00::2026-05-26 21:30:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,25,2026-05-27 14:15:00,True,26,2026-05-27 14:15:00,143120.0,structural_invalidation,0.9058840480739625,-2.1670167424514397,-3.072900790525402,143550.0,143550.0,23.0,False,False,False,False
NI::NI_LONG_10197::2026-05-26 22:00:00::2026-05-26 22:00:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,23,2026-05-27 14:15:00,True,24,2026-05-27 14:15:00,143120.0,structural_invalidation,1.2080208865739341,-1.865326368974457,-3.0733472555483914,143550.0,143550.0,23.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 00:00:00::2026-05-27 00:00:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,15,2026-05-27 14:15:00,True,16,2026-05-27 14:15:00,143120.0,structural_invalidation,1.7172476863535975,-1.4099507319534799,-3.1271984183070773,143550.0,143550.0,23.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 09:30:00::2026-05-27 09:30:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,7,2026-05-27 13:45:00,True,8,2026-05-27 13:45:00,143900.0,structural_invalidation,-0.14575358856371146,-1.8765774527577848,-1.7308238641940732,144550.0,144770.0,88.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 09:45:00::2026-05-27 09:45:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,6,2026-05-27 13:45:00,True,7,2026-05-27 13:45:00,143900.0,structural_invalidation,-0.23691189122677414,-1.9681910963455083,-1.7312792051187342,144550.0,144770.0,88.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 10:00:00::2026-05-27 10:00:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,7,2026-05-27 14:15:00,True,8,2026-05-27 14:15:00,143120.0,structural_invalidation,0.3103698759839817,-2.8481000384412436,-3.1584699144252255,143550.0,143550.0,23.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 10:15:00::2026-05-27 10:30:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,4,2026-05-27 13:45:00,True,5,2026-05-27 13:45:00,143900.0,structural_invalidation,0.018293411265699965,-1.7195806589757965,-1.7378740702414965,144550.0,144770.0,88.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 10:45:00::2026-05-27 10:45:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,3,2026-05-27 13:45:00,True,4,2026-05-27 13:45:00,143900.0,structural_invalidation,-0.6947470288379208,-2.431614600932723,-1.736867572094802,144550.0,144770.0,88.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 11:00:00::2026-05-27 11:00:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,2,2026-05-27 13:45:00,True,3,2026-05-27 13:45:00,143900.0,structural_invalidation,-0.8242107419726296,-2.5642111972481807,-1.7400004552755512,144550.0,144770.0,88.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 11:15:00::2026-05-27 11:15:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,1,2026-05-27 13:45:00,True,2,2026-05-27 13:45:00,143900.0,structural_invalidation,-0.05500076242751116,-1.7966915726320312,-1.74169081020452,144550.0,144770.0,88.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 11:30:00::2026-05-27 13:30:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,2,2026-05-27 14:15:00,True,3,2026-05-27 14:15:00,143120.0,structural_invalidation,0.275320415922036,-2.900041714378779,-3.1753621303008153,143550.0,143550.0,23.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 13:45:00::2026-05-27 13:45:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,1,2026-05-27 14:15:00,True,2,2026-05-27 14:15:00,143120.0,structural_invalidation,1.7358076917158194,-1.4251894731982517,-3.160997164914071,143550.0,143550.0,23.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 14:00:00::2026-05-27 14:00:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,0,2026-05-27 14:15:00,True,1,2026-05-27 14:15:00,143120.0,structural_invalidation,2.3533310487441184,-0.8026865592615599,-3.156017608005678,143550.0,143550.0,23.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 14:30:00::2026-05-27 14:30:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,1,2026-05-27 15:00:00,True,2,2026-05-27 21:00:00,143050.0,structural_invalidation,-3.843512327298652,-0.56468664524293,3.2788256820557224,143120.0,143120.0,22.0,True,False,False,False
NI::NI_LONG_10197::2026-05-27 15:00:00::2026-05-27 21:00:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,18,2026-05-28 09:45:00,True,19,2026-05-28 09:45:00,142930.0,structural_invalidation,0.03655052660208761,-0.21930315961252567,-0.2558536862146133,143120.0,143120.0,22.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 21:30:00::2026-05-27 21:30:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,14,2026-05-28 09:15:00,True,15,2026-05-28 09:15:00,143510.0,structural_invalidation,-1.126964776945404,-0.3271833223389883,0.7997814546064158,143550.0,143550.0,23.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 21:45:00::2026-05-27 21:45:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,13,2026-05-28 09:15:00,True,14,2026-05-28 09:15:00,143510.0,structural_invalidation,-1.8874788912363034,-1.0889301295594058,0.7985487616768976,143550.0,143550.0,23.0,False,False,False,False
NI::NI_LONG_10197::2026-05-28 09:30:00::2026-05-28 09:30:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,13,2026-05-28 21:15:00,True,14,2026-05-28 21:15:00,143990.0,structural_invalidation,0.16793800854097193,-1.5487616343222967,-1.7166996428632686,143550.0,143550.0,23.0,True,False,False,False
NI::NI_LONG_10197::2026-05-28 09:45:00::2026-05-28 09:45:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,4,2026-05-28 11:15:00,True,5,2026-05-28 11:15:00,143170.0,structural_invalidation,-0.26112949025903237,-0.4476505547297698,-0.1865210644707374,143120.0,143120.0,22.0,True,False,False,False
NI::NI_LONG_10197::2026-05-28 10:00:00::2026-05-28 10:00:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,3,2026-05-28 11:15:00,True,4,2026-05-28 11:15:00,143170.0,structural_invalidation,-0.39241201264450865,-0.5792748758085603,-0.18686286316405165,143120.0,143120.0,22.0,True,False,False,False
NI::NI_LONG_10197::2026-05-28 10:15:00::2026-05-28 10:30:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,2,2026-05-28 11:15:00,True,3,2026-05-28 11:15:00,143170.0,structural_invalidation,-0.07488167937738878,-0.26208587782086074,-0.18720419844347197,143120.0,143120.0,22.0,True,False,False,False
NI::NI_LONG_10197::2026-05-28 10:45:00::2026-05-28 10:45:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,1,2026-05-28 11:15:00,True,2,2026-05-28 11:15:00,143170.0,structural_invalidation,-0.07510253745107355,-0.26285888107875743,-0.1877563436276839,143120.0,143120.0,22.0,True,False,False,False
NI::NI_LONG_10197::2026-05-28 11:00:00::2026-05-28 11:00:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,0,2026-05-28 11:15:00,True,1,2026-05-28 11:15:00,143170.0,structural_invalidation,-0.2823571146018814,-0.4705951910031357,-0.18823807640125428,143120.0,143120.0,22.0,True,False,False,False
NI::NI_LONG_10197::2026-05-28 11:30:00::2026-05-28 13:30:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,0,2026-05-28 13:45:00,True,1,2026-05-28 13:45:00,143540.0,structural_invalidation,-0.5280211814186682,-1.4143424502285755,-0.8863212688099074,143120.0,143120.0,22.0,True,False,False,False
NI::NI_LONG_10197::2026-05-28 13:45:00::2026-05-28 13:45:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,41,2026-05-29 22:30:00,True,42,2026-05-29 22:30:00,142970.0,structural_invalidation,-0.8819163728773953,-1.069558154340671,-0.1876417814632756,143120.0,143120.0,22.0,False,False,False,False
NI::NI_LONG_10197::2026-05-28 14:00:00::2026-05-28 14:00:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,40,2026-05-29 22:30:00,True,41,2026-05-29 22:30:00,142970.0,structural_invalidation,-0.7875260422767346,-0.9750322428188143,-0.18750620054207967,143120.0,143120.0,22.0,False,False,False,False
NI::NI_LONG_10197::2026-05-28 14:15:00::2026-05-28 14:15:00,NI,NI::NI_LONG_10197,A9,SHORT,td5,0,3,2026-05-28 21:15:00,True,4,2026-05-28 21:15:00,143990.0,structural_invalidation,0.43188504511863474,-1.2956551353559043,-1.727540180474539,143550.0,143550.0,23.0,True,False,False,False
NI::NI_LONG_10197::2026-05-28 14:30:00::2026-05-28 14:30:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,38,2026-05-29 22:30:00,True,39,2026-05-29 22:30:00,142970.0,structural_invalidation,-0.6022550241531925,-0.7904597192010652,-0.18820469504787263,143120.0,143120.0,22.0,False,False,False,False
NI::NI_LONG_10197::2026-05-28 15:00:00::2026-05-28 21:00:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,36,2026-05-29 22:30:00,True,37,2026-05-29 22:30:00,142970.0,structural_invalidation,-9.743102897857888,-1.7972714083427173,7.945831489515171,143120.0,143120.0,22.0,False,False,False,False
NI::NI_LONG_10197::2026-05-28 22:15:00::2026-05-28 22:15:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,21,2026-05-29 14:00:00,True,22,2026-05-29 14:00:00,143470.0,structural_invalidation,-10.565305786901718,-1.66621309900959,8.899092687892127,143550.0,143550.0,24.0,False,False,False,False
NI::NI_LONG_10197::2026-05-28 22:30:00::2026-05-28 22:30:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,20,2026-05-29 14:00:00,True,21,2026-05-29 14:00:00,143470.0,structural_invalidation,-10.842053276013942,-1.917771244969191,8.92428203104475,143550.0,143550.0,24.0,False,False,False,False
NI::NI_LONG_10197::2026-05-28 22:45:00::2026-05-28 22:45:00,NI,NI::NI_LONG_10197,A9,LONG,td5,1,19,2026-05-29 14:00:00,True,20,2026-05-29 14:00:00,143470.0,structural_invalidation,-10.864400105372804,-1.921724011633368,8.942676093739436,143550.0,143550.0,24.0,False,False,False,False
NI::NI_LONG_10197::2026-05-25 21:45:00::2026-05-25 21:45:00,NI,NI::NI_LONG_10197,E9,SHORT,td1,0,4,2026-05-25 23:00:00,True,5,2026-05-25 23:00:00,141240.0,structural_invalidation,-2.6405674287271266,-1.0268873333938824,1.6136800953332442,141160.0,141160.0,42.0,True,False,False,False
NI::NI_LONG_10197::2026-05-25 22:00:00::2026-05-25 22:00:00,NI,NI::NI_LONG_10197,E9,SHORT,td1,0,3,2026-05-25 23:00:00,True,4,2026-05-25 23:00:00,141240.0,structural_invalidation,-2.1995721417756573,-0.5865525711401753,1.613019570635482,141160.0,141160.0,42.0,True,False,False,False
NI::NI_LONG_10197::2026-05-25 22:30:00::2026-05-25 22:30:00,NI,NI::NI_LONG_10197,E9,SHORT,td1,0,1,2026-05-25 23:00:00,True,2,2026-05-25 23:00:00,141240.0,structural_invalidation,-2.4555361087461174,-0.8429452313606075,1.61259087738551,141160.0,141160.0,42.0,True,False,False,False
NI::NI_LONG_10197::2026-05-25 22:45:00::2026-05-25 22:45:00,NI,NI::NI_LONG_10197,E9,SHORT,td1,0,0,2026-05-25 23:00:00,True,1,2026-05-25 23:00:00,141240.0,structural_invalidation,-2.2219073977574655,-0.6059747448429451,1.6159326529145204,141160.0,141160.0,42.0,True,False,False,False
NI::NI_LONG_10197::2026-05-25 23:15:00::2026-05-25 23:15:00,NI,NI::NI_LONG_10197,E9,SHORT,td1,0,5,2026-05-26 00:45:00,True,6,2026-05-26 00:45:00,144550.0,structural_invalidation,-1.4390194909537957,-5.922118674309852,-4.483099183356056,142330.0,142730.0,126.0,True,True,True,False
NI::NI_LONG_10197::2026-05-26 00:00:00::2026-05-26 00:00:00,NI,NI::NI_LONG_10197,E9,SHORT,td1,0,2,2026-05-26 00:45:00,True,3,2026-05-26 00:45:00,144550.0,structural_invalidation,-1.47255690644694,-6.002067390834363,-4.529510484387424,142430.0,142730.0,102.0,True,True,True,False
NI::NI_LONG_10197::2026-05-26 01:00:00::2026-05-26 09:00:00,NI,NI::NI_LONG_10197,E9,LONG,td1,1,0,2026-05-26 09:15:00,True,1,2026-05-26 09:15:00,142580.0,structural_invalidation,-2.696523845705624,-1.8584150828511734,0.8381087628544508,143550.0,143810.0,81.0,False,False,False,False
NI::NI_LONG_10197::2026-05-26 21:30:00::2026-05-26 21:30:00,NI,NI::NI_LONG_10197,E9,LONG,td1,1,25,2026-05-27 14:15:00,True,26,2026-05-27 14:15:00,143120.0,structural_invalidation,-2.1492543101362642,-2.1670167424514397,-0.01776243231517549,143550.0,143550.0,23.0,False,False,False,False
NI::NI_LONG_10197::2026-05-26 22:00:00::2026-05-26 22:00:00,NI,NI::NI_LONG_10197,E9,LONG,td1,1,23,2026-05-27 14:15:00,True,24,2026-05-27 14:15:00,143120.0,structural_invalidation,-1.847561355936605,-1.865326368974457,-0.01776501303785194,143550.0,143550.0,23.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 00:00:00::2026-05-27 00:00:00,NI,NI::NI_LONG_10197,E9,LONG,td1,1,15,2026-05-27 14:15:00,True,16,2026-05-27 14:15:00,143120.0,structural_invalidation,-1.3918744405181789,-1.4099507319534799,-0.018076291435300984,143550.0,143550.0,23.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 09:30:00::2026-05-27 09:30:00,NI,NI::NI_LONG_10197,E9,LONG,td1,1,7,2026-05-27 13:45:00,True,8,2026-05-27 13:45:00,143900.0,structural_invalidation,-3.2794557426835076,-1.8765774527577848,1.4028782899257228,144550.0,144770.0,88.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 09:45:00::2026-05-27 09:45:00,NI,NI::NI_LONG_10197,E9,LONG,td1,1,6,2026-05-27 13:45:00,True,7,2026-05-27 13:45:00,143900.0,structural_invalidation,-3.371438452073324,-1.9681910963455083,1.4032473557278158,144550.0,144770.0,88.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 10:00:00::2026-05-27 10:00:00,NI,NI::NI_LONG_10197,E9,LONG,td1,1,7,2026-05-27 14:15:00,True,8,2026-05-27 14:15:00,143120.0,structural_invalidation,-2.8298429869127744,-2.8481000384412436,-0.018257051528469237,143550.0,143550.0,23.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 10:15:00::2026-05-27 10:30:00,NI,NI::NI_LONG_10197,E9,LONG,td1,1,4,2026-05-27 13:45:00,True,5,2026-05-27 13:45:00,143900.0,structural_invalidation,-3.128173326434694,-1.7195806589757965,1.4085926674588973,144550.0,144770.0,88.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 10:45:00::2026-05-27 10:45:00,NI,NI::NI_LONG_10197,E9,LONG,td1,1,3,2026-05-27 13:45:00,True,4,2026-05-27 13:45:00,143900.0,structural_invalidation,-3.8393914751569307,-2.431614600932723,1.4077768742242078,144550.0,144770.0,88.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 11:00:00::2026-05-27 11:00:00,NI,NI::NI_LONG_10197,E9,LONG,td1,1,2,2026-05-27 13:45:00,True,3,2026-05-27 13:45:00,143900.0,structural_invalidation,-3.9745273557346805,-2.5642111972481807,1.4103161584864998,144550.0,144770.0,88.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 11:15:00::2026-05-27 11:15:00,NI,NI::NI_LONG_10197,E9,LONG,td1,1,1,2026-05-27 13:45:00,True,2,2026-05-27 13:45:00,143900.0,structural_invalidation,-3.2083778082714844,-1.7966915726320312,1.4116862356394533,144550.0,144770.0,88.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 11:30:00::2026-05-27 13:30:00,NI,NI::NI_LONG_10197,E9,LONG,td1,1,2,2026-05-27 14:15:00,True,3,2026-05-27 14:15:00,143120.0,structural_invalidation,-2.8816870199839766,-2.900041714378779,-0.01835469439480253,143550.0,143550.0,23.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 13:45:00::2026-05-27 13:45:00,NI,NI::NI_LONG_10197,E9,LONG,td1,1,1,2026-05-27 14:15:00,True,2,2026-05-27 14:15:00,143120.0,structural_invalidation,-1.4069178132854536,-1.4251894731982517,-0.01827165991279811,143550.0,143550.0,23.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 14:30:00::2026-05-27 14:30:00,NI,NI::NI_LONG_10197,E9,SHORT,td1,0,1,2026-05-27 15:00:00,False,-1,,,beyond_baseline_exit,-0.7104122311120732,-0.7104122311120732,0.0,143120.0,143120.0,22.0,True,False,False,False
NI::NI_LONG_10197::2026-05-27 14:45:00::2026-05-27 14:45:00,NI,NI::NI_LONG_10197,E9,SHORT,td1,0,0,2026-05-27 15:00:00,False,-1,,,beyond_baseline_exit,-0.14575077742886233,-0.14575077742886233,0.0,143120.0,143120.0,22.0,True,False,False,False
NI::NI_LONG_10197::2026-05-27 15:00:00::2026-05-27 21:00:00,NI,NI::NI_LONG_10197,E9,SHORT,td1,0,0,2026-05-27 21:15:00,True,1,2026-05-27 21:15:00,143620.0,structural_invalidation,-0.5848084256334017,-1.0416900081594969,-0.4568815825260951,143550.0,143550.0,23.0,True,False,False,False
NI::NI_LONG_10197::2026-05-27 21:30:00::2026-05-27 21:30:00,NI,NI::NI_LONG_10197,E9,LONG,td1,1,14,2026-05-28 09:15:00,True,15,2026-05-28 09:15:00,143510.0,structural_invalidation,-0.581659239713757,-0.3271833223389883,0.2544759173747687,143550.0,143550.0,23.0,False,False,False,False
NI::NI_LONG_10197::2026-05-27 21:45:00::2026-05-27 21:45:00,NI,NI::NI_LONG_10197,E9,LONG,td1,1,13,2026-05-28 09:15:00,True,14,2026-05-28 09:15:00,143510.0,structural_invalidation,-1.3430138264566005,-1.0889301295594058,0.2540836968971947,143550.0,143550.0,23.0,False,False,False,False
NI::NI_LONG_10197::2026-05-28 09:45:00::2026-05-28 09:45:00,NI,NI::NI_LONG_10197,E9,SHORT,td1,0,4,2026-05-28 11:15:00,True,5,2026-05-28 11:15:00,143170.0,structural_invalidation,-0.8206926836712446,-0.4476505547297698,0.3730421289414748,143120.0,143120.0,22.0,True,False,False,False
NI::NI_LONG_10197::2026-05-28 10:00:00::2026-05-28 10:00:00,NI,NI::NI_LONG_10197,E9,SHORT,td1,0,3,2026-05-28 11:15:00,True,4,2026-05-28 11:15:00,143170.0,structural_invalidation,-0.9530006021366638,-0.5792748758085603,0.3737257263281035,143120.0,143120.0,22.0,True,False,False,False
NI::NI_LONG_10197::2026-05-28 10:15:00::2026-05-28 10:30:00,NI,NI::NI_LONG_10197,E9,SHORT,td1,0,2,2026-05-28 11:15:00,True,3,2026-05-28 11:15:00,143170.0,structural_invalidation,-0.6364942747078046,-0.26208587782086074,0.3744083968869439,143120.0,143120.0,22.0,True,False,False,False
