policy,symbol,action,bar,side,ev
PW,M,SKIP,7316,-1,-0.004804981516200124
PW,M,ENTER,7317,-1,0.23339483008698703
PW,M,SKIP,7439,-1,-0.4878811902555077
PW,M,SKIP,7440,-1,-0.42711571407074844
PW,M,ENTER,7450,-1,0.5830163073323184
PW,M,SKIP_INELIGIBLE,7557,-1,
PW,M,SKIP,7580,1,-0.4956423560079828
PW,M,SKIP,7581,1,-0.444386039996469
PW,M,SKIP,7585,1,-0.2838223933176035
PW,M,SKIP,7586,1,-0.2838223933176035
PW,M,ENTER,7587,1,0.10791470571057826
PW,M,SKIP,7696,1,-0.5584550455426377
PW,M,ENTER,7698,1,0.2964621800686742
PW,M,SKIP,7833,1,-0.4942136343260032
PW,M,SKIP_INELIGIBLE,7834,-1,
PW,M,SKIP_INELIGIBLE,7835,-1,
PW,M,SKIP,7837,1,-0.7682907779585431
PW,M,SKIP,7841,1,-0.8370684559816346
PW,M,SKIP_INELIGIBLE,7848,-1,
PW,M,SKIP_INELIGIBLE,7849,-1,
PW,M,SKIP_INELIGIBLE,7850,-1,
PW,M,SKIP_INELIGIBLE,7851,-1,
PW,M,SKIP_INELIGIBLE,7854,-1,
PW,M,SKIP_INELIGIBLE,7856,-1,
PW,M,SKIP_INELIGIBLE,7859,-1,
PW,M,SKIP_INELIGIBLE,7860,-1,
PW,M,SKIP_INELIGIBLE,7861,-1,
PW,M,SKIP_INELIGIBLE,7862,-1,
PW,M,SKIP_INELIGIBLE,7863,1,
PW,M,SKIP_INELIGIBLE,7864,1,
PW,M,SKIP,7865,1,-0.4891673259283069
PW,M,SKIP,7866,1,-0.4891673259283069
PW,M,SKIP,7867,1,-0.8588994980735334
PW,M,SKIP,7868,1,-0.8593607710394142
PW,M,ENTER,7927,1,0.4583970230260157
PW,M,ENTER,8032,-1,0.23315817327198907
PW,M,SKIP,8147,-1,-0.49377277988797563
PW,M,SKIP,8149,-1,-0.34253637136707493
PW,M,ENTER,8153,-1,0.2416546999218172
PW,M,SKIP_INELIGIBLE,8282,1,
PW,M,SKIP_INELIGIBLE,8283,1,
PW,M,SKIP_INELIGIBLE,8285,1,
PW,M,SKIP,8287,-1,-0.835487734043221
PW,M,SKIP,8288,-1,-0.7496683596110656
PW,M,ENTER,8293,1,0.32606870489245543
PW,M,ENTER,8400,-1,0.34297002409013555
PW,M,SKIP_INELIGIBLE,8529,-1,
PW,M,SKIP_INELIGIBLE,8530,-1,
PW,M,SKIP_INELIGIBLE,8532,-1,
PW,M,SKIP_INELIGIBLE,8584,-1,
PW,M,SKIP_INELIGIBLE,8585,-1,
PW,M,SKIP_INELIGIBLE,8586,-1,
PW,M,SKIP_INELIGIBLE,8595,-1,
PW,M,SKIP_INELIGIBLE,8596,1,
PW,M,SKIP_INELIGIBLE,8597,1,
PW,M,SKIP_INELIGIBLE,8601,1,
PW,M,SKIP_INELIGIBLE,8602,1,
PW,M,SKIP_INELIGIBLE,8604,1,
PW,M,SKIP,8607,-1,-0.5550981048315217
PW,M,SKIP,8608,-1,-0.5010308674967453
PW,M,SKIP,8609,-1,-0.5154022472091432
PW,M,ENTER,8614,-1,0.11320822744879244
PW,M,SKIP,8722,1,-0.2827259452515295
PW,M,SKIP,8724,1,-0.482638675627869
PW,M,SKIP,8725,1,-0.3119469561598669
PW,M,ENTER,8726,1,0.2828750871836394
PW,M,SKIP,8861,1,-0.05425557622739763
PW,M,SKIP,8862,1,-0.6546842596160166
PW,M,SKIP,8863,1,-0.6800380224150954
PW,M,SKIP,8864,1,-0.6800380224150954
PW,M,SKIP,8865,1,-0.6901347506637932
PW,M,SKIP,8866,1,-0.08447326637281927
PW,M,SKIP,8867,1,-0.08447326637281927
PW,M,SKIP,8868,1,-0.6901347506637932
PW,M,SKIP,8869,1,-0.6077216791897615
PW,M,SKIP,8870,1,-0.46487246236228474
PW,M,SKIP,8871,1,-0.5581790272178542
PW,M,SKIP,8872,1,-0.583260556840226
PW,M,ENTER,8874,-1,0.2954572841262968
PW,M,SKIP,9037,-1,-0.6109644644807568
PW,M,ENTER,9038,-1,0.08574785924334549
PW,M,SKIP_INELIGIBLE,9194,1,
PW,MA,ENTER,7316,-1,0.16481888796058553
PW,MA,ENTER,7419,1,0.1434276945341666
PW,MA,ENTER,7557,1,0.5621343304851709
PW,MA,SKIP_INELIGIBLE,7672,-1,
PW,MA,SKIP_INELIGIBLE,7673,-1,
PW,MA,SKIP_INELIGIBLE,7674,-1,
PW,MA,SKIP_INELIGIBLE,7675,-1,
PW,MA,SKIP,7703,1,-0.24071549172978368
PW,MA,ENTER,7704,1,0.05038303152318957
PW,MA,ENTER,7819,1,0.6074118084030691
PW,MA,ENTER,7925,-1,0.40071826637561136
PW,MA,ENTER,8052,-1,0.46184869714681553
PW,MA,SKIP_INELIGIBLE,8147,-1,
PW,MA,SKIP_INELIGIBLE,8148,-1,
PW,MA,SKIP_INELIGIBLE,8149,-1,
PW,MA,SKIP_INELIGIBLE,8150,-1,
PW,MA,SKIP_INELIGIBLE,8151,-1,
PW,MA,SKIP_INELIGIBLE,8152,-1,
PW,MA,SKIP_INELIGIBLE,8153,-1,
PW,MA,SKIP,8154,-1,-0.28971738465400754
PW,MA,SKIP,8155,-1,-0.25608929193599783
PW,MA,ENTER,8158,-1,0.30864712988543375
PW,MA,ENTER,8262,1,0.23296439150150228
PW,MA,ENTER,8379,1,0.4447302456341822
PW,MA,SKIP_INELIGIBLE,8506,-1,
PW,MA,SKIP_INELIGIBLE,8507,1,
PW,MA,SKIP_INELIGIBLE,8508,-1,
PW,MA,SKIP_INELIGIBLE,8509,-1,
PW,MA,SKIP_INELIGIBLE,8510,-1,
PW,MA,SKIP_INELIGIBLE,8511,-1,
PW,MA,SKIP_INELIGIBLE,8512,-1,
PW,MA,SKIP_INELIGIBLE,8513,-1,
PW,MA,SKIP_INELIGIBLE,8517,-1,
PW,MA,SKIP_INELIGIBLE,8518,-1,
PW,MA,SKIP_INELIGIBLE,8519,-1,
PW,MA,SKIP_INELIGIBLE,8520,-1,
PW,MA,SKIP_INELIGIBLE,8521,-1,
PW,MA,SKIP_INELIGIBLE,8522,1,
PW,MA,SKIP_INELIGIBLE,8523,1,
PW,MA,SKIP_INELIGIBLE,8526,-1,
PW,MA,SKIP,8527,-1,-0.2616159132216128
PW,MA,SKIP_INELIGIBLE,8528,-1,
PW,MA,SKIP_INELIGIBLE,8529,-1,
PW,MA,SKIP_INELIGIBLE,8530,-1,
PW,MA,SKIP_INELIGIBLE,8531,-1,
PW,MA,SKIP_INELIGIBLE,8532,-1,
PW,MA,SKIP_INELIGIBLE,8533,-1,
PW,MA,SKIP_INELIGIBLE,8534,1,
PW,MA,SKIP_INELIGIBLE,8535,-1,
PW,MA,SKIP_INELIGIBLE,8536,1,
PW,MA,SKIP_INELIGIBLE,8540,1,
PW,MA,SKIP_INELIGIBLE,8541,-1,
PW,MA,SKIP_INELIGIBLE,8546,1,
PW,MA,SKIP_INELIGIBLE,8572,1,
PW,MA,SKIP_INELIGIBLE,8573,1,
PW,MA,ENTER,8592,-1,0.2083820890277731
PW,MA,ENTER,8699,1,0.08698819128864976
PW,MA,SKIP,8822,1,-0.26065915543366636
PW,MA,SKIP_INELIGIBLE,8823,1,
PW,MA,SKIP_INELIGIBLE,8824,1,
PW,MA,ENTER,8825,-1,0.630374696433614
PW,MA,SKIP_INELIGIBLE,8967,1,
PW,MA,SKIP_INELIGIBLE,8975,1,
PW,MA,SKIP_INELIGIBLE,8976,-1,
PW,MA,SKIP_INELIGIBLE,8977,-1,
PW,MA,SKIP_INELIGIBLE,8978,-1,
PW,MA,SKIP_INELIGIBLE,8982,1,
PW,MA,SKIP_INELIGIBLE,8983,1,
PW,MA,SKIP,9011,-1,-0.4740670779724857
PW,MA,SKIP,9012,-1,-0.6157653223449815
PW,MA,ENTER,9013,1,0.7353812691918192
PW,MA,SKIP,9116,-1,-0.43641481226801293
PW,MA,SKIP,9117,-1,-0.43641481226801293
PW,MA,ENTER,9118,-1,0.22864717475244245
PW,NI,ENTER,9816,-1,0.3238988209987269
PW,NI,ENTER,9947,1,0.5620210746946884
PW,NI,ENTER,10105,1,0.24697415132665046
PW,NI,SKIP,10257,1,-0.2787524065965373
PW,NI,ENTER,10258,1,0.15426636751945377
PW,NI,SKIP,10412,-1,-0.5513307933246542
PW,NI,ENTER,10413,-1,0.4130368257372672
PW,NI,SKIP_INELIGIBLE,10588,-1,
PW,NI,SKIP_INELIGIBLE,10589,-1,
PW,NI,SKIP_INELIGIBLE,10590,-1,
PW,NI,ENTER,10591,-1,0.846089630761538
PW,NI,ENTER,10722,1,0.08267367021221261
PW,NI,SKIP,10909,1,-0.22032891281181066
PW,NI,SKIP_INELIGIBLE,10910,1,
PW,NI,SKIP_INELIGIBLE,10911,-1,
PW,NI,SKIP_INELIGIBLE,10928,-1,
PW,NI,SKIP_INELIGIBLE,10929,-1,
PW,NI,SKIP_INELIGIBLE,10930,-1,
PW,NI,ENTER,10945,-1,0.7673791518973686
PW,NI,SKIP,11078,-1,-0.47853166871055874
PW,NI,SKIP,11079,-1,-0.3774707642430595
PW,NI,SKIP,11080,-1,-0.3774707642430595
PW,NI,SKIP,11081,-1,-0.059331675662094074
PW,NI,SKIP,11082,-1,-0.10597467009154893
PW,NI,ENTER,11083,-1,0.05452174993164027
PW,NI,ENTER,11233,1,0.15037373251914699
PW,NI,SKIP,11388,1,-0.7780238210616731
PW,NI,SKIP,11390,1,-0.7109141414631868
PW,NI,SKIP,11391,1,-0.7080262423848325
PW,NI,SKIP,11392,1,-0.7109141414631868
PW,NI,ENTER,11393,-1,0.7267507962018702
PW,NI,SKIP,11546,-1,-0.6064496064926618
PW,NI,SKIP,11547,-1,-0.4121509337349173
PW,NI,ENTER,11549,-1,0.2033455343015831
PW,NI,SKIP,11711,1,-0.07055939205432271
PW,NI,SKIP,11712,1,-0.41862761307355134
PW,NI,SKIP,11713,1,-0.2680056436585009
PW,NI,ENTER,11714,1,0.03766578692187661
PW,NI,SKIP,11853,-1,-0.0724612103997585
PW,NI,ENTER,11854,-1,0.04530097147387202
PW,NI,SKIP_INELIGIBLE,12009,1,
PW,NI,SKIP,12010,1,-0.2957467455076742
PW,NI,SKIP,12011,1,-0.25470211412499044
PW,NI,SKIP,12012,1,-0.3169585829758955
PW,NI,SKIP,12017,1,-0.22040474199500049
PW,NI,SKIP_INELIGIBLE,12019,-1,
PW,NI,SKIP_INELIGIBLE,12020,-1,
PW,NI,SKIP_INELIGIBLE,12021,1,
PW,NI,SKIP_INELIGIBLE,12022,1,
PW,NI,SKIP_INELIGIBLE,12023,1,
PW,NI,SKIP_INELIGIBLE,12024,1,
PW,NI,SKIP_INELIGIBLE,12025,1,
PW,NI,SKIP_INELIGIBLE,12026,1,
PW,NI,SKIP_INELIGIBLE,12027,1,
PW,NI,SKIP_INELIGIBLE,12028,1,
PW,NI,SKIP_INELIGIBLE,12029,1,
PW,NI,SKIP,12030,1,-0.18652013060206862
PW,NI,SKIP,12031,1,-0.2619123118725294
PW,NI,SKIP,12033,1,-0.24433463675790823
PW,NI,SKIP,12036,1,-0.276959753605754
PW,NI,ENTER,12037,1,0.09537429076441895
PW,NI,ENTER,12194,-1,0.49760573825064647
PW,P,SKIP,7316,-1,-0.11002814777958092
PW,P,ENTER,7317,-1,0.4131296875152729
PW,P,ENTER,7472,1,0.1375058877550961
PW,P,SKIP_INELIGIBLE,7604,-1,
PW,P,SKIP_INELIGIBLE,7605,-1,
PW,P,SKIP_INELIGIBLE,7606,-1,
PW,P,SKIP_INELIGIBLE,7607,-1,
PW,P,SKIP,7608,-1,-0.03174015090389515
PW,P,SKIP,7609,-1,-0.03174015090389515
PW,P,SKIP_INELIGIBLE,7610,-1,
PW,P,SKIP,7611,1,-0.475576126326156
PW,P,SKIP,7612,1,-0.5025885882486345
PW,P,SKIP,7613,1,-0.050727281635598365
PW,P,SKIP,7614,1,-0.04287014028911884
PW,P,SKIP,7615,1,-0.06486749801027436
PW,P,SKIP,7616,1,-0.06486749801027436
PW,P,SKIP_INELIGIBLE,7617,-1,
PW,P,SKIP_INELIGIBLE,7618,-1,
PW,P,SKIP_INELIGIBLE,7619,-1,
PW,P,SKIP_INELIGIBLE,7620,-1,
PW,P,SKIP,7626,-1,-0.5869826881502239
PW,P,SKIP,7627,-1,-0.3387489149824615
PW,P,SKIP,7628,-1,-0.6344848771845902
PW,P,SKIP,7629,-1,-0.5207828053766331
PW,P,SKIP,7630,-1,-0.5270741204046755
PW,P,ENTER,7635,1,0.4964091851448357
PW,P,SKIP_INELIGIBLE,7741,1,
PW,P,SKIP,7744,-1,-0.5616378261761811
PW,P,SKIP_INELIGIBLE,7745,-1,
PW,P,SKIP,7746,-1,-0.3401508210136407
PW,P,SKIP,7747,-1,-0.3401508210136407
PW,P,SKIP_INELIGIBLE,7748,1,
PW,P,SKIP_INELIGIBLE,7749,1,
PW,P,SKIP_INELIGIBLE,7754,-1,
PW,P,SKIP_INELIGIBLE,7755,1,
PW,P,SKIP_INELIGIBLE,7757,1,
PW,P,SKIP_INELIGIBLE,7758,1,
PW,P,ENTER,7762,1,0.36837849924076005
PW,P,ENTER,7883,1,0.5516621097216455
PW,P,ENTER,7997,1,0.4328604642323657
PW,P,ENTER,8101,-1,0.20626642004569973
PW,P,SKIP,8216,-1,-0.6430883320997971
PW,P,SKIP,8218,-1,-0.627008444486401
PW,P,SKIP,8219,-1,-0.5721208121039426
PW,P,SKIP,8220,-1,-0.6430883320997971
PW,P,SKIP,8221,-1,-0.6430883320997971
PW,P,SKIP,8224,-1,-0.7018539032048864
PW,P,ENTER,8225,-1,0.10002056235232426
PW,P,SKIP,8331,-1,-0.21761806054741462
PW,P,SKIP,8332,-1,-0.1706786345087069
PW,P,SKIP,8333,-1,-0.2539060868904699
PW,P,SKIP,8334,-1,-0.02804042591144429
PW,P,SKIP,8339,-1,-0.01744401383524241
PW,P,ENTER,8340,-1,0.11576232975430811
PW,P,SKIP,8454,-1,-0.48470886124199164
PW,P,ENTER,8455,-1,0.4337957098405678
PW,P,SKIP_INELIGIBLE,8577,1,
PW,P,SKIP_INELIGIBLE,8578,1,
PW,P,SKIP_INELIGIBLE,8580,1,
PW,P,SKIP_INELIGIBLE,8582,1,
PW,P,SKIP,8593,-1,-0.15803709660230836
PW,P,ENTER,8594,-1,0.24570854842153866
PW,P,SKIP,8699,-1,-0.32535866927599455
PW,P,SKIP,8700,-1,-0.28932651454587
PW,P,SKIP,8701,-1,-0.4229814032194663
PW,P,SKIP,8702,-1,-0.07899801801906758
PW,P,SKIP,8703,-1,-0.06437781703859191
PW,P,SKIP,8704,-1,-0.382680711467989
PW,P,SKIP,8705,-1,-0.34807023598409814
PW,P,ENTER,8707,-1,0.0647404952977626
PW,P,ENTER,8815,1,0.3842067784799791
PW,P,SKIP_INELIGIBLE,9044,1,
PW,P,SKIP_INELIGIBLE,9045,1,
PW,P,SKIP,9048,-1,-0.8509087538855418
PW,P,SKIP,9054,-1,-0.5900344910829001
PW,P,SKIP,9057,-1,-0.6018704091492915
PW,P,SKIP,9058,-1,-0.6074013997989762
PW,P,SKIP,9067,1,-0.22943247746035522
PW,P,SKIP,9068,1,-0.20700704852790808
PW,P,SKIP,9070,1,-0.11615491809878331
PW,P,ENTER,9071,-1,0.34034719959748283
PW,P,SKIP_INELIGIBLE,9182,1,
PW,P,ENTER,9188,-1,0.04439455145556248
PW,RB,ENTER,7321,1,0.9721948591240344
PW,RB,ENTER,7440,1,1.0340086450920576
PW,RB,SKIP_INELIGIBLE,7557,-1,
PW,RB,SKIP_INELIGIBLE,7560,-1,
PW,RB,SKIP_INELIGIBLE,7561,-1,
PW,RB,SKIP_INELIGIBLE,7562,-1,
PW,RB,SKIP_INELIGIBLE,7563,-1,
PW,RB,SKIP_INELIGIBLE,7564,-1,
PW,RB,SKIP_INELIGIBLE,7565,-1,
PW,RB,SKIP_INELIGIBLE,7567,-1,
PW,RB,SKIP_INELIGIBLE,7568,1,
PW,RB,SKIP_INELIGIBLE,7569,-1,
PW,RB,SKIP_INELIGIBLE,7570,1,
PW,RB,SKIP_INELIGIBLE,7571,-1,
PW,RB,SKIP_INELIGIBLE,7572,-1,
PW,RB,SKIP_INELIGIBLE,7574,-1,
PW,RB,SKIP_INELIGIBLE,7575,-1,
PW,RB,SKIP_INELIGIBLE,7577,-1,
PW,RB,SKIP_INELIGIBLE,7578,-1,
PW,RB,SKIP_INELIGIBLE,7580,1,
PW,RB,SKIP_INELIGIBLE,7581,-1,
PW,RB,SKIP,7588,1,-0.11610628842135295
PW,RB,SKIP,7603,-1,-0.004061268140285068
PW,RB,ENTER,7604,-1,0.0987788971416449
PW,RB,ENTER,7718,1,0.33466911316314274
PW,RB,ENTER,7833,-1,0.2113740153603355
PW,RB,ENTER,7948,-1,0.24517349872291627
PW,RB,ENTER,8058,-1,0.26988499755765416
PW,RB,ENTER,8170,-1,0.5487183799247216
PW,RB,SKIP,8285,-1,-0.06596232714698458
PW,RB,SKIP,8286,-1,-0.06596232714698458
PW,RB,SKIP_INELIGIBLE,8287,-1,
PW,RB,SKIP,8288,-1,-0.060602423713297604
PW,RB,SKIP,8289,-1,-0.060602423713297604
PW,RB,SKIP_INELIGIBLE,8290,-1,
PW,RB,SKIP_INELIGIBLE,8291,-1,
PW,RB,SKIP_INELIGIBLE,8292,-1,
PW,RB,ENTER,8293,-1,0.030059652905411904
PW,RB,ENTER,8400,1,0.06580162243056686
PW,RB,ENTER,8515,1,0.24231377166645596
PW,RB,SKIP_INELIGIBLE,8632,-1,
PW,RB,SKIP,8638,1,-0.1090603392482431
PW,RB,SKIP,8639,1,-0.051466595037332086
PW,RB,ENTER,8640,1,0.11285594328719883
PW,RB,SKIP_INELIGIBLE,8753,-1,
PW,RB,SKIP,8754,1,-0.7994866147939007
PW,RB,ENTER,8755,-1,0.7054300349791468
PW,RB,SKIP,8860,1,-0.1471205358329366
PW,RB,SKIP,8861,1,-0.48355933366857906
PW,RB,SKIP,8862,1,-0.46663067746784503
PW,RB,SKIP,8863,1,-0.3808794299408018
PW,RB,SKIP,8864,1,-0.3808794299408018
PW,RB,ENTER,8865,1,0.11612663250330413
PW,RB,SKIP_INELIGIBLE,8975,1,
PW,RB,SKIP_INELIGIBLE,8982,1,
PW,RB,SKIP,8988,1,-0.055523905740483825
PW,RB,SKIP,8989,1,-0.055523905740483825
PW,RB,SKIP,8990,1,-0.04532060776352165
PW,RB,SKIP,8991,1,-0.04532060776352165
PW,RB,SKIP,8992,1,-0.04532060776352165
PW,RB,SKIP,8993,1,-0.0474774895486102
PW,RB,SKIP,8994,1,-0.0474774895486102
PW,RB,SKIP,8995,1,-0.014306648557948498
PW,RB,SKIP,8996,1,-0.04532060776352165
PW,RB,SKIP_INELIGIBLE,8998,1,
PW,RB,SKIP_INELIGIBLE,8999,1,
PW,RB,SKIP_INELIGIBLE,9000,1,
PW,RB,SKIP_INELIGIBLE,9006,-1,
PW,RB,SKIP_INELIGIBLE,9007,-1,
PW,RB,SKIP_INELIGIBLE,9008,1,
PW,RB,ENTER,9009,1,0.20103854240024077
PW,RB,SKIP_INELIGIBLE,9113,1,
PW,RB,SKIP_INELIGIBLE,9114,1,
PW,RB,SKIP_INELIGIBLE,9115,1,
PW,RB,SKIP_INELIGIBLE,9116,1,
PW,RB,SKIP_INELIGIBLE,9117,1,
PW,RB,SKIP_INELIGIBLE,9118,1,
PW,RB,SKIP_INELIGIBLE,9119,1,
PW,RB,SKIP_INELIGIBLE,9120,1,
PW,RB,SKIP_INELIGIBLE,9121,1,
PW,RB,SKIP_INELIGIBLE,9122,1,
PW,RB,SKIP_INELIGIBLE,9123,1,
PW,RB,SKIP_INELIGIBLE,9124,1,
PW,RB,SKIP_INELIGIBLE,9125,1,
PW,RB,SKIP_INELIGIBLE,9126,1,
PW,RB,SKIP_INELIGIBLE,9127,1,
PW,RB,SKIP_INELIGIBLE,9133,1,
PW,RU,SKIP_INELIGIBLE,7321,1,
PW,RU,SKIP,7361,1,-0.569284046852517
PW,RU,ENTER,7366,-1,0.5920121473654487
PW,RU,SKIP,7465,-1,-0.02036006525936762
PW,RU,ENTER,7466,-1,0.4778642270213387
PW,RU,ENTER,7583,1,0.2337870535440244
PW,RU,ENTER,7695,1,0.15834287651274437
PW,RU,ENTER,7810,-1,0.4022940362782085
PW,RU,SKIP,7925,1,-0.31056901485148725
PW,RU,SKIP,7926,1,-0.31056901485148725
PW,RU,SKIP,7927,1,-0.4739039646198375
PW,RU,SKIP,7928,1,-0.5959364623123317
PW,RU,SKIP,7929,1,-0.6522414487750591
PW,RU,SKIP,7931,1,-0.6362568653732201
PW,RU,SKIP,7932,1,-0.7613098300376566
PW,RU,SKIP,7933,1,-0.05416560912121071
PW,RU,SKIP,7934,1,-0.7613098300376566
PW,RU,SKIP,7935,1,-0.6027904629793153
PW,RU,SKIP,7936,1,-0.6447639865456742
PW,RU,SKIP,7938,1,-0.613338408349075
PW,RU,SKIP,7939,1,-0.3019550621867204
PW,RU,SKIP,7940,1,-0.6254228229109587
PW,RU,SKIP,7941,1,-0.613338408349075
PW,RU,SKIP,7942,1,-0.19852725128028348
PW,RU,SKIP,7943,1,-0.19852725128028348
PW,RU,SKIP,7944,1,-0.23954113669097055
PW,RU,SKIP,7946,1,-0.05643597464316075
PW,RU,ENTER,7948,1,0.04710922273904161
PW,RU,ENTER,8055,-1,0.42428398442613313
PW,RU,SKIP_INELIGIBLE,8181,-1,
PW,RU,ENTER,8182,-1,0.36340681189293567
PW,RU,ENTER,8293,-1,0.08958319834756934
PW,RU,SKIP_INELIGIBLE,8400,1,
PW,RU,SKIP_INELIGIBLE,8401,1,
PW,RU,SKIP_INELIGIBLE,8402,1,
PW,RU,SKIP_INELIGIBLE,8403,1,
PW,RU,ENTER,8404,1,0.06546849738561489
PW,RU,ENTER,8515,1,0.13809428044066285
PW,RU,SKIP_INELIGIBLE,8630,-1,
PW,RU,SKIP_INELIGIBLE,8666,-1,
PW,RU,ENTER,8667,-1,0.21546039044755594
PW,RU,SKIP_INELIGIBLE,8780,1,
PW,RU,SKIP_INELIGIBLE,8781,1,
PW,RU,SKIP_INELIGIBLE,8782,1,
PW,RU,SKIP_INELIGIBLE,8783,1,
PW,RU,SKIP_INELIGIBLE,8784,1,
PW,RU,SKIP_INELIGIBLE,8793,1,
PW,RU,SKIP_INELIGIBLE,8794,1,
PW,RU,SKIP_INELIGIBLE,8795,1,
PW,RU,SKIP_INELIGIBLE,8796,1,
PW,RU,SKIP_INELIGIBLE,8797,1,
PW,RU,SKIP_INELIGIBLE,8799,1,
PW,RU,ENTER,8800,1,0.04781345679614979
PW,RU,SKIP_INELIGIBLE,8937,1,
PW,RU,SKIP_INELIGIBLE,8938,1,
PW,RU,ENTER,8939,1,0.48375426345452255
PW,RU,ENTER,9046,1,0.4671932232800602
PW,RU,SKIP_INELIGIBLE,9159,-1,
PW,RU,SKIP_INELIGIBLE,9163,-1,
PW,RU,SKIP_INELIGIBLE,9164,-1,
PW,RU,SKIP,9167,-1,-0.3143808749881817
PW,RU,SKIP,9169,1,-0.0033443449155178273
PW,RU,SKIP,9170,1,-0.3255530255252512
PW,RU,ENTER,9171,1,0.2744533142200135
PW,SC,SKIP_INELIGIBLE,11686,-1,
PW,SC,SKIP_INELIGIBLE,11687,-1,
PW,SC,ENTER,11688,-1,0.1476441205439899
PW,SC,ENTER,11848,-1,0.5312883790407906
PW,SC,SKIP,12035,-1,-0.1498425562977007
PW,SC,SKIP,12039,-1,-0.3272815542461597
PW,SC,ENTER,12040,-1,0.45625387733408074
PW,SC,SKIP_INELIGIBLE,12222,-1,
PW,SC,SKIP_INELIGIBLE,12223,-1,
PW,SC,SKIP_INELIGIBLE,12224,-1,
PW,SC,SKIP_INELIGIBLE,12225,-1,
PW,SC,SKIP_INELIGIBLE,12226,-1,
PW,SC,SKIP_INELIGIBLE,12242,1,
PW,SC,SKIP,12243,1,-0.2851947678004877
PW,SC,SKIP,12244,1,-0.4911663402484042
PW,SC,ENTER,12246,-1,0.19580906884272642
PW,SC,ENTER,12400,1,0.012059016799775502
PW,SC,SKIP_INELIGIBLE,12585,1,
PW,SC,SKIP_INELIGIBLE,12586,1,
PW,SC,SKIP,12587,1,-0.10755036728641076
PW,SC,SKIP,12588,1,-0.0648630225399357
PW,SC,SKIP,12589,1,-0.0648630225399357
PW,SC,SKIP,12590,1,-0.03517281488430657
PW,SC,SKIP,12592,1,-0.17329176416609204
PW,SC,SKIP_INELIGIBLE,12593,1,
PW,SC,SKIP,12594,1,-0.0648630225399357
PW,SC,ENTER,12595,1,0.08075896453934805
PW,SC,SKIP_INELIGIBLE,12792,-1,
PW,SC,SKIP_INELIGIBLE,12793,-1,
PW,SC,SKIP_INELIGIBLE,12794,-1,
PW,SC,SKIP_INELIGIBLE,12795,-1,
PW,SC,ENTER,12796,-1,0.3572984873126831
PW,SC,SKIP_INELIGIBLE,12933,1,
PW,SC,SKIP_INELIGIBLE,12934,1,
PW,SC,SKIP_INELIGIBLE,12935,1,
PW,SC,SKIP_INELIGIBLE,12936,1,
PW,SC,SKIP_INELIGIBLE,12937,1,
PW,SC,SKIP_INELIGIBLE,12938,1,
PW,SC,SKIP_INELIGIBLE,12939,1,
PW,SC,SKIP,12940,1,-0.5485920022839175
PW,SC,SKIP,12941,1,-0.6272616886517073
PW,SC,SKIP_INELIGIBLE,12952,-1,
PW,SC,SKIP_INELIGIBLE,12953,-1,
PW,SC,SKIP_INELIGIBLE,12954,-1,
PW,SC,SKIP_INELIGIBLE,12955,-1,
PW,SC,SKIP_INELIGIBLE,12956,-1,
PW,SC,SKIP_INELIGIBLE,12957,-1,
PW,SC,SKIP_INELIGIBLE,12989,-1,
PW,SC,SKIP_INELIGIBLE,12990,-1,
PW,SC,SKIP,12991,1,-0.699234349846253
PW,SC,SKIP_INELIGIBLE,12997,-1,
PW,SC,ENTER,12998,-1,0.338051506442688
PW,SC,ENTER,13177,-1,0.2926450645912634
PW,SC,ENTER,13346,1,0.2675563298852024
PW,SC,SKIP_INELIGIBLE,13525,1,
PW,SC,SKIP_INELIGIBLE,13526,1,
PW,SC,SKIP_INELIGIBLE,13563,-1,
PW,SC,SKIP_INELIGIBLE,13564,1,
PW,SC,SKIP,13617,-1,-0.459717159898101
PW,SC,ENTER,13618,1,0.3852947032330567
PW,SC,SKIP_INELIGIBLE,13792,-1,
PW,SC,SKIP_INELIGIBLE,13793,-1,
PW,SC,SKIP_INELIGIBLE,13794,-1,
PW,SC,SKIP_INELIGIBLE,13795,-1,
PW,SC,SKIP_INELIGIBLE,13799,-1,
PW,SC,SKIP_INELIGIBLE,13800,-1,
PW,SC,SKIP_INELIGIBLE,13801,-1,
PW,SC,SKIP_INELIGIBLE,13802,-1,
PW,SC,SKIP_INELIGIBLE,13803,-1,
PW,SC,SKIP_INELIGIBLE,13804,-1,
PW,SC,SKIP,13805,1,-0.11349149996077901
PW,SC,SKIP,13806,1,-0.22046786156282172
PW,SC,SKIP,13807,1,-0.5870612357132248
PW,SC,ENTER,13808,1,0.0005406011437946168
PW,SC,SKIP_INELIGIBLE,13969,-1,
PW,SC,SKIP_INELIGIBLE,13970,-1,
PW,SC,SKIP_INELIGIBLE,13996,-1,
PW,SC,SKIP_INELIGIBLE,14013,-1,
PW,SC,SKIP_INELIGIBLE,14014,-1,
PW,SC,ENTER,14023,-1,0.48526557955073835
PW,SC,SKIP_INELIGIBLE,14202,1,
PW,SC,SKIP_INELIGIBLE,14203,1,
PW,SC,SKIP_INELIGIBLE,14208,-1,
PW,SC,SKIP_INELIGIBLE,14209,-1,
PW,SC,SKIP_INELIGIBLE,14210,-1,
PW,SC,ENTER,14212,-1,0.42368459523781654
