architecture,population,symbol,decision_time,decision_bar,side,fold,actual_return,actual_abs_return,p_win,mu_win,mu_loss,predicted_rr,p_break_even,ev_margin,ev_c,probability_error_component,magnitude_error_component,total_ev_error,error_class
A0_V1_DISJOINT,ROOT_CANDIDATE_TD5,CU,2025-09-22 23:15:00,5415,LONG,2,11.98976891862976,11.98976891862976,0.33911217836318847,3.6363138849794643,2.3014760160944827,1.579992083145907,0.3875980885881838,-0.04848591022499532,-0.28789914807835504,-3.9242130330578187,-8.353455033650295,-12.277668066708115,SKIPPED_WINNER
A0_V1_DISJOINT,ROOT_CANDIDATE_TD5,CU,2025-09-23 10:45:00,5428,LONG,2,11.952549128531306,11.952549128531306,0.3998212170312198,3.3119736936631496,2.8545929295428163,1.160226265323787,0.46291447153111726,-0.06309325449989744,-0.38906875734850743,-3.701042451011657,-8.640575434868156,-12.341617885879813,SKIPPED_WINNER
A0_V1_DISJOINT,ROOT_CANDIDATE_TD5,CF,2025-08-11 09:45:00,3328,LONG,1,11.898836031009605,11.898836031009605,0.22838149518545842,5.575021312231054,1.9363469279504495,2.879143830972482,0.25778884299562177,-0.029407347810163353,-0.22088941836923226,-5.795910730600286,-6.323814718778551,-12.119725449378837,SKIPPED_WINNER
A0_V1_DISJOINT,ROOT_CANDIDATE_TD5,CU,2025-09-22 22:15:00,5411,LONG,2,11.815717391638108,11.815717391638108,0.38029919478893404,3.5482004343049827,2.4842472643649964,1.4282798999929442,0.41181414053746673,-0.0315149457485327,-0.1901122619544453,-3.738312696259428,-8.267516957333125,-12.005829653592553,SKIPPED_WINNER
A0_V1_DISJOINT,ROOT_CANDIDATE_TD5,CF,2025-08-11 10:15:00,3330,LONG,1,11.762787533930855,11.762787533930855,0.22838149518545842,5.575021312231054,1.9363469279504495,2.879143830972482,0.25778884299562177,-0.029407347810163353,-0.22088941836923226,-5.795910730600286,-6.187766221699801,-11.983676952300087,SKIPPED_WINNER
A0_V1_DISJOINT,ROOT_CANDIDATE_TD5,AU,2025-10-21 09:30:00,6958,SHORT,3,11.698597502389246,11.698597502389246,0.280234393884003,5.399707490368786,2.7070313960747376,1.994697031662985,0.3339235954178276,-0.053689201533824615,-0.4352443378563593,-5.834951828225145,-6.29889001202046,-12.133841840245605,SKIPPED_WINNER
A0_V1_DISJOINT,ROOT_CANDIDATE_TD5,CU,2025-09-23 11:00:00,5429,LONG,2,11.682710282864448,11.682710282864448,0.4130769177365016,2.9982270557770785,2.9140160439839313,1.0288986095210433,0.4928782519280583,-0.07980133419155666,-0.4718048874257532,-3.470031943202832,-8.68448322708737,-12.154515170290201,SKIPPED_WINNER
A0_V1_DISJOINT,ROOT_CANDIDATE_TD5,CF,2025-08-11 11:00:00,3332,LONG,1,11.655817145518999,11.655817145518999,0.2525978764231717,6.049173411665743,2.206473041983067,2.7415578149230635,0.26726835437676183,-0.01467047795359011,-0.12111427929088903,-6.1702876909566315,-5.6066437338532555,-11.776931424809888,SKIPPED_WINNER
A0_V1_DISJOINT,ROOT_CANDIDATE_TD5,CF,2025-08-11 10:45:00,3331,LONG,1,11.617749158273693,11.617749158273693,0.2525978764231717,6.049173411665743,2.206473041983067,2.7415578149230635,0.26726835437676183,-0.01467047795359011,-0.12111427929088903,-6.1702876909566315,-5.56857574660795,-11.738863437564582,SKIPPED_WINNER
A0_V1_DISJOINT,ROOT_CANDIDATE_TD5,AL,2025-07-11 14:45:00,3824,SHORT,0,11.537592451535183,11.537592451535183,0.33422717560499965,2.2716710699666716,1.4895070628293374,1.5251160109651336,0.39602140878184305,-0.061794233176843405,-0.23241911855764097,-2.5040901885243123,-9.26592138156851,-11.770011570092823,SKIPPED_WINNER
A0_V1_DISJOINT,ROOT_CANDIDATE_TD5,SC,2025-12-29 22:15:00,8789,SHORT,4,11.524272286409216,11.524272286409216,0.267657098842853,5.372215082563774,2.044928108457707,2.627092395250765,0.2757029297928495,-0.008045830949996502,-0.059677080246876235,-5.43189216281065,-6.152057203845442,-11.583949366656093,SKIPPED_WINNER
A0_V1_DISJOINT,ROOT_CANDIDATE_TD5,SC,2025-12-29 22:45:00,8791,SHORT,4,11.366348205466847,11.366348205466847,0.2753217631344552,5.372215082563774,2.0958660377146514,2.563243540327453,0.28064318048496417,-0.00532141735050895,-0.03974077644845786,-5.411955859012232,-5.994133122903073,-11.406088981915305,SKIPPED_WINNER
A0_V1_DISJOINT,ROOT_CANDIDATE_TD5,CU,2025-09-23 23:30:00,5447,LONG,2,11.317366729777643,11.317366729777643,0.3874510903101349,2.495599820374754,1.9839727126509215,1.2578801131998496,0.44289331136488375,-0.05544222105474883,-0.24835745060679082,-2.7439572709815447,-8.82176690940289,-11.565724180384434,SKIPPED_WINNER
A0_V1_DISJOINT,ROOT_CANDIDATE_TD5,AL,2025-09-30 14:00:00,5588,LONG,2,11.307508878173897,11.307508878173897,0.6099744215270808,1.0565547240990083,1.8741851012686113,0.56374086176645,0.6394921463332288,-0.029517724806148005,-0.0865087716436197,-1.143063495742628,-10.250954154074888,-11.394017649817517,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,M,2025-12-03 14:30:00,5078,LONG,4,-30.642506772718423,30.642506772718423,0.5721318342450741,1.4300102744419056,1.8736051433354264,0.7632399385369828,0.5671377888761596,0.004994045368914457,0.016498405277825312,1.8901035486132516,28.768901629383,30.65900517799625,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,M,2025-12-03 14:15:00,5077,LONG,4,-30.45437063995722,30.45437063995722,0.5721318342450741,1.4300102744419056,1.8736051433354264,0.7632399385369828,0.5671377888761596,0.004994045368914457,0.016498405277825312,1.8901035486132516,28.580765496621794,30.470869045235045,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,M,2025-12-03 13:45:00,5075,LONG,4,-30.26319633918014,30.26319633918014,0.5709447221750097,1.4300102744419056,1.8736051433354264,0.7632399385369828,0.5671377888761596,0.003806933298850068,0.012576643540531007,1.8861817868759574,28.389591195844716,30.27577298272067,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,M,2025-12-01 22:30:00,5040,LONG,4,-29.09625801471925,29.09625801471925,0.4906008662498624,2.768406805432075,2.531444209741215,1.093607670585434,0.4776444097190237,0.012956456530838656,0.0686672892980138,2.6001114990392287,26.564813804978037,29.164925304017263,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,SC,2025-06-13 00:30:00,3788,SHORT,0,-28.954054325527704,28.954054325527704,0.6316044340938036,3.0820293605736997,4.100595606687981,0.751605292545058,0.5709048746632946,0.060699559430508976,0.4359821710673577,4.536577777755339,24.853458718839722,29.390036496595062,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,SC,2025-06-13 01:15:00,3791,SHORT,0,-28.89513669224153,28.89513669224153,0.6687981785615732,3.5967981508504088,4.100595606687981,0.8771404195488358,0.5327251971061102,0.13607298145546298,1.0474073180249182,5.148002924712898,24.794541085553547,29.942544010266445,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,M,2025-12-01 22:15:00,5039,LONG,4,-28.869832589712164,28.869832589712164,0.49207571419224194,2.768406805432075,2.531444209741215,1.093607670585434,0.4776444097190237,0.01443130447321822,0.07648376366266008,2.6079279734038754,26.33838837997095,28.946316353374826,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,SC,2025-06-13 01:45:00,3793,SHORT,0,-28.807310867477735,28.807310867477735,0.6810632469946659,3.6019534932643094,4.053266775254934,0.8886544343081788,0.5294774850468099,0.151585761947856,1.1604223972821601,5.213689172537094,24.754044092222802,29.967733264759897,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,SC,2025-06-13 00:15:00,3787,SHORT,0,-28.645329802619877,28.645329802619877,0.5787699610645741,3.931785011929351,3.853918241430611,1.0202045724949877,0.4949993746252057,0.08377058643936841,0.6522129273768622,4.506131168807474,24.791411561189264,29.29754272999674,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,M,2025-12-01 09:45:00,5022,LONG,4,-28.607400942786676,28.607400942786676,0.5123113299227822,2.6043008519910287,2.7072218542407027,0.9619827972028024,0.5096884648661035,0.002622865056678636,0.01393140730393072,2.721153261544633,25.900179088545972,28.621332350090608,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,SC,2025-06-13 01:30:00,3792,SHORT,0,-28.590932812979524,28.590932812979524,0.5869867644713187,3.9175673256676773,3.684220268475445,1.063336890898978,0.48465182996088857,0.10233493451043013,0.7779284356088365,4.4621487040842815,24.906712544504078,29.36886124858836,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,SC,2025-06-13 01:00:00,3790,SHORT,0,-28.585424334561587,28.585424334561587,0.6141049529304229,3.6826097043501393,3.853918241430611,0.9555495144554805,0.5113652160725004,0.10273973685792248,0.7743008979718937,4.628219139402504,24.731506093130974,29.35972523253348,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,M,2025-12-01 14:30:00,5032,LONG,4,-28.54379501806884,28.54379501806884,0.4906008662498624,2.681742300486811,2.4746807100716968,1.0836720428507784,0.47992197401269004,0.010678892237172333,0.05506488565903034,2.5297455957307267,26.06911430799714,28.59885990372787,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,M,2025-12-01 23:00:00,5042,LONG,4,-28.270295039243788,28.270295039243788,0.4906008662498624,2.768406805432075,2.531444209741215,1.093607670585434,0.4776444097190237,0.012956456530838656,0.0686672892980138,2.6001114990392287,25.738850829502574,28.3389623285418,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,M,2025-12-01 15:00:00,5034,LONG,4,-27.80650728047504,27.80650728047504,0.4801385224078358,2.8199227912717695,2.3819800541584484,1.1838565928999965,0.45790552513893584,0.022232997268899934,0.1156538917555332,2.4976339459139814,25.42452722631659,27.92216117223057,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,RU,2025-08-04 14:30:00,3223,SHORT,1,-19.260650702306705,19.260650702306705,0.58867100680992,1.047687983957194,0.9972819018239231,1.0505434642312104,0.4876755930530446,0.10099541375687543,0.2065325797348142,1.2038144815587373,18.263368800482784,19.46718328204152,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,RU,2025-08-04 14:45:00,3224,SHORT,1,-19.233917959332228,19.233917959332228,0.58867100680992,1.047687983957194,0.9972819018239231,1.0505434642312104,0.4876755930530446,0.10099541375687543,0.2065325797348142,1.2038144815587373,18.236636057508306,19.440450539067044,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,RU,2025-08-04 15:00:00,3225,SHORT,1,-17.834850115083878,17.834850115083878,0.6837309057618444,1.3580891909140946,2.0579050743636498,0.6599377239662263,0.6024322392111299,0.0812986665507145,0.2777157787119685,2.335620853075618,15.776945040720229,18.112565893795846,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,RU,2025-08-04 23:00:00,3233,SHORT,1,-17.572910866309012,17.572910866309012,0.661136894661144,2.343618921226061,2.7994656547600614,0.8371665204183152,0.5443164726147437,0.11682042204640031,0.6008173107870302,3.400282965547092,14.773445211548951,18.17372817709604,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,RU,2025-08-04 22:45:00,3232,SHORT,1,-17.564188341764364,17.564188341764364,0.5718502550508535,2.4209481023328214,2.5796648637422557,0.9384738833170803,0.5158697306196454,0.055980524431208156,0.2799369363183821,2.859601800060638,14.984523478022108,17.844125278082746,SELECTED_LOSER
A1_SHARE_TO_WIN,ALL_TD5_OOF,M,2025-12-03 11:15:00,5073,SHORT,4,29.696490539085495,29.696490539085495,0.5642197190093579,1.4300102744419056,1.8620730135399786,0.7679668112064626,0.5656214775421031,-0.0014017585327452675,-0.004614705839436906,-1.4346249802813427,-28.26648026464359,-29.701105244924932,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,M,2025-12-03 09:30:00,5067,SHORT,4,29.505042285095918,29.505042285095918,0.6061346189014696,1.4910751292352697,2.4452638306485563,0.6097808794888986,0.6212025579018541,-0.0150679390003845,-0.059312515332366256,-1.550387644567636,-28.013967155860648,-29.564354800428283,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,SC,2025-06-13 00:45:00,3789,LONG,0,29.01243126566957,29.01243126566957,0.42260286537536357,3.734626003045308,3.684220268475445,1.013681520348055,0.49660285894025336,-0.07399999356488979,-0.5489945763514423,-4.283620579396751,-25.277805262624263,-29.561425842021013,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,SC,2025-06-13 00:30:00,3788,LONG,0,28.954054325527704,28.954054325527704,0.4049966439496025,3.8638090108766368,3.684220268475445,1.0487453868971595,0.48810360057210805,-0.08310695662250556,-0.627293741904515,-4.491102752781153,-25.090245314651067,-29.58134806743222,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,SC,2025-06-13 01:15:00,3791,LONG,0,28.89513669224153,28.89513669224153,0.3960745953659122,3.8780266971383073,3.853918241430611,1.0062555700970832,0.49844098374346685,-0.10236638837755463,-0.7914912784954136,-4.669517975633721,-25.017109995103223,-29.686627970736943,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,SC,2025-06-13 01:45:00,3793,LONG,0,28.807310867477735,28.807310867477735,0.4344663715543387,3.8283606540058908,3.853918241430611,0.9933684147343944,0.5016634118451428,-0.06719704029080414,-0.5162264044618412,-4.344587058467733,-24.978950213471844,-29.323537271939575,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,M,2025-11-28 14:45:00,5010,SHORT,4,28.666858752984904,28.666858752984904,0.4797933126974522,2.7762684543053076,2.6096175395462415,1.0638602830620318,0.48452892291543936,-0.004735610217987185,-0.02550545674539717,-2.8017739110507045,-25.890590298679598,-28.6923642097303,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,SC,2025-06-13 00:15:00,3787,LONG,0,28.645329802619877,28.645329802619877,0.465184304151071,3.6505564656414493,4.100595606687981,0.8902502991729963,0.5290304677838221,-0.06384616363275114,-0.49488132355228287,-4.145437789193732,-24.994773336978426,-29.140211126172158,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,SC,2025-06-13 01:30:00,3792,LONG,0,28.590932812979524,28.590932812979524,0.4524335301486438,3.1357876753647402,4.100595606687981,0.7647151721692185,0.5666636836191433,-0.11423015347049953,-0.8266131728802395,-3.9624008482449797,-25.455145137614785,-29.417545985859764,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,SC,2025-06-13 01:00:00,3790,LONG,0,28.585424334561587,28.585424334561587,0.44830412638786177,3.497844250752589,4.053266775254934,0.8629691665268169,0.5367775366160926,-0.08847341022823085,-0.6680725434828807,-4.16591679423547,-25.087580083808998,-29.25349687804447,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,SC,2025-06-13 00:00:00,3786,LONG,0,28.127688022272146,28.127688022272146,0.6690149980368736,3.0425962253686674,6.378729073567583,0.4769909789673764,0.6770522056262931,-0.008037207589419504,-0.0757211471949999,-3.1183173725636673,-25.085091796903477,-28.203409169467147,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,M,2025-12-01 15:00:00,5034,SHORT,4,27.80650728047504,27.80650728047504,0.5337032043387522,2.2951622730142107,2.71281586122945,0.8460442545385449,0.541698823059889,-0.007995618721136855,-0.040041883725202565,-2.3352041567394135,-25.51134500746083,-27.84654916420024,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,RU,2025-08-04 14:30:00,3223,LONG,1,19.260650702306705,19.260650702306705,0.37616735539976204,0.9010203100173575,0.789617190933504,1.1410849717597336,0.46705292559132366,-0.09088557019156163,-0.1536545532611558,-1.0546748632785132,-18.359630392289347,-19.41430525556786,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,RU,2025-08-04 14:45:00,3224,LONG,1,19.233917959332228,19.233917959332228,0.3616286512231179,0.9152902462658318,0.789617190933504,1.1591569393059364,0.4631437306828892,-0.10151507945977134,-0.17307381395884563,-1.0883640602246774,-18.318627713066395,-19.40699177329107,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,CU,2025-10-10 00:15:00,5620,SHORT,2,18.215177717432407,18.215177717432407,0.22623806309000655,7.968595828524383,4.432811354606865,1.7976392837567747,0.3574442229940247,-0.13120615990401813,-1.6271410139047575,-9.59573684242914,-10.246581888908025,-19.842318731337166,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,RU,2025-08-04 15:00:00,3225,LONG,1,17.834850115083878,17.834850115083878,0.311807370252007,2.1863851021364797,1.1184856202921896,1.9547726519410376,0.33843551358954266,-0.02662814333753566,-0.08800257130885558,-2.274387673445335,-15.648465012947398,-17.922852686392734,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,RU,2025-08-04 23:00:00,3233,LONG,1,17.572910866309012,17.572910866309012,0.3330349600900474,2.859358307586236,2.104064813826882,1.35896873936389,0.4239140533374155,-0.09087909324736809,-0.45107139267704577,-3.310429700263282,-14.713552558722776,-18.02398225898606,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,RU,2025-08-04 22:45:00,3232,LONG,1,17.564188341764364,17.564188341764364,0.44972952418255785,2.653670261523235,2.322385467029972,1.1426484962106367,0.4667121096944,-0.016982585511842174,-0.08450629192184711,-2.7381765534450824,-14.910518080241129,-17.648694633686212,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,RU,2025-08-04 21:30:00,3227,LONG,1,17.547491847481993,17.547491847481993,0.3829633595331944,2.542411638606018,2.180514693354076,1.1659685882213757,0.46168721256533457,-0.07872385303214019,-0.3718069584388517,-2.9142185970448695,-15.005080208875976,-17.919298805920846,SKIPPED_WINNER
A1_SHARE_TO_WIN,ALL_TD5_OOF,RU,2025-08-05 09:15:00,3234,LONG,1,17.52303458995106,17.52303458995106,0.44972952418255785,2.653670261523235,2.322385467029972,1.1426484962106367,0.4667121096944,-0.016982585511842174,-0.08450629192184711,-2.7381765534450824,-14.869364328427825,-17.607540881872907,SKIPPED_WINNER
A1_SHARE_TO_WIN,ROOT_CANDIDATE_TD5,M,2025-12-03 14:30:00,5078,LONG,4,-30.642506772718423,30.642506772718423,0.5721318342450741,1.4300102744419056,1.8736051433354264,0.7632399385369828,0.5671377888761596,0.004994045368914457,0.016498405277825312,1.8901035486132516,28.768901629383,30.65900517799625,SELECTED_LOSER
A1_SHARE_TO_WIN,ROOT_CANDIDATE_TD5,M,2025-12-03 14:15:00,5077,LONG,4,-30.45437063995722,30.45437063995722,0.5721318342450741,1.4300102744419056,1.8736051433354264,0.7632399385369828,0.5671377888761596,0.004994045368914457,0.016498405277825312,1.8901035486132516,28.580765496621794,30.470869045235045,SELECTED_LOSER
A1_SHARE_TO_WIN,ROOT_CANDIDATE_TD5,M,2025-12-03 13:45:00,5075,LONG,4,-30.26319633918014,30.26319633918014,0.5709447221750097,1.4300102744419056,1.8736051433354264,0.7632399385369828,0.5671377888761596,0.003806933298850068,0.012576643540531007,1.8861817868759574,28.389591195844716,30.27577298272067,SELECTED_LOSER
A1_SHARE_TO_WIN,ROOT_CANDIDATE_TD5,M,2025-12-01 22:30:00,5040,LONG,4,-29.09625801471925,29.09625801471925,0.4906008662498624,2.768406805432075,2.531444209741215,1.093607670585434,0.4776444097190237,0.012956456530838656,0.0686672892980138,2.6001114990392287,26.564813804978037,29.164925304017263,SELECTED_LOSER
A1_SHARE_TO_WIN,ROOT_CANDIDATE_TD5,M,2025-12-01 22:15:00,5039,LONG,4,-28.869832589712164,28.869832589712164,0.49207571419224194,2.768406805432075,2.531444209741215,1.093607670585434,0.4776444097190237,0.01443130447321822,0.07648376366266008,2.6079279734038754,26.33838837997095,28.946316353374826,SELECTED_LOSER
A1_SHARE_TO_WIN,ROOT_CANDIDATE_TD5,M,2025-12-01 09:45:00,5022,LONG,4,-28.607400942786676,28.607400942786676,0.5123113299227822,2.6043008519910287,2.7072218542407027,0.9619827972028024,0.5096884648661035,0.002622865056678636,0.01393140730393072,2.721153261544633,25.900179088545972,28.621332350090608,SELECTED_LOSER
A1_SHARE_TO_WIN,ROOT_CANDIDATE_TD5,M,2025-12-01 23:00:00,5042,LONG,4,-28.270295039243788,28.270295039243788,0.4906008662498624,2.768406805432075,2.531444209741215,1.093607670585434,0.4776444097190237,0.012956456530838656,0.0686672892980138,2.6001114990392287,25.738850829502574,28.3389623285418,SELECTED_LOSER
A1_SHARE_TO_WIN,ROOT_CANDIDATE_TD5,M,2025-12-01 15:00:00,5034,LONG,4,-27.80650728047504,27.80650728047504,0.4801385224078358,2.8199227912717695,2.3819800541584484,1.1838565928999965,0.45790552513893584,0.022232997268899934,0.1156538917555332,2.4976339459139814,25.42452722631659,27.92216117223057,SELECTED_LOSER
A1_SHARE_TO_WIN,ROOT_CANDIDATE_TD5,RU,2025-08-04 14:30:00,3223,SHORT,1,-19.260650702306705,19.260650702306705,0.58867100680992,1.047687983957194,0.9972819018239231,1.0505434642312104,0.4876755930530446,0.10099541375687543,0.2065325797348142,1.2038144815587373,18.263368800482784,19.46718328204152,SELECTED_LOSER
A1_SHARE_TO_WIN,ROOT_CANDIDATE_TD5,RU,2025-08-04 14:45:00,3224,SHORT,1,-19.233917959332228,19.233917959332228,0.58867100680992,1.047687983957194,0.9972819018239231,1.0505434642312104,0.4876755930530446,0.10099541375687543,0.2065325797348142,1.2038144815587373,18.236636057508306,19.440450539067044,SELECTED_LOSER
A1_SHARE_TO_WIN,ROOT_CANDIDATE_TD5,CF,2025-08-11 09:30:00,3327,SHORT,1,-15.377104500425306,15.377104500425306,0.6593894006210136,2.8295644186280406,5.32025930866057,0.5318470876075423,0.6528066724739559,0.006582728147057737,0.05364807404318195,5.373907382703752,10.056845191764737,15.430752574468487,SELECTED_LOSER
A1_SHARE_TO_WIN,ROOT_CANDIDATE_TD5,CU,2025-09-23 10:15:00,5427,SHORT,2,-12.45340052064983,12.45340052064983,0.629488904744173,2.9503721007439787,3.622717594121697,0.8144085273252651,0.5511437942116396,0.07834511053253335,0.5149694386845072,4.1376870328062045,8.830682926528132,12.968369959334336,SELECTED_LOSER
A1_SHARE_TO_WIN,ROOT_CANDIDATE_TD5,CU,2025-09-23 11:30:00,5431,SHORT,2,-12.316226769369448,12.316226769369448,0.6334305720107524,2.9503721007439787,3.622717594121697,0.8144085273252651,0.5511437942116396,0.08228677779911275,0.5408783711750496,4.1635959652967465,8.693509175247751,12.857105140544498,SELECTED_LOSER
A1_SHARE_TO_WIN,ROOT_CANDIDATE_TD5,CU,2025-09-22 23:15:00,5415,SHORT,2,-11.98976891862976,11.98976891862976,0.6314742751696697,2.281674827216707,3.568446247909223,0.6394028853744275,0.6099781871322054,0.021496088037464278,0.12575471766073232,3.6942009655699555,8.421322670720537,12.115523636290494,SELECTED_LOSER
A1_SHARE_TO_WIN,ROOT_CANDIDATE_TD5,CU,2025-09-23 10:45:00,5428,SHORT,2,-11.952549128531306,11.952549128531306,0.6296243365359057,3.0588687990475445,3.3190227679624966,0.9216172990959453,0.5203949821176493,0.10922935441825632,0.6966529784141482,4.015675746376645,8.633526360568808,12.649202106945454,SELECTED_LOSER
A1_SHARE_TO_WIN,ROOT_CANDIDATE_TD5,CF,2025-08-11 09:45:00,3328,SHORT,1,-11.898836031009605,11.898836031009605,0.7516750938396246,1.96410090016009,5.505600901846728,0.35674596382408996,0.7370576560857607,0.014617437753863927,0.10918790113075971,5.614788802977488,6.393235129162877,12.008023932140365,SELECTED_LOSER
A1_SHARE_TO_WIN,ROOT_CANDIDATE_TD5,CU,2025-09-22 22:15:00,5411,SHORT,2,-11.815717391638108,11.815717391638108,0.6120427753073107,2.431177699497822,3.402649177971402,0.7144955510656689,0.5832619392791285,0.028780836028182155,0.16790241477724388,3.5705515927486458,8.413068213666707,11.983619806415351,SELECTED_LOSER
