gid,symbol,long,n,qual,tau0,tau1,tau2,sel0,sel1,sel2,first0,rand0
AU::AU_SHORT_13138,AU,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_SHORT_13177,AU,SHORT,11,True,-0.1666952519797431,0.07479575920067658,0.4770842982214229,2.6728819304696705,0.0,2.343758424916553,0.0,2.4712215060116685
AU::AU_SHORT_13229,AU,SHORT,30,True,-0.10761890230601813,0.025463576964794784,-0.18074346249233048,3.358130368747619,0.0,3.658643914695779,0.0,3.2789852938268513
AU::AU_SHORT_13320,AU,SHORT,40,True,0.4601705091992685,0.24903743240612863,0.2488758857176317,0.0,2.401157996576819,4.98599489394052,0.0,4.497416467821978
AU::AU_SHORT_13637,AU,SHORT,2,True,0.0,-1.0,-1.0,0.11138596773440934,0.22277193546881868,0.22277193546881868,0.22277193546881868,0.11138596773440934
AU::AU_SHORT_13661,AU,SHORT,54,True,0.20581402643677613,-0.07773126397180138,0.05072374985461833,2.946817757336543,7.668504938103961,5.900577976349629,3.118280400161421,3.4298627920301525
AU::AU_SHORT_14025,AU,SHORT,4,True,1.0,-0.18257418583505539,0.3333333333333334,0.0,2.9560466321268546,0.0,0.0,1.7451031943654778
AU::AU_SHORT_14048,AU,SHORT,6,True,0.9309493362512627,-0.27602622373694163,0.8280786712108251,0.0,3.3677938740587146,0.0,0.5107267393551611,1.4715132811721303
AU::AU_SHORT_14188,AU,SHORT,18,True,-0.2495670992423109,0.5001000300100035,0.06171480966264902,7.223265821450636,0.0,7.223265821450636,0.0,3.2972805351486123
AU::AU_SHORT_14321,AU,SHORT,31,True,-0.1227780179321401,0.24046947312078276,0.21523010612380208,5.614790894176426,0.5909047870551785,3.8067884414040076,0.0,4.047048354135328
AU::AU_SHORT_14397,AU,SHORT,2,True,1.0,-1.0,-1.0,0.0,1.0693794079840266,1.0693794079840266,0.0,0.5346897039920133
AU::AU_SHORT_14400,AU,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU::AU_SHORT_14549,AU,SHORT,65,True,-0.0505125345106215,0.5274434910504149,0.08822403278528655,3.99814705995945,3.4309478504222106,3.99814705995945,0.0,6.608845304109531
CF::CF_LONG_7372,CF,LONG,30,True,0.6612813796488892,0.5687956296632188,0.4710179651534193,1.551722521799201,0.72110981171092,0.72110981171092,0.0,2.7236592534624586
CF::CF_LONG_7473,CF,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF::CF_LONG_7482,CF,LONG,10,True,0.46004370622823615,0.28888888888888886,0.07352146220938077,0.6341058010199827,0.6341058010199827,0.5805423871133124,0.6341058010199827,1.5092446817641607
CF::CF_LONG_7505,CF,LONG,3,True,-0.816496580927726,-0.33333333333333337,-0.816496580927726,0.26314865545608446,0.10148932241603403,0.26314865545608446,0.0,0.17543243697072297
CF::CF_LONG_7524,CF,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF::CF_LONG_7580,CF,LONG,11,True,-0.4770842982214229,-0.35191219862390216,0.27782541996623855,1.547155396536236,1.547155396536236,0.344992287926722,0.6947261012774733,0.9095689571100793
CF::CF_LONG_7661,CF,LONG,57,True,0.32133008574233324,0.19395712120947214,0.3203908052952098,2.3826187579873084,2.581711926867243,1.0706309174310684,4.417701886600787,2.738177969340324
CF::CF_LONG_7729,CF,LONG,3,True,0.33333333333333337,-0.816496580927726,-0.33333333333333337,0.47630077908625923,2.281523540262325,2.281523540262325,0.0,0.9192747731161948
CF::CF_LONG_7864,CF,LONG,74,True,0.2540558326413078,-0.02003343068513469,0.055349492092123385,0.24455427344800995,0.24455427344800995,0.24455427344800995,1.042289242313295,1.867453875745836
CF::CF_LONG_8020,CF,LONG,4,True,-0.18257418583505539,0.3333333333333334,0.18257418583505539,0.3896534206796354,0.7794509877471721,0.3897254938735861,0.3896534206796354,0.5193240090398836
CF::CF_LONG_8115,CF,LONG,51,True,-0.3906817175104439,0.2790601029374862,0.048954912262670014,10.867033004468205,0.5609918439895569,10.872365562921349,0.0,8.13140340076259
CF::CF_LONG_8214,CF,LONG,12,True,0.7487363091276265,0.7191012094028307,0.6154574548966636,0.35260207511328545,0.3503345128586375,0.3503345128586375,1.3899145408949263,0.7783012845324038
CF::CF_LONG_8270,CF,LONG,3,True,1.0,0.816496580927726,-0.33333333333333337,0.0,0.19515659846038247,0.3903131969207647,0.3903131969207647,0.43429044873262357
CF::CF_LONG_8720,CF,LONG,46,True,0.20801981502713782,0.5699096275919632,0.5879594607313572,4.243275950186941,0.32216728036549114,4.139519455205978,0.0,8.097832669161443
CF::CF_LONG_8894,CF,LONG,18,True,0.6027018752081629,0.5855389877364046,0.4752708206288037,0.0,0.0,0.0,5.002834270512906,2.883690967452708
CF::CF_LONG_8984,CF,LONG,3,True,-1.0,0.816496580927726,-1.0,1.2180207917014334,0.0,1.2180207917014334,0.0,0.5410415888807613
CF::CF_LONG_8990,CF,LONG,13,True,-0.37387825055298296,-0.12820512820512817,0.25641025641025633,4.561170004861729,4.561170004861729,4.561170004861729,0.0,5.064829818641995
CF::CF_LONG_9081,CF,LONG,18,True,0.7410810764999063,0.7263320776314307,0.6556981108213552,0.0,1.2761975649419042,1.2761975649419042,0.0,2.4096743380093275
CF::CF_LONG_9112,CF,LONG,14,True,0.7163254650964891,0.2777949261420117,0.4916891718944416,0.0,1.0196447963338464,1.0196447963338464,1.6897586347975575,1.2620231138673246
CF::CF_LONG_9138,CF,LONG,3,True,0.0,0.816496580927726,1.0,0.26648318014052474,0.13324159007026193,0.0,0.26648318014052474,1.0842865983732533
CF::CF_LONG_9167,CF,LONG,13,True,0.29356828197599305,0.5714767668127441,0.6064642345586981,0.0,0.0,3.643393136981572,0.0,4.207123880630231
CF::CF_SHORT_7321,CF,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF::CF_SHORT_7335,CF,SHORT,22,True,0.5777151035193617,-0.6244779653276629,-0.5519247778773063,0.0,2.7107921962156354,2.644359240982211,2.8064401703680306,2.097644813779006
CF::CF_SHORT_7424,CF,SHORT,29,True,0.2534953389379991,0.26584856049205086,0.2793234599223176,3.4073252952216064,2.9590542300226588,2.9590542300226588,0.0,4.432162427874518
CF::CF_SHORT_7496,CF,SHORT,4,True,0.9128709291752769,0.6666666666666669,0.6666666666666669,0.0,0.0,1.7764736022238878,0.0,1.5712808907030362
CF::CF_SHORT_7517,CF,SHORT,3,True,0.33333333333333337,-0.816496580927726,0.816496580927726,0.970062283823359,1.0260339431145384,0.0,0.0,0.6840226287430258
CF::CF_SHORT_7533,CF,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF::CF_SHORT_7543,CF,SHORT,9,True,0.816982446237566,-0.2222222222222222,-0.5352643613280604,0.0,4.796070811939715,4.796070811939715,0.0,2.1053611186708903
CF::CF_SHORT_7718,CF,SHORT,2,True,-1.0,1.0,1.0,0.6006806445237801,0.0,0.0,0.0,0.3003403222618901
CF::CF_SHORT_7764,CF,SHORT,35,True,0.6582106463583679,0.5530350970593879,0.584572616246873,0.21874297881227278,0.3835846376704488,0.0,0.3835846376704488,5.492796973999993
CF::CF_SHORT_7994,CF,SHORT,4,True,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6645795140507573,0.6645795140507573,0.0,0.6645795140507573,1.212073643126899
CF::CF_SHORT_8035,CF,SHORT,52,True,0.4462323826053093,0.06005512474585935,-0.01603792839950143,2.8520658219846258,0.6382592374994047,10.201390334306991,0.0,7.9190817774646245
CF::CF_SHORT_8296,CF,SHORT,112,True,0.15373235793729736,0.38879071253405223,0.2643740332138432,3.9051652080010033,3.0285668009423024,3.2226924443166673,0.3025903185484431,4.56476556133722
CF::CF_SHORT_8477,CF,SHORT,104,True,0.4945134042974407,0.6261353394391563,0.4757549063264632,2.2960591920520876,1.01612897754476,2.944550504626017,0.06065955408716839,3.6927776524128353
CF::CF_SHORT_8943,CF,SHORT,1,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
CF::CF_SHORT_8978,CF,SHORT,2,True,1.0,1.0,1.0,0.0,0.0,0.0,0.13875149400301567,0.06937574700150773
CF::CF_SHORT_8988,CF,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF::CF_SHORT_9046,CF,SHORT,6,True,0.8280786712108251,0.9999999999999999,0.8280786712108251,0.0,0.0,0.0,0.0,0.9918044482468189
CF::CF_SHORT_9056,CF,SHORT,21,True,0.6374552583116766,-0.15385326631021748,0.2621853539583566,0.0,5.464983264920651,0.5685847711106184,3.4288550791785246,2.401493151568289
CF::CF_SHORT_9130,CF,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF::CF_SHORT_9144,CF,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CU::CU_LONG_10093,CU,LONG,14,True,-0.16858189702949394,-0.07959171834405435,-0.02234950781338371,0.0,6.365142740446519,2.0810404973403793,0.0,4.579220856799544
CU::CU_LONG_10134,CU,LONG,23,True,0.34002448264415724,0.3545929302251956,0.20401468958649438,0.5967623177787704,0.0,0.0,0.0,3.86038786606016
CU::CU_LONG_10362,CU,LONG,69,True,0.41833739802910364,0.4049560710402734,0.4925108184401481,3.2721108741155707,3.231521823393674,2.1312934930869005,0.0,5.2169642806797345
CU::CU_LONG_10869,CU,LONG,19,True,0.3073683762712287,-0.44839513942303283,-0.5044009958724138,0.0,1.5664425907910333,3.984942393803349,0.1508555345974294,1.4943830204837178
CU::CU_LONG_10976,CU,LONG,97,True,0.015962184776110187,0.10417587626698846,-0.2219357730200763,2.3917287124708118,0.3301251082402352,2.8594257852674,2.1342020024872674,2.4438233989187874
CU::CU_LONG_11150,CU,LONG,68,True,-0.0962242046239702,0.09934074571352253,0.05817586531554657,5.203660715313152,6.175547554902094,3.347364934072214,8.274198879018613,5.113158023277819
CU::CU_LONG_11226,CU,LONG,15,True,0.8052512555716987,0.778882160695476,0.47581786459109165,0.682857297367006,0.39187491574145206,0.39187491574145206,0.0,3.9223074993152807
CU::CU_LONG_11356,CU,LONG,42,True,0.5187491121119844,0.6452500385243057,0.1346649454373438,0.676420532805178,3.2623612606217023,3.8906990179783563,0.0,5.435630373539027
CU::CU_LONG_11490,CU,LONG,134,True,0.05632060428798142,0.39665264037152187,0.18966251546093052,6.423949148824214,3.128617341942306,3.128617341942306,1.5263804301954025,4.763746289634026
CU::CU_LONG_11772,CU,LONG,3,True,1.0,-0.816496580927726,-1.0,0.0,0.9549047985360231,1.2916280963795368,0.0,0.6366031990240153
CU::CU_LONG_11777,CU,LONG,5,True,-0.39999999999999997,-0.39999999999999997,-0.6,1.657279255233052,3.0434487610186007,3.0434487610186007,1.4774592968108138,1.4222460867996647
CU::CU_LONG_11803,CU,LONG,6,True,0.27602622373694163,-0.2,0.3333333333333333,2.5721625298807504,1.7129972944679381,1.7129972944679381,0.0,1.963957988893719
CU::CU_LONG_11835,CU,LONG,81,True,-0.05544469109654373,0.1782239913608974,0.22669688680935743,4.00547866495997,2.290888023287219,5.781919167858113,5.781919167858113,3.335812354203158
CU::CU_LONG_11941,CU,LONG,54,True,0.6688134011444143,0.6921501172883565,0.37579297099293274,1.3026919139450612,2.79489289919392,1.061252568191433,6.616239370146596,2.192493458754905
CU::CU_LONG_12101,CU,LONG,36,True,0.504473079120783,0.4960260640661326,0.4701232530048615,2.0826400470992663,0.0,0.0,0.0,4.860814070874386
CU::CU_LONG_12188,CU,LONG,34,True,0.4594863111606956,0.2649981786277078,0.5537714443208186,0.09983549261212765,0.0,0.0,3.0590089267749248,1.7021110633109258
CU::CU_LONG_12236,CU,LONG,43,True,0.23161745864196454,0.4556543820178625,0.2951502740264547,4.501203232385917,0.6567950926520822,3.673823035598165,0.6567950926520822,2.191481850693684
CU::CU_LONG_9919,CU,LONG,2,True,-1.0,-1.0,-1.0,2.9814935660005353,2.9814935660005353,2.9814935660005353,0.0,1.4907467830002679
CU::CU_LONG_9925,CU,LONG,5,True,-0.31622776601683794,0.5270462766947298,0.39999999999999997,1.9663279301052192,0.0,0.0,1.9663279301052192,2.046616383511592
CU::CU_LONG_9976,CU,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CU::CU_LONG_9980,CU,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CU::CU_SHORT_10001,CU,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CU::CU_SHORT_10042,CU,SHORT,7,True,0.8783100656536799,0.4285714285714286,0.09759000729485331,0.11586641850632606,0.0,5.40116452447485,3.123329495501425,2.3988251686370705
CU::CU_SHORT_10121,CU,SHORT,5,True,0.7378647873726218,0.6,-0.19999999999999998,0.5614944024345054,0.5098247247149645,1.2354179215670817,0.5098247247149645,0.871098706204112
CU::CU_SHORT_10194,CU,SHORT,61,True,0.350620033646554,-0.20969105019453807,-0.3660987424458807,3.4526949192629264,5.296502536098021,5.270694252174294,0.0,5.208740140476345
CU::CU_SHORT_10402,CU,SHORT,45,True,-0.0684768806186364,-0.0010116349532931469,-0.415870800973156,0.5926930395284646,3.6955368281912335,6.446110184201852,0.6486585869798613,5.234581127546669
CU::CU_SHORT_10536,CU,SHORT,58,True,0.5918580173680673,0.5498034359827905,-0.1783446135184984,3.15693638172635,0.5620769247298298,7.125260777451079,7.933571871559211,5.063256024996429
CU::CU_SHORT_10650,CU,SHORT,126,True,0.3398150336876104,0.038918968103650406,-0.17964952367454765,0.9773350747743699,3.898935424838225,6.6473508194035364,13.053921216172073,4.315087379555191
CU::CU_SHORT_11193,CU,SHORT,10,True,-0.7956600627155523,-0.40451991747794525,-0.26967994498529685,3.8168720383089956,3.3564179797870617,3.4304471728756596,0.0,2.274314046784477
CU::CU_SHORT_11289,CU,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CU::CU_SHORT_11294,CU,SHORT,38,True,0.017254777538726673,-0.1840235735130698,-0.051465976629032746,4.038691826347504,4.687169746220075,4.687169746220075,2.2562513730936073,2.317805937001406
CU::CU_SHORT_11432,CU,SHORT,3,True,-1.0,-1.0,-0.33333333333333337,2.9418634103480583,2.9418634103480583,0.42076208664956116,0.0,1.1208751656658733
CU::CU_SHORT_11790,CU,SHORT,9,True,-0.14967108502231244,0.3333333333333333,-0.1111111111111111,1.7503278509542488,0.7389104140370408,1.5079539024837216,0.0,1.4158587426817002
CU::CU_SHORT_11994,CU,SHORT,57,True,-0.5450529186373236,-0.23411177449365866,-0.07539266000270227,12.452803261542885,12.467888603148648,11.698587642734232,0.0,10.744538067219144
CU::CU_SHORT_12215,CU,SHORT,10,True,0.8577503924427757,0.1797866299901979,0.598056818096707,0.0,0.8361628582340022,0.7810302458321183,0.8928883768886817,0.9485008681627347
CU::CU_SHORT_9910,CU,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CU::CU_SHORT_9936,CU,SHORT,8,True,0.7715167498104596,0.1091089451179962,0.3571428571428571,0.24533293272878787,1.2147977769620701,0.9164963239852932,0.0,1.0523674951402522
CU::CU_SHORT_9951,CU,SHORT,10,True,-0.629940788348712,-0.13483997249264842,0.522862326927363,1.2748192460275725,1.0125484603505965,0.019344615602353343,2.247208868261633,0.7025008820371141
I::I_LONG_7824,I,LONG,2,True,0.0,-1.0,-1.0,0.335529800606555,0.6710596012131103,0.6710596012131103,0.6710596012131103,0.335529800606555
I::I_LONG_7868,I,LONG,4,True,0.5477225575051662,0.0,0.3333333333333334,0.00653863259232601,0.9198927639410233,0.9198927639410233,0.013077265184652909,0.4658625866393411
I::I_LONG_8032,I,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I::I_LONG_8042,I,LONG,21,True,0.5472168584244866,0.2925735187267184,-0.5757810430396345,0.0044956347858660095,0.7750912082491803,3.6790383012803103,0.008991269571732907,2.2709781802927664
I::I_LONG_8109,I,LONG,209,True,-0.06773746775526747,-0.30131954257240906,0.02943957203740857,6.238500189449936,6.728361139386598,5.114721395412397,4.712911778446433,5.082466309399258
I::I_LONG_8754,I,LONG,5,True,0.7378647873726218,-0.5270462766947298,-0.9486832980505137,0.0,2.7327310180731628,3.700267947022121,0.0,2.3399068714004474
I::I_LONG_8766,I,LONG,4,True,1.0,0.6666666666666669,0.6666666666666669,0.0,0.0,0.0,0.0,1.7488726992766828
I::I_LONG_8777,I,LONG,6,True,0.7333333333333333,0.9999999999999999,0.6900655593423543,0.0,0.0,0.0,2.11411128660433,1.38050440651799
I::I_LONG_8785,I,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I::I_LONG_8844,I,LONG,4,True,0.0,-0.3333333333333334,0.0,0.9249083502780167,0.9249083502780167,0.9249083502780167,0.35626376284836514,0.5964992844341377
I::I_LONG_8863,I,LONG,12,True,0.5463751444985382,-0.06154574548966636,-0.442760992000533,0.09598367066527436,1.5518045343511728,1.5518045343511728,1.6427290948181177,0.7613166614445563
I::I_LONG_8905,I,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I::I_LONG_8910,I,LONG,3,True,0.816496580927726,1.0,0.816496580927726,0.08738752778922931,0.0,0.0,0.19195246254651077,0.12224250604165654
I::I_LONG_8953,I,LONG,11,True,0.18698939800169143,-0.2935903373670295,-0.38181818181818183,0.3682169858976003,5.24554938597171,5.24554938597171,0.3682169858976003,3.744132058323034
I::I_SHORT_7364,I,SHORT,112,True,-0.4641000315860531,-0.09040380357425641,-0.19413142011339524,8.077587779173658,10.901773251266459,6.7373224937942275,2.1709410294091693,5.369497241554319
I::I_SHORT_7588,I,SHORT,61,True,0.027564468053974365,0.32077787552028597,0.5013835493050302,2.1447009488854,2.4559514275104446,3.1842362559931994,4.9227324689297545,6.072436939123316
I::I_SHORT_7740,I,SHORT,59,True,0.6807099423811114,0.4922234622345159,0.24143066654444792,1.1901553828252567,1.0058768662139865,1.1140154987144122,3.734173042847294,2.0245319885694073
I::I_SHORT_7809,I,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I::I_SHORT_7877,I,SHORT,82,True,0.48788330162999777,0.211925226019123,-0.024493718129052447,2.4144719500457743,1.2152658606541316,3.7901622076549213,0.0,4.199651633635442
I::I_SHORT_8015,I,SHORT,5,True,0.7378647873726218,0.19999999999999998,0.7378647873726218,0.0,2.7458646003144125,1.3792294938968068,0.0,1.9682946712130949
I::I_SHORT_8034,I,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I::I_SHORT_8078,I,SHORT,18,True,0.6487714583136982,0.2565845002440424,0.7219176307438434,0.0,0.8909159410096059,0.44668544462624293,0.900566502871933,2.197041555581996
I::I_SHORT_8414,I,SHORT,101,True,-0.04729759990100302,0.08709468896232078,-0.2355648351213061,5.613875765013417,5.373941105241292,1.2032147502127994,0.6171073046625271,6.6158083801678575
I::I_SHORT_8641,I,SHORT,24,True,0.6346929803995713,0.7226469885613074,0.17583479290554319,0.9228251268827208,0.44858229488519896,2.1141744729426897,3.1452901578511074,2.3237769984235506
I::I_SHORT_8739,I,SHORT,6,True,-0.894427190999916,0.07161148740394328,-0.894427190999916,1.5537547186391771,1.1680750212808375,1.5537547186391771,0.20310310180912072,0.5855003819062525
I::I_SHORT_8869,I,SHORT,29,True,0.3444373818510708,0.46578268105910986,0.599080578507885,1.96316749517747,1.4958188112659911,1.4958188112659911,0.0,5.670210510473774
I::I_SHORT_8926,I,SHORT,2,True,0.0,1.0,1.0,0.09080019975231468,0.0,0.0,0.0,0.09080019975231468
I::I_SHORT_8937,I,SHORT,11,True,0.8771855821059449,0.14679516868351475,0.46304236661039755,0.0,0.0,0.0,0.750457242567387,0.5374629008392375
I::I_SHORT_8976,I,SHORT,11,True,-0.7246315678266502,0.14679516868351475,0.11219363880101486,3.298040404489442,3.298040404489442,3.298040404489442,0.0,1.8627869675271205
I::I_SHORT_8997,I,SHORT,12,True,0.6565706694547585,0.43082021842766455,0.208326913100868,0.9465266462016175,1.1377496334612007,1.1377496334612007,1.1377496334612007,1.5767814136345812
M::M_LONG_7835,M,LONG,3,True,0.816496580927726,0.33333333333333337,0.33333333333333337,0.15689951026771265,0.31379902053542574,0.31379902053542574,1.4128743709145768,0.5755577971500008
M::M_LONG_7863,M,LONG,143,True,0.1563543492576349,0.3157430956559364,0.154112388381508,7.184215953739847,6.03312895407845,7.157578557156977,0.5506977549926333,7.536099204591631
M::M_LONG_8176,M,LONG,26,True,0.10282534274177675,-0.015480172920689397,0.05313148617302948,5.844704997553276,4.960660561401218,8.421464967090351,2.204348879792656,5.732256337792192
M::M_LONG_8253,M,LONG,50,True,-0.2439056587025262,0.11817976929355048,0.2718659136674849,2.7594561516382017,0.9345895649787241,0.09044920714933635,1.2001903892740495,2.256238487016774
M::M_LONG_8395,M,LONG,15,True,-0.6440696578042431,0.1068162553163675,0.7730280475365979,3.267327867786042,0.0,0.0,0.0,2.004573165173964
M::M_LONG_8420,M,LONG,10,True,0.4057984286223453,0.09200874124564723,-0.46004370622823615,0.9060015279096847,0.0,3.4582871962586346,0.9060015279096847,1.1722425476795402
M::M_LONG_8466,M,LONG,18,True,0.6908044237339604,0.603281931112886,0.32237539774251484,0.5859935176896993,0.5859935176896993,4.839665024010879,0.0,4.537108755602121
M::M_LONG_8520,M,LONG,3,True,-0.816496580927726,-1.0,-0.33333333333333337,1.039604728111998,1.039604728111998,1.039604728111998,0.0,0.47886761913095377
M::M_LONG_8630,M,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M::M_LONG_8672,M,LONG,5,True,0.9486832980505137,0.7999999999999999,0.39999999999999997,0.0,0.0,0.0,0.0,0.8338847882106339
M::M_LONG_8707,M,LONG,14,True,0.3431317581537582,0.5966941897186163,-0.3535965568702911,0.08384302144293487,0.18241609159038497,1.389922396403451,0.0137609422252849,0.8582321333102463
M::M_LONG_8752,M,LONG,78,True,-0.34461375648217385,-0.2173697095751358,0.24138277331628846,4.466560950686408,5.374016982861361,3.7111433583819027,2.536899893280209,3.422569351934179
M::M_LONG_8868,M,LONG,10,True,0.5490214034302319,0.31462660248284624,0.6592611948214577,0.0,0.0,0.38046216994844784,0.0,1.5920582031730248
M::M_LONG_8906,M,LONG,21,True,0.7308030149735331,0.35972153941809637,0.4038648240643209,0.196584808173764,0.301267455950466,0.196584808173764,1.326067515289715,1.4369136895068415
M::M_LONG_9042,M,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M::M_LONG_9081,M,LONG,4,True,0.18257418583505539,-0.6666666666666669,0.3333333333333334,0.0,0.770076120372031,0.7593695565467831,0.7593695565467831,0.5744693500264182
M::M_LONG_9096,M,LONG,9,True,-0.8249579113843054,0.8003267306650412,0.0,3.022600680821658,0.13756430754373516,3.022600680821658,0.8853388647294902,1.2766529924307084
M::M_LONG_9106,M,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M::M_SHORT_7425,M,SHORT,164,True,0.3573828455177838,0.028724726272615797,-0.19954315267855233,6.578522182439356,5.405641973148839,8.690317649888204,1.7979842602039433,6.663295258585135
M::M_SHORT_7837,M,SHORT,6,True,0.8280786712108251,0.7333333333333333,0.27602622373694163,0.0,0.4582064528581502,2.1700265288773903,0.0,1.76059020567314
M::M_SHORT_7854,M,SHORT,2,True,-1.0,1.0,1.0,0.7922728142972069,0.0,0.0,0.0,0.39613640714860343
M::M_SHORT_8119,M,SHORT,29,True,-0.3607996486433257,-0.15385041676549419,-0.09477045961650062,0.0,4.760577422261999,7.097410766716124,0.0,4.524019764912753
M::M_SHORT_8361,M,SHORT,26,True,0.268055920531412,0.06221208478250028,0.315304780544945,3.5857480483518516,4.940113927574481,4.931657519890507,0.0,4.900902570583723
M::M_SHORT_8433,M,SHORT,26,True,0.3219193036539247,-0.24111542041672265,-0.3820041574014658,0.6216023230531498,3.589209022910096,3.277148236119782,0.0,2.6292142128939187
M::M_SHORT_8582,M,SHORT,12,True,0.48856776398974117,-0.606060606060606,0.0763381020690574,0.6348822435266372,6.733140995077484,1.0021488296960115,1.5963744542344864,2.162560709617151
M::M_SHORT_8616,M,SHORT,6,True,0.2,-0.13801311186847082,0.7877263614433762,0.0,2.52581121260456,0.22035441518183507,0.6584970132992516,1.0423571388139714
M::M_SHORT_8644,M,SHORT,18,True,0.5808865585463157,0.3803299130929063,0.20261437908496735,0.21913162056970625,2.34580544221738,0.21913162056970625,0.0,2.1296744231626636
M::M_SHORT_8686,M,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M::M_SHORT_8700,M,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M::M_SHORT_8858,M,SHORT,6,True,0.0,-0.4666666666666666,-0.5449492609130661,0.5185134537362637,0.5185134537362637,0.5837185882167548,0.648923722697246,0.2601687848223006
M::M_SHORT_9038,M,SHORT,2,True,1.0,1.0,-1.0,0.0,0.0,1.7969965134822874,0.0,0.8984982567411437
MA::MA_LONG_7441,MA,LONG,102,True,-0.1236134627629597,0.21593795052833922,0.13560342336812467,4.400361673818202,0.6834873924474998,5.721641801365875,0.4613875781129426,3.679245436960959
MA::MA_LONG_7648,MA,LONG,24,True,0.1724912926890895,-0.03636387678675702,-0.467165729979027,2.636298521199997,1.4309047104953354,4.896962484729941,0.0,5.314324402129969
MA::MA_LONG_7814,MA,LONG,37,True,0.5919963006009994,0.24302225935886063,0.21820973578637454,0.8647440378247371,2.5682851104526216,3.4972513283976365,0.0,2.526612372036226
MA::MA_LONG_8214,MA,LONG,40,True,0.7264657827101949,0.6046693311223912,-0.17172802281751487,0.0,0.0,1.423996215894972,0.2936302854046673,3.5228722948302
MA::MA_LONG_8350,MA,LONG,6,True,0.501280411827603,0.0,0.41403933560541256,0.07568479999764266,0.9851334383063961,0.9851334383063961,0.0,0.7189602763495547
MA::MA_LONG_8380,MA,LONG,4,True,0.6666666666666669,1.0,-0.3333333333333334,0.0,0.0,4.061756471997109,0.0,1.9918929035560353
MA::MA_LONG_8448,MA,LONG,18,True,0.35102416907728173,-0.23606684260939015,-0.24342632074434795,0.1189182576462251,1.6548741401868803,1.5641133796046685,0.05325939432043114,1.3282366460588548
MA::MA_LONG_8814,MA,LONG,9,True,-0.17149858514250882,-0.3333333333333333,-0.14085904245475278,0.21405251082693,0.512674702667762,0.0,0.09006437158228775,0.2662055497616824
MA::MA_LONG_8837,MA,LONG,59,True,0.6366280282305746,0.5874462713025301,0.36939506065054273,1.1372387094235634,4.091678391108875,4.091678391108875,0.0,10.47511585971531
MA::MA_LONG_9052,MA,LONG,11,True,-0.15569978883230462,-0.2991830368027063,-0.27782541996623855,0.9587660960712778,0.9587660960712778,4.4795096345865995,4.607808434023614,2.631405634515235
MA::MA_LONG_9063,MA,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA::MA_SHORT_7512,MA,SHORT,13,True,0.0,-0.34839434751244364,0.06451747176156364,0.1641365536841355,1.210528627719103,0.4070262330247445,0.4070262330247445,0.6587118077726393
MA::MA_SHORT_7557,MA,SHORT,6,True,0.7453559924999299,0.2,-0.06666666666666665,0.0,0.2618805487793461,4.9266826861841935,0.0,2.9560765298443954
MA::MA_SHORT_7583,MA,SHORT,52,True,0.7736391175569022,0.5600001594874301,0.27186907535058946,0.0,0.0,6.391692519767756,4.8294684517476725,6.2682275900830335
MA::MA_SHORT_7724,MA,SHORT,39,True,0.004373461302035311,0.3514298707394387,-0.2617723756601295,1.7499619303060365,1.1506466970986837,2.8943024118777143,3.3396081274956835,2.664639878150894
