gid,teacher_direction,tr_A,tr_M9,tr_E9,tr_M33,tr_E33,delta_E9_minus_A,delta_E9_minus_M9,delta_E33_minus_E9,delta_E33_minus_M33,delta_M9_minus_A,delta_M33_minus_M9,delta_E33_minus_A
CU::CU_SHORT_10121,SHORT,-3.6709101330271348,-3.6709101330271348,-3.6709101330271348,-3.6709101330271348,-3.6709101330271348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CU::CU_SHORT_10194,SHORT,-0.5400582564126283,0.2650199342114974,-0.2908531797777894,-0.0439356570295161,-1.087547240776237,0.24920507663483887,-0.5558731139892867,-0.7966940609984476,-1.0436115837467208,0.8050781906241257,-0.30895559124101346,-0.5474889843636087
CU::CU_SHORT_10402,SHORT,4.667476642833677,4.667476642833677,5.346736470513586,4.667476642833677,4.172538421013425,0.6792598276799096,0.6792598276799096,-1.174198049500161,-0.4949382218202514,0.0,0.0,-0.4949382218202514
CU::CU_SHORT_10536,SHORT,-0.6812989387950075,-0.6812989387950075,-1.3438543959155131,-0.6491256830571319,-1.3775227850715543,-0.6625554571205057,-0.6625554571205057,-0.0336683891560412,-0.7283971020144224,0.0,0.03217325573787555,-0.6962238462765469
CU::CU_SHORT_10650,SHORT,-1.9975338688442827,-1.7208375822407953,-3.045064229395603,-0.45524680561617925,-3.2527979214174882,-1.0475303605513202,-1.3242266471548076,-0.2077336920218853,-2.797551115801309,0.27669628660348744,1.2655907766246162,-1.2552640525732055
CU::CU_SHORT_11193,SHORT,-0.4289834866547197,1.1298891088763674,0.42206730226049155,-0.4289834866547197,-0.4289834866547197,0.8510507889152112,-0.7078218066158759,-0.8510507889152112,0.0,1.5588725955310871,-1.5588725955310871,0.0
CU::CU_SHORT_11289,SHORT,-0.15053466120763537,-0.15053466120763537,0.15053466120763537,-0.15053466120763537,0.15053466120763537,0.30106932241527073,0.30106932241527073,0.0,0.30106932241527073,0.0,0.0,0.30106932241527073
CU::CU_SHORT_11294,SHORT,-0.32670929528822307,0.05349083175851165,3.9934673899909585,-0.03892209991729973,-1.7645406732451263,4.320176685279182,3.939976558232447,-5.758008063236085,-1.7256185733278266,0.3802001270467347,-0.09241293167581138,-1.4378313779569032
CU::CU_SHORT_11432,SHORT,2.030374122293632,2.030374122293632,2.030374122293632,2.030374122293632,2.030374122293632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CU::CU_SHORT_11790,SHORT,-1.8131838248869794,-0.6869704015531447,-2.7357674156208875,-1.8131838248869794,-1.753578273089062,-0.9225835907339082,-2.048797014067743,0.9821891425318257,0.05960555179791749,1.1262134233338346,-1.1262134233338346,0.05960555179791749
CU::CU_SHORT_11994,SHORT,1.7487422216402648,1.7487422216402648,0.05539937184992838,2.506665037155952,2.067237380348641,-1.6933428497903364,-1.6933428497903364,2.011838008498713,-0.439427656807311,0.0,0.7579228155156872,0.3184951587083762
CU::CU_SHORT_12215,SHORT,-0.7371579997282599,-0.7371579997282599,-0.11171122855500355,-0.7371579997282599,-0.7371579997282599,0.6254467711732563,0.6254467711732563,-0.6254467711732563,0.0,0.0,0.0,0.0
CU::CU_SHORT_9910,SHORT,-2.6187890452942177,-2.6187890452942177,-2.6187890452942177,2.6187890452942177,2.6187890452942177,0.0,0.0,5.2375780905884355,0.0,0.0,5.2375780905884355,5.2375780905884355
CU::CU_SHORT_9936,SHORT,-1.3982353490142683,-1.3982353490142683,-1.3982353490142683,-0.49929921318741566,-0.49929921318741566,0.0,0.0,0.8989361358268526,0.0,0.0,0.8989361358268526,0.8989361358268526
CU::CU_SHORT_9951,SHORT,-6.75245089408347,-6.75245089408347,-6.75245089408347,-2.925324821888064,-4.214391689145882,0.0,0.0,2.5380592049375883,-1.2890668672578176,0.0,3.827126072195406,2.5380592049375883
I::I_LONG_7824,LONG,-2.1215164660773462,-2.1215164660773462,-2.1215164660773462,-2.1215164660773462,-2.1215164660773462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I::I_LONG_7868,LONG,4.379651097607059,4.379651097607059,4.379651097607059,4.379651097607059,4.379651097607059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I::I_LONG_8032,LONG,-0.22695983832627833,-0.22695983832627833,0.22695983832627833,-0.22695983832627833,-0.22695983832627833,0.45391967665255667,0.45391967665255667,-0.45391967665255667,0.0,0.0,0.0,0.0
I::I_LONG_8042,LONG,-2.6937985701435174,-2.6937985701435174,1.1418836997670816,-1.2746419690811348,-1.5558660551398253,3.835682269910599,3.835682269910599,-2.6977497549069067,-0.28122408605869054,0.0,1.4191566010623826,1.137932515003692
I::I_LONG_8109,LONG,4.064748564869637,1.5987825833176488,2.7242970428101314,-1.4185019266341305,0.30188040176652087,-1.3404515220595057,1.1255144594924826,-2.4224166410436103,1.7203823284006514,-2.4659659815519883,-3.0172845099517795,-3.762868163103116
I::I_LONG_8754,LONG,-0.8575527456931671,-0.3909673164178349,-1.4761546339705969,1.4761546339705969,-1.9393288673662903,-0.6186018882774298,-1.085187317552762,-0.4631742333956934,-3.415483501336887,0.4665854292753322,1.8671219503884318,-1.0817761216731232
I::I_LONG_8766,LONG,2.323345259157581,2.323345259157581,0.28723627994044904,-2.130536164930716,0.28723627994044904,-2.036108979217132,-2.036108979217132,0.0,2.417772444871165,0.0,-4.453881424088297,-2.036108979217132
I::I_LONG_8777,LONG,1.8906694536460324,1.8906694536460324,1.8906694536460324,-1.504981929126135,-1.504981929126135,0.0,0.0,-3.3956513827721677,0.0,0.0,-3.3956513827721677,-3.3956513827721677
I::I_LONG_8785,LONG,1.1371464482509084,1.1371464482509084,1.1371464482509084,-1.1371464482509084,1.1371464482509084,0.0,0.0,0.0,2.2742928965018168,0.0,-2.2742928965018168,0.0
I::I_LONG_8844,LONG,1.9864777840593666,1.9864777840593666,1.9864777840593666,1.9864777840593666,1.9864777840593666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I::I_LONG_8863,LONG,1.2483268909074616,1.2483268909074616,1.2483268909074616,1.2483268909074616,1.2483268909074616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I::I_LONG_8905,LONG,-2.3568206227270436,-2.3568206227270436,-2.3568206227270436,-2.3568206227270436,-2.3568206227270436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I::I_LONG_8910,LONG,0.6106833330825228,0.6106833330825228,-0.6106833330825228,1.6926300862378598,-0.6106833330825228,-1.2213666661650455,-1.2213666661650455,0.0,-2.3033134193203826,0.0,1.081946753155337,-1.2213666661650455
I::I_LONG_8953,LONG,-2.5837028812636333,-2.5837028812636333,1.0423968689657621,0.9820290463459855,2.602830634781332,3.6260997502293955,3.6260997502293955,1.5604337658155698,1.6208015884353464,0.0,3.565731927609619,5.186533516044966
I::I_SHORT_7364,SHORT,-3.433465566968399,-0.9196632368645901,-2.066726003884473,0.7362636270348581,-1.165881821757619,1.366739563083926,-1.1470627670198827,0.9008441821268538,-1.9021454487924772,2.513802330103809,1.6559268638994482,2.26758374521078
I::I_SHORT_7588,SHORT,-2.556075455300446,-1.8159324353429838,-1.8697704932470292,-1.0797454614585953,-2.3829226601791764,0.686304962053417,-0.05383805790404539,-0.5131521669321473,-1.3031771987205811,0.7401430199574623,0.7361869738843885,0.1731527951212697
I::I_SHORT_7740,SHORT,-3.9450481861465794,1.5405828695284143,2.6982538875287974,4.454829821562664,4.172319284122105,6.643302073675377,1.157671018000383,1.474065396593308,-0.282510537440559,5.485631055674993,2.91424695203425,8.117367470268684
I::I_SHORT_7809,SHORT,0.6693850565162976,0.6693850565162976,0.6693850565162976,0.6693850565162976,0.6693850565162976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I::I_SHORT_7877,SHORT,-5.765856006337779,1.116238645355378,-1.6487802487555867,-0.6351192959549911,-4.299782868969889,4.117075757582192,-2.765018894110965,-2.6510026202143027,-3.664663573014898,6.882094651693157,-1.7513579413103693,1.4660731373678892
I::I_SHORT_8015,SHORT,1.2313216215764387,1.2313216215764387,-0.04852489553937479,1.2313216215764387,1.2313216215764387,-1.2798465171158135,-1.2798465171158135,1.2798465171158135,0.0,0.0,0.0,0.0
I::I_SHORT_8034,SHORT,0.6863657907810051,0.6863657907810051,0.6863657907810051,0.6863657907810051,0.6863657907810051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I::I_SHORT_8078,SHORT,-0.24959917885856275,-0.24959917885856275,-3.0538368882116345,-0.24959917885856275,-3.679551066929632,-2.804237709353072,-2.804237709353072,-0.6257141787179976,-3.429951888071069,0.0,0.0,-3.429951888071069
I::I_SHORT_8414,SHORT,-0.9054794778021285,-0.37558771611765374,-0.6797948169819252,0.3615559279802306,0.5522030857593583,0.22568466082020322,-0.3042071008642715,1.2319979027412835,0.19064715777912766,0.5298917616844747,0.7371436440978844,1.4576825635614867
I::I_SHORT_8641,SHORT,-5.925602945824603,-4.347525323975637,-7.453450053754079,3.7471988028157663,4.327107497655724,-1.5278471079294755,-3.105924729778442,11.780557551409803,0.5799086948399581,1.5780776218489665,8.094724126791403,10.252710443480328
I::I_SHORT_8739,SHORT,3.3005713171545614,-1.0992151915409645,3.3005713171545614,-3.3005713171545614,3.3005713171545614,0.0,4.3997865086955255,0.0,6.601142634309123,-4.3997865086955255,-2.201356125613597,0.0
I::I_SHORT_8869,SHORT,-1.034231235739663,-1.034231235739663,-1.034231235739663,-1.071650898823186,-1.034231235739663,0.0,0.0,0.0,0.03741966308352307,0.0,-0.03741966308352307,0.0
I::I_SHORT_8926,SHORT,0.8221319660616595,0.09080019975231474,-0.8221319660616595,0.8221319660616595,-0.8221319660616595,-1.644263932123319,-0.9129321658139742,0.0,-1.644263932123319,-0.7313317663093448,0.7313317663093448,-1.644263932123319
I::I_SHORT_8937,SHORT,2.7832039548718845,3.359543578777301,2.1769323950390524,3.359543578777301,-1.006395078010611,-0.6062715598328321,-1.1826111837382487,-3.1833274730496637,-4.365938656787912,0.5763396239054166,0.0,-3.7895990328824958
I::I_SHORT_8976,SHORT,-1.6209899692426168,-1.5872196906461993,-1.5872196906461993,-1.1496202936686242,-1.3522723600201583,0.03377027859641757,0.0,0.234947330626041,-0.2026520663515341,0.03377027859641757,0.4375993969775751,0.2687176092224586
I::I_SHORT_8997,SHORT,-1.6631273026446332,0.13864134641486492,-0.8261284751669756,2.722552756307719,1.353191378992582,0.8369988274776575,-0.9647698215818405,2.1793198541595578,-1.369361377315137,1.8017686490594982,2.583911409892854,3.016318681637215
M::M_LONG_7835,LONG,-1.0998105097229858,0.15789426244660115,1.6247983816398053,-1.0998105097229858,0.3670936094702184,2.724608891362791,1.4669041191932042,-1.2577047721695869,1.4669041191932042,1.2577047721695869,-1.2577047721695869,1.4669041191932042
M::M_LONG_7863,LONG,1.7979589609163849,-0.010913429234145917,0.8670092454004196,-0.7921322554627648,-1.10470523708168,-0.9309497155159653,0.8779226746345655,-1.9717144824820996,-0.3125729816189151,-1.8088723901505308,-0.7812188262286188,-2.9026641979980647
M::M_LONG_8176,LONG,-1.7415733167049599,-3.604128462874003,-1.9244339442045437,-1.7415733167049599,-2.981100695302783,-0.18286062749958387,1.6796945186694592,-1.0566667510982393,-1.2395273785978231,-1.862555146169043,1.862555146169043,-1.2395273785978231
M::M_LONG_8253,LONG,2.8003967542303,4.411482933343943,3.532605004783711,3.704611985551195,3.1565720251612928,0.7322082505534109,-0.878877928560232,-0.3760329796224182,-0.5480399603899024,1.6110861791136428,-0.7068709477927477,0.35617527093099266
M::M_LONG_8395,LONG,-0.07944674606057028,-1.270351901065047,0.536393609834687,-2.1455716020341566,-0.5166880380452039,0.6158403558952572,1.806745510899734,-1.0530816478798908,1.6288835639889527,-1.1909051550044767,-0.8752197009691096,-0.43724129198463363
M::M_LONG_8420,LONG,3.181390755864142,3.181390755864142,3.181390755864142,3.181390755864142,3.181390755864142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M::M_LONG_8466,LONG,4.506795047345882,3.3055890487959365,5.658532750487145,3.3055890487959365,3.3055890487959365,1.1517377031412632,2.352943701691209,-2.352943701691209,0.0,-1.2012059985499457,0.0,-1.2012059985499457
M::M_LONG_8520,LONG,10.429931432757819,3.8504685502399694,10.429931432757819,10.429931432757819,10.429931432757819,0.0,6.579462882517849,0.0,0.0,-6.579462882517849,6.579462882517849,0.0
M::M_LONG_8630,LONG,-1.4292096896250783,-1.4292096896250783,-1.4292096896250783,-1.4292096896250783,-1.4292096896250783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M::M_LONG_8672,LONG,-1.4183238260421265,-1.4183238260421265,-1.4183238260421265,-1.4183238260421265,-1.4183238260421265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M::M_LONG_8707,LONG,1.4369297343710774,1.4369297343710774,0.7226840958626238,0.026427216117221344,0.40666070369322765,-0.7142456385084536,-0.7142456385084536,-0.3160233921693962,0.38023348757600633,0.0,-1.410502518253856,-1.0302690306778497
M::M_LONG_8752,LONG,5.351610380750155,5.618638758841543,5.351610380750155,5.226729940340635,6.530627313708606,0.0,-0.26702837809138824,1.1790169329584508,1.3038973733679704,0.26702837809138824,-0.39190881850090786,1.1790169329584508
M::M_LONG_8868,LONG,4.9270444409285385,4.9270444409285385,4.9270444409285385,4.9270444409285385,4.9270444409285385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M::M_LONG_8906,LONG,16.63539676665316,16.63539676665316,16.63539676665316,14.914224342256967,16.63539676665316,0.0,0.0,0.0,1.7211724243961921,0.0,-1.7211724243961921,0.0
M::M_LONG_9042,LONG,-4.310792487913154,-4.310792487913154,-4.310792487913154,-4.310792487913154,-4.310792487913154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M::M_LONG_9081,LONG,1.4550857715761878,1.4550857715761878,1.4550857715761878,0.18943128984040258,-1.4550857715761878,0.0,0.0,-2.9101715431523756,-1.6445170614165905,0.0,-1.265654481735785,-2.9101715431523756
M::M_LONG_9096,LONG,1.99559295396173,1.99559295396173,1.99559295396173,1.99559295396173,0.011434229549538452,0.0,0.0,-1.9841587244121917,-1.9841587244121917,0.0,0.0,-1.9841587244121917
M::M_LONG_9106,LONG,12.973691229901997,-12.973691229901997,12.973691229901997,12.973691229901997,12.973691229901997,0.0,25.947382459803993,0.0,0.0,-25.947382459803993,25.947382459803993,0.0
M::M_SHORT_7425,SHORT,0.6977852819841848,1.7031014553050157,-0.3255828843864886,1.8722246888256924,2.861561307638422,-1.0233681663706733,-2.0286843396915044,3.1871441920249106,0.9893366188127295,1.005316173320831,0.1691232335206767,2.1637760256542373
M::M_SHORT_7837,SHORT,-0.5152902080699023,-0.5152902080699023,-1.3060386259616124,-0.5152902080699023,-1.3060386259616124,-0.79074841789171,-0.79074841789171,0.0,-0.79074841789171,0.0,0.0,-0.79074841789171
M::M_SHORT_7854,SHORT,0.7129144361228882,0.7129144361228882,-0.39613640714860343,0.7129144361228882,0.7129144361228882,-1.1090508432714916,-1.1090508432714916,1.1090508432714916,0.0,0.0,0.0,0.0
M::M_SHORT_8119,SHORT,0.8880609665716768,0.8880609665716768,0.8880609665716768,0.8880609665716768,0.49969814269266677,0.0,0.0,-0.38836282387901,-0.38836282387901,0.0,0.0,-0.38836282387901
M::M_SHORT_8361,SHORT,-1.7373289658820315,-1.646329462310364,-0.6362995028842926,-1.646329462310364,-1.8055815475192964,1.1010294629977389,1.0100299594260713,-1.1692820446350038,-0.15925208520893253,0.09099950357166753,0.0,-0.068252581637265
M::M_SHORT_8433,SHORT,-1.6778760169198303,-1.6437939667176238,-1.6664755594939469,-0.12089842075582674,0.1424654180210365,0.01140045742588347,-0.02268159277632309,1.8089409775149834,0.2633638387768632,0.03408205020220656,1.522895545961797,1.8203414349408669
M::M_SHORT_8582,SHORT,-2.7063573160834506,-1.456004018744998,-0.36915369096205125,-3.8428329935724133,-3.8428329935724133,2.3372036251213992,1.0868503277829469,-3.473679302610362,0.0,1.2503532973384526,-2.386828974827415,-1.1364756774889626
M::M_SHORT_8616,SHORT,3.236383713254718,3.236383713254718,3.236383713254718,3.236383713254718,3.236383713254718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M::M_SHORT_8644,SHORT,1.7710223005612369,1.7710223005612369,1.7710223005612369,1.7710223005612369,1.7710223005612369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M::M_SHORT_8686,SHORT,0.912804407612394,0.912804407612394,0.912804407612394,0.912804407612394,0.912804407612394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M::M_SHORT_8700,SHORT,-1.8534612030077844,-1.8534612030077844,-1.8534612030077844,-1.8534612030077844,1.8534612030077844,0.0,0.0,3.7069224060155688,3.7069224060155688,0.0,0.0,3.7069224060155688
M::M_SHORT_8858,SHORT,-0.38875493787494536,-0.38875493787494536,-0.38875493787494536,-0.38875493787494536,-0.38875493787494536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M::M_SHORT_9038,SHORT,1.5341038584634596,1.5341038584634596,1.5341038584634596,1.5341038584634596,1.5341038584634596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA::MA_LONG_7441,LONG,1.3403209711259132,0.3556366843246498,0.8923481931972141,1.4798940435830994,2.2780446693927083,-0.44797277792869905,0.5367115088725644,1.3856964761954942,0.7981506258096089,-0.9846842868012634,1.1242573592584497,0.9377236982667951
MA::MA_LONG_7648,LONG,-1.2862956651749295,-1.2862956651749295,3.0353914211309476,1.5201885624294404,3.813065490332105,4.321687086305877,4.321687086305877,0.7776740692011574,2.2928769279026646,0.0,2.80648422760437,5.099361155507035
MA::MA_LONG_7814,LONG,5.161612407842719,4.24138104441726,4.291540106526151,4.679128614960913,4.819582306520091,-0.8700723013165677,0.050159062108891206,0.5280421999939398,0.14045369155917786,-0.9202313634254589,0.4377475705436531,-0.3420301013226279
MA::MA_LONG_8214,LONG,4.724459040785625,4.724459040785625,6.233868231081662,0.4445429548293686,4.724459040785625,1.5094091902960374,1.5094091902960374,-1.5094091902960374,4.279916085956256,0.0,-4.279916085956256,0.0
MA::MA_LONG_8350,LONG,0.553179529161959,0.553179529161959,-0.504549617509712,0.15436119399066864,-0.08050301567254062,-1.057729146671671,-1.057729146671671,0.42404660183717136,-0.23486420966320926,0.0,-0.3988183351712904,-0.6336825448344996
MA::MA_LONG_8380,LONG,11.785226641709224,11.785226641709224,11.785226641709224,11.785226641709224,11.785226641709224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA::MA_LONG_8448,LONG,11.908288634167203,11.908288634167203,4.686017020432211,11.908288634167203,1.8628429622533809,-7.222271613734992,-7.222271613734992,-2.8231740581788305,-10.045445671913821,0.0,0.0,-10.045445671913821
MA::MA_LONG_8814,LONG,1.4972233876154226,1.4972233876154226,0.23823348360144464,1.4972233876154226,1.4972233876154226,-1.258989904013978,-1.258989904013978,1.258989904013978,0.0,0.0,0.0,0.0
MA::MA_LONG_8837,LONG,12.755007282849315,15.104870502320043,14.703627113648135,14.060856984569732,14.060856984569732,1.9486198307988207,-0.401243388671908,-0.6427701290784036,0.0,2.3498632194707287,-1.0440135177503116,1.3058497017204171
MA::MA_LONG_9052,LONG,2.2667954558507173,0.05979899493097859,1.3762134394205443,0.6599525313669667,0.6599525313669667,-0.890582016430173,1.3164144444895658,-0.7162609080535776,0.0,-2.2069964609197386,0.6001535364359881,-1.6068429244837505
MA::MA_LONG_9063,LONG,1.6001436081073102,1.6001436081073102,1.6001436081073102,1.6001436081073102,1.6001436081073102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA::MA_SHORT_7512,SHORT,-2.264664837209885,-2.264664837209885,-2.264664837209885,-1.5938368284909772,-2.264664837209885,0.0,0.0,0.0,-0.670828008718908,0.0,0.670828008718908,0.0
MA::MA_SHORT_7557,SHORT,-0.7790390085279688,-0.7790390085279688,-0.7790390085279688,-0.7790390085279688,-0.7790390085279688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA::MA_SHORT_7583,SHORT,1.573252468443934,1.573252468443934,5.287463878426843,3.9867740340030524,4.493629850544145,3.714211409982909,3.714211409982909,-0.7938340278826983,0.5068558165410924,0.0,2.4135215655591185,2.920377382100211
MA::MA_SHORT_7724,SHORT,-2.6467641231779244,-2.6467641231779244,-2.194840011882,-2.6467641231779244,-3.1634244697237057,0.45192411129592447,0.45192411129592447,-0.9685844578417058,-0.5166603465457813,0.0,0.0,-0.5166603465457813
MA::MA_SHORT_7801,SHORT,0.7461992917307779,0.7461992917307779,-1.046551265239658,0.7461992917307779,0.08620142544798039,-1.7927505569704358,-1.7927505569704358,1.1327526906876384,-0.6599978662827976,0.0,0.0,-0.6599978662827976
MA::MA_SHORT_7903,SHORT,-4.910885126872004,-2.401798413769112,-8.01120646899596,-2.401798413769112,0.15577101079608643,-3.100321342123956,-5.609408055226847,8.166977479792047,2.5575694245651985,2.5090867131028918,0.0,5.06665613766809
MA::MA_SHORT_8005,SHORT,2.169040178290037,2.169040178290037,2.169040178290037,2.169040178290037,2.169040178290037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA::MA_SHORT_8017,SHORT,0.7842066531149569,0.5523919689751954,-0.005473658673162186,-0.2485842516489041,-0.15221380638297144,-0.789680311788119,-0.5578656276483576,-0.14674014770980925,0.09637044526593266,-0.23181468413976147,-0.8009762206240995,-0.9364204594979283
MA::MA_SHORT_8064,SHORT,2.135508391531108,2.135508391531108,0.48572682692992086,-0.21989810605331742,0.7998758789500603,-1.6497815646011873,-1.6497815646011873,0.31414905202013943,1.0197739850033778,0.0,-2.3554064975844256,-1.3356325125810478
MA::MA_SHORT_8074,SHORT,2.474463047342983,2.474463047342983,2.474463047342983,2.474463047342983,2.474463047342983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA::MA_SHORT_8131,SHORT,1.0001144584629826,1.0001144584629826,-1.0001144584629826,1.0001144584629826,1.0001144584629826,-2.0002289169259653,-2.0002289169259653,2.0002289169259653,0.0,0.0,0.0,0.0
MA::MA_SHORT_8139,SHORT,3.0615849775106954,0.7047403976343012,-3.0615849775106954,-2.0399014408250435,1.4097671426037566,-6.123169955021391,-3.7663253751449965,4.471352120114452,3.4496685834288003,-2.356844579876394,-2.7446418384593447,-1.6518178349069388
MA::MA_SHORT_8170,SHORT,-1.1971469599939402,5.063117141843194,1.1971469599939402,3.9224652597439627,2.337798842093172,2.3942939199878803,-3.865970181849254,1.1406518820992317,-1.5846664176507907,6.2602641018371346,-1.1406518820992315,3.534945802087112
MA::MA_SHORT_8314,SHORT,-2.063928653147639,-2.063928653147639,-1.880463385457886,-2.0273249120470425,-2.0273249120470425,0.1834652676897528,0.1834652676897528,-0.1468615265891564,0.0,0.0,0.03660374110059639,0.03660374110059639
MA::MA_SHORT_8371,SHORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA::MA_SHORT_8431,SHORT,1.2939265632891166,1.2939265632891166,0.019600771852540406,-0.038331131486523944,1.3907259559957361,-1.2743257914365762,-1.2743257914365762,1.3711251841431957,1.4290570874822601,0.0,-1.3322576947756406,0.09679939270661952
MA::MA_SHORT_8481,SHORT,0.8365726677015385,1.4152408866053807,0.023474658848639716,2.5039447446231016,2.4047818880108798,-0.8130980088528987,-1.391766227756741,2.38130722916224,-0.0991628566122218,0.5786682189038422,1.0887038580177208,1.5682092203093414
MA::MA_SHORT_8756,SHORT,-0.5842150551547386,0.07976080156258017,-1.2041329426564018,0.07976080156258017,-2.387122899510451,-0.6199178875016632,-1.283893744218982,-1.1829899568540494,-2.4668837010730313,0.6639758567173187,0.0,-1.8029078443557127
MA::MA_SHORT_9068,SHORT,-0.8787025791690836,-0.8787025791690836,2.1044969850356057,2.1044969850356057,2.1044969850356057,2.983199564204689,2.983199564204689,0.0,0.0,0.0,2.983199564204689,2.983199564204689
NI::NI_LONG_10025,LONG,-2.180081098141589,-2.180081098141589,-2.180081098141589,2.180081098141589,-2.180081098141589,0.0,0.0,0.0,-4.360162196283178,0.0,4.360162196283178,0.0
NI::NI_LONG_10197,LONG,-0.09887269478594897,-0.6196633427154778,0.1633566647058164,-0.09887269478594897,-0.09762812585850382,0.26222935949176535,0.7830200074212943,-0.2609847905643202,0.00124456892744515,-0.5207906479295289,0.5207906479295289,0.00124456892744515
NI::NI_LONG_10590,LONG,-2.6228735292545045,-2.787592201672746,-0.04102959266510228,-2.887213743703283,-3.2479952045389746,2.581843936589402,2.746562609007644,-3.2069656118738723,-0.3607814608356916,-0.16471867241824167,-0.09962154203053686,-0.6251216752844702
NI::NI_LONG_10678,LONG,0.942492510327757,-1.242611137240763,-0.942492510327757,-1.0354691037022048,-0.032362589304215206,-1.884985020655514,0.30011862691300606,0.9101299210235418,1.0031065143979896,-2.1851036475685204,0.2071420335385583,-0.9748550996319723
NI::NI_LONG_10938,LONG,-2.5542547365088613,2.5542547365088613,2.5542547365088613,-0.13412487895283176,0.13412487895283176,5.1085094730177225,0.0,-2.4201298575560295,0.2682497579056635,5.1085094730177225,-2.688379615461693,2.688379615461693
NI::NI_LONG_11012,LONG,-0.8446023696385602,-0.8446023696385602,0.8446023696385602,-0.8446023696385602,-0.8446023696385602,1.6892047392771203,1.6892047392771203,-1.6892047392771203,0.0,0.0,0.0,0.0
NI::NI_LONG_11022,LONG,7.827251953014363,2.7378539814073366,5.465157286191447,3.1624310822176347,7.141659491817188,-2.362094666822916,2.7273033047841104,1.6765022056257406,3.979228409599553,-5.089397971607026,0.4245771008102981,-0.6855924611971753
NI::NI_LONG_11398,LONG,2.9846540396822725,1.4289786506207127,0.874184190641943,2.9846540396822725,2.398390488111603,-2.1104698490403297,-0.5547944599787697,1.5242062974696602,-0.5862635515706693,-1.5556753890615598,1.5556753890615598,-0.5862635515706693
NI::NI_LONG_11421,LONG,1.493264409381766,1.493264409381766,1.493264409381766,1.493264409381766,1.493264409381766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI::NI_LONG_11447,LONG,4.6639015570059215,4.6639015570059215,4.6639015570059215,3.578086240416991,3.578086240416991,0.0,0.0,-1.0858153165889304,0.0,0.0,-1.0858153165889304,-1.0858153165889304
NI::NI_LONG_11571,LONG,1.078661958824692,0.6727421521355536,0.9645622479529821,0.6727421521355536,1.263234967840483,-0.11409971087170989,0.2918200958174285,0.298672719887501,0.5904928157049295,-0.4059198066891384,0.0,0.1845730090157911
NI::NI_LONG_11690,LONG,0.394449489718661,-0.504264284835461,0.05942096834779172,0.394449489718661,0.394449489718661,-0.3350285213708693,0.5636852531832528,0.3350285213708693,0.0,-0.898713774554122,0.898713774554122,0.0
NI::NI_LONG_9864,LONG,2.838509756988344,2.838509756988344,2.423020188741863,2.838509756988344,2.0727857086430506,-0.415489568246481,-0.415489568246481,-0.35023448009881264,-0.7657240483452936,0.0,0.0,-0.7657240483452936
NI::NI_LONG_9917,LONG,-0.24755569878428804,-0.24755569878428804,-1.0203704553633943,-0.24755569878428804,-0.15760871500357135,-0.7728147565791063,-0.7728147565791063,0.862761740359823,0.0899469837807167,0.0,0.0,0.0899469837807167
NI::NI_LONG_9995,LONG,-1.2734395593805232,-1.2734395593805232,-1.2734395593805232,-1.2734395593805232,-1.2734395593805232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI::NI_SHORT_10047,SHORT,1.6193166554078016,1.6193166554078016,1.6193166554078016,1.6193166554078016,1.519874438942877,0.0,0.0,-0.09944221646492446,-0.09944221646492446,0.0,0.0,-0.09944221646492446
NI::NI_SHORT_10071,SHORT,-3.4151655621979073,-1.565023507500382,-2.160900465746166,-2.626044640235914,-2.2760591016621894,1.2542650964517414,-0.5958769582457839,-0.11515863591602349,0.3499855385737245,1.8501420546975254,-1.061021132735532,1.139106460535718
