instrument,prev_session_end,next_session_start,gap_min,gap_type,prev_bars,next_bars,prev_ret_15m,prev_ret_30m,prev_vol,next_open_to_5m,next_open_to_15m,next_open_to_30m,prev_ret_15m_bin,prev_ret_30m_bin
MA,2025-03-11 11:25:00,2025-03-11 13:30:00,125.0,lunch,12,18,0.002327385570209506,0.0034951456310678974,84399.0,0.002708978328173295,0.001547987616099089,0.002708978328173295,5.0,5.0
MA,2025-03-11 14:55:00,2025-03-11 21:00:00,365.0,overnight,18,24,0.0011600928074246841,-0.00038610038610042974,175870.0,-0.0023148148148147696,0.0011574074074074403,-0.0003858024691357764,4.0,3.0
MA,2025-03-11 22:55:00,2025-03-12 09:00:00,605.0,overnight,24,15,0.0015552099533437946,0.0011659541391371153,292442.0,0.00038819875776407997,0.0007763975155279379,0.0015527950310558758,5.0,4.0
MA,2025-03-12 10:10:00,2025-03-12 10:30:00,20.0,lunch,15,12,-0.004665629860031051,-0.007751937984496138,190496.0,-0.0015618898867629794,-0.001952362358453752,-0.0011714174150722068,1.0,1.0
MA,2025-03-12 11:25:00,2025-03-12 13:30:00,125.0,lunch,12,18,0.0019638648860957897,-0.002736512900703647,234002.0,-0.0011755485893416573,-0.002742946708463978,-0.0031347962382445305,5.0,1.0
MA,2025-03-12 14:55:00,2025-03-12 21:00:00,365.0,overnight,18,24,-0.0035502958579881616,-0.0031570639305446013,286094.0,0.003159557661927437,0.0003949447077409296,0.0011848341232227888,1.0,1.0
MA,2025-03-12 22:55:00,2025-03-13 09:00:00,605.0,overnight,24,15,0.0003941663381947791,0.0003941663381947791,239246.0,-0.002758077226162281,-0.0063041765169424835,-0.004728132387706863,3.0,3.0
MA,2025-03-13 10:10:00,2025-03-13 10:30:00,20.0,lunch,15,12,0.0023640661938533203,0.003154574132492094,252997.0,-0.0007858546168958425,0.0023575638506876384,0.0007858546168959535,5.0,5.0
MA,2025-03-13 11:25:00,2025-03-13 13:30:00,125.0,lunch,12,18,-0.0019661816751868066,-0.0015735641227380137,128660.0,0.0003941663381947791,0.0011824990145841152,0.0007883326763893361,1.0,2.0
MA,2025-03-13 14:55:00,2025-03-13 21:00:00,365.0,overnight,18,24,0.0015779092702170594,0.0007883326763893361,118956.0,-0.0011811023622047,0.0003937007874015297,0.0019685039370078705,5.0,4.0
MA,2025-03-13 22:55:00,2025-03-14 09:00:00,605.0,overnight,24,15,0.0,-0.0003915426781518905,245204.0,-0.001175088131609825,-0.001175088131609825,0.00235017626321965,3.0,3.0
MA,2025-03-14 10:10:00,2025-03-14 10:30:00,20.0,lunch,15,12,0.0,0.0011737089201877549,167889.0,-0.0007815552950370952,-0.0003907776475186031,0.0011723329425556983,3.0,4.0
MA,2025-03-14 11:25:00,2025-03-14 13:30:00,125.0,lunch,12,18,0.002730109204368114,0.003904724716907504,139732.0,0.0015564202334630295,0.0015564202334630295,0.005447470817120603,5.0,5.0
MA,2025-03-14 14:55:00,2025-03-14 21:00:00,365.0,overnight,18,24,0.0,0.0015461925009663258,302507.0,-0.001929756850636788,-0.0027016595908915253,-0.001929756850636788,3.0,4.0
MA,2025-03-14 22:55:00,2025-03-17 09:00:00,3485.0,long_gap,24,15,0.002713178294573737,0.003101977510663101,247681.0,-0.0011583011583011782,-0.00038610038610042974,-0.0011583011583011782,5.0,5.0
MA,2025-03-17 10:10:00,2025-03-17 10:30:00,20.0,lunch,15,12,0.0003868471953578645,-0.001544401544401497,163658.0,-0.0015467904098994678,-0.0019334880123743625,-0.0015467904098994678,3.0,2.0
MA,2025-03-17 11:25:00,2025-03-17 13:30:00,125.0,lunch,12,18,-0.0019402405898331088,-0.0031007751937984773,110474.0,0.0015552099533437946,0.0015552099533437946,0.00038880248833583764,1.0,1.0
MA,2025-03-17 14:55:00,2025-03-17 21:00:00,365.0,overnight,18,24,0.0027343749999999556,-0.0011673151750972721,184748.0,-0.006632852126414401,-0.00351150994927818,-0.003901677721420249,5.0,2.0
MA,2025-03-17 22:55:00,2025-03-18 09:00:00,605.0,overnight,24,15,-0.0007815552950370952,-0.0007815552950370952,246955.0,-0.001955416503715335,-0.003910833007430559,-0.0058662495111458934,2.0,2.0
MA,2025-03-18 10:10:00,2025-03-18 10:30:00,20.0,lunch,15,12,0.0011806375442739991,0.00039323633503740574,217853.0,0.0,-0.0019654088050314877,-0.0031446540880503138,4.0,3.0
MA,2025-03-18 11:25:00,2025-03-18 13:30:00,125.0,lunch,12,18,-0.0019669551534224894,0.0007889546351085297,97261.0,-0.0023649980291683415,-0.0019708316909735624,-0.005124162396531351,1.0,4.0
MA,2025-03-18 14:55:00,2025-03-18 21:00:00,365.0,overnight,18,24,-0.00039478878799836803,0.0007905138339920903,257811.0,-0.0015779092702169484,0.0007889546351085297,0.0,2.0,4.0
MA,2025-03-18 22:55:00,2025-03-19 09:00:00,605.0,overnight,24,15,0.0011862396204034287,0.0011862396204034287,168601.0,-0.0003960396039603964,-0.0007920792079207928,0.0,4.0,4.0
MA,2025-03-19 10:10:00,2025-03-19 10:30:00,20.0,lunch,15,12,-0.00039416633819466806,0.003958828186856778,218308.0,0.0011829652996846463,0.0,0.0007886435331230235,2.0,5.0
MA,2025-03-19 11:25:00,2025-03-19 13:30:00,125.0,lunch,12,18,-0.0007877116975186782,0.0,53382.0,-0.0011820330969266601,-0.0015760441292356209,-0.0011820330969266601,2.0,3.0
MA,2025-03-19 14:55:00,2025-03-19 21:00:00,365.0,overnight,18,24,0.001974723538704648,0.0,121177.0,-0.00039308176100627534,0.0,0.0,5.0,3.0
MA,2025-03-19 22:55:00,2025-03-20 09:00:00,605.0,overnight,24,15,0.00039292730844797674,0.0,214786.0,-0.0019638648860957897,-0.00392772977219169,-0.0015710919088767206,3.0,3.0
MA,2025-03-20 10:10:00,2025-03-20 10:30:00,20.0,lunch,15,12,0.0,0.003929273084479323,184700.0,-0.0007827788649706902,-0.00039138943248528957,0.0,3.0,5.0
MA,2025-03-20 11:25:00,2025-03-20 13:30:00,125.0,lunch,12,18,0.001956947162426559,0.0015649452269170805,105229.0,0.0003906250000000888,0.0015624999999999112,-0.0003906249999999778,5.0,4.0
MA,2025-03-20 14:55:00,2025-03-20 21:00:00,365.0,overnight,18,24,0.0003909304143863146,0.0007821666014862227,123000.0,-0.0031250000000000444,-0.001953125,-0.001953125,3.0,4.0
MA,2025-03-20 22:55:00,2025-03-21 09:00:00,605.0,overnight,24,15,0.0011695906432749315,0.0019508388607101246,239588.0,-0.0015570260801868185,-0.004281821720513834,-0.0035033086804203695,4.0,4.0
MA,2025-03-21 10:10:00,2025-03-21 10:30:00,20.0,lunch,15,12,-0.0011714174150722068,-0.0011714174150722068,140537.0,-0.0011727912431587217,-0.0011727912431587217,-0.0007818608287725182,2.0,2.0
MA,2025-03-21 11:25:00,2025-03-21 13:30:00,125.0,lunch,12,18,0.0011737089201877549,0.0011737089201877549,67612.0,-0.0003907776475186031,-0.0011723329425556983,-0.0015631105900743014,4.0,4.0
MA,2025-03-21 14:55:00,2025-03-21 21:00:00,365.0,overnight,18,24,0.0,0.00039169604386990464,97747.0,0.0,-0.0011741682974559797,0.0007827788649705791,3.0,3.0
MA,2025-03-21 22:55:00,2025-03-24 09:00:00,3485.0,long_gap,24,15,0.0015618898867630904,0.0003900156006240163,188854.0,0.0035087719298245723,0.005068226120857666,0.007797270955165692,5.0,3.0
MA,2025-03-24 10:10:00,2025-03-24 10:30:00,20.0,lunch,15,12,0.0007727975270479526,0.0003862495171880198,308519.0,-0.0023166023166023564,-0.002702702702702675,-0.0011583011583011782,4.0,3.0
MA,2025-03-24 11:25:00,2025-03-24 13:30:00,125.0,lunch,12,18,-0.0023183925811437467,-0.0015467904098994678,73555.0,0.0019364833462431896,0.0015491866769945517,0.0023237800154918276,1.0,2.0
MA,2025-03-24 14:55:00,2025-03-24 21:00:00,365.0,overnight,18,24,-0.0003863987635239763,-0.0015438054805094747,98192.0,-0.0015461925009663258,-0.0015461925009663258,-0.004638577502899088,2.0,2.0
MA,2025-03-24 22:55:00,2025-03-25 09:00:00,605.0,overnight,24,15,0.0,0.002339181286549641,294591.0,-0.0015552099533436836,-0.002332814930015581,-0.001166407465007735,3.0,5.0
MA,2025-03-25 10:10:00,2025-03-25 10:30:00,20.0,lunch,15,12,0.0,-0.0003901677721420693,119375.0,-0.002732240437158473,-0.006635441061670577,-0.005854800936768156,3.0,3.0
MA,2025-03-25 11:25:00,2025-03-25 13:30:00,125.0,lunch,12,18,0.0007843137254901489,0.0019630938358854433,201384.0,0.0,0.0007836990595611049,0.0,4.0,4.0
MA,2025-03-25 14:55:00,2025-03-25 21:00:00,365.0,overnight,18,24,-0.0019577133907595634,-0.0011755485893416573,105712.0,0.00039261876717699984,0.0007852375343542217,0.0015704750687082214,1.0,2.0
MA,2025-03-25 22:55:00,2025-03-26 09:00:00,605.0,overnight,24,15,0.0011778563015312216,0.0019646365422396617,155296.0,-0.0023538642604943316,-0.0023538642604943316,0.0003923107100822776,4.0,4.0
MA,2025-03-26 10:10:00,2025-03-26 10:30:00,20.0,lunch,15,12,-0.0007861635220125507,-0.0015710919088767206,103972.0,0.0027537372147914407,0.0019669551534224894,0.002360346184107076,2.0,2.0
MA,2025-03-26 11:25:00,2025-03-26 13:30:00,125.0,lunch,12,18,0.00039323633503740574,-0.0015698587127158659,72247.0,-0.00039308176100627534,0.0,0.00039308176100627534,3.0,2.0
MA,2025-03-26 14:55:00,2025-03-26 21:00:00,365.0,overnight,18,24,-0.00039169604386990464,0.0011769321302470548,110833.0,-0.0003912363067292146,-0.0011737089201877549,-0.0015649452269170805,2.0,4.0
MA,2025-03-26 22:55:00,2025-03-27 09:00:00,605.0,overnight,24,15,0.0,0.0003892565200467324,297041.0,0.000777907429015956,0.001166861143523823,-0.002333722287047868,3.0,3.0
MA,2025-03-27 10:10:00,2025-03-27 10:30:00,20.0,lunch,15,12,-0.000779423226812126,-0.000779423226812126,130334.0,0.000779727095516547,0.0011695906432749315,0.0011695906432749315,2.0,2.0
MA,2025-03-27 11:25:00,2025-03-27 13:30:00,125.0,lunch,12,18,-0.0011695906432748204,-0.003112840466926059,42833.0,-0.0003903200624512104,0.0007806401249024209,0.0,2.0,1.0
MA,2025-03-27 14:55:00,2025-03-27 21:00:00,365.0,overnight,18,24,-0.000779727095516547,-0.0003900156006240163,86244.0,0.0007803355442841386,0.0007803355442841386,0.0015606710885680553,2.0,3.0
MA,2025-03-27 22:55:00,2025-03-28 09:00:00,605.0,overnight,24,15,-0.0007782101167315147,-0.0007782101167315147,127454.0,-0.001168224299065379,-0.003894080996884708,-0.004672897196261627,2.0,2.0
MA,2025-03-28 10:10:00,2025-03-28 10:30:00,20.0,lunch,15,12,-0.0023547880690737433,-0.0023547880690737433,224435.0,-0.0027548209366391463,-0.0043290043290042934,-0.0035419126328217754,1.0,1.0
MA,2025-03-28 11:25:00,2025-03-28 13:30:00,125.0,lunch,12,18,-0.0011857707509881354,0.0007920792079207928,229171.0,0.002374356944994105,0.001582904629995996,0.002374356944994105,2.0,4.0
MA,2025-03-28 14:55:00,2025-03-28 21:00:00,365.0,overnight,18,24,0.0003937007874015297,-0.0007864726700747005,201126.0,-0.0007880220646178104,-0.0023640661938534313,-0.0015760441292356209,3.0,2.0
MA,2025-03-28 22:55:00,2025-03-31 09:00:00,3485.0,long_gap,24,15,0.0011853022520742496,0.0015810276679841806,149872.0,-0.003159557661927326,-0.005924170616113722,-0.008293838862559189,4.0,4.0
MA,2025-03-31 10:10:00,2025-03-31 10:30:00,20.0,lunch,15,12,-0.002005615724027243,-0.0071827613727054596,423918.0,0.000803858520900258,0.001205787781350498,0.002813504823151236,1.0,1.0
MA,2025-03-31 11:25:00,2025-03-31 13:30:00,125.0,lunch,12,18,-0.0024077046548957037,-0.003607214428857697,113173.0,-0.0012062726176115257,-0.002010454362685987,-0.001608363490148812,1.0,1.0
MA,2025-03-31 14:55:00,2025-03-31 21:00:00,365.0,overnight,18,24,-0.00161095449053561,-0.00161095449053561,167838.0,0.0,0.00040338846308984877,0.00040338846308984877,1.0,2.0
MA,2025-03-31 22:55:00,2025-04-01 09:00:00,605.0,overnight,24,15,0.00040160642570286065,0.0,194262.0,-0.0016057808109193328,-0.0032115616218386656,-0.0016057808109193328,3.0,3.0
MA,2025-04-01 10:10:00,2025-04-01 10:30:00,20.0,lunch,15,12,0.002008838891121023,-0.00040080160320643543,101987.0,-0.00200481154771448,-0.002806736166800272,-0.0036086607858861752,5.0,3.0
MA,2025-04-01 11:25:00,2025-04-01 13:30:00,125.0,lunch,12,18,-0.0024154589371980784,-0.0016116035455278066,93395.0,-0.0012111425111021035,-0.002018570851836876,0.002422285022204207,1.0,2.0
MA,2025-04-01 14:55:00,2025-04-01 21:00:00,365.0,overnight,18,24,-0.000803858520900369,-0.000803858520900369,194934.0,0.001208702659145855,0.001208702659145855,0.001208702659145855,2.0,2.0
MA,2025-04-01 22:55:00,2025-04-02 09:00:00,605.0,overnight,24,15,0.0,-0.0004022526146419958,138475.0,-0.0024144869215291243,-0.0016096579476860828,-0.003621730382293742,3.0,3.0
MA,2025-04-02 10:10:00,2025-04-02 10:30:00,20.0,lunch,15,12,0.0012111425111021035,0.00040338846308984877,115333.0,0.0012091898428052694,0.0004030632809350898,0.0016122531237403592,4.0,3.0
MA,2025-04-02 11:25:00,2025-04-02 13:30:00,125.0,lunch,12,18,0.0,-0.001208215867901763,90561.0,0.0008061265618701796,0.0,0.0008061265618701796,3.0,2.0
MA,2025-04-02 14:55:00,2025-04-02 21:00:00,365.0,overnight,18,24,-0.0012062726176115257,0.0028259991925716488,121541.0,0.00121212121212122,-0.0008080808080808133,-0.00121212121212122,2.0,5.0
MA,2025-04-02 22:55:00,2025-04-03 09:00:00,605.0,overnight,24,15,-0.0008058017727639033,-0.001208215867901763,223523.0,0.00040469445568591667,0.0008093889113718333,0.0,2.0,2.0
MA,2025-04-03 10:10:00,2025-04-03 10:30:00,20.0,lunch,15,12,-0.0004050222762251865,-0.004035512510088823,151541.0,0.003648155654641272,0.0016214025131739973,-0.001216051884880387,2.0,1.0
MA,2025-04-03 11:25:00,2025-04-03 13:30:00,125.0,lunch,12,18,-0.0008116883116883189,-0.0008116883116883189,91076.0,0.0,-0.001625355546525764,0.000812677773262882,2.0,2.0
MA,2025-04-03 14:55:00,2025-04-07 09:00:00,5405.0,long_gap,18,15,-0.0036540803897685548,-0.0008143322475570036,149908.0,0.03608695652173921,0.03391304347826085,0.04130434782608705,1.0,2.0
MA,2025-04-07 10:10:00,2025-04-07 10:30:00,20.0,lunch,15,12,0.0,-0.001674340728338164,414258.0,0.001677852348993314,0.006711409395973256,0.006291946308724761,3.0,2.0
MA,2025-04-07 11:25:00,2025-04-07 13:30:00,125.0,lunch,12,18,0.0004171881518564291,-0.0016652789342215257,95480.0,-0.004585243851604859,-0.002917882451021314,-0.0016673614005835447,3.0,2.0
MA,2025-04-07 14:55:00,2025-04-07 21:00:00,365.0,overnight,18,24,-0.003355704697986628,-0.005441607367099199,237534.0,-0.0004173622704507496,0.0004173622704508606,-0.002921535893155247,1.0,1.0
MA,2025-04-07 22:55:00,2025-04-08 09:00:00,605.0,overnight,24,15,0.0008340283569641116,-0.0008326394671107629,296033.0,-0.0033319450229071235,-0.0037484381507705278,-0.0037484381507705278,4.0,2.0
MA,2025-04-08 10:10:00,2025-04-08 10:30:00,20.0,lunch,15,12,0.0012562814070351536,0.0012562814070351536,102757.0,-0.002091175240485188,-0.002091175240485188,-0.0008364700961940308,4.0,4.0
MA,2025-04-08 11:25:00,2025-04-08 13:30:00,125.0,lunch,12,18,-0.0016757436112274648,-0.0016757436112274648,79558.0,0.0008396305625524292,0.0,-0.0008396305625524292,1.0,2.0
MA,2025-04-08 14:55:00,2025-04-08 21:00:00,365.0,overnight,18,24,0.0,-0.00042211903756861346,150403.0,-0.0016913319238900382,0.0038054968287526414,0.0,3.0,2.0
MA,2025-04-08 22:55:00,2025-04-09 09:00:00,605.0,overnight,24,15,-0.0016771488469601303,-0.0016771488469601303,240272.0,-0.0025423728813559476,-0.020762711864406813,-0.02203389830508473,1.0,2.0
MA,2025-04-09 10:10:00,2025-04-09 10:30:00,20.0,lunch,15,12,-0.002572898799313883,0.0077989601386481144,516821.0,-0.007305543618392751,-0.004727116458960068,0.005586592178770999,1.0,5.0
MA,2025-04-09 11:25:00,2025-04-09 13:30:00,125.0,lunch,12,18,0.005562687205819428,0.0064239828693790635,128316.0,0.0017064846416381396,-0.0008532423208190698,0.002986348122866911,5.0,5.0
MA,2025-04-09 14:55:00,2025-04-09 21:00:00,365.0,overnight,18,24,0.00042535091450446316,-0.0054968287526426796,193366.0,0.012068965517241459,0.018534482758620685,0.022413793103448265,3.0,1.0
MA,2025-04-09 22:55:00,2025-04-10 09:00:00,605.0,overnight,24,15,-0.001263157894736855,-0.003361344537815114,341105.0,-0.007053941908713668,-0.007468879668049766,-0.006224066390041472,2.0,1.0
MA,2025-04-10 10:10:00,2025-04-10 10:30:00,20.0,lunch,15,12,0.0028901734104045396,0.007883817427385864,308360.0,-0.003705228489090162,-0.003705228489090162,-0.00535199670646358,5.0,5.0
MA,2025-04-10 11:25:00,2025-04-10 13:30:00,125.0,lunch,12,18,0.0,-0.0008288437629506706,71892.0,-0.0008295313148071193,0.0012442969722106234,0.004977187888842716,3.0,2.0
MA,2025-04-10 14:55:00,2025-04-10 21:00:00,365.0,overnight,18,24,0.0024793388429751317,0.0,111741.0,-0.004132231404958664,-0.006611570247933907,-0.009504132231405005,5.0,3.0
MA,2025-04-10 22:55:00,2025-04-11 09:00:00,605.0,overnight,24,15,-0.0008336807002917723,-0.0012499999999999734,205191.0,-0.002917882451021314,-0.004168403501458973,-0.002917882451021314,2.0,2.0
MA,2025-04-11 10:10:00,2025-04-11 10:30:00,20.0,lunch,15,12,0.0004203446826398505,-0.00335008375209378,109556.0,0.0008403361344537785,-0.00042016806722688926,0.0021008403361344463,3.0,1.0
MA,2025-04-11 11:25:00,2025-04-11 13:30:00,125.0,lunch,12,18,0.0037672666387609244,0.004608294930875667,63609.0,0.002083333333333437,0.0016666666666667052,0.0,5.0,5.0
MA,2025-04-11 14:55:00,2025-04-11 21:00:00,365.0,overnight,18,24,0.0012557555462535674,0.003355704697986628,185450.0,-0.0029264214046822445,-0.0025083612040134318,-0.0025083612040134318,4.0,5.0
MA,2025-04-11 22:55:00,2025-04-14 09:00:00,3485.0,long_gap,24,15,-0.0004184100418409553,0.0,136065.0,-0.011273486430062651,-0.011691022964509412,-0.01043841336116913,2.0,3.0
MA,2025-04-14 10:10:00,2025-04-14 10:30:00,20.0,lunch,15,12,-0.002540220152413175,-0.008834665544804388,174872.0,-0.0004244482173174635,-0.000848896434634927,0.0038200339558573937,1.0,1.0
MA,2025-04-14 11:25:00,2025-04-14 13:30:00,125.0,lunch,12,18,0.003799071338117299,0.005922165820642977,105547.0,0.0012610340479193294,0.0008406893652794789,-0.0016813787305590688,5.0,5.0
MA,2025-04-14 14:55:00,2025-04-14 21:00:00,365.0,overnight,18,24,0.0004210526315788776,0.0,102426.0,0.003368421052631687,0.00252631578947371,0.00252631578947371,3.0,3.0
MA,2025-04-14 22:55:00,2025-04-15 09:00:00,605.0,overnight,24,15,-0.000421585160202409,-0.000421585160202409,125754.0,-0.0008438818565400519,-0.002953586497890348,-0.004641350210970452,2.0,2.0
MA,2025-04-15 10:10:00,2025-04-15 10:30:00,20.0,lunch,15,12,0.0008478168715557732,0.0012722646310432406,105327.0,0.005506141465480674,0.004235493434985083,0.005506141465480674,4.0,4.0
MA,2025-04-15 11:25:00,2025-04-15 13:30:00,125.0,lunch,12,18,0.0016884761502744539,0.0,67171.0,0.0012636899747262564,-0.0008424599831508006,0.0,5.0,3.0
MA,2025-04-15 14:55:00,2025-04-15 21:00:00,365.0,overnight,18,24,0.0008449514152937265,0.0004222972972973693,76126.0,0.0071729957805906075,0.004641350210970563,0.0033755274261604296,4.0,3.0
MA,2025-04-15 22:55:00,2025-04-16 09:00:00,605.0,overnight,24,15,0.0,0.0,99379.0,0.003371260008428134,0.0037926675094817064,0.0037926675094817064,3.0,3.0
MA,2025-04-16 10:10:00,2025-04-16 10:30:00,20.0,lunch,15,12,-0.0004191114836546994,0.0,56834.0,0.0008385744234800097,-0.0008385744234801207,-0.0008385744234801207,2.0,3.0
MA,2025-04-16 11:25:00,2025-04-16 13:30:00,125.0,lunch,12,18,-0.002931323283082099,-0.002931323283082099,47355.0,0.00042016806722688926,-0.0021008403361344463,-0.001680672268907557,1.0,1.0
MA,2025-04-16 14:55:00,2025-04-16 21:00:00,365.0,overnight,18,24,0.001267962806424272,0.0,73816.0,-0.004845814977973539,-0.008810572687224627,-0.008810572687224627,4.0,3.0
MA,2025-04-16 22:55:00,2025-04-17 09:00:00,605.0,overnight,24,15,-0.002221235006663713,-0.003991130820399147,198362.0,0.0022261798753340223,0.0017809439002671734,0.00044523597506684887,1.0,1.0
MA,2025-04-17 10:10:00,2025-04-17 10:30:00,20.0,lunch,15,12,-0.0008849557522123686,-0.0017683465959328348,140147.0,0.0,0.0,0.003985828166519045,2.0,2.0
MA,2025-04-17 11:25:00,2025-04-17 13:30:00,125.0,lunch,12,18,0.003978779840848823,0.0022065313327448433,72511.0,-0.00044033465433734875,-0.0013210039630119352,-0.004403346543372932,5.0,4.0
MA,2025-04-17 14:55:00,2025-04-17 21:00:00,365.0,overnight,18,24,-0.0022291573785109264,0.0008944543828264262,248431.0,0.004906333630686932,0.007582515611061602,0.004460303300624524,1.0,4.0
MA,2025-04-17 22:55:00,2025-04-18 09:00:00,605.0,overnight,24,15,0.000444049733570262,0.0,252150.0,0.0008861320336730483,0.0004430660168364131,-0.0013291980505095724,4.0,3.0
MA,2025-04-18 10:10:00,2025-04-18 10:30:00,20.0,lunch,15,12,-0.0022123893805309214,-0.00044326241134751143,116304.0,-0.0017730496453900457,0.00044326241134751143,0.0008865248226950229,1.0,2.0
MA,2025-04-18 11:25:00,2025-04-18 13:30:00,125.0,lunch,12,18,-0.002658396101019034,-0.00310008857395927,84594.0,0.002666666666666595,0.002666666666666595,0.005333333333333412,1.0,1.0
MA,2025-04-18 14:55:00,2025-04-18 21:00:00,365.0,overnight,18,24,0.0,0.0,166268.0,-0.0022026431718061845,-0.003083700440528636,-0.004405286343612369,3.0,3.0
MA,2025-04-18 22:55:00,2025-04-21 09:00:00,3485.0,long_gap,24,15,0.0030715225976305494,0.0035118525021948788,228559.0,-0.0035010940919036893,-0.005251641137855589,-0.008752735229759279,5.0,5.0
MA,2025-04-21 10:10:00,2025-04-21 10:30:00,20.0,lunch,15,12,0.001322168356103992,0.0,180076.0,-0.002640845070422504,-0.002640845070422504,-0.0022007042253521236,4.0,3.0
MA,2025-04-21 11:25:00,2025-04-21 13:30:00,125.0,lunch,12,18,0.0035320088300221375,0.0030891438658429138,61125.0,0.0,0.0,0.0004399472063352228,5.0,5.0
MA,2025-04-21 14:55:00,2025-04-21 21:00:00,365.0,overnight,18,24,0.0,-0.0004393673110720808,100477.0,-0.0008814455707359947,-0.0030850594975759815,-0.0017628911414719894,3.0,2.0
MA,2025-04-21 22:55:00,2025-04-22 09:00:00,605.0,overnight,24,15,-0.0004428697962799433,-0.0013274336283185528,198490.0,0.003098716246126676,0.003098716246126676,0.003098716246126676,2.0,2.0
MA,2025-04-22 10:10:00,2025-04-22 10:30:00,20.0,lunch,15,12,0.001765225066195919,0.001765225066195919,102178.0,-0.003083700440528636,-0.004845814977973539,-0.0066079295154185536,5.0,4.0
MA,2025-04-22 11:25:00,2025-04-22 13:30:00,125.0,lunch,12,18,-0.0017667844522968323,0.0008857395925598865,92744.0,0.0026536930561698036,0.0008845643520565272,0.0,1.0,4.0
MA,2025-04-22 14:55:00,2025-04-22 21:00:00,365.0,overnight,18,24,-0.0004422821760282636,-0.0017667844522968323,93979.0,-0.0039823008849557695,-0.004867256637168138,-0.003097345132743401,2.0,2.0
MA,2025-04-22 22:55:00,2025-04-23 09:00:00,605.0,overnight,24,15,0.0008865248226950229,0.0004430660168364131,254179.0,0.003973509933774766,0.004415011037527616,0.0013245033112583293,4.0,3.0
MA,2025-04-23 10:10:00,2025-04-23 10:30:00,20.0,lunch,15,12,-0.0004387889425186975,0.002199736031676114,218657.0,-0.0008783487044357052,-0.0008783487044357052,-0.0004391743522178526,2.0,4.0
MA,2025-04-23 11:25:00,2025-04-23 13:30:00,125.0,lunch,12,18,0.0,0.00044014084507049134,61912.0,-0.0008791208791208982,0.003076923076922977,0.008351648351648366,3.0,3.0
MA,2025-04-23 14:55:00,2025-04-23 21:00:00,365.0,overnight,18,24,0.00043497172683770735,0.0008703220191470518,284947.0,0.0021815008726002727,-0.00043630017452012115,-0.002617801047120394,3.0,4.0
MA,2025-04-23 22:55:00,2025-04-24 09:00:00,605.0,overnight,24,15,0.0017482517482516613,0.0017482517482516613,217987.0,-0.0004364906154518122,-0.0013094718463553257,-0.0004364906154518122,5.0,4.0
MA,2025-04-24 10:10:00,2025-04-24 10:30:00,20.0,lunch,15,12,-0.001311188811188857,-0.001311188811188857,79531.0,-0.0004376367614880028,-0.0013129102844638973,0.0004376367614880028,1.0,2.0
MA,2025-04-24 11:25:00,2025-04-24 13:30:00,125.0,lunch,12,18,0.0,-0.0013129102844638973,83042.0,-0.0013146362839614456,-0.0004382120946537782,-0.002629272567922891,3.0,2.0
MA,2025-04-24 14:55:00,2025-04-24 21:00:00,365.0,overnight,18,24,0.0017505470459517891,0.001312335958005173,150543.0,-0.001311188811188857,-0.0034965034965035446,-0.0034965034965035446,5.0,4.0
MA,2025-04-24 22:55:00,2025-04-25 09:00:00,605.0,overnight,24,15,-0.0004378283712784814,0.001755155770074568,152970.0,0.0026269702276706663,0.0026269702276706663,0.0,2.0,4.0
MA,2025-04-25 10:10:00,2025-04-25 10:30:00,20.0,lunch,15,12,-0.00217770034843201,0.0,103653.0,0.0004364906154517012,0.0008729812309036244,0.0008729812309036244,1.0,3.0
MA,2025-04-25 11:25:00,2025-04-25 13:30:00,125.0,lunch,12,18,-0.0017376194613379914,0.0008710801393727596,76879.0,-0.0008703220191470518,-0.0013054830287205776,-0.005221932114882533,1.0,4.0
MA,2025-04-25 14:55:00,2025-04-25 21:00:00,365.0,overnight,18,24,-0.0013094718463553257,-0.0008733624454148048,138599.0,0.002192982456140413,0.0035087719298245723,0.0035087719298245723,1.0,2.0
MA,2025-04-25 22:55:00,2025-04-28 09:00:00,3485.0,long_gap,24,15,0.0,0.0,149949.0,-0.0052060737527115375,-0.0008676789587852562,-0.0017353579175705125,3.0,3.0
MA,2025-04-28 10:10:00,2025-04-28 10:30:00,20.0,lunch,15,12,-0.0017353579175705125,0.00217770034843201,280981.0,-0.0008691873098652936,0.0,-0.0008691873098652936,1.0,4.0
MA,2025-04-28 11:25:00,2025-04-28 13:30:00,125.0,lunch,12,18,0.0,0.003478260869565153,98035.0,-0.0004334633723450665,-0.0013003901170350884,0.000866926744690133,3.0,5.0
MA,2025-04-28 14:55:00,2025-04-28 21:00:00,365.0,overnight,18,24,0.0013003901170351995,0.002169197396963085,141839.0,-0.0043290043290042934,-0.0060606060606061,-0.00649350649350644,4.0,4.0
MA,2025-04-28 22:55:00,2025-04-29 09:00:00,605.0,overnight,24,15,-0.00043610989969466996,-0.0013071895424836555,207377.0,-0.003054101221640515,-0.0021815008726003837,-0.0017452006980802626,2.0,2.0
MA,2025-04-29 10:10:00,2025-04-29 10:30:00,20.0,lunch,15,12,-0.0008748906386701893,-0.0013117621337996876,122374.0,-0.0026269702276707774,-0.0013134851138353332,-0.0026269702276707774,2.0,2.0
