action,h,scale,target_bin,risk_bin,WF1_n,WF1_E_R_lower,WF1_ambiguity_gap_R,WF2_n,WF2_E_R_lower,WF2_ambiguity_gap_R,WF3_n,WF3_E_R_lower,WF3_ambiguity_gap_R,sample_gate,positive_3_of_3,ambiguity_gate,robust_positive_geometry
OUTWARD,3,0.4,>=5,1-2,219,-0.5896793986804771,0.0,137,-0.4014665714276541,0.0,177,-0.7583018950861039,0.0,False,False,True,False
OUTWARD,3,0.4,3-5,>=3,57,0.4052448337218456,0.0,52,0.15973739783266674,0.0,67,-0.24939074893478136,0.0,False,False,True,False
OUTWARD,3,0.4,2-3,2-3,123,-0.07655476385489018,0.0,167,0.09983925417680342,0.0,76,-0.0694459989970351,0.0,False,False,True,False
OUTWARD,3,0.4,0.5-1,>=3,72,-0.06986767217853765,0.0,35,-0.21296829889090071,0.0,67,0.196668430351655,0.0,False,False,True,False
OUTWARD,3,0.4,2-3,>=3,66,-0.03190665980861556,0.0,66,0.0755640741807394,0.0,44,-0.05901519168434899,0.0,False,False,True,False
OUTWARD,3,0.4,<0.5,0.25-0.5,176,-0.03040910539152429,0.022727272727272728,262,0.011992296900997896,0.0,211,0.13570583575770673,0.04067930489731438,False,False,True,False
OUTWARD,3,0.4,>=5,2-3,80,-0.7210809455783481,0.0,41,-0.13667927116932818,0.0,52,-0.5354768522050622,0.0,False,False,True,False
OUTWARD,3,0.4,1-2,>=3,84,0.15938375947906652,0.0,90,-0.011535574113182047,0.0,85,0.20057984707482623,0.0,False,False,True,False
OUTWARD,3,0.4,0.5-1,2-3,175,0.12864997901075464,0.0,275,-0.1060304147536229,0.0,140,-0.12369295654903387,0.0,False,False,True,False
OUTWARD,3,0.4,>=5,>=3,45,-0.25410060355880787,0.0,45,0.24099812556671693,0.0,59,-0.598801974848685,0.0,False,False,True,False
OUTWARD,3,0.4,<0.5,>=3,49,0.07285793997856985,0.0,22,-0.1862193087907843,0.0,19,0.03317131758364313,0.0,False,False,True,False
OUTWARD,3,0.8,1-2,1-2,1419,0.010438691117875404,0.0,1482,0.02319145566224652,0.0034070138474044673,1329,-0.11148403483782358,0.0,True,False,True,False
OUTWARD,3,0.8,0.5-1,0.25-0.5,338,-0.35523438666360807,0.0,360,-0.006518954034963108,0.0,344,0.04132942549059352,0.04758435347669625,True,False,True,False
OUTWARD,3,0.8,2-3,<0.25,290,0.10147547720108835,0.0,238,-0.6808549346971806,0.0,235,-0.4139230465227321,0.0,True,False,True,False
OUTWARD,3,0.8,<0.5,0.5-1,682,0.01763139844668529,0.010703454374214853,412,0.05304913325290945,0.004358974358974359,588,-0.02028805072763296,0.027272727272727275,True,False,True,False
OUTWARD,3,0.8,3-5,0.5-1,583,-0.495191488394416,0.0,498,-0.16414077359865867,0.0,587,-0.546706625992737,0.0,True,False,True,False
OUTWARD,3,0.8,2-3,0.25-0.5,390,-0.22067335952614686,0.0,484,0.12901595828924575,0.0,464,0.03310637405843959,0.0,True,False,True,False
OUTWARD,3,0.8,1-2,0.5-1,2184,-0.02273174465774898,0.005680522361926722,2022,-0.07192870177494438,0.008138020833333334,2084,0.04254139353596024,0.006267996828588816,True,False,True,False
OUTWARD,3,0.8,>=5,0.25-0.5,152,-0.7705918673903556,0.0,64,-0.09533988955819288,0.0,96,-0.619850248131608,0.0,False,False,True,False
OUTWARD,3,0.8,3-5,0.25-0.5,210,0.07179827586107422,0.0,254,-0.1238967418214809,0.0,313,-0.8166987333654,0.0,True,False,True,False
OUTWARD,3,0.8,>=5,1-2,221,-0.5953782959210261,0.0,147,-0.4353458221015604,0.0,202,-0.7215132279827025,0.0,False,False,True,False
OUTWARD,3,0.8,<0.5,2-3,78,-0.09623124545172863,0.0,132,0.06411284423179307,0.0,66,0.06304861760223476,0.0,False,False,True,False
OUTWARD,3,0.8,1-2,0.25-0.5,775,-0.07168852375846224,0.0,909,-1.3271073220521879e-05,0.005506607929515419,855,-0.10872846402385532,0.0013903371567605142,True,False,True,False
OUTWARD,3,0.8,0.5-1,0.5-1,1587,-0.12256921315966136,0.012320730117340285,1307,0.00851088262850248,0.012831192453911485,1414,-0.015549475206790515,0.017372262773722627,True,False,True,False
OUTWARD,3,0.8,3-5,<0.25,128,-0.9682552082848946,0.0,164,-0.49437272426348894,0.0,147,-0.5769628828981356,0.0,False,False,True,False
OUTWARD,3,0.8,1-2,<0.25,419,0.13098930723008817,0.003579952267303103,381,-0.5662841689837202,0.0,406,-0.15047718325259835,0.0,True,False,True,False
OUTWARD,3,0.8,3-5,2-3,95,-0.4001700248117403,0.0,102,-0.7935027265276755,0.0,111,0.07474367650565034,0.0,False,False,True,False
OUTWARD,3,0.8,2-3,1-2,543,-0.13447117331890854,0.0,552,-0.3723020926913882,0.0,601,-0.12921013670517736,0.0,True,False,True,False
OUTWARD,3,0.8,0.5-1,1-2,1099,0.011717712233224854,0.0025378088028007303,988,0.05906937592275918,0.009209621993127148,979,0.015227073506298526,0.0017470300489168412,True,True,True,True
OUTWARD,3,0.8,3-5,1-2,362,-0.19146624231125503,0.0,370,-0.2785500262164935,0.0,495,-0.22252836384562916,0.0,True,False,True,False
OUTWARD,3,0.8,2-3,0.5-1,949,-0.03753325005211501,0.0,816,-0.27665093936832535,0.0,935,-0.14479465449728302,0.0,True,False,True,False
OUTWARD,3,0.8,1-2,2-3,262,-0.31899750256862414,0.0,214,0.010138031518355309,0.0,173,-0.0093874771650464,0.0,False,False,True,False
OUTWARD,3,0.8,0.5-1,<0.25,76,-0.4194078947368421,0.05526315789473685,45,-0.29230769230769227,0.0,64,-0.1576474302602448,0.0,False,False,True,False
OUTWARD,3,0.8,<0.5,1-2,577,0.0032626146587965625,0.013961605584642234,451,-0.04601027420058285,0.0,484,0.03502576952319914,0.0,True,False,True,False
OUTWARD,3,0.8,>=5,0.5-1,244,-0.20668373184346392,0.0,201,-0.3137472366411648,0.0,232,-0.24674938501878738,0.0,True,False,True,False
OUTWARD,3,0.8,3-5,>=3,57,0.4052448337218456,0.0,58,0.1234956041503959,0.0,69,-0.1713716880111335,0.0,False,False,True,False
OUTWARD,3,0.8,2-3,2-3,128,-0.0636555620263255,0.0,169,0.10609037046724226,0.0,88,0.146197539340256,0.0,False,False,True,False
OUTWARD,3,0.8,0.5-1,>=3,72,-0.06986767217853765,0.0,35,-0.21296829889090071,0.0,67,0.196668430351655,0.0,False,False,True,False
OUTWARD,3,0.8,2-3,>=3,67,-0.031906659808615546,0.0,72,0.0755640741807394,0.0,50,-0.1426582857568513,0.0,False,False,True,False
OUTWARD,3,0.8,>=5,2-3,81,-0.7210809455783481,0.0,41,-0.13667927116932818,0.0,52,-0.5354768522050622,0.0,False,False,True,False
OUTWARD,3,0.8,1-2,>=3,84,0.15938375947906652,0.0,90,-0.011535574113182047,0.0,85,0.20057984707482623,0.0,False,False,True,False
OUTWARD,3,0.8,0.5-1,2-3,175,0.12864997901075464,0.0,277,-0.10457049626066259,0.0,153,-0.13309050118626892,0.0,False,False,True,False
OUTWARD,3,0.8,>=5,>=3,46,-0.25410060355880787,0.0,45,0.24099812556671693,0.0,60,-0.46588101977208723,0.0,False,False,True,False
OUTWARD,3,0.8,>=5,<0.25,53,-1.0,0.0,55,1.2075471698113207,0.0,38,0.8918918918918919,0.0,False,False,True,False
OUTWARD,3,0.8,<0.5,>=3,49,0.07285793997856985,0.0,22,-0.1862193087907843,0.0,19,0.03317131758364313,0.0,False,False,True,False
OUTWARD,3,1.2,1-2,1-2,1675,-0.025686613553940703,0.0,1667,0.017019704138968427,0.0030377917107941195,1533,-0.07976861638382582,0.0,True,False,True,False
OUTWARD,3,1.2,<0.5,1-2,720,0.0026458520859992565,0.011494252873563218,493,-0.03128028659499401,0.0,546,0.04897535628730964,0.007769132504935548,True,False,True,False
OUTWARD,3,1.2,3-5,0.5-1,324,-0.4884833857188116,0.0,298,-0.1317249179370992,0.0,327,-0.3724633006924978,0.0,True,False,True,False
OUTWARD,3,1.2,>=5,0.25-0.5,49,-0.3624872026355126,0.0,31,0.8696308949130679,0.0,48,-0.26449287138506783,0.0,False,False,True,False
OUTWARD,3,1.2,3-5,0.25-0.5,64,1.3165835115229272,0.0,110,-0.45714285714285713,0.0,118,-0.5608843537414966,0.0,False,False,True,False
OUTWARD,3,1.2,>=5,1-2,261,-0.642542789034526,0.0,177,-0.3981698624897558,0.0,209,-0.7261163151234842,0.0,False,False,True,False
OUTWARD,3,1.2,<0.5,2-3,80,-0.08837514572480502,0.0,132,0.06411284423179307,0.0,75,0.08159894181475892,0.0,False,False,True,False
OUTWARD,3,1.2,1-2,0.25-0.5,323,0.16723882803989648,0.0,279,0.1422447548741788,0.0,260,0.5762677604894252,0.025549402891582706,True,True,True,True
OUTWARD,3,1.2,0.5-1,1-2,1234,0.00879807559429985,0.0022270567044986003,1139,0.04102353959291394,0.006367713004484305,1204,0.02869499383880357,0.0036130394186660165,True,True,True,True
OUTWARD,3,1.2,1-2,<0.25,70,-0.10850340136054429,0.0,65,-0.5384615384615384,0.0,70,-0.4645238095238095,0.2571428571428571,False,False,False,False
OUTWARD,3,1.2,3-5,2-3,102,-0.36527326903317675,0.0,112,-0.747311976755907,0.0,122,0.06022011330962805,0.0,False,False,True,False
OUTWARD,3,1.2,3-5,1-2,421,-0.09899616185724537,0.0,404,-0.30010130375665783,0.0,587,-0.2871490810515926,0.0,True,False,True,False
OUTWARD,3,1.2,2-3,0.5-1,576,-0.15635763441447365,0.0,439,-0.129078258628205,0.0,528,0.024330531633947574,0.0,True,False,True,False
OUTWARD,3,1.2,2-3,0.25-0.5,140,-0.4208683473389356,0.0,198,-0.10935841365941977,0.0,152,0.13564995564466628,0.0,False,False,True,False
OUTWARD,3,1.2,2-3,1-2,643,-0.08668702696174442,0.00597609561752988,631,-0.38197616532862844,0.0,654,-0.07576237022444152,0.0,True,False,True,False
OUTWARD,3,1.2,1-2,2-3,273,-0.33887693051095824,0.0,258,0.07467062645227561,0.0,189,-0.0017641622516529208,0.0,False,False,True,False
OUTWARD,3,1.2,1-2,0.5-1,1026,-0.03205626796084712,0.0,1024,-0.05820793098977255,0.00860642171466402,1099,0.1508925187916826,0.0029702970297029703,True,False,True,False
OUTWARD,3,1.2,0.5-1,0.5-1,497,-0.09784341181420744,0.0,450,-0.03138636038194548,0.005833333333333334,535,0.035459869392601505,0.012510566356720204,True,False,True,False
OUTWARD,3,1.2,>=5,0.5-1,129,-0.474943086651195,0.0,114,-0.49345037518015317,0.0,150,-0.19271255060728745,0.0,False,False,True,False
OUTWARD,3,1.2,3-5,>=3,58,0.4052448337218456,0.0,58,0.1234956041503959,0.0,84,-0.2099125397315459,0.0,False,False,True,False
OUTWARD,3,1.2,2-3,2-3,135,-0.06673651553949395,0.0,214,0.0029072778437882456,0.0,112,0.08317491175323694,0.0,False,False,True,False
OUTWARD,3,1.2,0.5-1,>=3,72,-0.06986767217853765,0.0,37,-0.23681774437905523,0.0,67,0.196668430351655,0.0,False,False,True,False
OUTWARD,3,1.2,2-3,<0.25,162,-0.43621399176954734,0.0,77,-0.5527950310559006,0.0,44,1.3260762058692273,0.0,False,False,True,False
OUTWARD,3,1.2,2-3,>=3,81,0.02468555101349045,0.0,82,0.047985508176105085,0.0,55,-0.2126453644705777,0.0,False,False,True,False
OUTWARD,3,1.2,0.5-1,0.25-0.5,13,-0.1111111111111111,0.0,3,0.5,0.0,8,0.6989454588134434,0.0,False,False,True,False
OUTWARD,3,1.2,>=5,2-3,86,-0.7403167424350138,0.0,44,-0.13667927116932815,0.0,57,-0.5504614698758666,0.0,False,False,True,False
OUTWARD,3,1.2,1-2,>=3,88,0.1740005150005808,0.0,94,-0.011535574113182047,0.0,92,0.20938632216086073,0.0,False,False,True,False
OUTWARD,3,1.2,0.5-1,2-3,182,0.13066187006095673,0.0,281,-0.10049382237386444,0.0,164,-0.09967052969933914,0.0,False,False,True,False
OUTWARD,3,1.2,3-5,<0.25,50,-1.0,0.0,47,-1.0,0.0,43,-1.0,0.0,False,False,True,False
OUTWARD,3,1.2,>=5,>=3,46,-0.25410060355880787,0.0,45,0.24099812556671693,0.0,62,-0.46588101977208723,0.0,False,False,True,False
OUTWARD,3,1.2,>=5,<0.25,32,-1.0,0.0,13,8.0,0.0,11,5.363636363636363,0.0,False,False,True,False
OUTWARD,3,1.2,<0.5,>=3,49,0.07285793997856985,0.0,22,-0.1862193087907843,0.0,19,0.03317131758364313,0.0,False,False,True,False
OUTWARD,3,1.2,<0.5,0.5-1,22,0.3141594516594517,0.0,34,-0.0707353156078937,0.0,27,-0.3139987157466134,0.0,False,False,True,False
INWARD,3,0.2,1-2,1-2,1537,0.0035638621866879413,0.005948156409476494,1475,-0.12815329348484092,0.005031792499093132,1342,0.03999169232119313,0.005789022298456261,True,False,True,False
INWARD,3,0.2,0.5-1,0.5-1,1029,0.025518033025823412,0.013064310017282131,881,0.12996283784087395,0.012772534982102181,662,-0.11600173830626616,0.0061068702290076335,True,False,True,False
INWARD,3,0.2,1-2,0.5-1,2369,-0.09962501062558571,0.004140215016318767,2056,-0.12231673458820169,0.0,2168,-0.08577456688138396,0.009697199018152535,True,False,True,False
INWARD,3,0.2,2-3,<0.25,840,-0.39086579214483813,0.0,850,-0.21034755466365462,0.0,849,-0.34593466657233807,0.04178616519270752,True,False,True,False
INWARD,3,0.2,2-3,1-2,891,0.019885771337660302,0.004918032786885246,797,-0.009424199832237993,0.0,755,0.043756666153420276,0.0,True,False,True,False
INWARD,3,0.2,0.5-1,1-2,773,0.013838509336082095,0.002013245033112583,695,0.16380008467362675,0.0,656,0.03719469892909609,0.0,True,True,True,True
INWARD,3,0.2,2-3,0.5-1,1583,-0.35265951878694585,0.004531722054380665,1572,-0.26770322070397745,0.0,1390,-0.0746091598354874,0.0,True,False,True,False
INWARD,3,0.2,>=5,1-2,175,-0.6162845694805543,0.0,221,-0.9107120748373417,0.0,229,-0.554014801937344,0.0,False,False,True,False
INWARD,3,0.2,>=5,0.5-1,191,-0.673372074363254,0.0,287,-0.5033513236380959,0.0,285,-0.39110839242513507,0.0,False,False,True,False
INWARD,3,0.2,3-5,0.5-1,980,-0.6150142503327105,0.0,1057,-0.42172780755960965,0.0,1191,-0.2840866933739721,0.0,True,False,True,False
INWARD,3,0.2,1-2,0.25-0.5,1334,-0.167491540166446,0.009750390015600624,1282,-0.21666270212378072,0.02136968821376776,1313,-0.25072881863036134,0.013812154696132596,True,False,True,False
INWARD,3,0.2,3-5,<0.25,752,-0.5282781734394637,0.0,843,-0.030393798307378227,0.0,1032,-0.806543472714351,0.0,True,False,True,False
INWARD,3,0.2,3-5,1-2,473,-0.6183180034534099,0.0,629,-0.48840809802409696,0.0,600,-0.20091415038944435,0.0,True,False,True,False
INWARD,3,0.2,>=5,<0.25,137,4.1380071046019795,0.0,197,-0.7902085915648949,0.0,192,-0.9324712643678161,0.0,False,False,True,False
INWARD,3,0.2,3-5,0.25-0.5,821,-0.6462956189595325,0.0,929,-0.6984040571605543,0.0,949,0.10078392911264267,0.0,True,False,True,False
INWARD,3,0.2,>=5,0.25-0.5,176,-1.0,0.0,205,-0.847123719464145,0.0,180,-1.0,0.0,False,False,True,False
INWARD,3,0.2,2-3,0.25-0.5,1330,-0.23106669954535405,0.0,1021,-0.002192358248094409,0.00599675973023004,1099,-0.12077292487918172,0.0,True,False,True,False
INWARD,3,0.2,0.5-1,2-3,200,-0.12464485391260538,0.0,171,0.093197284433427,0.0,143,0.051696743868506596,0.0,False,False,True,False
INWARD,3,0.2,1-2,<0.25,829,-0.08603974737221,0.0,758,0.03427858210547023,0.017241379310344827,746,-0.20465790824266505,0.04135536146480058,True,False,True,False
INWARD,3,0.2,1-2,2-3,272,0.17412421978826445,0.0,191,-0.02554332348190735,0.0,202,0.13024043553732106,0.0,False,False,True,False
INWARD,3,0.2,0.5-1,>=3,55,0.1674769317000012,0.0,42,0.09425405393036404,0.0,38,0.06177033712812541,0.0,False,True,True,False
INWARD,3,0.2,3-5,>=3,25,0.15038036684975342,0.0,32,-0.09836519031465926,0.0,27,0.36462537870020834,0.0,False,False,True,False
INWARD,3,0.2,1-2,>=3,101,0.23968965014294644,0.0,118,0.1587925866276413,0.0,86,0.34551033620078747,0.0,False,True,True,False
INWARD,3,0.2,<0.5,0.5-1,297,-0.026531177004556573,0.0,293,0.07880035468007507,0.015358361774744027,278,-0.005018602225129953,0.006642512077294687,True,False,True,False
INWARD,3,0.2,2-3,2-3,79,-0.19952560002348124,0.0,143,0.044866302912750886,0.0,93,-0.04842324044014596,0.0,False,False,True,False
INWARD,3,0.2,0.5-1,0.25-0.5,491,0.49467128234518176,0.03112033195020747,460,-0.02058997274242722,0.04824942791762013,440,-0.30564165826569634,0.05550964187327823,True,False,True,False
INWARD,3,0.2,>=5,2-3,48,0.21183368305411268,0.0,61,-0.40426960257787325,0.0,84,-0.5295016574655824,0.0,False,False,True,False
INWARD,3,0.2,2-3,>=3,48,-0.2928527227297591,0.0,35,-0.017452068508194286,0.0,51,0.3162469773941245,0.0,False,False,True,False
INWARD,3,0.2,>=5,>=3,25,-0.5213475049540622,0.0,29,-1.0,0.0,37,0.5093912725491673,0.0,False,False,True,False
INWARD,3,0.2,<0.5,1-2,367,0.05798831213029414,0.0037393162393162395,304,-0.12413541772716744,0.0,280,0.02228775590181518,0.009892086330935251,True,False,True,False
INWARD,3,0.2,3-5,2-3,62,-0.015425058459943205,0.0,99,0.04343910618829259,0.0,89,-0.2915238538929876,0.0,False,False,True,False
INWARD,3,0.2,0.5-1,<0.25,162,-0.5218106995884774,0.0,276,-0.18730652964688288,0.018115942028985508,180,-0.19201860326681797,0.1916641236903672,False,False,True,False
INWARD,3,0.2,<0.5,2-3,59,0.13251077790906854,0.0,86,0.08901383635721871,0.0,63,-0.10827850775639464,0.0,False,False,True,False
INWARD,3,0.2,<0.5,>=3,33,0.08351653657540704,0.0,24,-0.030956379801148143,0.0,24,0.04916785731790883,0.0,False,False,True,False
INWARD,3,0.2,<0.5,0.25-0.5,96,-0.15961092717031025,0.0,86,0.6216569767441861,0.0,65,-0.15735128795658107,0.0,False,False,True,False
INWARD,3,0.4,1-2,1-2,1560,0.0013511679643407205,0.005869014272375616,1496,-0.12885117783862537,0.004977520469056688,1361,0.026826353680816498,0.005705832628909552,True,False,True,False
INWARD,3,0.4,0.5-1,0.5-1,1070,0.02339557101606233,0.012572245609851544,925,0.09895711668598552,0.012162999690114659,678,-0.09840182065159668,0.005961251862891207,True,False,True,False
INWARD,3,0.4,1-2,0.5-1,2491,-0.0808589889998833,0.008006042526808187,2147,-0.12311027107075723,0.001092896174863388,2306,-0.06398187968149446,0.009145141957856404,True,False,True,False
INWARD,3,0.4,2-3,<0.25,775,-0.5763992351646418,0.0,771,-0.06319063061721557,0.0,742,-0.3695072717692452,0.04741122589172584,True,False,True,False
INWARD,3,0.4,2-3,1-2,909,0.01907782814544544,0.00487012987012987,823,-0.031252968982608584,0.0,774,0.06116848997495656,0.0,True,False,True,False
INWARD,3,0.4,0.5-1,1-2,787,0.01817889460848061,0.001976592977893368,695,0.16380008467362675,0.0,662,0.04120206867440966,0.0,True,True,True,True
INWARD,3,0.4,2-3,0.5-1,1632,-0.3459590454095862,0.004418262150220913,1685,-0.2756814293341807,0.0,1478,-0.1257458998745415,0.0,True,False,True,False
INWARD,3,0.4,>=5,1-2,177,-0.4963895216325785,0.0,221,-0.9107120748373417,0.0,229,-0.554014801937344,0.0,False,False,True,False
INWARD,3,0.4,>=5,0.5-1,195,-0.6771700734985651,0.0,299,-0.5203307655649986,0.0,292,-0.40482216737051496,0.0,False,False,True,False
INWARD,3,0.4,3-5,0.5-1,1054,-0.5370981460574153,0.0,1137,-0.4519225860695898,0.0,1253,-0.30714173766744457,0.0,True,False,True,False
INWARD,3,0.4,1-2,0.25-0.5,1371,-0.23068237453574092,0.009505703422053232,1340,-0.19969869162026352,0.020418466482072805,1352,-0.2630176321468245,0.01875957120980092,True,False,True,False
INWARD,3,0.4,3-5,<0.25,599,-0.3606186616415182,0.0,719,0.12745117960725966,0.0,1007,-0.8466108684883401,0.0,True,False,True,False
INWARD,3,0.4,3-5,1-2,501,-0.6368172597408933,0.0,638,-0.49647373611831164,0.0,601,-0.2009141503894444,0.0,True,False,True,False
INWARD,3,0.4,>=5,<0.25,110,5.20842525139406,0.0,151,-0.7328767123287672,0.0,170,-0.9261006289308176,0.0,False,False,True,False
INWARD,3,0.4,3-5,0.25-0.5,861,-0.6537715371849585,0.0,950,-0.6890591808854437,0.0,896,-0.15984873157011306,0.0,True,False,True,False
INWARD,3,0.4,>=5,0.25-0.5,162,-1.0,0.0,212,-0.8471348336920772,0.0,191,-1.0,0.0,False,False,True,False
INWARD,3,0.4,2-3,0.25-0.5,1367,-0.2361441641862284,0.0,1045,-0.035226643642740744,0.005872474554473977,1178,-0.16687365073604157,0.0,True,False,True,False
INWARD,3,0.4,0.5-1,2-3,200,-0.12464485391260538,0.0,171,0.093197284433427,0.0,143,0.051696743868506596,0.0,False,False,True,False
INWARD,3,0.4,1-2,<0.25,775,0.05162113904744677,0.0,714,-0.3741178989026594,0.0,645,-0.10656631853271047,0.04716188647545902,True,False,True,False
INWARD,3,0.4,1-2,2-3,272,0.17412421978826445,0.0,191,-0.02554332348190735,0.0,209,0.1516974847824949,0.0,False,False,True,False
INWARD,3,0.4,0.5-1,>=3,55,0.1674769317000012,0.0,42,0.09425405393036404,0.0,38,0.06177033712812541,0.0,False,True,True,False
INWARD,3,0.4,3-5,>=3,25,0.15038036684975342,0.0,32,-0.09836519031465926,0.0,27,0.36462537870020834,0.0,False,False,True,False
INWARD,3,0.4,1-2,>=3,101,0.23968965014294644,0.0,118,0.1587925866276413,0.0,86,0.34551033620078747,0.0,False,True,True,False
INWARD,3,0.4,<0.5,0.5-1,298,-0.024205009743914888,0.0,296,0.08138008081507431,0.015202702702702704,281,-0.010084966461316455,0.015531660692951017,True,False,True,False
INWARD,3,0.4,2-3,2-3,79,-0.19952560002348124,0.0,145,0.05571990226558739,0.0,93,-0.04842324044014596,0.0,False,False,True,False
INWARD,3,0.4,0.5-1,0.25-0.5,444,0.24384923042122933,0.034482758620689655,478,0.004083032346360682,0.046432503853776695,448,-0.35714238829099715,0.07832792207792208,True,False,True,False
INWARD,3,0.4,>=5,2-3,48,0.21183368305411268,0.0,62,-0.424812030075188,0.0,86,-0.5598563892419965,0.0,False,False,True,False
INWARD,3,0.4,2-3,>=3,48,-0.2928527227297591,0.0,35,-0.017452068508194286,0.0,51,0.3162469773941245,0.0,False,False,True,False
INWARD,3,0.4,>=5,>=3,25,-0.5213475049540622,0.0,29,-1.0,0.0,37,0.5093912725491673,0.0,False,False,True,False
INWARD,3,0.4,<0.5,1-2,367,0.05798831213029414,0.0037393162393162395,304,-0.12413541772716744,0.0,280,0.02228775590181518,0.009892086330935251,True,False,True,False
INWARD,3,0.4,3-5,2-3,62,-0.015425058459943205,0.0,99,0.04343910618829259,0.0,89,-0.2915238538929876,0.0,False,False,True,False
INWARD,3,0.4,0.5-1,<0.25,174,-0.574904214559387,0.0,193,0.02747874516818817,0.025906735751295335,155,0.01765581556111464,0.0,False,False,True,False
INWARD,3,0.4,<0.5,2-3,59,0.13251077790906854,0.0,86,0.08901383635721871,0.0,63,-0.10827850775639464,0.0,False,False,True,False
INWARD,3,0.4,<0.5,>=3,33,0.08351653657540704,0.0,24,-0.030956379801148143,0.0,24,0.04916785731790883,0.0,False,False,True,False
INWARD,3,0.4,<0.5,0.25-0.5,103,-0.08727490946617912,0.0,94,0.6283244680851063,0.0,96,-0.45376215677615733,0.0,False,False,True,False
INWARD,3,0.8,1-2,1-2,1771,0.0043658176745360235,0.005264417324718831,1780,-0.10933809213600941,0.0041548691761000515,1653,0.005574277322683631,0.004713687150837989,True,False,True,False
INWARD,3,0.8,0.5-1,0.5-1,1138,0.07856141618284605,0.018634249184684842,961,0.07963860648103399,0.02102626385304387,777,-0.06668382839133402,0.0,True,False,True,False
INWARD,3,0.8,1-2,0.5-1,2661,-0.08727549870337026,0.007467792733251103,2345,-0.11848766133343085,0.0010031919744642043,2441,-0.045158309963336814,0.008729638848858029,True,False,True,False
INWARD,3,0.8,2-3,<0.25,377,-0.08975619373048802,0.0,324,0.6307448041287852,0.0,296,-0.30612384620086797,0.04747367315828771,True,False,True,False
INWARD,3,0.8,2-3,1-2,1087,-0.04672970627058401,0.004189944134078212,1010,-0.1055350491392557,0.0,935,0.04749651954932872,0.0,True,False,True,False
INWARD,3,0.8,0.5-1,1-2,925,0.011648614612074434,0.00831858407079646,851,0.1753728540201,0.0018932874354561102,796,0.05443283500478696,0.0020915032679738564,True,True,True,True
INWARD,3,0.8,2-3,0.5-1,1725,-0.32873178364180355,0.004228329809725159,1699,-0.17264338236348348,0.0,1701,-0.17092551971459582,0.0,True,False,True,False
INWARD,3,0.8,>=5,1-2,195,-0.5306154764730829,0.0,227,-0.9112994953976223,0.0,260,-0.589584173561973,0.0,False,False,True,False
INWARD,3,0.8,>=5,0.5-1,218,-0.7046449608603893,0.0,314,-0.560699660250099,0.0,302,-0.32733985206982336,0.0,True,False,True,False
INWARD,3,0.8,3-5,0.5-1,1064,-0.49772308391853104,0.0,1063,-0.4652564332899423,0.0,1357,-0.258763387968171,0.0,True,False,True,False
INWARD,3,0.8,3-5,1-2,563,-0.6681423812764746,0.0,746,-0.43199108144067533,0.0,678,-0.1305452213570183,0.0,True,False,True,False
INWARD,3,0.8,3-5,0.25-0.5,468,-0.6335571596398883,0.0,588,-0.7413900168656813,0.0,453,-0.2211373006864285,0.0,True,False,True,False
INWARD,3,0.8,>=5,<0.25,68,8.883457371821397,0.0,92,-0.24548859380320054,0.0,74,-1.0,0.0,False,False,True,False
INWARD,3,0.8,0.5-1,2-3,212,-0.09551970655488158,0.0,178,0.08549399818637102,0.0,161,-0.001190704968013186,0.0,False,False,True,False
INWARD,3,0.8,1-2,<0.25,348,0.045886403564138915,0.034482758620689655,289,-0.6520625551258565,0.020761245674740483,292,0.09238311777367188,0.021839080459770115,True,False,True,False
INWARD,3,0.8,1-2,2-3,289,0.18331250985696365,0.0,217,0.02475576852392047,0.0,210,0.15367647634623072,0.0,True,True,True,True
INWARD,3,0.8,3-5,<0.25,242,-0.6369945627129356,0.0,363,0.16816100799156972,0.0,415,-0.7805134680134681,0.0,True,False,True,False
INWARD,3,0.8,0.5-1,>=3,55,0.1674769317000012,0.0,42,0.09425405393036404,0.0,38,0.06177033712812541,0.0,False,True,True,False
INWARD,3,0.8,2-3,0.25-0.5,719,-0.17767990896997912,0.0,545,-0.1481224105104225,0.010897957586668054,620,-0.16544818292515415,0.0,True,False,True,False
INWARD,3,0.8,3-5,>=3,26,0.15038036684975342,0.0,32,-0.09836519031465926,0.0,29,0.36462537870020834,0.0,False,False,True,False
INWARD,3,0.8,1-2,>=3,102,0.23968965014294644,0.0,123,0.17128204415254847,0.0,87,0.34551033620078747,0.0,False,True,True,False
INWARD,3,0.8,1-2,0.25-0.5,826,0.0413637405733634,0.015206812652068127,754,-0.2569794854548103,0.007412398921832884,631,-0.14511271765617487,0.006430868167202572,True,False,True,False
INWARD,3,0.8,>=5,0.25-0.5,94,-0.6158311868436696,0.0,124,-1.0,0.0,80,-0.6923052845866123,0.0,False,False,True,False
INWARD,3,0.8,<0.5,0.5-1,265,-0.06589045260279813,0.0,267,0.2347386045855682,0.0,231,-0.14547553651752015,0.020923520923520927,True,False,True,False
INWARD,3,0.8,2-3,2-3,86,-0.19952560002348124,0.0,157,0.15570018066038355,0.0,96,-0.005161198106820703,0.0,False,False,True,False
INWARD,3,0.8,>=5,2-3,48,0.21183368305411268,0.0,66,-0.4945317840054682,0.0,91,-0.5598563892419965,0.0,False,False,True,False
