symbol,liquidity_id,contact_number,block,switch_type,critical_risk_ATR,before_long_R,before_short_R,after_long_R,after_short_R
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-12 21:00:00|15795.0009765625,1,TB4,LONG_TO_SHORT,2.5,1.1458,0.0,0.7639,1.0417
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-17 21:00:00|16045.0009765625,1,TB4,LONG_TO_SHORT,0.875,0.1626,0.0,0.122,2.439
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-18 10:30:00|16105.0009765625,2,TB4,LONG_TO_SHORT,1.25,0.6667,0.0,0.4444,10.0
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-18 10:30:00|16105.0009765625,3,TB4,SHORT_TO_LONG,2.5,0.0,0.0714,3.6667,0.0476
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-22 10:30:00|16105.0009765625,1,TB4,LONG_TO_SHORT,1.25,0.6667,0.0,0.4444,10.0
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-22 10:30:00|16105.0009765625,2,TB4,SHORT_TO_LONG,2.5,0.0,0.0714,3.6667,0.0476
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-22 21:00:00|16075.0009765625,1,TB4,LONG_TO_SHORT,1.25,0.6667,0.0,0.4444,10.0
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-23 21:00:00|15995.0009765625,5,TB4,SHORT_TO_LONG,1.25,0.0,0.7895,2.8655,0.5263
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-24 10:30:00|15995.0009765625,4,TB4,SHORT_TO_LONG,1.25,0.0,0.7895,2.8655,0.5263
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-25 13:30:00|15730.0009765625,1,TB4,SHORT_TO_LONG,2.5,0.0,1.2879,12.4747,0.8586
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-25 21:00:00|15715.0009765625,1,TB4,SHORT_TO_LONG,2.5,0.0,1.2879,12.4747,0.8586
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-26 09:00:00|15735.0009765625,1,TB4,SHORT_TO_LONG,2.5,0.0,0.9615,15.8974,0.641
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-29 13:30:00|15995.0009765625,3,TB4,SHORT_TO_LONG,1.25,0.0,0.7895,2.8655,0.5263
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-30 13:30:00|16135.0009765625,1,TB4,SHORT_TO_LONG,2.5,0.0,1.0556,2.0741,0.7037
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-30 21:00:00|16130.0009765625,1,TB4,SHORT_TO_LONG,2.5,0.0,1.0556,2.0741,0.7037
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-01 09:00:00|16110.0009765625,2,TB4,LONG_TO_SHORT,2.5,1.1184,0.0,0.7456,3.9474
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-01 21:00:00|16260.0009765625,1,TB4,LONG_TO_SHORT,0.625,0.6897,0.0,0.4598,1.8391
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-01 21:00:00|16260.0009765625,1,TB4,SHORT_TO_LONG,1.75,0.2299,0.9195,3.8793,0.6897
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-02 09:00:00|16235.0009765625,1,TB4,SHORT_TO_LONG,0.625,0.0,1.1111,1.1111,0.7407
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-02 10:30:00|16220.0009765625,5,TB4,SHORT_TO_LONG,1.75,0.0,0.8333,1.6964,0.625
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-03 09:00:00|16175.0009765625,4,TB4,LONG_TO_SHORT,0.875,0.6452,0.0,0.4839,17.0968
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-08 09:00:00|16385.001953125,1,TB4,LONG_TO_SHORT,2.5,1.4815,0.0,0.9876,9.1974
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-08 21:00:00|16280.0009765625,1,TB4,LONG_TO_SHORT,1.75,0.1961,0.0,0.1471,2.6471
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-09 21:00:00|15980.0009765625,1,TB4,SHORT_TO_LONG,2.5,0.0,0.7812,4.5833,0.5208
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-10 10:30:00|16125.0009765625,1,TB4,LONG_TO_SHORT,2.5,1.0938,0.0,0.7292,4.8438
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-10 21:00:00|16160.0009765625,1,TB4,LONG_TO_SHORT,2.5,1.3043,0.0,0.8696,1.087
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-13 21:00:00|16125.0009765625,1,TB4,LONG_TO_SHORT,1.25,0.9375,0.0,0.625,2.3958
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-16 13:30:00|16150.0009765625,2,TB4,SHORT_TO_LONG,1.75,0.0,0.6349,18.8095,0.4762
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-17 09:00:00|16025.0009765625,1,TB4,LONG_TO_SHORT,1.25,1.1972,0.0,0.7981,3.7089
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-17 10:30:00|15880.0009765625,1,TB4,LONG_TO_SHORT,1.25,1.1972,0.0,0.7981,3.7089
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-17 13:30:00|15820.0009765625,2,TB4,SHORT_TO_LONG,1.75,0.0,0.7246,0.8696,0.5435
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-20 09:00:00|15830.0009765625,1,TB4,LONG_TO_SHORT,0.875,1.2821,0.0,0.9615,5.1923
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-21 21:00:00|15975.0009765625,2,TB4,SHORT_TO_LONG,2.5,0.5682,1.0227,0.7576,0.6818
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-22 10:30:00|16025.0009765625,1,TB4,SHORT_TO_LONG,1.25,0.0,0.4,1.3333,0.2667
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-22 10:30:00|16025.0009765625,2,TB4,LONG_TO_SHORT,2.5,0.1923,0.0,0.1282,4.6795
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-22 10:30:00|16025.0009765625,3,TB4,LONG_TO_SHORT,1.75,0.2667,0.0,0.2,7.5
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-22 21:00:00|15975.0009765625,1,TB4,LONG_TO_SHORT,0.875,0.8333,0.0,0.625,1.0417
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-22 21:00:00|15975.0009765625,1,TB4,SHORT_TO_LONG,1.25,0.625,1.0417,2.0833,0.6944
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-22 21:00:00|15975.0009765625,2,TB4,SHORT_TO_LONG,1.75,0.0,1.0667,1.2,0.8
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-23 10:30:00|16045.0009765625,1,TB4,LONG_TO_SHORT,1.75,0.1389,0.0,0.1042,7.9167
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-29 09:00:00|15850.0009765625,1,TB4,LONG_TO_SHORT,2.5,0.5435,0.1087,0.3623,2.971
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-30 10:30:00|15740.0009765625,1,TB4,SHORT_TO_LONG,1.25,0.0,0.7143,2.0238,0.4762
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-30 13:30:00|15735.0009765625,1,TB4,SHORT_TO_LONG,1.25,0.0,0.7143,2.0238,0.4762
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-06 09:00:00|16150.0009765625,1,TB4,SHORT_TO_LONG,1.75,0.0,0.6349,18.8095,0.4762
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-06 13:30:00|16185.0009765625,1,TB4,SHORT_TO_LONG,1.75,0.0,0.1852,2.9166,0.1389
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-06 21:00:00|16170.0009765625,4,TB4,LONG_TO_SHORT,0.625,1.2903,0.0,0.8602,1.0753
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-06 21:00:00|16170.0009765625,4,TB4,SHORT_TO_LONG,0.875,0.8602,1.0753,25.3225,0.8065
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-07 09:00:00|16185.0009765625,2,TB4,SHORT_TO_LONG,1.25,0.0,1.2963,19.1358,0.8642
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-07 10:30:00|16260.0009765625,1,TB4,LONG_TO_SHORT,2.5,0.5,0.0,0.3333,2.0
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-10 13:30:00|16290.0009765625,1,TB4,LONG_TO_SHORT,2.5,0.2632,0.0,0.7895,2.2807
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-10 21:00:00|16285.0009765625,1,TB4,LONG_TO_SHORT,2.5,0.2632,0.0,0.7895,2.2807
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-11 09:00:00|16280.0009765625,2,TB4,SHORT_TO_LONG,2.5,0.0,1.0227,1.0606,0.6818
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-11 09:00:00|16280.0009765625,3,TB4,LONG_TO_SHORT,2.5,0.2632,0.0,0.7895,2.2807
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-11 10:30:00|16280.0009765625,1,TB4,SHORT_TO_LONG,2.5,0.0,1.0227,1.0606,0.6818
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-11 10:30:00|16280.0009765625,2,TB4,LONG_TO_SHORT,2.5,0.2632,0.0,0.7895,2.2807
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-12 09:00:00|16280.0009765625,2,TB4,LONG_TO_SHORT,1.75,1.2281,0.0,0.9211,3.6842
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-17 10:30:00|16885.0,1,TB4,LONG_TO_SHORT,1.25,1.1538,0.1923,0.7692,1.7949
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-17 13:30:00|16865.0,2,TB4,LONG_TO_SHORT,1.25,1.1538,0.1923,0.7692,1.7949
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-18 10:30:00|16875.0,1,TB4,LONG_TO_SHORT,1.25,1.1538,0.1923,0.7692,1.7949
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-18 21:00:00|16850.0,1,TB4,LONG_TO_SHORT,1.25,1.2,0.0,0.8,1.8667
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-20 10:30:00|17095.0,1,TB4,LONG_TO_SHORT,2.5,0.1429,0.0714,0.0952,2.9048
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-21 09:00:00|17130.0,1,TB4,LONG_TO_SHORT,0.875,0.2381,0.0,0.1786,4.8214
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-21 09:00:00|17130.0,2,TB4,LONG_TO_SHORT,1.25,0.4545,0.0,0.303,10.9091
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-21 10:30:00|17105.0,1,TB4,LONG_TO_SHORT,2.5,0.9091,0.0,0.6061,1.5152
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-21 21:00:00|17120.0,1,TB4,LONG_TO_SHORT,0.875,0.2381,0.0,0.1786,4.8214
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-24 10:30:00|17110.0,1,TB4,LONG_TO_SHORT,0.625,0.5263,0.0,0.3509,3.1579
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-24 10:30:00|17110.0,3,TB4,LONG_TO_SHORT,2.5,0.9,0.0,0.6,4.3333
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-24 13:30:00|17115.0,1,TB4,LONG_TO_SHORT,2.5,0.6481,0.0,0.4321,4.1358
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-27 10:30:00|17100.0,1,TB4,LONG_TO_SHORT,1.25,0.5357,0.0,0.3571,0.9524
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-27 10:30:00|17100.0,1,TB4,SHORT_TO_LONG,1.75,0.3571,0.9524,1.3393,0.7143
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-27 10:30:00|17100.0,4,TB4,SHORT_TO_LONG,1.75,0.0,0.6944,2.9167,0.5208
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-27 13:30:00|17075.0,1,TB4,LONG_TO_SHORT,1.25,0.5357,0.0,0.3571,0.9524
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-27 13:30:00|17075.0,1,TB4,SHORT_TO_LONG,1.75,0.3571,0.9524,1.3393,0.7143
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-09-02 21:00:00|16920.0,1,TB4,LONG_TO_SHORT,2.5,0.1471,0.0,0.098,3.4313
CF,CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-09-02 21:00:00|16920.0,2,TB4,LONG_TO_SHORT,1.75,0.9333,0.0,0.7,3.4
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-06 09:00:00|13385.0009765625,4,TB1,SHORT_TO_LONG,1.25,0.0,0.9375,2.0833,0.625
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-06 13:30:00|13365.0009765625,1,TB1,SHORT_TO_LONG,2.5,0.0,0.2273,7.2727,0.1515
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-07 09:00:00|13400.0009765625,2,TB1,SHORT_TO_LONG,2.5,0.0,0.8929,0.9524,0.5952
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-07 10:30:00|13375.0009765625,4,TB1,SHORT_TO_LONG,1.25,0.0,0.3333,10.0,0.2222
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-07 21:00:00|13370.0009765625,2,TB1,SHORT_TO_LONG,1.75,0.0,0.2778,9.375,0.2083
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-08 09:00:00|13400.0009765625,2,TB1,SHORT_TO_LONG,0.875,0.0,0.3509,2.1053,0.2632
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-10 13:30:00|13525.0009765625,2,TB1,LONG_TO_SHORT,2.5,0.4545,0.2273,0.303,1.3636
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-13 09:00:00|13485.0009765625,1,TB1,SHORT_TO_LONG,0.625,0.0,1.2766,4.2553,0.8511
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-13 21:00:00|13465.0009765625,2,TB1,SHORT_TO_LONG,2.5,0.0,0.9615,2.8846,0.641
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-14 09:00:00|13465.0009765625,1,TB1,SHORT_TO_LONG,2.5,0.0,0.9615,2.8846,0.641
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-14 21:00:00|13565.0009765625,1,TB1,SHORT_TO_LONG,1.75,0.0,1.1111,1.7857,0.8333
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-15 21:00:00|13540.0009765625,5,TB1,SHORT_TO_LONG,2.5,0.0,1.0,2.5333,0.6667
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-16 09:00:00|13575.0009765625,2,TB1,LONG_TO_SHORT,1.75,0.6667,0.0,0.5,1.1667
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-16 09:00:00|13575.0009765625,2,TB1,SHORT_TO_LONG,2.5,0.5,1.1667,1.5556,0.7778
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-17 09:00:00|13540.0009765625,4,TB1,SHORT_TO_LONG,2.5,0.0,1.0,2.5333,0.6667
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-20 13:30:00|13640.0009765625,1,TB1,LONG_TO_SHORT,2.5,1.0714,0.0,0.7143,5.4762
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-20 21:00:00|13650.0009765625,1,TB1,LONG_TO_SHORT,2.5,1.0714,0.0,0.7143,5.4762
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-21 09:00:00|13655.0009765625,1,TB1,LONG_TO_SHORT,1.75,1.0417,0.0,0.7812,7.3438
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-21 13:30:00|13650.0009765625,1,TB1,LONG_TO_SHORT,2.5,1.25,0.25,0.8333,7.8333
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-21 13:30:00|13650.0009765625,2,TB1,SHORT_TO_LONG,0.875,0.0,0.6061,2.2727,0.4545
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-21 13:30:00|13650.0009765625,2,TB1,LONG_TO_SHORT,2.5,1.1364,0.2273,0.7576,7.1212
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-21 13:30:00|13650.0009765625,3,TB1,LONG_TO_SHORT,2.5,1.0417,0.2083,0.6944,6.5278
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-23 10:30:00|13535.0009765625,2,TB1,SHORT_TO_LONG,2.5,0.0,1.0,2.5333,0.6667
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-23 13:30:00|13450.0009765625,2,TB1,SHORT_TO_LONG,2.5,0.0,1.25,5.7143,0.8333
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-23 21:00:00|13450.0009765625,1,TB1,SHORT_TO_LONG,1.75,0.0,1.0,6.125,0.75
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-24 13:30:00|13490.0009765625,1,TB1,SHORT_TO_LONG,1.75,0.0,1.1494,3.2759,0.8621
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-24 21:00:00|13575.0009765625,1,TB1,LONG_TO_SHORT,0.875,0.8333,0.0,0.625,4.375
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-27 09:00:00|13575.0009765625,1,TB1,LONG_TO_SHORT,0.875,0.8333,0.0,0.625,4.375
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-27 10:30:00|13590.0009765625,1,TB1,LONG_TO_SHORT,0.875,0.8333,0.0,0.625,4.375
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-05 10:30:00|13595.0009765625,1,TB1,LONG_TO_SHORT,0.875,0.8333,0.0,0.625,4.375
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-06 10:30:00|13460.0009765625,2,TB1,SHORT_TO_LONG,1.25,0.0,1.0714,12.1429,0.7143
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-06 10:30:00|13460.0009765625,3,TB1,SHORT_TO_LONG,1.25,0.0,0.5556,19.6296,0.3704
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-06 13:30:00|13455.0009765625,1,TB1,SHORT_TO_LONG,2.5,0.0,0.7143,12.381,0.4762
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-06 21:00:00|13485.0009765625,1,TB1,SHORT_TO_LONG,1.75,0.0,1.1111,5.5952,0.8333
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-07 10:30:00|13550.0009765625,2,TB1,LONG_TO_SHORT,0.875,0.3922,0.0,0.2941,2.6471
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-07 10:30:00|13550.0009765625,2,TB1,SHORT_TO_LONG,2.5,0.1471,1.3236,1.7647,0.8824
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-07 13:30:00|13590.0009765625,3,TB1,SHORT_TO_LONG,2.5,0.0,1.3333,1.1111,0.8889
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-12 10:30:00|13750.0009765625,1,TB1,LONG_TO_SHORT,2.5,1.25,0.0,0.8333,2.5
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-12 13:30:00|13755.0009765625,1,TB1,LONG_TO_SHORT,2.5,0.9615,0.0,0.641,2.4359
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-14 13:30:00|13730.0009765625,1,TB1,SHORT_TO_LONG,2.5,0.0,0.7692,1.7949,0.5128
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-14 13:30:00|13730.0009765625,2,TB1,SHORT_TO_LONG,2.5,0.0,0.9091,2.1212,0.6061
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-17 10:30:00|13745.0009765625,3,TB2,SHORT_TO_LONG,1.25,0.0,1.1538,8.9744,0.7692
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-17 13:30:00|13765.0009765625,1,TB1,LONG_TO_SHORT,1.75,0.3333,0.0,0.25,11.5
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-17 13:30:00|13765.0009765625,3,TB1,LONG_TO_SHORT,1.75,1.1111,0.0,0.8333,14.1667
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-17 21:00:00|13780.0009765625,2,TB1,SHORT_TO_LONG,0.875,0.0,1.1765,1.1765,0.8824
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-17 21:00:00|13780.0009765625,2,TB1,LONG_TO_SHORT,2.5,0.5882,0.4412,0.3922,8.8235
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-19 09:00:00|13850.0009765625,1,TB1,SHORT_TO_LONG,2.5,0.0,0.625,1.25,0.4167
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-19 21:00:00|13860.0009765625,1,TB1,SHORT_TO_LONG,1.75,0.0,0.1754,1.8421,0.1316
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-20 10:30:00|13815.0009765625,1,TB1,LONG_TO_SHORT,2.5,0.9375,0.1042,0.625,6.8056
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-20 13:30:00|13835.0009765625,1,TB1,LONG_TO_SHORT,2.5,0.2778,0.0,0.1852,9.7222
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-21 21:00:00|13855.0009765625,1,TB1,LONG_TO_SHORT,2.5,0.2778,0.0,0.1852,9.7222
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-24 09:00:00|13830.0009765625,1,TB1,LONG_TO_SHORT,2.5,0.9375,0.1042,0.625,6.8056
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-24 13:30:00|13835.0009765625,2,TB1,SHORT_TO_LONG,0.375,0.0,1.5385,3.8462,0.7692
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-24 13:30:00|13835.0009765625,2,TB1,LONG_TO_SHORT,1.75,1.2821,0.2564,0.9615,19.6154
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-25 13:30:00|13780.0009765625,1,TB1,SHORT_TO_LONG,0.875,0.0,1.1765,1.1765,0.8824
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-25 13:30:00|13780.0009765625,1,TB1,LONG_TO_SHORT,2.5,0.5882,0.4412,0.3922,8.8235
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-25 21:00:00|13810.0009765625,1,TB1,LONG_TO_SHORT,2.5,1.0937,0.0,0.7292,9.9999
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-26 09:00:00|13765.0009765625,2,TB1,LONG_TO_SHORT,1.75,1.1111,0.0,0.8333,14.1667
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-26 21:00:00|13765.0009765625,1,TB1,LONG_TO_SHORT,1.75,1.1111,0.0,0.8333,14.1667
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-28 13:30:00|13590.0009765625,1,TB1,SHORT_TO_LONG,1.25,0.0,1.4706,2.549,0.9804
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-28 21:00:00|13550.0009765625,1,TB1,LONG_TO_SHORT,0.875,0.3922,0.0,0.2941,2.6471
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-28 21:00:00|13550.0009765625,1,TB1,SHORT_TO_LONG,2.5,0.1471,1.3236,1.7647,0.8824
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-03 13:30:00|13600.0009765625,5,TB1,SHORT_TO_LONG,2.5,0.0,1.0294,2.451,0.6863
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-03 21:00:00|13580.0009765625,1,TB1,LONG_TO_SHORT,1.25,0.9375,0.3125,0.625,3.3333
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-03 21:00:00|13580.0009765625,2,TB1,LONG_TO_SHORT,1.75,0.8333,0.2778,0.625,3.3334
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-03 21:00:00|13580.0009765625,3,TB1,LONG_TO_SHORT,2.5,0.75,0.25,0.5,2.6667
CF,CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-04 13:30:00|13500.0009765625,1,TB1,SHORT_TO_LONG,1.75,0.0,1.1111,5.5952,0.8333
