instrument,block,fold,train_rows_B0,test_rows_B0,train_up_rate_B0,auc_B0,brier_skill_B0,logloss_skill_B0,return_spread_B0,train_rows_B1,test_rows_B1,train_up_rate_B1,auc_B1,brier_skill_B1,logloss_skill_B1,return_spread_B1,delta_auc,delta_brier_skill,delta_logloss_skill,delta_return_spread,train_rows_B2,test_rows_B2,train_up_rate_B2,auc_B2,brier_skill_B2,logloss_skill_B2,return_spread_B2,train_rows_B3,test_rows_B3,train_up_rate_B3,auc_B3,brier_skill_B3,logloss_skill_B3,return_spread_B3
CF,B2,0,1772,590,0.36343115124153497,0.5103956906967378,-0.01052583280793784,-0.0074025125871297615,-1.0832381010503916e-05,,,,,,,,0.03128775674587192,0.012682340546629312,0.00947485202924725,8.695930225948242e-06,1772.0,590.0,0.36343115124153497,0.5416834474426098,0.002156507738691471,0.002072339442117488,-2.136450784555674e-06,,,,,,,
CF,B2,1,2362,590,0.3607112616426757,0.5426,0.002338508268394879,0.001274465781889722,0.00017087898952023838,,,,,,,,0.011064705882352976,0.005315241428763717,0.004058549018327251,-3.4380564456323106e-05,2362.0,590.0,0.3607112616426757,0.553664705882353,0.007653749697158596,0.005333014800216973,0.00013649842506391528,,,,,,,
CF,B2,2,2952,590,0.37330623306233063,0.5268032902137233,-0.0020408021927298403,-0.001830571974202222,-5.427762322205958e-05,,,,,,,,-0.005606721034870588,0.004688829114540161,0.002962004812628427,9.292547750637042e-05,2952.0,590.0,0.37330623306233063,0.5211965691788527,0.0026480269218103203,0.0011314328384262051,3.864785428431084e-05,,,,,,,
CF,B2,3,3542,590,0.38283455674760025,0.5911562903206358,0.018845870573699686,0.014267479590925891,0.0003435761805691066,,,,,,,,-0.01301715925671365,-0.011299664498315432,-0.00819726715891933,1.018315915657001e-05,3542.0,590.0,0.38283455674760025,0.5781391310639221,0.007546206075384254,0.006070212432006561,0.0003537593397256766,,,,,,,
CF,B2,4,4132,590,0.3840755082284608,0.5584645017961807,0.010419646880813982,0.00768449766563839,7.415297111916306e-05,,,,,,,,0.0048331442616752485,0.0028973671643608423,0.0022093119026643793,0.00023963555624558522,4132.0,590.0,0.3840755082284608,0.5632976460578559,0.013317014045174824,0.00989380956830277,0.0003137885273647483,,,,,,,
CF,B2,5,4722,590,0.3883947479881406,0.5782682391138274,0.013472957445896272,0.010021944665679294,0.00021210342253466378,,,,,,,,0.0001551757066462489,-0.00027718586169089843,-0.00010505818143757839,1.0418590001829667e-05,4722.0,590.0,0.3883947479881406,0.5784234148204737,0.013195771584205374,0.009916886484241716,0.00022252201253649344,,,,,,,
CF,B2,6,5312,590,0.39006024096385544,0.5387411764705883,-0.0026051697003117713,-0.002249470724966507,-4.38951538608571e-06,,,,,,,,-0.004658823529411826,-0.0023305519340999226,-0.0017421395411438834,8.848222085800493e-06,5312.0,590.0,0.39006024096385544,0.5340823529411765,-0.004935721634411694,-0.00399161026611039,4.458706699714783e-06,,,,,,,
CF,B3,0,1772,590,0.36343115124153497,0.5103956906967378,-0.01052583280793784,-0.0074025125871297615,-1.0832381010503916e-05,,,,,,,,0.05713854208618607,0.02422658783911269,0.01818973983708161,9.635229923942901e-05,,,,,,,,1772.0,590.0,0.36343115124153497,0.5675342327829239,0.01370075503117485,0.010787227249951847,8.55199182289251e-05
CF,B3,1,2362,590,0.3607112616426757,0.5426,0.002338508268394879,0.001274465781889722,0.00017087898952023838,,,,,,,,0.00937647058823532,0.0033067522132927962,0.002890334621546198,0.00012494539799721575,,,,,,,,2362.0,590.0,0.3607112616426757,0.5519764705882353,0.005645260481687675,0.00416480040343592,0.00029582438751745414
CF,B3,2,2952,590,0.37330623306233063,0.5268032902137233,-0.0020408021927298403,-0.001830571974202222,-5.427762322205958e-05,,,,,,,,0.0018806242969628961,0.006343311959331466,0.004100619494142865,3.198604298667904e-05,,,,,,,,2952.0,590.0,0.37330623306233063,0.5286839145106862,0.004302509766601625,0.0022700475199406434,-2.2291580235380543e-05
CF,B3,3,3542,590,0.38283455674760025,0.5911562903206358,0.018845870573699686,0.014267479590925891,0.0003435761805691066,,,,,,,,-0.018992149911369993,-0.01029952652333388,-0.0075081608195254335,-5.9337092636724265e-05,,,,,,,,3542.0,590.0,0.38283455674760025,0.5721641404092658,0.008546344050365806,0.006759318771400458,0.00028423908793238234
CF,B3,4,4132,590,0.3840755082284608,0.5584645017961807,0.010419646880813982,0.00768449766563839,7.415297111916306e-05,,,,,,,,0.012602807714123698,0.007998797462422047,0.00609242697302681,8.958087466253037e-05,,,,,,,,4132.0,590.0,0.3840755082284608,0.5710673095103044,0.01841844434323603,0.0137769246386652,0.00016373384578169343
CF,B3,5,4722,590,0.3883947479881406,0.5782682391138274,0.013472957445896272,0.010021944665679294,0.00021210342253466378,,,,,,,,-0.008510790679908453,-0.0024229019951848008,-0.0018739237830189825,-5.266341536216073e-05,,,,,,,,4722.0,590.0,0.3883947479881406,0.569757448433919,0.011050055450711471,0.008148020882660312,0.00015944000717250305
CF,B3,6,5312,590,0.39006024096385544,0.5387411764705883,-0.0026051697003117713,-0.002249470724966507,-4.38951538608571e-06,,,,,,,,-0.00957058823529422,-0.0031791114192469827,-0.0023357662643899157,-5.402068114511265e-05,,,,,,,,5312.0,590.0,0.39006024096385544,0.5291705882352941,-0.005784281119558754,-0.004585236989356423,-5.8410196531198364e-05
