kappa,model,symbol,test_episodes,selected_episodes,trade_coverage,selected_mean_entry_value,positive_rate,caev,weighted_row_regret
0.02,REG-M1,RU,174,28,0.16091954022988506,-0.22290549351221228,0.42857142857142855,-0.035869849530700826,0.4819482824410199
0.02,REG-M1,SC,258,51,0.19767441860465115,-0.5915954797103543,0.23529411764705882,-0.11694329250088399,0.8196363716878456
0.02,REG-M1,SN,150,11,0.07333333333333333,-1.1077447403590648,0.5454545454545454,-0.08123461429299808,0.3786752339331485
0.02,REG-M1,TA,150,9,0.06,-2.5794165673051324,0.2222222222222222,-0.15476499403830793,0.4965736645427409
0.02,ACTION3-M0,AG,239,8,0.03347280334728033,-0.17209704581918206,0.25,-0.005760570571353375,0.7113555971557427
0.02,ACTION3-M0,AL,153,8,0.05228758169934641,-3.064707784428922,0.125,-0.16024615866295017,0.4518946557700903
0.02,ACTION3-M0,AU,314,48,0.15286624203821655,-1.4426874887237453,0.3333333333333333,-0.22053821483675087,0.8753140669276138
0.02,ACTION3-M0,CF,160,16,0.1,-0.7498991904167234,0.3125,-0.07498991904167233,0.48622499881734305
0.02,ACTION3-M0,CU,162,17,0.10493827160493827,-0.5908163444779277,0.5294117647058824,-0.06199924602546155,0.582104360340471
0.02,ACTION3-M0,I,126,0,0.0,,,0.0,0.29746494774852494
0.02,ACTION3-M0,M,160,23,0.14375,-0.890483441000454,0.2608695652173913,-0.12800699464381526,0.537783431755833
0.02,ACTION3-M0,MA,161,14,0.08695652173913043,-1.899199122038963,0.21428571428571427,-0.16514774974251853,0.593893801942358
0.02,ACTION3-M0,NI,144,2,0.013888888888888888,0.07240340240240771,0.5,0.0010056028111445515,0.4996909218487159
0.02,ACTION3-M0,P,130,15,0.11538461538461539,-1.25741529421841,0.2,-0.1450863801021242,0.445228086658066
0.02,ACTION3-M0,RB,138,7,0.050724637681159424,-2.7781089720693664,0.2857142857142857,-0.14091857104699684,0.45722368014650333
0.02,ACTION3-M0,RU,174,25,0.14367816091954022,-1.1093804463318606,0.24,-0.15939374228906042,0.5535972708709831
0.02,ACTION3-M0,SC,258,24,0.09302325581395349,-1.3489643230712867,0.125,-0.1254850533089569,0.9417173175694202
0.02,ACTION3-M0,SN,150,6,0.04,-1.3311604576829141,0.5,-0.053246418307316565,0.37811275673635963
0.02,ACTION3-M0,TA,150,1,0.006666666666666667,1.2285929655190038,1.0,0.008190619770126691,0.488860051949749
0.02,ACTION3-M1,AG,239,119,0.497907949790795,-1.4755080701553565,0.3697478991596639,-0.734667198110826,0.686935639273216
0.02,ACTION3-M1,AL,153,64,0.41830065359477125,-1.3605901910651603,0.328125,-0.5691357661971912,0.46901649270349755
0.02,ACTION3-M1,AU,314,145,0.46178343949044587,-0.595374029846126,0.4413793103448276,-0.2749338672856314,0.7314156579697813
0.02,ACTION3-M1,CF,160,79,0.49375,-1.1374266069252434,0.31645569620253167,-0.561604387169339,0.5466352227229313
0.02,ACTION3-M1,CU,162,82,0.5061728395061729,-1.5700502913306766,0.3048780487804878,-0.7947168141303425,0.49472913817245456
0.02,ACTION3-M1,I,126,24,0.19047619047619047,-1.4150321242080806,0.25,-0.26952992842058676,0.3266085461563639
0.02,ACTION3-M1,M,160,77,0.48125,-0.9456399450030012,0.3116883116883117,-0.4550892235326943,0.4949333449364789
0.02,ACTION3-M1,MA,161,79,0.4906832298136646,-1.2259483263632707,0.3291139240506329,-0.6015522843645862,0.6063074600929034
0.02,ACTION3-M1,NI,144,37,0.2569444444444444,-0.8739877187894436,0.3783783783783784,-0.2245662888556209,0.44538295141807566
0.02,ACTION3-M1,P,130,42,0.3230769230769231,-1.3035486124491236,0.3333333333333333,-0.42114647479125533,0.3594125699830446
0.02,ACTION3-M1,RB,138,49,0.35507246376811596,-1.490986354994673,0.32653061224489793,-0.5294081985126012,0.4776622418825399
0.02,ACTION3-M1,RU,174,80,0.45977011494252873,-0.7561704809236371,0.3875,-0.34766458893040786,0.4627971022863143
0.02,ACTION3-M1,SC,258,126,0.4883720930232558,-1.252259211923039,0.3888888888888889,-0.6115684523345074,0.8273896185797751
0.02,ACTION3-M1,SN,150,26,0.17333333333333334,-1.2051016969363748,0.5,-0.20888429413563833,0.3881004974283558
0.02,ACTION3-M1,TA,150,32,0.21333333333333335,-1.1165656084080986,0.3125,-0.23820066312706104,0.5038120204659219
0.05,REG-M0,AG,239,2,0.008368200836820083,-10.289692933282051,0.5,-0.08610621701491256,0.6902935910971518
0.05,REG-M0,AL,153,4,0.026143790849673203,-2.8055250475097298,0.0,-0.07334706006561385,0.4307826576703957
0.05,REG-M0,AU,314,9,0.028662420382165606,-0.6587428582828512,0.4444444444444444,-0.018881164727852423,0.8215142697884723
0.05,REG-M0,CF,160,0,0.0,,,0.0,0.453807705544406
0.05,REG-M0,CU,162,1,0.006172839506172839,10.992717410162074,1.0,0.06785628030964243,0.4728657610062707
0.05,REG-M0,I,126,0,0.0,,,0.0,0.29079703779158766
0.05,REG-M0,M,160,2,0.0125,1.6682796903753778,0.5,0.02085349612969222,0.49657540049444704
0.05,REG-M0,MA,161,2,0.012422360248447204,-3.488276524108957,0.0,-0.043332627628682695,0.5720305540123919
0.05,REG-M0,NI,144,0,0.0,,,0.0,0.48929830530379065
0.05,REG-M0,P,130,2,0.015384615384615385,-1.1366786589549767,0.0,-0.017487363983922716,0.3924297966442256
0.05,REG-M0,RB,138,3,0.021739130434782608,-1.1815352388264622,0.3333333333333333,-0.025685548670140484,0.4376451498779588
0.05,REG-M0,RU,174,1,0.005747126436781609,-1.9352761900409337,0.0,-0.011122276954258239,0.5201661699408789
0.05,REG-M0,SC,258,4,0.015503875968992248,-0.8597423195357106,0.0,-0.013329338287375357,0.9037497387859835
0.05,REG-M0,SN,150,1,0.006666666666666667,-1.9009418371402955,0.0,-0.012672945580935303,0.3845241103979897
0.05,REG-M0,TA,150,0,0.0,,,0.0,0.47675229966525623
0.05,REG-M1,AG,239,35,0.14644351464435146,-1.318994488752927,0.4,-0.19315818872950816,0.6579294508959405
0.05,REG-M1,AL,153,22,0.1437908496732026,-0.44923749943449426,0.5454545454545454,-0.06459624174875081,0.43178569626349456
0.05,REG-M1,AU,314,54,0.17197452229299362,-0.5541097339019926,0.48148148148148145,-0.095292756785693,0.7648440372938481
0.05,REG-M1,CF,160,21,0.13125,-0.6689002260447919,0.38095238095238093,-0.08779315466837893,0.41250591537653786
0.05,REG-M1,CU,162,35,0.21604938271604937,-1.2425091722406851,0.4,-0.2684433396816295,0.5380343843741429
0.05,REG-M1,I,126,1,0.007936507936507936,-1.7700633152227945,0.0,-0.014048121549387258,0.2910067112475486
0.05,REG-M1,M,160,44,0.275,-1.007192174748016,0.2727272727272727,-0.27697784805570436,0.4957169503779121
0.05,REG-M1,MA,161,24,0.14906832298136646,-0.5495673634536183,0.3333333333333333,-0.08192308523532198,0.5506381247671006
0.05,REG-M1,NI,144,14,0.09722222222222222,-1.6940277775026797,0.2857142857142857,-0.16469714503498276,0.477056452260283
0.05,REG-M1,P,130,17,0.13076923076923078,-1.2777448305099446,0.4117647058823529,-0.1670897086051466,0.34328541112523514
0.05,REG-M1,RB,138,14,0.10144927536231885,-2.366892671377275,0.2857142857142857,-0.24011954637160762,0.43098917071688675
0.05,REG-M1,RU,174,32,0.1839080459770115,-0.22040005033124266,0.5,-0.04053334258965382,0.46226015402636406
0.05,REG-M1,SC,258,52,0.20155038759689922,-1.0872049226549387,0.19230769230769232,-0.21912657355835977,0.81241039922814
0.05,REG-M1,SN,150,17,0.11333333333333333,-1.3421208907833535,0.47058823529411764,-0.15210703428878006,0.368616473653549
0.05,REG-M1,TA,150,8,0.05333333333333334,-1.9373113416060666,0.25,-0.10332327155232356,0.48362594972574224
0.05,ACTION3-M0,AG,239,10,0.04184100418410042,-4.385500698005539,0.1,-0.18349375305462506,0.7039308140526166
0.05,ACTION3-M0,AL,153,8,0.05228758169934641,-2.455146860983673,0.125,-0.12837369207757768,0.470280761249394
0.05,ACTION3-M0,AU,314,50,0.1592356687898089,-1.312245832410366,0.34,-0.20895634274050415,0.8841371577729492
0.05,ACTION3-M0,CF,160,17,0.10625,-1.3529027955683406,0.35294117647058826,-0.1437459220291362,0.4738929498679731
0.05,ACTION3-M0,CU,162,25,0.15432098765432098,-1.041936714438943,0.4,-0.1607927028455159,0.5811700160152417
0.05,ACTION3-M0,I,126,0,0.0,,,0.0,0.29079703779158766
0.05,ACTION3-M0,M,160,27,0.16875,-1.7834458114216412,0.14814814814814814,-0.30095648067740194,0.5626056210339903
0.05,ACTION3-M0,MA,161,16,0.09937888198757763,-1.8295630462653352,0.1875,-0.18181993006363578,0.5920750064991823
0.05,ACTION3-M0,NI,144,3,0.020833333333333332,-0.7426047009651788,0.0,-0.015470931270107893,0.49082529462781355
0.05,ACTION3-M0,P,130,18,0.13846153846153847,-1.8426768815299286,0.1111111111111111,-0.25513987590414394,0.4303420353437438
0.05,ACTION3-M0,RB,138,7,0.050724637681159424,-2.9079165416871566,0.14285714285714285,-0.14750301298413113,0.45509287819555105
0.05,ACTION3-M0,RU,174,29,0.16666666666666666,-0.8503312317673102,0.20689655172413793,-0.14172187196121835,0.5337641597866952
0.05,ACTION3-M0,SC,258,27,0.10465116279069768,-1.6189358413131116,0.14814814814814814,-0.16942351827695354,0.9378253573694921
0.05,ACTION3-M0,SN,150,6,0.04,0.28774004659570057,0.5,0.011509601863828023,0.3815027210077169
0.05,ACTION3-M0,TA,150,2,0.013333333333333334,-0.048054568638862816,0.5,-0.0006407275818515042,0.4767465701562907
0.05,ACTION3-M1,AG,239,107,0.4476987447698745,-1.2105399332317421,0.411214953271028,-0.5419572086016585,0.6817858417077416
0.05,ACTION3-M1,AL,153,60,0.39215686274509803,-1.5657976651850456,0.31666666666666665,-0.6140383000725669,0.4780939421357545
0.05,ACTION3-M1,AU,314,134,0.4267515923566879,-0.19453306522504465,0.5,-0.08301729535081524,0.6545440236107266
0.05,ACTION3-M1,CF,160,78,0.4875,-1.4412354315909006,0.28205128205128205,-0.702602272900564,0.5145706000993441
0.05,ACTION3-M1,CU,162,72,0.4444444444444444,-0.914307476354898,0.4166666666666667,-0.40635887837995466,0.4435504423541885
0.05,ACTION3-M1,I,126,18,0.14285714285714285,-1.0611519798724722,0.3333333333333333,-0.15159313998178173,0.2763333615683852
0.05,ACTION3-M1,M,160,75,0.46875,-0.7654174634382166,0.3466666666666667,-0.358789435986664,0.49642285217128157
0.05,ACTION3-M1,MA,161,69,0.42857142857142855,-1.1271189648818936,0.36231884057971014,-0.4830509849493829,0.4959058119906681
0.05,ACTION3-M1,NI,144,31,0.2152777777777778,-0.9751752982138051,0.3548387096774194,-0.2099335711432497,0.46552832508997777
0.05,ACTION3-M1,P,130,43,0.33076923076923076,-1.4993414758213142,0.32558139534883723,-0.4959360266178193,0.3526218092531875
0.05,ACTION3-M1,RB,138,44,0.3188405797101449,-1.0859516340181217,0.3409090909090909,-0.34624544852751704,0.4098203117852709
0.05,ACTION3-M1,RU,174,69,0.39655172413793105,-0.5543524657830131,0.37681159420289856,-0.21982942608636727,0.4597952126509463
0.05,ACTION3-M1,SC,258,137,0.5310077519379846,-1.1221664867642747,0.36496350364963503,-0.5958791034368435,0.6776767435283158
0.05,ACTION3-M1,SN,150,25,0.16666666666666666,-1.1796013919549087,0.52,-0.19660023199248478,0.3626833672898238
0.05,ACTION3-M1,TA,150,26,0.17333333333333334,-1.0385146792577586,0.34615384615384615,-0.18000921107134482,0.48049705459485487
