instrument,horizon,fold,model,feature,importance,selected
AL,3,13,RF,volume_max_4,0.039573355030304846,True
AL,3,13,RF,price_impact_proxy_4,0.0,True
AL,3,13,RF,return_autocov_4,0.00014480991147643117,True
AL,3,13,RF,abs_return_sum_4,0.03577833627389505,True
AL,3,13,RF,past_return_8,0.05032973072162437,True
AL,3,13,RF,volume_sum_8,0.10798785229879884,True
AL,3,13,RF,volume_max_8,0.09603375867433422,True
AL,3,13,RF,price_impact_proxy_8,0.0,True
AL,3,13,RF,return_autocov_8,0.0007490631445216089,True
AL,3,13,RF,abs_return_sum_8,0.07316712272088635,True
AL,3,13,RF,past_return_16,0.048327426853470745,True
AL,3,13,RF,volume_sum_16,0.10184399255068516,True
AL,3,13,RF,volume_max_16,0.02580068789696728,True
AL,3,13,RF,price_impact_proxy_16,0.0,True
AL,3,13,RF,return_autocov_16,0.0,True
AL,3,13,RF,abs_return_sum_16,0.09552600066760764,True
SN,1,1,LASSO,past_return_1,0.0,False
SN,1,1,LASSO,volume_sum_1,0.0,False
SN,1,1,LASSO,volume_max_1,0.0,False
SN,1,1,LASSO,price_impact_proxy_1,0.0,False
SN,1,1,LASSO,return_autocov_1,0.0,False
SN,1,1,LASSO,abs_return_sum_1,0.0,False
SN,1,1,LASSO,past_return_2,0.0,False
SN,1,1,LASSO,volume_sum_2,0.0,False
SN,1,1,LASSO,volume_max_2,0.0,False
SN,1,1,LASSO,price_impact_proxy_2,0.0,False
SN,1,1,LASSO,return_autocov_2,0.0,False
SN,1,1,LASSO,abs_return_sum_2,0.0,False
SN,1,1,LASSO,past_return_4,0.0,False
SN,1,1,LASSO,volume_sum_4,0.0,False
SN,1,1,LASSO,volume_max_4,0.0,False
SN,1,1,LASSO,price_impact_proxy_4,0.0,False
SN,1,1,LASSO,return_autocov_4,0.0,False
SN,1,1,LASSO,abs_return_sum_4,0.0,False
SN,1,1,LASSO,past_return_8,0.0,False
SN,1,1,LASSO,volume_sum_8,0.0,False
SN,1,1,LASSO,volume_max_8,0.0,False
SN,1,1,LASSO,price_impact_proxy_8,0.0,False
SN,1,1,LASSO,return_autocov_8,0.0,False
SN,1,1,LASSO,abs_return_sum_8,0.0,False
SN,1,1,LASSO,past_return_16,0.0,False
SN,1,1,LASSO,volume_sum_16,0.0,False
SN,1,1,LASSO,volume_max_16,0.0,False
SN,1,1,LASSO,price_impact_proxy_16,0.0,False
SN,1,1,LASSO,return_autocov_16,0.0,False
SN,1,1,LASSO,abs_return_sum_16,0.0,False
SN,1,1,RF,past_return_1,0.04316863836100745,True
SN,1,1,RF,volume_sum_1,0.03666581978813245,True
SN,1,1,RF,volume_max_1,0.04009454496492453,True
SN,1,1,RF,price_impact_proxy_1,8.057261684498252e-05,True
SN,1,1,RF,return_autocov_1,0.0018582805096463463,True
SN,1,1,RF,abs_return_sum_1,0.028099275548207337,True
SN,1,1,RF,past_return_2,0.11577155502917598,True
SN,1,1,RF,volume_sum_2,0.06433111798806396,True
SN,1,1,RF,volume_max_2,0.04411637882778831,True
SN,1,1,RF,price_impact_proxy_2,0.0,True
SN,1,1,RF,return_autocov_2,0.0,True
SN,1,1,RF,abs_return_sum_2,0.06640982796429482,True
SN,1,1,RF,past_return_4,0.07244503383531585,True
SN,1,1,RF,volume_sum_4,0.048635085305695804,True
SN,1,1,RF,volume_max_4,0.04711378685298432,True
SN,1,1,RF,price_impact_proxy_4,0.0,True
SN,1,1,RF,return_autocov_4,0.00010914771511056834,True
SN,1,1,RF,abs_return_sum_4,0.02689379746821685,True
SN,1,1,RF,past_return_8,0.04785357594536183,True
SN,1,1,RF,volume_sum_8,0.049642256438146286,True
SN,1,1,RF,volume_max_8,0.03175098040776752,True
SN,1,1,RF,price_impact_proxy_8,0.0,True
SN,1,1,RF,return_autocov_8,0.0001882087319571297,True
SN,1,1,RF,abs_return_sum_8,0.036173246562365514,True
SN,1,1,RF,past_return_16,0.08900955772309703,True
SN,1,1,RF,volume_sum_16,0.04220868076689774,True
SN,1,1,RF,volume_max_16,0.028258720066752143,True
SN,1,1,RF,price_impact_proxy_16,0.0,True
SN,1,1,RF,return_autocov_16,0.0,True
SN,1,1,RF,abs_return_sum_16,0.039121910582245276,True
SN,1,2,LASSO,past_return_1,0.0,False
SN,1,2,LASSO,volume_sum_1,0.0,False
SN,1,2,LASSO,volume_max_1,0.0,False
SN,1,2,LASSO,price_impact_proxy_1,0.0,False
SN,1,2,LASSO,return_autocov_1,0.0,False
SN,1,2,LASSO,abs_return_sum_1,0.0,False
SN,1,2,LASSO,past_return_2,0.0,False
SN,1,2,LASSO,volume_sum_2,0.0,False
SN,1,2,LASSO,volume_max_2,0.0,False
SN,1,2,LASSO,price_impact_proxy_2,0.0,False
SN,1,2,LASSO,return_autocov_2,0.0,False
SN,1,2,LASSO,abs_return_sum_2,0.0,False
SN,1,2,LASSO,past_return_4,0.0,False
SN,1,2,LASSO,volume_sum_4,0.0,False
SN,1,2,LASSO,volume_max_4,0.0,False
SN,1,2,LASSO,price_impact_proxy_4,0.0,False
SN,1,2,LASSO,return_autocov_4,0.0,False
SN,1,2,LASSO,abs_return_sum_4,0.0,False
SN,1,2,LASSO,past_return_8,0.0,False
SN,1,2,LASSO,volume_sum_8,0.0,False
SN,1,2,LASSO,volume_max_8,0.0,False
SN,1,2,LASSO,price_impact_proxy_8,0.0,False
SN,1,2,LASSO,return_autocov_8,0.0,False
SN,1,2,LASSO,abs_return_sum_8,0.0,False
SN,1,2,LASSO,past_return_16,0.0,False
SN,1,2,LASSO,volume_sum_16,4.808070954604189e-17,True
SN,1,2,LASSO,volume_max_16,0.0,False
SN,1,2,LASSO,price_impact_proxy_16,0.0,False
SN,1,2,LASSO,return_autocov_16,0.0,False
SN,1,2,LASSO,abs_return_sum_16,0.0,False
SN,1,2,RF,past_return_1,0.03582582286998536,True
SN,1,2,RF,volume_sum_1,0.04153244528291699,True
SN,1,2,RF,volume_max_1,0.04251663820927603,True
SN,1,2,RF,price_impact_proxy_1,0.0009093512087659778,True
SN,1,2,RF,return_autocov_1,0.0020172267223520445,True
SN,1,2,RF,abs_return_sum_1,0.035071640665690906,True
SN,1,2,RF,past_return_2,0.118501213819082,True
SN,1,2,RF,volume_sum_2,0.06072005864395303,True
SN,1,2,RF,volume_max_2,0.03599668801551907,True
SN,1,2,RF,price_impact_proxy_2,0.00012200382124697185,True
SN,1,2,RF,return_autocov_2,0.0,True
SN,1,2,RF,abs_return_sum_2,0.06174148333921775,True
SN,1,2,RF,past_return_4,0.07785048457098037,True
SN,1,2,RF,volume_sum_4,0.044045789199144085,True
SN,1,2,RF,volume_max_4,0.054139554396195486,True
SN,1,2,RF,price_impact_proxy_4,0.0,True
SN,1,2,RF,return_autocov_4,0.0,True
SN,1,2,RF,abs_return_sum_4,0.028277843905440365,True
SN,1,2,RF,past_return_8,0.047747424214712716,True
SN,1,2,RF,volume_sum_8,0.044835371062837845,True
SN,1,2,RF,volume_max_8,0.028053398599051264,True
SN,1,2,RF,price_impact_proxy_8,0.0,True
SN,1,2,RF,return_autocov_8,0.0,True
SN,1,2,RF,abs_return_sum_8,0.04181513130450721,True
SN,1,2,RF,past_return_16,0.08944779081619757,True
SN,1,2,RF,volume_sum_16,0.0433468555341371,True
SN,1,2,RF,volume_max_16,0.029177219733790706,True
SN,1,2,RF,price_impact_proxy_16,0.0,True
SN,1,2,RF,return_autocov_16,0.0,True
SN,1,2,RF,abs_return_sum_16,0.036308564064999195,True
SN,1,3,LASSO,past_return_1,0.0,False
SN,1,3,LASSO,volume_sum_1,0.0,False
SN,1,3,LASSO,volume_max_1,0.0,False
SN,1,3,LASSO,price_impact_proxy_1,0.0,False
SN,1,3,LASSO,return_autocov_1,0.0,False
SN,1,3,LASSO,abs_return_sum_1,0.0,False
SN,1,3,LASSO,past_return_2,0.0,False
SN,1,3,LASSO,volume_sum_2,0.0,False
SN,1,3,LASSO,volume_max_2,0.0,False
SN,1,3,LASSO,price_impact_proxy_2,0.0,False
SN,1,3,LASSO,return_autocov_2,0.0,False
SN,1,3,LASSO,abs_return_sum_2,0.0,False
SN,1,3,LASSO,past_return_4,0.0,False
SN,1,3,LASSO,volume_sum_4,0.0,False
SN,1,3,LASSO,volume_max_4,0.0,False
SN,1,3,LASSO,price_impact_proxy_4,0.0,False
SN,1,3,LASSO,return_autocov_4,0.0,False
SN,1,3,LASSO,abs_return_sum_4,0.0,False
SN,1,3,LASSO,past_return_8,0.0,False
SN,1,3,LASSO,volume_sum_8,0.0,False
SN,1,3,LASSO,volume_max_8,0.0,False
SN,1,3,LASSO,price_impact_proxy_8,0.0,False
SN,1,3,LASSO,return_autocov_8,0.0,False
SN,1,3,LASSO,abs_return_sum_8,0.0,False
SN,1,3,LASSO,past_return_16,0.0,False
SN,1,3,LASSO,volume_sum_16,0.0,False
SN,1,3,LASSO,volume_max_16,0.0,False
SN,1,3,LASSO,price_impact_proxy_16,0.0,False
SN,1,3,LASSO,return_autocov_16,0.0,False
SN,1,3,LASSO,abs_return_sum_16,0.0,False
SN,1,3,RF,past_return_1,0.034072106173043036,True
SN,1,3,RF,volume_sum_1,0.048817597243624375,True
SN,1,3,RF,volume_max_1,0.03921275885312998,True
SN,1,3,RF,price_impact_proxy_1,0.000446612870730579,True
SN,1,3,RF,return_autocov_1,0.005134553024688361,True
SN,1,3,RF,abs_return_sum_1,0.036506488333833804,True
SN,1,3,RF,past_return_2,0.1291728028407731,True
SN,1,3,RF,volume_sum_2,0.06367289280262713,True
SN,1,3,RF,volume_max_2,0.044589497256394335,True
SN,1,3,RF,price_impact_proxy_2,0.0,True
SN,1,3,RF,return_autocov_2,7.100444971048674e-05,True
SN,1,3,RF,abs_return_sum_2,0.06959896425240868,True
SN,1,3,RF,past_return_4,0.07089869746643046,True
SN,1,3,RF,volume_sum_4,0.045917551894000805,True
SN,1,3,RF,volume_max_4,0.06020209863014168,True
SN,1,3,RF,price_impact_proxy_4,0.0,True
SN,1,3,RF,return_autocov_4,0.0007755974637357671,True
SN,1,3,RF,abs_return_sum_4,0.029412369043482708,True
SN,1,3,RF,past_return_8,0.043893552660032704,True
SN,1,3,RF,volume_sum_8,0.03909329554845142,True
SN,1,3,RF,volume_max_8,0.021485818294691882,True
SN,1,3,RF,price_impact_proxy_8,0.0,True
SN,1,3,RF,return_autocov_8,0.0,True
SN,1,3,RF,abs_return_sum_8,0.04336486829271051,True
SN,1,3,RF,past_return_16,0.07206776486510527,True
SN,1,3,RF,volume_sum_16,0.03521300906054955,True
SN,1,3,RF,volume_max_16,0.020272828388792033,True
SN,1,3,RF,price_impact_proxy_16,0.0,True
SN,1,3,RF,return_autocov_16,0.0,True
SN,1,3,RF,abs_return_sum_16,0.04610727029091123,True
SN,1,4,LASSO,past_return_1,0.0,False
SN,1,4,LASSO,volume_sum_1,0.0,False
SN,1,4,LASSO,volume_max_1,0.0,False
SN,1,4,LASSO,price_impact_proxy_1,0.0,False
SN,1,4,LASSO,return_autocov_1,0.0,False
SN,1,4,LASSO,abs_return_sum_1,0.0,False
SN,1,4,LASSO,past_return_2,0.0,False
SN,1,4,LASSO,volume_sum_2,0.0,False
SN,1,4,LASSO,volume_max_2,0.0,False
SN,1,4,LASSO,price_impact_proxy_2,0.0,False
SN,1,4,LASSO,return_autocov_2,0.0,False
SN,1,4,LASSO,abs_return_sum_2,0.0,False
SN,1,4,LASSO,past_return_4,0.0,False
SN,1,4,LASSO,volume_sum_4,0.0,False
SN,1,4,LASSO,volume_max_4,0.0,False
SN,1,4,LASSO,price_impact_proxy_4,0.0,False
SN,1,4,LASSO,return_autocov_4,0.0,False
SN,1,4,LASSO,abs_return_sum_4,0.0,False
SN,1,4,LASSO,past_return_8,0.0,False
SN,1,4,LASSO,volume_sum_8,0.0,False
SN,1,4,LASSO,volume_max_8,0.0,False
SN,1,4,LASSO,price_impact_proxy_8,0.0,False
SN,1,4,LASSO,return_autocov_8,0.0,False
SN,1,4,LASSO,abs_return_sum_8,0.0,False
SN,1,4,LASSO,past_return_16,0.0,False
SN,1,4,LASSO,volume_sum_16,0.0,False
SN,1,4,LASSO,volume_max_16,0.0,False
SN,1,4,LASSO,price_impact_proxy_16,0.0,False
SN,1,4,LASSO,return_autocov_16,0.0,False
SN,1,4,LASSO,abs_return_sum_16,0.0,False
SN,1,4,RF,past_return_1,0.0362388621708569,True
SN,1,4,RF,volume_sum_1,0.0480643829188184,True
SN,1,4,RF,volume_max_1,0.047061514958116134,True
SN,1,4,RF,price_impact_proxy_1,8.507064276781709e-05,True
SN,1,4,RF,return_autocov_1,0.002973932006854296,True
SN,1,4,RF,abs_return_sum_1,0.03510518868784689,True
SN,1,4,RF,past_return_2,0.11533324279459334,True
SN,1,4,RF,volume_sum_2,0.07146722047186027,True
SN,1,4,RF,volume_max_2,0.03901887986006394,True
SN,1,4,RF,price_impact_proxy_2,0.00012007317529227852,True
SN,1,4,RF,return_autocov_2,0.00037611279292407986,True
SN,1,4,RF,abs_return_sum_2,0.056230614195091996,True
SN,1,4,RF,past_return_4,0.07677823644742175,True
SN,1,4,RF,volume_sum_4,0.03989520080447726,True
SN,1,4,RF,volume_max_4,0.06372054353966808,True
SN,1,4,RF,price_impact_proxy_4,6.899962863730219e-05,True
SN,1,4,RF,return_autocov_4,0.0006122476152145151,True
SN,1,4,RF,abs_return_sum_4,0.03418341225489651,True
SN,1,4,RF,past_return_8,0.05286759373140477,True
SN,1,4,RF,volume_sum_8,0.03679391992138674,True
SN,1,4,RF,volume_max_8,0.032505812451743894,True
SN,1,4,RF,price_impact_proxy_8,0.0,True
SN,1,4,RF,return_autocov_8,0.0,True
SN,1,4,RF,abs_return_sum_8,0.04253450116538374,True
SN,1,4,RF,past_return_16,0.06693004974646638,True
SN,1,4,RF,volume_sum_16,0.038501443050680144,True
SN,1,4,RF,volume_max_16,0.023834210446769113,True
SN,1,4,RF,price_impact_proxy_16,0.0,True
SN,1,4,RF,return_autocov_16,0.0,True
SN,1,4,RF,abs_return_sum_16,0.038698734520763466,True
SN,1,5,LASSO,past_return_1,0.0,False
SN,1,5,LASSO,volume_sum_1,0.0,False
SN,1,5,LASSO,volume_max_1,0.0,False
SN,1,5,LASSO,price_impact_proxy_1,0.0,False
SN,1,5,LASSO,return_autocov_1,0.0,False
SN,1,5,LASSO,abs_return_sum_1,0.0,False
SN,1,5,LASSO,past_return_2,0.0,False
SN,1,5,LASSO,volume_sum_2,0.0,False
SN,1,5,LASSO,volume_max_2,0.0,False
SN,1,5,LASSO,price_impact_proxy_2,0.0,False
SN,1,5,LASSO,return_autocov_2,0.0,False
SN,1,5,LASSO,abs_return_sum_2,3.514819530734766e-17,True
SN,1,5,LASSO,past_return_4,0.0,False
SN,1,5,LASSO,volume_sum_4,0.0,False
SN,1,5,LASSO,volume_max_4,0.0,False
SN,1,5,LASSO,price_impact_proxy_4,0.0,False
SN,1,5,LASSO,return_autocov_4,0.0,False
SN,1,5,LASSO,abs_return_sum_4,0.0,False
SN,1,5,LASSO,past_return_8,0.0,False
SN,1,5,LASSO,volume_sum_8,0.0,False
SN,1,5,LASSO,volume_max_8,0.0,False
SN,1,5,LASSO,price_impact_proxy_8,0.0,False
SN,1,5,LASSO,return_autocov_8,0.0,False
SN,1,5,LASSO,abs_return_sum_8,0.0,False
SN,1,5,LASSO,past_return_16,0.0,False
SN,1,5,LASSO,volume_sum_16,0.0,False
SN,1,5,LASSO,volume_max_16,0.0,False
SN,1,5,LASSO,price_impact_proxy_16,0.0,False
SN,1,5,LASSO,return_autocov_16,0.0,False
SN,1,5,LASSO,abs_return_sum_16,0.0,False
SN,1,5,RF,past_return_1,0.03815257689735379,True
SN,1,5,RF,volume_sum_1,0.05717666763262714,True
SN,1,5,RF,volume_max_1,0.05365264239569651,True
SN,1,5,RF,price_impact_proxy_1,0.0004180274537706379,True
SN,1,5,RF,return_autocov_1,0.005497326315583648,True
SN,1,5,RF,abs_return_sum_1,0.027756944593662996,True
SN,1,5,RF,past_return_2,0.11434727274412539,True
SN,1,5,RF,volume_sum_2,0.07395497298076825,True
SN,1,5,RF,volume_max_2,0.05999035529673405,True
SN,1,5,RF,price_impact_proxy_2,9.83310240960407e-05,True
SN,1,5,RF,return_autocov_2,0.0005053045479153857,True
SN,1,5,RF,abs_return_sum_2,0.0428334367989309,True
SN,1,5,RF,past_return_4,0.06450826381689415,True
SN,1,5,RF,volume_sum_4,0.046235106651707936,True
SN,1,5,RF,volume_max_4,0.07051642794914567,True
SN,1,5,RF,price_impact_proxy_4,0.0,True
SN,1,5,RF,return_autocov_4,0.0,True
SN,1,5,RF,abs_return_sum_4,0.027739227837772374,True
SN,1,5,RF,past_return_8,0.05730442798158424,True
SN,1,5,RF,volume_sum_8,0.03353086524595012,True
SN,1,5,RF,volume_max_8,0.02580070047348546,True
SN,1,5,RF,price_impact_proxy_8,0.0,True
SN,1,5,RF,return_autocov_8,0.0,True
SN,1,5,RF,abs_return_sum_8,0.0384200166129249,True
SN,1,5,RF,past_return_16,0.06449651804226239,True
SN,1,5,RF,volume_sum_16,0.03466481694225471,True
SN,1,5,RF,volume_max_16,0.022910392071796657,True
SN,1,5,RF,price_impact_proxy_16,0.0,True
SN,1,5,RF,return_autocov_16,0.0,True
SN,1,5,RF,abs_return_sum_16,0.03948937769295683,True
SN,1,6,LASSO,past_return_1,0.0,False
SN,1,6,LASSO,volume_sum_1,0.0,False
SN,1,6,LASSO,volume_max_1,0.0,False
SN,1,6,LASSO,price_impact_proxy_1,0.0,False
SN,1,6,LASSO,return_autocov_1,0.0,False
SN,1,6,LASSO,abs_return_sum_1,0.0,False
SN,1,6,LASSO,past_return_2,0.0,False
SN,1,6,LASSO,volume_sum_2,0.0,False
SN,1,6,LASSO,volume_max_2,0.0,False
SN,1,6,LASSO,price_impact_proxy_2,0.0,False
SN,1,6,LASSO,return_autocov_2,0.0,False
SN,1,6,LASSO,abs_return_sum_2,0.0,False
SN,1,6,LASSO,past_return_4,0.0,False
SN,1,6,LASSO,volume_sum_4,0.0,False
SN,1,6,LASSO,volume_max_4,0.0,False
SN,1,6,LASSO,price_impact_proxy_4,0.0,False
SN,1,6,LASSO,return_autocov_4,0.0,False
SN,1,6,LASSO,abs_return_sum_4,0.0,False
SN,1,6,LASSO,past_return_8,0.0,False
SN,1,6,LASSO,volume_sum_8,0.0,False
SN,1,6,LASSO,volume_max_8,1.2791767957425151e-16,True
SN,1,6,LASSO,price_impact_proxy_8,0.0,False
SN,1,6,LASSO,return_autocov_8,0.0,False
SN,1,6,LASSO,abs_return_sum_8,0.0,False
SN,1,6,LASSO,past_return_16,0.0,False
SN,1,6,LASSO,volume_sum_16,0.0,False
SN,1,6,LASSO,volume_max_16,0.0,False
SN,1,6,LASSO,price_impact_proxy_16,0.0,False
SN,1,6,LASSO,return_autocov_16,0.0,False
SN,1,6,LASSO,abs_return_sum_16,0.0,False
SN,1,6,RF,past_return_1,0.038946161194811195,True
SN,1,6,RF,volume_sum_1,0.03952985780521978,True
SN,1,6,RF,volume_max_1,0.04083670985175221,True
SN,1,6,RF,price_impact_proxy_1,0.00014402083100577474,True
SN,1,6,RF,return_autocov_1,0.020487836398670897,True
SN,1,6,RF,abs_return_sum_1,0.036998033251766343,True
SN,1,6,RF,past_return_2,0.07922830167490623,True
SN,1,6,RF,volume_sum_2,0.05474415771250519,True
SN,1,6,RF,volume_max_2,0.05817068094669068,True
SN,1,6,RF,price_impact_proxy_2,0.0,True
SN,1,6,RF,return_autocov_2,0.002018435845191106,True
SN,1,6,RF,abs_return_sum_2,0.036838655850535945,True
SN,1,6,RF,past_return_4,0.047173280348946314,True
SN,1,6,RF,volume_sum_4,0.03542855916703669,True
SN,1,6,RF,volume_max_4,0.04294476923735753,True
SN,1,6,RF,price_impact_proxy_4,0.0,True
SN,1,6,RF,return_autocov_4,0.0017655657385498155,True
SN,1,6,RF,abs_return_sum_4,0.029052522770537433,True
SN,1,6,RF,past_return_8,0.0904659063174594,True
SN,1,6,RF,volume_sum_8,0.02985898416517626,True
SN,1,6,RF,volume_max_8,0.06269056131360891,True
SN,1,6,RF,price_impact_proxy_8,0.0,True
SN,1,6,RF,return_autocov_8,0.001120750430068561,True
SN,1,6,RF,abs_return_sum_8,0.06087382514901904,True
SN,1,6,RF,past_return_16,0.06496034078696719,True
SN,1,6,RF,volume_sum_16,0.04983487995016227,True
SN,1,6,RF,volume_max_16,0.03653627636873704,True
SN,1,6,RF,price_impact_proxy_16,0.0,True
SN,1,6,RF,return_autocov_16,0.0,True
SN,1,6,RF,abs_return_sum_16,0.03935092689331821,True
SN,1,8,LASSO,past_return_1,0.0,False
SN,1,8,LASSO,volume_sum_1,0.0,False
SN,1,8,LASSO,volume_max_1,0.0,False
SN,1,8,LASSO,price_impact_proxy_1,0.0,False
SN,1,8,LASSO,return_autocov_1,0.0,False
SN,1,8,LASSO,abs_return_sum_1,0.0,False
SN,1,8,LASSO,past_return_2,0.0,False
SN,1,8,LASSO,volume_sum_2,0.0,False
SN,1,8,LASSO,volume_max_2,0.0,False
SN,1,8,LASSO,price_impact_proxy_2,0.0,False
SN,1,8,LASSO,return_autocov_2,0.0,False
SN,1,8,LASSO,abs_return_sum_2,0.0,False
SN,1,8,LASSO,past_return_4,0.0,False
SN,1,8,LASSO,volume_sum_4,0.0,False
SN,1,8,LASSO,volume_max_4,0.0,False
SN,1,8,LASSO,price_impact_proxy_4,0.0,False
SN,1,8,LASSO,return_autocov_4,0.0,False
SN,1,8,LASSO,abs_return_sum_4,0.0,False
SN,1,8,LASSO,past_return_8,0.0,False
SN,1,8,LASSO,volume_sum_8,0.0,False
SN,1,8,LASSO,volume_max_8,0.0,False
SN,1,8,LASSO,price_impact_proxy_8,0.0,False
SN,1,8,LASSO,return_autocov_8,0.0,False
SN,1,8,LASSO,abs_return_sum_8,0.0,False
SN,1,8,LASSO,past_return_16,0.0,False
SN,1,8,LASSO,volume_sum_16,0.0,False
SN,1,8,LASSO,volume_max_16,0.0,False
SN,1,8,LASSO,price_impact_proxy_16,0.0,False
SN,1,8,LASSO,return_autocov_16,0.0,False
SN,1,8,LASSO,abs_return_sum_16,0.0,False
SN,1,8,RF,past_return_1,0.027021184712526146,True
SN,1,8,RF,volume_sum_1,0.02298709779888587,True
SN,1,8,RF,volume_max_1,0.02368234167132259,True
SN,1,8,RF,price_impact_proxy_1,0.00011162085318366913,True
SN,1,8,RF,return_autocov_1,0.028722871853651032,True
SN,1,8,RF,abs_return_sum_1,0.03286609698005863,True
SN,1,8,RF,past_return_2,0.03884145766960938,True
SN,1,8,RF,volume_sum_2,0.03464349610369757,True
SN,1,8,RF,volume_max_2,0.0449511939043054,True
SN,1,8,RF,price_impact_proxy_2,0.0,True
SN,1,8,RF,return_autocov_2,0.09958145680931384,True
SN,1,8,RF,abs_return_sum_2,0.05209255317163271,True
SN,1,8,RF,past_return_4,0.03329685101028736,True
SN,1,8,RF,volume_sum_4,0.021728660337362964,True
SN,1,8,RF,volume_max_4,0.023690422981045643,True
SN,1,8,RF,price_impact_proxy_4,0.0,True
SN,1,8,RF,return_autocov_4,0.02274689016438828,True
SN,1,8,RF,abs_return_sum_4,0.07782602513066905,True
SN,1,8,RF,past_return_8,0.03253686422465357,True
SN,1,8,RF,volume_sum_8,0.0244210127251804,True
SN,1,8,RF,volume_max_8,0.05353688192919642,True
SN,1,8,RF,price_impact_proxy_8,0.0,True
SN,1,8,RF,return_autocov_8,0.0319877123004825,True
SN,1,8,RF,abs_return_sum_8,0.06459784256264461,True
SN,1,8,RF,past_return_16,0.045305530747545515,True
SN,1,8,RF,volume_sum_16,0.0532294505218767,True
SN,1,8,RF,volume_max_16,0.04160334873412431,True
SN,1,8,RF,price_impact_proxy_16,0.0,True
SN,1,8,RF,return_autocov_16,0.005524267049310616,True
SN,1,8,RF,abs_return_sum_16,0.062466868053045216,True
SN,1,9,LASSO,past_return_1,0.0,False
SN,1,9,LASSO,volume_sum_1,0.0,False
SN,1,9,LASSO,volume_max_1,0.0,False
SN,1,9,LASSO,price_impact_proxy_1,0.0,False
SN,1,9,LASSO,return_autocov_1,0.0,False
SN,1,9,LASSO,abs_return_sum_1,0.0,False
SN,1,9,LASSO,past_return_2,0.0,False
SN,1,9,LASSO,volume_sum_2,0.0,False
SN,1,9,LASSO,volume_max_2,0.0,False
SN,1,9,LASSO,price_impact_proxy_2,0.0,False
SN,1,9,LASSO,return_autocov_2,0.0,False
SN,1,9,LASSO,abs_return_sum_2,0.0,False
SN,1,9,LASSO,past_return_4,0.0,False
SN,1,9,LASSO,volume_sum_4,0.0,False
SN,1,9,LASSO,volume_max_4,0.0,False
SN,1,9,LASSO,price_impact_proxy_4,0.0,False
SN,1,9,LASSO,return_autocov_4,0.0,False
SN,1,9,LASSO,abs_return_sum_4,0.0,False
SN,1,9,LASSO,past_return_8,0.0,False
SN,1,9,LASSO,volume_sum_8,0.0,False
SN,1,9,LASSO,volume_max_8,0.0,False
SN,1,9,LASSO,price_impact_proxy_8,0.0,False
SN,1,9,LASSO,return_autocov_8,0.0,False
SN,1,9,LASSO,abs_return_sum_8,2.0719779058501607e-16,True
SN,1,9,LASSO,past_return_16,0.0,False
SN,1,9,LASSO,volume_sum_16,0.0,False
SN,1,9,LASSO,volume_max_16,0.0,False
SN,1,9,LASSO,price_impact_proxy_16,0.0,False
SN,1,9,LASSO,return_autocov_16,0.0,False
SN,1,9,LASSO,abs_return_sum_16,0.0,False
SN,1,9,RF,past_return_1,0.043355430217891906,True
SN,1,9,RF,volume_sum_1,0.017270677487844256,True
SN,1,9,RF,volume_max_1,0.025252979871175914,True
SN,1,9,RF,price_impact_proxy_1,0.0,True
SN,1,9,RF,return_autocov_1,0.01776760122689129,True
SN,1,9,RF,abs_return_sum_1,0.040627696075370014,True
SN,1,9,RF,past_return_2,0.05975412199340295,True
SN,1,9,RF,volume_sum_2,0.03653507922023562,True
SN,1,9,RF,volume_max_2,0.030566111760845654,True
SN,1,9,RF,price_impact_proxy_2,0.0,True
SN,1,9,RF,return_autocov_2,0.07623825785605803,True
SN,1,9,RF,abs_return_sum_2,0.0792528228891833,True
SN,1,9,RF,past_return_4,0.03520495545041616,True
SN,1,9,RF,volume_sum_4,0.023493664644177747,True
SN,1,9,RF,volume_max_4,0.02069257132152083,True
SN,1,9,RF,price_impact_proxy_4,0.0,True
SN,1,9,RF,return_autocov_4,0.014868709241995301,True
SN,1,9,RF,abs_return_sum_4,0.08394772759139726,True
SN,1,9,RF,past_return_8,0.0342427294934333,True
SN,1,9,RF,volume_sum_8,0.02812684026866217,True
SN,1,9,RF,volume_max_8,0.057119670347655783,True
SN,1,9,RF,price_impact_proxy_8,0.0,True
SN,1,9,RF,return_autocov_8,0.01867624939058579,True
SN,1,9,RF,abs_return_sum_8,0.06009618409935794,True
SN,1,9,RF,past_return_16,0.05548172912763381,True
SN,1,9,RF,volume_sum_16,0.04144038160717918,True
SN,1,9,RF,volume_max_16,0.03602596831553566,True
SN,1,9,RF,price_impact_proxy_16,0.0,True
SN,1,9,RF,return_autocov_16,0.0072470302179963855,True
SN,1,9,RF,abs_return_sum_16,0.0567148102835538,True
SN,1,10,LASSO,past_return_1,0.0,False
SN,1,10,LASSO,volume_sum_1,0.0,False
SN,1,10,LASSO,volume_max_1,0.0,False
SN,1,10,LASSO,price_impact_proxy_1,0.0,False
SN,1,10,LASSO,return_autocov_1,0.0,False
SN,1,10,LASSO,abs_return_sum_1,0.0,False
SN,1,10,LASSO,past_return_2,0.0,False
SN,1,10,LASSO,volume_sum_2,0.0,False
SN,1,10,LASSO,volume_max_2,0.0,False
SN,1,10,LASSO,price_impact_proxy_2,0.0,False
SN,1,10,LASSO,return_autocov_2,0.0,False
SN,1,10,LASSO,abs_return_sum_2,0.0,False
