offset,n_trades,mean_gross_return,mean_gross_bps,median_gross_return,win_rate,break_even_roundtrip_cost_bps,break_even_oneway_cost_bps,instrument,horizon,fold,model
1,195,1.7585795864605577e-05,0.17585795864605577,0.0,0.3641025641025641,0.17585795864605577,0.08792897932302789,AL,3,13,LASSO
2,217,6.477554777000653e-05,0.6477554777000654,0.0,0.4147465437788018,0.6477554777000654,0.3238777388500327,AL,3,13,LASSO
0,195,8.08207544199746e-05,0.808207544199746,0.0,0.441025641025641,0.808207544199746,0.404103772099873,AL,3,13,RF
1,195,-6.1703848567631965e-06,-0.06170384856763197,0.0,0.3641025641025641,-0.06170384856763197,-0.030851924283815984,AL,3,13,RF
2,217,4.0024252140939206e-05,0.40024252140939204,0.0,0.4055299539170507,0.40024252140939204,0.20012126070469602,AL,3,13,RF
0,630,-1.9965806893138995e-05,-0.19965806893138996,0.0,0.45555555555555555,-0.19965806893138996,-0.09982903446569498,SN,1,1,LASSO
0,630,1.7326926008343596e-05,0.17326926008343596,0.0,0.4857142857142857,0.17326926008343596,0.08663463004171798,SN,1,1,RF
0,611,-2.365941484394418e-05,-0.23659414843944182,0.0,0.4664484451718494,-0.23659414843944182,-0.11829707421972091,SN,1,2,LASSO
0,611,-9.547546574381957e-07,-0.009547546574381957,0.0,0.486088379705401,-0.009547546574381957,-0.004773773287190979,SN,1,2,RF
0,510,4.0017796630870455e-05,0.40017796630870456,0.0,0.47843137254901963,0.40017796630870456,0.20008898315435228,SN,1,3,LASSO
0,510,-1.5720524768763632e-05,-0.15720524768763633,0.0,0.4764705882352941,-0.15720524768763633,-0.07860262384381816,SN,1,3,RF
0,619,1.999602384581085e-05,0.1999602384581085,0.0,0.46849757673667203,0.1999602384581085,0.09998011922905425,SN,1,4,LASSO
0,619,3.7347297420749575e-05,0.37347297420749576,0.0,0.4975767366720517,0.37347297420749576,0.18673648710374788,SN,1,4,RF
0,641,4.9343273633261495e-05,0.4934327363326149,0.0,0.49453978159126366,0.4934327363326149,0.24671636816630746,SN,1,5,LASSO
0,641,4.19718137884101e-05,0.419718137884101,2.941456493799066e-05,0.500780031201248,0.419718137884101,0.2098590689420505,SN,1,5,RF
0,600,8.656533686563346e-05,0.8656533686563346,2.650356523514752e-05,0.505,0.8656533686563346,0.4328266843281673,SN,1,6,LASSO
0,600,0.00024357272158408215,2.4357272158408216,2.317556876502147e-05,0.5016666666666667,2.4357272158408216,1.2178636079204108,SN,1,6,RF
0,679,-6.61437231818655e-05,-0.661437231818655,2.5913175041192282e-05,0.5036818851251841,-0.661437231818655,-0.3307186159093275,SN,1,8,LASSO
0,679,-0.00012082932745005784,-1.2082932745005783,-5.841462170752543e-05,0.4889543446244477,-1.2082932745005783,-0.6041466372502892,SN,1,8,RF
0,551,2.2642667948417108e-05,0.22642667948417108,0.0,0.484573502722323,0.22642667948417108,0.11321333974208554,SN,1,9,LASSO
0,551,-5.247513511611672e-05,-0.5247513511611672,-7.752000516259017e-05,0.4537205081669691,-0.5247513511611672,-0.2623756755805836,SN,1,9,RF
0,559,-0.00010807789596735875,-1.0807789596735875,-9.130126485779044e-05,0.4472271914132379,-1.0807789596735875,-0.5403894798367938,SN,1,10,LASSO
0,559,2.2151312353020183e-05,0.22151312353020183,-4.7449584816172674e-05,0.4776386404293381,0.22151312353020183,0.11075656176510092,SN,1,10,RF
0,600,6.631181733343205e-05,0.6631181733343205,0.0,0.49833333333333335,0.6631181733343205,0.3315590866671603,SN,1,11,LASSO
0,600,-2.5080668589635794e-05,-0.25080668589635796,-2.3614746635203243e-05,0.48333333333333334,-0.25080668589635796,-0.12540334294817898,SN,1,11,RF
0,671,-2.3835039139831087e-05,-0.23835039139831088,-2.4286182281452184e-05,0.4858420268256334,-0.23835039139831088,-0.11917519569915544,SN,1,12,LASSO
0,671,3.2163120303769534e-05,0.3216312030376953,0.0,0.4977645305514158,0.3216312030376953,0.16081560151884766,SN,1,12,RF
0,649,2.7965177692835473e-05,0.27965177692835474,-2.3292014467823918e-05,0.48228043143297383,0.27965177692835474,0.13982588846417737,SN,1,13,LASSO
0,649,-1.0861311591745129e-05,-0.10861311591745129,0.0,0.49768875192604006,-0.10861311591745129,-0.054306557958725646,SN,1,13,RF
0,183,-4.1003995239307775e-05,-0.4100399523930778,0.0,0.48633879781420764,-0.4100399523930778,-0.2050199761965389,SN,3,2,LASSO
1,183,9.386911349413174e-06,0.09386911349413174,0.0,0.4918032786885246,0.09386911349413174,0.04693455674706587,SN,3,2,LASSO
2,203,-8.217968426237578e-05,-0.8217968426237577,-3.711154273033923e-05,0.45320197044334976,-0.8217968426237577,-0.41089842131187887,SN,3,2,LASSO
0,183,-2.1012762215829588e-05,-0.2101276221582959,-3.6440817370975154e-05,0.4644808743169399,-0.2101276221582959,-0.10506381107914795,SN,3,2,RF
1,183,-7.113913205103158e-05,-0.7113913205103158,-3.657569459636356e-05,0.4644808743169399,-0.7113913205103158,-0.3556956602551579,SN,3,2,RF
2,203,-0.00012895885617267438,-1.2895885617267437,-0.00010957495429619879,0.4039408866995074,-1.2895885617267437,-0.6447942808633719,SN,3,2,RF
0,186,4.057052473508954e-05,0.4057052473508954,-3.500114633614437e-05,0.4731182795698925,0.4057052473508954,0.2028526236754477,SN,3,4,LASSO
1,186,3.0764056927938795e-05,0.30764056927938793,-0.0001050374604939508,0.43548387096774194,0.30764056927938793,0.15382028463969397,SN,3,4,LASSO
2,207,4.287643237810386e-05,0.4287643237810386,3.543233687519631e-05,0.5217391304347826,0.4287643237810386,0.2143821618905193,SN,3,4,LASSO
0,186,0.00010456341882355247,1.0456341882355247,0.00010331381277961516,0.5591397849462365,1.0456341882355247,0.5228170941177623,SN,3,4,RF
1,186,3.0207551018777336e-05,0.30207551018777334,6.936508263999386e-05,0.5483870967741935,0.30207551018777334,0.15103775509388667,SN,3,4,RF
2,207,0.00010093527369735175,1.0093527369735176,6.846501437762775e-05,0.5314009661835749,1.0093527369735176,0.5046763684867588,SN,3,4,RF
0,192,0.00015079508489794619,1.5079508489794617,-1.6587796174416525e-05,0.5,1.5079508489794617,0.7539754244897309,SN,3,5,LASSO
1,192,9.082584802317176e-05,0.9082584802317175,-1.4718506499811213e-05,0.4739583333333333,0.9082584802317175,0.45412924011585876,SN,3,5,LASSO
2,213,0.00015750366775343824,1.5750366775343823,-3.0308440159609873e-05,0.48826291079812206,1.5750366775343823,0.7875183387671911,SN,3,5,LASSO
0,192,-0.0004129880037489475,-4.129880037489475,-0.00018987342989096323,0.4583333333333333,-4.129880037489475,-2.0649400187447373,SN,3,5,RF
1,192,-0.0004446915145069052,-4.4469151450690525,0.0,0.484375,-4.4469151450690525,-2.2234575725345262,SN,3,5,RF
2,213,-0.0002960629806084066,-2.9606298060840657,-0.00015221843373791621,0.47417840375586856,-2.9606298060840657,-1.4803149030420328,SN,3,5,RF
0,180,0.00030747769580109806,3.0747769580109807,-0.00018115014295994047,0.4888888888888889,3.0747769580109807,1.5373884790054904,SN,3,6,LASSO
1,180,0.00037949432199063107,3.7949432199063104,0.0,0.49444444444444446,3.7949432199063104,1.8974716099531552,SN,3,6,LASSO
2,200,0.00027187165222818,2.7187165222818,-0.00027220344663059226,0.47,2.7187165222818,1.3593582611409,SN,3,6,LASSO
0,180,0.00045475781321152413,4.547578132115241,3.480018749457692e-05,0.5,4.547578132115241,2.2737890660576205,SN,3,6,RF
1,180,0.0007219770061103186,7.219770061103186,0.00023067948305421915,0.5222222222222223,7.219770061103186,3.609885030551593,SN,3,6,RF
2,200,0.00010932222832243543,1.0932222832243543,0.00016221196833737794,0.52,1.0932222832243543,0.5466111416121772,SN,3,6,RF
0,204,-0.00011284684815605443,-1.1284684815605444,-0.00011973840781598355,0.47549019607843135,-1.1284684815605444,-0.5642342407802722,SN,3,8,LASSO
1,204,-0.00013014361397821608,-1.3014361397821608,6.936320581291122e-05,0.5147058823529411,-1.3014361397821608,-0.6507180698910804,SN,3,8,LASSO
2,227,-0.00020185663392033402,-2.0185663392033404,-7.862924384749448e-05,0.4889867841409692,-2.0185663392033404,-1.0092831696016702,SN,3,8,LASSO
0,204,-0.00014162558545992543,-1.4162558545992543,-0.00011973840781598355,0.4803921568627451,-1.4162558545992543,-0.7081279272996271,SN,3,8,RF
1,204,1.8303774655037298e-05,0.18303774655037297,0.00010254164396172882,0.5245098039215687,0.18303774655037297,0.09151887327518649,SN,3,8,RF
2,227,-0.00019267562847925197,-1.9267562847925197,-0.0001924993128092911,0.4669603524229075,-1.9267562847925197,-0.9633781423962599,SN,3,8,RF
0,165,4.579743060026213e-05,0.4579743060026213,0.00010272741281014408,0.5151515151515151,0.4579743060026213,0.22898715300131064,SN,3,9,LASSO
1,165,7.346935350947195e-05,0.7346935350947195,7.805190248466598e-05,0.503030303030303,0.7346935350947195,0.36734676754735973,SN,3,9,LASSO
2,183,7.053959875110941e-05,0.7053959875110941,2.5572307851384757e-05,0.5027322404371585,0.7053959875110941,0.35269799375554706,SN,3,9,LASSO
0,165,-2.3341358544971445e-05,-0.23341358544971447,-5.3207809605382295e-05,0.4909090909090909,-0.23341358544971447,-0.11670679272485723,SN,3,9,RF
1,165,-0.00012094621381827812,-1.2094621381827813,-0.00021965952773206343,0.42424242424242425,-1.2094621381827813,-0.6047310690913906,SN,3,9,RF
2,183,-0.00019476469537317706,-1.9476469537317707,-0.00010109690137993788,0.4426229508196721,-1.9476469537317707,-0.9738234768658853,SN,3,9,RF
0,168,-0.00033952847392146454,-3.3952847392146452,-0.00025972639166138567,0.4107142857142857,-3.3952847392146452,-1.6976423696073226,SN,3,10,LASSO
1,168,-0.0003346702372836622,-3.346702372836622,-0.0002511354614224137,0.40476190476190477,-3.346702372836622,-1.673351186418311,SN,3,10,LASSO
2,187,-0.0003205973721625652,-3.205973721625652,-0.00035789499275895587,0.4117647058823529,-3.205973721625652,-1.602986860812826,SN,3,10,LASSO
0,168,0.0003601350287643568,3.601350287643568,0.0002842963683324373,0.5952380952380952,3.601350287643568,1.800675143821784,SN,3,10,RF
1,168,0.0003642242026224839,3.642242026224839,0.0002358777148759872,0.5773809523809523,3.642242026224839,1.8211210131124196,SN,3,10,RF
2,187,0.0002521551607745255,2.5215516077452547,0.0002452663592661386,0.5721925133689839,2.5215516077452547,1.2607758038726273,SN,3,10,RF
0,180,0.00021349775239035943,2.1349775239035944,-3.401891440713012e-05,0.4888888888888889,2.1349775239035944,1.0674887619517972,SN,3,11,LASSO
1,180,0.00011164125769013834,1.1164125769013833,-5.0135554017005646e-05,0.48333333333333334,1.1164125769013833,0.5582062884506916,SN,3,11,LASSO
2,200,0.00019651309400108897,1.9651309400108896,7.803978389253619e-05,0.51,1.9651309400108896,0.9825654700054448,SN,3,11,LASSO
0,180,-0.00012483064691694147,-1.2483064691694146,-0.0002016289214185063,0.4666666666666667,-1.2483064691694146,-0.6241532345847073,SN,3,11,RF
1,180,-0.00012100495283194222,-1.2100495283194221,-3.6131831485930466e-05,0.4888888888888889,-1.2100495283194221,-0.6050247641597111,SN,3,11,RF
2,200,-0.00012793230620079698,-1.2793230620079699,-9.46106589014839e-05,0.48,-1.2793230620079699,-0.6396615310039849,SN,3,11,RF
0,201,-6.517426835749081e-05,-0.651742683574908,-2.384697092261412e-05,0.48258706467661694,-0.651742683574908,-0.325871341787454,SN,3,12,LASSO
1,201,-0.00010285928004592722,-1.0285928004592721,-7.350511552761674e-05,0.472636815920398,-1.0285928004592721,-0.5142964002296361,SN,3,12,LASSO
2,223,-6.287898737341685e-05,-0.6287898737341685,-7.190702518911074e-05,0.4798206278026906,-0.6287898737341685,-0.31439493686708425,SN,3,12,LASSO
0,201,7.636525027576945e-05,0.7636525027576945,-9.924080782020006e-05,0.47761194029850745,0.7636525027576945,0.38182625137884724,SN,3,12,RF
1,201,0.00011941225140201783,1.1941225140201783,4.785833931553185e-05,0.5174129353233831,1.1941225140201783,0.5970612570100892,SN,3,12,RF
2,223,5.5187274304577945e-05,0.5518727430457795,4.865233044659689e-05,0.5112107623318386,0.5518727430457795,0.27593637152288975,SN,3,12,RF
0,195,5.754909053755214e-05,0.5754909053755214,-2.35623286375386e-05,0.49230769230769234,0.5754909053755214,0.2877454526877607,SN,3,13,LASSO
1,195,6.602233332473226e-05,0.6602233332473226,9.304272311050354e-05,0.5487179487179488,0.6602233332473226,0.3301116666236613,SN,3,13,LASSO
2,217,9.021497464243218e-05,0.9021497464243218,0.0,0.4930875576036866,0.9021497464243218,0.4510748732121609,SN,3,13,LASSO
0,195,-5.2922558467779406e-05,-0.529225584677794,-7.042522442068933e-05,0.48205128205128206,-0.529225584677794,-0.264612792338897,SN,3,13,RF
1,195,-0.00015566716808266894,-1.5566716808266894,-0.00011908232969959354,0.4153846153846154,-1.5566716808266894,-0.7783358404133447,SN,3,13,RF
2,217,-0.00014336468697044049,-1.433646869704405,-6.999100845439532e-05,0.46543778801843316,-1.433646869704405,-0.7168234348522025,SN,3,13,RF
0,630,-1.254092172948995e-05,-0.12540921729489948,0.0,0.45714285714285713,-0.12540921729489948,-0.06270460864744974,NI,1,1,LASSO
0,630,4.835930404447701e-09,4.835930404447701e-05,0.0,0.4873015873015873,4.835930404447701e-05,2.4179652022238505e-05,NI,1,1,RF
0,611,-1.7269897069949028e-05,-0.17269897069949028,0.0,0.4533551554828151,-0.17269897069949028,-0.08634948534974514,NI,1,2,LASSO
0,611,1.402576000961069e-05,0.14025760009610688,0.0,0.4828150572831424,0.14025760009610688,0.07012880004805344,NI,1,2,RF
0,510,-1.5313638956497105e-05,-0.15313638956497105,0.0,0.43137254901960786,-0.15313638956497105,-0.07656819478248553,NI,1,3,LASSO
0,510,6.5562462036583775e-06,0.06556246203658378,0.0,0.44509803921568625,0.06556246203658378,0.03278123101829189,NI,1,3,RF
0,619,2.0972090909182e-05,0.20972090909181998,0.0,0.4701130856219709,0.20972090909181998,0.10486045454590999,NI,1,4,LASSO
0,619,3.2215991926496643e-06,0.03221599192649664,0.0,0.45395799676898224,0.03221599192649664,0.01610799596324832,NI,1,4,RF
0,641,-1.0345296998971706e-05,-0.10345296998971706,0.0,0.49765990639625585,-0.10345296998971706,-0.05172648499485853,NI,1,5,LASSO
0,641,-5.14178381215934e-05,-0.514178381215934,0.0,0.45865834633385333,-0.514178381215934,-0.257089190607967,NI,1,5,RF
0,600,8.735941616063577e-05,0.8735941616063576,0.0,0.4716666666666667,0.8735941616063576,0.4367970808031788,NI,1,6,LASSO
0,600,-8.078980366354128e-05,-0.8078980366354127,-7.253979121257803e-05,0.45166666666666666,-0.8078980366354127,-0.40394901831770635,NI,1,6,RF
0,679,3.3893051139691266e-05,0.33893051139691266,7.344300822564875e-05,0.5139911634756995,0.33893051139691266,0.16946525569845633,NI,1,8,LASSO
0,679,-2.240349319817327e-05,-0.2240349319817327,0.0,0.4963181148748159,-0.2240349319817327,-0.11201746599086634,NI,1,8,RF
0,551,8.082586567340979e-06,0.08082586567340978,7.075137965195655e-05,0.5190562613430127,0.08082586567340978,0.04041293283670489,NI,1,9,LASSO
0,551,1.4501725438495015e-05,0.14501725438495014,6.750826976309465e-05,0.5063520871143375,0.14501725438495014,0.07250862719247507,NI,1,9,RF
0,559,-5.72577875948762e-05,-0.5725778759487621,0.0,0.4400715563506261,-0.5725778759487621,-0.28628893797438104,NI,1,10,LASSO
0,559,-3.742721160272504e-06,-0.03742721160272504,0.0,0.4937388193202147,-0.03742721160272504,-0.01871360580136252,NI,1,10,RF
0,600,4.625225373958912e-05,0.46252253739589116,0.0,0.4633333333333333,0.46252253739589116,0.23126126869794558,NI,1,11,LASSO
0,600,-1.1747449430052349e-05,-0.11747449430052348,0.0,0.49333333333333335,-0.11747449430052348,-0.05873724715026174,NI,1,11,RF
0,671,5.309164837272533e-06,0.05309164837272533,0.0,0.4903129657228018,0.05309164837272533,0.026545824186362664,NI,1,12,LASSO
0,671,2.17480593266716e-05,0.21748059326671598,7.51710140569628e-05,0.5007451564828614,0.21748059326671598,0.10874029663335799,NI,1,12,RF
0,649,1.191335271781739e-05,0.11913352717817391,0.0,0.4899845916795069,0.11913352717817391,0.059566763589086955,NI,1,13,LASSO
0,649,-1.280726652003021e-05,-0.1280726652003021,0.0,0.4622496147919877,-0.1280726652003021,-0.06403633260015106,NI,1,13,RF
0,183,-4.911455699524235e-06,-0.04911455699524235,0.0,0.4808743169398907,-0.04911455699524235,-0.024557278497621175,NI,3,2,LASSO
1,183,-8.858148401713071e-07,-0.00885814840171307,0.0,0.46994535519125685,-0.00885814840171307,-0.004429074200856535,NI,3,2,LASSO
2,203,-4.803461837836031e-05,-0.4803461837836031,-0.00016370631087825327,0.41379310344827586,-0.4803461837836031,-0.24017309189180155,NI,3,2,LASSO
0,183,1.0019784451931008e-05,0.10019784451931009,8.165264962844976e-05,0.5136612021857924,0.10019784451931009,0.050098922259655045,NI,3,2,RF
1,183,2.2382841808535958e-05,0.22382841808535958,8.196721311470867e-05,0.5245901639344263,0.22382841808535958,0.11191420904267979,NI,3,2,RF
2,203,4.3847027415232896e-06,0.04384702741523289,8.167932696223623e-05,0.5073891625615764,0.04384702741523289,0.021923513707616447,NI,3,2,RF
0,186,5.0558029903625406e-05,0.505580299036254,8.378367070960291e-05,0.5161290322580645,0.505580299036254,0.252790149518127,NI,3,4,LASSO
1,186,5.579703965749434e-05,0.5579703965749434,0.0,0.478494623655914,0.5579703965749434,0.2789851982874717,NI,3,4,LASSO
2,207,5.436031649455836e-05,0.5436031649455836,0.0,0.4975845410628019,0.5436031649455836,0.2718015824727918,NI,3,4,LASSO
0,186,3.996382965721399e-06,0.03996382965721399,0.0,0.44086021505376344,0.03996382965721399,0.019981914828606995,NI,3,4,RF
1,186,1.559658314109817e-05,0.15596583141098172,0.0,0.44086021505376344,0.15596583141098172,0.07798291570549086,NI,3,4,RF
2,207,5.5974211567465874e-05,0.5597421156746587,8.414675193535448e-05,0.5265700483091788,0.5597421156746587,0.27987105783732935,NI,3,4,RF
0,192,9.362231855757769e-05,0.9362231855757769,8.497620727576649e-05,0.515625,0.9362231855757769,0.46811159278788844,NI,3,5,LASSO
1,192,8.112740289116342e-05,0.8112740289116342,3.9625931209374965e-05,0.5,0.8112740289116342,0.4056370144558171,NI,3,5,LASSO
2,213,0.00010358157842927079,1.0358157842927078,0.0,0.49295774647887325,1.0358157842927078,0.5179078921463539,NI,3,5,LASSO
0,192,-0.00019010352121823804,-1.9010352121823804,-8.724149906608192e-05,0.40625,-1.9010352121823804,-0.9505176060911902,NI,3,5,RF
1,192,-0.0002295576816321755,-2.295576816321755,-8.346301147754698e-05,0.453125,-2.295576816321755,-1.1477884081608776,NI,3,5,RF
2,213,-0.0001542919170399679,-1.542919170399679,-8.529512111909998e-05,0.431924882629108,-1.542919170399679,-0.7714595851998395,NI,3,5,RF
0,180,-6.793618034583571e-05,-0.6793618034583572,0.00010474525398240786,0.5388888888888889,-0.6793618034583572,-0.3396809017291786,NI,3,6,LASSO
1,180,-6.251261441988015e-05,-0.6251261441988015,-0.00010575060077500087,0.4722222222222222,-0.6251261441988015,-0.31256307209940076,NI,3,6,LASSO
2,200,0.0001392914474821716,1.392914474821716,0.0,0.495,1.392914474821716,0.696457237410858,NI,3,6,LASSO
0,180,0.00010053799071102178,1.0053799071102179,-7.127075797014326e-05,0.4777777777777778,1.0053799071102179,0.5026899535551089,NI,3,6,RF
1,180,0.0002486902407184719,2.486902407184719,-0.00010415030729760133,0.48333333333333334,2.486902407184719,1.2434512035923595,NI,3,6,RF
2,200,-2.460388229808541e-05,-0.2460388229808541,-0.0002872798201438709,0.41,-0.2460388229808541,-0.12301941149042706,NI,3,6,RF
0,204,0.00010801887677818821,1.0801887677818822,0.0,0.49019607843137253,1.0801887677818822,0.5400943838909411,NI,3,8,LASSO
1,204,0.00010867225717533741,1.0867225717533742,0.00021924233591541498,0.5588235294117647,1.0867225717533742,0.5433612858766871,NI,3,8,LASSO
2,227,2.5391072122701266e-05,0.25391072122701264,0.0,0.4889867841409692,0.25391072122701264,0.12695536061350632,NI,3,8,LASSO
0,204,-0.0001359996663351727,-1.359996663351727,3.6638088957263726e-05,0.5,-1.359996663351727,-0.6799983316758635,NI,3,8,RF
1,204,-0.00010208251599752528,-1.020825159975253,7.233404795714549e-05,0.5049019607843137,-1.020825159975253,-0.5104125799876265,NI,3,8,RF
2,227,2.9373151670293493e-05,0.29373151670293496,7.288629737600694e-05,0.5022026431718062,0.29373151670293496,0.14686575835146748,NI,3,8,RF
0,165,6.669271437119807e-06,0.06669271437119807,0.0,0.4909090909090909,0.06669271437119807,0.033346357185599036,NI,3,9,LASSO
1,165,-2.5822917786488483e-06,-0.025822917786488483,7.094211123725991e-05,0.509090909090909,-0.025822917786488483,-0.012911458893244241,NI,3,9,LASSO
2,183,1.9399833345984902e-05,0.19399833345984902,0.0,0.48633879781420764,0.19399833345984902,0.09699916672992451,NI,3,9,LASSO
0,165,-5.552338885025679e-08,-0.0005552338885025679,6.762696963558135e-05,0.509090909090909,-0.0005552338885025679,-0.00027761694425128394,NI,3,9,RF
1,165,-2.9332981160452306e-05,-0.29332981160452304,0.0,0.4909090909090909,-0.29332981160452304,-0.14666490580226152,NI,3,9,RF
2,183,-3.3005262043098246e-05,-0.33005262043098244,-7.137758743747113e-05,0.4644808743169399,-0.33005262043098244,-0.16502631021549122,NI,3,9,RF
0,168,-0.00012966456384970262,-1.2966456384970262,-6.908726447241165e-05,0.4226190476190476,-1.2966456384970262,-0.6483228192485131,NI,3,10,LASSO
1,168,-0.00015142576097207638,-1.5142576097207638,0.0,0.48214285714285715,-1.5142576097207638,-0.7571288048603819,NI,3,10,LASSO
2,187,-0.00016714882585773535,-1.6714882585773536,-0.00013919821826280376,0.4385026737967914,-1.6714882585773536,-0.8357441292886768,NI,3,10,LASSO
0,168,-0.0001394299957467791,-1.394299957467791,0.0,0.4880952380952381,-1.394299957467791,-0.6971499787338955,NI,3,10,RF
1,168,-0.0001817843453804818,-1.817843453804818,-6.798479536129776e-05,0.4523809523809524,-1.817843453804818,-0.908921726902409,NI,3,10,RF
2,187,-8.226294161589865e-05,-0.8226294161589864,6.989585517580554e-05,0.5080213903743316,-0.8226294161589864,-0.4113147080794932,NI,3,10,RF
0,180,0.00016277124929960424,1.6277124929960425,0.0,0.49444444444444446,1.6277124929960425,0.8138562464980212,NI,3,11,LASSO
1,180,0.00015254419347768833,1.5254419347768833,0.0,0.4888888888888889,1.5254419347768833,0.7627209673884416,NI,3,11,LASSO
2,200,0.00012788583821720712,1.2788583821720712,0.0,0.495,1.2788583821720712,0.6394291910860356,NI,3,11,LASSO
0,180,-5.764498728404948e-07,-0.005764498728404947,7.434115164711708e-05,0.5222222222222223,-0.005764498728404947,-0.0028822493642024737,NI,3,11,RF
1,180,1.3946657795638195e-06,0.013946657795638195,0.0,0.49444444444444446,0.013946657795638195,0.006973328897819098,NI,3,11,RF
2,200,0.00012128757609662199,1.21287576096622,0.00014148165196781193,0.525,1.21287576096622,0.60643788048311,NI,3,11,RF
0,201,4.083204702013438e-06,0.04083204702013438,-7.564296520423675e-05,0.4626865671641791,0.04083204702013438,0.02041602351006719,NI,3,12,LASSO
1,201,-8.850102078354165e-05,-0.8850102078354165,-0.0001513202693500526,0.4228855721393035,-0.8850102078354165,-0.44250510391770825,NI,3,12,LASSO
2,223,-7.936785860858019e-05,-0.7936785860858019,-0.00015129737499064433,0.4439461883408072,-0.7936785860858019,-0.39683929304290094,NI,3,12,LASSO
0,201,-8.10830868991855e-05,-0.810830868991855,0.0,0.47761194029850745,-0.810830868991855,-0.4054154344959275,NI,3,12,RF
1,201,-3.155583232599599e-05,-0.3155583232599599,0.0,0.48258706467661694,-0.3155583232599599,-0.15777916162997996,NI,3,12,RF
2,223,-2.9553851412682063e-05,-0.29553851412682064,0.0,0.47533632286995514,-0.29553851412682064,-0.14776925706341032,NI,3,12,RF
0,195,-3.9116163507345844e-06,-0.03911616350734584,0.0,0.4666666666666667,-0.03911616350734584,-0.01955808175367292,NI,3,13,LASSO
1,195,1.439647842349227e-06,0.014396478423492272,-7.642338555591266e-05,0.4461538461538462,0.014396478423492272,0.007198239211746136,NI,3,13,LASSO
2,217,-7.045092557963028e-05,-0.7045092557963027,-7.787555486338249e-05,0.423963133640553,-0.7045092557963027,-0.3522546278981514,NI,3,13,LASSO
0,195,5.9312965802929626e-05,0.5931296580292963,7.788161993771414e-05,0.5128205128205128,0.5931296580292963,0.29656482901464815,NI,3,13,RF
1,195,3.818032893846498e-05,0.3818032893846498,0.0,0.49230769230769234,0.3818032893846498,0.1909016446923249,NI,3,13,RF
2,217,7.90602042164315e-05,0.7906020421643151,7.647598654025867e-05,0.5069124423963134,0.7906020421643151,0.39530102108215753,NI,3,13,RF
0,1104,2.1212109525999303e-05,0.21212109525999304,0.0,0.4628623188405797,0.21212109525999304,0.10606054762999652,SC,1,0,LASSO
0,1104,-6.161811079515043e-06,-0.06161811079515043,0.0,0.46105072463768115,-0.06161811079515043,-0.030809055397575214,SC,1,0,RF
0,1008,4.104415565747412e-06,0.04104415565747412,0.0,0.44841269841269843,0.04104415565747412,0.02052207782873706,SC,1,1,LASSO
0,1008,2.7816707268766983e-05,0.2781670726876698,0.0,0.44246031746031744,0.2781670726876698,0.1390835363438349,SC,1,1,RF
0,989,-4.069234845067654e-06,-0.04069234845067654,0.0,0.43174924165824063,-0.04069234845067654,-0.02034617422533827,SC,1,2,LASSO
0,989,3.2132929899788244e-05,0.32132929899788243,0.0,0.4398382204246714,0.32132929899788243,0.16066464949894121,SC,1,2,RF
0,816,-4.573971762457181e-05,-0.45739717624571813,0.0,0.4362745098039216,-0.45739717624571813,-0.22869858812285906,SC,1,3,LASSO
0,816,-1.3691526144790498e-05,-0.13691526144790497,0.0,0.43995098039215685,-0.13691526144790497,-0.06845763072395249,SC,1,3,RF
0,979,3.8485071277591226e-05,0.38485071277591226,0.0,0.46782431052093976,0.38485071277591226,0.19242535638795613,SC,1,4,LASSO
0,979,-6.71787872284171e-06,-0.06717878722841711,0.0,0.4473953013278856,-0.06717878722841711,-0.033589393614208554,SC,1,4,RF
0,1037,-1.0977583335439455e-05,-0.10977583335439454,0.0,0.420443587270974,-0.10977583335439454,-0.05488791667719727,SC,1,5,LASSO
0,1037,-2.7357683166749526e-05,-0.27357683166749525,0.0,0.4136933461909354,-0.27357683166749525,-0.13678841583374762,SC,1,5,RF
0,960,-4.461226227920843e-05,-0.4461226227920843,0.0,0.45625,-0.4461226227920843,-0.22306131139604216,SC,1,6,LASSO
0,960,-4.497740585716476e-05,-0.44977405857164754,0.0,0.4552083333333333,-0.44977405857164754,-0.22488702928582377,SC,1,6,RF
0,624,5.411986094437019e-05,0.5411986094437019,0.0,0.4583333333333333,0.5411986094437019,0.27059930472185095,SC,1,7,LASSO
0,624,-2.6060315972184785e-05,-0.26060315972184783,0.0,0.4599358974358974,-0.26060315972184783,-0.13030157986092392,SC,1,7,RF
0,1064,2.2043124677336118e-05,0.22043124677336118,0.0,0.4924812030075188,0.22043124677336118,0.11021562338668059,SC,1,8,LASSO
0,1064,0.00015685726414013313,1.5685726414013312,0.0,0.4859022556390977,1.5685726414013312,0.7842863207006656,SC,1,8,RF
0,893,-6.932713274220818e-06,-0.06932713274220818,0.0,0.48040313549832026,-0.06932713274220818,-0.03466356637110409,SC,1,9,LASSO
0,893,5.5856241592249646e-05,0.5585624159224964,0.00014087681246732764,0.5005599104143337,0.5585624159224964,0.2792812079612482,SC,1,9,RF
0,883,-2.11500581806677e-05,-0.211500581806677,0.0,0.4711211778029445,-0.211500581806677,-0.1057502909033385,SC,1,10,LASSO
0,883,1.5232818445500165e-05,0.15232818445500165,0.0,0.47565118912797283,0.15232818445500165,0.07616409222750083,SC,1,10,RF
