risk_ATR,block,symbol,geo_bin,n,delivery_rate,no_delivery_rate
1.0,TB4,M,"(0.5,1]",515,0.8932038834951457,0.10679611650485432
1.0,TB4,M,"(1,2]",346,0.7283236994219653,0.2716763005780347
1.0,TB4,M,>2,218,0.40825688073394495,0.591743119266055
1.0,TB4,MA,<=0.25,119,0.8487394957983193,0.1512605042016807
1.0,TB4,MA,"(0.25,0.5]",184,0.8913043478260869,0.10869565217391308
1.0,TB4,MA,"(0.5,1]",281,0.8434163701067615,0.15658362989323849
1.0,TB4,MA,"(1,2]",363,0.6831955922865014,0.3168044077134986
1.0,TB4,MA,>2,409,0.4132029339853301,0.58679706601467
1.0,TB4,NI,<=0.25,74,0.8783783783783784,0.1216216216216216
1.0,TB4,NI,"(0.25,0.5]",150,0.9066666666666666,0.09333333333333338
1.0,TB4,NI,"(0.5,1]",324,0.7345679012345679,0.26543209876543206
1.0,TB4,NI,"(1,2]",416,0.6778846153846154,0.3221153846153846
1.0,TB4,NI,>2,453,0.4326710816777042,0.5673289183222958
1.0,TB4,P,<=0.25,107,0.9345794392523364,0.06542056074766356
1.0,TB4,P,"(0.25,0.5]",137,0.9124087591240876,0.08759124087591241
1.0,TB4,P,"(0.5,1]",358,0.8268156424581006,0.17318435754189943
1.0,TB4,P,"(1,2]",400,0.6275,0.37250000000000005
1.0,TB4,P,>2,303,0.43564356435643564,0.5643564356435644
1.0,TB4,RB,<=0.25,424,0.9834905660377359,0.01650943396226412
1.0,TB4,RB,"(0.25,0.5]",793,0.9243379571248423,0.07566204287515765
1.0,TB4,RB,"(0.5,1]",779,0.8947368421052632,0.10526315789473684
1.0,TB4,RB,"(1,2]",366,0.7896174863387978,0.2103825136612022
1.0,TB4,RB,>2,90,0.5666666666666667,0.43333333333333335
1.0,TB4,RU,<=0.25,192,0.9635416666666666,0.03645833333333337
1.0,TB4,RU,"(0.25,0.5]",273,0.7838827838827839,0.21611721611721613
1.0,TB4,RU,"(0.5,1]",393,0.7709923664122137,0.2290076335877863
1.0,TB4,RU,"(1,2]",408,0.6004901960784313,0.39950980392156865
1.0,TB4,RU,>2,219,0.4703196347031963,0.5296803652968036
1.0,TB4,SC,<=0.25,181,0.9060773480662984,0.09392265193370164
1.0,TB4,SC,"(0.25,0.5]",166,0.9457831325301205,0.054216867469879526
1.0,TB4,SC,"(0.5,1]",295,0.7966101694915254,0.2033898305084746
1.0,TB4,SC,"(1,2]",372,0.696236559139785,0.303763440860215
1.0,TB4,SC,>2,417,0.35731414868105515,0.6426858513189448
1.0,TB4,SN,<=0.25,77,0.8961038961038961,0.10389610389610393
1.0,TB4,SN,"(0.25,0.5]",94,0.8191489361702128,0.18085106382978722
1.0,TB4,SN,"(0.5,1]",273,0.7912087912087912,0.20879120879120883
1.0,TB4,SN,"(1,2]",390,0.7128205128205128,0.28717948717948716
1.0,TB4,SN,>2,510,0.44313725490196076,0.5568627450980392
1.0,TB4,TA,<=0.25,208,0.9759615384615384,0.024038461538461564
1.0,TB4,TA,"(0.25,0.5]",237,0.8860759493670886,0.11392405063291144
1.0,TB4,TA,"(0.5,1]",358,0.7821229050279329,0.2178770949720671
1.0,TB4,TA,"(1,2]",299,0.6822742474916388,0.3177257525083612
1.0,TB4,TA,>2,353,0.42492917847025496,0.5750708215297451
1.5,TB1,AG,<=0.25,208,0.9519230769230769,0.04807692307692313
1.5,TB1,AG,"(0.25,0.5]",251,0.8207171314741036,0.17928286852589637
1.5,TB1,AG,"(0.5,1]",363,0.8953168044077136,0.10468319559228645
1.5,TB1,AG,"(1,2]",334,0.7305389221556886,0.2694610778443114
1.5,TB1,AG,>2,225,0.5288888888888889,0.47111111111111115
1.5,TB1,AL,<=0.25,330,0.9787878787878788,0.021212121212121238
1.5,TB1,AL,"(0.25,0.5]",474,0.9008438818565401,0.09915611814345993
1.5,TB1,AL,"(0.5,1]",471,0.9490445859872612,0.05095541401273884
1.5,TB1,AL,"(1,2]",242,0.7479338842975206,0.2520661157024794
1.5,TB1,AL,>2,141,0.48936170212765956,0.5106382978723405
1.5,TB1,AU,<=0.25,118,0.9576271186440678,0.0423728813559322
1.5,TB1,AU,"(0.25,0.5]",171,0.9532163742690059,0.04678362573099415
1.5,TB1,AU,"(0.5,1]",283,0.8763250883392226,0.12367491166077738
1.5,TB1,AU,"(1,2]",317,0.7129337539432177,0.2870662460567823
1.5,TB1,AU,>2,237,0.5147679324894515,0.4852320675105485
1.5,TB1,CF,<=0.25,441,0.9863945578231292,0.013605442176870763
1.5,TB1,CF,"(0.25,0.5]",735,0.9455782312925171,0.05442176870748294
1.5,TB1,CF,"(0.5,1]",539,0.9109461966604824,0.08905380333951762
1.5,TB1,CF,"(1,2]",219,0.8082191780821918,0.1917808219178082
1.5,TB1,CF,>2,27,0.5185185185185185,0.4814814814814815
1.5,TB1,CU,<=0.25,246,0.959349593495935,0.04065040650406504
1.5,TB1,CU,"(0.25,0.5]",216,0.9120370370370371,0.08796296296296291
1.5,TB1,CU,"(0.5,1]",305,0.8065573770491803,0.1934426229508197
1.5,TB1,CU,"(1,2]",311,0.7556270096463023,0.24437299035369775
1.5,TB1,CU,>2,141,0.45390070921985815,0.5460992907801419
1.5,TB1,I,<=0.25,479,0.9832985386221295,0.01670146137787054
1.5,TB1,I,"(0.25,0.5]",510,0.9450980392156862,0.05490196078431375
1.5,TB1,I,"(0.5,1]",443,0.9209932279909706,0.07900677200902939
1.5,TB1,I,"(1,2]",204,0.7303921568627451,0.26960784313725494
1.5,TB1,I,>2,47,0.3191489361702128,0.6808510638297872
1.5,TB1,M,<=0.25,262,0.9847328244274809,0.01526717557251911
1.5,TB1,M,"(0.25,0.5]",339,0.9616519174041298,0.03834808259587019
1.5,TB1,M,"(0.5,1]",313,0.9137380191693291,0.08626198083067094
1.5,TB1,M,"(1,2]",297,0.6161616161616161,0.38383838383838387
1.5,TB1,M,>2,86,0.46511627906976744,0.5348837209302326
1.5,TB1,MA,<=0.25,353,0.9801699716713881,0.019830028328611915
1.5,TB1,MA,"(0.25,0.5]",399,0.949874686716792,0.05012531328320802
1.5,TB1,MA,"(0.5,1]",434,0.9147465437788018,0.08525345622119818
1.5,TB1,MA,"(1,2]",203,0.7733990147783252,0.22660098522167482
1.5,TB1,MA,>2,74,0.2972972972972973,0.7027027027027026
1.5,TB1,NI,<=0.25,163,0.9325153374233128,0.06748466257668717
1.5,TB1,NI,"(0.25,0.5]",205,0.9121951219512195,0.08780487804878045
1.5,TB1,NI,"(0.5,1]",358,0.8296089385474861,0.17039106145251393
1.5,TB1,NI,"(1,2]",311,0.7234726688102894,0.2765273311897106
1.5,TB1,NI,>2,145,0.46206896551724136,0.5379310344827586
1.5,TB1,P,<=0.25,246,0.9715447154471545,0.028455284552845517
1.5,TB1,P,"(0.25,0.5]",233,0.8927038626609443,0.10729613733905574
1.5,TB1,P,"(0.5,1]",319,0.8056426332288401,0.1943573667711599
1.5,TB1,P,"(1,2]",298,0.7416107382550335,0.25838926174496646
1.5,TB1,P,>2,110,0.41818181818181815,0.5818181818181818
1.5,TB1,RB,<=0.25,290,0.993103448275862,0.006896551724137945
1.5,TB1,RB,"(0.25,0.5]",337,0.9347181008902077,0.06528189910979232
1.5,TB1,RB,"(0.5,1]",449,0.8641425389755011,0.13585746102449892
1.5,TB1,RB,"(1,2]",249,0.6827309236947792,0.31726907630522083
1.5,TB1,RB,>2,62,0.43548387096774194,0.564516129032258
1.5,TB1,RU,<=0.25,212,0.9292452830188679,0.07075471698113212
1.5,TB1,RU,"(0.25,0.5]",257,0.9066147859922179,0.0933852140077821
1.5,TB1,RU,"(0.5,1]",375,0.9226666666666666,0.07733333333333337
1.5,TB1,RU,"(1,2]",309,0.6699029126213593,0.33009708737864074
1.5,TB1,RU,>2,89,0.550561797752809,0.449438202247191
1.5,TB1,SC,<=0.25,249,0.9718875502008032,0.028112449799196804
1.5,TB1,SC,"(0.25,0.5]",207,0.961352657004831,0.03864734299516903
1.5,TB1,SC,"(0.5,1]",248,0.8145161290322581,0.18548387096774188
1.5,TB1,SC,"(1,2]",317,0.6309148264984227,0.3690851735015773
1.5,TB1,SC,>2,279,0.5483870967741935,0.4516129032258065
1.5,TB1,SN,<=0.25,137,0.9635036496350365,0.03649635036496346
1.5,TB1,SN,"(0.25,0.5]",244,0.7786885245901639,0.2213114754098361
1.5,TB1,SN,"(0.5,1]",346,0.815028901734104,0.18497109826589597
1.5,TB1,SN,"(1,2]",306,0.6372549019607843,0.36274509803921573
1.5,TB1,SN,>2,221,0.583710407239819,0.41628959276018096
1.5,TB1,TA,<=0.25,306,0.9509803921568627,0.0490196078431373
1.5,TB1,TA,"(0.25,0.5]",343,0.9416909620991254,0.058309037900874605
1.5,TB1,TA,"(0.5,1]",419,0.9093078758949881,0.09069212410501193
1.5,TB1,TA,"(1,2]",262,0.7824427480916031,0.21755725190839692
1.5,TB1,TA,>2,74,0.4864864864864865,0.5135135135135135
1.5,TB2,AG,<=0.25,144,0.9722222222222222,0.02777777777777779
1.5,TB2,AG,"(0.25,0.5]",213,0.9389671361502347,0.06103286384976525
1.5,TB2,AG,"(0.5,1]",334,0.7904191616766467,0.20958083832335328
1.5,TB2,AG,"(1,2]",346,0.7456647398843931,0.2543352601156069
1.5,TB2,AG,>2,182,0.44505494505494503,0.554945054945055
1.5,TB2,AL,<=0.25,495,0.9838383838383838,0.016161616161616155
1.5,TB2,AL,"(0.25,0.5]",706,0.9475920679886686,0.052407932011331426
1.5,TB2,AL,"(0.5,1]",496,0.9354838709677419,0.06451612903225812
1.5,TB2,AL,"(1,2]",277,0.7148014440433214,0.28519855595667865
1.5,TB2,AL,>2,72,0.5,0.5
1.5,TB2,AU,<=0.25,146,0.9383561643835616,0.06164383561643838
1.5,TB2,AU,"(0.25,0.5]",241,0.9377593360995851,0.06224066390041494
1.5,TB2,AU,"(0.5,1]",257,0.8404669260700389,0.15953307392996108
1.5,TB2,AU,"(1,2]",377,0.6710875331564987,0.3289124668435013
1.5,TB2,AU,>2,286,0.534965034965035,0.465034965034965
1.5,TB2,CF,<=0.25,600,0.9916666666666667,0.008333333333333304
1.5,TB2,CF,"(0.25,0.5]",761,0.9540078843626807,0.04599211563731931
1.5,TB2,CF,"(0.5,1]",658,0.9346504559270516,0.06534954407294835
1.5,TB2,CF,"(1,2]",228,0.8070175438596491,0.19298245614035092
1.5,TB2,CF,>2,10,0.5,0.5
1.5,TB2,CU,<=0.25,312,0.9743589743589743,0.02564102564102566
1.5,TB2,CU,"(0.25,0.5]",317,0.9242902208201893,0.0757097791798107
1.5,TB2,CU,"(0.5,1]",395,0.8835443037974684,0.1164556962025316
1.5,TB2,CU,"(1,2]",334,0.8053892215568862,0.1946107784431138
1.5,TB2,CU,>2,158,0.5506329113924051,0.4493670886075949
1.5,TB2,I,<=0.25,704,0.9758522727272727,0.024147727272727293
1.5,TB2,I,"(0.25,0.5]",751,0.9826897470039947,0.017310252996005304
1.5,TB2,I,"(0.5,1]",591,0.9475465313028765,0.05245346869712353
1.5,TB2,I,"(1,2]",175,0.5771428571428572,0.4228571428571428
1.5,TB2,I,>2,33,0.5151515151515151,0.48484848484848486
1.5,TB2,M,<=0.25,566,0.9770318021201413,0.02296819787985871
1.5,TB2,M,"(0.25,0.5]",522,0.9636015325670498,0.036398467432950166
1.5,TB2,M,"(0.5,1]",452,0.918141592920354,0.08185840707964598
1.5,TB2,M,"(1,2]",239,0.8368200836820083,0.16317991631799167
1.5,TB2,M,>2,42,0.47619047619047616,0.5238095238095238
1.5,TB2,MA,<=0.25,458,0.9868995633187773,0.013100436681222738
1.5,TB2,MA,"(0.25,0.5]",460,0.9521739130434783,0.047826086956521685
1.5,TB2,MA,"(0.5,1]",434,0.9170506912442397,0.08294930875576034
1.5,TB2,MA,"(1,2]",316,0.759493670886076,0.240506329113924
1.5,TB2,MA,>2,75,0.6266666666666667,0.3733333333333333
1.5,TB2,NI,<=0.25,285,0.9719298245614035,0.028070175438596467
1.5,TB2,NI,"(0.25,0.5]",316,0.9335443037974683,0.06645569620253167
1.5,TB2,NI,"(0.5,1]",396,0.8106060606060606,0.18939393939393945
1.5,TB2,NI,"(1,2]",347,0.6772334293948127,0.3227665706051873
1.5,TB2,NI,>2,195,0.4512820512820513,0.5487179487179488
1.5,TB2,P,<=0.25,291,0.9450171821305842,0.054982817869415834
1.5,TB2,P,"(0.25,0.5]",279,0.9498207885304659,0.05017921146953408
1.5,TB2,P,"(0.5,1]",380,0.881578947368421,0.11842105263157898
1.5,TB2,P,"(1,2]",338,0.7928994082840237,0.20710059171597628
1.5,TB2,P,>2,119,0.4117647058823529,0.5882352941176471
1.5,TB2,RB,<=0.25,507,0.9585798816568047,0.041420118343195256
1.5,TB2,RB,"(0.25,0.5]",595,0.9260504201680673,0.07394957983193273
1.5,TB2,RB,"(0.5,1]",506,0.883399209486166,0.11660079051383399
1.5,TB2,RB,"(1,2]",274,0.7481751824817519,0.25182481751824815
1.5,TB2,RB,>2,67,0.582089552238806,0.417910447761194
1.5,TB2,RU,<=0.25,289,0.9792387543252595,0.02076124567474047
1.5,TB2,RU,"(0.25,0.5]",387,0.9483204134366925,0.05167958656330751
1.5,TB2,RU,"(0.5,1]",478,0.9016736401673641,0.09832635983263593
1.5,TB2,RU,"(1,2]",290,0.7620689655172413,0.23793103448275865
1.5,TB2,RU,>2,115,0.4434782608695652,0.5565217391304348
1.5,TB2,SC,<=0.25,185,0.9567567567567568,0.043243243243243246
1.5,TB2,SC,"(0.25,0.5]",284,0.7746478873239436,0.22535211267605637
1.5,TB2,SC,"(0.5,1]",352,0.8494318181818182,0.15056818181818177
1.5,TB2,SC,"(1,2]",442,0.6809954751131222,0.3190045248868778
1.5,TB2,SC,>2,269,0.49814126394052044,0.5018587360594795
1.5,TB2,SN,<=0.25,165,0.9636363636363636,0.036363636363636376
1.5,TB2,SN,"(0.25,0.5]",252,0.9682539682539683,0.031746031746031744
1.5,TB2,SN,"(0.5,1]",412,0.8859223300970874,0.11407766990291257
1.5,TB2,SN,"(1,2]",453,0.6975717439293598,0.30242825607064017
1.5,TB2,SN,>2,159,0.389937106918239,0.610062893081761
1.5,TB2,TA,<=0.25,519,0.9942196531791907,0.005780346820809301
1.5,TB2,TA,"(0.25,0.5]",469,0.9424307036247335,0.05756929637526653
1.5,TB2,TA,"(0.5,1]",497,0.8591549295774648,0.14084507042253525
1.5,TB2,TA,"(1,2]",294,0.6496598639455783,0.3503401360544217
1.5,TB2,TA,>2,75,0.64,0.36
1.5,TB3,AG,<=0.25,132,0.7575757575757576,0.24242424242424243
1.5,TB3,AG,"(0.25,0.5]",177,0.9096045197740112,0.09039548022598876
1.5,TB3,AG,"(0.5,1]",246,0.8373983739837398,0.16260162601626016
1.5,TB3,AG,"(1,2]",281,0.7651245551601423,0.23487544483985767
1.5,TB3,AG,>2,267,0.50187265917603,0.49812734082397003
1.5,TB3,AL,<=0.25,271,0.9520295202952029,0.047970479704797064
1.5,TB3,AL,"(0.25,0.5]",267,0.9138576779026217,0.08614232209737827
1.5,TB3,AL,"(0.5,1]",343,0.9212827988338192,0.07871720116618075
1.5,TB3,AL,"(1,2]",314,0.6910828025477707,0.30891719745222934
1.5,TB3,AL,>2,133,0.5488721804511278,0.45112781954887216
1.5,TB3,AU,<=0.25,117,0.9401709401709402,0.05982905982905984
1.5,TB3,AU,"(0.25,0.5]",160,0.84375,0.15625
1.5,TB3,AU,"(0.5,1]",295,0.8677966101694915,0.1322033898305085
1.5,TB3,AU,"(1,2]",391,0.5882352941176471,0.4117647058823529
1.5,TB3,AU,>2,336,0.40773809523809523,0.5922619047619048
1.5,TB3,CF,<=0.25,399,0.9774436090225563,0.022556390977443663
1.5,TB3,CF,"(0.25,0.5]",719,0.9485396383866481,0.05146036161335188
1.5,TB3,CF,"(0.5,1]",473,0.9069767441860465,0.09302325581395354
1.5,TB3,CF,"(1,2]",217,0.7880184331797235,0.21198156682027647
1.5,TB3,CF,>2,44,0.5227272727272727,0.4772727272727273
1.5,TB3,CU,<=0.25,170,0.9764705882352941,0.02352941176470591
1.5,TB3,CU,"(0.25,0.5]",203,0.8916256157635468,0.10837438423645318
1.5,TB3,CU,"(0.5,1]",356,0.8061797752808989,0.1938202247191011
1.5,TB3,CU,"(1,2]",325,0.803076923076923,0.19692307692307698
1.5,TB3,CU,>2,172,0.48255813953488375,0.5174418604651163
1.5,TB3,I,<=0.25,631,0.9873217115689382,0.01267828843106178
1.5,TB3,I,"(0.25,0.5]",877,0.9452679589509693,0.05473204104903073
1.5,TB3,I,"(0.5,1]",684,0.9590643274853801,0.040935672514619936
1.5,TB3,I,"(1,2]",257,0.8210116731517509,0.17898832684824906
1.5,TB3,I,>2,18,0.3333333333333333,0.6666666666666667
1.5,TB3,M,<=0.25,550,0.9927272727272727,0.0072727272727273196
1.5,TB3,M,"(0.25,0.5]",560,0.9785714285714285,0.021428571428571463
1.5,TB3,M,"(0.5,1]",473,0.9217758985200846,0.07822410147991543
1.5,TB3,M,"(1,2]",252,0.746031746031746,0.25396825396825395
1.5,TB3,M,>2,59,0.6101694915254238,0.38983050847457623
1.5,TB3,MA,<=0.25,501,0.9680638722554891,0.031936127744510934
1.5,TB3,MA,"(0.25,0.5]",379,0.941952506596306,0.05804749340369397
1.5,TB3,MA,"(0.5,1]",393,0.8854961832061069,0.1145038167938931
1.5,TB3,MA,"(1,2]",296,0.6858108108108109,0.31418918918918914
1.5,TB3,MA,>2,92,0.6630434782608695,0.3369565217391305
1.5,TB3,NI,<=0.25,189,0.9788359788359788,0.021164021164021163
1.5,TB3,NI,"(0.25,0.5]",277,0.8844765342960289,0.1155234657039711
1.5,TB3,NI,"(0.5,1]",380,0.7894736842105263,0.21052631578947367
1.5,TB3,NI,"(1,2]",389,0.6555269922879178,0.3444730077120822
1.5,TB3,NI,>2,167,0.41317365269461076,0.5868263473053892
1.5,TB3,P,<=0.25,298,0.959731543624161,0.04026845637583898
1.5,TB3,P,"(0.25,0.5]",287,0.9163763066202091,0.08362369337979092
1.5,TB3,P,"(0.5,1]",444,0.8783783783783784,0.1216216216216216
1.5,TB3,P,"(1,2]",269,0.7174721189591078,0.2825278810408922
1.5,TB3,P,>2,93,0.6021505376344086,0.3978494623655914
1.5,TB3,RB,<=0.25,595,0.9747899159663865,0.025210084033613467
1.5,TB3,RB,"(0.25,0.5]",686,0.9752186588921283,0.02478134110787167
1.5,TB3,RB,"(0.5,1]",496,0.9475806451612904,0.05241935483870963
1.5,TB3,RB,"(1,2]",250,0.828,0.17200000000000004
1.5,TB3,RB,>2,29,0.6896551724137931,0.31034482758620685
1.5,TB3,RU,<=0.25,323,0.9504643962848297,0.049535603715170295
1.5,TB3,RU,"(0.25,0.5]",372,0.9032258064516129,0.09677419354838712
1.5,TB3,RU,"(0.5,1]",435,0.8505747126436781,0.14942528735632188
1.5,TB3,RU,"(1,2]",304,0.75,0.25
1.5,TB3,RU,>2,128,0.484375,0.515625
1.5,TB3,SC,<=0.25,195,0.958974358974359,0.04102564102564099
1.5,TB3,SC,"(0.25,0.5]",297,0.9562289562289562,0.043771043771043794
1.5,TB3,SC,"(0.5,1]",419,0.7923627684964201,0.20763723150357993
1.5,TB3,SC,"(1,2]",411,0.7688564476885644,0.23114355231143557
1.5,TB3,SC,>2,256,0.5078125,0.4921875
1.5,TB3,SN,<=0.25,104,0.9230769230769231,0.07692307692307687
1.5,TB3,SN,"(0.25,0.5]",153,0.9019607843137255,0.0980392156862745
1.5,TB3,SN,"(0.5,1]",302,0.8112582781456954,0.1887417218543046
1.5,TB3,SN,"(1,2]",400,0.655,0.345
1.5,TB3,SN,>2,151,0.4503311258278146,0.5496688741721854
1.5,TB3,TA,<=0.25,308,0.9707792207792207,0.02922077922077926
1.5,TB3,TA,"(0.25,0.5]",426,0.9131455399061033,0.08685446009389675
1.5,TB3,TA,"(0.5,1]",396,0.8939393939393939,0.10606060606060608
1.5,TB3,TA,"(1,2]",320,0.7375,0.26249999999999996
1.5,TB3,TA,>2,89,0.5280898876404494,0.4719101123595506
1.5,TB4,AG,<=0.25,99,0.9393939393939394,0.06060606060606055
1.5,TB4,AG,"(0.25,0.5]",214,0.8878504672897196,0.11214953271028039
1.5,TB4,AG,"(0.5,1]",361,0.8670360110803325,0.13296398891966754
1.5,TB4,AG,"(1,2]",432,0.7083333333333334,0.29166666666666663
1.5,TB4,AG,>2,339,0.4631268436578171,0.5368731563421829
1.5,TB4,AL,<=0.25,328,0.9878048780487805,0.012195121951219523
1.5,TB4,AL,"(0.25,0.5]",367,0.9100817438692098,0.08991825613079019
1.5,TB4,AL,"(0.5,1]",490,0.9040816326530612,0.09591836734693882
1.5,TB4,AL,"(1,2]",320,0.7125,0.2875
1.5,TB4,AL,>2,144,0.6111111111111112,0.38888888888888884
1.5,TB4,AU,<=0.25,154,0.935064935064935,0.06493506493506496
1.5,TB4,AU,"(0.25,0.5]",193,0.8186528497409327,0.18134715025906734
1.5,TB4,AU,"(0.5,1]",344,0.8604651162790697,0.13953488372093026
1.5,TB4,AU,"(1,2]",447,0.6644295302013423,0.3355704697986577
1.5,TB4,AU,>2,306,0.5228758169934641,0.4771241830065359
1.5,TB4,CF,<=0.25,334,0.9251497005988024,0.07485029940119758
1.5,TB4,CF,"(0.25,0.5]",455,0.9340659340659341,0.06593406593406592
1.5,TB4,CF,"(0.5,1]",409,0.9168704156479217,0.08312958435207829
1.5,TB4,CF,"(1,2]",241,0.8091286307053942,0.1908713692946058
1.5,TB4,CF,>2,62,0.45161290322580644,0.5483870967741935
1.5,TB4,CU,<=0.25,212,0.9669811320754716,0.03301886792452835
1.5,TB4,CU,"(0.25,0.5]",268,0.9216417910447762,0.07835820895522383
1.5,TB4,CU,"(0.5,1]",427,0.8454332552693209,0.1545667447306791
1.5,TB4,CU,"(1,2]",420,0.6523809523809524,0.3476190476190476
1.5,TB4,CU,>2,196,0.5867346938775511,0.41326530612244894
1.5,TB4,I,<=0.25,643,0.9968895800933126,0.0031104199066873672
1.5,TB4,I,"(0.25,0.5]",738,0.9552845528455285,0.04471544715447151
1.5,TB4,I,"(0.5,1]",635,0.9212598425196851,0.07874015748031493
1.5,TB4,I,"(1,2]",165,0.8848484848484849,0.11515151515151512
1.5,TB4,I,>2,13,0.46153846153846156,0.5384615384615384
1.5,TB4,M,<=0.25,417,0.9784172661870504,0.021582733812949617
1.5,TB4,M,"(0.25,0.5]",445,0.9573033707865168,0.04269662921348316
1.5,TB4,M,"(0.5,1]",480,0.9166666666666666,0.08333333333333337
1.5,TB4,M,"(1,2]",263,0.752851711026616,0.24714828897338403
1.5,TB4,M,>2,79,0.4430379746835443,0.5569620253164558
1.5,TB4,MA,<=0.25,221,0.9638009049773756,0.03619909502262442
1.5,TB4,MA,"(0.25,0.5]",201,0.9402985074626866,0.05970149253731338
1.5,TB4,MA,"(0.5,1]",388,0.8969072164948454,0.1030927835051546
1.5,TB4,MA,"(1,2]",351,0.6210826210826211,0.37891737891737887
1.5,TB4,MA,>2,195,0.5692307692307692,0.4307692307692308
1.5,TB4,NI,<=0.25,130,0.9769230769230769,0.023076923076923106
1.5,TB4,NI,"(0.25,0.5]",301,0.920265780730897,0.07973421926910296
1.5,TB4,NI,"(0.5,1]",323,0.8452012383900929,0.15479876160990713
1.5,TB4,NI,"(1,2]",437,0.6727688787185355,0.3272311212814645
1.5,TB4,NI,>2,226,0.4823008849557522,0.5176991150442478
1.5,TB4,P,<=0.25,164,0.975609756097561,0.024390243902439046
1.5,TB4,P,"(0.25,0.5]",285,0.9263157894736842,0.0736842105263158
1.5,TB4,P,"(0.5,1]",398,0.8844221105527639,0.11557788944723613
1.5,TB4,P,"(1,2]",307,0.7068403908794788,0.2931596091205212
1.5,TB4,P,>2,151,0.5298013245033113,0.4701986754966887
1.5,TB4,RB,<=0.25,900,0.9855555555555555,0.014444444444444482
1.5,TB4,RB,"(0.25,0.5]",783,0.9757343550446999,0.024265644955300147
1.5,TB4,RB,"(0.5,1]",578,0.916955017301038,0.08304498269896199
1.5,TB4,RB,"(1,2]",167,0.688622754491018,0.31137724550898205
1.5,TB4,RB,>2,24,0.5833333333333334,0.41666666666666663
1.5,TB4,RU,<=0.25,303,0.933993399339934,0.06600660066006603
1.5,TB4,RU,"(0.25,0.5]",387,0.9354005167958657,0.06459948320413433
1.5,TB4,RU,"(0.5,1]",391,0.8337595907928389,0.1662404092071611
1.5,TB4,RU,"(1,2]",314,0.7388535031847133,0.2611464968152867
1.5,TB4,RU,>2,90,0.5888888888888889,0.4111111111111111
1.5,TB4,SC,<=0.25,271,0.9630996309963099,0.03690036900369009
1.5,TB4,SC,"(0.25,0.5]",215,0.9441860465116279,0.05581395348837215
1.5,TB4,SC,"(0.5,1]",335,0.8238805970149253,0.17611940298507467
1.5,TB4,SC,"(1,2]",355,0.6535211267605634,0.3464788732394366
1.5,TB4,SC,>2,255,0.4549019607843137,0.5450980392156863
1.5,TB4,SN,<=0.25,132,0.9696969696969697,0.030303030303030276
1.5,TB4,SN,"(0.25,0.5]",164,0.8841463414634146,0.11585365853658536
1.5,TB4,SN,"(0.5,1]",374,0.8957219251336899,0.10427807486631013
1.5,TB4,SN,"(1,2]",415,0.689156626506024,0.31084337349397595
1.5,TB4,SN,>2,259,0.5173745173745173,0.48262548262548266
1.5,TB4,TA,<=0.25,318,0.9874213836477987,0.012578616352201255
1.5,TB4,TA,"(0.25,0.5]",326,0.9049079754601227,0.0950920245398773
1.5,TB4,TA,"(0.5,1]",339,0.8938053097345132,0.10619469026548678
1.5,TB4,TA,"(1,2]",305,0.7114754098360656,0.2885245901639344
1.5,TB4,TA,>2,167,0.47904191616766467,0.5209580838323353
2.0,TB1,AG,<=0.25,308,0.9805194805194806,0.01948051948051943
2.0,TB1,AG,"(0.25,0.5]",321,0.9096573208722741,0.09034267912772587
2.0,TB1,AG,"(0.5,1]",378,0.9365079365079365,0.06349206349206349
2.0,TB1,AG,"(1,2]",235,0.7361702127659574,0.2638297872340426
2.0,TB1,AG,>2,139,0.5539568345323741,0.4460431654676259
2.0,TB1,AL,<=0.25,542,0.966789667896679,0.03321033210332103
2.0,TB1,AL,"(0.25,0.5]",451,0.9312638580931264,0.0687361419068736
2.0,TB1,AL,"(0.5,1]",408,0.9338235294117647,0.06617647058823528
2.0,TB1,AL,"(1,2]",196,0.7244897959183674,0.2755102040816326
2.0,TB1,AL,>2,61,0.6229508196721312,0.3770491803278688
2.0,TB1,AU,<=0.25,191,0.9685863874345549,0.03141361256544506
2.0,TB1,AU,"(0.25,0.5]",210,0.9761904761904762,0.023809523809523836
2.0,TB1,AU,"(0.5,1]",293,0.9044368600682594,0.09556313993174059
2.0,TB1,AU,"(1,2]",316,0.7246835443037974,0.27531645569620256
2.0,TB1,AU,>2,116,0.43103448275862066,0.5689655172413793
2.0,TB1,CF,<=0.25,806,0.9838709677419355,0.016129032258064502
2.0,TB1,CF,"(0.25,0.5]",653,0.9862174578866769,0.013782542113323082
2.0,TB1,CF,"(0.5,1]",389,0.9254498714652957,0.07455012853470433
2.0,TB1,CF,"(1,2]",105,0.8761904761904762,0.12380952380952381
2.0,TB1,CF,>2,8,0.875,0.125
2.0,TB1,CU,<=0.25,332,0.9849397590361446,0.015060240963855387
2.0,TB1,CU,"(0.25,0.5]",234,0.9401709401709402,0.05982905982905984
2.0,TB1,CU,"(0.5,1]",379,0.8839050131926122,0.11609498680738783
2.0,TB1,CU,"(1,2]",217,0.783410138248848,0.21658986175115202
2.0,TB1,CU,>2,57,0.45614035087719296,0.543859649122807
2.0,TB1,I,<=0.25,678,0.9852507374631269,0.014749262536873142
2.0,TB1,I,"(0.25,0.5]",527,0.9658444022770398,0.034155597722960174
2.0,TB1,I,"(0.5,1]",343,0.9416909620991254,0.058309037900874605
