risk_ATR,wf,pair,numerator,denominator,dROC_lo,dROC_hi,dROC_point,dPR_lo,dPR_hi,dBrier_lo,dBrier_hi,dBottom20gain_lo,dBottom20gain_hi
1.5,WF1,G2_vs_M0,M_G2,M0,-0.006778175363458244,0.005311277841217343,-0.0009068307909333234,-0.0016404649202839043,0.0017064256456160746,-0.0012361073587709565,-0.0002996201650932847,-0.012655259822560244,0.007237605615750539
1.5,WF1,G3_vs_M0,M_G3,M0,0.1347480686998883,0.17476960630693356,0.1551734182691184,0.03838099896816322,0.053404976606898615,-0.015645781610412357,-0.011165185550419156,0.09718451288810943,0.13743326760938485
1.5,WF1,G4_vs_M0,M_G4,M0,0.09868395664016383,0.145341952799944,0.12344011104167371,0.02623469839204398,0.044652951617652994,-0.012072409149108737,-0.0067396819308929296,0.06409009440405655,0.10831707119456718
1.5,WF1,G5_vs_M0,M_G5,M0,0.013078190474250628,0.03274064138740227,0.023058171544494466,0.003408184202122111,0.014097055029558202,-0.0017255970546956486,-0.0005486242034199667,-0.002594909435932743,0.015489525941045142
1.5,WF1,OB_vs_M0,M_ob,M0,-0.013651909815987772,-0.0012323198377646007,-0.007407635064590471,-0.005160599998689294,0.000978188522366954,1.8847294251733362e-05,0.0006806982595100367,-0.01707823803485451,0.004486173019161246
1.5,WF1,field_vs_simple,M_field,M_simple,-0.04184531517309823,-0.021512956822672926,-0.030867048954922018,-0.01293401542087809,-0.0062495778889388835,0.0024202103895493133,0.006636519977353665,-0.04368062247920905,-0.01338624807367674
1.5,WF1,B2full_vs_field,M_B2_full,M_field,-0.002886532418796822,0.002462533525546348,-0.00023180766568539225,-0.0005377333709097792,0.0009708690508230615,-0.0003819065100037253,0.0006988136079997231,-0.005272309069355535,0.00908088418590102
1.5,WF1,B2full_vs_simple,M_B2_full,M_simple,-0.04320316662847237,-0.02145224833005821,-0.031098856620607414,-0.012659955318214042,-0.006101752857327723,0.002532650884659062,0.006667412429763419,-0.04239071199823393,-0.011361595909682054
1.5,WF1,full_vs_fullminusob,M_full,M_full_minus_ob,-0.0017845717838416598,0.0021213602253741604,0.00015807696521080117,-0.00028190804614924847,0.000597652512024693,-0.0002519077251076387,0.0007704901659035416,-0.005596405203531165,0.006157826306990061
1.5,WF2,G1_vs_M0,M_G1,M0,0.15624661434857037,0.188794421987142,0.17365424839614202,0.05091475074545279,0.06665365731646364,-0.02283303934069336,-0.014752262341899799,0.11410456796308033,0.16042860604863865
1.5,WF2,G2_vs_M0,M_G2,M0,-0.05514339260091868,-0.03028870547951816,-0.042120561899250085,-0.019143573753562668,-0.009043959122372209,0.0017028526064923795,0.003605575716671261,-0.053909446783366614,-0.01604216163900584
1.5,WF2,G3_vs_M0,M_G3,M0,0.12562600782875025,0.15892788003172711,0.14224423624113045,0.04080574742107335,0.05605007433011421,-0.017180149717735342,-0.010564734895986649,0.07706213362689521,0.11712734057804482
1.5,WF2,G4_vs_M0,M_G4,M0,0.10385667179626501,0.14047984403264815,0.12441687225473762,0.03414878924508487,0.05060820549359556,-0.015379533780158727,-0.0068780625065116225,0.06806737907022184,0.11213167659245456
1.5,WF2,G5_vs_M0,M_G5,M0,0.002765953522870671,0.023832806066855398,0.014135801752254295,-0.0054727985211507285,0.011201859253759647,-0.0013203444094805963,-0.00023060523274562897,-0.011698494583761645,0.00725059443718653
1.5,WF2,OB_vs_M0,M_ob,M0,-0.020484628646032663,-0.005780385842179831,-0.013037303922852505,-0.008804929041017892,-0.0028454653912902226,0.00028715501911688346,0.001396732310656875,-0.03320882796390109,-0.0018812923674592181
1.5,WF2,field_vs_simple,M_field,M_simple,-0.024210715442428782,-0.003822470102271287,-0.013225726028819487,-0.013926861441911183,-0.0013782498017950134,0.002326489718532874,0.008897990699274931,-0.03744280659915656,-0.0015843816112940641
1.5,WF2,B2full_vs_field,M_B2_full,M_field,0.0013806466163775871,0.004653061615478513,0.0029373811464798666,0.0005234829745635633,0.0015729123332650224,0.0001586239075031297,0.0013438208438388594,-0.010379383506009874,0.006435751281963029
1.5,WF2,B2full_vs_simple,M_B2_full,M_simple,-0.021177510956421515,-0.0008060894608902482,-0.01028834488233962,-0.012762725334386544,9.759746390019696e-05,0.0029839685058422544,0.010005504994472197,-0.03830696433108043,-0.0027431442102826436
1.5,WF2,full_vs_fullminusob,M_full,M_full_minus_ob,-0.0019473554958957667,0.0010514280147537658,-0.00042625234260160514,-0.0004666390849077162,0.0005728745891126982,-0.0006198070567621818,0.0004840835781392437,-0.00826127170583637,0.00718872153352314
1.5,WF3,G1_vs_M0,M_G1,M0,0.1522146705806934,0.19321805978556783,0.1741761503546652,0.0498422177171936,0.06580427882374575,-0.025493497461497087,-0.016958997159450696,0.1552295603635018,0.20793598280901826
1.5,WF3,G2_vs_M0,M_G2,M0,-0.00734539133947347,0.008886027430282571,0.0008559917629227809,-0.000691508617842651,0.005260622271484534,-0.000565363495753219,0.0005129646304562903,-0.0247442414747158,0.013782501789515778
1.5,WF3,G3_vs_M0,M_G3,M0,0.10808186257289103,0.1519153814486059,0.13117799727323115,0.03451778816957151,0.050722865552126954,-0.017809622090213126,-0.010957513627495329,0.1110061511964834,0.16294175502579622
1.5,WF3,G4_vs_M0,M_G4,M0,0.11899455118978246,0.15873374107396948,0.13915560480939365,0.03854166860545414,0.05406247775522668,-0.01834216729905223,-0.012306953810026267,0.12305394614327117,0.17549007838812639
1.5,WF3,G5_vs_M0,M_G5,M0,0.01407040619416261,0.02378412504745191,0.018474287090694104,0.003268550807643711,0.01310978379205321,-0.0014627265491374045,-0.0008768511888947562,0.006501733884992189,0.022910144783402354
1.5,WF3,OB_vs_M0,M_ob,M0,-0.01598395243385794,0.0018346495675202728,-0.007533601132041199,-0.014187467584091104,-0.004663026213462794,0.00010891036243308384,0.0013047413817326814,-0.002683808699519921,0.022314618452712067
1.5,WF3,field_vs_simple,M_field,M_simple,-0.00844663041948788,0.0021596873643748987,-0.0035308685558037424,-0.0035605297360776613,4.711065734588069e-05,-0.0005678510580390788,0.0016916952420118095,-0.014675241356513977,0.009470899124703521
1.5,WF3,B2full_vs_field,M_B2_full,M_field,-0.002397709166479059,0.0027521472174170075,0.0003248608696060806,-0.00032417671380396415,0.001015095318915024,-0.0002594613067625151,0.0007571122089419933,-0.014187753857243834,0.0009458749302866287
1.5,WF3,B2full_vs_simple,M_B2_full,M_simple,-0.00872458633958644,0.003188133068825663,-0.003206007686197662,-0.0032791697987817753,0.0006302962570617087,-0.000509676543140215,0.0020218086082496,-0.020897396834522818,0.002405263448905269
1.5,WF3,full_vs_fullminusob,M_full,M_full_minus_ob,-0.010294269520347699,-0.002667081091551593,-0.006574898499755967,-0.003045415993615999,-0.0008268861068610607,0.00023963473613080322,0.002008595344415632,-0.008736129643215223,0.010688257828310241
2.0,WF1,G1_vs_M0,M_G1,M0,0.17070447245128462,0.21806602231966735,0.19439097304472971,0.02885845251463171,0.04142197351157572,-0.013281932945740814,-0.00844231636333919,0.09414117484840437,0.13482021752061757
2.0,WF1,G2_vs_M0,M_G2,M0,-0.010913418313888956,0.006901326962468885,-0.0018042541100502089,-0.002272230729413474,0.0014681787152924276,-0.0007751569137795278,-5.7028644140733154e-05,0.0005885745668977572,0.018827964426152005
2.0,WF1,G3_vs_M0,M_G3,M0,0.14125553739029004,0.18660987101143256,0.16487352360895588,0.024889954441064156,0.036148859237827825,-0.010379517532511423,-0.006439869641266373,0.07601776358114404,0.1087315977311834
2.0,WF1,G4_vs_M0,M_G4,M0,0.11244714775222284,0.15752386231081145,0.13447646686393985,0.019236299320354647,0.032463802947246274,-0.007516271088906242,-0.0032998276151238928,0.05815142879235554,0.0946327493261456
2.0,WF1,G5_vs_M0,M_G5,M0,0.010288898000643237,0.03702526586543233,0.024462642500241757,0.0023372383212361876,0.010916149715940404,-0.0009000840617536139,-0.00018168333482933622,-0.0025127188544926517,0.011348929236499087
2.0,WF1,OB_vs_M0,M_ob,M0,-0.013245610596399223,-0.000748635017213496,-0.006909081883449371,-0.0012604485435802671,0.001452032919580326,-4.0875227885594995e-06,0.0003303267612260834,-0.009474805160705141,0.0031696982637640253
2.0,WF1,field_vs_simple,M_field,M_simple,-0.03471854908195423,-0.017593759074001247,-0.025562937953080577,-0.0074335705189018915,-0.002645672826282073,0.0016615602040767443,0.004795866160416942,-0.03620163979882894,-0.010136674744115422
2.0,WF1,B2full_vs_field,M_B2_full,M_field,0.0020614725092542364,0.008141566876214576,0.00505910768976854,0.00047658538850861576,0.001674558185965544,-0.0009820594697742056,6.44532322612376e-05,-0.0017387250167007818,0.009644850253908795
2.0,WF1,B2full_vs_simple,M_B2_full,M_simple,-0.030912455150216074,-0.01136529655999561,-0.02050383026331204,-0.006071085641873022,-0.0018841998492440091,0.0013677710589131127,0.004139837728688522,-0.03300745042413344,-0.006883277517665956
2.0,WF1,full_vs_fullminusob,M_full,M_full_minus_ob,-0.004439533564472853,0.0005176462105372415,-0.001947273965543419,-0.0004463395546517396,0.0003179086097256284,-7.989367661290197e-07,0.0007796003846347046,-0.012124625896847258,0.0005954881899619566
2.0,WF2,G1_vs_M0,M_G1,M0,0.17896357632047433,0.22009627309976473,0.2001617064452309,0.036910175002985976,0.049482156337641164,-0.016037714996859825,-0.009703174208360137,0.10787221850710393,0.14923248759208685
2.0,WF2,G2_vs_M0,M_G2,M0,-0.0735988639458737,-0.03419386560623021,-0.05489700305109475,-0.018815031942511846,-0.006425363516229796,0.0006978039807856988,0.0020593862568928827,-0.045405020540569954,-0.019776034331331932
2.0,WF2,G3_vs_M0,M_G3,M0,0.1560338205851885,0.19804079498217309,0.1763758164093726,0.03196879089627443,0.045004571616974694,-0.012632482934390107,-0.0071902190109769505,0.07936511939325996,0.11797649761189442
2.0,WF2,G4_vs_M0,M_G4,M0,0.13453934513426274,0.17545576795019546,0.15496788594446223,0.028819402640421748,0.040684400716199616,-0.013440745541136207,-0.0064004389458446375,0.0649940595201257,0.10788082392384636
2.0,WF2,G5_vs_M0,M_G5,M0,0.0009504992575597644,0.025635748504041777,0.013612840773152377,-0.007087774801801411,0.008767353408143386,-0.0007392874376783955,-8.465264948655657e-06,-0.012139533531088273,0.0055954073421236525
2.0,WF2,OB_vs_M0,M_ob,M0,-0.02360552985028515,-0.0025217162727681447,-0.012992497185566776,-0.007981760323819123,-0.0002372525938144411,-0.00028991518203684737,0.0005755171098285379,-0.021957304237437976,-0.0049855449501348325
2.0,WF2,field_vs_simple,M_field,M_simple,-0.020219736600134708,0.004310326691147843,-0.008299263713629412,-0.0038452848731321625,0.0005663860486046221,-0.0012059827352987082,0.0034682796865179114,-0.029081530143178148,-0.0015783046640257697
2.0,WF2,B2full_vs_field,M_B2_full,M_field,-0.00155906255271622,0.004818738036647284,0.0017560347029432774,-0.00019352017170676527,0.0010034970754216749,0.00016760013979616497,0.001154969551034094,-0.008525553920100936,0.0033944045893421703
2.0,WF2,B2full_vs_simple,M_B2_full,M_simple,-0.01872800706485698,0.006511631101587035,-0.0065432290106861345,-0.003587059312349325,0.001127664356894736,-0.0006671223194841413,0.0041773643660468545,-0.03137439962727993,-0.005820205027701371
2.0,WF2,full_vs_fullminusob,M_full,M_full_minus_ob,-0.005286994964992886,0.002173247446428988,-0.0014165589544424646,-0.0008169269539867851,0.0003686971921537829,-0.0003472506890896402,0.001040878694367557,-0.006870952853075235,0.005481820629116804
2.0,WF3,G1_vs_M0,M_G1,M0,0.15899329170696294,0.19989230607956923,0.17932239649770698,0.0340838448655803,0.04547336249122958,-0.015936104894347092,-0.009925004426840887,0.128707280494147,0.17482136577862895
2.0,WF3,G2_vs_M0,M_G2,M0,-0.009508676658659215,0.009616699837990897,0.000627855842804772,0.0016947853738630782,0.006737318126850719,-0.00044724263492208896,0.000301163445760386,-0.023618033010160525,0.009830276482099297
2.0,WF3,G3_vs_M0,M_G3,M0,0.12376082009897744,0.16500264893241134,0.1434784652044292,0.026197090724045524,0.03774037472424212,-0.012059719523274379,-0.0072335020033694976,0.09522568478394247,0.13651521575422823
2.0,WF3,G4_vs_M0,M_G4,M0,0.11959290964919507,0.16180874620322794,0.14042627511384992,0.025760638266131626,0.03668764475220751,-0.011861540261672906,-0.00746081651271874,0.09647345394669696,0.14180949685887528
2.0,WF3,G5_vs_M0,M_G5,M0,0.011792668966321663,0.024348660369468315,0.018380900038502863,0.0050119702102875,0.011255729469628233,-0.0008283820562971043,-0.00048620097386505007,0.003349715572489484,0.011197610096330317
2.0,WF3,OB_vs_M0,M_ob,M0,-0.015631916110148757,0.006762229864064907,-0.0044397505150754355,-0.005409990569423892,0.00170479856379461,-0.00020054148423602619,0.0008017895886309156,-0.009952642158699907,0.017332651626281694
2.0,WF3,field_vs_simple,M_field,M_simple,-0.01322615558592752,-0.002888047713586367,-0.008162108242314333,-0.0031494515093252683,-0.0007733539016552025,-4.855369459529064e-06,0.0016222495717074183,-0.02310493604755902,0.0030671813489842343
2.0,WF3,B2full_vs_field,M_B2_full,M_field,-0.00315637765649259,0.004252615680350102,0.0006544409834555558,-0.00027758081966056667,0.001019327081711965,-0.0004014849449521702,0.00043120900927017463,-0.007425012757753868,0.005643393568044442
2.0,WF3,B2full_vs_simple,M_B2_full,M_simple,-0.01448228319719474,-0.0008929563064885772,-0.007507667258858777,-0.003017461790159784,-0.00020365100209616697,-0.00011747426132903657,0.0017851481325888913,-0.02372296915020162,0.001268878130525633
2.0,WF3,full_vs_fullminusob,M_full,M_full_minus_ob,-0.007945389654048738,-0.0014902736539728289,-0.004786372084619147,-0.0014683006408031801,-0.00026283369835629404,-2.1003110321701768e-06,0.0011373562661394856,-0.011858677288903881,0.004295901674721464
3.0,WF1,G1_vs_M0,M_G1,M0,0.1559354792797861,0.20788677863865337,0.18055801318301498,0.00929239940767825,0.013617293654248314,-0.006066167988889128,-0.002655676368751215,0.05113057046683775,0.0751435675018499
3.0,WF1,G2_vs_M0,M_G2,M0,-0.002371350027506258,0.006649996433076664,0.0026497478807112882,-0.00017066731760572993,0.0005478544108338645,-0.00016316271992989178,-2.1033800607941503e-06,-0.004286164335547657,0.0028551792357292436
3.0,WF1,G3_vs_M0,M_G3,M0,0.14693731715435593,0.19854802861682508,0.17051556439871293,0.008724272063491014,0.01303134961636265,-0.005176648576678693,-0.002419031403623608,0.04869298548823056,0.07281625581916869
3.0,WF1,G4_vs_M0,M_G4,M0,0.07367610958574562,0.14277448516521793,0.1067678714852565,0.003830900178072244,0.009410957036609728,-0.0004830082277560552,0.0031515945064481297,0.025878322931539504,0.05074987998270629
3.0,WF1,G5_vs_M0,M_G5,M0,-0.0025240002642647275,0.028336894557975396,0.014049889546761694,-0.0003651748171483643,0.002580767279238538,-0.00028547785452844694,-2.8441275323596703e-05,-0.0025185377102632076,0.005678838476080677
3.0,WF1,OB_vs_M0,M_ob,M0,-0.013322215997243309,0.007051179487777513,-0.0034732466104285082,-0.0008066132512507291,0.0008161194748333349,5.377118613703569e-05,0.00027677486050545934,-0.007290822843000297,0.0026720607100354484
3.0,WF1,field_vs_simple,M_field,M_simple,-0.045186581582366735,-0.021862492534732568,-0.033995669685752364,-0.0034624131466224894,-0.0013860349478848069,0.0005412643302263316,0.0024447942491958815,-0.019941296020520947,-0.004160817678864883
3.0,WF1,B2full_vs_field,M_B2_full,M_field,0.0024456427559405385,0.007897119592149981,0.00531976584803829,7.8055529613022e-05,0.00046430469096595537,-0.0002920261854861663,0.00016989910077323627,0.0017667517127355147,0.008690512259975013
3.0,WF1,B2full_vs_simple,M_B2_full,M_simple,-0.03990535706891562,-0.016879330964005443,-0.028675903837714067,-0.0032766824616247497,-0.0011095688556359042,0.000609759484663622,0.0023726795672917547,-0.01441009006553599,0.0005904921518281896
3.0,WF1,full_vs_fullminusob,M_full,M_full_minus_ob,-0.005867464918267612,-0.0007256373119344516,-0.003463975202393874,-0.0003100439992018228,-3.071674198842917e-05,0.0003904328123090127,0.0014253096483069373,-0.006161533804602387,0.0004941374974998151
3.0,WF2,G1_vs_M0,M_G1,M0,0.1548400012419059,0.20813354335802872,0.1820682471610525,0.013632070645446148,0.021278357851705548,-0.009538476269629441,-0.004849197721151133,0.05564120008429307,0.09181540594133684
3.0,WF2,G2_vs_M0,M_G2,M0,-0.05423498280061005,-0.013256885102892094,-0.03282028886821956,-0.004735276969507499,-0.00013332131817365753,0.00042741598543898573,0.0009336626669773708,-0.02319621737158398,-0.005785478253561197
3.0,WF2,G3_vs_M0,M_G3,M0,0.1396819405186398,0.19699861769503343,0.1683130678739544,0.011841832299566469,0.020098853091342978,-0.008826357564327243,-0.004339018390507665,0.04907818189112255,0.09307883244359452
3.0,WF2,G4_vs_M0,M_G4,M0,0.10568064770880879,0.1551799358004042,0.13132097283032995,0.009716909631380995,0.016327934485794133,-0.005155097180304652,-0.0002420482780957964,0.03194762841682437,0.06599752523664294
3.0,WF2,G5_vs_M0,M_G5,M0,0.00042462166957232556,0.024371126371289353,0.012644883777291935,-0.0014331787988438288,0.0037380470514236565,-0.00021232314814737077,-2.6915578538528837e-05,-0.0037912599822537696,0.006124515225873217
3.0,WF2,OB_vs_M0,M_ob,M0,-0.034892851430342244,0.007424573318191409,-0.011676505361312334,-0.005279399943231402,0.0004617794667095688,-4.292840065781444e-05,0.00029251746216715134,-0.007776945829796866,0.005586355719140456
3.0,WF2,field_vs_simple,M_field,M_simple,-0.032931569446318,-0.007194885819104551,-0.019645090704844898,-0.002585407837062459,-0.000391663998101308,0.00161694843132495,0.004569785342742079,-0.02578675068711225,-0.00412943603729525
3.0,WF2,B2full_vs_field,M_B2_full,M_field,-0.0016393681502251316,0.009328378220588088,0.0034313606658673656,2.431347642571915e-05,0.0009672959459241014,0.0004299577695375919,0.0011073437739745394,-0.004596817204548895,0.007158933009072072
3.0,WF2,B2full_vs_simple,M_B2_full,M_simple,-0.03231202893770723,-0.0019194129386644648,-0.016213730038977532,-0.00227518962316732,0.0002210929698495012,0.00232639287926816,0.005515338207273818,-0.023719952870560144,-0.004468305119203905
3.0,WF2,full_vs_fullminusob,M_full,M_full_minus_ob,-0.002404641193666457,0.003577277818208101,0.0005694585055834798,-0.0002501234279623177,0.00036636737815869667,-1.5997620010668032e-06,0.0008407920059162736,-0.004843457214566652,0.002864303787891498
3.0,WF3,G1_vs_M0,M_G1,M0,0.15329953542076086,0.21487890859321065,0.1816732621861345,0.012601207626427729,0.020319120110415003,-0.005916850622468027,-0.001615610788050597,0.06647142634296423,0.09952414912453279
3.0,WF3,G2_vs_M0,M_G2,M0,-0.01171003109949183,0.010075327546161828,-0.0016950354307425262,0.00014904863041184386,0.002548789362394331,-3.535952999587227e-05,0.0003405842789808703,-0.0098602675842486,0.007321061391550499
3.0,WF3,G3_vs_M0,M_G3,M0,0.1308985492363355,0.1931972078325515,0.16206741146943507,0.010703541927779793,0.018478134785291648,-0.00516425957979412,-0.0017963961038014137,0.04962699027020556,0.08114961022966602
3.0,WF3,G4_vs_M0,M_G4,M0,0.1217009516074259,0.18268819051704652,0.15108450326295342,0.010400976287085615,0.017549414076972927,-0.004942503714913889,-0.0016381806204915016,0.055524249859378934,0.08433096737519145
3.0,WF3,G5_vs_M0,M_G5,M0,0.007119701388585078,0.024535129820347328,0.016456431992825957,0.0012438000422928337,0.00455526528751972,-0.0002179795527842426,-8.02891127647974e-05,0.0018331854867732146,0.008707279631779958
3.0,WF3,OB_vs_M0,M_ob,M0,-0.0019433762104408584,0.013634840760603057,0.005832129049368791,0.0003316039787483849,0.0023036198803751654,-0.00014003308149997066,0.00018517701832235415,-0.0012587206344724378,0.008875714650620228
3.0,WF3,field_vs_simple,M_field,M_simple,-0.007100695677427348,0.004566026893066176,-0.0011160419824775701,-0.0006720095033911245,0.00031883372801968786,-0.0005963305214142388,0.0005720055050494779,-0.00962382925815768,0.003386619715154901
3.0,WF3,B2full_vs_field,M_B2_full,M_field,-0.0011346765961072758,0.0059904947764100516,0.002600481420469066,-5.2526063209684614e-06,0.0005115597881964445,-0.00027046850866422906,6.054798162145513e-05,-0.007552345596428403,0.0038232304302393922
3.0,WF3,B2full_vs_simple,M_B2_full,M_simple,-0.005922559363649576,0.008519667147013289,0.0014844394379914957,-0.0003863575981540329,0.0006393334037727736,-0.0007166174643221955,0.00046172287552237457,-0.014173957259737257,0.0034583211974624152
3.0,WF3,full_vs_fullminusob,M_full,M_full_minus_ob,-0.007515867324137898,0.0016829349605175805,-0.00290242582303818,-0.00048587959609837914,0.0001282039611253781,-0.0002963375049561661,0.00044065354703150397,-0.008121112260818067,0.0019277236775162966
