risk_ATR,wf,model,n_train,n_test,n_delivery,n_no_delivery,base_delivery_rate,test_base_delivery_rate,roc_auc,pr_auc,brier,logloss,top20_delivery_rate,bottom20_delivery_rate,bottom20_avoidance_gain
0.75,WF2,M_full,45204,22977,61947,29465,0.6776681398503479,0.6743700221961092,0.7680670977237917,0.8704327159985428,0.18684831555374268,0.5553052311590255,0.9447225244831339,0.3793253536452666,0.2950446685508426
0.75,WF2,M_full_minus_ob,45204,22977,61947,29465,0.6776681398503479,0.6743700221961092,0.7666743952291998,0.869065223521992,0.1881818158833371,0.5596126188394623,0.945157780195865,0.38585418933623505,0.28851583285987414
0.75,WF2,M_B2mG1,45204,22977,61947,29465,0.6776681398503479,0.6743700221961092,0.7390487347109669,0.8489100837048088,0.19612731141303505,0.581466120020938,0.9120783460282916,0.42089227421109904,0.25347774798501016
0.75,WF2,M_B2mG2,45204,22977,61947,29465,0.6776681398503479,0.6743700221961092,0.7729659454175446,0.8734621015907678,0.18246657096722785,0.541814454058257,0.9497279651795429,0.36996735582154516,0.30440266637456403
0.75,WF2,M_B2mG3,45204,22977,61947,29465,0.6776681398503479,0.6743700221961092,0.767862735036498,0.871085787572118,0.1884461214548528,0.5614239961190078,0.9455930359085963,0.3869423286180631,0.2874276935780461
0.75,WF2,M_B2mG4,45204,22977,61947,29465,0.6776681398503479,0.6743700221961092,0.7908966029603672,0.8900893872983878,0.17067756016962277,0.5072800052340857,0.9603917301414581,0.34036996735582153,0.33400005484028766
0.75,WF2,M_B2mG5,45204,22977,61947,29465,0.6776681398503479,0.6743700221961092,0.7683346992014998,0.8720516544413517,0.18846737439344777,0.5611392437667374,0.9471164309031556,0.3838955386289445,0.2904744835671647
0.75,WF3,M0,68181,23231,61947,29465,0.6776681398503479,0.668029787783565,0.6188432700886799,0.7529055584443474,0.21350638120723184,0.6165289070477985,0.7886353852776582,0.5555316401205338,0.11249814766303123
0.75,WF3,M_G1,68181,23231,61947,29465,0.6776681398503479,0.668029787783565,0.7826712809742788,0.8843559337237671,0.17524470479925397,0.5170146377868797,0.9599655617735686,0.3493327593628928,0.3186970284206722
0.75,WF3,M_G2,68181,23231,61947,29465,0.6776681398503479,0.668029787783565,0.6229907426420672,0.7596382511637338,0.2129672565587778,0.6150385884927491,0.8127421437795953,0.5606973740852346,0.10733241369833046
0.75,WF3,M_G3,68181,23231,61947,29465,0.6776681398503479,0.668029787783565,0.7319750506941164,0.8400940612507464,0.1898836590687569,0.5593606239116591,0.9085234610417563,0.4083082221265605,0.25972156565700455
0.75,WF3,M_G4,68181,23231,61947,29465,0.6776681398503479,0.668029787783565,0.7481252693793367,0.8502107562509162,0.18569122984982608,0.5515648305065413,0.9154111063280241,0.3820490744726647,0.28598071331090036
0.75,WF3,M_G5,68181,23231,61947,29465,0.6776681398503479,0.668029787783565,0.6363514605908057,0.7728156134336533,0.21113031111555094,0.6118117709145525,0.8318984072320276,0.5383125269048644,0.1297172608787006
0.75,WF3,M_simple,68181,23231,61947,29465,0.6776681398503479,0.668029787783565,0.7826948934434272,0.8843467494793245,0.17524475945245296,0.5170396932835478,0.9582436504520018,0.34976323719328456,0.3182665505902805
0.75,WF3,M_field,68181,23231,61947,29465,0.6776681398503479,0.668029787783565,0.7785510555057794,0.8790455427994153,0.17630673610855357,0.5212451200348074,0.9483426603529919,0.36827378390012916,0.2997560038834359
0.75,WF3,M_B2_full,68181,23231,61947,29465,0.6776681398503479,0.668029787783565,0.7785405861413622,0.87926218891815,0.1763514803409855,0.5211437143401209,0.9498493327593629,0.37236332328885063,0.2956664644947144
0.75,WF3,M_ob,68181,23231,61947,29465,0.6776681398503479,0.668029787783565,0.6204195277359115,0.7530711472082922,0.21360278872998104,0.6167274657218658,0.7946620749031424,0.5393887214808437,0.12864106630272132
0.75,WF3,M_full,68181,23231,61947,29465,0.6776681398503479,0.668029787783565,0.7783024603223622,0.8788348405634236,0.17634093894160896,0.5213325537811013,0.9532931554024968,0.3665518725785622,0.30147791520500283
0.75,WF3,M_full_minus_ob,68181,23231,61947,29465,0.6776681398503479,0.668029787783565,0.7781698595136627,0.8788475760337429,0.17636312806426993,0.5212798757682504,0.9522169608265174,0.36891950064571677,0.29911028713784826
0.75,WF3,M_B2mG1,68181,23231,61947,29465,0.6776681398503479,0.668029787783565,0.7502647713123172,0.8545547864420555,0.18455714415909757,0.5468148069730165,0.9162720619888076,0.3876452862677572,0.28038450151580785
0.75,WF3,M_B2mG2,68181,23231,61947,29465,0.6776681398503479,0.668029787783565,0.7787435188534788,0.8797632084834457,0.17630681904682188,0.5209011245352377,0.9507102884201464,0.37236332328885063,0.2956664644947144
0.75,WF3,M_B2mG3,68181,23231,61947,29465,0.6776681398503479,0.668029787783565,0.7785495431714143,0.8795340564542045,0.17632571061528135,0.5210236324427899,0.9511407662505381,0.37021093413689193,0.2978188536466731
0.75,WF3,M_B2mG4,68181,23231,61947,29465,0.6776681398503479,0.668029787783565,0.7823910980556827,0.8842046902520949,0.17531446092141226,0.5171049312472681,0.9584588893671976,0.3532070598364184,0.3148227279471466
0.75,WF3,M_B2mG5,68181,23231,61947,29465,0.6776681398503479,0.668029787783565,0.7786632606891458,0.8792557998031489,0.17627819086019678,0.5211005149575012,0.9468359879466207,0.3704261730520878,0.29760361473147723
1.0,WF1,M0,20594,25146,69493,23013,0.7512269474412471,0.7687107293406507,0.6217813961663456,0.8353866730611916,0.1727756710793719,0.5269246343849268,0.8576257705309207,0.639093259097236,0.12961747024341463
1.0,WF1,M_G1,20594,25146,69493,23013,0.7512269474412471,0.7687107293406507,0.8149499463100525,0.9374177447966976,0.13834328829893305,0.42236790739265995,0.9922449791210977,0.44979121097633723,0.3189195183643134
1.0,WF1,M_G2,20594,25146,69493,23013,0.7512269474412471,0.7687107293406507,0.6238776034643359,0.8370125284024326,0.1717635115532261,0.523989940518741,0.8623980910717837,0.6422748061244781,0.12643592321617259
1.0,WF1,M_G3,20594,25146,69493,23013,0.7512269474412471,0.7687107293406507,0.7597221456267776,0.9091762535122843,0.15144805814186854,0.4639125068586039,0.9648041360111355,0.5138198448995824,0.2548908844410682
1.0,WF1,M_G4,20594,25146,69493,23013,0.7512269474412471,0.7687107293406507,0.7470579002854213,0.9029094795123317,0.15622411217629678,0.48598911868468503,0.9467090872936965,0.517200238616027,0.2515104907246236
1.0,WF1,M_G5,20594,25146,69493,23013,0.7512269474412471,0.7687107293406507,0.6523983066496548,0.8560057811665565,0.16983345919045476,0.5177513357152477,0.895605488168622,0.62954861801551,0.13916211132514067
1.0,WF1,M_simple,20594,25146,69493,23013,0.7512269474412471,0.7687107293406507,0.8151603431246625,0.9374992566501741,0.1384050555153495,0.42240434155859635,0.9922449791210977,0.4489958242195267,0.31971490512112394
1.0,WF1,M_field,20594,25146,69493,23013,0.7512269474412471,0.7687107293406507,0.7895812015091537,0.9243783321136954,0.14853295143856668,0.45772876582868743,0.972956850268443,0.4782262875323126,0.29048444180833805
1.0,WF1,M_B2_full,20594,25146,69493,23013,0.7512269474412471,0.7687107293406507,0.7900526029840083,0.9250341941598951,0.14870021364904856,0.45769029591851024,0.9747464704712666,0.48578246172201234,0.2829282676186383
1.0,WF1,M_ob,20594,25146,69493,23013,0.7512269474412471,0.7687107293406507,0.6145940191390965,0.8317058228545224,0.17434670986097742,0.5308945717087464,0.8572280771525154,0.6458540465301252,0.12285668281052542
1.0,WF1,M_full,20594,25146,69493,23013,0.7512269474412471,0.7687107293406507,0.7911404470675468,0.9256037843786177,0.14731503644187657,0.45331621963732666,0.9735533903360509,0.4784251342215152,0.29028559511913543
1.0,WF1,M_full_minus_ob,20594,25146,69493,23013,0.7512269474412471,0.7687107293406507,0.7914467181530374,0.9256371420915404,0.1474127894679655,0.4538139010588989,0.9755418572280772,0.47941936766752835,0.2892913616731223
1.0,WF1,M_B2mG1,20594,25146,69493,23013,0.7512269474412471,0.7687107293406507,0.7595114108038833,0.9092952453651867,0.15525300959216656,0.4841038393524264,0.9558560349970173,0.5034798170610459,0.2652309122796047
1.0,WF1,M_B2mG2,20594,25146,69493,23013,0.7512269474412471,0.7687107293406507,0.7906139680322438,0.9249684696863346,0.1480441070798332,0.45596278356675224,0.9747464704712666,0.47882282759992045,0.2898879017407302
1.0,WF1,M_B2mG3,20594,25146,69493,23013,0.7512269474412471,0.7687107293406507,0.7894442725741502,0.9242581255470007,0.1484939892575138,0.4576099272714209,0.9723603102008351,0.47961821435673097,0.2890925149839197
1.0,WF1,M_B2mG4,20594,25146,69493,23013,0.7512269474412471,0.7687107293406507,0.8156397900861815,0.9376341306807944,0.13835355721923867,0.4219796911946654,0.9912507456750845,0.44979121097633723,0.3189195183643134
1.0,WF1,M_B2mG5,20594,25146,69493,23013,0.7512269474412471,0.7687107293406507,0.7898560422716718,0.924878670732642,0.1488082871549774,0.4581331035532625,0.975144163849672,0.48836746868164643,0.2803432606590042
1.0,WF2,M0,45740,23287,69493,23013,0.7512269474412471,0.7491304161119938,0.6127411047524626,0.819201778130005,0.18400008031495774,0.5529220952016252,0.8552716340992055,0.6220742967575692,0.12705611935442462
1.0,WF2,M_G1,45740,23287,69493,23013,0.7512269474412471,0.7491304161119938,0.8012596737494246,0.9259651998125192,0.14930792286072425,0.45099813120846216,0.9866867081812326,0.432681984109942,0.3164484320020518
1.0,WF2,M_G2,45740,23287,69493,23013,0.7512269474412471,0.7491304161119938,0.5823079362546877,0.8002869305866199,0.18844892926056375,0.5669004599832059,0.8256388232767876,0.6396821988404552,0.10944821727153864
1.0,WF2,M_G3,45740,23287,69493,23013,0.7512269474412471,0.7491304161119938,0.7517599843553894,0.8973929024212008,0.1614308865355083,0.4888249853493688,0.9594159330040799,0.5009662873094267,0.2481641288025671
1.0,WF2,M_G4,45740,23287,69493,23013,0.7512269474412471,0.7491304161119938,0.7501555335696313,0.8926309592736162,0.16290467967521066,0.497237935296787,0.9394459952759288,0.4822847326605111,0.26684568345148274
1.0,WF2,M_G5,45740,23287,69493,23013,0.7512269474412471,0.7491304161119938,0.631114426334676,0.8232628854478186,0.18280501171501085,0.5529555665682354,0.8647197766802662,0.6182091475198626,0.13092126859213127
1.0,WF2,M_simple,45740,23287,69493,23013,0.7512269474412471,0.7491304161119938,0.80063493432531,0.9254790875314364,0.14920395370446127,0.45094063357678255,0.9864719776680266,0.4322525230835302,0.31687789302846364
1.0,WF2,M_field,45740,23287,69493,23013,0.7512269474412471,0.7491304161119938,0.7834331776231437,0.9129686102146863,0.16014422693770644,0.48303840984565355,0.9742323384152888,0.4588791067210651,0.29025130939092875
1.0,WF2,M_B2_full,45740,23287,69493,23013,0.7512269474412471,0.7491304161119938,0.7848629364710472,0.9145470779880165,0.159219424563635,0.479436639805806,0.9757354520077303,0.4567318015890058,0.29239861452298804
1.0,WF2,M_ob,45740,23287,69493,23013,0.7512269474412471,0.7491304161119938,0.5996567782012406,0.810229580481524,0.18595759496289563,0.5587402567537977,0.8297187030277002,0.6338844749838952,0.1152459411280986
1.0,WF2,M_full,45740,23287,69493,23013,0.7512269474412471,0.7491304161119938,0.7817572300639885,0.912790378784061,0.160356067353167,0.48244386269089895,0.970796650203994,0.46854197981533174,0.2805884362966621
1.0,WF2,M_full_minus_ob,45740,23287,69493,23013,0.7512269474412471,0.7491304161119938,0.7843189663724275,0.9143862124102362,0.15857130950283518,0.4770323526615637,0.9710113807172,0.4642473695512132,0.2848830465607806
1.0,WF2,M_B2mG1,45740,23287,69493,23013,0.7512269474412471,0.7491304161119938,0.7561655357587386,0.8944860394081176,0.16527425445046062,0.5018768232284473,0.947391024264548,0.4803521580416577,0.2687782580703361
1.0,WF2,M_B2mG2,45740,23287,69493,23013,0.7512269474412471,0.7491304161119938,0.7871029495644795,0.9145504865723845,0.1558531449717527,0.47125112352408205,0.9770238350869659,0.4464247369551213,0.3027056791568725
1.0,WF2,M_B2mG3,45740,23287,69493,23013,0.7512269474412471,0.7491304161119938,0.7832623958567294,0.9126937801275716,0.16033178772229786,0.4835791864980937,0.9744470689284948,0.4588791067210651,0.29025130939092875
1.0,WF2,M_B2mG4,45740,23287,69493,23013,0.7512269474412471,0.7491304161119938,0.8012256106122739,0.9256645628122436,0.14889992069682836,0.4496909573064228,0.9834657504831437,0.42989048743826497,0.31923992867372886
1.0,WF2,M_B2mG5,45740,23287,69493,23013,0.7512269474412471,0.7491304161119938,0.7845983989000889,0.9141698801278161,0.15960391957575074,0.48084803859326086,0.9750912604681126,0.4571612626154177,0.29196915349657615
1.0,WF3,M0,69027,23479,69493,23013,0.7512269474412471,0.7427914306401465,0.6307284236940012,0.8251005346884213,0.1838417072964665,0.5506092255331773,0.8598807495741057,0.6358603066439523,0.1069311239961942
1.0,WF3,M_G1,69027,23479,69493,23013,0.7512269474412471,0.7427914306401465,0.799030104967558,0.9212627414219534,0.15084736429591364,0.455931770537051,0.9799829642248722,0.4239778534923339,0.3188135771478126
1.0,WF3,M_G2,69027,23479,69493,23013,0.7512269474412471,0.7427914306401465,0.6342285228203224,0.8286053709427094,0.183352940220165,0.5489068575879912,0.8718057921635435,0.6431005110732538,0.09969091956689269
1.0,WF3,M_G3,69027,23479,69493,23013,0.7512269474412471,0.7427914306401465,0.7497003707552287,0.8899737515192268,0.16299725603566248,0.4940584377923499,0.9420783645655877,0.4885008517887564,0.2542905788513901
1.0,WF3,M_G4,69027,23479,69493,23013,0.7512269474412471,0.7427914306401465,0.7635542141219687,0.8970072853519457,0.1593063980247628,0.48632532976920306,0.9459114139693356,0.4565587734241908,0.2862326572159557
1.0,WF3,M_G5,69027,23479,69493,23013,0.7512269474412471,0.7427914306401465,0.6464113565721891,0.8346655736263338,0.1819601463856032,0.5461843489977387,0.8824531516183987,0.6183986371379898,0.1243927935021567
1.0,WF3,M_simple,69027,23479,69493,23013,0.7512269474412471,0.7427914306401465,0.7988524181885026,0.9211946896022901,0.1507866868783877,0.45578855891042913,0.9799829642248722,0.42270017035775126,0.32009126028239526
1.0,WF3,M_field,69027,23479,69493,23013,0.7512269474412471,0.7427914306401465,0.7954290185278868,0.9185608926973333,0.1512897183099723,0.4580077648321046,0.9772146507666098,0.4290885860306644,0.3137028446094821
1.0,WF3,M_B2_full,69027,23479,69493,23013,0.7512269474412471,0.7427914306401465,0.79557093342813,0.9188810212732528,0.15142902192626728,0.45785528036400364,0.9780664395229983,0.4354770017035775,0.307314428936569
1.0,WF3,M_ob,69027,23479,69493,23013,0.7512269474412471,0.7427914306401465,0.6327608171123174,0.8222976956223662,0.18373291210332826,0.5504004583463292,0.8560477001703578,0.6239352640545145,0.11885616658563203
1.0,WF3,M_full,69027,23479,69493,23013,0.7512269474412471,0.7427914306401465,0.7923146432743741,0.9174856350560374,0.15254761692072047,0.4609068415545851,0.9780664395229983,0.43590289608177174,0.3068885345583748
1.0,WF3,M_full_minus_ob,69027,23479,69493,23013,0.7512269474412471,0.7427914306401465,0.7946074996467912,0.9185591861330017,0.15171845898584171,0.4585469974806252,0.9801959114139693,0.43781942078364566,0.30497200985650086
1.0,WF3,M_B2mG1,69027,23479,69493,23013,0.7512269474412471,0.7427914306401465,0.7678465120068181,0.9014260592496912,0.15814583390683337,0.4810624778786324,0.948679727427598,0.4571976149914821,0.28559381564866443
1.0,WF3,M_B2mG2,69027,23479,69493,23013,0.7512269474412471,0.7427914306401465,0.7956320613261506,0.9189015070105622,0.15142700569282164,0.4578613966824005,0.9778534923339012,0.43377342419080067,0.30901800644934585
1.0,WF3,M_B2mG3,69027,23479,69493,23013,0.7512269474412471,0.7427914306401465,0.7956053950164906,0.9187593350675443,0.15127415802480643,0.4578375192234455,0.9778534923339012,0.4280238500851789,0.3147675805549676
1.0,WF3,M_B2mG4,69027,23479,69493,23013,0.7512269474412471,0.7427914306401465,0.7988936828428669,0.9213428065536254,0.15086240621811425,0.455415822167033,0.9797700170357752,0.4305792163543441,0.3122122142858024
1.0,WF3,M_B2mG5,69027,23479,69493,23013,0.7512269474412471,0.7427914306401465,0.7954932797291611,0.9187450845186025,0.15142844191196284,0.4579636645271393,0.9761499148211243,0.4341993185689949,0.3085921120711516
1.5,WF1,M0,20712,25350,79017,14004,0.8494533492437192,0.8665877712031558,0.6413800900336515,0.9144578960286874,0.11298408169690655,0.38189623017813445,0.9254437869822485,0.7670611439842209,0.0995266272189349
1.5,WF1,M_G1,20712,25350,79017,14004,0.8494533492437192,0.8665877712031558,0.8403885639474309,0.9715930442936596,0.09347067620400663,0.3013485060501191,0.9988165680473373,0.6102564102564103,0.25633136094674547
1.5,WF1,M_G2,20712,25350,79017,14004,0.8494533492437192,0.8665877712031558,0.6404531463538384,0.9145295891719941,0.11224059417208256,0.3786554165936795,0.932741617357002,0.7708086785009862,0.09577909270216955
1.5,WF1,M_G3,20712,25350,79017,14004,0.8494533492437192,0.8665877712031558,0.7970288916559671,0.9604083494232101,0.09950618118941164,0.3256039420830055,0.9911242603550295,0.6493096646942801,0.2172781065088757
1.5,WF1,M_G4,20712,25350,79017,14004,0.8494533492437192,0.8665877712031558,0.7660061185712631,0.950979120252866,0.10352391890940393,0.3477669606465439,0.9759368836291913,0.6781065088757396,0.18848126232741613
1.5,WF1,M_G5,20712,25350,79017,14004,0.8494533492437192,0.8665877712031558,0.664826698896045,0.9234957628384197,0.11181886212589207,0.3763394490857859,0.9481262327416173,0.7605522682445759,0.10603550295857989
1.5,WF1,M_simple,20712,25350,79017,14004,0.8494533492437192,0.8665877712031558,0.8409831939840026,0.9716785710703373,0.09347786565867548,0.30118158397830125,0.9990138067061144,0.6069033530571992,0.25968441814595655
1.5,WF1,M_field,20712,25350,79017,14004,0.8494533492437192,0.8665877712031558,0.8104684443971619,0.9624701631234834,0.0979316804262835,0.3235125876142609,0.9919132149901381,0.6341222879684418,0.23246548323471394
1.5,WF1,M_B2_full,20712,25350,79017,14004,0.8494533492437192,0.8665877712031558,0.8101947007054614,0.9626655943459381,0.09808906736499455,0.3244611121535586,0.9919132149901381,0.6335305719921105,0.23305719921104529
1.5,WF1,M_ob,20712,25350,79017,14004,0.8494533492437192,0.8665877712031558,0.6338651136775258,0.9124612101778653,0.1133218311528193,0.38291035044062494,0.9274161735700197,0.7733727810650888,0.093214990138067
1.5,WF1,M_full,20712,25350,79017,14004,0.8494533492437192,0.8665877712031558,0.8138972799745708,0.9639106818881618,0.09800024594910027,0.3229782147526569,0.9919132149901381,0.6319526627218935,0.23463510848126223
1.5,WF1,M_full_minus_ob,20712,25350,79017,14004,0.8494533492437192,0.8665877712031558,0.8138115012083594,0.9637808452335919,0.09770179915886447,0.3221310796619246,0.9927021696252466,0.632741617357002,0.23384615384615381
1.5,WF1,M_B2mG1,20712,25350,79017,14004,0.8494533492437192,0.8665877712031558,0.7854950327189529,0.9555387720618912,0.10052458983819122,0.33901829415345514,0.9832347140039448,0.6510848126232741,0.21550295857988166
1.5,WF1,M_B2mG2,20712,25350,79017,14004,0.8494533492437192,0.8665877712031558,0.8118446464574245,0.9629636653432397,0.09755583205213321,0.3229852688181827,0.9919132149901381,0.6274161735700198,0.239171597633136
1.5,WF1,M_B2mG3,20712,25350,79017,14004,0.8494533492437192,0.8665877712031558,0.8100270734099339,0.9623742531003264,0.09782426227222416,0.3233077011445278,0.9921104536489151,0.6325443786982249,0.2340433925049309
1.5,WF1,M_B2mG4,20712,25350,79017,14004,0.8494533492437192,0.8665877712031558,0.8405949888725841,0.9716024936859711,0.09356427497335976,0.30101027667005836,0.9988165680473373,0.6051282051282051,0.2614595660749507
1.5,WF1,M_B2mG5,20712,25350,79017,14004,0.8494533492437192,0.8665877712031558,0.8095311367364949,0.962515452254046,0.0982783458672559,0.32521952856194336,0.9921104536489151,0.632741617357002,0.23384615384615381
1.5,WF2,M0,46062,23407,79017,14004,0.8494533492437192,0.848976801811424,0.6422265298476018,0.9029099560145843,0.12622235449189256,0.4148968072036766,0.9312112796411023,0.7306131168553728,0.11836368495605121
1.5,WF2,M_G1,46062,23407,79017,14004,0.8494533492437192,0.848976801811424,0.816024942944605,0.9614987170497684,0.1072169068293741,0.3419834484090498,0.9978637043366801,0.5941038239692373,0.25487297784218665
1.5,WF2,M_G2,46062,23407,79017,14004,0.8494533492437192,0.848976801811424,0.6001556282698663,0.8888953334985946,0.12888437686989826,0.42823277815685823,0.9074983977782525,0.7652211066011536,0.08375569521027038
1.5,WF2,M_G3,46062,23407,79017,14004,0.8494533492437192,0.848976801811424,0.7847322937521496,0.9509598796312089,0.11224950773452268,0.3611664426669078,0.9899594103823969,0.6329844050416578,0.21599239676976623
1.5,WF2,M_G4,46062,23407,79017,14004,0.8494533492437192,0.848976801811424,0.7666654210710926,0.9451222974433264,0.11496162804378215,0.3741319305190492,0.9773552659688101,0.6389660328989533,0.21001076891247072
1.5,WF2,M_G5,46062,23407,79017,14004,0.8494533492437192,0.848976801811424,0.6566860936870085,0.9061933688104368,0.1253935836646563,0.4138275833844688,0.9322794274727623,0.7342448194830165,0.11473198232840753
1.5,WF2,M_simple,46062,23407,79017,14004,0.8494533492437192,0.848976801811424,0.8138329225003246,0.960732923851298,0.10721941703818695,0.3431427563560305,0.9980773339030122,0.5900448622089297,0.2589319396024943
1.5,WF2,M_field,46062,23407,79017,14004,0.8494533492437192,0.848976801811424,0.8004452968588784,0.9543960229587358,0.11269868850099546,0.3594665059384162,0.989318521683401,0.6118350779747918,0.23714172383663223
1.5,WF2,M_B2_full,46062,23407,79017,14004,0.8494533492437192,0.848976801811424,0.8033332137561582,0.9554429053008573,0.11345867394820675,0.35966258543528185,0.9914548173467208,0.6135441145054475,0.23543268730597644
1.5,WF2,M_ob,46062,23407,79017,14004,0.8494533492437192,0.848976801811424,0.6291221241689386,0.8970968217617694,0.12705141964556024,0.4185080135132351,0.9196752830591753,0.7479171117282631,0.10105969008316085
1.5,WF2,M_full,46062,23407,79017,14004,0.8494533492437192,0.848976801811424,0.8016135089181796,0.9548317857104274,0.11296528499164175,0.3593201991018494,0.9895321512497329,0.6141850032044435,0.23479179860698052
1.5,WF2,M_full_minus_ob,46062,23407,79017,14004,0.8494533492437192,0.848976801811424,0.802098209303332,0.9547987313772099,0.11299981424132616,0.35935623690788215,0.989104892117069,0.6137577440717795,0.23521905773964447
1.5,WF2,M_B2mG1,46062,23407,79017,14004,0.8494533492437192,0.848976801811424,0.7847301797985181,0.9481467670160344,0.11367091403510361,0.3668676165031313,0.9833368938261056,0.6284981841486862,0.2204786176627378
1.5,WF2,M_B2mG2,46062,23407,79017,14004,0.8494533492437192,0.848976801811424,0.8034768487200687,0.9553555459670193,0.11144470246631666,0.35541176644973366,0.9914548173467208,0.60841700491348,0.24055979689794393
1.5,WF2,M_B2mG3,46062,23407,79017,14004,0.8494533492437192,0.848976801811424,0.8006977612875159,0.9545392959488315,0.11274351339169601,0.3593443162435217,0.9908139286477249,0.609271523178808,0.23970527863261604
1.5,WF2,M_B2mG4,46062,23407,79017,14004,0.8494533492437192,0.848976801811424,0.8163180636127795,0.9614985437759795,0.1067293629601793,0.3402731975512102,0.9974364452040162,0.58684041871395,0.262136383097474
1.5,WF2,M_B2mG5,46062,23407,79017,14004,0.8494533492437192,0.848976801811424,0.8028319433910265,0.9554017631469456,0.1136754636087138,0.3603460168139936,0.9906002990813929,0.6135441145054475,0.23543268730597644
1.5,WF3,M0,69469,23552,79017,14004,0.8494533492437192,0.8397588315217391,0.6450738933481196,0.9008144436445733,0.1301385014336955,0.4229441885266408,0.9305732484076433,0.7490445859872611,0.09071424553447804
1.5,WF3,M_G1,69469,23552,79017,14004,0.8494533492437192,0.8397588315217391,0.8201913189235704,0.959346986371727,0.10897423716937378,0.34615737414186987,0.9961783439490446,0.5641188959660297,0.2756399355557094
1.5,WF3,M_G2,69469,23552,79017,14004,0.8494533492437192,0.8397588315217391,0.64605721816348,0.903063574881857,0.13009387662160227,0.4220204385288082,0.9397027600849257,0.7545647558386412,0.08519407568309789
1.5,WF3,M_G3,69469,23552,79017,14004,0.8494533492437192,0.8397588315217391,0.7773152957017382,0.9441651647219631,0.1155714294523472,0.3718330723313786,0.981104033970276,0.6091295116772824,0.23062931984445678
1.5,WF3,M_G4,69469,23552,79017,14004,0.8494533492437192,0.8397588315217391,0.7854269031721103,0.9476039655106561,0.11475572879708242,0.3684149478780158,0.9808917197452229,0.5983014861995753,0.24145734532216379
1.5,WF3,M_G5,69469,23552,79017,14004,0.8494533492437192,0.8397588315217391,0.6635618668760068,0.9087006367220319,0.12898783653555676,0.41838926849363994,0.9450106157112527,0.7341825902335456,0.10557624128819354
1.5,WF3,M_simple,69469,23552,79017,14004,0.8494533492437192,0.8397588315217391,0.8201217268972291,0.9592900605392949,0.10887505962898338,0.3459787703224123,0.9961783439490446,0.5656050955414013,0.2741537359803379
1.5,WF3,M_field,69469,23552,79017,14004,0.8494533492437192,0.8397588315217391,0.8166196516896641,0.9576392985332819,0.10945977364255821,0.3486334206343625,0.9915074309978769,0.5679405520169851,0.271818279504754
1.5,WF3,M_B2_full,69469,23552,79017,14004,0.8494533492437192,0.8397588315217391,0.8169654146720168,0.9580455367231603,0.10966894915312597,0.3485775884910577,0.9921443736730361,0.5747346072186836,0.2650242243030555
1.5,WF3,M_ob,69469,23552,79017,14004,0.8494533492437192,0.8397588315217391,0.6374843232053858,0.8912282845571672,0.13087364709355415,0.4277865639659094,0.9176220806794055,0.738004246284501,0.10175458523723813
1.5,WF3,M_full,69469,23552,79017,14004,0.8494533492437192,0.8397588315217391,0.8085633815693359,0.9556006182380572,0.1111919227081226,0.3547471003624993,0.9910828025477707,0.5736730360934182,0.2660857954283209
1.5,WF3,M_full_minus_ob,69469,23552,79017,14004,0.8494533492437192,0.8397588315217391,0.8152466410007468,0.9575745035315476,0.10999988726644001,0.3498343838934753,0.9915074309978769,0.5751592356687898,0.26459959585294934
1.5,WF3,M_B2mG1,69469,23552,79017,14004,0.8494533492437192,0.8397588315217391,0.7944243101607493,0.9505167107235466,0.11324884665561402,0.3632443584988887,0.9825902335456476,0.594692144373673,0.24506668714806612
1.5,WF3,M_B2mG2,69469,23552,79017,14004,0.8494533492437192,0.8397588315217391,0.8165447677487199,0.9579066143277263,0.10969746768900963,0.3487372576107476,0.9917197452229299,0.5745222929936306,0.2652365385281086
1.5,WF3,M_B2mG3,69469,23552,79017,14004,0.8494533492437192,0.8397588315217391,0.8165761977022855,0.9575995587263788,0.10948753143596202,0.3487234117289852,0.9917197452229299,0.5670912951167728,0.2726675364049663
1.5,WF3,M_B2mG4,69469,23552,79017,14004,0.8494533492437192,0.8397588315217391,0.819869295872044,0.9593570424311597,0.10907642853672393,0.3458317072055147,0.99447983014862,0.567728237791932,0.2720305937298071
1.5,WF3,M_B2mG5,69469,23552,79017,14004,0.8494533492437192,0.8397588315217391,0.8169608328117783,0.9579990354007821,0.1096614356467545,0.34852824331643484,0.9915074309978769,0.575583864118896,0.2641749674028432
2.0,WF1,M0,20736,25398,84122,9019,0.9031683147056613,0.9164107410032286,0.6613226424516307,0.9499301190255078,0.07492081302111088,0.2776752222946882,0.9584645669291338,0.8381889763779528,0.07822176462527586
2.0,WF1,M_G1,20736,25398,84122,9019,0.9031683147056613,0.9164107410032286,0.855100968220295,0.9844780160140223,0.06415874619811629,0.21925042480989235,1.0,0.7238188976377953,0.19259184336543334
2.0,WF1,M_G2,20736,25398,84122,9019,0.9031683147056613,0.9164107410032286,0.6596637613817871,0.9494539266400197,0.07451700425694538,0.2750891634465303,0.9622047244094488,0.8293307086614173,0.08708003234181128
2.0,WF1,M_G3,20736,25398,84122,9019,0.9031683147056613,0.9164107410032286,0.825520813675397,0.9798940548759382,0.0667080162519893,0.23182676871852914,0.9964566929133858,0.7468503937007874,0.16956034730244118
