horizon,feature_set,model,quantile,fold,feature,effect_kind,value,abs_value
8,F4_TAIL,linear_qr,0.9,0,feat_15m_ret_1,standardized_coefficient,0.00017352951311366382,0.00017352951311366382
8,F4_TAIL,linear_qr,0.9,0,feat_15m_ret_4,standardized_coefficient,-0.003121303441884834,0.003121303441884834
8,F4_TAIL,linear_qr,0.9,0,feat_15m_ret_8,standardized_coefficient,0.004900896666359209,0.004900896666359209
8,F4_TAIL,linear_qr,0.9,0,feat_15m_ret_16,standardized_coefficient,-0.0007372718772359775,0.0007372718772359775
8,F4_TAIL,linear_qr,0.9,0,feat_15m_location_32,standardized_coefficient,0.0006781863860152778,0.0006781863860152778
8,F4_TAIL,linear_qr,0.9,0,feat_time_bars_since_segment_start,standardized_coefficient,-0.0024508439726862764,0.0024508439726862764
8,F4_TAIL,linear_qr,0.9,0,feat_time_after_long_gap,standardized_coefficient,3.5245379499544676e-05,3.5245379499544676e-05
8,F4_TAIL,linear_qr,0.9,0,feat_15m_volume_ratio_32,standardized_coefficient,-0.0012364360414351021,0.0012364360414351021
8,F4_TAIL,linear_qr,0.9,0,feat_15m_oi_log_change_4,standardized_coefficient,-0.001915271346722805,0.001915271346722805
8,F4_TAIL,linear_qr,0.9,0,feat_5m_1h_rv,standardized_coefficient,-0.0001558255820840611,0.0001558255820840611
8,F4_TAIL,linear_qr,0.9,0,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.001152376386287586,0.001152376386287586
8,F4_TAIL,linear_qr,0.9,0,feat_5m_4h_neg_semivar_share,standardized_coefficient,0.0002567630820273677,0.0002567630820273677
8,F4_TAIL,linear_qr,0.9,0,feat_5m_1h_jump_share,standardized_coefficient,0.00042158902690478254,0.00042158902690478254
8,F4_TAIL,linear_qr,0.1,1,feat_15m_ret_1,standardized_coefficient,-0.00020796407595641083,0.00020796407595641083
8,F4_TAIL,linear_qr,0.1,1,feat_15m_ret_4,standardized_coefficient,-0.00023868466188472305,0.00023868466188472305
8,F4_TAIL,linear_qr,0.1,1,feat_15m_ret_8,standardized_coefficient,-0.0016771463242183015,0.0016771463242183015
8,F4_TAIL,linear_qr,0.1,1,feat_15m_ret_16,standardized_coefficient,0.005745029569251177,0.005745029569251177
8,F4_TAIL,linear_qr,0.1,1,feat_15m_location_32,standardized_coefficient,0.0013995026102030098,0.0013995026102030098
8,F4_TAIL,linear_qr,0.1,1,feat_time_bars_since_segment_start,standardized_coefficient,-0.0013141598383786051,0.0013141598383786051
8,F4_TAIL,linear_qr,0.1,1,feat_time_after_long_gap,standardized_coefficient,-0.0015250304870793798,0.0015250304870793798
8,F4_TAIL,linear_qr,0.1,1,feat_15m_volume_ratio_32,standardized_coefficient,-1.77285370078851e-05,1.77285370078851e-05
8,F4_TAIL,linear_qr,0.1,1,feat_15m_oi_log_change_4,standardized_coefficient,-0.0004199066456773915,0.0004199066456773915
8,F4_TAIL,linear_qr,0.1,1,feat_5m_1h_rv,standardized_coefficient,0.001137611615460257,0.001137611615460257
8,F4_TAIL,linear_qr,0.1,1,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0006837272291968657,0.0006837272291968657
8,F4_TAIL,linear_qr,0.1,1,feat_5m_4h_neg_semivar_share,standardized_coefficient,0.0012042223840225395,0.0012042223840225395
8,F4_TAIL,linear_qr,0.1,1,feat_5m_1h_jump_share,standardized_coefficient,0.0006845696355837778,0.0006845696355837778
8,F4_TAIL,linear_qr,0.5,1,feat_15m_ret_1,standardized_coefficient,-2.36145893770363e-05,2.36145893770363e-05
8,F4_TAIL,linear_qr,0.5,1,feat_15m_ret_4,standardized_coefficient,-0.0004520746866388695,0.0004520746866388695
8,F4_TAIL,linear_qr,0.5,1,feat_15m_ret_8,standardized_coefficient,0.0006936467000450055,0.0006936467000450055
8,F4_TAIL,linear_qr,0.5,1,feat_15m_ret_16,standardized_coefficient,0.0008475838843357501,0.0008475838843357501
8,F4_TAIL,linear_qr,0.5,1,feat_15m_location_32,standardized_coefficient,-0.0013263310537739938,0.0013263310537739938
8,F4_TAIL,linear_qr,0.5,1,feat_time_bars_since_segment_start,standardized_coefficient,-0.0017929727214452639,0.0017929727214452639
8,F4_TAIL,linear_qr,0.5,1,feat_time_after_long_gap,standardized_coefficient,-0.0004377721158514331,0.0004377721158514331
8,F4_TAIL,linear_qr,0.5,1,feat_15m_volume_ratio_32,standardized_coefficient,-0.00031705091913905185,0.00031705091913905185
8,F4_TAIL,linear_qr,0.5,1,feat_15m_oi_log_change_4,standardized_coefficient,-0.0008304377542222269,0.0008304377542222269
8,F4_TAIL,linear_qr,0.5,1,feat_5m_1h_rv,standardized_coefficient,0.0008887516101933714,0.0008887516101933714
8,F4_TAIL,linear_qr,0.5,1,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0021134027522140787,0.0021134027522140787
8,F4_TAIL,linear_qr,0.5,1,feat_5m_4h_neg_semivar_share,standardized_coefficient,-0.0007237482632011789,0.0007237482632011789
8,F4_TAIL,linear_qr,0.5,1,feat_5m_1h_jump_share,standardized_coefficient,0.0005173683520025808,0.0005173683520025808
8,F4_TAIL,linear_qr,0.9,1,feat_15m_ret_1,standardized_coefficient,-0.00037637291446535477,0.00037637291446535477
8,F4_TAIL,linear_qr,0.9,1,feat_15m_ret_4,standardized_coefficient,-0.00046163590403895395,0.00046163590403895395
8,F4_TAIL,linear_qr,0.9,1,feat_15m_ret_8,standardized_coefficient,0.0008177325399736057,0.0008177325399736057
8,F4_TAIL,linear_qr,0.9,1,feat_15m_ret_16,standardized_coefficient,-0.0016709090692919064,0.0016709090692919064
8,F4_TAIL,linear_qr,0.9,1,feat_15m_location_32,standardized_coefficient,0.003372560493295968,0.003372560493295968
8,F4_TAIL,linear_qr,0.9,1,feat_time_bars_since_segment_start,standardized_coefficient,-0.0019524141898217065,0.0019524141898217065
8,F4_TAIL,linear_qr,0.9,1,feat_time_after_long_gap,standardized_coefficient,-0.0005080922283543002,0.0005080922283543002
8,F4_TAIL,linear_qr,0.9,1,feat_15m_volume_ratio_32,standardized_coefficient,-0.00099396108130868,0.00099396108130868
8,F4_TAIL,linear_qr,0.9,1,feat_15m_oi_log_change_4,standardized_coefficient,-0.0017529306953659564,0.0017529306953659564
8,F4_TAIL,linear_qr,0.9,1,feat_5m_1h_rv,standardized_coefficient,0.0007040225088044435,0.0007040225088044435
8,F4_TAIL,linear_qr,0.9,1,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.001733497413285942,0.001733497413285942
8,F4_TAIL,linear_qr,0.9,1,feat_5m_4h_neg_semivar_share,standardized_coefficient,0.00028792002176845596,0.00028792002176845596
8,F4_TAIL,linear_qr,0.9,1,feat_5m_1h_jump_share,standardized_coefficient,-0.0005233410642449335,0.0005233410642449335
8,F4_TAIL,linear_qr,0.1,2,feat_15m_ret_1,standardized_coefficient,-0.0004720139876780142,0.0004720139876780142
8,F4_TAIL,linear_qr,0.1,2,feat_15m_ret_4,standardized_coefficient,0.00024132410360950992,0.00024132410360950992
8,F4_TAIL,linear_qr,0.1,2,feat_15m_ret_8,standardized_coefficient,-0.0017378089136600118,0.0017378089136600118
8,F4_TAIL,linear_qr,0.1,2,feat_15m_ret_16,standardized_coefficient,0.0049803894245560925,0.0049803894245560925
8,F4_TAIL,linear_qr,0.1,2,feat_15m_location_32,standardized_coefficient,-0.00018840088432259334,0.00018840088432259334
8,F4_TAIL,linear_qr,0.1,2,feat_time_bars_since_segment_start,standardized_coefficient,-0.002482602608182558,0.002482602608182558
8,F4_TAIL,linear_qr,0.1,2,feat_time_after_long_gap,standardized_coefficient,-0.0003730051146252639,0.0003730051146252639
8,F4_TAIL,linear_qr,0.1,2,feat_15m_volume_ratio_32,standardized_coefficient,-1.222844832290119e-05,1.222844832290119e-05
8,F4_TAIL,linear_qr,0.1,2,feat_15m_oi_log_change_4,standardized_coefficient,-0.0003590945561225751,0.0003590945561225751
8,F4_TAIL,linear_qr,0.1,2,feat_5m_1h_rv,standardized_coefficient,0.0003801560807711062,0.0003801560807711062
8,F4_TAIL,linear_qr,0.1,2,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0009387795929771294,0.0009387795929771294
8,F4_TAIL,linear_qr,0.1,2,feat_5m_4h_neg_semivar_share,standardized_coefficient,0.0002852713051510647,0.0002852713051510647
8,F4_TAIL,linear_qr,0.1,2,feat_5m_1h_jump_share,standardized_coefficient,-0.0007597066739453356,0.0007597066739453356
8,F4_TAIL,linear_qr,0.5,2,feat_15m_ret_1,standardized_coefficient,-0.00020308036501715278,0.00020308036501715278
8,F4_TAIL,linear_qr,0.5,2,feat_15m_ret_4,standardized_coefficient,9.337818788569706e-05,9.337818788569706e-05
8,F4_TAIL,linear_qr,0.5,2,feat_15m_ret_8,standardized_coefficient,0.0007675938243811286,0.0007675938243811286
8,F4_TAIL,linear_qr,0.5,2,feat_15m_ret_16,standardized_coefficient,-0.0005733288372522411,0.0005733288372522411
8,F4_TAIL,linear_qr,0.5,2,feat_15m_location_32,standardized_coefficient,-0.0007714436688871855,0.0007714436688871855
8,F4_TAIL,linear_qr,0.5,2,feat_time_bars_since_segment_start,standardized_coefficient,-0.0019139460241347774,0.0019139460241347774
8,F4_TAIL,linear_qr,0.5,2,feat_time_after_long_gap,standardized_coefficient,-0.00035282202145985335,0.00035282202145985335
8,F4_TAIL,linear_qr,0.5,2,feat_15m_volume_ratio_32,standardized_coefficient,-0.00032991210318008673,0.00032991210318008673
8,F4_TAIL,linear_qr,0.5,2,feat_15m_oi_log_change_4,standardized_coefficient,-0.000801888482366792,0.000801888482366792
8,F4_TAIL,linear_qr,0.5,2,feat_5m_1h_rv,standardized_coefficient,0.0003119823641518196,0.0003119823641518196
8,F4_TAIL,linear_qr,0.5,2,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0013113782361011846,0.0013113782361011846
8,F4_TAIL,linear_qr,0.5,2,feat_5m_4h_neg_semivar_share,standardized_coefficient,-0.0011093208076757089,0.0011093208076757089
8,F4_TAIL,linear_qr,0.5,2,feat_5m_1h_jump_share,standardized_coefficient,0.000323113012200623,0.000323113012200623
8,F4_TAIL,linear_qr,0.9,2,feat_15m_ret_1,standardized_coefficient,-0.0005875479783123665,0.0005875479783123665
8,F4_TAIL,linear_qr,0.9,2,feat_15m_ret_4,standardized_coefficient,0.0008000267884674112,0.0008000267884674112
8,F4_TAIL,linear_qr,0.9,2,feat_15m_ret_8,standardized_coefficient,0.0019387753588699483,0.0019387753588699483
8,F4_TAIL,linear_qr,0.9,2,feat_15m_ret_16,standardized_coefficient,-0.002668801982624884,0.002668801982624884
8,F4_TAIL,linear_qr,0.9,2,feat_15m_location_32,standardized_coefficient,0.0016726781717929877,0.0016726781717929877
8,F4_TAIL,linear_qr,0.9,2,feat_time_bars_since_segment_start,standardized_coefficient,-0.0037767524392386368,0.0037767524392386368
8,F4_TAIL,linear_qr,0.9,2,feat_time_after_long_gap,standardized_coefficient,0.00011833273150798613,0.00011833273150798613
8,F4_TAIL,linear_qr,0.9,2,feat_15m_volume_ratio_32,standardized_coefficient,-0.001452997142154012,0.001452997142154012
8,F4_TAIL,linear_qr,0.9,2,feat_15m_oi_log_change_4,standardized_coefficient,-0.0017101344752267244,0.0017101344752267244
8,F4_TAIL,linear_qr,0.9,2,feat_5m_1h_rv,standardized_coefficient,0.0010587349869974987,0.0010587349869974987
8,F4_TAIL,linear_qr,0.9,2,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0016185512708091626,0.0016185512708091626
8,F4_TAIL,linear_qr,0.9,2,feat_5m_4h_neg_semivar_share,standardized_coefficient,0.0007208441929738756,0.0007208441929738756
8,F4_TAIL,linear_qr,0.9,2,feat_5m_1h_jump_share,standardized_coefficient,-0.00016072271893185266,0.00016072271893185266
8,F4_TAIL,linear_qr,0.1,3,feat_15m_ret_1,standardized_coefficient,-0.00019505397896135303,0.00019505397896135303
8,F4_TAIL,linear_qr,0.1,3,feat_15m_ret_4,standardized_coefficient,0.0001691660570167596,0.0001691660570167596
8,F4_TAIL,linear_qr,0.1,3,feat_15m_ret_8,standardized_coefficient,-0.0018009162908189636,0.0018009162908189636
8,F4_TAIL,linear_qr,0.1,3,feat_15m_ret_16,standardized_coefficient,0.0034959956281886305,0.0034959956281886305
8,F4_TAIL,linear_qr,0.1,3,feat_15m_location_32,standardized_coefficient,0.001662734946765732,0.001662734946765732
8,F4_TAIL,linear_qr,0.1,3,feat_time_bars_since_segment_start,standardized_coefficient,-0.0005211191584056203,0.0005211191584056203
8,F4_TAIL,linear_qr,0.1,3,feat_time_after_long_gap,standardized_coefficient,-0.00015855086433421605,0.00015855086433421605
8,F4_TAIL,linear_qr,0.1,3,feat_15m_volume_ratio_32,standardized_coefficient,0.0008712092726807414,0.0008712092726807414
8,F4_TAIL,linear_qr,0.1,3,feat_15m_oi_log_change_4,standardized_coefficient,-0.000303018143790002,0.000303018143790002
8,F4_TAIL,linear_qr,0.1,3,feat_5m_1h_rv,standardized_coefficient,-0.0003700314976217793,0.0003700314976217793
8,F4_TAIL,linear_qr,0.1,3,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,0.0005577010839092137,0.0005577010839092137
8,F4_TAIL,linear_qr,0.1,3,feat_5m_4h_neg_semivar_share,standardized_coefficient,0.0008511408737251558,0.0008511408737251558
8,F4_TAIL,linear_qr,0.1,3,feat_5m_1h_jump_share,standardized_coefficient,-0.0006296734899466837,0.0006296734899466837
8,F4_TAIL,linear_qr,0.5,3,feat_15m_ret_1,standardized_coefficient,-8.513207922727025e-05,8.513207922727025e-05
8,F4_TAIL,linear_qr,0.5,3,feat_15m_ret_4,standardized_coefficient,-5.0533841164664634e-05,5.0533841164664634e-05
8,F4_TAIL,linear_qr,0.5,3,feat_15m_ret_8,standardized_coefficient,0.000242018539227713,0.000242018539227713
8,F4_TAIL,linear_qr,0.5,3,feat_15m_ret_16,standardized_coefficient,-0.00047579759957983936,0.00047579759957983936
8,F4_TAIL,linear_qr,0.5,3,feat_15m_location_32,standardized_coefficient,-0.00022071821594980907,0.00022071821594980907
8,F4_TAIL,linear_qr,0.5,3,feat_time_bars_since_segment_start,standardized_coefficient,-0.0014936151798098176,0.0014936151798098176
8,F4_TAIL,linear_qr,0.5,3,feat_time_after_long_gap,standardized_coefficient,-0.00019123289458288894,0.00019123289458288894
8,F4_TAIL,linear_qr,0.5,3,feat_15m_volume_ratio_32,standardized_coefficient,0.0001183747180688781,0.0001183747180688781
8,F4_TAIL,linear_qr,0.5,3,feat_15m_oi_log_change_4,standardized_coefficient,0.0003161721529801524,0.0003161721529801524
8,F4_TAIL,linear_qr,0.5,3,feat_5m_1h_rv,standardized_coefficient,0.0002519804311443697,0.0002519804311443697
8,F4_TAIL,linear_qr,0.5,3,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.001185403954985368,0.001185403954985368
8,F4_TAIL,linear_qr,0.5,3,feat_5m_4h_neg_semivar_share,standardized_coefficient,-0.0006768412558683159,0.0006768412558683159
8,F4_TAIL,linear_qr,0.5,3,feat_5m_1h_jump_share,standardized_coefficient,0.00016741817725821387,0.00016741817725821387
8,F4_TAIL,linear_qr,0.9,3,feat_15m_ret_1,standardized_coefficient,1.1295276171486472e-05,1.1295276171486472e-05
8,F4_TAIL,linear_qr,0.9,3,feat_15m_ret_4,standardized_coefficient,0.00019221218733275365,0.00019221218733275365
8,F4_TAIL,linear_qr,0.9,3,feat_15m_ret_8,standardized_coefficient,0.0005305296051172844,0.0005305296051172844
8,F4_TAIL,linear_qr,0.9,3,feat_15m_ret_16,standardized_coefficient,-0.0025508477580864905,0.0025508477580864905
8,F4_TAIL,linear_qr,0.9,3,feat_15m_location_32,standardized_coefficient,0.0027669571501900917,0.0027669571501900917
8,F4_TAIL,linear_qr,0.9,3,feat_time_bars_since_segment_start,standardized_coefficient,-0.0023032699585445516,0.0023032699585445516
8,F4_TAIL,linear_qr,0.9,3,feat_time_after_long_gap,standardized_coefficient,0.00013306232621251065,0.00013306232621251065
8,F4_TAIL,linear_qr,0.9,3,feat_15m_volume_ratio_32,standardized_coefficient,-0.0013406416447291607,0.0013406416447291607
8,F4_TAIL,linear_qr,0.9,3,feat_15m_oi_log_change_4,standardized_coefficient,-0.00046957131036884386,0.00046957131036884386
8,F4_TAIL,linear_qr,0.9,3,feat_5m_1h_rv,standardized_coefficient,0.00028382911832006613,0.00028382911832006613
8,F4_TAIL,linear_qr,0.9,3,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0010259798331859935,0.0010259798331859935
8,F4_TAIL,linear_qr,0.9,3,feat_5m_4h_neg_semivar_share,standardized_coefficient,0.00029206919726298025,0.00029206919726298025
8,F4_TAIL,linear_qr,0.9,3,feat_5m_1h_jump_share,standardized_coefficient,0.0005084414792494159,0.0005084414792494159
8,F4_TAIL,linear_qr,0.1,4,feat_15m_ret_1,standardized_coefficient,9.04513733092235e-06,9.04513733092235e-06
8,F4_TAIL,linear_qr,0.1,4,feat_15m_ret_4,standardized_coefficient,0.0005664827257940072,0.0005664827257940072
8,F4_TAIL,linear_qr,0.1,4,feat_15m_ret_8,standardized_coefficient,-0.002341606455663932,0.002341606455663932
8,F4_TAIL,linear_qr,0.1,4,feat_15m_ret_16,standardized_coefficient,0.004025799716095189,0.004025799716095189
8,F4_TAIL,linear_qr,0.1,4,feat_15m_location_32,standardized_coefficient,0.0015536425378901608,0.0015536425378901608
8,F4_TAIL,linear_qr,0.1,4,feat_time_bars_since_segment_start,standardized_coefficient,-0.0006779432105011576,0.0006779432105011576
8,F4_TAIL,linear_qr,0.1,4,feat_time_after_long_gap,standardized_coefficient,-0.0004098340848183788,0.0004098340848183788
8,F4_TAIL,linear_qr,0.1,4,feat_15m_volume_ratio_32,standardized_coefficient,0.0006522298239932693,0.0006522298239932693
8,F4_TAIL,linear_qr,0.1,4,feat_15m_oi_log_change_4,standardized_coefficient,-0.00019727174647964776,0.00019727174647964776
8,F4_TAIL,linear_qr,0.1,4,feat_5m_1h_rv,standardized_coefficient,-9.927806108853363e-05,9.927806108853363e-05
8,F4_TAIL,linear_qr,0.1,4,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0003084094542104905,0.0003084094542104905
8,F4_TAIL,linear_qr,0.1,4,feat_5m_4h_neg_semivar_share,standardized_coefficient,0.0015483827073678378,0.0015483827073678378
8,F4_TAIL,linear_qr,0.1,4,feat_5m_1h_jump_share,standardized_coefficient,-0.00019116294716476723,0.00019116294716476723
8,F4_TAIL,linear_qr,0.5,4,feat_15m_ret_1,standardized_coefficient,-0.00015320022294040402,0.00015320022294040402
8,F4_TAIL,linear_qr,0.5,4,feat_15m_ret_4,standardized_coefficient,-8.373405544208054e-05,8.373405544208054e-05
8,F4_TAIL,linear_qr,0.5,4,feat_15m_ret_8,standardized_coefficient,0.0002933316086344929,0.0002933316086344929
8,F4_TAIL,linear_qr,0.5,4,feat_15m_ret_16,standardized_coefficient,-0.0003210987515983672,0.0003210987515983672
8,F4_TAIL,linear_qr,0.5,4,feat_15m_location_32,standardized_coefficient,0.0003882567236436165,0.0003882567236436165
8,F4_TAIL,linear_qr,0.5,4,feat_time_bars_since_segment_start,standardized_coefficient,-0.0008068341778937398,0.0008068341778937398
8,F4_TAIL,linear_qr,0.5,4,feat_time_after_long_gap,standardized_coefficient,-0.00013059683274437006,0.00013059683274437006
8,F4_TAIL,linear_qr,0.5,4,feat_15m_volume_ratio_32,standardized_coefficient,0.00021912013382012426,0.00021912013382012426
8,F4_TAIL,linear_qr,0.5,4,feat_15m_oi_log_change_4,standardized_coefficient,0.0005126457012532904,0.0005126457012532904
8,F4_TAIL,linear_qr,0.5,4,feat_5m_1h_rv,standardized_coefficient,0.0001454361609044421,0.0001454361609044421
8,F4_TAIL,linear_qr,0.5,4,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0010242338000183994,0.0010242338000183994
8,F4_TAIL,linear_qr,0.5,4,feat_5m_4h_neg_semivar_share,standardized_coefficient,0.00020306265564767095,0.00020306265564767095
8,F4_TAIL,linear_qr,0.5,4,feat_5m_1h_jump_share,standardized_coefficient,0.0002474498663483415,0.0002474498663483415
8,F4_TAIL,linear_qr,0.9,4,feat_15m_ret_1,standardized_coefficient,-0.00030482897185148437,0.00030482897185148437
8,F4_TAIL,linear_qr,0.9,4,feat_15m_ret_4,standardized_coefficient,0.00013847158872504577,0.00013847158872504577
8,F4_TAIL,linear_qr,0.9,4,feat_15m_ret_8,standardized_coefficient,0.0004069363790889773,0.0004069363790889773
8,F4_TAIL,linear_qr,0.9,4,feat_15m_ret_16,standardized_coefficient,-0.002521936371960076,0.002521936371960076
8,F4_TAIL,linear_qr,0.9,4,feat_15m_location_32,standardized_coefficient,0.0032057764258881564,0.0032057764258881564
8,F4_TAIL,linear_qr,0.9,4,feat_time_bars_since_segment_start,standardized_coefficient,-0.0019090574988203815,0.0019090574988203815
8,F4_TAIL,linear_qr,0.9,4,feat_time_after_long_gap,standardized_coefficient,0.00027904344259454313,0.00027904344259454313
8,F4_TAIL,linear_qr,0.9,4,feat_15m_volume_ratio_32,standardized_coefficient,-0.0012309025092399155,0.0012309025092399155
8,F4_TAIL,linear_qr,0.9,4,feat_15m_oi_log_change_4,standardized_coefficient,-0.0004992792392855761,0.0004992792392855761
8,F4_TAIL,linear_qr,0.9,4,feat_5m_1h_rv,standardized_coefficient,0.00012169327578314978,0.00012169327578314978
8,F4_TAIL,linear_qr,0.9,4,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,-0.0005055115922328357,0.0005055115922328357
8,F4_TAIL,linear_qr,0.9,4,feat_5m_4h_neg_semivar_share,standardized_coefficient,0.0002212129933653219,0.0002212129933653219
8,F4_TAIL,linear_qr,0.9,4,feat_5m_1h_jump_share,standardized_coefficient,0.0006083980129360779,0.0006083980129360779
8,F4_TAIL,gbr_quantile,0.1,0,feat_15m_ret_1,tree_importance,0.011446544072677381,0.011446544072677381
8,F4_TAIL,gbr_quantile,0.1,0,feat_15m_ret_4,tree_importance,0.05564807496639334,0.05564807496639334
8,F4_TAIL,gbr_quantile,0.1,0,feat_15m_ret_8,tree_importance,0.048015129536864896,0.048015129536864896
8,F4_TAIL,gbr_quantile,0.1,0,feat_15m_ret_16,tree_importance,0.057609277124863335,0.057609277124863335
8,F4_TAIL,gbr_quantile,0.1,0,feat_15m_location_32,tree_importance,0.1185382703575565,0.1185382703575565
8,F4_TAIL,gbr_quantile,0.1,0,feat_time_bars_since_segment_start,tree_importance,0.13479219144779794,0.13479219144779794
8,F4_TAIL,gbr_quantile,0.1,0,feat_time_after_long_gap,tree_importance,0.002867897494529683,0.002867897494529683
8,F4_TAIL,gbr_quantile,0.1,0,feat_15m_volume_ratio_32,tree_importance,0.05827318625288798,0.05827318625288798
8,F4_TAIL,gbr_quantile,0.1,0,feat_15m_oi_log_change_4,tree_importance,0.11085664826720225,0.11085664826720225
8,F4_TAIL,gbr_quantile,0.1,0,feat_5m_1h_rv,tree_importance,0.05766842515692216,0.05766842515692216
8,F4_TAIL,gbr_quantile,0.1,0,feat_5m_rv_rate_ratio_1h_4h,tree_importance,0.05070088718507986,0.05070088718507986
8,F4_TAIL,gbr_quantile,0.1,0,feat_5m_4h_neg_semivar_share,tree_importance,0.2806649475182213,0.2806649475182213
8,F4_TAIL,gbr_quantile,0.1,0,feat_5m_1h_jump_share,tree_importance,0.0129185206190033,0.0129185206190033
8,F4_TAIL,gbr_quantile,0.5,0,feat_15m_ret_1,tree_importance,0.03725361754137253,0.03725361754137253
8,F4_TAIL,gbr_quantile,0.5,0,feat_15m_ret_4,tree_importance,0.03572475923745181,0.03572475923745181
8,F4_TAIL,gbr_quantile,0.5,0,feat_15m_ret_8,tree_importance,0.07204493505052696,0.07204493505052696
8,F4_TAIL,gbr_quantile,0.5,0,feat_15m_ret_16,tree_importance,0.07313087145515873,0.07313087145515873
8,F4_TAIL,gbr_quantile,0.5,0,feat_15m_location_32,tree_importance,0.06458873702569322,0.06458873702569322
8,F4_TAIL,gbr_quantile,0.5,0,feat_time_bars_since_segment_start,tree_importance,0.07658471056202613,0.07658471056202613
8,F4_TAIL,gbr_quantile,0.5,0,feat_time_after_long_gap,tree_importance,0.007324736122290393,0.007324736122290393
8,F4_TAIL,gbr_quantile,0.5,0,feat_15m_volume_ratio_32,tree_importance,0.018891114148540653,0.018891114148540653
8,F4_TAIL,gbr_quantile,0.5,0,feat_15m_oi_log_change_4,tree_importance,0.14860611603970086,0.14860611603970086
8,F4_TAIL,gbr_quantile,0.5,0,feat_5m_1h_rv,tree_importance,0.038867743427115055,0.038867743427115055
8,F4_TAIL,gbr_quantile,0.5,0,feat_5m_rv_rate_ratio_1h_4h,tree_importance,0.15815442328470916,0.15815442328470916
8,F4_TAIL,gbr_quantile,0.5,0,feat_5m_4h_neg_semivar_share,tree_importance,0.17685373199165608,0.17685373199165608
8,F4_TAIL,gbr_quantile,0.5,0,feat_5m_1h_jump_share,tree_importance,0.09197450411375838,0.09197450411375838
8,F4_TAIL,gbr_quantile,0.9,0,feat_15m_ret_1,tree_importance,0.030245310245678076,0.030245310245678076
8,F4_TAIL,gbr_quantile,0.9,0,feat_15m_ret_4,tree_importance,0.026448728732281053,0.026448728732281053
8,F4_TAIL,gbr_quantile,0.9,0,feat_15m_ret_8,tree_importance,0.05814638843126821,0.05814638843126821
8,F4_TAIL,gbr_quantile,0.9,0,feat_15m_ret_16,tree_importance,0.17210919401451968,0.17210919401451968
8,F4_TAIL,gbr_quantile,0.9,0,feat_15m_location_32,tree_importance,0.05234155752081391,0.05234155752081391
8,F4_TAIL,gbr_quantile,0.9,0,feat_time_bars_since_segment_start,tree_importance,0.151248382501066,0.151248382501066
8,F4_TAIL,gbr_quantile,0.9,0,feat_time_after_long_gap,tree_importance,0.0016107654635259983,0.0016107654635259983
8,F4_TAIL,gbr_quantile,0.9,0,feat_15m_volume_ratio_32,tree_importance,0.0767008268865485,0.0767008268865485
8,F4_TAIL,gbr_quantile,0.9,0,feat_15m_oi_log_change_4,tree_importance,0.05335158746354833,0.05335158746354833
8,F4_TAIL,gbr_quantile,0.9,0,feat_5m_1h_rv,tree_importance,0.015600861687026199,0.015600861687026199
8,F4_TAIL,gbr_quantile,0.9,0,feat_5m_rv_rate_ratio_1h_4h,tree_importance,0.17490311667895025,0.17490311667895025
8,F4_TAIL,gbr_quantile,0.9,0,feat_5m_4h_neg_semivar_share,tree_importance,0.13306846409487824,0.13306846409487824
8,F4_TAIL,gbr_quantile,0.9,0,feat_5m_1h_jump_share,tree_importance,0.05422481627989552,0.05422481627989552
8,F4_TAIL,gbr_quantile,0.1,1,feat_15m_ret_1,tree_importance,0.02814549129006633,0.02814549129006633
8,F4_TAIL,gbr_quantile,0.1,1,feat_15m_ret_4,tree_importance,0.014657110014972155,0.014657110014972155
8,F4_TAIL,gbr_quantile,0.1,1,feat_15m_ret_8,tree_importance,0.024102035391650373,0.024102035391650373
8,F4_TAIL,gbr_quantile,0.1,1,feat_15m_ret_16,tree_importance,0.09705813939710158,0.09705813939710158
8,F4_TAIL,gbr_quantile,0.1,1,feat_15m_location_32,tree_importance,0.1285347100257628,0.1285347100257628
8,F4_TAIL,gbr_quantile,0.1,1,feat_time_bars_since_segment_start,tree_importance,0.13764775332089452,0.13764775332089452
8,F4_TAIL,gbr_quantile,0.1,1,feat_time_after_long_gap,tree_importance,0.0,0.0
8,F4_TAIL,gbr_quantile,0.1,1,feat_15m_volume_ratio_32,tree_importance,0.03716841222710182,0.03716841222710182
8,F4_TAIL,gbr_quantile,0.1,1,feat_15m_oi_log_change_4,tree_importance,0.10629364075512067,0.10629364075512067
