horizon,feature_set,model,quantile,feature,effect_kind,folds,mean_value,median_value,mean_abs_value,positive_share,sign_consistency
8,F3_VOL,gbr_quantile,0.5,feat_time_bars_since_segment_start,tree_importance,5,0.12651339611521675,0.13474603592548406,0.12651339611521675,,
8,F3_VOL,gbr_quantile,0.9,feat_15m_location_32,tree_importance,5,0.10105925729584095,0.09550305782864348,0.10105925729584095,,
8,F3_VOL,gbr_quantile,0.9,feat_15m_oi_log_change_4,tree_importance,5,0.09631761310449069,0.09288090993061589,0.09631761310449069,,
8,F3_VOL,gbr_quantile,0.9,feat_15m_ret_1,tree_importance,5,0.05107207086774342,0.05909230558056468,0.05107207086774342,,
8,F3_VOL,gbr_quantile,0.9,feat_15m_ret_16,tree_importance,5,0.1492178421776666,0.13115340159158348,0.1492178421776666,,
8,F3_VOL,gbr_quantile,0.9,feat_15m_ret_4,tree_importance,5,0.063141510610577,0.06948225423888217,0.063141510610577,,
8,F3_VOL,gbr_quantile,0.9,feat_15m_ret_8,tree_importance,5,0.07158461297016036,0.07256779308055977,0.07158461297016036,,
8,F3_VOL,gbr_quantile,0.9,feat_15m_volume_ratio_32,tree_importance,5,0.09111190201894845,0.0949817885292567,0.09111190201894845,,
8,F3_VOL,gbr_quantile,0.9,feat_5m_1h_rv,tree_importance,5,0.04782397829894406,0.05022132141939188,0.04782397829894406,,
8,F3_VOL,gbr_quantile,0.9,feat_5m_rv_rate_ratio_1h_4h,tree_importance,5,0.16269123244809486,0.1582967769807036,0.16269123244809486,,
8,F3_VOL,gbr_quantile,0.9,feat_time_after_long_gap,tree_importance,5,0.0,0.0,0.0,,
8,F3_VOL,gbr_quantile,0.9,feat_time_bars_since_segment_start,tree_importance,5,0.16597998020753363,0.17526011517163548,0.16597998020753363,,
8,F3_VOL,linear_qr,0.1,feat_15m_location_32,standardized_coefficient,5,0.0015189029207923566,0.0012614534596435804,0.0015437328519007714,0.8,0.8
8,F3_VOL,linear_qr,0.1,feat_15m_oi_log_change_4,standardized_coefficient,5,-0.00019137443950723889,-0.0003460968033886587,0.0003397929061536794,0.2,0.8
8,F3_VOL,linear_qr,0.1,feat_15m_ret_1,standardized_coefficient,5,-0.0002944244065927433,-0.00041107703884817233,0.0003188258662900318,0.2,0.8
8,F3_VOL,linear_qr,0.1,feat_15m_ret_16,standardized_coefficient,5,0.0035878033378327553,0.0030606861835182787,0.0035878033378327553,1.0,1.0
8,F3_VOL,linear_qr,0.1,feat_15m_ret_4,standardized_coefficient,5,0.00012079531826790358,0.0001364277198532201,0.0002939805543816545,0.6,0.6
8,F3_VOL,linear_qr,0.1,feat_15m_ret_8,standardized_coefficient,5,-0.0021819623816133407,-0.002078824322551908,0.0021819623816133407,0.0,1.0
8,F3_VOL,linear_qr,0.1,feat_15m_volume_ratio_32,standardized_coefficient,5,0.0008183357343096101,0.0005586116570172213,0.0008496431273682069,0.6,0.6
8,F3_VOL,linear_qr,0.1,feat_5m_1h_rv,standardized_coefficient,5,-0.00031042835072653057,3.7437157071506166e-05,0.0009334840485542954,0.6,0.6
8,F3_VOL,linear_qr,0.1,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,5,-0.00043047435600033655,-0.0005148385784069178,0.0005461125363460421,0.2,0.8
8,F3_VOL,linear_qr,0.1,feat_time_after_long_gap,standardized_coefficient,5,-0.0008486552055003068,-0.00046615080047158813,0.0008486552055003068,0.0,1.0
8,F3_VOL,linear_qr,0.1,feat_time_bars_since_segment_start,standardized_coefficient,5,-0.0007521424114080644,-0.0005753686304746882,0.0010982494390891656,0.2,0.8
8,F3_VOL,linear_qr,0.5,feat_15m_location_32,standardized_coefficient,5,-0.000592777360105536,-0.0005062886883112322,0.000748164262726403,0.2,0.8
8,F3_VOL,linear_qr,0.5,feat_15m_oi_log_change_4,standardized_coefficient,5,-0.0004012678727132667,-0.0008063433788264759,0.0006454669607295198,0.4,0.6
8,F3_VOL,linear_qr,0.5,feat_15m_ret_1,standardized_coefficient,5,-6.057038353749053e-05,-8.726837179314218e-05,8.903598136971815e-05,0.2,0.8
8,F3_VOL,linear_qr,0.5,feat_15m_ret_16,standardized_coefficient,5,0.0006119398064177841,0.00028200462572585755,0.0007931520562028504,0.6,0.6
8,F3_VOL,linear_qr,0.5,feat_15m_ret_4,standardized_coefficient,5,-0.00017506971432771728,-0.000123843147170649,0.00018096657207480876,0.2,0.8
8,F3_VOL,linear_qr,0.5,feat_15m_ret_8,standardized_coefficient,5,0.000452014519885598,0.0004269415039950295,0.000452014519885598,1.0,1.0
8,F3_VOL,linear_qr,0.5,feat_15m_volume_ratio_32,standardized_coefficient,5,8.611911610851045e-06,8.450841464758935e-05,0.00018498730742363208,0.6,0.6
8,F3_VOL,linear_qr,0.5,feat_5m_1h_rv,standardized_coefficient,5,0.0003076940331596613,0.0002742329931078019,0.00035789992886079894,0.8,0.8
8,F3_VOL,linear_qr,0.5,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,5,-0.001560357772288147,-0.0014291897294852758,0.001560357772288147,0.0,1.0
8,F3_VOL,linear_qr,0.5,feat_time_after_long_gap,standardized_coefficient,5,-0.00042227723827992084,-0.0003169113115001204,0.00042227723827992084,0.0,1.0
8,F3_VOL,linear_qr,0.5,feat_time_bars_since_segment_start,standardized_coefficient,5,-0.0014869034750031609,-0.0015139193701317747,0.0014869034750031609,0.0,1.0
8,F3_VOL,linear_qr,0.9,feat_15m_location_32,standardized_coefficient,5,0.0019976330661809327,0.0023309597283125336,0.0019976330661809327,1.0,1.0
8,F3_VOL,linear_qr,0.9,feat_15m_oi_log_change_4,standardized_coefficient,5,-0.0012795479436773917,-0.001720338426701205,0.0012795479436773917,0.0,1.0
8,F3_VOL,linear_qr,0.9,feat_15m_ret_1,standardized_coefficient,5,-0.0001849388570111636,-0.0002616455314308565,0.0002071535898617082,0.2,0.8
8,F3_VOL,linear_qr,0.9,feat_15m_ret_16,standardized_coefficient,5,-0.00191580756298621,-0.0024604305514265372,0.00191580756298621,0.0,1.0
8,F3_VOL,linear_qr,0.9,feat_15m_ret_4,standardized_coefficient,5,-0.00035341109332124416,0.00035546495877701064,0.0009379104450223778,0.6,0.6
8,F3_VOL,linear_qr,0.9,feat_15m_ret_8,standardized_coefficient,5,0.0015226774061943694,0.0008240154321914546,0.0016347681973920929,0.6,0.6
8,F3_VOL,linear_qr,0.9,feat_15m_volume_ratio_32,standardized_coefficient,5,-0.001319930220860213,-0.001339797422095573,0.001319930220860213,0.0,1.0
8,F3_VOL,linear_qr,0.9,feat_5m_1h_rv,standardized_coefficient,5,0.0003752007925788043,0.00032834718675425333,0.0003771055678766974,0.8,0.8
8,F3_VOL,linear_qr,0.9,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,5,-0.001108514187232978,-0.0010654184008230096,0.001108514187232978,0.0,1.0
8,F3_VOL,linear_qr,0.9,feat_time_after_long_gap,standardized_coefficient,5,1.5486861675310003e-05,0.00017976740373295134,0.00023209837646423075,0.6,0.6
8,F3_VOL,linear_qr,0.9,feat_time_bars_since_segment_start,standardized_coefficient,5,-0.002563076929149898,-0.002413281350519472,0.002563076929149898,0.0,1.0
8,F4_TAIL,gbr_quantile,0.1,feat_15m_location_32,tree_importance,5,0.12007632381600042,0.12079141899777991,0.12007632381600042,,
8,F4_TAIL,gbr_quantile,0.1,feat_15m_oi_log_change_4,tree_importance,5,0.08692807161822791,0.08064894291240161,0.08692807161822791,,
8,F4_TAIL,gbr_quantile,0.1,feat_15m_ret_1,tree_importance,5,0.020733088049985922,0.014441472848018394,0.020733088049985922,,
8,F4_TAIL,gbr_quantile,0.1,feat_15m_ret_16,tree_importance,5,0.09733414629718565,0.07999087757404355,0.09733414629718565,,
8,F4_TAIL,gbr_quantile,0.1,feat_15m_ret_4,tree_importance,5,0.02166476971398951,0.014657110014972155,0.02166476971398951,,
8,F4_TAIL,gbr_quantile,0.1,feat_15m_ret_8,tree_importance,5,0.04341372393427324,0.048015129536864896,0.04341372393427324,,
8,F4_TAIL,gbr_quantile,0.1,feat_15m_volume_ratio_32,tree_importance,5,0.05386834496294331,0.05422614503087669,0.05386834496294331,,
8,F4_TAIL,gbr_quantile,0.1,feat_5m_1h_jump_share,tree_importance,5,0.03323893189019013,0.030414716432022836,0.03323893189019013,,
8,F4_TAIL,gbr_quantile,0.1,feat_5m_1h_rv,tree_importance,5,0.060545677810989115,0.05766842515692216,0.060545677810989115,,
8,F4_TAIL,gbr_quantile,0.1,feat_5m_4h_neg_semivar_share,tree_importance,5,0.18300008327187597,0.16631472871874153,0.18300008327187597,,
8,F4_TAIL,gbr_quantile,0.1,feat_5m_rv_rate_ratio_1h_4h,tree_importance,5,0.07263860699159519,0.07740467154805225,0.07263860699159519,,
8,F4_TAIL,gbr_quantile,0.1,feat_time_after_long_gap,tree_importance,5,0.0005735794989059366,0.0,0.0005735794989059366,,
8,F4_TAIL,gbr_quantile,0.1,feat_time_bars_since_segment_start,tree_importance,5,0.20598465214383763,0.1981587722278423,0.20598465214383763,,
8,F4_TAIL,gbr_quantile,0.5,feat_15m_location_32,tree_importance,5,0.07596712892742263,0.06458873702569322,0.07596712892742263,,
8,F4_TAIL,gbr_quantile,0.5,feat_15m_oi_log_change_4,tree_importance,5,0.12642747116242248,0.12425026847633845,0.12642747116242248,,
8,F4_TAIL,gbr_quantile,0.5,feat_15m_ret_1,tree_importance,5,0.03140953037997289,0.033821501577628164,0.03140953037997289,,
8,F4_TAIL,gbr_quantile,0.5,feat_15m_ret_16,tree_importance,5,0.05011147184872441,0.04636226187079533,0.05011147184872441,,
8,F4_TAIL,gbr_quantile,0.5,feat_15m_ret_4,tree_importance,5,0.03403020518260648,0.034867242796753586,0.03403020518260648,,
8,F4_TAIL,gbr_quantile,0.5,feat_15m_ret_8,tree_importance,5,0.06956271214787361,0.07162314105658014,0.06956271214787361,,
8,F4_TAIL,gbr_quantile,0.5,feat_15m_volume_ratio_32,tree_importance,5,0.036979710039656694,0.03149046665986714,0.036979710039656694,,
8,F4_TAIL,gbr_quantile,0.5,feat_5m_1h_jump_share,tree_importance,5,0.05207892683358818,0.052239199311899326,0.05207892683358818,,
8,F4_TAIL,gbr_quantile,0.5,feat_5m_1h_rv,tree_importance,5,0.05433723171050011,0.05187522984299676,0.05433723171050011,,
8,F4_TAIL,gbr_quantile,0.5,feat_5m_4h_neg_semivar_share,tree_importance,5,0.17285438794927127,0.17685373199165608,0.17285438794927127,,
8,F4_TAIL,gbr_quantile,0.5,feat_5m_rv_rate_ratio_1h_4h,tree_importance,5,0.17296640870173224,0.17156066469651562,0.17296640870173224,,
8,F4_TAIL,gbr_quantile,0.5,feat_time_after_long_gap,tree_importance,5,0.0022915426668609316,0.0015919851800674037,0.0022915426668609316,,
8,F4_TAIL,gbr_quantile,0.5,feat_time_bars_since_segment_start,tree_importance,5,0.12098327244936813,0.12805629640739596,0.12098327244936813,,
8,F4_TAIL,gbr_quantile,0.9,feat_15m_location_32,tree_importance,5,0.10101712020891015,0.09367707342577554,0.10101712020891015,,
8,F4_TAIL,gbr_quantile,0.9,feat_15m_oi_log_change_4,tree_importance,5,0.0802151090675889,0.07794726163976426,0.0802151090675889,,
8,F4_TAIL,gbr_quantile,0.9,feat_15m_ret_1,tree_importance,5,0.056745507855397295,0.05264840132363484,0.056745507855397295,,
8,F4_TAIL,gbr_quantile,0.9,feat_15m_ret_16,tree_importance,5,0.10200088158591296,0.09147915684345174,0.10200088158591296,,
8,F4_TAIL,gbr_quantile,0.9,feat_15m_ret_4,tree_importance,5,0.047962907154388064,0.04613472293943675,0.047962907154388064,,
8,F4_TAIL,gbr_quantile,0.9,feat_15m_ret_8,tree_importance,5,0.05269332715825968,0.05311309289451566,0.05269332715825968,,
8,F4_TAIL,gbr_quantile,0.9,feat_15m_volume_ratio_32,tree_importance,5,0.08197503894592753,0.08461208653207333,0.08197503894592753,,
8,F4_TAIL,gbr_quantile,0.9,feat_5m_1h_jump_share,tree_importance,5,0.023192794854677012,0.018944652957717335,0.023192794854677012,,
8,F4_TAIL,gbr_quantile,0.9,feat_5m_1h_rv,tree_importance,5,0.03465404526288425,0.03366117530761378,0.03465404526288425,,
8,F4_TAIL,gbr_quantile,0.9,feat_5m_4h_neg_semivar_share,tree_importance,5,0.11068035269830201,0.11095009639083091,0.11068035269830201,,
8,F4_TAIL,gbr_quantile,0.9,feat_5m_rv_rate_ratio_1h_4h,tree_importance,5,0.14226059510081948,0.1430020427721919,0.14226059510081948,,
8,F4_TAIL,gbr_quantile,0.9,feat_time_after_long_gap,tree_importance,5,0.0003221530927051997,0.0,0.0003221530927051997,,
8,F4_TAIL,gbr_quantile,0.9,feat_time_bars_since_segment_start,tree_importance,5,0.16628016701422754,0.1581650836071586,0.16628016701422754,,
8,F4_TAIL,linear_qr,0.1,feat_15m_location_32,standardized_coefficient,5,0.0016440717669555748,0.0015536425378901608,0.0017194321206846122,0.8,0.8
8,F4_TAIL,linear_qr,0.1,feat_15m_oi_log_change_4,standardized_coefficient,5,-0.0002037394937693553,-0.000303018143790002,0.0003079769430584913,0.2,0.8
8,F4_TAIL,linear_qr,0.1,feat_15m_ret_1,standardized_coefficient,5,-0.00027022248952102336,-0.00020796407595641083,0.0002738405444533923,0.2,0.8
8,F4_TAIL,linear_qr,0.1,feat_15m_ret_16,standardized_coefficient,5,0.0042489567111407955,0.004025799716095189,0.0042489567111407955,1.0,1.0
8,F4_TAIL,linear_qr,0.1,feat_15m_ret_4,standardized_coefficient,5,4.1537918870782345e-05,0.0001691660570167596,0.0003492512356973284,0.6,0.6
8,F4_TAIL,linear_qr,0.1,feat_15m_ret_8,standardized_coefficient,5,-0.002047758382619871,-0.0018009162908189636,0.002047758382619871,0.0,1.0
8,F4_TAIL,linear_qr,0.1,feat_15m_volume_ratio_32,standardized_coefficient,5,0.0008433532030296517,0.0006522298239932693,0.0008553359971619663,0.6,0.6
8,F4_TAIL,linear_qr,0.1,feat_5m_1h_jump_share,standardized_coefficient,5,-0.0003119568681808491,-0.0006296734899466837,0.0005857847224143602,0.2,0.8
8,F4_TAIL,linear_qr,0.1,feat_5m_1h_rv,standardized_coefficient,5,-0.00038529775057403597,-9.927806108853363e-05,0.0009924048290665813,0.4,0.6
8,F4_TAIL,linear_qr,0.1,feat_5m_4h_neg_semivar_share,standardized_coefficient,5,0.0011112503695986423,0.0012042223840225395,0.0011112503695986423,1.0,1.0
8,F4_TAIL,linear_qr,0.1,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,5,-0.00027147674210093006,-0.0003084094542104905,0.0005008897684528641,0.4,0.6
8,F4_TAIL,linear_qr,0.1,feat_time_after_long_gap,standardized_coefficient,5,-0.0008255772049744744,-0.0004098340848183788,0.0008255772049744744,0.0,1.0
8,F4_TAIL,linear_qr,0.1,feat_time_bars_since_segment_start,standardized_coefficient,5,-0.0008938398428839353,-0.0006779432105011576,0.0011044900833032411,0.2,0.8
8,F4_TAIL,linear_qr,0.5,feat_15m_location_32,standardized_coefficient,5,-0.0007126070938645111,-0.0007714436688871855,0.0008679097833219577,0.2,0.8
8,F4_TAIL,linear_qr,0.5,feat_15m_oi_log_change_4,standardized_coefficient,5,-0.0003333867094788318,-0.000801888482366792,0.0006649138511722089,0.4,0.6
8,F4_TAIL,linear_qr,0.5,feat_15m_ret_1,standardized_coefficient,5,-8.781674770620484e-05,-8.513207922727025e-05,9.81941549185405e-05,0.2,0.8
8,F4_TAIL,linear_qr,0.5,feat_15m_ret_16,standardized_coefficient,5,0.0001206423865543572,-0.0003210987515983672,0.0006687324619265363,0.4,0.6
8,F4_TAIL,linear_qr,0.5,feat_15m_ret_4,standardized_coefficient,5,-8.736765364128043e-05,-5.0533841164664634e-05,0.00014716937965696545,0.4,0.6
8,F4_TAIL,linear_qr,0.5,feat_15m_ret_8,standardized_coefficient,5,0.0004778498414953165,0.0003926585351882423,0.0004778498414953165,1.0,1.0
8,F4_TAIL,linear_qr,0.5,feat_15m_volume_ratio_32,standardized_coefficient,5,-0.00010700555767635686,-0.0002255596179516481,0.00024200349843195778,0.4,0.6
8,F4_TAIL,linear_qr,0.5,feat_5m_1h_jump_share,standardized_coefficient,5,0.00046611827101555756,0.000323113012200623,0.00046611827101555756,1.0,1.0
8,F4_TAIL,linear_qr,0.5,feat_5m_1h_rv,standardized_coefficient,5,0.00028087573953130917,0.0002519804311443697,0.000358384487026292,0.8,0.8
8,F4_TAIL,linear_qr,0.5,feat_5m_4h_neg_semivar_share,standardized_coefficient,5,-0.0005963119813628893,-0.0006768412558683159,0.0006775370436219577,0.2,0.8
8,F4_TAIL,linear_qr,0.5,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,5,-0.001523262721148807,-0.0013113782361011846,0.001523262721148807,0.0,1.0
8,F4_TAIL,linear_qr,0.5,feat_time_after_long_gap,standardized_coefficient,5,-0.00038480499532094197,-0.00035282202145985335,0.00038480499532094197,0.0,1.0
8,F4_TAIL,linear_qr,0.5,feat_time_bars_since_segment_start,standardized_coefficient,5,-0.0014086947915003894,-0.0014936151798098176,0.0014086947915003894,0.0,1.0
8,F4_TAIL,linear_qr,0.9,feat_15m_location_32,standardized_coefficient,5,0.0023392317254364967,0.0027669571501900917,0.0023392317254364967,1.0,1.0
8,F4_TAIL,linear_qr,0.9,feat_15m_oi_log_change_4,standardized_coefficient,5,-0.001269437413393981,-0.0017101344752267244,0.001269437413393981,0.0,1.0
8,F4_TAIL,linear_qr,0.9,feat_15m_ret_1,standardized_coefficient,5,-0.00021678501506881107,-0.00030482897185148437,0.00029071493078287116,0.4,0.6
8,F4_TAIL,linear_qr,0.9,feat_15m_ret_16,standardized_coefficient,5,-0.0020299534118398666,-0.002521936371960076,0.0020299534118398666,0.0,1.0
8,F4_TAIL,linear_qr,0.9,feat_15m_ret_4,standardized_coefficient,5,-0.0004904457562797154,0.00013847158872504577,0.0009427299820897996,0.6,0.6
8,F4_TAIL,linear_qr,0.9,feat_15m_ret_8,standardized_coefficient,5,0.001718974109881805,0.0008177325399736057,0.001718974109881805,1.0,1.0
8,F4_TAIL,linear_qr,0.9,feat_15m_volume_ratio_32,standardized_coefficient,5,-0.0012509876837733741,-0.0012364360414351021,0.0012509876837733741,0.0,1.0
8,F4_TAIL,linear_qr,0.9,feat_5m_1h_jump_share,standardized_coefficient,5,0.00017087294718269802,0.00042158902690478254,0.00044449846045341247,0.6,0.6
8,F4_TAIL,linear_qr,0.9,feat_5m_1h_rv,standardized_coefficient,5,0.0004024908615642194,0.00028382911832006613,0.00046482109439784384,0.8,0.8
8,F4_TAIL,linear_qr,0.9,feat_5m_4h_neg_semivar_share,standardized_coefficient,5,0.0003557618974796003,0.00028792002176845596,0.0003557618974796003,1.0,1.0
8,F4_TAIL,linear_qr,0.9,feat_5m_rv_rate_ratio_1h_4h,standardized_coefficient,5,-0.001207183299160304,-0.001152376386287586,0.001207183299160304,0.0,1.0
8,F4_TAIL,linear_qr,0.9,feat_time_after_long_gap,standardized_coefficient,5,1.1518330292056877e-05,0.00011833273150798613,0.00021475522163377694,0.8,0.8
8,F4_TAIL,linear_qr,0.9,feat_time_bars_since_segment_start,standardized_coefficient,5,-0.0024784676118223105,-0.0023032699585445516,0.0024784676118223105,0.0,1.0
16,F1_DIRECTION,gbr_quantile,0.1,feat_15m_location_32,tree_importance,5,0.17385803701118951,0.15998908422321897,0.17385803701118951,,
16,F1_DIRECTION,gbr_quantile,0.1,feat_15m_ret_1,tree_importance,5,0.05860636016965633,0.05825774010977513,0.05860636016965633,,
16,F1_DIRECTION,gbr_quantile,0.1,feat_15m_ret_16,tree_importance,5,0.3658623580188644,0.37516184310056283,0.3658623580188644,,
16,F1_DIRECTION,gbr_quantile,0.1,feat_15m_ret_4,tree_importance,5,0.09526728711582025,0.09597545583697545,0.09526728711582025,,
16,F1_DIRECTION,gbr_quantile,0.1,feat_15m_ret_8,tree_importance,5,0.13260417789497655,0.13842306516938657,0.13260417789497655,,
16,F1_DIRECTION,gbr_quantile,0.1,feat_time_after_long_gap,tree_importance,5,0.0075861845772535715,0.010594730177262448,0.0075861845772535715,,
16,F1_DIRECTION,gbr_quantile,0.1,feat_time_bars_since_segment_start,tree_importance,5,0.16621559521223941,0.17947253691386478,0.16621559521223941,,
16,F1_DIRECTION,gbr_quantile,0.5,feat_15m_location_32,tree_importance,5,0.20511930939320147,0.2188015275893505,0.20511930939320147,,
16,F1_DIRECTION,gbr_quantile,0.5,feat_15m_ret_1,tree_importance,5,0.06790185907369008,0.06980332027406372,0.06790185907369008,,
16,F1_DIRECTION,gbr_quantile,0.5,feat_15m_ret_16,tree_importance,5,0.32445631752430615,0.3099447954189465,0.32445631752430615,,
16,F1_DIRECTION,gbr_quantile,0.5,feat_15m_ret_4,tree_importance,5,0.09220554327651084,0.08715662399565495,0.09220554327651084,,
16,F1_DIRECTION,gbr_quantile,0.5,feat_15m_ret_8,tree_importance,5,0.10867843889165554,0.10268463923012106,0.10867843889165554,,
16,F1_DIRECTION,gbr_quantile,0.5,feat_time_after_long_gap,tree_importance,5,0.0008901950246753175,0.0,0.0008901950246753175,,
16,F1_DIRECTION,gbr_quantile,0.5,feat_time_bars_since_segment_start,tree_importance,5,0.20074833681596055,0.20663631527408235,0.20074833681596055,,
16,F1_DIRECTION,gbr_quantile,0.9,feat_15m_location_32,tree_importance,5,0.20776713927585694,0.2214204767348373,0.20776713927585694,,
16,F1_DIRECTION,gbr_quantile,0.9,feat_15m_ret_1,tree_importance,5,0.07619739165598201,0.06978444627346403,0.07619739165598201,,
16,F1_DIRECTION,gbr_quantile,0.9,feat_15m_ret_16,tree_importance,5,0.2854423074039724,0.27661466265779855,0.2854423074039724,,
16,F1_DIRECTION,gbr_quantile,0.9,feat_15m_ret_4,tree_importance,5,0.07811493422171278,0.0770970178472224,0.07811493422171278,,
16,F1_DIRECTION,gbr_quantile,0.9,feat_15m_ret_8,tree_importance,5,0.11718524354661768,0.12237720078860044,0.11718524354661768,,
16,F1_DIRECTION,gbr_quantile,0.9,feat_time_after_long_gap,tree_importance,5,0.024341153103771003,0.02391772999091578,0.024341153103771003,,
16,F1_DIRECTION,gbr_quantile,0.9,feat_time_bars_since_segment_start,tree_importance,5,0.21095183079208718,0.19611458725285064,0.21095183079208718,,
16,F1_DIRECTION,linear_qr,0.1,feat_15m_location_32,standardized_coefficient,5,0.001123553621476785,0.0008361523581754596,0.001123553621476785,1.0,1.0
16,F1_DIRECTION,linear_qr,0.1,feat_15m_ret_1,standardized_coefficient,5,-0.001819027484714841,-0.0018671093245804645,0.0018655174609607758,0.2,0.8
16,F1_DIRECTION,linear_qr,0.1,feat_15m_ret_16,standardized_coefficient,5,0.004895594236313782,0.004625770236724605,0.004895594236313782,1.0,1.0
16,F1_DIRECTION,linear_qr,0.1,feat_15m_ret_4,standardized_coefficient,5,-0.0007301218538535127,-0.0008175717774430312,0.0007301218538535127,0.0,1.0
16,F1_DIRECTION,linear_qr,0.1,feat_15m_ret_8,standardized_coefficient,5,0.0010645245866770547,0.0004818136036564943,0.0012055745497609282,0.8,0.8
16,F1_DIRECTION,linear_qr,0.1,feat_time_after_long_gap,standardized_coefficient,5,-0.0009921668874219125,-0.0006726353158181791,0.0009921668874219125,0.0,1.0
16,F1_DIRECTION,linear_qr,0.1,feat_time_bars_since_segment_start,standardized_coefficient,5,-0.0010220724150453368,-0.0012369053804264032,0.0010502107259283656,0.2,0.8
16,F1_DIRECTION,linear_qr,0.5,feat_15m_location_32,standardized_coefficient,5,0.00011501104320937518,7.144048231396457e-05,0.0004201589626555715,0.6,0.6
16,F1_DIRECTION,linear_qr,0.5,feat_15m_ret_1,standardized_coefficient,5,-0.00023367360766221338,-0.00013709001793265076,0.0002525221320920498,0.2,0.8
16,F1_DIRECTION,linear_qr,0.5,feat_15m_ret_16,standardized_coefficient,5,0.0010146600064088486,0.0005056222797057775,0.0010497452158674265,0.8,0.8
16,F1_DIRECTION,linear_qr,0.5,feat_15m_ret_4,standardized_coefficient,5,-0.000556926568885009,-0.0006440589168191015,0.000556926568885009,0.0,1.0
16,F1_DIRECTION,linear_qr,0.5,feat_15m_ret_8,standardized_coefficient,5,0.00046055756069902616,0.0006102948197049137,0.0004974638270730407,0.8,0.8
16,F1_DIRECTION,linear_qr,0.5,feat_time_after_long_gap,standardized_coefficient,5,0.000397251927616699,0.0005246445232539577,0.0005581196559129962,0.8,0.8
16,F1_DIRECTION,linear_qr,0.5,feat_time_bars_since_segment_start,standardized_coefficient,5,-0.0026242104324191644,-0.002594711870960308,0.0026242104324191644,0.0,1.0
16,F1_DIRECTION,linear_qr,0.9,feat_15m_location_32,standardized_coefficient,5,0.0029283200401930176,0.002137116002027142,0.0029283200401930176,1.0,1.0
16,F1_DIRECTION,linear_qr,0.9,feat_15m_ret_1,standardized_coefficient,5,0.0005262611450567846,0.0008023674230006275,0.0007933905307051077,0.6,0.6
16,F1_DIRECTION,linear_qr,0.9,feat_15m_ret_16,standardized_coefficient,5,-0.001090696025057078,-0.001106857629044874,0.0018167873839362158,0.2,0.8
16,F1_DIRECTION,linear_qr,0.9,feat_15m_ret_4,standardized_coefficient,5,-0.0009731266581927599,-0.0004659430370927464,0.0010500260431940962,0.2,0.8
16,F1_DIRECTION,linear_qr,0.9,feat_15m_ret_8,standardized_coefficient,5,-0.00021308073092066908,-0.0007574674648347461,0.0013874679041123417,0.4,0.6
16,F1_DIRECTION,linear_qr,0.9,feat_time_after_long_gap,standardized_coefficient,5,0.0021376900011651377,0.0023553665640912293,0.0021376900011651377,1.0,1.0
16,F1_DIRECTION,linear_qr,0.9,feat_time_bars_since_segment_start,standardized_coefficient,5,-0.0039387642279909455,-0.0037407551391235357,0.0039387642279909455,0.0,1.0
16,F2_ACTIVITY,gbr_quantile,0.1,feat_15m_location_32,tree_importance,5,0.12980921819657593,0.1260541910798991,0.12980921819657593,,
16,F2_ACTIVITY,gbr_quantile,0.1,feat_15m_oi_log_change_4,tree_importance,5,0.23185642657690564,0.22729369428241056,0.23185642657690564,,
16,F2_ACTIVITY,gbr_quantile,0.1,feat_15m_ret_1,tree_importance,5,0.03964331967969449,0.039237815684331975,0.03964331967969449,,
16,F2_ACTIVITY,gbr_quantile,0.1,feat_15m_ret_16,tree_importance,5,0.2704978987004424,0.2607194311466006,0.2704978987004424,,
16,F2_ACTIVITY,gbr_quantile,0.1,feat_15m_ret_4,tree_importance,5,0.05278298461194977,0.05452601275843799,0.05278298461194977,,
16,F2_ACTIVITY,gbr_quantile,0.1,feat_15m_ret_8,tree_importance,5,0.09349268147228135,0.09352929757273838,0.09349268147228135,,
16,F2_ACTIVITY,gbr_quantile,0.1,feat_15m_volume_ratio_32,tree_importance,5,0.11452036837444915,0.10483879884806287,0.11452036837444915,,
16,F2_ACTIVITY,gbr_quantile,0.1,feat_time_after_long_gap,tree_importance,5,0.0014924936279135947,0.0011677209356687854,0.0014924936279135947,,
16,F2_ACTIVITY,gbr_quantile,0.1,feat_time_bars_since_segment_start,tree_importance,5,0.06590460875978772,0.07052430536350332,0.06590460875978772,,
16,F2_ACTIVITY,gbr_quantile,0.5,feat_15m_location_32,tree_importance,5,0.12760738284409526,0.1371486825097471,0.12760738284409526,,
16,F2_ACTIVITY,gbr_quantile,0.5,feat_15m_oi_log_change_4,tree_importance,5,0.18313935278891605,0.188610943603357,0.18313935278891605,,
16,F2_ACTIVITY,gbr_quantile,0.5,feat_15m_ret_1,tree_importance,5,0.04426475731752345,0.04611042846875254,0.04426475731752345,,
16,F2_ACTIVITY,gbr_quantile,0.5,feat_15m_ret_16,tree_importance,5,0.2159463283247109,0.2170536860121131,0.2159463283247109,,
