horizon,feature_set,model,decile,n,mean_prediction,realized_mean,realized_median,positive_rate
16,F4_TAIL,linear_qr,10,225,0.004900417957465216,0.0026299006268937176,0.0043543238741453,0.6
16,F4_TAIL,gbr_quantile,1,225,-0.013508873452192961,-0.0004167225175682258,-0.0002103565551353,0.49333333333333335
16,F4_TAIL,gbr_quantile,2,225,-0.006173687066838795,-0.0007563641872002647,-0.0021898960730359,0.4577777777777778
16,F4_TAIL,gbr_quantile,3,225,-0.004768262030009368,-0.0005113065532747636,-0.0007919081800408,0.47555555555555556
16,F4_TAIL,gbr_quantile,4,225,-0.0034863038183747127,0.0015981918731267871,0.0019591120747713,0.5466666666666666
16,F4_TAIL,gbr_quantile,5,225,-0.0023348555664846177,0.0017609308339527048,0.0001289823295997,0.5022222222222222
16,F4_TAIL,gbr_quantile,6,225,-0.0014648976856529773,0.0028650287851023424,0.0025686224212054,0.5688888888888889
16,F4_TAIL,gbr_quantile,7,225,-0.0007032386672883417,-0.0007337969048581579,-0.0001373532039794,0.49777777777777776
16,F4_TAIL,gbr_quantile,8,225,3.728734540089723e-05,0.00016975556456946502,0.0002633311404288,0.5066666666666667
16,F4_TAIL,gbr_quantile,9,225,0.0009662701674905394,5.8109843137275446e-05,0.0005929439841674,0.5155555555555555
16,F4_TAIL,gbr_quantile,10,225,0.0029560013052012555,-0.0008629544045671355,-0.002167275008503,0.4488888888888889
