meta_base_bar_index,meta_base_bar_time,meta_decision_time,feat_15m_ret_1,feat_15m_ret_4,feat_15m_ret_8,feat_15m_ret_16,feat_15m_location_32,feat_15m_volume_ratio_32,feat_15m_oi_log_change_4,feat_time_tod_sin,feat_time_tod_cos,feat_time_dow_sin,feat_time_dow_cos,feat_time_decision_gap_minutes,feat_time_after_long_gap,feat_time_bars_since_segment_start,feat_5m_1h_rv,feat_5m_4h_rv,feat_5m_rv_rate_ratio_1h_4h,target_raw_return_h4,target_long_mfe_h4,target_short_mfe_h4,target_raw_return_h8,target_long_mfe_h8,target_short_mfe_h8,target_raw_return_h16,target_long_mfe_h16,target_short_mfe_h16
6709,2026-04-01 13:30:00,2026-04-01 13:45:00,0.00020212228467109128,-0.0012118765369262263,-0.0016155092366538781,-0.00865283595723021,0.14563106796116504,0.6896734866316615,-0.007284144535816495,-0.44228869021900147,-0.8968727415326881,0.9749279121818236,-0.22252093395631434,15.0,0,0,5.873904649689816e-06,4.127745488789344e-05,0.5692119018135119,-0.0022255952535155817,0.0004041220503574785,0.0032388692281435237,0.004637572582294104,0.009253737327340047,0.0034416472882524175,0.007650530571124667,0.009654137733089825,0.0034416472882524175
6710,2026-04-01 13:45:00,2026-04-01 14:00:00,-0.0020230636072540165,-0.003436776858963597,-0.0030330626831123197,-0.011076540595484019,0.057692307692307696,1.3130024151977218,-0.0124798994111881,-0.5000000000000001,-0.8660254037844386,0.9749279121818236,-0.22252093395631434,15.0,0,1,6.821893176935493e-06,4.325078001481657e-05,0.6309151580247564,-0.001215805620889878,0.0016187781762366782,0.0014185836809987975,0.004646942395924067,0.011276800934593772,0.0014185836809987975,0.00947301249081381,0.011677201340343422,0.0014185836809987975
6711,2026-04-01 14:00:00,2026-04-01 14:15:00,-0.0006077180375427815,-0.0036407807206551013,-0.0056577237198585095,-0.010882815993454642,0.028846153846153848,0.7337365339649203,-0.011800150975098234,-0.5555702330196023,-0.8314696123025452,0.9749279121818236,-0.22252093395631434,15.0,0,2,8.67295413970385e-06,4.608417050590619e-05,0.7527924703422678,0.009679446413822651,0.011884518972136604,0.0008108656434559019,0.005657723719858855,0.011884518972136604,0.0008108656434559019,0.009880108599707019,0.012284919377886307,0.0008108656434559019
6712,2026-04-01 14:15:00,2026-04-01 14:30:00,0.00020261371764185299,-0.0022260456424838537,-0.004245432435348917,-0.011281344464039833,0.038461538461538464,0.6615004893301409,-0.008613186064412304,-0.6087614290087207,-0.7933533402912352,0.9749279121818236,-0.22252093395631434,15.0,0,3,8.061260846805974e-06,4.5524863625360265e-05,0.7082952219819796,0.007870084007469353,0.011681905254494753,0.0010134793610976998,0.006462058028091024,0.011681905254494753,0.0010134793610976998,0.009677494882065438,0.01208230566024458,0.0010134793610976998
6713,2026-04-01 14:30:00,2026-04-01 14:45:00,0.00020257267363810172,-0.0022255952535168433,-0.0034374717904430696,-0.011078771790401731,0.04807692307692308,0.7169193929554245,-0.008242424074595078,-0.6593458151000688,-0.7518398074789775,0.9749279121818236,-0.22252093395631434,15.0,0,4,5.612960209023977e-06,4.556589931346555e-05,0.4927334075344582,0.0068631678358096115,0.011479332580855608,0.0012160520347368586,0.0072654204558757415,0.011479332580855608,0.0012160520347368586,0.00967554413707571,0.011879732986605343,0.0012160520347368586
6714,2026-04-01 14:45:00,2026-04-01 21:00:00,-0.0010132739746282482,-0.001215805620891075,-0.004652582479854672,-0.0118917051853753,0.009523809523809525,1.1227946476629953,-0.0066231428955561,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,375.0,1,5,6.396121594441672e-06,4.820204108237669e-05,0.53077599627043,-0.0010073537670630339,0.005622504771606608,0.002217519304023569,0.004420340731815228,0.005622504771606608,0.002217519304023569,0.0032167297540137475,0.006022905177356421,0.002217519304023569
6715,2026-04-01 21:00:00,2026-04-01 21:15:00,0.010287533997169973,0.00967944641382168,0.006038665693166578,0.0,0.49523809523809526,3.443960792181698,-0.00045244848110925773,-0.6593458151000687,0.7518398074789775,0.9749279121818236,-0.22252093395631434,15.0,0,0,7.55488158765713e-05,0.00011841824430186067,2.551931632561258,-0.00402172269396377,0.0,0.005231400260830641,0.00040128411453404177,0.001604171188204726,0.005231400260830641,0.001804511767859139,0.002605472964063643,0.005231400260830641
6716,2026-04-01 21:15:00,2026-04-01 21:30:00,-0.00160674868871169,0.007870084007468137,0.005644038364984283,0.0036246515721192196,0.5866666666666667,1.2833564090623544,-0.0025758150598100826,-0.6087614290087209,0.7933533402912349,0.9749279121818236,-0.22252093395631434,15.0,0,1,7.679694624911377e-05,0.00010595819843154256,2.8991412608333738,-0.001408025979378422,0.0006028333348441405,0.003624651572119316,0.0026096572072339497,0.004212221652775173,0.003624651572119316,0.0014060462294326673,0.005412461844871184,0.003624651572119316
6717,2026-04-01 21:30:00,2026-04-01 21:45:00,-0.0008043434980198327,0.006863167835810202,0.004637572582293359,0.0030220633456394808,0.5333333333333333,1.0897957134969634,-0.00030718241218075093,-0.5555702330196022,0.8314696123025452,0.9749279121818236,-0.22252093395631434,15.0,0,2,7.837255167664653e-05,0.00010394615614448132,3.0158903256686695,0.00040225262006587335,0.001206272763881596,0.0028203080740987116,0.0030129579888306317,0.005016565150795615,0.0028203080740987116,0.0018088639240260308,0.0062168053428917,0.0028203080740987116
6718,2026-04-01 21:45:00,2026-04-01 22:00:00,-0.0020136937936232613,0.005862748016815189,0.004646942395924114,0.0016138797128117943,0.4,0.9535113241646266,0.0012479691734395004,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,15.0,0,3,7.72423603653607e-05,0.00010234324102451813,3.0189530678183596,0.005427694498878213,0.006028957168560341,0.0008066142804750643,0.004826070094889894,0.0070302589444194655,0.0008066142804750643,0.004023340772234562,0.008230499136515444,0.0008066142804750643
