instrument,horizon,model,stratum,n,up_rate,auc,brier,brier_skill,log_loss,logloss_skill,calibration_slope,return_spread,mean_ret_top20,mean_ret_bottom20,mfe_up_top20,mae_up_top20,mfe_up_bottom20,folds_evaluated,nonoverlap
SC,H5,D0b,TOP20,10393,0.48080438756855576,0.5139665711954972,0.25041389958632365,-0.0031341038039454094,0.6939921221821604,-0.0022848683610443565,0.059427500050834206,2.6145112862053607e-05,-4.488382390645402e-05,-7.102893676850762e-05,0.0017498133443312881,0.0,0.0013346213456944334,7,
SC,H5,D0c,ALL,21805,0.4689750057326301,0.5164199489668055,0.2490396455259544,-8.817128697158338e-06,0.6912302020086285,-1.3540145924917368e-05,0.1488614523085924,6.624386295043176e-05,2.7965479261701062e-05,-3.827838368873069e-05,0.0022850889147810775,0.0,0.0010020828668369562,7,
SC,H5,D0c,TOP50,16506,0.47237368229734644,0.5104993186491185,0.24943561128977698,-0.0007977342442944124,0.6920238063539565,-0.0005838903982036125,0.10533072868227487,3.245724180871347e-05,4.954680862761764e-06,-2.750256094595171e-05,0.0018548316943619659,0.0,0.0012924586648958222,7,
SC,H5,D0c,TOP30,13452,0.4791852512637526,0.5035550397872698,0.2505216473072684,-0.0038262352121309906,0.6942185712574923,-0.0027996583701221933,0.03285746844844444,-0.00018091875792986516,-6.032922719885536e-05,0.0001205895307310098,0.0018199529425871129,0.0,0.0026738687409797366,7,
SC,H5,D0c,TOP20,10393,0.48080438756855576,0.5113060794223012,0.25046598973911494,-0.0033427719682270762,0.6940964014034244,-0.002435471634794517,0.060050531071164766,-0.00011373644795972229,-8.313507279971393e-05,3.060137516000837e-05,0.0018739877981066699,0.0,0.0019602518389873072,7,
SC,H15,D0a,ALL,21803,0.4859881667660414,0.5168862450910476,0.2501462104657671,-0.0013712446192639671,0.6934521449160543,-0.0010071082066933634,0.15981727222761738,0.00012589044269050223,0.0001558626630179406,2.9972220327438362e-05,0.003121797188462519,0.0008400304220789729,0.003187167244821529,7,
SC,H15,D0a,TOP50,16505,0.4917903665555892,0.513782059812063,0.2501203288673749,-0.0007511102882347132,0.6933931511830775,-0.0005494459477755065,0.17524533240259152,-2.6632143360264454e-05,4.162683229419184e-05,6.82589756544563e-05,0.003163369793147714,0.0009060469090188535,0.003760272758079511,7,
SC,H15,D0a,TOP30,13450,0.4976208178438662,0.5173759189163438,0.2503072808482397,-0.0012517937670402102,0.6937712426157104,-0.0009166790395294111,0.16186815667079274,0.0001376017617045567,0.0002463796335451272,0.00010877787184057051,0.0033698499674727645,0.0008623975566922641,0.003968164195728988,7,
SC,H15,D0a,TOP20,10393,0.5003367651303762,0.5174130671466026,0.25053054805177516,-0.002122646813036644,0.6942131349662894,-0.0015381748734764056,0.222140219065745,-0.00011380401228146576,9.506395832193713e-05,0.00020886797060340288,0.00322699389549131,0.0009063653556320542,0.00439892408185624,7,
SC,H15,D0b,ALL,21803,0.4859881667660414,0.49980919899096393,0.25018244364643577,-0.0015162912508124293,0.69351445028463,-0.0010970468092066366,-0.026149948318852614,0.00010407859263308345,6.628213134711122e-05,-3.779646128597223e-05,0.0030116358294639415,0.0008096567266839031,0.002800440126136654,7,
SC,H15,D0b,TOP50,16505,0.4917903665555892,0.49740576525397606,0.2503325877833113,-0.00160037490720355,0.6938145262582585,-0.0011574799286262483,-0.020874924940799604,-3.533730916530829e-05,-3.825011480486333e-05,-2.91280563955504e-06,0.0031816706733358434,0.0009130542063819235,0.0037929755241745767,7,
SC,H15,D0b,TOP30,13450,0.4976208178438662,0.5024307787701654,0.25040063718300065,-0.001625227561383502,0.6939470473257495,-0.001170315765474328,0.07638742048504056,-0.00039933491919388284,-0.00013581872207622727,0.0002635161971176556,0.0032215479954973377,0.0009583189604614946,0.003852363219442743,7,
SC,H15,D0b,TOP20,10393,0.5003367651303762,0.5047831400257743,0.250649654336733,-0.0025990721689950202,0.6944451995288562,-0.0018729733766151835,0.08454969281994476,-0.0003162106062097364,-1.647232575466611e-05,0.0002997382804550703,0.0033586885941680857,0.0009091268166123703,0.004188774213553541,7,
SC,H15,D0c,ALL,21803,0.4859881667660414,0.51306373645496,0.24997827011327417,-0.0006989552430447521,0.6931146338583113,-0.0005199066450916057,0.12593453810282484,4.257748270123125e-05,0.00011865398094163215,7.60764982404009e-05,0.004029859919162809,0.0010823211755517463,0.0024712960315768986,7,
SC,H15,D0c,TOP50,16505,0.4917903665555892,0.5013884401876725,0.25245604408330596,-0.010096490594765362,0.6983826945911338,-0.00774923568314434,-0.027436911612670464,-0.00021546056995580193,7.822004014687617e-06,0.00022328257397048954,0.0034114146910718644,0.000903393970143099,0.004920752129713094,7,
SC,H15,D0c,TOP30,13450,0.4976208178438662,0.4996202951574963,0.25347674145258897,-0.01392992324303699,0.7006378723948636,-0.010823293572629789,-0.013667388544124118,-0.000306781707043325,-1.6492410146726458e-05,0.0002902892968965985,0.003461553307454161,0.000904179662070759,0.005463962177642263,7,
SC,H15,D0c,TOP20,10393,0.5003367651303762,0.49740582737116534,0.25595401109663796,-0.023816508833756744,0.7064682378103431,-0.01921855675780404,-0.018489018837910192,-0.0005675967840341857,-0.00022457421311685924,0.00034302257091732645,0.0034771913930892553,0.0009961985119659742,0.0061367501939917635,7,
SC,H30,D0a,ALL,21798,0.4910542251582714,0.5166543626849024,0.2502009763094304,-0.0011243727079905952,0.6935877281000572,-0.0008666969984012507,0.15412958192606252,0.0001532169911087415,0.00014792841607213082,-5.288575036610693e-06,0.004616738835897615,0.0019968991046036178,0.005226543424891845,7,
SC,H30,D0a,TOP50,16501,0.49712138658263133,0.5160700631925249,0.2500019863531,-4.109243526251305e-05,0.6931617743062993,-4.496507292883756e-05,0.17627719893281077,0.0002219093112356851,6.096072175027246e-05,-0.00016094858948541264,0.0048928862821935185,0.0021997975653777696,0.005864059346505598,7,
SC,H30,D0a,TOP30,13445,0.5006322052807736,0.5220607288017372,0.25000198390918077,-9.53438603423784e-06,0.6932026707092204,-8.120869999417302e-05,0.14364096621519779,0.0006991554516058317,0.0006550869602379596,-4.406849136787215e-05,0.0056483294853493324,0.002169343141313679,0.006425015165399587,7,
SC,H30,D0a,TOP20,10386,0.5038513383400732,0.5201654334371852,0.2501136888962051,-0.0005141173160707613,0.6933891960220268,-0.00039197014029235255,0.1877916874246271,0.0004779863616053617,0.0003698763004346666,-0.00010811006117069509,0.0056396539142786915,0.0023959056829562712,0.007183108214907346,7,
SC,H30,D0b,ALL,21798,0.4910542251582714,0.498821365957386,0.25035455248153543,-0.001738874102946708,0.6938572366703424,-0.0012556054834071961,-0.05566032349999573,6.50728755526155e-05,0.00016488280063026842,9.980992507765291e-05,0.004469633814550483,0.001937261780383629,0.003984946667890179,7,
SC,H30,D0b,TOP50,16501,0.49712138658263133,0.49000760910032765,0.2503950686868645,-0.0016134738879429733,0.6939378369531917,-0.0011646135754483922,-0.16365714704481507,-3.5179025873971405e-05,0.00024458501467780554,0.00027976404055177694,0.005029402085899385,0.0021054536079757108,0.005486946942423553,7,
SC,H30,D0b,TOP30,13445,0.5006322052807736,0.4906461737176373,0.25029336255889395,-0.0011750508482377686,0.6937326997215594,-0.0008458798094745923,-0.03495576694258004,-0.0011712254286561456,-0.00023582537363919584,0.0009354000550169497,0.004991904871493551,0.0022826432015219224,0.006348577864228252,7,
SC,H30,D0b,TOP20,10386,0.5038513383400732,0.4932058931717163,0.2506540284731346,-0.002675603867440257,0.694455781694445,-0.0019307938604704589,-0.06803764043111735,-0.0010930144115316389,-3.536279632835007e-05,0.0010576516152032889,0.005078205245219861,0.0021773822803998056,0.007364955854419253,7,
SC,H30,D0c,ALL,21798,0.4910542251582714,0.511770483607536,0.2501694321865088,-0.0009981558133231871,0.6935219429853539,-0.0007717672183644719,0.12002506030785799,0.0002530480329177039,0.00035628469007120076,0.00010323665715349689,0.006158032542238374,0.002596499572188908,0.003729320656547293,7,
SC,H30,D0c,TOP50,16501,0.49712138658263133,0.50070567155489,0.2534757877010486,-0.013936758408088279,0.7008070749492367,-0.011075066122701482,-0.01628753472748434,-0.0006119639447645453,-3.59653588014396e-05,0.0005759985859631057,0.004912650912233595,0.002152596707668962,0.0074497121915401724,7,
SC,H30,D0c,TOP30,13445,0.5006322052807736,0.5000036621579418,0.2553851472270879,-0.021542222082704177,0.7056594743664069,-0.018052598286926624,-0.004797297420201675,-0.0007934357208257078,-0.00026099081883195445,0.0005324449019937533,0.004757153335178609,0.0022147969232112286,0.00827266262164637,7,
SC,H30,D0c,TOP20,10386,0.5038513383400732,0.4953609683193607,0.2624528470955884,-0.049873678676995103,0.7276426033000944,-0.049811306045023374,-0.011845121978150935,-0.0010716713714670392,-4.1109044827712264e-05,0.001030562326639327,0.0049346398651793615,0.0020973114876036984,0.00968528066233905,7,
M,H5,D0a,ALL,13629,0.4124293785310734,0.4848890546386543,0.24250814090824935,-0.0007293923227797983,0.6780969214520247,-0.0005405640176354698,-0.49154809871832306,1.398260414794369e-06,1.1652307124841956e-05,1.0254046710047587e-05,0.0006658215498267792,0.0,0.000834586791591892,7,
M,H5,D0a,TOP50,5775,0.42874458874458876,0.48560898172011785,0.24522504978744925,-0.00123460774420181,0.6835801320532681,-0.0009111447854326382,-0.4395873704176226,-9.760090086779373e-07,1.3713153697592602e-05,1.468916270627054e-05,0.0007880612679921551,0.0,0.0010343003147822417,7,
M,H5,D0a,TOP30,3657,0.43560295324036097,0.4875230842786026,0.24692931562137996,-0.004377799593957565,0.687127914561047,-0.0033552505458505077,-0.03716118453399279,5.98635868346498e-05,5.202774701946332e-05,-7.835839815186484e-06,0.0008457306200602714,0.0,0.0012307166194735993,7,
M,H5,D0a,TOP20,2679,0.42814483016050764,0.4777100439106672,0.24628858670952414,-0.005929467862757942,0.6858739791831681,-0.0045240752882562685,-0.054587285027107066,-3.401044920834547e-05,-2.9485958694985082e-05,4.524490513360385e-06,0.0008326070913721928,0.0,0.0013177630343475322,7,
M,H5,D0b,ALL,13629,0.4124293785310734,0.48673565582256206,0.24247665360509757,-0.00059945742809564,0.6780314860204123,-0.0004440132126088958,-0.5669219831782588,-5.3655792056658625e-06,1.0941566023555594e-06,6.459735808021422e-06,0.0006801108766015013,0.0,0.000824873848979729,7,
M,H5,D0b,TOP50,5775,0.42874458874458876,0.5011701298822133,0.2453158352686429,-0.0016052777297133058,0.6837722289336832,-0.0011924167233814398,-0.1903207116626734,6.176151972060984e-05,4.5199444844739304e-05,-1.656207487587054e-05,0.0008256709517785483,0.0,0.0009841684710446945,7,
M,H5,D0b,TOP30,3657,0.43560295324036097,0.5038878304792771,0.2463530323474028,-0.002033784161024954,0.6858989585971196,-0.001560709248712211,0.007851780365916534,0.00010352892683143185,4.156218312713534e-05,-6.19667437042965e-05,0.0009400844135288752,0.0,0.0010799498055638372,7,
M,H5,D0b,TOP20,2679,0.42814483016050764,0.4982978641068425,0.24554955875645385,-0.0029110170059811757,0.6843056516924949,-0.0022271187479399046,-0.05605041176047364,0.00015222767709473442,4.21760758875122e-05,-0.00011005160120722222,0.0010426784170428267,0.0,0.0010769403055155826,7,
M,H5,D0c,ALL,13629,0.4124293785310734,0.5045235297525815,0.24237769494420935,-0.0001910965367668549,0.6778297517894677,-0.00014635180931166225,0.10231339955188874,1.1242866173804084e-05,1.0765958424797902e-05,-4.769077490061809e-07,0.0008883193727757786,0.0,0.0006640527101988825,7,
M,H5,D0c,TOP50,5775,0.42874458874458876,0.49767369658696203,0.24533564779593756,-0.001686170721728164,0.6838151725881875,-0.0012552956462403841,-0.03208173275856061,-1.012310918737206e-05,2.861191214152819e-05,3.873502132890025e-05,0.0009813792028649385,0.0,0.00079511438621992,7,
M,H5,D0c,TOP30,3657,0.43560295324036097,0.4981715061533745,0.24712503017802026,-0.005173862853000921,0.6876154121589557,-0.004067102391954958,-0.0029880179944697747,-1.558123618196661e-05,-5.34696020738798e-06,1.0234275974578628e-05,0.0009111945835422304,0.0,0.001155233494658895,7,
M,H5,D0c,TOP20,2679,0.42814483016050764,0.481319186616921,0.24749899575494022,-0.010873205383115314,0.6885761791326984,-0.00848168993457743,-0.05653971815223826,-8.412157072143161e-06,2.947549203220589e-05,3.788764910434905e-05,0.0008991105564896197,0.0,0.0012831770039380972,7,
M,H15,D0a,ALL,13629,0.449702839533348,0.48490493283297986,0.24759803923159662,-0.0005166019377385034,0.6883372072597841,-0.0003752524666433832,-0.4581092520201698,-0.00019265720479318078,-9.105533722293561e-05,0.00010160186757024516,0.001169321483971772,0.0003388042373993774,0.0015573401571564855,7,
M,H15,D0a,TOP50,5773,0.4708124025636584,0.4992307451445115,0.24939829966948432,-0.0010042843172486382,0.691946194047909,-0.0007286423179659884,0.03774484337859958,-1.8257818502144302e-06,0.00011701888790379858,0.00011884466975401301,0.0015698768702087692,0.0003648313545647977,0.0021662410588334244,7,
M,H15,D0a,TOP30,3655,0.4697674418604651,0.473847393845194,0.249416004103511,-0.0013248905406282319,0.6919800181526309,-0.0009575451531096402,-0.328546296143731,-5.7418221462569554e-05,1.123245680095937e-05,6.865067826352892e-05,0.0014287784356982118,0.00036398527721460787,0.002427519145941322,7,
M,H15,D0a,TOP20,2675,0.4609345794392523,0.4789615891238738,0.24895278200619916,-0.001927321555461603,0.6910496152936425,-0.0013878758901575416,-0.1243600132532204,1.3612513511428947e-05,-5.250689869283351e-05,-6.611941220426246e-05,0.0015011814623995406,0.00045966885733687493,0.0024367938164346083,7,
M,H15,D0b,ALL,13629,0.449702839533348,0.4862422907488987,0.24771054263158845,-0.0009712158749717315,0.6885673201762854,-0.0007096805122481786,-0.29732776307907083,-9.380069822599288e-05,-4.543314310527406e-05,4.836755512071882e-05,0.0012307391589492258,0.00032427881337702415,0.00148453344770858,7,
M,H15,D0b,TOP50,5773,0.4708124025636584,0.5062297901243935,0.24969492068103544,-0.002194825326448324,0.6925610009784036,-0.0016178081376987397,0.004271294199697671,0.000107889936448256,6.85207048741624e-05,-3.936923157409359e-05,0.0015830560908601488,0.00035156777243913805,0.0018991756759985882,7,
M,H15,D0b,TOP30,3655,0.4697674418604651,0.5047599642499307,0.24949622354032225,-0.0016469457314045588,0.6921891907623152,-0.0012601158869609552,0.05250130614041476,0.00031950891304060203,0.0001680296308405116,-0.00015147928220009046,0.0017186191657375374,0.0003416787823534286,0.0020897461562746178,7,
M,H15,D0b,TOP20,2675,0.4609345794392523,0.5098358479763058,0.249334621021424,-0.0034640585170115923,0.6919176057559547,-0.002645665643760786,0.020925956009779267,0.00042905184755499034,0.00025788271518365126,-0.00017116913237133908,0.001932117836266705,0.0003778233202512877,0.0021967141714566004,7,
M,H15,D0c,ALL,13629,0.449702839533348,0.5005932343503562,0.24765268368846824,-0.000737414212640175,0.6884508344285009,-0.0005403892722573023,-0.01461135813955083,2.9067562982911468e-06,1.9115437871661187e-05,1.620868157337004e-05,0.0015611418195356078,0.0003986721836244897,0.001179678264795657,7,
M,H15,D0c,TOP50,5773,0.4708124025636584,0.5030354706274109,0.24978824281788303,-0.002569390265062088,0.6927454037670235,-0.0018845010596089118,-0.007971454921550351,0.0003131233337673758,0.0001883266689134527,-0.00012479666485392307,0.0019067712059695555,0.00043031872052585703,0.0015354555136084668,7,
M,H15,D0c,TOP30,3655,0.4697674418604651,0.499762587804947,0.2497008812437686,-0.0024685804666666478,0.6925936920804241,-0.0018452319824608931,-0.00389216311805151,0.00023225282048169684,0.00015483650651611485,-7.741631396558199e-05,0.0017822681113003106,0.0003500304196650926,0.0020134030704815004,7,
M,H15,D0c,TOP20,2675,0.4609345794392523,0.49715520819624004,0.24974432084259945,-0.0051129231778686,0.6927508063249659,-0.0038530419732274446,-0.013227627645767721,0.00024836409574319283,9.588045544107157e-05,-0.00015248364030212124,0.0017592596928411462,0.0003842301099134629,0.002311578888711516,7,
M,H30,D0a,ALL,13626,0.46499339498018494,0.4883869884545039,0.24888407299567736,-0.00044029984637994346,0.6909147949091713,-0.0003193097668636735,-0.2673626149846942,-0.0003973077006584788,-0.00015739688218038047,0.00023991081847809834,0.001785169427876582,0.0008444702117651567,0.0023971671277850663,7,
M,H30,D0a,TOP50,5772,0.48336798336798337,0.4977187497746335,0.2497921256596846,-0.0002753031695599262,0.6927318738566199,-0.00019931353418845,0.08412773384878953,1.9806589955563886e-05,0.00014171665032386652,0.00012191006036830263,0.0025350331590669314,0.0009903365450957726,0.00248368858750336,7,
M,H30,D0a,TOP30,3654,0.4849480021893815,0.48250939157469,0.2502062776277629,-0.0017329315335745665,0.6935607776264973,-0.0012513329477215063,-0.5629926181732564,-0.0006105993071936831,-0.00022282290246409577,0.0003877764047295874,0.0021765829435232303,0.0010786829436201589,0.002892962233622793,7,
M,H30,D0a,TOP20,2673,0.47512158623269735,0.4801305975384581,0.25018343016799305,-0.0032174280797439003,0.6935148700231833,-0.002321218766939248,-0.45147930744061215,-0.0005699383512835835,-0.0004067224206694217,0.0001632159306141618,0.0025307892485165375,0.0013662461825769813,0.0025561568621989706,7,
M,H30,D0b,ALL,13626,0.46499339498018494,0.47752485200080363,0.24901682882079162,-0.0009739389655289976,0.6911819843197599,-0.0007061515724615663,-0.9576174254033852,-0.00042041863844620767,-0.00027521381846427244,0.00014520481998193526,0.001648642912519254,0.0008286006483432992,0.0022378577302822897,7,
M,H30,D0b,TOP50,5772,0.48336798336798337,0.46350318157451276,0.25029343260604786,-0.0022827521891408686,0.6937376027454512,-0.0016514328637209363,-0.8695062976784053,-0.0007118513496572735,-0.0002267109704702534,0.0004851403791870201,0.0020615536722893226,0.0010212316869579758,0.0032728272813946366,7,
M,H30,D0b,TOP30,3654,0.4849480021893815,0.48795197702842424,0.25038968742565904,-0.0024672361891588945,0.6939323790346037,-0.0017877912037163046,-0.33345370683917513,-0.00041370008649850565,-0.0003738430458359338,3.985704066257184e-05,0.0019047059757357552,0.0010112790720438252,0.0033776479446177257,7,
M,H30,D0b,TOP20,2673,0.47512158623269735,0.48408696774628046,0.250506105178844,-0.004511331494027271,0.694171099988885,-0.003269652964163594,-0.3860970470625378,-0.0004404181471104997,-0.0003928730039099233,4.754514320057644e-05,0.0024507023348765895,0.0012545084541613677,0.0034261294427646457,7,
M,H30,D0c,ALL,13626,0.46499339498018494,0.50324531970944,0.2489549160616853,-0.000725068001071083,0.6910574539812281,-0.0005258542287036594,0.023608147438089547,-0.00020231109153613904,-0.0001072589552237933,9.505213631234574e-05,0.0024358271438050445,0.0011338125681536338,0.0015538297457566592,7,
M,H30,D0c,TOP50,5772,0.48336798336798337,0.4894961765815923,0.25012039987747137,-0.0015898545864720948,0.6933918323407444,-0.0011521930647744316,-0.052632930253273306,-0.0004663072391239622,-0.00017663316904765002,0.0002896740700763122,0.002744075010204352,0.0013561527942634228,0.002302334452893035,7,
M,H30,D0c,TOP30,3654,0.4849480021893815,0.4882302459081281,0.25032542710883277,-0.002209961766766355,0.6938007801247278,-0.0015978098954037012,-0.1776925120193448,-0.0003553459265848848,-0.0002491709828690442,0.00010617494371584061,0.00221866333710499,0.0011099619157677906,0.0030439374131034837,7,
M,H30,D0c,TOP20,2673,0.47512158623269735,0.47894332167851794,0.25100742714425445,-0.006521596252333728,0.6951776435877554,-0.004724387462831325,-0.21459476975461625,-0.0003110610649617588,-0.00037670308414742914,-6.564201918567037e-05,0.0021617108616912902,0.0011430029978201789,0.003382431881376205,7,
CF,H5,D0a,ALL,13629,0.41910631741140214,0.504911513677089,0.24421442866364385,-0.0031143857032633893,0.6815918381984895,-0.0023381325606199876,0.06835551242923457,-3.190891533184668e-05,-5.754620956626657e-06,2.6154294375220025e-05,0.0006968772007808559,0.0,0.0006556675982925846,7,
CF,H5,D0a,TOP50,9291,0.4282639113120224,0.4968502512815776,0.24549179211572678,-0.002605057336227956,0.6841425980140383,-0.0019377796172457273,-0.03466270730444947,-2.0891258330157447e-05,3.0417207542760185e-06,2.3932979084433466e-05,0.0006986178473014364,0.0,0.0007736423525377625,7,
CF,H5,D0a,TOP30,6420,0.4325545171339564,0.49625230227790706,0.2464308044285458,-0.003991416458408281,0.6860529404730347,-0.002969699958766503,-0.03143519488850658,3.294554974027653e-05,7.302525402573608e-06,-2.5643024337702926e-05,0.0007443133727937874,0.0,0.0008252118412437703,7,
CF,H5,D0a,TOP20,4761,0.4421340054610376,0.49458180107603805,0.24756065638203653,-0.0036858872039902124,0.6883084908318398,-0.002729008188580684,-0.024641902885720348,-3.1122004627358024e-05,-3.938932338989869e-05,-8.267318762540663e-06,0.0008144722307913384,0.0,0.0008858651469909919,7,
CF,H5,D0b,ALL,13629,0.41910631741140214,0.500796306586295,0.24439883953580496,-0.0038718560941701785,0.6819878583847637,-0.0029205135571641616,-0.0034051772757618076,-1.3246011684640793e-05,3.3862224359838225e-06,1.6632234120624616e-05,0.0007272515652430979,0.0,0.0007238275194821383,7,
CF,H5,D0b,TOP50,9291,0.4282639113120224,0.4978467763363078,0.24568533940078072,-0.0033955175188531417,0.6845571165617471,-0.0025448486617798416,-0.029865392948547995,-1.853072464432423e-05,-3.6681467481421133e-06,1.4862577896182116e-05,0.0007660134078223024,0.0,0.0007856033064483358,7,
CF,H5,D0b,TOP30,6420,0.4325545171339564,0.4997864897642106,0.24666378148855117,-0.004940595555638083,0.6865729338879687,-0.0037299002415571714,-0.012190659948724869,-1.710060322456659e-06,1.4129778095464977e-05,1.5839838417921636e-05,0.0008267302270680332,0.0,0.0008574386441418556,7,
CF,H5,D0b,TOP20,4761,0.4421340054610376,0.5011804939472856,0.2478169544155751,-0.004724997064742276,0.6888626313680107,-0.0035362810867549666,0.015292923153609627,1.2764940452886731e-05,1.491280974618513e-05,2.1478692932983997e-06,0.0009049271922884866,0.0,0.0008643701247025021,7,
CF,H5,D0c,ALL,13629,0.41910631741140214,0.5120604276193236,0.24394776936667734,-0.0020190786883080847,0.6810441065095513,-0.001532647037662871,0.09698120119351057,5.487599267650091e-06,3.0813987863643336e-05,2.5326388595993245e-05,0.0008827954381935144,0.0,0.0006415901413799415,7,
CF,H5,D0c,TOP50,9291,0.4282639113120224,0.507012649429081,0.2455210188148395,-0.002724421149115974,0.6842131356953255,-0.002041083179943559,0.0499167614724731,1.0215280657826645e-05,2.436870119002295e-05,1.4153420532196305e-05,0.0009250104782925158,0.0,0.0007501341229483335,7,
CF,H5,D0c,TOP30,6420,0.4325545171339564,0.5054928473576774,0.24665197914521583,-0.004892511261021415,0.6865353019534665,-0.003674884530917355,0.03298181342670706,6.318987740943173e-06,9.62592127042404e-06,3.3069335294808674e-06,0.00093868419900972,0.0,0.000821168592108368,7,
CF,H5,D0c,TOP20,4761,0.4421340054610376,0.501689716109092,0.2478504964509716,-0.004860986636136655,0.6889166268944519,-0.003614941863711918,0.03214821781542236,-3.0357333435311e-05,-2.455757170067335e-05,5.79976173463765e-06,0.0009310231072577046,0.0,0.0008521249749783488,7,
CF,H15,D0a,ALL,13629,0.4546922004549123,0.5118932769476116,0.2485768593952071,-0.002539476495172055,0.6903338946881934,-0.0018837111412477459,0.09436281643427202,-6.288148846828649e-05,1.4545118423907418e-05,7.74266068921939e-05,0.0013440145300267696,0.0003046704265245167,0.00125615087759725,7,
CF,H15,D0a,TOP50,9291,0.4644279410181896,0.5049441956384854,0.2493634972420393,-0.0025282712975440713,0.6918952971039055,-0.0018548682344807776,0.03493538299794757,-0.00011435668309909823,-2.1030894306761065e-05,9.332578879233717e-05,0.0013717116651796952,0.00033157761276891807,0.0014116885151094806,7,
CF,H15,D0a,TOP30,6418,0.46821439700841383,0.4953064845045346,0.24997810353385977,-0.003969755330786473,0.6931320494305035,-0.002903788330056445,-0.03645160405545319,-0.00017252983641842306,-6.920029719406423e-05,0.00010332953922435885,0.0014200506437487713,0.0003637541867750819,0.0015796080821832634,7,
CF,H15,D0a,TOP20,4759,0.4757301954192057,0.49473664643775184,0.2505100498719031,-0.004406675685806327,0.6941940075868221,-0.003215950352272401,-0.0423394835849451,-3.7495870255333195e-05,-1.5001103591960933e-05,2.2494766663372264e-05,0.0015201086941863567,0.00037345176321984774,0.0015701007863551388,7,
CF,H15,D0b,ALL,13629,0.4546922004549123,0.4980237147284538,0.24882704222628083,-0.0035484930428224537,0.6908461646203284,-0.002627170074182228,0.039114122555634324,-0.00012181148195229835,-4.7020615571739754e-05,7.479086638055858e-05,0.0013183518781107813,0.00032657535876618436,0.0013041332448500427,7,
CF,H15,D0b,TOP50,9291,0.4644279410181896,0.4987136167858327,0.24959676594560662,-0.0034660928821852455,0.6923793355349078,-0.002555749221158976,0.04056774926371813,-0.00015367685420653775,-0.00010341422737106548,5.026262683547227e-05,0.00136396822695986,0.0003604849714172032,0.0014038125993372224,7,
CF,H15,D0b,TOP30,6418,0.46821439700841383,0.4951344887147263,0.25051188627694687,-0.006113550016805247,0.6942468608637626,-0.004516826726719492,0.022421908192055653,-0.00014116146406435473,-5.1056087220815545e-05,9.01053768435392e-05,0.0014986109764084223,0.00036217230536062656,0.001487964007826049,7,
CF,H15,D0b,TOP20,4759,0.4757301954192057,0.5076502828979513,0.2505819192643766,-0.004694832179387154,0.6943726711618622,-0.003474146398720679,0.07321927526442217,-4.419047709818291e-05,1.762845692124859e-05,6.18189340194315e-05,0.001614476713300984,0.00038708642353543353,0.0015616629843959206,7,
CF,H15,D0c,ALL,13629,0.4546922004549123,0.5161746638404325,0.24831990946462787,-0.001503167445668696,0.6898222334989563,-0.0011411356787589533,0.1090891358016439,-3.54242341861514e-05,3.934455979120234e-05,7.476879397735374e-05,0.0015075745010385882,0.00034213560634773464,0.0011303100721468953,7,
CF,H15,D0c,TOP50,9291,0.4644279410181896,0.509640969585645,0.24939118811403382,-0.0026395982653579786,0.6919691102321693,-0.0019617486283789454,0.07726940733349967,-0.00011723212544612719,-3.142344888433551e-05,8.580867656179167e-05,0.0015113236278651396,0.00037060687878587246,0.0013695279290166455,7,
CF,H15,D0c,TOP30,6418,0.46821439700841383,0.5034069596867805,0.2503453593858858,-0.005444739590167558,0.693918264668528,-0.0040413756646853205,0.04231384498685407,-0.00015036090497763465,8.837979380729885e-06,0.00015919888435836452,0.0015592556817282715,0.00037718337492479185,0.0015670056912004471,7,
CF,H15,D0c,TOP20,4759,0.4757301954192057,0.5109016619812061,0.2506283751407836,-0.004881094536573594,0.6944778852586541,-0.0036261967750563784,0.06612804601214393,-4.195565431504159e-05,6.909253352469206e-05,0.00011104818783973365,0.0016394162172421816,0.00037828975533484407,0.0016100843067478102,7,
CF,H30,D0a,ALL,13626,0.47717598708351683,0.5011569130631597,0.2506318985008586,-0.004620965166291846,0.6944472168179951,-0.003384269296396125,-0.00843409637720678,-7.660198755084026e-05,5.851074189672674e-05,0.000135112729447567,0.0019499917407719502,0.0007136530592239784,0.0016120530039023739,7,
CF,H30,D0a,TOP50,9289,0.4846592744105932,0.49259006766901725,0.251121716473187,-0.005433332014136205,0.6954199422422612,-0.003960740045319433,-0.0976893561825847,-0.00020188151039541712,-1.1742000127142056e-06,0.0002007073103827029,0.001960022269052226,0.0008011132971317563,0.0019182019567573249,7,
CF,H30,D0a,TOP30,6417,0.49400031167212094,0.4885300578354783,0.2521600834228255,-0.008785583724054025,0.6975157418432734,-0.006407032914798272,-0.14359074615398051,-0.00031034681879735845,-6.688291317671894e-05,0.00024346390562063954,0.001999844984500106,0.0008319129358454592,0.002176680852512931,7,
CF,H30,D0a,TOP20,4758,0.4926439680538041,0.494435103392893,0.2513355882303446,-0.0055600011788286,0.6958421908230048,-0.004044847064151202,-0.05470169394724494,-8.421468786865058e-05,-1.6110503561959075e-05,6.81041843066915e-05,0.0020400009573883888,0.0008484482398880318,0.0022941311833220477,7,
