variant,wf,action,structure_scale,base_h,later_h,waiting_distance,matched_n,median_delta_RR,mean_delta_target_first,median_delta_E_R_lower,median_delta_E_R_upper,median_delta_target_distance_atr,median_delta_risk_distance_atr,share_delta_RR_positive,share_delta_target_first_positive,share_delta_E_R_lower_positive
h2_cohort,WF1,INWARD,0.2,2,5,3,20747,0.754545454545454,-0.03624620427049694,0.0,0.0,0.0,-0.03668798384382366,0.5581529859738757,0.05938207933677158,0.09210970260760593
h2_cohort,WF2,INWARD,0.2,2,5,3,20548,0.7218569627291735,-0.034261241970021415,0.0,0.0,0.0,-0.05434782608695654,0.5539711894101615,0.06389916293556551,0.09261241970021414
h2_cohort,WF3,INWARD,0.2,2,5,3,20425,0.5,-0.029767441860465118,0.0,0.0,0.0,-0.013869565405836504,0.5351774785801714,0.05723378212974296,0.08538555691554467
h2_cohort,WF1,INWARD,0.4,2,5,3,19028,0.6666666666666667,-0.043935253310910236,0.0,0.0,0.0,-0.0766303879092829,0.5583350851376918,0.055917595122976664,0.0952280849274753
h2_cohort,WF2,INWARD,0.4,2,5,3,18632,0.8210333067771861,-0.04776728209531988,0.0,0.0,0.0,-0.09420341968792842,0.5642443108630314,0.056086303134392446,0.09113353370545299
h2_cohort,WF3,INWARD,0.4,2,5,3,18510,0.5029812399553895,-0.039005942733657484,0.0,0.0,0.0,-0.04641592728010413,0.5418692598595354,0.053322528363047,0.08687196110210697
h2_cohort,WF1,INWARD,0.8,2,5,3,13346,0.7082928023748175,-0.06631200359658325,0.0,0.0,0.0,-0.18693221523410203,0.5862430690843698,0.04353364303911284,0.10227783605574704
h2_cohort,WF2,INWARD,0.8,2,5,3,12742,0.7957588883353635,-0.0703971119133574,0.0,0.0,0.03696494512530002,-0.19230769230769232,0.5959033118819651,0.037278292261811334,0.09778684664887773
h2_cohort,WF3,INWARD,0.8,2,5,3,12313,0.7140940545120744,-0.061154876959311294,0.0,0.0,0.0,-0.18691335559884434,0.5804434337691871,0.03841468366766832,0.09014862340615609
h2_cohort,WF1,INWARD,1.2,2,5,3,7380,0.5333333333333332,-0.06829268292682927,0.0,0.0,0.12820512820512775,-0.25,0.5932249322493225,0.03224932249322493,0.12289972899728997
h2_cohort,WF2,INWARD,1.2,2,5,3,7114,0.5,-0.07548495923531065,0.0,0.0,0.11764705882352944,-0.24017434113106095,0.5947427607534439,0.02628619623278043,0.10879955018273826
h2_cohort,WF3,INWARD,1.2,2,5,3,6506,0.5283410312602314,-0.08161696895173685,0.0,0.0,0.04803066206522322,-0.2272727272727273,0.5893021826006763,0.026283430679372888,0.09729480479557331
h2_cohort,WF1,OUTWARD,0.2,2,8,6,20015,1.231372549019608,-0.06789907569323007,0.0,0.0,0.41436464088397784,0.0,0.607744191856108,0.1023732200849363,0.13080189857606794
h2_cohort,WF2,OUTWARD,0.2,2,8,6,19505,1.1617647058823528,-0.05537041784157908,0.0,0.0,0.427346622626223,-6.634291362073164e-05,0.5955396052294284,0.10325557549346322,0.14104075877980005
h2_cohort,WF3,OUTWARD,0.2,2,8,6,19655,1.1666666666666667,-0.06369880437547698,0.0,0.0,0.4464285714285716,0.0,0.5893665733909946,0.09117272958534724,0.12332739760875096
h2_cohort,WF1,OUTWARD,0.4,2,8,6,18005,1.25,-0.08486531519022494,0.0,0.0,0.43478260869565233,-0.02237488538858401,0.6188281033046376,0.09913912801999444,0.12985281866148293
h2_cohort,WF2,OUTWARD,0.4,2,8,6,17240,1.1666666666666667,-0.07157772621809745,0.0,0.0,0.46583850931677007,-0.023941371328224714,0.60707656612529,0.10087006960556845,0.14385150812064965
h2_cohort,WF3,OUTWARD,0.4,2,8,6,17400,1.1714943565031655,-0.08706896551724137,0.0,0.0,0.4838709677419355,-0.044570597380565055,0.6012643678160919,0.08339080459770115,0.12063218390804598
h2_cohort,WF1,OUTWARD,0.8,2,8,6,11918,1.333333333333334,-0.13164960563852995,0.0,0.0,0.5555555555555556,-0.20833333333333334,0.6587514683671757,0.08583654975667059,0.13844604799462998
h2_cohort,WF2,OUTWARD,0.8,2,8,6,11011,1.4,-0.13413858868404324,0.0,0.0,0.5714285714285716,-0.2272727272727273,0.6734174915993097,0.086731450367814,0.15121242393969667
h2_cohort,WF3,OUTWARD,0.8,2,8,6,11098,1.4694444444444446,-0.12903225806451613,0.0,0.0,0.5882352941176472,-0.2167630057803468,0.6607496846278609,0.07208506037123806,0.13020364029554873
h2_cohort,WF1,OUTWARD,1.2,2,8,6,6701,1.4,-0.18758394269512013,0.0,0.0,0.6521739130434784,-0.39603960396039595,0.7173556185643933,0.05864796299059842,0.13982987613788986
h2_cohort,WF2,OUTWARD,1.2,2,8,6,6505,1.5,-0.15449654112221367,0.0,0.0,0.6543591289277373,-0.37037037037037046,0.7122213681783244,0.07548039969254419,0.1695618754803997
h2_cohort,WF3,OUTWARD,1.2,2,8,6,6140,1.5794978211362656,-0.14755700325732898,0.0,0.0,0.6960594315245479,-0.4166666666666667,0.7197068403908795,0.06123778501628664,0.15390879478827363
h2_cohort,WF1,INWARD,0.2,2,8,6,20633,1.0,-0.04560655260989677,0.0,0.0,0.1785714285714286,-0.0625,0.5771337178306596,0.0703242378713711,0.09227935830950419
h2_cohort,WF2,INWARD,0.2,2,8,6,20490,1.1666666666666665,-0.04275256222547584,0.0,0.0,0.09999999999999998,-0.09270000859328006,0.5815519765739385,0.06857003416300635,0.09346022449975598
h2_cohort,WF3,INWARD,0.2,2,8,6,20386,1.0078601276733692,-0.04110664181300893,0.0,0.0,0.10416666666666674,-0.07175516819626734,0.5724516825272246,0.07156872363386638,0.09555577357009712
h2_cohort,WF1,INWARD,0.4,2,8,6,19004,1.0,-0.056514418017259524,0.0,0.0,0.2055517998985973,-0.07509303127353747,0.5808777099557988,0.06798568722374237,0.09434855819827405
h2_cohort,WF2,INWARD,0.4,2,8,6,18551,1.1388888888888888,-0.05821788582825724,0.0,0.0,0.1293103448275863,-0.12195121951219501,0.5894021885612636,0.06452482345965177,0.09298690097568864
h2_cohort,WF3,INWARD,0.4,2,8,6,18450,1.0,-0.050731707317073174,0.0,0.0,0.16129032258064524,-0.09146341463414635,0.5788075880758807,0.07100271002710028,0.09875338753387534
h2_cohort,WF1,INWARD,0.8,2,8,6,13208,1.0,-0.07760448213204119,0.0,0.0,0.25,-0.18518518518518512,0.603725015142338,0.06049364021804967,0.10508782556026651
h2_cohort,WF2,INWARD,0.8,2,8,6,12771,1.0416666666666667,-0.0920836269673479,0.0,0.0,0.18656716417910424,-0.21739130434782605,0.6160833137577324,0.05512489233419466,0.09474590869939707
h2_cohort,WF3,INWARD,0.8,2,8,6,12257,1.1306818181818183,-0.08060700008158603,0.0,0.0,0.2127659574468086,-0.20833333333333337,0.6287019662233826,0.058578771314350984,0.10132985232928123
h2_cohort,WF1,INWARD,1.2,2,8,6,7198,0.8363636363636364,-0.08946929702695193,0.0,0.0,0.2777777777777779,-0.2727272727272727,0.6200333425951653,0.05834954153931648,0.1197554876354543
h2_cohort,WF2,INWARD,1.2,2,8,6,7100,0.9142857142857146,-0.1056338028169014,0.0,0.0,0.24390243902439046,-0.2777777777777777,0.6419718309859155,0.043943661971830986,0.10014084507042254
h2_cohort,WF3,INWARD,1.2,2,8,6,6459,1.0,-0.10047995045672704,0.0,0.0,0.234375,-0.31400699103783647,0.6377148165350673,0.054033132063786966,0.10357640501625638
h2_cohort,WF1,OUTWARD,0.2,2,13,11,19929,1.8333333333333321,-0.08781173164734808,0.0,0.0,0.6818181818181819,0.0,0.633549099302524,0.0958402328265342,0.1209794771438607
h2_cohort,WF2,OUTWARD,0.2,2,13,11,19216,1.7391648618063895,-0.0776436303080766,0.0,0.0,0.6976744186046513,-0.042371201031728783,0.6332223147377186,0.09996877601998334,0.1252601998334721
h2_cohort,WF3,OUTWARD,0.2,2,13,11,19656,1.8928571428571428,-0.08267195767195767,0.0,0.0,0.6818181818181817,-0.04901960784313726,0.6302910052910053,0.08852258852258853,0.11772486772486772
h2_cohort,WF1,OUTWARD,0.4,2,13,11,18054,1.75001220703125,-0.1093386507145231,0.0,0.0,0.7352941176470587,0.0,0.6474465492411654,0.09200177246039659,0.1199180237066578
h2_cohort,WF2,OUTWARD,0.4,2,13,11,17151,1.6666666666666665,-0.09410529998250831,0.0,0.0,0.7680250783699059,-0.05295007564296522,0.6496997259635007,0.09941111305463238,0.1304880181913591
h2_cohort,WF3,OUTWARD,0.4,2,13,11,17338,1.8873392040190025,-0.10179951551505365,0.0,0.0,0.744340055768621,-0.08928633709777545,0.6506517476064136,0.08588072442034837,0.12112123659014881
h2_cohort,WF1,OUTWARD,0.8,2,13,11,12040,1.75,-0.1632890365448505,0.0,0.0,0.887096774193548,-0.19624454662236537,0.6995847176079735,0.08197674418604652,0.12333887043189369
h2_cohort,WF2,OUTWARD,0.8,2,13,11,11003,1.7,-0.16095610288103246,0.0,0.0,0.9090909090909091,-0.20833333333333334,0.7075343088248659,0.09252022175770244,0.13450877033536307
h2_cohort,WF3,OUTWARD,0.8,2,13,11,11087,1.8142857142857145,-0.15576801659601336,0.0,0.0,0.8695652173913047,-0.21739130434782605,0.7033462613872102,0.07937223775593037,0.12465049156669974
h2_cohort,WF1,OUTWARD,1.2,2,13,11,6686,1.8666666666666667,-0.20939276099311996,0.0,0.0,1.0714285714285716,-0.3846153846153849,0.7620400837571044,0.06939874364343404,0.13819922225545916
h2_cohort,WF2,OUTWARD,1.2,2,13,11,6519,1.6944444444444446,-0.18315692590888172,0.0,0.0,1.0,-0.3448275862068966,0.7498082527995091,0.08620954134069643,0.14833563429973923
h2_cohort,WF3,OUTWARD,1.2,2,13,11,6088,1.692204301075269,-0.1790407358738502,0.0,0.0,0.9729532163742689,-0.3846153846153846,0.746222076215506,0.0726018396846255,0.13469119579500657
h2_cohort,WF1,INWARD,0.2,2,13,11,20529,1.6,-0.05523893029373082,0.0,0.0,0.33333333333333326,-0.10392609699769056,0.6070436942861318,0.0781820838813386,0.09566954064981247
h2_cohort,WF2,INWARD,0.2,2,13,11,20399,1.5686487793086776,-0.04044315897838129,0.0,0.0,0.26315789473684226,-0.11363636363636354,0.5993431050541693,0.07872934947791559,0.09554389921074563
h2_cohort,WF3,INWARD,0.2,2,13,11,20121,1.6666666666666667,-0.042989911038218774,0.0,0.0,0.2777777777777777,-0.1171875,0.5997216838129318,0.07335619502012822,0.08930967645743253
h2_cohort,WF1,INWARD,0.4,2,13,11,18897,1.5,-0.0675768640524951,0.0,0.0,0.37498474121086645,-0.11857230739538982,0.6078742657564693,0.07800179922739059,0.09715827909191935
h2_cohort,WF2,INWARD,0.4,2,13,11,18566,1.5,-0.050522460411504905,0.0,0.0,0.2941176470588234,-0.12965050732807215,0.604438220402887,0.07831519982764193,0.09899816869546482
h2_cohort,WF3,INWARD,0.4,2,13,11,18322,1.5268183104604915,-0.05206855146818033,0.0,0.0,0.3030303030303034,-0.13513513513513514,0.6007531928828731,0.07329985809409453,0.09365789760943129
h2_cohort,WF1,INWARD,0.8,2,13,11,13308,1.375,-0.09813645927261798,0.0,0.0,0.4545454545454546,-0.20000000000000004,0.6379621280432822,0.07626991283438533,0.1074541629095281
h2_cohort,WF2,INWARD,0.8,2,13,11,12752,1.2430555555555554,-0.10037641154328733,0.0,0.0,0.3855569008302766,-0.20339216767788193,0.6242942283563363,0.06061794228356336,0.08837829360100376
h2_cohort,WF3,INWARD,0.8,2,13,11,12229,1.5,-0.07653937362008341,0.0,0.0,0.3571428571428572,-0.234375,0.6410172540681985,0.07719355630059695,0.10728595960421948
h2_cohort,WF1,INWARD,1.2,2,13,11,7284,1.2321428571428572,-0.11738056013179572,0.0,0.0,0.5633802816901408,-0.3055002488800398,0.664058209774849,0.0756452498627128,0.11408566721581549
h2_cohort,WF2,INWARD,1.2,2,13,11,7108,1.1025903256630771,-0.11873944850872256,0.0,0.0,0.4545454545454546,-0.29925373134328365,0.6467360720315138,0.05782217220033765,0.09257175014068655
h2_cohort,WF3,INWARD,1.2,2,13,11,6438,1.538955389325602,-0.11043802423112768,0.0,0.0,0.42857621178807825,-0.36363636363636365,0.6781609195402298,0.06632494563529047,0.10966138552345449
