feature,wf,action,structure_scale,rr_bin,decile,n,target_first_rate,E_R_lower
cross_count,WF1,OUTWARD,1.2,0.5-0.75,1,525,0.5371428571428571,-0.11727104032552879
cross_count,WF1,OUTWARD,1.2,2.0-3.0,1,1571,0.20814767663908337,-0.24147145050668897
cross_count,WF1,OUTWARD,1.2,0.75-1.0,1,429,0.47785547785547783,-0.09400088635969243
cross_count,WF2,OUTWARD,1.2,>=3.0,1,5698,0.06353106353106353,-0.5463712050783237
cross_count,WF2,OUTWARD,1.2,2.0-3.0,1,1690,0.18875739644970413,-0.3247221060916515
cross_count,WF2,OUTWARD,1.2,<0.5,1,525,0.6876190476190476,-0.05819448131567581
cross_count,WF2,OUTWARD,1.2,0.75-1.0,1,481,0.58004158004158,0.09837179763152022
cross_count,WF2,OUTWARD,1.2,1.0-1.5,1,1055,0.43601895734597157,-0.022465672356761137
cross_count,WF2,OUTWARD,1.2,1.5-2.0,1,839,0.30870083432657924,-0.1330349711311095
cross_count,WF3,OUTWARD,1.2,>=3.0,1,5785,0.0672428694900605,-0.5234126487869053
cross_count,WF3,OUTWARD,1.2,1.5-2.0,1,838,0.3233890214797136,-0.08688916049289015
cross_count,WF3,OUTWARD,1.2,1.0-1.5,1,951,0.4332281808622503,-0.018926400417553193
cross_count,WF3,OUTWARD,1.2,0.5-0.75,1,446,0.6547085201793722,0.11344977343454718
cross_count,WF1,INWARD,0.2,2.0-3.0,1,1306,0.21362940275650844,-0.23101943433859903
cross_count,WF1,INWARD,0.2,<0.5,1,255,0.7450980392156863,0.037720689332595654
cross_count,WF1,INWARD,0.2,>=3.0,1,9298,0.05689395568939557,-0.5560447846719491
cross_count,WF1,INWARD,0.2,0.75-1.0,1,233,0.49356223175965663,-0.05627287223245809
cross_count,WF2,INWARD,0.2,2.0-3.0,1,1310,0.22137404580152673,-0.20041126768583187
cross_count,WF2,INWARD,0.2,>=3.0,1,10010,0.05884115884115884,-0.5086646353685106
cross_count,WF2,INWARD,0.2,1.0-1.5,1,497,0.4225352112676056,-0.047938919230216405
cross_count,WF3,INWARD,0.2,2.0-3.0,1,1134,0.24603174603174602,-0.09695678893112263
cross_count,WF3,INWARD,0.2,>=3.0,1,9782,0.06164383561643835,-0.4464216299367535
cross_count,WF3,INWARD,0.2,1.5-2.0,1,487,0.3490759753593429,-0.05057569333372869
cross_count,WF1,INWARD,0.4,2.0-3.0,1,1414,0.2050919377652051,-0.2671152236309002
cross_count,WF1,INWARD,0.4,<0.5,1,255,0.7450980392156863,0.037720689332595654
cross_count,WF1,INWARD,0.4,>=3.0,1,9261,0.0582010582010582,-0.5594399732186242
cross_count,WF1,INWARD,0.4,0.75-1.0,1,237,0.5063291139240507,-0.03167826503563068
cross_count,WF2,INWARD,0.4,2.0-3.0,1,1442,0.2073509015256588,-0.253342252969601
cross_count,WF2,INWARD,0.4,>=3.0,1,9897,0.06133171668182277,-0.476661570632104
cross_count,WF2,INWARD,0.4,1.0-1.5,1,518,0.43243243243243246,-0.027596097277453838
cross_count,WF3,INWARD,0.4,2.0-3.0,1,1184,0.23817567567567569,-0.12785404029514036
cross_count,WF3,INWARD,0.4,>=3.0,1,9706,0.06377498454564187,-0.4535327246030691
cross_count,WF3,INWARD,0.4,1.5-2.0,1,519,0.3371868978805395,-0.07963520097888663
cross_count,WF1,INWARD,0.8,2.0-3.0,1,1629,0.2087170042971148,-0.24591040622283586
cross_count,WF1,INWARD,0.8,<0.5,1,279,0.7455197132616488,0.03567011736410785
cross_count,WF1,INWARD,0.8,>=3.0,1,8606,0.06448989077387869,-0.5367131373691387
cross_count,WF1,INWARD,0.8,1.5-2.0,1,762,0.2769028871391076,-0.2046127409312351
cross_count,WF1,INWARD,0.8,0.75-1.0,1,278,0.5143884892086331,-0.024358652904841745
cross_count,WF2,INWARD,0.8,2.0-3.0,1,1674,0.1827956989247312,-0.33249104387730644
cross_count,WF2,INWARD,0.8,>=3.0,1,9181,0.06567911992157717,-0.4774427255489005
cross_count,WF2,INWARD,0.8,1.0-1.5,1,687,0.42066957787481807,-0.02568525520569879
cross_count,WF3,INWARD,0.8,2.0-3.0,1,1425,0.23017543859649123,-0.14235147230632875
cross_count,WF3,INWARD,0.8,>=3.0,1,9028,0.07011519716437749,-0.47464115712925603
cross_count,WF1,INWARD,1.2,<0.5,1,331,0.7492447129909365,0.04756434004337201
cross_count,WF1,INWARD,1.2,>=3.0,1,6825,0.07047619047619047,-0.48968102205736774
cross_count,WF1,INWARD,1.2,1.5-2.0,1,824,0.28762135922330095,-0.146974966436844
cross_count,WF1,INWARD,1.2,0.75-1.0,1,361,0.49584487534626037,-0.06353521910067604
cross_count,WF1,INWARD,1.2,2.0-3.0,1,1707,0.19976567076742824,-0.23998383167313597
cross_count,WF2,INWARD,1.2,>=3.0,1,7430,0.06917900403768507,-0.490076479211394
cross_count,WF2,INWARD,1.2,0.5-0.75,1,313,0.6357827476038339,0.06413044511434264
cross_count,WF2,INWARD,1.2,2.0-3.0,1,1772,0.19469525959367945,-0.27733064935953367
cross_count,WF3,INWARD,1.2,2.0-3.0,1,1653,0.23895946763460374,-0.05544276476353254
cross_count,WF3,INWARD,1.2,>=3.0,1,6937,0.0642929220123973,-0.5446626972166054
cross_count,WF1,OUTWARD,0.2,1.5-2.0,1,624,0.33974358974358976,-0.056720986843881036
cross_count,WF1,OUTWARD,0.2,<0.5,1,368,0.6766304347826086,-0.09730073320710933
cross_count,WF2,OUTWARD,0.2,0.5-0.75,1,324,0.6450617283950617,0.054462100090127745
cross_count,WF3,OUTWARD,0.2,<0.5,1,321,0.735202492211838,-0.01867431653565509
cross_count,WF1,OUTWARD,0.4,1.5-2.0,1,663,0.34087481146304677,-0.05685787393591941
cross_count,WF1,OUTWARD,0.4,<0.5,1,368,0.6766304347826086,-0.09701618753678813
cross_count,WF2,OUTWARD,0.4,0.5-0.75,1,338,0.6479289940828402,0.05813737935101565
cross_count,WF3,OUTWARD,0.4,<0.5,1,322,0.7360248447204969,-0.017685206851495265
cross_count,WF1,OUTWARD,0.8,1.5-2.0,1,829,0.33293124246079614,-0.08228795115098579
cross_count,WF1,OUTWARD,0.8,<0.5,1,378,0.6825396825396826,-0.08912048449911969
cross_count,WF2,OUTWARD,0.8,0.5-0.75,1,401,0.685785536159601,0.11756938902339839
cross_count,WF3,OUTWARD,0.8,<0.5,1,377,0.7108753315649867,-0.0215715834805203
cross_count,WF1,OUTWARD,1.2,1.5-2.0,1,834,0.34532374100719426,-0.024623738005764246
cross_count,WF1,OUTWARD,1.2,<0.5,1,446,0.6838565022421524,-0.0900781376516779
cross_count,WF2,OUTWARD,1.2,0.5-0.75,1,527,0.618595825426945,0.0127603022910929
cross_count,WF3,OUTWARD,1.2,<0.5,1,430,0.6883720930232559,-0.06134945219588902
cross_count,WF3,OUTWARD,1.2,2.0-3.0,1,1642,0.21010962241169306,-0.24658499772696707
cross_count,WF3,OUTWARD,1.2,0.75-1.0,1,367,0.4877384196185286,-0.06265827161245124
cross_count,WF1,INWARD,0.2,1.0-1.5,1,613,0.4290375203915171,-0.040596796284339313
cross_count,WF1,INWARD,0.2,0.5-0.75,1,226,0.6106194690265486,0.05276858124497618
cross_count,WF1,INWARD,0.2,1.5-2.0,1,545,0.24220183486238533,-0.3129728836732836
cross_count,WF2,INWARD,0.2,0.75-1.0,1,195,0.48717948717948717,-0.06058298196298367
cross_count,WF2,INWARD,0.2,1.5-2.0,1,600,0.2916666666666667,-0.1595971532539341
cross_count,WF2,INWARD,0.2,<0.5,1,300,0.64,-0.16185191627879636
cross_count,WF3,INWARD,0.2,1.0-1.5,1,579,0.4075993091537133,-0.055443818543903456
cross_count,WF1,INWARD,0.4,1.0-1.5,1,625,0.4288,-0.03857793773598336
cross_count,WF1,INWARD,0.4,0.5-0.75,1,233,0.6223175965665236,0.07223572378546082
cross_count,WF1,INWARD,0.4,1.5-2.0,1,570,0.24035087719298245,-0.3168817056051857
cross_count,WF2,INWARD,0.4,0.75-1.0,1,200,0.495,-0.04131638794248121
cross_count,WF2,INWARD,0.4,1.5-2.0,1,625,0.288,-0.17444651410769846
cross_count,WF2,INWARD,0.4,<0.5,1,301,0.6411960132890365,-0.1599176452479135
cross_count,WF3,INWARD,0.4,1.0-1.5,1,594,0.4107744107744108,-0.0478301120662135
cross_count,WF1,INWARD,0.8,1.0-1.5,1,738,0.4268292682926829,-0.041336028580346414
cross_count,WF1,INWARD,0.8,0.5-0.75,1,259,0.583011583011583,0.011989065301034144
cross_count,WF2,INWARD,0.8,0.75-1.0,1,248,0.4435483870967742,-0.12608078090994035
cross_count,WF2,INWARD,0.8,1.5-2.0,1,707,0.2956152758132956,-0.14349921361540824
cross_count,WF2,INWARD,0.8,<0.5,1,326,0.656441717791411,-0.13351255430246536
cross_count,WF3,INWARD,0.8,1.5-2.0,1,646,0.35294117647058826,-0.02796120798571503
cross_count,WF3,INWARD,0.8,1.0-1.5,1,712,0.4143258426966292,-0.04229217528159171
cross_count,WF1,INWARD,1.2,1.0-1.5,1,984,0.4451219512195122,0.01597643103247894
cross_count,WF1,INWARD,1.2,0.5-0.75,1,338,0.6005917159763313,0.028447631581222193
cross_count,WF2,INWARD,1.2,1.5-2.0,1,836,0.319377990430622,-0.03490197911342721
cross_count,WF2,INWARD,1.2,1.0-1.5,1,829,0.41737032569360677,-0.02284905341546921
cross_count,WF2,INWARD,1.2,0.75-1.0,1,360,0.4527777777777778,-0.11851628458461416
cross_count,WF2,INWARD,1.2,<0.5,1,375,0.6853333333333333,-0.09896141646714084
cross_count,WF3,INWARD,1.2,1.5-2.0,1,794,0.29093198992443325,-0.1462885876700344
cross_count,WF3,INWARD,1.2,1.0-1.5,1,845,0.41775147928994083,-0.011427806623460069
cross_count,WF3,INWARD,1.2,0.5-0.75,1,273,0.5934065934065934,-0.012365077310541667
cross_count,WF3,OUTWARD,0.2,0.75-1.0,1,277,0.5126353790613718,-0.023600966018897086
cross_count,WF3,OUTWARD,0.4,0.75-1.0,1,280,0.5178571428571429,-0.01381529066705381
cross_count,WF3,OUTWARD,0.8,0.75-1.0,1,279,0.5304659498207885,0.010721143636736355
cross_count,WF2,INWARD,0.2,0.5-0.75,1,220,0.6,-0.03063907693981153
cross_count,WF3,INWARD,0.2,0.75-1.0,1,202,0.5198019801980198,-0.04109035749919873
cross_count,WF3,INWARD,0.2,0.5-0.75,1,174,0.6149425287356322,0.024159107153558766
cross_count,WF2,INWARD,0.4,0.5-0.75,1,226,0.5929203539823009,-0.04281919146161031
cross_count,WF3,INWARD,0.4,0.75-1.0,1,207,0.5314009661835749,-0.02116097988999489
cross_count,WF3,INWARD,0.4,0.5-0.75,1,185,0.5837837837837838,-0.030398156414537015
cross_count,WF3,INWARD,0.8,0.75-1.0,1,243,0.588477366255144,0.09513168445806719
cross_count,WF3,INWARD,0.8,0.5-0.75,1,196,0.5306122448979592,-0.12346999605990092
cross_count,WF3,INWARD,1.2,0.75-1.0,1,307,0.498371335504886,-0.05995414802931679
cross_count,WF3,INWARD,0.2,<0.5,1,204,0.7156862745098039,-0.05738695517741363
cross_count,WF3,INWARD,0.4,<0.5,1,204,0.7156862745098039,-0.057370079574713524
cross_count,WF2,INWARD,0.8,0.5-0.75,1,261,0.6206896551724138,0.004648245030352592
cross_count,WF3,INWARD,0.8,<0.5,1,220,0.7136363636363636,-0.05126737486217734
cross_count,WF3,INWARD,1.2,<0.5,1,273,0.684981684981685,-0.08038935877135574
amplitude_atr,WF1,OUTWARD,0.2,>=3.0,0,18056,0.0728289765175011,-0.46280282364232
amplitude_atr,WF1,OUTWARD,0.2,2.0-3.0,0,3556,0.22778402699662542,-0.23520337180823706
amplitude_atr,WF1,OUTWARD,0.2,>=3.0,1,14672,0.07074700109051255,-0.44350752383425174
amplitude_atr,WF1,OUTWARD,0.2,0.75-1.0,2,557,0.5763016157989228,0.08091552172135441
amplitude_atr,WF1,OUTWARD,0.2,2.0-3.0,2,2546,0.21641791044776118,-0.26082928573904746
amplitude_atr,WF1,OUTWARD,0.2,0.5-0.75,0,973,0.5837615621788284,-0.06007405228218241
amplitude_atr,WF1,OUTWARD,0.2,1.0-1.5,0,2145,0.4167832167832168,-0.09078552796816347
amplitude_atr,WF1,OUTWARD,0.2,<0.5,0,622,0.729903536977492,-0.04827853610467871
amplitude_atr,WF1,OUTWARD,0.2,>=3.0,3,13151,0.058322561021975514,-0.5653582866594583
amplitude_atr,WF1,OUTWARD,0.2,1.5-2.0,0,1565,0.3073482428115016,-0.17532097280583187
amplitude_atr,WF1,OUTWARD,0.2,<0.5,2,1046,0.7495219885277247,-0.034760028373352625
amplitude_atr,WF1,OUTWARD,0.2,1.0-1.5,3,1415,0.42120141342756184,-0.02660065587116508
amplitude_atr,WF1,OUTWARD,0.2,1.5-2.0,2,1229,0.3303498779495525,-0.09616735821485688
amplitude_atr,WF1,OUTWARD,0.2,1.5-2.0,1,1522,0.33902759526938236,-0.06827413833098918
amplitude_atr,WF1,OUTWARD,0.2,0.5-0.75,1,902,0.582039911308204,-0.046588383544578886
amplitude_atr,WF1,OUTWARD,0.2,>=3.0,2,13774,0.059968055757223755,-0.5775730861977693
amplitude_atr,WF1,OUTWARD,0.2,<0.5,3,970,0.7577319587628866,-0.02280703548084216
amplitude_atr,WF1,OUTWARD,0.2,2.0-3.0,1,2763,0.24466159971045964,-0.1571167495619354
amplitude_atr,WF1,OUTWARD,0.2,0.75-1.0,1,700,0.4757142857142857,-0.12235453672013621
amplitude_atr,WF1,OUTWARD,0.2,<0.5,1,893,0.7424412094064949,-0.03830086936656343
amplitude_atr,WF1,OUTWARD,0.2,1.0-1.5,1,1776,0.3744369369369369,-0.1754695236113887
amplitude_atr,WF1,OUTWARD,0.2,1.0-1.5,2,1736,0.41359447004608296,-0.07739817910705092
amplitude_atr,WF1,OUTWARD,0.2,0.75-1.0,0,651,0.4685099846390169,-0.1250335280080529
amplitude_atr,WF1,OUTWARD,0.2,<0.5,4,1286,0.7511664074650077,0.016399112864592235
amplitude_atr,WF1,OUTWARD,0.2,2.0-3.0,3,2164,0.1899260628465804,-0.3440578755937857
amplitude_atr,WF1,OUTWARD,0.2,1.5-2.0,4,995,0.31758793969849247,-0.07261498079215688
amplitude_atr,WF1,OUTWARD,0.2,>=3.0,4,12838,0.0539803707742639,-0.5471880448027692
amplitude_atr,WF1,OUTWARD,0.2,0.5-0.75,3,781,0.5941101152368758,-0.041830496696356446
amplitude_atr,WF1,OUTWARD,0.2,0.5-0.75,2,941,0.6461211477151966,0.04589820059799952
amplitude_atr,WF1,OUTWARD,0.2,0.75-1.0,4,606,0.47854785478547857,-0.06766845140409994
amplitude_atr,WF1,OUTWARD,0.2,1.5-2.0,3,958,0.32254697286012524,-0.04699394499820206
amplitude_atr,WF1,OUTWARD,0.2,0.75-1.0,3,562,0.5551601423487544,0.021324072501579788
amplitude_atr,WF2,OUTWARD,0.2,1.0-1.5,0,2246,0.39848619768477295,-0.12558810110250537
amplitude_atr,WF2,OUTWARD,0.2,>=3.0,0,17489,0.07593344387900966,-0.42967534167429505
amplitude_atr,WF2,OUTWARD,0.2,>=3.0,2,13129,0.06276182496762892,-0.4557458241999795
amplitude_atr,WF2,OUTWARD,0.2,>=3.0,1,14629,0.06288878255519857,-0.5402446755458143
amplitude_atr,WF2,OUTWARD,0.2,0.75-1.0,0,751,0.5525965379494008,0.018771345476811065
amplitude_atr,WF2,OUTWARD,0.2,0.75-1.0,1,623,0.45585874799357945,-0.16336349187991983
amplitude_atr,WF2,OUTWARD,0.2,<0.5,0,703,0.6486486486486487,-0.11963195226870822
amplitude_atr,WF2,OUTWARD,0.2,1.5-2.0,0,1786,0.30179171332586785,-0.17438792072801781
amplitude_atr,WF2,OUTWARD,0.2,0.5-0.75,1,843,0.5860023724792408,-0.052797102050588934
amplitude_atr,WF2,OUTWARD,0.2,0.5-0.75,3,723,0.6251728907330567,0.022587328510448416
amplitude_atr,WF2,OUTWARD,0.2,0.5-0.75,2,901,0.6026637069922308,-0.030214406572866725
amplitude_atr,WF2,OUTWARD,0.2,<0.5,1,823,0.6901579586877278,-0.06323508884692515
amplitude_atr,WF2,OUTWARD,0.2,0.5-0.75,0,853,0.5334114888628371,-0.14453074565927668
amplitude_atr,WF2,OUTWARD,0.2,1.5-2.0,1,1296,0.2785493827160494,-0.2396206333483715
amplitude_atr,WF2,OUTWARD,0.2,2.0-3.0,1,2471,0.23593686766491298,-0.19780494170303037
amplitude_atr,WF2,OUTWARD,0.2,1.0-1.5,1,1669,0.42959856201318153,-0.04485492965451399
amplitude_atr,WF2,OUTWARD,0.2,<0.5,2,863,0.7045191193511008,-0.08560680617059017
amplitude_atr,WF2,OUTWARD,0.2,1.0-1.5,2,1523,0.43007222586999344,-0.054453643757225216
amplitude_atr,WF2,OUTWARD,0.2,0.75-1.0,2,605,0.4793388429752066,-0.0837255241796642
amplitude_atr,WF2,OUTWARD,0.2,1.5-2.0,2,1293,0.337200309358082,-0.06773892325426675
amplitude_atr,WF2,OUTWARD,0.2,2.0-3.0,0,3344,0.2805023923444976,-0.053852659142839876
amplitude_atr,WF2,OUTWARD,0.2,2.0-3.0,3,2011,0.2123321730482347,-0.2702370729034496
amplitude_atr,WF2,OUTWARD,0.2,<0.5,3,960,0.765625,-0.01585612325356117
amplitude_atr,WF2,OUTWARD,0.2,2.0-3.0,2,2363,0.20609394837071518,-0.2959083524334381
amplitude_atr,WF2,OUTWARD,0.2,>=3.0,3,12083,0.05975337250682777,-0.5460484382561805
amplitude_atr,WF2,OUTWARD,0.2,1.5-2.0,4,1001,0.23876123876123875,-0.3193012859042365
amplitude_atr,WF2,OUTWARD,0.2,0.75-1.0,3,533,0.5778611632270169,0.10891905007428582
amplitude_atr,WF2,OUTWARD,0.2,1.0-1.5,4,1324,0.3640483383685801,-0.15343490930818024
amplitude_atr,WF2,OUTWARD,0.2,0.5-0.75,4,892,0.5672645739910314,-0.0457055655903844
amplitude_atr,WF2,OUTWARD,0.2,1.0-1.5,3,1335,0.45692883895131087,0.024153141356859392
amplitude_atr,WF3,OUTWARD,0.2,>=3.0,0,18032,0.08728926353149956,-0.34961524863300114
amplitude_atr,WF3,OUTWARD,0.2,0.75-1.0,4,577,0.5407279029462738,0.08463896856329092
amplitude_atr,WF3,OUTWARD,0.2,0.75-1.0,2,650,0.5969230769230769,0.11195078171166134
amplitude_atr,WF3,OUTWARD,0.2,2.0-3.0,0,3187,0.25666771258236587,-0.12562354424703356
amplitude_atr,WF3,OUTWARD,0.2,<0.5,1,729,0.7064471879286695,-0.07458903228742111
amplitude_atr,WF3,OUTWARD,0.2,0.5-0.75,0,808,0.5507425742574258,-0.10404635230676289
amplitude_atr,WF3,OUTWARD,0.2,>=3.0,1,15289,0.06632219242592714,-0.4185819275515874
amplitude_atr,WF3,OUTWARD,0.2,2.0-3.0,2,2240,0.21919642857142857,-0.23959517033490788
amplitude_atr,WF3,OUTWARD,0.2,1.5-2.0,2,1221,0.2915642915642916,-0.19228726971191223
amplitude_atr,WF3,OUTWARD,0.2,1.0-1.5,0,1909,0.41173389209009953,-0.09544949253758508
amplitude_atr,WF3,OUTWARD,0.2,1.5-2.0,4,904,0.2323008849557522,-0.3245714891419889
amplitude_atr,WF3,OUTWARD,0.2,2.0-3.0,1,2308,0.2837954939341421,-0.00832893721228917
amplitude_atr,WF3,OUTWARD,0.2,>=3.0,2,13767,0.06072492191472362,-0.4543061685762019
amplitude_atr,WF3,OUTWARD,0.2,2.0-3.0,3,1992,0.20833333333333334,-0.26683890268993976
amplitude_atr,WF3,OUTWARD,0.2,0.75-1.0,0,715,0.5622377622377622,0.0365095313287644
amplitude_atr,WF3,OUTWARD,0.2,1.5-2.0,0,1657,0.35787567893783945,-0.028144247098724387
amplitude_atr,WF3,OUTWARD,0.2,1.5-2.0,1,1269,0.31520882584712373,-0.12562550604849645
amplitude_atr,WF3,OUTWARD,0.2,<0.5,0,539,0.7142857142857143,-0.03604592395162466
amplitude_atr,WF3,OUTWARD,0.2,1.0-1.5,1,1675,0.43582089552238806,-0.040389916281796265
amplitude_atr,WF3,OUTWARD,0.2,0.75-1.0,1,603,0.5107794361525705,-0.036694289912071056
amplitude_atr,WF3,OUTWARD,0.2,2.0-3.0,4,1793,0.20691578360290017,-0.24107891026582787
amplitude_atr,WF3,OUTWARD,0.2,0.5-0.75,1,713,0.6437587657784011,0.051732641883743116
amplitude_atr,WF3,OUTWARD,0.2,1.5-2.0,3,936,0.30128205128205127,-0.13392366102351616
amplitude_atr,WF3,OUTWARD,0.2,1.0-1.5,2,1388,0.46397694524495675,0.03575869870987833
amplitude_atr,WF3,OUTWARD,0.2,>=3.0,3,13345,0.05432746346946422,-0.5860309468332178
amplitude_atr,WF3,OUTWARD,0.2,<0.5,3,863,0.7578215527230591,-0.004566660189677979
amplitude_atr,WF3,OUTWARD,0.2,0.5-0.75,2,858,0.5699300699300699,-0.07861074800531302
amplitude_atr,WF3,OUTWARD,0.2,0.5-0.75,3,688,0.5566860465116279,-0.08653001930651957
amplitude_atr,WF3,OUTWARD,0.2,1.0-1.5,3,1329,0.45221971407072986,0.01815197112411011
amplitude_atr,WF3,OUTWARD,0.2,>=3.0,4,12030,0.05012468827930175,-0.5897684433859959
amplitude_atr,WF3,OUTWARD,0.2,1.0-1.5,4,1152,0.4236111111111111,-0.025197912831804472
amplitude_atr,WF3,OUTWARD,0.2,0.75-1.0,3,587,0.5229982964224872,-0.0018360708573920061
amplitude_atr,WF3,OUTWARD,0.2,<0.5,4,1172,0.7901023890784983,0.057809043061372134
amplitude_atr,WF3,OUTWARD,0.2,<0.5,2,860,0.6825581395348838,-0.10838173319983743
amplitude_atr,WF1,OUTWARD,0.4,>=3.0,0,15981,0.08184719354233153,-0.4121708202451541
amplitude_atr,WF1,OUTWARD,0.4,2.0-3.0,0,3576,0.2273489932885906,-0.22754134094674056
amplitude_atr,WF1,OUTWARD,0.4,>=3.0,1,13856,0.07404734411085451,-0.43594210814364004
amplitude_atr,WF1,OUTWARD,0.4,0.75-1.0,2,562,0.5729537366548043,0.0743258003162232
amplitude_atr,WF1,OUTWARD,0.4,2.0-3.0,2,2611,0.2094982765224052,-0.27992962386823605
amplitude_atr,WF1,OUTWARD,0.4,0.5-0.75,0,979,0.5730337078651685,-0.07380578201739214
amplitude_atr,WF1,OUTWARD,0.4,1.0-1.5,0,2189,0.41480127912288717,-0.09420623761631133
amplitude_atr,WF1,OUTWARD,0.4,<0.5,0,631,0.7527733755942948,-0.024694373663926246
amplitude_atr,WF1,OUTWARD,0.4,>=3.0,3,12937,0.06052407822524542,-0.5486350779261087
amplitude_atr,WF1,OUTWARD,0.4,1.5-2.0,0,1667,0.3011397720455909,-0.19200383758116035
amplitude_atr,WF1,OUTWARD,0.4,<0.5,2,1083,0.7571560480147738,-0.020346595590411454
amplitude_atr,WF1,OUTWARD,0.4,1.0-1.5,3,1426,0.4214586255259467,-0.027206590177723092
amplitude_atr,WF1,OUTWARD,0.4,1.5-2.0,2,1269,0.3317572892040977,-0.09341857486397205
amplitude_atr,WF1,OUTWARD,0.4,1.5-2.0,1,1554,0.3404118404118404,-0.06346445903125955
amplitude_atr,WF1,OUTWARD,0.4,0.5-0.75,1,906,0.5838852097130243,-0.04366514032848569
amplitude_atr,WF1,OUTWARD,0.4,>=3.0,2,13365,0.06255144032921811,-0.5734058715596406
amplitude_atr,WF1,OUTWARD,0.4,<0.5,3,981,0.7604485219164119,-0.017988342552773352
amplitude_atr,WF1,OUTWARD,0.4,2.0-3.0,1,2812,0.25711237553342814,-0.11767605838005737
amplitude_atr,WF1,OUTWARD,0.4,0.75-1.0,1,709,0.4696755994358251,-0.13363360110733527
amplitude_atr,WF1,OUTWARD,0.4,<0.5,1,898,0.7416481069042317,-0.039025651447005705
amplitude_atr,WF1,OUTWARD,0.4,1.0-1.5,1,1830,0.3704918032786885,-0.18394307248571343
amplitude_atr,WF1,OUTWARD,0.4,1.0-1.5,2,1788,0.4228187919463087,-0.05807279002528917
amplitude_atr,WF1,OUTWARD,0.4,0.75-1.0,0,668,0.42065868263473055,-0.2125164340814941
amplitude_atr,WF1,OUTWARD,0.4,<0.5,4,1286,0.7511664074650077,0.016491333601812524
amplitude_atr,WF1,OUTWARD,0.4,2.0-3.0,3,2383,0.17456986991187579,-0.39888739762102515
amplitude_atr,WF1,OUTWARD,0.4,1.5-2.0,4,1098,0.2959927140255009,-0.1409946075567181
amplitude_atr,WF1,OUTWARD,0.4,>=3.0,4,12779,0.055872916503638785,-0.5296291722413023
amplitude_atr,WF1,OUTWARD,0.4,0.5-0.75,3,782,0.5933503836317136,-0.04285975916272442
amplitude_atr,WF1,OUTWARD,0.4,0.5-0.75,2,956,0.649581589958159,0.05058604244442684
amplitude_atr,WF1,OUTWARD,0.4,0.75-1.0,4,610,0.4819672131147541,-0.06194047626291538
amplitude_atr,WF1,OUTWARD,0.4,1.5-2.0,3,1056,0.3106060606060606,-0.08986523827985095
amplitude_atr,WF1,OUTWARD,0.4,0.75-1.0,3,557,0.5511669658886894,0.013831523428357181
amplitude_atr,WF2,OUTWARD,0.4,1.0-1.5,0,2191,0.3993610223642173,-0.12398205651890659
amplitude_atr,WF2,OUTWARD,0.4,>=3.0,0,15106,0.08063021316033364,-0.43328862001163704
amplitude_atr,WF2,OUTWARD,0.4,>=3.0,2,12601,0.06277279580985635,-0.5023396499213322
amplitude_atr,WF2,OUTWARD,0.4,0.75-1.0,0,665,0.45864661654135336,-0.15799195153720588
amplitude_atr,WF2,OUTWARD,0.4,>=3.0,1,13608,0.06804820693709583,-0.5039657914695056
amplitude_atr,WF2,OUTWARD,0.4,0.75-1.0,1,590,0.4830508474576271,-0.1134332116622963
amplitude_atr,WF2,OUTWARD,0.4,<0.5,0,718,0.6601671309192201,-0.10470125610410062
amplitude_atr,WF2,OUTWARD,0.4,1.5-2.0,0,1889,0.304923239809423,-0.16466988749736813
amplitude_atr,WF2,OUTWARD,0.4,0.5-0.75,1,864,0.5729166666666666,-0.07433865370534715
amplitude_atr,WF2,OUTWARD,0.4,0.5-0.75,3,724,0.6256906077348067,0.023830532844026267
amplitude_atr,WF2,OUTWARD,0.4,0.5-0.75,2,915,0.6076502732240437,-0.02207397185907399
amplitude_atr,WF2,OUTWARD,0.4,<0.5,1,859,0.6623981373690337,-0.1027964199167197
amplitude_atr,WF2,OUTWARD,0.4,0.5-0.75,0,931,0.5338345864661654,-0.11674793480548612
amplitude_atr,WF2,OUTWARD,0.4,1.5-2.0,1,1341,0.2833706189410887,-0.22660387091064427
amplitude_atr,WF2,OUTWARD,0.4,2.0-3.0,1,2534,0.2509865824782952,-0.1398967083766496
amplitude_atr,WF2,OUTWARD,0.4,1.0-1.5,1,1727,0.43138390272148236,-0.03855496335929743
amplitude_atr,WF2,OUTWARD,0.4,<0.5,2,902,0.6685144124168514,-0.06349509380823032
amplitude_atr,WF2,OUTWARD,0.4,1.0-1.5,2,1538,0.42912873862158646,-0.056981023784858205
amplitude_atr,WF2,OUTWARD,0.4,0.75-1.0,2,590,0.5,-0.0783445987923435
amplitude_atr,WF2,OUTWARD,0.4,1.5-2.0,2,1301,0.345119139123751,-0.04590890615180474
amplitude_atr,WF2,OUTWARD,0.4,2.0-3.0,0,3421,0.28880444314527914,-0.024646421403548027
amplitude_atr,WF2,OUTWARD,0.4,2.0-3.0,3,2246,0.19278717720391808,-0.3394534898025495
amplitude_atr,WF2,OUTWARD,0.4,<0.5,3,961,0.7658688865764828,-0.015496866803570694
amplitude_atr,WF2,OUTWARD,0.4,2.0-3.0,2,2620,0.20076335877862594,-0.3108367247085308
amplitude_atr,WF2,OUTWARD,0.4,>=3.0,3,11839,0.061322746853619395,-0.5456840655825608
