feature,wf,action,structure_scale,rr_bin,decile,n,target_first_rate,E_R_lower
liq_imbalance_1p0,WF1,INWARD,0.8,0.75-1.0,2,761,0.4743758212877792,-0.10920493673375443
liq_imbalance_1p0,WF1,INWARD,0.8,1.5-2.0,2,1847,0.3427179209528966,-0.043685471706539115
liq_imbalance_1p0,WF1,INWARD,0.8,0.75-1.0,1,555,0.5441441441441441,0.03452962504423968
liq_imbalance_1p0,WF1,INWARD,0.8,0.5-0.75,1,764,0.6452879581151832,0.07445873101202466
liq_imbalance_1p0,WF1,INWARD,0.8,0.75-1.0,0,285,0.4105263157894737,-0.08902440259421425
liq_imbalance_1p0,WF1,INWARD,0.8,<0.5,0,314,0.6464968152866242,-0.11092812304396893
liq_imbalance_1p0,WF1,INWARD,0.8,<0.5,3,727,0.7579092159559835,-0.002586591698296298
liq_imbalance_1p0,WF1,INWARD,0.8,0.75-1.0,4,234,0.4829059829059829,-0.0602815171096326
liq_imbalance_1p0,WF1,INWARD,0.8,<0.5,2,840,0.763095238095238,0.010182753586330013
liq_imbalance_1p0,WF2,INWARD,0.8,>=3.0,1,11106,0.07725553754727174,-0.45199047876844606
liq_imbalance_1p0,WF2,INWARD,0.8,2.0-3.0,3,2624,0.23704268292682926,-0.10736814172048821
liq_imbalance_1p0,WF2,INWARD,0.8,>=3.0,4,17118,0.06402617128169179,-0.4565094464846217
liq_imbalance_1p0,WF2,INWARD,0.8,2.0-3.0,0,2229,0.20008972633467922,-0.24318234706720054
liq_imbalance_1p0,WF2,INWARD,0.8,1.0-1.5,0,872,0.411697247706422,-0.01756351005011297
liq_imbalance_1p0,WF2,INWARD,0.8,1.0-1.5,1,1746,0.40607101947308133,-0.07794527959572359
liq_imbalance_1p0,WF2,INWARD,0.8,>=3.0,2,9579,0.08257646936005845,-0.4739518537049845
liq_imbalance_1p0,WF2,INWARD,0.8,1.0-1.5,4,750,0.38666666666666666,-0.08895678423086306
liq_imbalance_1p0,WF2,INWARD,0.8,>=3.0,0,15029,0.06733648279992016,-0.4648899738962779
liq_imbalance_1p0,WF2,INWARD,0.8,1.5-2.0,0,948,0.3291139240506329,-0.04397213141680551
liq_imbalance_1p0,WF2,INWARD,0.8,1.5-2.0,4,825,0.3321212121212121,0.023963813073050597
liq_imbalance_1p0,WF2,INWARD,0.8,>=3.0,3,10312,0.082622187742436,-0.40743819322627234
liq_imbalance_1p0,WF2,INWARD,0.8,1.5-2.0,3,1446,0.3215767634854772,-0.06431676149893219
liq_imbalance_1p0,WF2,INWARD,0.8,<0.5,4,335,0.6,-0.1870448718631556
liq_imbalance_1p0,WF2,INWARD,0.8,0.75-1.0,3,512,0.654296875,0.25113104369429734
liq_imbalance_1p0,WF2,INWARD,0.8,<0.5,2,766,0.6736292428198434,-0.08874782839981131
liq_imbalance_1p0,WF2,INWARD,0.8,0.75-1.0,2,760,0.5157894736842106,-0.030945162666660666
liq_imbalance_1p0,WF2,INWARD,0.8,2.0-3.0,4,1911,0.1978021978021978,-0.21156211048717294
liq_imbalance_1p0,WF2,INWARD,0.8,<0.5,0,299,0.5551839464882943,-0.2227930099886954
liq_imbalance_1p0,WF2,INWARD,0.8,2.0-3.0,1,2758,0.24945612762871647,-0.08752479024554936
liq_imbalance_1p0,WF2,INWARD,0.8,0.75-1.0,1,526,0.526615969581749,0.006084723845160103
liq_imbalance_1p0,WF2,INWARD,0.8,0.5-0.75,2,864,0.6030092592592593,0.00422571930749038
liq_imbalance_1p0,WF2,INWARD,0.8,2.0-3.0,2,2892,0.24654218533886585,-0.12496982527784538
liq_imbalance_1p0,WF2,INWARD,0.8,1.5-2.0,2,1514,0.3381770145310436,-0.07337185973619341
liq_imbalance_1p0,WF2,INWARD,0.8,1.0-1.5,3,1364,0.42961876832844575,-0.026369685206530304
liq_imbalance_1p0,WF2,INWARD,0.8,1.0-1.5,2,2038,0.41216879293424924,-0.05637033266928795
liq_imbalance_1p0,WF2,INWARD,0.8,1.5-2.0,1,1547,0.30122818358112474,-0.09627136826395082
liq_imbalance_1p0,WF2,INWARD,0.8,0.5-0.75,3,738,0.5840108401084011,-0.05002996059305926
liq_imbalance_1p0,WF2,INWARD,0.8,0.75-1.0,0,351,0.39316239316239315,-0.1908789999195662
liq_imbalance_1p0,WF2,INWARD,0.8,<0.5,3,609,0.7569786535303776,-0.006780548722118373
liq_imbalance_1p0,WF3,INWARD,0.8,>=3.0,3,11611,0.09310136939109465,-0.3352872026406573
liq_imbalance_1p0,WF3,INWARD,0.8,1.5-2.0,4,817,0.2913096695226438,-0.12510374652366021
liq_imbalance_1p0,WF3,INWARD,0.8,2.0-3.0,1,2662,0.24830954169797145,-0.07740317073631095
liq_imbalance_1p0,WF3,INWARD,0.8,2.0-3.0,3,2732,0.23316251830161056,-0.1662470548633407
liq_imbalance_1p0,WF3,INWARD,0.8,>=3.0,0,15031,0.06406759363981106,-0.4349406670134103
liq_imbalance_1p0,WF3,INWARD,0.8,>=3.0,2,10062,0.09958258795468097,-0.3411659883777088
liq_imbalance_1p0,WF3,INWARD,0.8,0.75-1.0,0,262,0.3893129770992366,-0.18671883951753662
liq_imbalance_1p0,WF3,INWARD,0.8,>=3.0,1,10714,0.07914877730072802,-0.43221919119904706
liq_imbalance_1p0,WF3,INWARD,0.8,1.5-2.0,0,799,0.2828535669586984,-0.15296174663979487
liq_imbalance_1p0,WF3,INWARD,0.8,>=3.0,4,15217,0.07110468554905698,-0.40863279884695736
liq_imbalance_1p0,WF3,INWARD,0.8,1.5-2.0,2,1433,0.31123517096999304,-0.11314916377656127
liq_imbalance_1p0,WF3,INWARD,0.8,1.0-1.5,2,1758,0.4101251422070535,-0.06602984681053775
liq_imbalance_1p0,WF3,INWARD,0.8,0.5-0.75,0,277,0.5270758122743683,-0.10680299593756686
liq_imbalance_1p0,WF3,INWARD,0.8,0.75-1.0,1,550,0.5672727272727273,0.08948177864662947
liq_imbalance_1p0,WF3,INWARD,0.8,1.0-1.5,3,1468,0.44141689373297005,0.00030604900357860456
liq_imbalance_1p0,WF3,INWARD,0.8,0.75-1.0,3,629,0.5023847376788553,-0.0479062774557
liq_imbalance_1p0,WF3,INWARD,0.8,2.0-3.0,4,1930,0.23730569948186528,-0.02540254135658646
liq_imbalance_1p0,WF3,INWARD,0.8,0.75-1.0,4,209,0.47368421052631576,-0.09408552464981891
liq_imbalance_1p0,WF3,INWARD,0.8,1.5-2.0,1,1364,0.3284457478005865,-0.05233045735997804
liq_imbalance_1p0,WF3,INWARD,0.8,2.0-3.0,0,1991,0.21898543445504773,-0.11325291479069441
liq_imbalance_1p0,WF3,INWARD,0.8,2.0-3.0,2,2716,0.21354933726067746,-0.22701013801703213
liq_imbalance_1p0,WF3,INWARD,0.8,<0.5,3,509,0.7053045186640472,-0.05240963070466417
liq_imbalance_1p0,WF3,INWARD,0.8,<0.5,1,507,0.6962524654832347,-0.08093902672003715
liq_imbalance_1p0,WF3,INWARD,0.8,0.5-0.75,1,715,0.6237762237762238,0.024126322740197527
liq_imbalance_1p0,WF3,INWARD,0.8,0.75-1.0,2,631,0.5483359746434231,0.024055628506057043
liq_imbalance_1p0,WF3,INWARD,0.8,1.5-2.0,3,1380,0.29492753623188406,-0.16959776830485632
liq_imbalance_1p0,WF3,INWARD,0.8,1.0-1.5,0,679,0.4108983799705449,-0.037259948367765035
liq_imbalance_1p0,WF3,INWARD,0.8,0.5-0.75,4,260,0.5384615384615384,-0.049863202114198014
liq_imbalance_1p0,WF3,INWARD,0.8,<0.5,4,387,0.7338501291989664,-0.019155221583223265
liq_imbalance_1p0,WF3,INWARD,0.8,0.5-0.75,3,569,0.6362038664323374,0.04723784732294964
liq_imbalance_1p0,WF3,INWARD,0.8,0.5-0.75,2,641,0.592823712948518,-0.03397500327718091
liq_imbalance_1p0,WF1,INWARD,1.2,>=3.0,4,10040,0.0647410358565737,-0.4911415474266148
liq_imbalance_1p0,WF1,INWARD,1.2,<0.5,4,330,0.6818181818181818,-0.07338035697439019
liq_imbalance_1p0,WF1,INWARD,1.2,>=3.0,0,10215,0.06098874204601077,-0.5860215381749349
liq_imbalance_1p0,WF1,INWARD,1.2,0.5-0.75,4,278,0.5143884892086331,-0.07820908115336604
liq_imbalance_1p0,WF1,INWARD,1.2,>=3.0,3,6703,0.09533044905266298,-0.41174224384397606
liq_imbalance_1p0,WF1,INWARD,1.2,>=3.0,1,6625,0.0780377358490566,-0.4555704796459044
liq_imbalance_1p0,WF1,INWARD,1.2,<0.5,1,886,0.791196388261851,0.036589001533813545
liq_imbalance_1p0,WF1,INWARD,1.2,1.0-1.5,2,2176,0.4420955882352941,0.005649789046496941
liq_imbalance_1p0,WF1,INWARD,1.2,>=3.0,2,6624,0.09571256038647342,-0.37657134989791907
liq_imbalance_1p0,WF1,INWARD,1.2,2.0-3.0,2,2615,0.21108986615678776,-0.2109684581494893
liq_imbalance_1p0,WF1,INWARD,1.2,2.0-3.0,1,2633,0.2278769464489176,-0.14307572062814916
liq_imbalance_1p0,WF1,INWARD,1.2,1.5-2.0,3,1575,0.2965079365079365,-0.11469735209794839
liq_imbalance_1p0,WF1,INWARD,1.2,1.0-1.5,0,886,0.4187358916478555,0.02493630219467149
liq_imbalance_1p0,WF1,INWARD,1.2,1.5-2.0,4,911,0.29418221734357847,-0.1399547103589144
liq_imbalance_1p0,WF1,INWARD,1.2,2.0-3.0,3,2527,0.222793826671943,-0.16757927530989256
liq_imbalance_1p0,WF1,INWARD,1.2,2.0-3.0,0,2362,0.2260795935647756,-0.0695465910136091
liq_imbalance_1p0,WF1,INWARD,1.2,0.5-0.75,3,877,0.6510832383124288,0.07437080953949647
liq_imbalance_1p0,WF1,INWARD,1.2,2.0-3.0,4,2300,0.20652173913043478,-0.13986363756840178
liq_imbalance_1p0,WF1,INWARD,1.2,1.5-2.0,0,1014,0.27613412228796846,-0.19228915732616889
liq_imbalance_1p0,WF1,INWARD,1.2,1.0-1.5,3,2006,0.42572283150548357,0.0036556487908044875
liq_imbalance_1p0,WF1,INWARD,1.2,1.5-2.0,1,1517,0.32432432432432434,-0.052447915223140636
liq_imbalance_1p0,WF1,INWARD,1.2,1.0-1.5,1,1962,0.4169215086646279,-0.03635538371539523
liq_imbalance_1p0,WF1,INWARD,1.2,1.0-1.5,4,977,0.3735926305015353,-0.0550477347976049
liq_imbalance_1p0,WF1,INWARD,1.2,0.75-1.0,3,892,0.5594170403587444,0.07509686005583635
liq_imbalance_1p0,WF1,INWARD,1.2,0.5-0.75,2,960,0.6041666666666666,0.005527663969023437
liq_imbalance_1p0,WF1,INWARD,1.2,0.75-1.0,1,667,0.48875562218890556,-0.05858936928164478
liq_imbalance_1p0,WF1,INWARD,1.2,0.5-0.75,0,324,0.6388888888888888,0.1311873807816815
liq_imbalance_1p0,WF1,INWARD,1.2,1.5-2.0,2,1699,0.32430841671571514,-0.05885545411223829
liq_imbalance_1p0,WF1,INWARD,1.2,0.5-0.75,1,785,0.6127388535031847,0.025166153762820494
liq_imbalance_1p0,WF1,INWARD,1.2,0.75-1.0,0,358,0.43854748603351956,-0.04843797706548136
liq_imbalance_1p0,WF1,INWARD,1.2,<0.5,0,337,0.6735905044510386,-0.06941130819752633
liq_imbalance_1p0,WF1,INWARD,1.2,<0.5,3,841,0.7669441141498217,0.011345648438152077
liq_imbalance_1p0,WF2,INWARD,1.2,2.0-3.0,3,2300,0.24347826086956523,-0.08286219293115901
liq_imbalance_1p0,WF2,INWARD,1.2,>=3.0,4,11914,0.06546919590397851,-0.4553372396672677
liq_imbalance_1p0,WF2,INWARD,1.2,1.0-1.5,0,1016,0.390748031496063,-0.05752878438707064
liq_imbalance_1p0,WF2,INWARD,1.2,>=3.0,2,5704,0.07924263674614306,-0.5085640016148031
liq_imbalance_1p0,WF2,INWARD,1.2,2.0-3.0,0,2442,0.2035217035217035,-0.201544002602433
liq_imbalance_1p0,WF2,INWARD,1.2,1.0-1.5,4,890,0.4314606741573034,0.0604793069266314
liq_imbalance_1p0,WF2,INWARD,1.2,>=3.0,0,10726,0.07402573186649264,-0.4460384096415851
liq_imbalance_1p0,WF2,INWARD,1.2,1.5-2.0,0,1125,0.3244444444444444,-0.022545153079413224
liq_imbalance_1p0,WF2,INWARD,1.2,1.5-2.0,4,1012,0.32806324110671936,0.017708709566944352
liq_imbalance_1p0,WF2,INWARD,1.2,>=3.0,3,6470,0.09567233384853169,-0.361292243317271
liq_imbalance_1p0,WF2,INWARD,1.2,<0.5,4,440,0.6727272727272727,-0.06278815103310219
liq_imbalance_1p0,WF2,INWARD,1.2,0.75-1.0,3,667,0.6461769115442278,0.22952278380770888
liq_imbalance_1p0,WF2,INWARD,1.2,1.5-2.0,3,1346,0.3112927191679049,-0.05280387833192277
liq_imbalance_1p0,WF2,INWARD,1.2,<0.5,2,959,0.6986444212721585,-0.058876158867512164
liq_imbalance_1p0,WF2,INWARD,1.2,>=3.0,1,6710,0.08271236959761549,-0.43256587367818927
liq_imbalance_1p0,WF2,INWARD,1.2,1.0-1.5,1,1797,0.41624930439621594,-0.01724696331441328
liq_imbalance_1p0,WF2,INWARD,1.2,<0.5,0,361,0.5457063711911357,-0.2423874649998336
liq_imbalance_1p0,WF2,INWARD,1.2,2.0-3.0,1,2271,0.23293703214442976,-0.1516006654294424
liq_imbalance_1p0,WF2,INWARD,1.2,0.5-0.75,2,977,0.6141248720573184,0.08305099280833657
liq_imbalance_1p0,WF2,INWARD,1.2,0.75-1.0,1,691,0.5296671490593343,0.02403755507119762
liq_imbalance_1p0,WF2,INWARD,1.2,1.5-2.0,2,1442,0.31622746185852985,-0.06500419472286163
liq_imbalance_1p0,WF2,INWARD,1.2,2.0-3.0,2,2271,0.24350506384852488,-0.11112874643315634
liq_imbalance_1p0,WF2,INWARD,1.2,2.0-3.0,4,2148,0.18528864059590316,-0.2610058426393599
liq_imbalance_1p0,WF2,INWARD,1.2,1.0-1.5,2,1901,0.43240399789584427,-0.011733552773000899
liq_imbalance_1p0,WF2,INWARD,1.2,1.0-1.5,3,1460,0.4226027397260274,0.00046892155167179615
liq_imbalance_1p0,WF2,INWARD,1.2,0.75-1.0,0,393,0.41475826972010177,-0.1255615213222716
liq_imbalance_1p0,WF2,INWARD,1.2,<0.5,3,664,0.7454819277108434,-0.013662338618693834
liq_imbalance_1p0,WF3,INWARD,1.2,1.5-2.0,4,966,0.2888198757763975,-0.0684539416733624
liq_imbalance_1p0,WF3,INWARD,1.2,2.0-3.0,1,2351,0.24968098681412165,-0.04489882885126102
liq_imbalance_1p0,WF3,INWARD,1.2,2.0-3.0,3,2499,0.20808323329331732,-0.2320004026363072
liq_imbalance_1p0,WF3,INWARD,1.2,>=3.0,0,10452,0.06592039800995025,-0.48250583138739517
liq_imbalance_1p0,WF3,INWARD,1.2,0.75-1.0,0,328,0.4176829268292683,-0.13885689083345382
liq_imbalance_1p0,WF3,INWARD,1.2,1.5-2.0,0,969,0.29721362229102166,-0.0364033539073718
liq_imbalance_1p0,WF3,INWARD,1.2,1.5-2.0,2,1355,0.2605166051660517,-0.208189942720936
liq_imbalance_1p0,WF3,INWARD,1.2,>=3.0,4,10267,0.07821174637187105,-0.4170814388356629
liq_imbalance_1p0,WF3,INWARD,1.2,0.5-0.75,0,332,0.5030120481927711,-0.14820439723460024
liq_imbalance_1p0,WF3,INWARD,1.2,0.75-1.0,1,673,0.5304606240713224,0.042466911623806045
liq_imbalance_1p0,WF3,INWARD,1.2,>=3.0,3,6572,0.09981740718198417,-0.32802429854833154
liq_imbalance_1p0,WF3,INWARD,1.2,2.0-3.0,4,2165,0.21709006928406466,-0.07733856904379
liq_imbalance_1p0,WF3,INWARD,1.2,>=3.0,2,5733,0.10465724751439037,-0.32050747452113293
liq_imbalance_1p0,WF3,INWARD,1.2,0.75-1.0,3,648,0.5679012345679012,0.07269856788085123
liq_imbalance_1p0,WF3,INWARD,1.2,>=3.0,1,6364,0.08045254556882464,-0.4524082090044771
liq_imbalance_1p0,WF3,INWARD,1.2,1.0-1.5,3,1475,0.41491525423728814,-0.03513580623307367
liq_imbalance_1p0,WF3,INWARD,1.2,2.0-3.0,0,2210,0.2153846153846154,-0.12280172703731461
liq_imbalance_1p0,WF3,INWARD,1.2,2.0-3.0,2,2127,0.24165491302303715,-0.10233273532809278
liq_imbalance_1p0,WF3,INWARD,1.2,<0.5,3,562,0.7313167259786477,-0.025456382794375888
liq_imbalance_1p0,WF3,INWARD,1.2,<0.5,1,605,0.7090909090909091,-0.056714096880878216
liq_imbalance_1p0,WF3,INWARD,1.2,1.0-1.5,2,1701,0.39271017048794826,-0.0766364999906941
liq_imbalance_1p0,WF3,INWARD,1.2,0.5-0.75,1,874,0.6498855835240275,0.06464726377535404
liq_imbalance_1p0,WF3,INWARD,1.2,0.75-1.0,4,286,0.4160839160839161,-0.21251966456575264
liq_imbalance_1p0,WF3,INWARD,1.2,0.75-1.0,2,809,0.48702101359703337,-0.06147152896510642
liq_imbalance_1p0,WF3,INWARD,1.2,1.5-2.0,3,1320,0.3196969696969697,-0.07969319204755348
liq_imbalance_1p0,WF3,INWARD,1.2,1.0-1.5,0,822,0.40632603406326034,-0.006174845369855001
liq_imbalance_1p0,WF3,INWARD,1.2,0.5-0.75,4,336,0.5684523809523809,-0.028533499858156414
liq_imbalance_1p0,WF3,INWARD,1.2,<0.5,4,361,0.7313019390581718,-0.04982454477718207
liq_imbalance_1p0,WF3,INWARD,1.2,0.5-0.75,3,662,0.6193353474320241,0.025700284650617966
liq_imbalance_1p0,WF2,OUTWARD,0.2,0.5-0.75,2,799,0.5869837296620776,-0.034236684497408305
liq_imbalance_1p0,WF3,OUTWARD,0.2,0.5-0.75,1,753,0.6188579017264276,0.010446595301117067
liq_imbalance_1p0,WF2,OUTWARD,0.4,0.5-0.75,2,840,0.6059523809523809,-0.0064399074556362925
liq_imbalance_1p0,WF3,OUTWARD,0.4,0.5-0.75,1,792,0.6073232323232324,0.010235520878093448
liq_imbalance_1p0,WF2,OUTWARD,0.8,0.5-0.75,2,858,0.5769230769230769,-0.0539285702118566
liq_imbalance_1p0,WF3,OUTWARD,0.8,0.5-0.75,1,934,0.6466809421841542,0.08143521418708251
liq_imbalance_1p0,WF2,OUTWARD,1.2,0.75-1.0,2,672,0.5669642857142857,0.05222173442989539
liq_imbalance_1p0,WF2,OUTWARD,1.2,0.5-0.75,2,886,0.5846501128668171,-0.039222508920395555
liq_imbalance_1p0,WF3,OUTWARD,1.2,1.0-1.5,2,1755,0.4284900284900285,-0.0032766504953877762
liq_imbalance_1p0,WF3,OUTWARD,1.2,0.5-0.75,1,849,0.6431095406360424,0.06296272355265883
liq_imbalance_1p0,WF2,INWARD,0.2,0.5-0.75,0,338,0.5384615384615384,-0.12482338975578218
liq_imbalance_1p0,WF2,INWARD,0.2,0.5-0.75,4,264,0.6477272727272727,0.097017714539134
liq_imbalance_1p0,WF2,INWARD,0.2,0.5-0.75,1,613,0.6476345840130505,0.0678072333558887
liq_imbalance_1p0,WF2,INWARD,0.2,0.75-1.0,4,201,0.5074626865671642,-0.018685301378875762
liq_imbalance_1p0,WF2,INWARD,0.2,<0.5,1,619,0.715670436187399,-0.05744343720722685
liq_imbalance_1p0,WF3,INWARD,0.2,1.0-1.5,1,1341,0.39224459358687547,-0.1028831543190455
liq_imbalance_1p0,WF3,INWARD,0.2,1.0-1.5,4,666,0.4009009009009009,-0.038259153265258354
liq_imbalance_1p0,WF3,INWARD,0.2,<0.5,2,726,0.7079889807162535,-0.08071574296649939
liq_imbalance_1p0,WF2,INWARD,0.4,0.5-0.75,0,338,0.5384615384615384,-0.12433306102131102
liq_imbalance_1p0,WF2,INWARD,0.4,0.5-0.75,4,265,0.6566037735849056,0.11182964368097746
liq_imbalance_1p0,WF2,INWARD,0.4,0.5-0.75,1,627,0.6443381180223285,0.06110339985783323
liq_imbalance_1p0,WF2,INWARD,0.4,0.75-1.0,4,203,0.4975369458128079,-0.03361439308157588
liq_imbalance_1p0,WF2,INWARD,0.4,<0.5,1,620,0.7161290322580646,-0.056831268754193684
liq_imbalance_1p0,WF3,INWARD,0.4,1.0-1.5,1,1437,0.3743910925539318,-0.1456426132974609
liq_imbalance_1p0,WF3,INWARD,0.4,1.0-1.5,4,688,0.4069767441860465,-0.02821158557849114
liq_imbalance_1p0,WF3,INWARD,0.4,<0.5,2,732,0.7103825136612022,-0.07890945827523081
liq_imbalance_1p0,WF2,INWARD,0.8,0.5-0.75,0,376,0.5452127659574468,-0.11369872408982816
liq_imbalance_1p0,WF2,INWARD,0.8,0.5-0.75,4,296,0.6351351351351351,0.06726950806743234
liq_imbalance_1p0,WF2,INWARD,0.8,0.5-0.75,1,704,0.5923295454545454,-0.023887159052437063
liq_imbalance_1p0,WF2,INWARD,0.8,0.75-1.0,4,251,0.49800796812749004,0.010389143229229198
liq_imbalance_1p0,WF2,INWARD,0.8,<0.5,1,701,0.7517831669044223,-0.0030386106628870514
liq_imbalance_1p0,WF3,INWARD,0.8,1.0-1.5,1,1614,0.3990086741016109,-0.07550630098070198
liq_imbalance_1p0,WF3,INWARD,0.8,1.0-1.5,4,815,0.4233128834355828,0.00944771274815884
liq_imbalance_1p0,WF3,INWARD,0.8,<0.5,2,790,0.7126582278481013,-0.07149066610582337
liq_imbalance_1p0,WF1,INWARD,1.2,<0.5,2,979,0.7425944841675178,0.010217411415422614
liq_imbalance_1p0,WF1,INWARD,1.2,0.75-1.0,4,313,0.5591054313099042,0.08743072606397301
liq_imbalance_1p0,WF1,INWARD,1.2,0.75-1.0,2,814,0.5085995085995086,-0.020650793249280895
liq_imbalance_1p0,WF2,INWARD,1.2,0.5-0.75,3,716,0.5824022346368715,-0.04513380302609993
liq_imbalance_1p0,WF2,INWARD,1.2,0.5-0.75,0,434,0.48847926267281105,-0.2019517814392814
liq_imbalance_1p0,WF2,INWARD,1.2,0.5-0.75,4,345,0.6898550724637681,0.17042584734215635
liq_imbalance_1p0,WF2,INWARD,1.2,0.5-0.75,1,890,0.5764044943820225,-0.01774490790674871
liq_imbalance_1p0,WF2,INWARD,1.2,0.75-1.0,4,270,0.5037037037037037,0.03305350393539779
liq_imbalance_1p0,WF2,INWARD,1.2,<0.5,1,771,0.7522697795071336,-0.008921164988569711
liq_imbalance_1p0,WF2,INWARD,1.2,0.75-1.0,2,934,0.49464668094218417,-0.05220578718126301
liq_imbalance_1p0,WF3,INWARD,1.2,1.5-2.0,1,1242,0.3244766505636071,-0.024687510698584485
liq_imbalance_1p0,WF3,INWARD,1.2,0.5-0.75,2,731,0.5718194254445964,-0.05552144092621687
liq_imbalance_1p0,WF3,INWARD,1.2,1.0-1.5,1,1669,0.42600359496704615,0.01524363827104201
liq_imbalance_1p0,WF3,INWARD,1.2,1.0-1.5,4,865,0.4,0.018462977446821575
liq_imbalance_1p0,WF3,INWARD,1.2,<0.5,2,878,0.7038724373576309,-0.07746300095353716
liq_imbalance_1p0,WF3,INWARD,0.8,<0.5,0,288,0.6631944444444444,-0.10734234916879763
liq_imbalance_1p0,WF2,INWARD,1.2,1.5-2.0,1,1288,0.28726708074534163,-0.1082081361569663
liq_imbalance_1p0,WF3,INWARD,1.2,<0.5,0,296,0.7094594594594594,-0.004185865540122889
room_up_atr,WF1,OUTWARD,0.2,>=3.0,4,14523,0.057288439027749084,-0.49779115849714767
room_up_atr,WF1,OUTWARD,0.2,>=3.0,3,15019,0.0629203009521273,-0.4872599570740327
room_up_atr,WF1,OUTWARD,0.2,2.0-3.0,2,2862,0.2148846960167715,-0.25879998475737814
room_up_atr,WF1,OUTWARD,0.2,>=3.0,1,14715,0.06863744478423378,-0.540535806521194
room_up_atr,WF1,OUTWARD,0.2,0.75-1.0,0,698,0.43982808022922637,-0.1808947597938134
room_up_atr,WF1,OUTWARD,0.2,>=3.0,2,14297,0.07001468839616702,-0.4660622784621489
room_up_atr,WF1,OUTWARD,0.2,2.0-3.0,0,3045,0.180623973727422,-0.3791609471299844
room_up_atr,WF1,OUTWARD,0.2,>=3.0,0,13937,0.061060486474851114,-0.5799181131043363
room_up_atr,WF1,OUTWARD,0.2,0.5-0.75,0,1075,0.5934883720930233,-0.039171707662393605
room_up_atr,WF1,OUTWARD,0.2,1.0-1.5,4,972,0.39814814814814814,-0.050078747933175835
room_up_atr,WF1,OUTWARD,0.2,<0.5,4,716,0.7681564245810056,0.015575583871230377
room_up_atr,WF1,OUTWARD,0.2,0.5-0.75,3,755,0.5801324503311258,-0.01757151742908821
room_up_atr,WF1,OUTWARD,0.2,1.5-2.0,2,1319,0.36315390447308565,0.040914298200489425
room_up_atr,WF1,OUTWARD,0.2,<0.5,0,1208,0.7375827814569537,-0.045841857468393185
room_up_atr,WF1,OUTWARD,0.2,1.0-1.5,3,1455,0.4281786941580756,-0.020376858682688397
room_up_atr,WF1,OUTWARD,0.2,1.5-2.0,0,1432,0.2842178770949721,-0.22668582852615723
room_up_atr,WF1,OUTWARD,0.2,<0.5,2,1003,0.7018943170488534,-0.07274448533151374
room_up_atr,WF1,OUTWARD,0.2,0.5-0.75,1,1157,0.581676750216076,-0.075744008302394
room_up_atr,WF1,OUTWARD,0.2,<0.5,1,1106,0.7848101265822784,0.017835284644205925
room_up_atr,WF1,OUTWARD,0.2,2.0-3.0,1,3056,0.24509162303664922,-0.16261714525234502
room_up_atr,WF1,OUTWARD,0.2,2.0-3.0,3,2274,0.21591908531222515,-0.23661069167147664
room_up_atr,WF1,OUTWARD,0.2,1.5-2.0,4,948,0.31856540084388185,-0.10029841981993604
room_up_atr,WF1,OUTWARD,0.2,1.0-1.5,1,2190,0.4141552511415525,-0.07508214015116277
room_up_atr,WF1,OUTWARD,0.2,1.0-1.5,0,2023,0.3791398912506179,-0.1661298415787167
room_up_atr,WF1,OUTWARD,0.2,2.0-3.0,4,1701,0.2310405643738977,-0.19622129778237105
room_up_atr,WF1,OUTWARD,0.2,0.75-1.0,1,860,0.5523255813953488,0.016186435115401063
room_up_atr,WF1,OUTWARD,0.2,0.75-1.0,3,504,0.4642857142857143,-0.13013878744174473
room_up_atr,WF1,OUTWARD,0.2,0.5-0.75,2,945,0.638095238095238,0.06353871822328654
room_up_atr,WF1,OUTWARD,0.2,1.5-2.0,1,1448,0.31837016574585636,-0.135823994921031
room_up_atr,WF1,OUTWARD,0.2,1.5-2.0,3,1122,0.33778966131907306,-0.04249818718260427
room_up_atr,WF1,OUTWARD,0.2,0.5-0.75,4,535,0.611214953271028,-0.0013657222196366062
room_up_atr,WF1,OUTWARD,0.2,1.0-1.5,2,1752,0.4075342465753425,-0.09654099905411248
room_up_atr,WF1,OUTWARD,0.2,0.75-1.0,2,597,0.5276381909547738,0.023336044511198827
room_up_atr,WF1,OUTWARD,0.2,0.75-1.0,4,417,0.5515587529976019,0.03412096230123578
room_up_atr,WF1,OUTWARD,0.2,<0.5,3,782,0.7531969309462916,-0.005732429644036646
room_up_atr,WF2,OUTWARD,0.2,1.0-1.5,3,1441,0.4260929909784872,-0.04847082972861328
room_up_atr,WF2,OUTWARD,0.2,>=3.0,1,13321,0.06816305082201037,-0.45506101101449803
room_up_atr,WF2,OUTWARD,0.2,>=3.0,4,14588,0.06704140389361118,-0.4099229716251
room_up_atr,WF2,OUTWARD,0.2,>=3.0,3,14755,0.06716367333107422,-0.4546798641238774
room_up_atr,WF2,OUTWARD,0.2,1.0-1.5,1,1802,0.42341842397336293,-0.07417786697467049
room_up_atr,WF2,OUTWARD,0.2,0.75-1.0,0,615,0.4894308943089431,-0.06757538634856419
room_up_atr,WF2,OUTWARD,0.2,>=3.0,2,13728,0.06541375291375291,-0.5317235265176234
room_up_atr,WF2,OUTWARD,0.2,1.0-1.5,4,1040,0.41442307692307695,-0.06672247987803374
