candidate_id,symbol,touch_time,break_step,break_from,break_to,gap_minutes,reason,hour
RB:5m:1:1:22301:22305:1,RB,2026-05-15 10:10:00,2.0,2026-05-15 10:10:00,2026-05-15 10:30:00,20.0,正常午间休市,10
RB:5m:1:1:22301:22305:2,RB,2026-05-15 10:35:00,12.0,2026-05-15 11:25:00,2026-05-15 13:30:00,125.0,正常午间休市,10
RB:5m:1:1:22301:22305:3,RB,2026-05-15 11:20:00,3.0,2026-05-15 11:25:00,2026-05-15 13:30:00,125.0,正常午间休市,11
RB:5m:1:1:22311:22323:1,RB,2026-05-15 09:35:00,9.0,2026-05-15 10:10:00,2026-05-15 10:30:00,20.0,正常午间休市,9
RB:5m:0:1:22292:22323:1,RB,2026-05-15 11:25:00,2.0,2026-05-15 11:25:00,2026-05-15 13:30:00,125.0,正常午间休市,11
RB:5m:1:-1:22355:22360:1,RB,2026-05-15 10:55:00,8.0,2026-05-15 11:25:00,2026-05-15 13:30:00,125.0,正常午间休市,10
RB:5m:1:-1:22484:22489:1,RB,2026-05-19 14:55:00,2.0,2026-05-19 14:55:00,2026-05-19 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:22495:22503:1,RB,2026-05-19 11:05:00,6.0,2026-05-19 11:25:00,2026-05-19 13:30:00,125.0,正常午间休市,11
RB:5m:1:-1:22495:22503:2,RB,2026-05-19 11:30:00,1.0,2026-05-19 11:25:00,2026-05-19 13:30:00,125.0,正常午间休市,11
RB:5m:1:-1:22495:22503:4,RB,2026-05-19 14:35:00,6.0,2026-05-19 14:55:00,2026-05-19 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:1:22515:22518:2,RB,2026-05-20 09:30:00,10.0,2026-05-20 10:10:00,2026-05-20 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:22535:22554:1,RB,2026-05-20 09:25:00,11.0,2026-05-20 10:10:00,2026-05-20 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:22535:22554:3,RB,2026-05-21 10:45:00,10.0,2026-05-21 11:25:00,2026-05-21 13:30:00,125.0,正常午间休市,10
RB:5m:1:1:22583:22587:3,RB,2026-05-20 22:10:00,11.0,2026-05-20 22:55:00,2026-05-21 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:-1:22596:22600:2,RB,2026-05-20 22:40:00,5.0,2026-05-20 22:55:00,2026-05-21 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:1:22634:22640:1,RB,2026-05-21 10:55:00,8.0,2026-05-21 11:25:00,2026-05-21 13:30:00,125.0,正常午间休市,10
RB:5m:1:-1:22675:22692:1,RB,2026-05-22 10:10:00,2.0,2026-05-22 10:10:00,2026-05-22 10:30:00,20.0,正常午间休市,10
RB:5m:1:1:22693:22706:1,RB,2026-05-22 14:30:00,7.0,2026-05-22 14:55:00,2026-05-22 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:1:22693:22706:3,RB,2026-05-26 09:45:00,7.0,2026-05-26 10:10:00,2026-05-26 10:30:00,20.0,正常午间休市,9
RB:5m:1:1:22693:22706:4,RB,2026-05-26 10:05:00,3.0,2026-05-26 10:10:00,2026-05-26 10:30:00,20.0,正常午间休市,10
RB:5m:1:1:22753:22761:1,RB,2026-05-26 09:40:00,8.0,2026-05-26 10:10:00,2026-05-26 10:30:00,20.0,正常午间休市,9
RB:5m:0:1:22693:22761:1,RB,2026-05-26 09:45:00,7.0,2026-05-26 10:10:00,2026-05-26 10:30:00,20.0,正常午间休市,9
RB:5m:0:1:22693:22761:2,RB,2026-05-26 10:05:00,3.0,2026-05-26 10:10:00,2026-05-26 10:30:00,20.0,正常午间休市,10
RB:5m:1:-1:22776:22781:1,RB,2026-05-25 14:10:00,11.0,2026-05-25 14:55:00,2026-05-25 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:1:22788:22795:1,RB,2026-05-25 14:35:00,6.0,2026-05-25 14:55:00,2026-05-25 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:22828:22830:2,RB,2026-06-10 14:50:00,3.0,2026-06-10 14:55:00,2026-06-10 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:22828:22830:3,RB,2026-06-12 11:30:00,1.0,2026-06-12 11:25:00,2026-06-12 13:30:00,125.0,正常午间休市,11
RB:5m:1:-1:22828:22830:5,RB,2026-06-12 23:00:00,1.0,2026-06-12 22:55:00,2026-06-15 09:00:00,3485.0,节假日或周末,23
RB:5m:1:-1:22828:22830:6,RB,2026-06-15 10:05:00,3.0,2026-06-15 10:10:00,2026-06-15 10:30:00,20.0,正常午间休市,10
RB:5m:1:-1:22828:22830:7,RB,2026-06-15 10:50:00,9.0,2026-06-15 11:25:00,2026-06-15 13:30:00,125.0,正常午间休市,10
RB:5m:1:-1:22828:22830:8,RB,2026-06-15 14:05:00,12.0,2026-06-15 14:55:00,2026-06-15 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:22856:22863:1,RB,2026-05-26 14:55:00,2.0,2026-05-26 14:55:00,2026-05-26 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:22856:22863:2,RB,2026-05-27 09:55:00,5.0,2026-05-27 10:10:00,2026-05-27 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:22856:22863:3,RB,2026-05-27 10:55:00,8.0,2026-05-27 11:25:00,2026-05-27 13:30:00,125.0,正常午间休市,10
RB:5m:1:1:22940:22945:1,RB,2026-05-28 14:55:00,2.0,2026-05-28 14:55:00,2026-05-28 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:1:22940:22945:2,RB,2026-06-08 22:25:00,8.0,2026-06-08 22:55:00,2026-06-09 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:1:22940:22945:3,RB,2026-06-08 22:55:00,2.0,2026-06-08 22:55:00,2026-06-09 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:1:22940:22945:4,RB,2026-06-09 09:45:00,7.0,2026-06-09 10:10:00,2026-06-09 10:30:00,20.0,正常午间休市,9
RB:5m:1:1:22940:22945:5,RB,2026-06-09 10:05:00,3.0,2026-06-09 10:10:00,2026-06-09 10:30:00,20.0,正常午间休市,10
RB:5m:1:1:22940:22945:7,RB,2026-06-09 14:35:00,6.0,2026-06-09 14:55:00,2026-06-09 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:1:22949:22964:1,RB,2026-05-27 23:00:00,1.0,2026-05-27 22:55:00,2026-05-28 09:00:00,605.0,夜盘正常结束,23
RB:5m:1:-1:22964:22968:1,RB,2026-05-28 09:25:00,11.0,2026-05-28 10:10:00,2026-05-28 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:22997:23012:1,RB,2026-05-29 09:25:00,11.0,2026-05-29 10:10:00,2026-05-29 10:30:00,20.0,正常午间休市,9
RB:5m:1:1:23037:23038:4,RB,2026-06-04 22:50:00,3.0,2026-06-04 22:55:00,2026-06-05 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:-1:23064:23069:3,RB,2026-05-29 22:05:00,12.0,2026-05-29 22:55:00,2026-06-01 09:00:00,3485.0,节假日或周末,22
RB:5m:1:-1:23064:23069:4,RB,2026-05-29 23:00:00,1.0,2026-05-29 22:55:00,2026-06-01 09:00:00,3485.0,节假日或周末,23
RB:5m:1:1:23099:23106:1,RB,2026-06-04 10:55:00,8.0,2026-06-04 11:25:00,2026-06-04 13:30:00,125.0,正常午间休市,10
RB:5m:1:1:23099:23106:2,RB,2026-06-04 11:30:00,1.0,2026-06-04 11:25:00,2026-06-04 13:30:00,125.0,正常午间休市,11
RB:5m:1:1:23125:23137:1,RB,2026-06-01 14:25:00,8.0,2026-06-01 14:55:00,2026-06-01 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:1:23125:23137:2,RB,2026-06-01 14:55:00,2.0,2026-06-01 14:55:00,2026-06-01 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:23175:23177:1,RB,2026-06-02 10:10:00,2.0,2026-06-02 10:10:00,2026-06-02 10:30:00,20.0,正常午间休市,10
RB:5m:1:-1:23175:23177:2,RB,2026-06-02 10:50:00,9.0,2026-06-02 11:25:00,2026-06-02 13:30:00,125.0,正常午间休市,10
RB:5m:1:-1:23179:23185:1,RB,2026-06-02 10:05:00,3.0,2026-06-02 10:10:00,2026-06-02 10:30:00,20.0,正常午间休市,10
RB:5m:1:1:23192:23204:1,RB,2026-06-02 14:25:00,8.0,2026-06-02 14:55:00,2026-06-02 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:1:23192:23204:3,RB,2026-06-03 09:20:00,12.0,2026-06-03 10:10:00,2026-06-03 10:30:00,20.0,正常午间休市,9
RB:5m:1:1:23192:23204:4,RB,2026-06-03 09:30:00,10.0,2026-06-03 10:10:00,2026-06-03 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:23238:23259:1,RB,2026-06-10 14:45:00,4.0,2026-06-10 14:55:00,2026-06-10 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:0:-1:23238:23259:1,RB,2026-06-10 14:45:00,4.0,2026-06-10 14:55:00,2026-06-10 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:23317:23332:2,RB,2026-06-05 11:15:00,4.0,2026-06-05 11:25:00,2026-06-05 13:30:00,125.0,正常午间休市,11
RB:5m:1:-1:23341:23344:1,RB,2026-06-05 10:15:00,1.0,2026-06-05 10:10:00,2026-06-05 10:30:00,20.0,正常午间休市,10
RB:5m:1:-1:23341:23344:2,RB,2026-06-05 11:15:00,4.0,2026-06-05 11:25:00,2026-06-05 13:30:00,125.0,正常午间休市,11
RB:5m:1:-1:23345:23352:1,RB,2026-06-05 09:20:00,12.0,2026-06-05 10:10:00,2026-06-05 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:23345:23352:2,RB,2026-06-05 09:35:00,9.0,2026-06-05 10:10:00,2026-06-05 10:30:00,20.0,正常午间休市,9
RB:5m:1:1:23399:23406:1,RB,2026-06-05 14:15:00,10.0,2026-06-05 14:55:00,2026-06-05 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:1:23399:23406:2,RB,2026-06-08 09:20:00,12.0,2026-06-08 10:10:00,2026-06-08 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:23445:23454:1,RB,2026-06-10 14:30:00,7.0,2026-06-10 14:55:00,2026-06-10 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:23477:23479:2,RB,2026-06-08 14:10:00,11.0,2026-06-08 14:55:00,2026-06-08 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:23477:23479:5,RB,2026-06-10 10:05:00,3.0,2026-06-10 10:10:00,2026-06-10 10:30:00,20.0,正常午间休市,10
RB:5m:1:-1:23477:23479:6,RB,2026-06-10 10:15:00,1.0,2026-06-10 10:10:00,2026-06-10 10:30:00,20.0,正常午间休市,10
RB:5m:1:-1:23477:23479:7,RB,2026-06-10 14:15:00,10.0,2026-06-10 14:55:00,2026-06-10 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:23496:23500:3,RB,2026-06-09 15:00:00,1.0,2026-06-09 14:55:00,2026-06-09 21:00:00,365.0,日盘与夜盘之间,15
RB:5m:1:-1:23547:23562:1,RB,2026-06-09 14:55:00,2.0,2026-06-09 14:55:00,2026-06-09 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:23584:23590:1,RB,2026-06-10 09:55:00,5.0,2026-06-10 10:10:00,2026-06-10 10:30:00,20.0,正常午间休市,9
RB:5m:1:1:23614:23626:2,RB,2026-06-11 14:15:00,10.0,2026-06-11 14:55:00,2026-06-11 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:1:23614:23626:3,RB,2026-06-17 14:40:00,5.0,2026-06-17 14:55:00,2026-06-17 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:0:1:23592:23626:2,RB,2026-06-11 14:15:00,10.0,2026-06-11 14:55:00,2026-06-11 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:0:1:23592:23626:3,RB,2026-06-17 14:40:00,5.0,2026-06-17 14:55:00,2026-06-17 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:23640:23644:1,RB,2026-06-10 22:10:00,11.0,2026-06-10 22:55:00,2026-06-11 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:-1:23640:23644:3,RB,2026-06-11 09:20:00,12.0,2026-06-11 10:10:00,2026-06-11 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:23640:23644:4,RB,2026-06-11 09:45:00,7.0,2026-06-11 10:10:00,2026-06-11 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:23640:23644:5,RB,2026-06-12 09:55:00,5.0,2026-06-12 10:10:00,2026-06-12 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:23668:23672:1,RB,2026-06-12 09:55:00,5.0,2026-06-12 10:10:00,2026-06-12 10:30:00,20.0,正常午间休市,9
RB:5m:1:1:23704:23723:1,RB,2026-06-16 22:50:00,3.0,2026-06-16 22:55:00,2026-06-17 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:1:23704:23723:3,RB,2026-06-17 09:45:00,7.0,2026-06-17 10:10:00,2026-06-17 10:30:00,20.0,正常午间休市,9
RB:5m:1:1:23704:23723:4,RB,2026-06-17 11:10:00,5.0,2026-06-17 11:25:00,2026-06-17 13:30:00,125.0,正常午间休市,11
RB:5m:1:1:23728:23733:1,RB,2026-06-16 10:40:00,11.0,2026-06-16 11:25:00,2026-06-16 13:30:00,125.0,正常午间休市,10
RB:5m:1:1:23728:23733:2,RB,2026-06-16 22:30:00,7.0,2026-06-16 22:55:00,2026-06-17 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:-1:23753:23762:4,RB,2026-06-12 22:45:00,4.0,2026-06-12 22:55:00,2026-06-15 09:00:00,3485.0,节假日或周末,22
RB:5m:1:1:23800:23808:2,RB,2026-06-16 09:55:00,5.0,2026-06-16 10:10:00,2026-06-16 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:23817:23823:1,RB,2026-06-15 14:05:00,12.0,2026-06-15 14:55:00,2026-06-15 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:23849:23856:1,RB,2026-06-15 22:35:00,6.0,2026-06-15 22:55:00,2026-06-16 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:-1:23849:23856:2,RB,2026-06-16 09:20:00,12.0,2026-06-16 10:10:00,2026-06-16 10:30:00,20.0,正常午间休市,9
RB:5m:1:1:23866:23870:1,RB,2026-06-16 09:40:00,8.0,2026-06-16 10:10:00,2026-06-16 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:23916:23924:1,RB,2026-06-17 09:25:00,11.0,2026-06-17 10:10:00,2026-06-17 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:23916:23924:2,RB,2026-06-17 10:15:00,1.0,2026-06-17 10:10:00,2026-06-17 10:30:00,20.0,正常午间休市,10
RB:5m:1:1:23989:23993:1,RB,2026-06-17 22:25:00,8.0,2026-06-17 22:55:00,2026-06-18 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:-1:24002:24003:2,RB,2026-08-31 09:25:00,11.0,2026-08-31 10:10:00,2026-08-31 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:24054:24064:1,RB,2026-06-22 14:55:00,2.0,2026-06-22 14:55:00,2026-06-22 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:24054:24064:2,RB,2026-07-16 22:50:00,3.0,2026-07-16 22:55:00,2026-07-17 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:-1:24054:24064:3,RB,2026-08-28 11:10:00,5.0,2026-08-28 11:25:00,2026-08-28 13:30:00,125.0,正常午间休市,11
RB:5m:1:-1:24054:24064:7,RB,2026-08-28 22:40:00,5.0,2026-08-28 22:55:00,2026-08-31 09:00:00,3485.0,节假日或周末,22
RB:5m:1:-1:24091:24114:4,RB,2026-08-28 10:55:00,8.0,2026-08-28 11:25:00,2026-08-28 13:30:00,125.0,正常午间休市,10
RB:5m:1:-1:24190:24194:1,RB,2026-06-24 11:00:00,7.0,2026-06-24 11:25:00,2026-06-24 13:30:00,125.0,正常午间休市,11
RB:5m:1:-1:24190:24194:3,RB,2026-06-25 09:45:00,7.0,2026-06-25 10:10:00,2026-06-25 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:24190:24194:4,RB,2026-06-25 11:05:00,6.0,2026-06-25 11:25:00,2026-06-25 13:30:00,125.0,正常午间休市,11
RB:5m:1:-1:24190:24194:6,RB,2026-07-15 14:30:00,7.0,2026-07-15 14:55:00,2026-07-15 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:24190:24194:8,RB,2026-07-15 22:50:00,3.0,2026-07-15 22:55:00,2026-07-16 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:-1:24214:24228:1,RB,2026-06-24 22:30:00,7.0,2026-06-24 22:55:00,2026-06-25 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:-1:24214:24228:3,RB,2026-06-25 09:40:00,8.0,2026-06-25 10:10:00,2026-06-25 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:24214:24228:4,RB,2026-06-25 10:35:00,12.0,2026-06-25 11:25:00,2026-06-25 13:30:00,125.0,正常午间休市,10
RB:5m:1:1:24252:24263:1,RB,2026-06-25 10:10:00,2.0,2026-06-25 10:10:00,2026-06-25 10:30:00,20.0,正常午间休市,10
RB:5m:1:-1:24276:24282:1,RB,2026-07-15 09:30:00,10.0,2026-07-15 10:10:00,2026-07-15 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:24276:24282:2,RB,2026-07-15 11:05:00,6.0,2026-07-15 11:25:00,2026-07-15 13:30:00,125.0,正常午间休市,11
RB:5m:1:-1:24276:24282:4,RB,2026-07-15 14:30:00,7.0,2026-07-15 14:55:00,2026-07-15 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:24276:24282:6,RB,2026-07-15 22:30:00,7.0,2026-07-15 22:55:00,2026-07-16 09:00:00,605.0,夜盘正常结束,22
RB:5m:0:-1:24276:24284:1,RB,2026-07-15 09:30:00,10.0,2026-07-15 10:10:00,2026-07-15 10:30:00,20.0,正常午间休市,9
RB:5m:0:-1:24276:24284:2,RB,2026-07-15 11:05:00,6.0,2026-07-15 11:25:00,2026-07-15 13:30:00,125.0,正常午间休市,11
RB:5m:0:-1:24276:24284:4,RB,2026-07-15 14:30:00,7.0,2026-07-15 14:55:00,2026-07-15 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:0:-1:24276:24284:6,RB,2026-07-15 22:30:00,7.0,2026-07-15 22:55:00,2026-07-16 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:-1:24299:24304:1,RB,2026-06-26 09:50:00,6.0,2026-06-26 10:10:00,2026-06-26 10:30:00,20.0,正常午间休市,9
RB:5m:1:1:24325:24328:1,RB,2026-06-26 10:45:00,10.0,2026-06-26 11:25:00,2026-06-26 13:30:00,125.0,正常午间休市,10
RB:5m:1:1:24344:24354:4,RB,2026-06-29 09:55:00,5.0,2026-06-29 10:10:00,2026-06-29 10:30:00,20.0,正常午间休市,9
RB:5m:1:1:24344:24354:7,RB,2026-06-29 22:25:00,8.0,2026-06-29 22:55:00,2026-06-30 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:1:24344:24354:8,RB,2026-06-29 22:40:00,5.0,2026-06-29 22:55:00,2026-06-30 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:1:24344:24354:9,RB,2026-06-30 09:45:00,7.0,2026-06-30 10:10:00,2026-06-30 10:30:00,20.0,正常午间休市,9
RB:5m:1:1:24393:24399:1,RB,2026-06-29 09:50:00,6.0,2026-06-29 10:10:00,2026-06-29 10:30:00,20.0,正常午间休市,9
RB:5m:1:1:24393:24399:4,RB,2026-06-30 09:30:00,10.0,2026-06-30 10:10:00,2026-06-30 10:30:00,20.0,正常午间休市,9
RB:5m:1:1:24427:24433:1,RB,2026-06-29 14:45:00,4.0,2026-06-29 14:55:00,2026-06-29 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:24437:24439:1,RB,2026-07-08 10:55:00,8.0,2026-07-08 11:25:00,2026-07-08 13:30:00,125.0,正常午间休市,10
RB:5m:1:-1:24437:24439:2,RB,2026-07-08 11:15:00,4.0,2026-07-08 11:25:00,2026-07-08 13:30:00,125.0,正常午间休市,11
RB:5m:1:1:24459:24464:1,RB,2026-06-30 09:45:00,7.0,2026-06-30 10:10:00,2026-06-30 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:24466:24473:1,RB,2026-06-30 14:50:00,3.0,2026-06-30 14:55:00,2026-06-30 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:24466:24473:2,RB,2026-07-08 10:50:00,9.0,2026-07-08 11:25:00,2026-07-08 13:30:00,125.0,正常午间休市,10
RB:5m:0:-1:24437:24474:1,RB,2026-07-08 10:55:00,8.0,2026-07-08 11:25:00,2026-07-08 13:30:00,125.0,正常午间休市,10
RB:5m:0:-1:24437:24474:2,RB,2026-07-08 11:15:00,4.0,2026-07-08 11:25:00,2026-07-08 13:30:00,125.0,正常午间休市,11
RB:5m:1:1:24494:24504:3,RB,2026-06-30 22:50:00,3.0,2026-06-30 22:55:00,2026-07-01 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:-1:24524:24531:2,RB,2026-07-01 22:05:00,12.0,2026-07-01 22:55:00,2026-07-02 09:00:00,605.0,夜盘正常结束,22
RB:5m:0:-1:24505:24533:1,RB,2026-07-06 09:25:00,11.0,2026-07-06 10:10:00,2026-07-06 10:30:00,20.0,正常午间休市,9
RB:5m:0:-1:24505:24533:2,RB,2026-07-08 10:50:00,9.0,2026-07-08 11:25:00,2026-07-08 13:30:00,125.0,正常午间休市,10
RB:5m:1:1:24552:24558:1,RB,2026-07-01 14:15:00,10.0,2026-07-01 14:55:00,2026-07-01 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:1:24552:24558:2,RB,2026-07-02 09:25:00,11.0,2026-07-02 10:10:00,2026-07-02 10:30:00,20.0,正常午间休市,9
RB:5m:1:1:24552:24558:3,RB,2026-07-02 10:00:00,4.0,2026-07-02 10:10:00,2026-07-02 10:30:00,20.0,正常午间休市,10
RB:5m:1:1:24552:24558:4,RB,2026-07-02 14:45:00,4.0,2026-07-02 14:55:00,2026-07-02 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:1:24568:24576:1,RB,2026-07-02 09:30:00,10.0,2026-07-02 10:10:00,2026-07-02 10:30:00,20.0,正常午间休市,9
RB:5m:1:1:24568:24576:2,RB,2026-07-02 10:10:00,2.0,2026-07-02 10:10:00,2026-07-02 10:30:00,20.0,正常午间休市,10
RB:5m:1:1:24568:24576:3,RB,2026-07-02 14:50:00,3.0,2026-07-02 14:55:00,2026-07-02 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:24588:24600:2,RB,2026-07-03 22:55:00,2.0,2026-07-03 22:55:00,2026-07-06 09:00:00,3485.0,节假日或周末,22
RB:5m:1:1:24626:24630:1,RB,2026-07-02 14:50:00,3.0,2026-07-02 14:55:00,2026-07-02 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:0:-1:24588:24651:1,RB,2026-07-03 22:55:00,2.0,2026-07-03 22:55:00,2026-07-06 09:00:00,3485.0,节假日或周末,22
RB:5m:1:-1:24702:24707:1,RB,2026-07-03 14:35:00,6.0,2026-07-03 14:55:00,2026-07-03 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:1:24715:24732:1,RB,2026-07-13 11:05:00,6.0,2026-07-13 11:25:00,2026-07-13 13:30:00,125.0,正常午间休市,11
RB:5m:0:1:24715:24742:1,RB,2026-07-13 11:05:00,6.0,2026-07-13 11:25:00,2026-07-13 13:30:00,125.0,正常午间休市,11
RB:5m:1:-1:24797:24809:1,RB,2026-07-07 09:50:00,6.0,2026-07-07 10:10:00,2026-07-07 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:24819:24834:1,RB,2026-07-08 09:45:00,7.0,2026-07-08 10:10:00,2026-07-08 10:30:00,20.0,正常午间休市,9
RB:5m:0:-1:24819:24836:1,RB,2026-07-08 09:45:00,7.0,2026-07-08 10:10:00,2026-07-08 10:30:00,20.0,正常午间休市,9
RB:5m:1:1:24876:24880:1,RB,2026-07-13 09:55:00,5.0,2026-07-13 10:10:00,2026-07-13 10:30:00,20.0,正常午间休市,9
RB:5m:0:1:24837:24892:1,RB,2026-07-13 10:35:00,12.0,2026-07-13 11:25:00,2026-07-13 13:30:00,125.0,正常午间休市,10
RB:5m:1:-1:24958:24965:2,RB,2026-07-09 14:10:00,11.0,2026-07-09 14:55:00,2026-07-09 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:1:24975:24980:1,RB,2026-07-09 14:25:00,8.0,2026-07-09 14:55:00,2026-07-09 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:-1:24989:24994:2,RB,2026-07-10 11:00:00,7.0,2026-07-10 11:25:00,2026-07-10 13:30:00,125.0,正常午间休市,11
RB:5m:1:-1:24997:25005:1,RB,2026-07-09 22:40:00,5.0,2026-07-09 22:55:00,2026-07-10 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:-1:24997:25005:2,RB,2026-07-10 09:50:00,6.0,2026-07-10 10:10:00,2026-07-10 10:30:00,20.0,正常午间休市,9
RB:5m:1:-1:24997:25005:3,RB,2026-07-10 10:10:00,2.0,2026-07-10 10:10:00,2026-07-10 10:30:00,20.0,正常午间休市,10
RB:5m:1:-1:25086:25094:1,RB,2026-07-14 14:35:00,6.0,2026-07-14 14:55:00,2026-07-14 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:0:-1:24912:25103:1,RB,2026-07-14 14:45:00,4.0,2026-07-14 14:55:00,2026-07-14 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:0:-1:24912:25103:2,RB,2026-07-14 22:10:00,11.0,2026-07-14 22:55:00,2026-07-15 09:00:00,605.0,夜盘正常结束,22
RB:5m:0:-1:24912:25103:3,RB,2026-07-14 22:40:00,5.0,2026-07-14 22:55:00,2026-07-15 09:00:00,605.0,夜盘正常结束,22
RB:5m:0:-1:24912:25103:4,RB,2026-07-14 23:00:00,1.0,2026-07-14 22:55:00,2026-07-15 09:00:00,605.0,夜盘正常结束,23
RB:5m:1:1:25247:25250:1,RB,2026-07-15 14:05:00,12.0,2026-07-15 14:55:00,2026-07-15 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:1:25247:25250:2,RB,2026-07-15 15:00:00,1.0,2026-07-15 14:55:00,2026-07-15 21:00:00,365.0,日盘与夜盘之间,15
RB:5m:1:1:25247:25250:3,RB,2026-07-15 22:10:00,11.0,2026-07-15 22:55:00,2026-07-16 09:00:00,605.0,夜盘正常结束,22
RB:5m:1:1:25306:25318:1,RB,2026-07-16 14:10:00,11.0,2026-07-16 14:55:00,2026-07-16 21:00:00,365.0,日盘与夜盘之间,14
RB:5m:1:1:25324:25335:2,RB,2026-07-17 22:10:00,11.0,2026-07-17 22:55:00,2026-07-20 09:00:00,3485.0,节假日或周末,22
RB:5m:1:1:25324:25335:3,RB,2026-07-20 09:40:00,8.0,2026-07-20 10:10:00,2026-07-20 10:30:00,20.0,正常午间休市,9
RB:5m:0:1:25324:25337:2,RB,2026-07-17 22:10:00,11.0,2026-07-17 22:55:00,2026-07-20 09:00:00,3485.0,节假日或周末,22
RB:5m:0:1:25324:25337:3,RB,2026-07-20 09:40:00,8.0,2026-07-20 10:10:00,2026-07-20 10:30:00,20.0,正常午间休市,9
