instrument,horizon,features,learner,stratum,fold,n,auc,brier_skill,logloss_skill,return_spread
RB,H5,C3,gbr,ALL,4,589,0.5469096573208723,0.007150641229904275,0.005309666589941586,-3.9631022727195316e-05
RB,H5,C3,gbr,ALL,5,589,0.5404904101660133,0.012098783725288165,0.009072864866806807,8.412801235000773e-05
RB,H5,C3,gbr,ALL,6,589,0.5296916954353663,0.002230313488643443,0.0015517345315483322,-8.92665269555548e-05
RB,H5,C3,gbr,TOP50,0,419,0.4777319294251565,-0.014140840307442781,-0.010781793830684006,-0.00012236732744531578
RB,H5,C3,gbr,TOP50,1,273,0.4979861266502573,-0.00866051422424885,-0.0067695054999139526,-0.00012182405028950556
RB,H5,C3,gbr,TOP50,2,226,0.5222006908753897,-0.0006252769323706886,-0.000651807274646421,-1.6484268908950845e-05
RB,H5,C3,gbr,TOP50,3,81,0.49116161616161624,-0.01237678013801391,-0.009756329027752697,-0.0005255798895358974
RB,H5,C3,gbr,TOP50,4,80,0.4561011904761905,-0.02964732169620099,-0.021287342864545478,-0.0004309783676926804
RB,H5,C3,gbr,TOP50,6,57,0.5012315270935961,0.002804097703390407,0.0013704026050804785,-0.00014594490274655314
RB,H5,C3,gbr,TOP30,0,263,0.48407605466429,-0.010034864060564086,-0.007824761433669947,-0.00013335353273272125
RB,H5,C3,gbr,TOP30,1,111,0.5030529172320217,-0.006235012198889223,-0.005083791577157992,-0.00019091622312402643
RB,H5,C3,gbr,TOP30,2,97,0.523873873873874,0.0004632631020698996,-0.00040045000744770576,-0.0002433043928269818
RB,H5,C3,gbr,TOP20,0,140,0.4045416316232128,-0.030487706789825264,-0.022716209939845244,-0.00039113686922024167
RB,H5,C3,gbr,TOP20,1,51,0.4666666666666666,-0.0030321029175395253,-0.0025830255347978337,-0.0008328628380118114
RB,H5,C3,gbr,TOP20,2,52,0.5328125,0.008071243523371074,0.004501617816999204,-0.0003201543658439024
RB,H5,C3,logistic,ALL,0,589,0.5062531997367073,-0.0037920011642418316,-0.002732937719384765,-0.00031617056423904324
RB,H5,C3,logistic,ALL,1,589,0.5307363013698629,0.0030932500864041534,0.0022907665616245243,1.9334211195703905e-05
RB,H5,C3,logistic,ALL,2,589,0.5063956480188194,-0.000255525785188615,-0.00021873009058648307,-3.122212187998283e-06
RB,H5,C3,logistic,ALL,3,589,0.5435594589137897,0.006363260691152672,0.004686940595563072,0.00011526405637388582
RB,H5,C3,logistic,ALL,4,589,0.5213956386292835,0.0014111776956470257,0.0009958151749168698,-0.00011381281998351174
RB,H5,C3,logistic,ALL,5,589,0.557683706490568,0.009677193905080816,0.007321176508903404,6.793170031032046e-05
RB,H5,C3,logistic,ALL,6,589,0.5219241465285769,0.0010204520190940647,0.0007082819947689112,-7.97954462199435e-05
RB,H5,C3,logistic,TOP50,0,419,0.4919844431796622,-0.005858819091900225,-0.004254209255387886,-0.0002717664622009931
RB,H5,C3,logistic,TOP50,1,273,0.5502349518908034,0.004444370418593024,0.0032439336929247498,4.520265342843029e-05
RB,H5,C3,logistic,TOP50,2,226,0.4915325638217204,-0.004433579140881605,-0.003271586685804184,-0.00014896002698608962
RB,H5,C3,logistic,TOP50,3,81,0.4242424242424242,-0.010538013414057357,-0.008094992947269564,-0.000333996458836067
RB,H5,C3,logistic,TOP50,4,80,0.38318452380952384,-0.02481644855151477,-0.018232302909062748,-0.0006556309392571347
RB,H5,C3,logistic,TOP50,6,57,0.5800492610837438,0.012454630836329694,0.009351632153209555,5.42876860648948e-05
RB,H5,C3,logistic,TOP30,0,263,0.4904337492572787,-0.007633113067117447,-0.0055987482945565326,-0.0002968270617055772
RB,H5,C3,logistic,TOP30,1,111,0.5970149253731343,0.010467459362649256,0.007705940135254941,-0.00013968896072283474
RB,H5,C3,logistic,TOP30,2,97,0.4518018018018019,-0.011156795615547832,-0.00829362799057698,-0.0003228335182055453
RB,H5,C3,logistic,TOP20,0,140,0.462363330529857,-0.017055290284387015,-0.012451782523098975,-0.0005576256820066
RB,H5,C3,logistic,TOP20,1,51,0.6793650793650794,0.025843213265140053,0.018873486382086524,0.00023024209319544298
RB,H5,C3,logistic,TOP20,2,52,0.4203125,-0.020233780092541842,-0.015031561444929453,-0.00041022224619347014
RB,H5,C4,gbr,ALL,0,589,0.49896998951705307,-0.010107929044222086,-0.007580415841617061,-9.984115029878073e-05
RB,H5,C4,gbr,ALL,1,589,0.47334882583170257,-0.013724801798889574,-0.010600505859004627,-9.132260709332485e-05
RB,H5,C4,gbr,ALL,2,589,0.5382391139209488,0.002729953277572972,0.001867661775555085,0.00011710339959862889
RB,H5,C4,gbr,ALL,3,589,0.5185935291742378,0.0030959475284844107,0.002109475284100659,-6.834052969272101e-05
RB,H5,C4,gbr,ALL,4,589,0.5468660436137072,0.00802020938005421,0.005955732064947483,1.6191904868787858e-05
RB,H5,C4,gbr,ALL,5,589,0.5379186508458523,0.010710649162633867,0.007971472535510116,8.43709024914839e-05
RB,H5,C4,gbr,ALL,6,589,0.5176208285385501,-0.0022247125988943406,-0.0017748958260299652,-5.82981433098451e-05
RB,H5,C4,gbr,TOP50,0,419,0.4855696262568772,-0.014843020133056717,-0.01125763590869533,-0.00014110727282786887
RB,H5,C4,gbr,TOP50,1,273,0.5209778473931529,-0.001974193307622496,-0.0016495481733351802,1.1550340672851118e-05
RB,H5,C4,gbr,TOP50,2,226,0.5195045917937484,-0.004800830579286375,-0.004024547156855407,-0.00021135893430862288
RB,H5,C4,gbr,TOP50,3,81,0.5303030303030304,0.0025639978423477316,0.0017532573087860603,-0.00048332088697237735
RB,H5,C4,gbr,TOP50,4,80,0.4598214285714286,-0.021411289378357345,-0.015619926266260409,-0.0007777219909834709
RB,H5,C4,gbr,TOP50,6,57,0.4741379310344828,-0.009083024677213336,-0.007968025645569865,-0.0003989281213624037
RB,H5,C4,gbr,TOP30,0,263,0.48556149732620324,-0.01487745662244122,-0.011372035401713276,-0.00022447521894552596
RB,H5,C4,gbr,TOP30,1,111,0.5308683853459973,0.005631725142532629,0.00411348298323877,-2.5130629961707214e-05
RB,H5,C4,gbr,TOP30,2,97,0.5333333333333332,0.00212654882604002,0.000471245505536122,-0.00017676850080583506
RB,H5,C4,gbr,TOP20,0,140,0.44259882253994953,-0.02897307835077889,-0.02169064859767511,-0.00025716839221301413
RB,H5,C4,gbr,TOP20,1,51,0.5396825396825398,0.015346641427240515,0.011423554975897532,0.0005873514748120166
RB,H5,C4,gbr,TOP20,2,52,0.5734375,0.014284105784874823,0.008299031259860756,-0.0004353315879855172
RB,H5,C4,logistic,ALL,0,589,0.5089226943611497,-0.0030841105775221145,-0.002151080535566452,-0.00032526317380489827
RB,H5,C4,logistic,ALL,1,589,0.5106286692759295,-0.001348359140591615,-0.000988018231135479,-5.827725609290977e-05
RB,H5,C4,logistic,ALL,2,589,0.5055379940699356,-0.0007324804886743586,-0.0005958384888362644,1.0502689908258386e-05
RB,H5,C4,logistic,ALL,3,589,0.5461336563698769,0.00649510323655611,0.0048016254856708684,2.0846317486249133e-05
RB,H5,C4,logistic,ALL,4,589,0.5335327102803739,0.0022924475642520648,0.0016714665796874195,-9.830354948031544e-05
RB,H5,C4,logistic,ALL,5,589,0.5699702701991634,0.011308793943301865,0.008507297602900477,8.766951127094762e-05
RB,H5,C4,logistic,ALL,6,589,0.5359369006520905,0.0029595970722584575,0.002189868192854161,-3.688627388544126e-05
RB,H5,C4,logistic,TOP50,0,419,0.49335989375830025,-0.005482626978700056,-0.0038935704039015917,-0.0003222275411903415
RB,H5,C4,logistic,TOP50,1,273,0.5295927500559409,-0.0016606296904269069,-0.0013510025120646585,-0.00016751345466552435
RB,H5,C4,logistic,TOP50,2,226,0.4830230010952903,-0.006787291815396168,-0.005037856664164897,-0.00011375987947459048
RB,H5,C4,logistic,TOP50,3,81,0.42803030303030304,-0.012243954406521151,-0.009321015562766322,-0.0006155650970021001
RB,H5,C4,logistic,TOP50,4,80,0.37276785714285715,-0.030984206523959834,-0.02265510292727191,-0.0006395481417467153
RB,H5,C4,logistic,TOP50,6,57,0.5726600985221675,0.01735022166353417,0.013165567087274899,-5.36254158959674e-05
RB,H5,C4,logistic,TOP30,0,263,0.49845513963161026,-0.00585522058760457,-0.004163187601515128,-0.00034547428421054054
RB,H5,C4,logistic,TOP30,1,111,0.5101763907734057,-0.005837389715823704,-0.004515667605513807,-0.00041641587392890836
RB,H5,C4,logistic,TOP30,2,97,0.45225225225225224,-0.013062674478296676,-0.009707209128076544,-0.00016201223309062482
RB,H5,C4,logistic,TOP20,0,140,0.47014297729184185,-0.013619739643124129,-0.009750161062917151,-0.000592514685402953
RB,H5,C4,logistic,TOP20,1,51,0.5809523809523809,0.004022557389503634,0.0024216213849747037,0.00029008136271503236
RB,H5,C4,logistic,TOP20,2,52,0.41093749999999996,-0.02254701157811434,-0.016775239104113604,-0.00029234838593404015
RB,H15,C0,gbr,ALL,0,420,0.5072734232940952,-0.010278729594630054,-0.0073717679137568215,-5.811972794752171e-05
RB,H15,C0,gbr,ALL,1,420,0.4628289698934058,-0.018838025413162374,-0.015015740677935874,4.632461175036964e-05
RB,H15,C0,gbr,ALL,2,420,0.555021567891973,0.006613593665361628,0.004770433659347928,0.0002460280174963754
RB,H15,C0,gbr,ALL,3,420,0.5272800116550117,0.010085109514972768,0.007433413851419601,-0.00011629247514341308
RB,H15,C0,gbr,ALL,4,420,0.5121527777777778,-0.008869977762092862,-0.006480785036114822,-0.00011361230882328279
RB,H15,C0,gbr,ALL,5,420,0.49713010204081637,-0.00581932297532739,-0.004497162901315521,-3.262627160439291e-05
RB,H15,C0,gbr,ALL,6,420,0.5249437742792885,-0.0020896223521851276,-0.001784984062225492,-5.945328936224612e-05
RB,H15,C0,gbr,TOP50,0,295,0.4954143858638241,-0.015905845658279683,-0.011540560349976525,-0.00020181157805961613
RB,H15,C0,gbr,TOP50,1,202,0.42900467336183756,-0.03068276161117134,-0.023787612906987166,0.00013442068176728857
RB,H15,C0,gbr,TOP50,2,172,0.5297619047619048,-0.007132700127911118,-0.005472487553750405,0.00014158673009043404
RB,H15,C0,gbr,TOP50,3,65,0.5567061143984221,0.014703194532321162,0.010533741792430273,-0.00021516612098984377
RB,H15,C0,gbr,TOP50,4,52,0.3431952662721893,-0.09035769507246383,-0.06339546124626971,-0.0015236371094972413
RB,H15,C0,gbr,TOP30,0,201,0.5008678782928324,-0.016614486031956144,-0.012098280335615996,-0.00020527741221243727
RB,H15,C0,gbr,TOP30,1,80,0.45422308188265637,-0.022671670551784207,-0.01695584458618571,0.0002624864211395739
RB,H15,C0,gbr,TOP30,2,72,0.5316872427983539,-0.01092753769408028,-0.007994977118666702,-1.5366734709942877e-05
RB,H15,C0,gbr,TOP20,0,112,0.4972176759410802,-0.02017040606220566,-0.014652069778144705,-1.3618028270417654e-05
RB,H15,C0,logistic,ALL,0,420,0.5387836156570007,0.0052526634577312326,0.004011338214006677,0.0002021748729192601
RB,H15,C0,logistic,ALL,1,420,0.46403871173906097,-0.013006089976925983,-0.010035471982156485,-0.00030247910732735965
RB,H15,C0,logistic,ALL,2,420,0.5257642535633907,0.003373118813196463,0.002485565470003115,0.0002511501667966072
RB,H15,C0,logistic,ALL,3,420,0.5301694832944833,0.0027032588736518592,0.001993262052787048,7.339789670687427e-05
RB,H15,C0,logistic,ALL,4,420,0.5412769274376417,0.0024863219708008977,0.0019400553053355862,-3.5987865532134604e-05
RB,H15,C0,logistic,ALL,5,420,0.47786753590325015,-0.0018833644010729511,-0.0013161213926584647,-0.00014296638565790078
RB,H15,C0,logistic,ALL,6,420,0.4999886412685432,-0.0012191600829858373,-0.0010221911520396088,-0.00019103687526491502
RB,H15,C0,logistic,TOP50,0,295,0.55233842312494,0.008741579068732408,0.006635609158502365,0.00035832465019795036
RB,H15,C0,logistic,TOP50,1,202,0.3932584269662921,-0.026003929118381786,-0.01967305427535404,-0.0006271156194950873
RB,H15,C0,logistic,TOP50,2,172,0.48382352941176465,-0.00516195755363813,-0.0038063507268715213,9.00645870419936e-05
RB,H15,C0,logistic,TOP50,3,65,0.5167652859960552,-0.004226248117919829,-0.0030250381207510557,-9.270657640724465e-05
RB,H15,C0,logistic,TOP50,4,52,0.4556213017751479,-0.0073145534644030175,-0.0045172563924076314,-0.0009456786223112281
RB,H15,C0,logistic,TOP30,0,201,0.5794363896263018,0.01679984479536334,0.01267032734158402,0.0006555978452399658
RB,H15,C0,logistic,TOP30,1,80,0.4345583494519665,-0.012284796211279758,-0.00896214179020105,0.00024107435899334284
RB,H15,C0,logistic,TOP30,2,72,0.39094650205761317,-0.02118632082766636,-0.015491844180180792,-0.00019615970850554257
RB,H15,C0,logistic,TOP20,0,112,0.5312602291325695,0.011724940519371563,0.009035425710174794,0.0004960429999307792
RB,H15,C1,gbr,ALL,0,420,0.5304096085749832,-0.0012985376592020703,-0.0009316731624029462,1.608481840010782e-05
RB,H15,C1,gbr,ALL,1,420,0.43945584442263363,-0.04351155314645627,-0.034677171121698214,-0.00031273124065956363
RB,H15,C1,gbr,ALL,2,420,0.5311327831957989,-0.0006156899256120063,-0.00029042804695689206,0.00011661911552459815
RB,H15,C1,gbr,ALL,3,420,0.5815729409479409,0.02458633037682534,0.018030709690662228,0.00016730760914845667
RB,H15,C1,gbr,ALL,4,420,0.5081963340891912,-0.007464927906830399,-0.005426838563053593,-8.100484044906577e-05
RB,H15,C1,gbr,ALL,5,420,0.5151289682539683,-0.00036394579125520465,-0.0007005572905165458,9.825070337824267e-05
RB,H15,C1,gbr,ALL,6,420,0.5167314114359709,-0.004544441912841313,-0.003684866959344113,6.367508676390672e-05
RB,H15,C1,gbr,TOP50,0,295,0.5175741861135119,-0.008452545057999528,-0.006582818110507427,6.786700874820196e-05
RB,H15,C1,gbr,TOP50,1,202,0.4178184349209506,-0.05266250763417313,-0.04147547012743691,-0.0005120183950833024
RB,H15,C1,gbr,TOP50,2,172,0.5102240896358543,-0.01073301746714539,-0.0075689743969200585,5.6109768546822416e-05
RB,H15,C1,gbr,TOP50,3,65,0.5882642998027614,0.027771409134101588,0.019773745497483897,0.00011454788665728936
RB,H15,C1,gbr,TOP50,4,52,0.38658777120315585,-0.05906697725462462,-0.040852917018261437,-0.0018712318965557727
RB,H15,C1,gbr,TOP30,0,201,0.5426791913416377,-0.0011710186469575667,-0.0011650334105626214,0.0002638068209327519
RB,H15,C1,gbr,TOP30,1,80,0.4042553191489362,-0.04673909131890719,-0.035366850779477765,-0.0005788875374028724
RB,H15,C1,gbr,TOP30,2,72,0.5053497942386831,-0.015622190258117508,-0.010850363226077686,0.00014928236125761886
RB,H15,C1,gbr,TOP20,0,112,0.5443535188216039,-0.0014947197041097482,-0.0020176353141758696,0.00016156219724936332
RB,H15,C1,logistic,ALL,0,420,0.5519188439085079,0.009383696376551232,0.007595769014834164,0.0003572833373690526
RB,H15,C1,logistic,ALL,1,420,0.4515760881970281,-0.025495084940281965,-0.019569017443217263,-0.0005876040107182023
RB,H15,C1,logistic,ALL,2,420,0.49735090022505635,-0.0064126032860363225,-0.004803163576115876,7.909276623558576e-05
RB,H15,C1,logistic,ALL,3,420,0.5345765345765345,0.00264990638028062,0.001986788783528093,0.00018689098782484085
RB,H15,C1,logistic,ALL,4,420,0.5614134542705972,0.004726995100474252,0.0036368084325010264,-8.727936634586716e-07
RB,H15,C1,logistic,ALL,5,420,0.474537037037037,-0.0015188104909964473,-0.0008108791841729968,-0.00010098291442217104
RB,H15,C1,logistic,ALL,6,420,0.48392739498852766,-0.006918178800223718,-0.005391510480130757,-0.00020193344683487667
RB,H15,C1,logistic,TOP50,0,295,0.5398060117161241,0.00859274128981602,0.007131285352651395,0.0004008894133469201
RB,H15,C1,logistic,TOP50,1,202,0.3869941334393954,-0.041795588663500416,-0.03149088895264818,-0.0009022759004440863
RB,H15,C1,logistic,TOP50,2,172,0.42843137254901964,-0.02459615777802915,-0.01822719757103286,-0.0002832585625430539
RB,H15,C1,logistic,TOP50,3,65,0.5118343195266272,-0.010259838609967709,-0.007591163397723921,0.00022206032528296977
RB,H15,C1,logistic,TOP50,4,52,0.4536489151873767,-0.01289662813555581,-0.008106026003641409,-0.0006517589462563028
RB,H15,C1,logistic,TOP30,0,201,0.5680008168266285,0.017164792325631173,0.013836112025466973,0.0003246430373406778
RB,H15,C1,logistic,TOP30,1,80,0.38878143133462284,-0.042159323904761514,-0.03065598063506214,-0.0004358113623986748
RB,H15,C1,logistic,TOP30,2,72,0.33991769547325107,-0.057253009321726944,-0.04225367127819091,-0.0009891649473695214
RB,H15,C1,logistic,TOP20,0,112,0.5279869067103109,0.010470682212585292,0.009603331551812366,0.0003705450864541674
RB,H15,C2,gbr,ALL,0,420,0.5330414393721887,-0.002514779935585354,-0.002345583839094445,0.00022396798885954405
RB,H15,C2,gbr,ALL,1,420,0.43970692291890157,-0.042326695632763256,-0.03356986618286495,-0.0003686975841379759
RB,H15,C2,gbr,ALL,2,420,0.5176294073518379,-0.001534657680885676,-0.0010305866366735472,-0.00016514046951677215
RB,H15,C2,gbr,ALL,3,420,0.5988976301476301,0.025399051266930095,0.018802584081542117,0.00015925751625746
RB,H15,C2,gbr,ALL,4,420,0.5266676114890401,-0.0044537034995322244,-0.0030220745504445645,-0.00018361337405769533
RB,H15,C2,gbr,ALL,5,420,0.5409816704459562,0.00449217990433215,0.0034684910034232797,8.312801386720214e-05
RB,H15,C2,gbr,ALL,6,420,0.5336786387696222,0.0007898234213915556,0.00044882175938099067,0.00017116567407098645
RB,H15,C2,gbr,TOP50,0,295,0.5154134255257851,-0.013209922417639408,-0.010924574769328954,0.0003691313724028129
RB,H15,C2,gbr,TOP50,1,202,0.4207019986079348,-0.050179439991705266,-0.039221448359114675,-0.000525435190920753
RB,H15,C2,gbr,TOP50,2,172,0.5018207282913165,-0.010862330330238867,-0.0077785547848008285,-0.00019972979263600213
RB,H15,C2,gbr,TOP50,3,65,0.6597633136094674,0.048594293247743336,0.036151839721424106,0.0006024199596969409
RB,H15,C2,gbr,TOP50,4,52,0.3984220907297831,-0.08016430906849581,-0.05721343368701226,-0.00221183128656916
RB,H15,C2,gbr,TOP30,0,201,0.5551357974269961,-0.0004505570568378303,-0.001289062030089605,0.0007215577846716799
RB,H15,C2,gbr,TOP30,1,80,0.4107027724049001,-0.04140698242442298,-0.031223501452215086,-0.0002775804160946027
RB,H15,C2,gbr,TOP30,2,72,0.5004115226337449,-0.013224693673281829,-0.009561956844427622,-0.00023268729680564113
RB,H15,C2,gbr,TOP20,0,112,0.5888707037643208,0.015343187220149823,0.010293020228008709,5.380189735396232e-05
RB,H15,C2,logistic,ALL,0,420,0.5489042013589817,0.0045641159236322615,0.004604749438505418,2.152268079859606e-05
RB,H15,C2,logistic,ALL,1,420,0.47227865148022186,-0.029413417472480274,-0.022303629088273658,-0.00037198647878757186
RB,H15,C2,logistic,ALL,2,420,0.4946549137284321,-0.010383165237701997,-0.0077423596293826336,2.087285386290612e-05
RB,H15,C2,logistic,ALL,3,420,0.5414724164724165,0.005602745048350677,0.004209553582465109,0.000109497546164342
RB,H15,C2,logistic,ALL,4,420,0.5681453136810279,0.008860317983950372,0.006744478598074255,0.00015659154664809146
RB,H15,C2,logistic,ALL,5,420,0.5023856764928193,0.0010562248643810612,0.0011927438503852583,0.0001053229129546619
RB,H15,C2,logistic,ALL,6,420,0.5033735432426907,-0.004793193695136644,-0.0038591298454400125,-0.00013584701645467473
RB,H15,C2,logistic,TOP50,0,295,0.5355805243445693,-0.00013742416988749007,0.0014320523320293654,6.295108794999604e-05
RB,H15,C2,logistic,TOP50,1,202,0.42825892413244504,-0.045538394366857915,-0.034243980408424024,-0.0005844547735762003
RB,H15,C2,logistic,TOP50,2,172,0.44355742296918765,-0.03005326723231838,-0.022206582879660708,-0.0005373294081924789
RB,H15,C2,logistic,TOP50,3,65,0.49112426035502954,-0.01563025114140637,-0.011246900598226306,9.329894620572295e-05
RB,H15,C2,logistic,TOP50,4,52,0.3708086785009862,-0.035793951983091876,-0.023596425894410356,-0.001388960490309091
RB,H15,C2,logistic,TOP30,0,201,0.5579946906269144,0.011942573715225446,0.01081376946841095,0.00031896585645826774
RB,H15,C2,logistic,TOP30,1,80,0.443584784010316,-0.0414040625648997,-0.029464700328394766,-0.00022193549158211479
RB,H15,C2,logistic,TOP30,2,72,0.40164609053497946,-0.06346937100485106,-0.04679718825639889,-3.810256251277622e-05
RB,H15,C2,logistic,TOP20,0,112,0.5374795417348608,0.010230478231257556,0.010897926717420514,-4.526890949879919e-05
RB,H15,C3,gbr,ALL,0,420,0.5337831371423102,-0.000797301566053843,-0.0004733146130126986,-0.00014876113694086595
RB,H15,C3,gbr,ALL,1,420,0.41709844559585485,-0.044940446739951456,-0.03532446168739334,-0.00044259410322651976
RB,H15,C3,gbr,ALL,2,420,0.5189187921980495,-0.0030734131088305805,-0.0020157499860391503,-0.00012721741816604107
RB,H15,C3,gbr,ALL,3,420,0.5402462121212122,0.010074353894606536,0.007429419266229753,-1.7856156841810657e-05
RB,H15,C3,gbr,ALL,4,420,0.5192507558578987,-0.0033908758261704808,-0.0024375464845316497,-0.00014880538767750702
RB,H15,C3,gbr,ALL,5,420,0.5328798185941044,0.002105453089940701,0.0012608066857250355,0.00016406106883741565
RB,H15,C3,gbr,ALL,6,420,0.5174129353233831,-0.0019798589895685392,-0.001761831525371127,-2.14665774948156e-05
RB,H15,C3,gbr,TOP50,0,295,0.5258330932488237,-0.0038387823223102746,-0.0029250121783950256,-0.0001224783046347207
RB,H15,C3,gbr,TOP50,1,202,0.3791389082231282,-0.055930075227452525,-0.04343569862928809,-0.0008694653114371242
RB,H15,C3,gbr,TOP50,2,172,0.4970588235294118,-0.012530606781052889,-0.008931671516546835,-0.0005524200684692663
RB,H15,C3,gbr,TOP50,3,65,0.5581854043392505,0.015230226621634313,0.01096636925372485,-0.000411825485069692
RB,H15,C3,gbr,TOP50,4,52,0.37672583826429984,-0.0622289629021342,-0.04355336261144349,-0.002123632998355809
RB,H15,C3,gbr,TOP30,0,201,0.5435981212987543,0.0005262039355933279,0.00019243441560690133,7.727520195600609e-05
RB,H15,C3,gbr,TOP30,1,80,0.39007092198581556,-0.04590493045634436,-0.03507163093241328,-0.00043989681687406357
RB,H15,C3,gbr,TOP30,2,72,0.5481481481481482,-0.003178304353647299,-0.0019005983641506852,-0.0006239759498546013
RB,H15,C3,gbr,TOP20,0,112,0.5355155482815057,-0.004504680136266703,-0.004039054332964476,-0.0001014661736830214
RB,H15,C3,logistic,ALL,0,420,0.5397406450378026,0.005757464307703852,0.005033492321106059,0.00011110994856569501
RB,H15,C3,logistic,ALL,1,420,0.4535390655314875,-0.027780152690313864,-0.021409277093746404,-0.0005833859927811771
RB,H15,C3,logistic,ALL,2,420,0.4944908102025506,-0.006828951217855428,-0.0051719403474044245,0.00011479809111589323
RB,H15,C3,logistic,ALL,3,420,0.5458916083916083,0.0037251438644838597,0.0027629765799538353,0.00022214600460164426
RB,H15,C3,logistic,ALL,4,420,0.545280612244898,0.0028605304957641797,0.002235431333643345,-8.267548064312352e-05
RB,H15,C3,logistic,ALL,5,420,0.4764739229024943,-0.0016409900126601595,-0.0009458466548759592,-3.5707474347324544e-05
RB,H15,C3,logistic,ALL,6,420,0.4766350893932166,-0.008267699512229276,-0.006393397712582516,-0.00015159677823051694
RB,H15,C3,logistic,TOP50,0,295,0.522615960818208,0.004146947625615294,0.003965932156292373,0.00018618352698640726
RB,H15,C3,logistic,TOP50,1,202,0.3896788306652083,-0.04530838999016451,-0.03426322723208863,-0.000901668222767106
RB,H15,C3,logistic,TOP50,2,172,0.43179271708683475,-0.024138344122569322,-0.018020558507938045,-0.0002665943617560832
RB,H15,C3,logistic,TOP50,3,65,0.5552268244575937,-0.00547966608597017,-0.0040631566605005,0.0005646063332755456
RB,H15,C3,logistic,TOP50,4,52,0.41025641025641024,-0.02443407666469688,-0.016515148851350414,-0.0011000190341023145
RB,H15,C3,logistic,TOP30,0,201,0.5594241372268737,0.016654109181885257,0.013637047664501578,0.0005588913103511503
RB,H15,C3,logistic,TOP30,1,80,0.4042553191489362,-0.04424191664765953,-0.03224525756152108,-0.0006573326744570007
RB,H15,C3,logistic,TOP30,2,72,0.3555555555555555,-0.057406875689498316,-0.042570822920001694,-0.0008584738828577797
RB,H15,C3,logistic,TOP20,0,112,0.5397708674304419,0.013819498057364377,0.012323961305722997,0.0005524678408858788
RB,H15,C4,gbr,ALL,0,420,0.5398124222413628,-0.0004387867224089348,-0.0006472603420590861,-4.5211887979573496e-05
RB,H15,C4,gbr,ALL,1,420,0.42272488644404377,-0.0432719090817284,-0.03383595848557408,-0.00046365460398224364
RB,H15,C4,gbr,ALL,2,420,0.51673855963991,-0.0007443944147660364,-0.00030117381788086206,-0.00036130530815509896
RB,H15,C4,gbr,ALL,3,420,0.5474698912198912,0.012143755041501336,0.009010848900834256,9.67901328407966e-05
RB,H15,C4,gbr,ALL,4,420,0.5312263794406651,-0.003372513689999357,-0.0023240459851128215,-9.33753052147305e-05
RB,H15,C4,gbr,ALL,5,420,0.5333522297808012,0.0030789029642666055,0.002404557756512493,9.854847968149811e-05
RB,H15,C4,gbr,ALL,6,420,0.5427201890092914,0.00434371545940615,0.00311483714290528,0.00013550471078340625
RB,H15,C4,gbr,TOP50,0,295,0.525881110150773,-0.00738052005813028,-0.006345222147763341,7.390708562377095e-05
RB,H15,C4,gbr,TOP50,1,202,0.402406284180173,-0.049401822483733815,-0.03814090829631511,-0.0006422293847065344
RB,H15,C4,gbr,TOP50,2,172,0.5030812324929972,-0.007168201093525672,-0.004848901165309671,-0.0005769510157784501
RB,H15,C4,gbr,TOP50,3,65,0.5927021696252466,0.02848580209884699,0.021215231688347047,-0.00035017450289459996
RB,H15,C4,gbr,TOP50,4,52,0.388560157790927,-0.08124621075692562,-0.0581590180296907,-0.0016493133601034125
RB,H15,C4,gbr,TOP30,0,201,0.5604451705125587,0.0030817115390643357,0.0012437377094880464,6.062709418430137e-05
RB,H15,C4,gbr,TOP30,1,80,0.42488716956802064,-0.0336693181186265,-0.025451268136894356,-0.00031694655667613425
RB,H15,C4,gbr,TOP30,2,72,0.539917695473251,-0.003625546284059311,-0.0023855211177261637,-0.0002049550044003941
RB,H15,C4,gbr,TOP20,0,112,0.5852700490998364,0.014048231955993917,0.00914582890407245,-0.00021319912074987837
RB,H15,C4,logistic,ALL,0,420,0.532730404823428,0.00241327068701247,0.0031932814640801555,-0.00025050628547249704
RB,H15,C4,logistic,ALL,1,420,0.46851247403620094,-0.03269102124004686,-0.024987875565577244,-0.0003000392692922188
RB,H15,C4,logistic,ALL,2,420,0.49172449362340587,-0.011451315972785592,-0.008572287473688656,-1.3133649413354931e-05
RB,H15,C4,logistic,ALL,3,420,0.5538558663558664,0.006888303195415113,0.005168320679611815,0.0001410031701792933
RB,H15,C4,logistic,ALL,4,420,0.5531226379440666,0.00679807532515353,0.005216265376700724,3.510468026412554e-05
RB,H15,C4,logistic,ALL,5,420,0.5118811413454271,0.00110769454726245,0.0011817136022314045,0.0001747509322232417
RB,H15,C4,logistic,ALL,6,420,0.5019650605420387,-0.005917142386244079,-0.004684327455579895,7.436611312094412e-06
RB,H15,C4,logistic,TOP50,0,295,0.5128205128205128,-0.0034093787219224847,-0.0007993013604645771,-0.00021556010058399665
RB,H15,C4,logistic,TOP50,1,202,0.4231878293725763,-0.05017885856896975,-0.03801835923747765,-0.00032755358948664045
RB,H15,C4,logistic,TOP50,2,172,0.4452380952380952,-0.03051318885459975,-0.022677058578079112,-0.00043641858705711917
RB,H15,C4,logistic,TOP50,3,65,0.5108481262327416,-0.011881832250671964,-0.00838295436679859,0.0003895949964587249
RB,H15,C4,logistic,TOP50,4,52,0.3372781065088758,-0.049048939137458,-0.033188218291129834,-0.0011107199765964474
