bar_index,time,close,oracle_position,oracle_action,oracle_delta,oracle_prev_position,oracle_transition,oracle_entry_side,penalty_bp
459,2025-09-19 02:00:00,9902.0,1,HOLD,0,1,1->1,,50
460,2025-09-19 09:00:00,9919.0,1,HOLD,0,1,1->1,,50
461,2025-09-19 10:00:00,9998.0,1,HOLD,0,1,1->1,,50
462,2025-09-19 11:00:00,10007.0,1,HOLD,0,1,1->1,,50
463,2025-09-19 13:00:00,9990.0,1,HOLD,0,1,1->1,,50
464,2025-09-19 14:00:00,9971.0,1,HOLD,0,1,1->1,,50
465,2025-09-19 21:00:00,10010.0,1,HOLD,0,1,1->1,,50
466,2025-09-19 22:00:00,10063.0,1,HOLD,0,1,1->1,,50
467,2025-09-19 23:00:00,10092.0,1,HOLD,0,1,1->1,,50
468,2025-09-20 00:00:00,10089.0,1,HOLD,0,1,1->1,,50
469,2025-09-20 01:00:00,10178.0,1,HOLD,0,1,1->1,,50
470,2025-09-20 02:00:00,10204.0,1,HOLD,0,1,1->1,,50
471,2025-09-22 09:00:00,10232.0,1,HOLD,0,1,1->1,,50
472,2025-09-22 10:00:00,10244.0,1,HOLD,0,1,1->1,,50
473,2025-09-22 11:00:00,10278.0,1,HOLD,0,1,1->1,,50
474,2025-09-22 13:00:00,10292.0,1,HOLD,0,1,1->1,,50
475,2025-09-22 14:00:00,10317.0,1,HOLD,0,1,1->1,,50
476,2025-09-22 21:00:00,10258.0,1,HOLD,0,1,1->1,,50
477,2025-09-22 22:00:00,10307.0,1,HOLD,0,1,1->1,,50
478,2025-09-22 23:00:00,10318.0,1,HOLD,0,1,1->1,,50
479,2025-09-23 00:00:00,10324.0,1,HOLD,0,1,1->1,,50
480,2025-09-23 01:00:00,10356.0,1,HOLD,0,1,1->1,,50
481,2025-09-23 02:00:00,10348.0,1,HOLD,0,1,1->1,,50
482,2025-09-23 09:00:00,10320.0,1,HOLD,0,1,1->1,,50
483,2025-09-23 10:00:00,10322.0,1,HOLD,0,1,1->1,,50
484,2025-09-23 11:00:00,10320.0,1,HOLD,0,1,1->1,,50
485,2025-09-23 13:00:00,10344.0,1,HOLD,0,1,1->1,,50
486,2025-09-23 14:00:00,10349.0,1,HOLD,0,1,1->1,,50
487,2025-09-23 21:00:00,10448.0,-1,SELL,-2,1,1->-1,SELL,50
488,2025-09-23 22:00:00,10417.0,-1,HOLD,0,-1,-1->-1,,50
489,2025-09-23 23:00:00,10417.0,-1,HOLD,0,-1,-1->-1,,50
490,2025-09-24 00:00:00,10404.0,-1,HOLD,0,-1,-1->-1,,50
491,2025-09-24 01:00:00,10404.0,-1,HOLD,0,-1,-1->-1,,50
492,2025-09-24 02:00:00,10394.0,-1,HOLD,0,-1,-1->-1,,50
493,2025-09-24 09:00:00,10333.0,1,BUY,2,-1,-1->1,BUY,50
494,2025-09-24 10:00:00,10363.0,1,HOLD,0,1,1->1,,50
495,2025-09-24 11:00:00,10374.0,1,HOLD,0,1,1->1,,50
496,2025-09-24 13:00:00,10432.0,1,HOLD,0,1,1->1,,50
497,2025-09-24 14:00:00,10397.0,1,HOLD,0,1,1->1,,50
498,2025-09-24 21:00:00,10407.0,1,HOLD,0,1,1->1,,50
499,2025-09-24 22:00:00,10394.0,1,HOLD,0,1,1->1,,50
500,2025-09-24 23:00:00,10350.0,1,HOLD,0,1,1->1,,50
501,2025-09-25 00:00:00,10358.0,1,HOLD,0,1,1->1,,50
502,2025-09-25 01:00:00,10360.0,1,HOLD,0,1,1->1,,50
503,2025-09-25 02:00:00,10349.0,1,HOLD,0,1,1->1,,50
504,2025-09-25 09:00:00,10377.0,1,HOLD,0,1,1->1,,50
505,2025-09-25 10:00:00,10409.0,1,HOLD,0,1,1->1,,50
506,2025-09-25 11:00:00,10391.0,1,HOLD,0,1,1->1,,50
507,2025-09-25 13:00:00,10400.0,1,HOLD,0,1,1->1,,50
508,2025-09-25 14:00:00,10411.0,1,HOLD,0,1,1->1,,50
509,2025-09-25 21:00:00,10464.0,1,HOLD,0,1,1->1,,50
510,2025-09-25 22:00:00,10503.0,1,HOLD,0,1,1->1,,50
511,2025-09-25 23:00:00,10536.0,1,HOLD,0,1,1->1,,50
512,2025-09-26 00:00:00,10546.0,1,HOLD,0,1,1->1,,50
513,2025-09-26 01:00:00,10566.0,1,HOLD,0,1,1->1,,50
514,2025-09-26 02:00:00,10575.0,1,HOLD,0,1,1->1,,50
515,2025-09-26 09:00:00,10555.0,1,HOLD,0,1,1->1,,50
516,2025-09-26 10:00:00,10532.0,1,HOLD,0,1,1->1,,50
517,2025-09-26 11:00:00,10546.0,1,HOLD,0,1,1->1,,50
518,2025-09-26 13:00:00,10539.0,1,HOLD,0,1,1->1,,50
519,2025-09-26 14:00:00,10632.0,1,HOLD,0,1,1->1,,50
520,2025-09-26 21:00:00,10716.0,1,HOLD,0,1,1->1,,50
521,2025-09-26 22:00:00,10751.0,1,HOLD,0,1,1->1,,50
522,2025-09-26 23:00:00,10853.0,1,HOLD,0,1,1->1,,50
523,2025-09-27 00:00:00,10863.0,1,HOLD,0,1,1->1,,50
524,2025-09-27 01:00:00,10958.0,-1,SELL,-2,1,1->-1,SELL,50
525,2025-09-27 02:00:00,10936.0,-1,HOLD,0,-1,-1->-1,,50
526,2025-09-29 09:00:00,10830.0,1,BUY,2,-1,-1->1,BUY,50
527,2025-09-29 10:00:00,10855.0,1,HOLD,0,1,1->1,,50
528,2025-09-29 11:00:00,10865.0,1,HOLD,0,1,1->1,,50
529,2025-09-29 13:00:00,10950.0,1,HOLD,0,1,1->1,,50
530,2025-09-29 14:00:00,10939.0,1,HOLD,0,1,1->1,,50
531,2025-09-29 21:00:00,10865.0,1,HOLD,0,1,1->1,,50
532,2025-09-29 22:00:00,10920.0,1,HOLD,0,1,1->1,,50
533,2025-09-29 23:00:00,10938.0,1,HOLD,0,1,1->1,,50
534,2025-09-30 00:00:00,10923.0,1,HOLD,0,1,1->1,,50
535,2025-09-30 01:00:00,10914.0,1,HOLD,0,1,1->1,,50
536,2025-09-30 02:00:00,10907.0,1,HOLD,0,1,1->1,,50
537,2025-09-30 09:00:00,10970.0,1,HOLD,0,1,1->1,,50
538,2025-09-30 10:00:00,10969.0,1,HOLD,0,1,1->1,,50
539,2025-09-30 11:00:00,10969.0,1,HOLD,0,1,1->1,,50
540,2025-09-30 13:00:00,11001.0,1,HOLD,0,1,1->1,,50
541,2025-09-30 14:00:00,10918.0,1,HOLD,0,1,1->1,,50
542,2025-10-09 09:00:00,11164.0,1,HOLD,0,1,1->1,,50
543,2025-10-09 10:00:00,11160.0,1,HOLD,0,1,1->1,,50
544,2025-10-09 11:00:00,11228.0,1,HOLD,0,1,1->1,,50
545,2025-10-09 13:00:00,11289.0,-1,SELL,-2,1,1->-1,SELL,50
546,2025-10-09 14:00:00,11169.0,1,BUY,2,-1,-1->1,BUY,50
547,2025-10-09 21:00:00,11310.0,-1,SELL,-2,1,1->-1,SELL,50
548,2025-10-09 22:00:00,11306.0,-1,HOLD,0,-1,-1->-1,,50
549,2025-10-09 23:00:00,11232.0,-1,HOLD,0,-1,-1->-1,,50
550,2025-10-10 00:00:00,11047.0,-1,HOLD,0,-1,-1->-1,,50
551,2025-10-10 01:00:00,11023.0,-1,HOLD,0,-1,-1->-1,,50
552,2025-10-10 02:00:00,11078.0,-1,HOLD,0,-1,-1->-1,,50
553,2025-10-10 09:00:00,11057.0,-1,HOLD,0,-1,-1->-1,,50
554,2025-10-10 10:00:00,11048.0,-1,HOLD,0,-1,-1->-1,,50
555,2025-10-10 11:00:00,11002.0,1,BUY,2,-1,-1->1,BUY,50
556,2025-10-10 13:00:00,11092.0,1,HOLD,0,1,1->1,,50
557,2025-10-10 14:00:00,11082.0,1,HOLD,0,1,1->1,,50
558,2025-10-10 21:00:00,11197.0,1,HOLD,0,1,1->1,,50
559,2025-10-10 22:00:00,11230.0,-1,SELL,-2,1,1->-1,SELL,50
560,2025-10-10 23:00:00,11147.0,-1,HOLD,0,-1,-1->-1,,50
561,2025-10-11 00:00:00,11006.0,0,BUY,1,-1,-1->0,,50
562,2025-10-11 01:00:00,11006.0,1,BUY,1,0,0->1,BUY,50
563,2025-10-11 02:00:00,11059.0,1,HOLD,0,1,1->1,,50
564,2025-10-13 09:00:00,11288.0,1,HOLD,0,1,1->1,,50
565,2025-10-13 10:00:00,11312.0,1,HOLD,0,1,1->1,,50
566,2025-10-13 11:00:00,11405.0,1,HOLD,0,1,1->1,,50
567,2025-10-13 13:00:00,11470.0,1,HOLD,0,1,1->1,,50
568,2025-10-13 14:00:00,11531.0,1,HOLD,0,1,1->1,,50
569,2025-10-13 21:00:00,11640.0,1,HOLD,0,1,1->1,,50
570,2025-10-13 22:00:00,11673.0,1,HOLD,0,1,1->1,,50
571,2025-10-13 23:00:00,11656.0,1,HOLD,0,1,1->1,,50
572,2025-10-14 00:00:00,11678.0,1,HOLD,0,1,1->1,,50
573,2025-10-14 01:00:00,11688.0,1,HOLD,0,1,1->1,,50
574,2025-10-14 02:00:00,11710.0,1,HOLD,0,1,1->1,,50
575,2025-10-14 09:00:00,11885.0,1,HOLD,0,1,1->1,,50
576,2025-10-14 10:00:00,11946.0,1,HOLD,0,1,1->1,,50
577,2025-10-14 11:00:00,12036.0,-1,SELL,-2,1,1->-1,SELL,50
578,2025-10-14 13:00:00,11570.0,-1,HOLD,0,-1,-1->-1,,50
579,2025-10-14 14:00:00,11533.0,-1,HOLD,0,-1,-1->-1,,50
580,2025-10-14 21:00:00,11521.0,1,BUY,2,-1,-1->1,BUY,50
581,2025-10-14 22:00:00,11555.0,1,HOLD,0,1,1->1,,50
582,2025-10-14 23:00:00,11654.0,1,HOLD,0,1,1->1,,50
583,2025-10-15 00:00:00,11657.0,1,HOLD,0,1,1->1,,50
584,2025-10-15 01:00:00,11721.0,1,HOLD,0,1,1->1,,50
585,2025-10-15 02:00:00,11732.0,1,HOLD,0,1,1->1,,50
586,2025-10-15 09:00:00,11861.0,1,HOLD,0,1,1->1,,50
587,2025-10-15 10:00:00,11803.0,1,HOLD,0,1,1->1,,50
588,2025-10-15 11:00:00,11847.0,1,HOLD,0,1,1->1,,50
589,2025-10-15 13:00:00,11885.0,1,HOLD,0,1,1->1,,50
590,2025-10-15 14:00:00,11966.0,1,HOLD,0,1,1->1,,50
591,2025-10-15 21:00:00,11871.0,1,HOLD,0,1,1->1,,50
592,2025-10-15 22:00:00,11918.0,1,HOLD,0,1,1->1,,50
593,2025-10-15 23:00:00,11914.0,1,HOLD,0,1,1->1,,50
594,2025-10-16 00:00:00,11963.0,1,HOLD,0,1,1->1,,50
595,2025-10-16 01:00:00,12056.0,1,HOLD,0,1,1->1,,50
596,2025-10-16 02:00:00,12138.0,1,HOLD,0,1,1->1,,50
597,2025-10-16 09:00:00,12150.0,1,HOLD,0,1,1->1,,50
598,2025-10-16 10:00:00,12285.0,-1,SELL,-2,1,1->-1,SELL,50
599,2025-10-16 11:00:00,12198.0,-1,HOLD,0,-1,-1->-1,,50
600,2025-10-16 13:00:00,11854.0,1,BUY,2,-1,-1->1,BUY,50
601,2025-10-16 14:00:00,12017.0,1,HOLD,0,1,1->1,,50
602,2025-10-16 21:00:00,12161.0,1,HOLD,0,1,1->1,,50
603,2025-10-16 22:00:00,12251.0,1,HOLD,0,1,1->1,,50
604,2025-10-16 23:00:00,12288.0,1,HOLD,0,1,1->1,,50
605,2025-10-17 00:00:00,12272.0,1,HOLD,0,1,1->1,,50
606,2025-10-17 01:00:00,12299.0,1,HOLD,0,1,1->1,,50
607,2025-10-17 02:00:00,12208.0,1,HOLD,0,1,1->1,,50
608,2025-10-17 09:00:00,12196.0,1,HOLD,0,1,1->1,,50
609,2025-10-17 10:00:00,12256.0,1,HOLD,0,1,1->1,,50
610,2025-10-17 11:00:00,12318.0,1,HOLD,0,1,1->1,,50
611,2025-10-17 13:00:00,12322.0,-1,SELL,-2,1,1->-1,SELL,50
612,2025-10-17 14:00:00,12249.0,-1,HOLD,0,-1,-1->-1,,50
613,2025-10-17 21:00:00,11776.0,-1,HOLD,0,-1,-1->-1,,50
614,2025-10-17 22:00:00,11779.0,-1,HOLD,0,-1,-1->-1,,50
615,2025-10-17 23:00:00,11761.0,-1,HOLD,0,-1,-1->-1,,50
616,2025-10-18 00:00:00,11624.0,1,BUY,2,-1,-1->1,BUY,50
617,2025-10-18 01:00:00,11721.0,1,HOLD,0,1,1->1,,50
618,2025-10-18 02:00:00,11748.0,1,HOLD,0,1,1->1,,50
619,2025-10-20 09:00:00,11805.0,1,HOLD,0,1,1->1,,50
620,2025-10-20 10:00:00,11798.0,1,HOLD,0,1,1->1,,50
621,2025-10-20 11:00:00,11799.0,1,HOLD,0,1,1->1,,50
622,2025-10-20 13:00:00,11735.0,1,HOLD,0,1,1->1,,50
623,2025-10-20 14:00:00,11742.0,1,HOLD,0,1,1->1,,50
624,2025-10-20 21:00:00,11844.0,1,HOLD,0,1,1->1,,50
625,2025-10-20 22:00:00,11916.0,1,HOLD,0,1,1->1,,50
626,2025-10-20 23:00:00,11949.0,1,HOLD,0,1,1->1,,50
627,2025-10-21 00:00:00,11938.0,1,HOLD,0,1,1->1,,50
628,2025-10-21 01:00:00,11939.0,1,HOLD,0,1,1->1,,50
629,2025-10-21 02:00:00,11973.0,-1,SELL,-2,1,1->-1,SELL,50
630,2025-10-21 09:00:00,11821.0,-1,HOLD,0,-1,-1->-1,,50
631,2025-10-21 10:00:00,11804.0,-1,HOLD,0,-1,-1->-1,,50
632,2025-10-21 11:00:00,11836.0,-1,HOLD,0,-1,-1->-1,,50
633,2025-10-21 13:00:00,11720.0,-1,HOLD,0,-1,-1->-1,,50
634,2025-10-21 14:00:00,11805.0,-1,HOLD,0,-1,-1->-1,,50
635,2025-10-21 21:00:00,11337.0,-1,HOLD,0,-1,-1->-1,,50
636,2025-10-21 22:00:00,11296.0,-1,HOLD,0,-1,-1->-1,,50
637,2025-10-21 23:00:00,11301.0,-1,HOLD,0,-1,-1->-1,,50
638,2025-10-22 00:00:00,11257.0,-1,HOLD,0,-1,-1->-1,,50
639,2025-10-22 01:00:00,11283.0,-1,HOLD,0,-1,-1->-1,,50
640,2025-10-22 02:00:00,11285.0,-1,HOLD,0,-1,-1->-1,,50
641,2025-10-22 09:00:00,11251.0,1,BUY,2,-1,-1->1,BUY,50
642,2025-10-22 10:00:00,11319.0,1,HOLD,0,1,1->1,,50
643,2025-10-22 11:00:00,11320.0,1,HOLD,0,1,1->1,,50
644,2025-10-22 13:00:00,11374.0,1,HOLD,0,1,1->1,,50
645,2025-10-22 14:00:00,11404.0,-1,SELL,-2,1,1->-1,SELL,50
646,2025-10-22 21:00:00,11369.0,-1,HOLD,0,-1,-1->-1,,50
647,2025-10-22 22:00:00,11289.0,1,BUY,2,-1,-1->1,BUY,50
648,2025-10-22 23:00:00,11321.0,1,HOLD,0,1,1->1,,50
649,2025-10-23 00:00:00,11338.0,1,HOLD,0,1,1->1,,50
650,2025-10-23 01:00:00,11318.0,1,HOLD,0,1,1->1,,50
651,2025-10-23 02:00:00,11331.0,1,HOLD,0,1,1->1,,50
652,2025-10-23 09:00:00,11323.0,1,HOLD,0,1,1->1,,50
653,2025-10-23 10:00:00,11341.0,1,HOLD,0,1,1->1,,50
654,2025-10-23 11:00:00,11391.0,1,HOLD,0,1,1->1,,50
655,2025-10-23 13:00:00,11440.0,1,HOLD,0,1,1->1,,50
656,2025-10-23 14:00:00,11467.0,1,HOLD,0,1,1->1,,50
657,2025-10-23 21:00:00,11546.0,-1,SELL,-2,1,1->-1,SELL,50
658,2025-10-23 22:00:00,11527.0,-1,HOLD,0,-1,-1->-1,,50
659,2025-10-23 23:00:00,11510.0,-1,HOLD,0,-1,-1->-1,,50
660,2025-10-24 00:00:00,11491.0,-1,HOLD,0,-1,-1->-1,,50
661,2025-10-24 01:00:00,11514.0,-1,HOLD,0,-1,-1->-1,,50
662,2025-10-24 02:00:00,11517.0,-1,HOLD,0,-1,-1->-1,,50
663,2025-10-24 09:00:00,11363.0,-1,HOLD,0,-1,-1->-1,,50
664,2025-10-24 10:00:00,11359.0,-1,HOLD,0,-1,-1->-1,,50
665,2025-10-24 11:00:00,11376.0,-1,HOLD,0,-1,-1->-1,,50
666,2025-10-24 13:00:00,11324.0,1,BUY,2,-1,-1->1,BUY,50
667,2025-10-24 14:00:00,11332.0,1,HOLD,0,1,1->1,,50
668,2025-10-24 21:00:00,11442.0,1,HOLD,0,1,1->1,,50
669,2025-10-24 22:00:00,11454.0,1,HOLD,0,1,1->1,,50
670,2025-10-24 23:00:00,11493.0,-1,SELL,-2,1,1->-1,SELL,50
671,2025-10-25 00:00:00,11482.0,-1,HOLD,0,-1,-1->-1,,50
672,2025-10-25 01:00:00,11435.0,-1,HOLD,0,-1,-1->-1,,50
673,2025-10-25 02:00:00,11419.0,-1,HOLD,0,-1,-1->-1,,50
674,2025-10-27 09:00:00,11406.0,-1,HOLD,0,-1,-1->-1,,50
675,2025-10-27 10:00:00,11381.0,-1,HOLD,0,-1,-1->-1,,50
676,2025-10-27 11:00:00,11377.0,-1,HOLD,0,-1,-1->-1,,50
677,2025-10-27 13:00:00,11403.0,-1,HOLD,0,-1,-1->-1,,50
678,2025-10-27 14:00:00,11394.0,-1,HOLD,0,-1,-1->-1,,50
679,2025-10-27 21:00:00,11162.0,-1,HOLD,0,-1,-1->-1,,50
680,2025-10-27 22:00:00,11070.0,-1,HOLD,0,-1,-1->-1,,50
681,2025-10-27 23:00:00,11099.0,-1,HOLD,0,-1,-1->-1,,50
682,2025-10-28 00:00:00,11126.0,-1,HOLD,0,-1,-1->-1,,50
683,2025-10-28 01:00:00,11151.0,-1,HOLD,0,-1,-1->-1,,50
684,2025-10-28 02:00:00,11150.0,-1,HOLD,0,-1,-1->-1,,50
685,2025-10-28 09:00:00,11156.0,-1,HOLD,0,-1,-1->-1,,50
686,2025-10-28 10:00:00,11077.0,-1,HOLD,0,-1,-1->-1,,50
687,2025-10-28 11:00:00,11099.0,-1,HOLD,0,-1,-1->-1,,50
688,2025-10-28 13:00:00,11045.0,1,BUY,2,-1,-1->1,BUY,50
689,2025-10-28 14:00:00,11049.0,1,HOLD,0,1,1->1,,50
690,2025-10-28 21:00:00,11159.0,1,HOLD,0,1,1->1,,50
691,2025-10-28 22:00:00,11163.0,1,HOLD,0,1,1->1,,50
692,2025-10-28 23:00:00,11203.0,1,HOLD,0,1,1->1,,50
693,2025-10-29 00:00:00,11185.0,1,HOLD,0,1,1->1,,50
694,2025-10-29 01:00:00,11210.0,1,HOLD,0,1,1->1,,50
695,2025-10-29 02:00:00,11180.0,1,HOLD,0,1,1->1,,50
696,2025-10-29 09:00:00,11273.0,1,HOLD,0,1,1->1,,50
697,2025-10-29 10:00:00,11249.0,1,HOLD,0,1,1->1,,50
698,2025-10-29 11:00:00,11251.0,1,HOLD,0,1,1->1,,50
699,2025-10-29 13:00:00,11264.0,1,HOLD,0,1,1->1,,50
700,2025-10-29 14:00:00,11338.0,1,HOLD,0,1,1->1,,50
701,2025-10-29 21:00:00,11353.0,1,HOLD,0,1,1->1,,50
702,2025-10-29 22:00:00,11354.0,-1,SELL,-2,1,1->-1,SELL,50
703,2025-10-29 23:00:00,11310.0,-1,HOLD,0,-1,-1->-1,,50
704,2025-10-30 00:00:00,11317.0,-1,HOLD,0,-1,-1->-1,,50
705,2025-10-30 01:00:00,11317.0,-1,HOLD,0,-1,-1->-1,,50
706,2025-10-30 02:00:00,11265.0,-1,HOLD,0,-1,-1->-1,,50
707,2025-10-30 09:00:00,11209.0,-1,HOLD,0,-1,-1->-1,,50
708,2025-10-30 10:00:00,11128.0,1,BUY,2,-1,-1->1,BUY,50
709,2025-10-30 11:00:00,11160.0,1,HOLD,0,1,1->1,,50
710,2025-10-30 13:00:00,11220.0,1,HOLD,0,1,1->1,,50
711,2025-10-30 14:00:00,11253.0,1,HOLD,0,1,1->1,,50
712,2025-10-30 21:00:00,11347.0,1,HOLD,0,1,1->1,,50
713,2025-10-30 22:00:00,11419.0,1,HOLD,0,1,1->1,,50
714,2025-10-30 23:00:00,11444.0,1,HOLD,0,1,1->1,,50
715,2025-10-31 00:00:00,11442.0,1,HOLD,0,1,1->1,,50
716,2025-10-31 01:00:00,11445.0,1,HOLD,0,1,1->1,,50
717,2025-10-31 02:00:00,11448.0,1,HOLD,0,1,1->1,,50
718,2025-10-31 09:00:00,11480.0,-1,SELL,-2,1,1->-1,SELL,50
719,2025-10-31 10:00:00,11425.0,-1,HOLD,0,-1,-1->-1,,50
720,2025-10-31 11:00:00,11393.0,-1,HOLD,0,-1,-1->-1,,50
721,2025-10-31 13:00:00,11409.0,-1,HOLD,0,-1,-1->-1,,50
722,2025-10-31 14:00:00,11441.0,-1,HOLD,0,-1,-1->-1,,50
723,2025-10-31 21:00:00,11412.0,-1,HOLD,0,-1,-1->-1,,50
724,2025-10-31 22:00:00,11410.0,-1,HOLD,0,-1,-1->-1,,50
725,2025-10-31 23:00:00,11389.0,-1,HOLD,0,-1,-1->-1,,50
726,2025-11-01 00:00:00,11345.0,1,BUY,2,-1,-1->1,BUY,50
727,2025-11-01 01:00:00,11375.0,1,HOLD,0,1,1->1,,50
728,2025-11-01 02:00:00,11382.0,1,HOLD,0,1,1->1,,50
729,2025-11-03 09:00:00,11350.0,1,HOLD,0,1,1->1,,50
730,2025-11-03 10:00:00,11428.0,1,HOLD,0,1,1->1,,50
731,2025-11-03 11:00:00,11423.0,1,HOLD,0,1,1->1,,50
732,2025-11-03 13:00:00,11451.0,1,HOLD,0,1,1->1,,50
733,2025-11-03 14:00:00,11455.0,1,HOLD,0,1,1->1,,50
734,2025-11-03 21:00:00,11418.0,1,HOLD,0,1,1->1,,50
735,2025-11-03 22:00:00,11474.0,-1,SELL,-2,1,1->-1,SELL,50
736,2025-11-03 23:00:00,11375.0,-1,HOLD,0,-1,-1->-1,,50
737,2025-11-04 00:00:00,11389.0,-1,HOLD,0,-1,-1->-1,,50
738,2025-11-04 01:00:00,11381.0,-1,HOLD,0,-1,-1->-1,,50
739,2025-11-04 02:00:00,11350.0,-1,HOLD,0,-1,-1->-1,,50
740,2025-11-04 09:00:00,11350.0,-1,HOLD,0,-1,-1->-1,,50
741,2025-11-04 10:00:00,11293.0,-1,HOLD,0,-1,-1->-1,,50
742,2025-11-04 11:00:00,11288.0,-1,HOLD,0,-1,-1->-1,,50
743,2025-11-04 13:00:00,11215.0,-1,HOLD,0,-1,-1->-1,,50
744,2025-11-04 14:00:00,11238.0,-1,HOLD,0,-1,-1->-1,,50
745,2025-11-04 21:00:00,11218.0,-1,HOLD,0,-1,-1->-1,,50
746,2025-11-04 22:00:00,11178.0,-1,HOLD,0,-1,-1->-1,,50
747,2025-11-04 23:00:00,11194.0,-1,HOLD,0,-1,-1->-1,,50
748,2025-11-05 00:00:00,11256.0,-1,HOLD,0,-1,-1->-1,,50
749,2025-11-05 01:00:00,11223.0,-1,HOLD,0,-1,-1->-1,,50
750,2025-11-05 02:00:00,11226.0,-1,HOLD,0,-1,-1->-1,,50
751,2025-11-05 09:00:00,11151.0,1,BUY,2,-1,-1->1,BUY,50
752,2025-11-05 10:00:00,11217.0,1,HOLD,0,1,1->1,,50
753,2025-11-05 11:00:00,11248.0,1,HOLD,0,1,1->1,,50
754,2025-11-05 13:00:00,11277.0,1,HOLD,0,1,1->1,,50
755,2025-11-05 14:00:00,11276.0,1,HOLD,0,1,1->1,,50
756,2025-11-05 21:00:00,11349.0,1,HOLD,0,1,1->1,,50
757,2025-11-05 22:00:00,11329.0,1,HOLD,0,1,1->1,,50
758,2025-11-05 23:00:00,11360.0,1,HOLD,0,1,1->1,,50
759,2025-11-06 00:00:00,11366.0,1,HOLD,0,1,1->1,,50
760,2025-11-06 01:00:00,11375.0,1,HOLD,0,1,1->1,,50
761,2025-11-06 02:00:00,11381.0,1,HOLD,0,1,1->1,,50
762,2025-11-06 09:00:00,11324.0,1,HOLD,0,1,1->1,,50
763,2025-11-06 10:00:00,11366.0,1,HOLD,0,1,1->1,,50
764,2025-11-06 11:00:00,11368.0,1,HOLD,0,1,1->1,,50
765,2025-11-06 13:00:00,11434.0,1,HOLD,0,1,1->1,,50
766,2025-11-06 14:00:00,11427.0,1,HOLD,0,1,1->1,,50
767,2025-11-06 21:00:00,11447.0,-1,SELL,-2,1,1->-1,SELL,50
768,2025-11-06 22:00:00,11381.0,-1,HOLD,0,-1,-1->-1,,50
769,2025-11-06 23:00:00,11322.0,1,BUY,2,-1,-1->1,BUY,50
770,2025-11-07 00:00:00,11332.0,1,HOLD,0,1,1->1,,50
771,2025-11-07 01:00:00,11356.0,1,HOLD,0,1,1->1,,50
772,2025-11-07 02:00:00,11359.0,1,HOLD,0,1,1->1,,50
773,2025-11-07 09:00:00,11439.0,1,HOLD,0,1,1->1,,50
774,2025-11-07 10:00:00,11429.0,1,HOLD,0,1,1->1,,50
775,2025-11-07 11:00:00,11421.0,1,HOLD,0,1,1->1,,50
776,2025-11-07 13:00:00,11445.0,1,HOLD,0,1,1->1,,50
777,2025-11-07 14:00:00,11484.0,1,HOLD,0,1,1->1,,50
778,2025-11-07 21:00:00,11450.0,1,HOLD,0,1,1->1,,50
779,2025-11-07 22:00:00,11430.0,1,HOLD,0,1,1->1,,50
780,2025-11-07 23:00:00,11407.0,1,HOLD,0,1,1->1,,50
781,2025-11-08 00:00:00,11439.0,1,HOLD,0,1,1->1,,50
782,2025-11-08 01:00:00,11415.0,1,HOLD,0,1,1->1,,50
783,2025-11-08 02:00:00,11405.0,1,HOLD,0,1,1->1,,50
784,2025-11-10 09:00:00,11614.0,1,HOLD,0,1,1->1,,50
785,2025-11-10 10:00:00,11607.0,1,HOLD,0,1,1->1,,50
786,2025-11-10 11:00:00,11647.0,1,HOLD,0,1,1->1,,50
787,2025-11-10 13:00:00,11706.0,1,HOLD,0,1,1->1,,50
788,2025-11-10 14:00:00,11719.0,1,HOLD,0,1,1->1,,50
789,2025-11-10 21:00:00,11737.0,1,HOLD,0,1,1->1,,50
790,2025-11-10 22:00:00,11777.0,1,HOLD,0,1,1->1,,50
791,2025-11-10 23:00:00,11753.0,1,HOLD,0,1,1->1,,50
792,2025-11-11 00:00:00,11804.0,1,HOLD,0,1,1->1,,50
793,2025-11-11 01:00:00,11848.0,1,HOLD,0,1,1->1,,50
794,2025-11-11 02:00:00,11868.0,1,HOLD,0,1,1->1,,50
795,2025-11-11 09:00:00,11907.0,1,HOLD,0,1,1->1,,50
796,2025-11-11 10:00:00,11900.0,1,HOLD,0,1,1->1,,50
797,2025-11-11 11:00:00,11936.0,1,HOLD,0,1,1->1,,50
798,2025-11-11 13:00:00,11911.0,1,HOLD,0,1,1->1,,50
799,2025-11-11 14:00:00,11880.0,1,HOLD,0,1,1->1,,50
800,2025-11-11 21:00:00,11948.0,1,HOLD,0,1,1->1,,50
801,2025-11-11 22:00:00,11902.0,1,HOLD,0,1,1->1,,50
802,2025-11-11 23:00:00,11851.0,1,HOLD,0,1,1->1,,50
803,2025-11-12 00:00:00,11895.0,1,HOLD,0,1,1->1,,50
804,2025-11-12 01:00:00,11917.0,1,HOLD,0,1,1->1,,50
805,2025-11-12 02:00:00,11921.0,1,HOLD,0,1,1->1,,50
806,2025-11-12 09:00:00,11974.0,1,HOLD,0,1,1->1,,50
807,2025-11-12 10:00:00,11982.0,1,HOLD,0,1,1->1,,50
808,2025-11-12 11:00:00,11965.0,1,HOLD,0,1,1->1,,50
809,2025-11-12 13:00:00,11944.0,1,HOLD,0,1,1->1,,50
810,2025-11-12 14:00:00,12073.0,1,HOLD,0,1,1->1,,50
811,2025-11-12 21:00:00,12066.0,1,HOLD,0,1,1->1,,50
812,2025-11-12 22:00:00,12207.0,1,HOLD,0,1,1->1,,50
