bar_index,datetime,open,high,low,close,volume,swing_bias,internal_bias
628,2026-03-21 00:00:00,17171.0,17399.0,17070.0,17139.0,148056.0,-1,-1
629,2026-03-23 08:00:00,16495.0,16879.0,15875.0,15994.0,343374.0,-1,-1
630,2026-03-23 12:00:00,16150.0,16175.0,15070.0,15411.0,287850.0,-1,-1
631,2026-03-23 20:00:00,17000.0,17518.0,16502.0,16787.0,630195.0,-1,-1
632,2026-03-24 00:00:00,16787.0,17254.0,16777.0,17246.0,192165.0,-1,-1
633,2026-03-24 08:00:00,16831.0,16950.0,16440.0,16710.0,248029.0,-1,-1
634,2026-03-24 12:00:00,16480.0,17204.0,16400.0,17085.0,177504.0,-1,-1
635,2026-03-24 20:00:00,16888.0,17450.0,16731.0,17236.0,407945.0,-1,-1
636,2026-03-25 00:00:00,17236.0,17360.0,17101.0,17245.0,134793.0,-1,-1
637,2026-03-25 08:00:00,18038.0,18580.0,18038.0,18190.0,286965.0,-1,1
638,2026-03-25 12:00:00,18115.0,18213.0,17952.0,18111.0,138225.0,-1,1
639,2026-03-25 20:00:00,18077.0,18247.0,17842.0,18040.0,305997.0,-1,1
640,2026-03-26 00:00:00,18040.0,18125.0,17973.0,18000.0,79980.0,-1,1
641,2026-03-26 08:00:00,17945.0,17996.0,17666.0,17816.0,190396.0,-1,1
642,2026-03-26 12:00:00,17650.0,17728.0,17231.0,17472.0,198745.0,-1,1
643,2026-03-26 20:00:00,16935.0,17476.0,16872.0,17198.0,344548.0,-1,1
644,2026-03-27 00:00:00,17198.0,17200.0,16808.0,16841.0,195663.0,-1,1
645,2026-03-27 08:00:00,16921.0,17359.0,16892.0,17342.0,175629.0,-1,1
646,2026-03-27 12:00:00,17443.0,17680.0,17359.0,17489.0,157730.0,-1,1
647,2026-03-27 20:00:00,17088.0,17970.0,16950.0,17776.0,524523.0,-1,1
648,2026-03-28 00:00:00,17776.0,17839.0,17515.0,17763.0,197839.0,-1,1
649,2026-03-30 08:00:00,17298.0,17758.0,17258.0,17651.0,231130.0,-1,1
650,2026-03-30 12:00:00,17699.0,17837.0,17626.0,17707.0,106812.0,-1,1
651,2026-03-30 20:00:00,17949.0,18109.0,17607.0,17866.0,334802.0,-1,1
652,2026-03-31 00:00:00,17866.0,17884.0,17678.0,17679.0,101222.0,-1,1
653,2026-03-31 08:00:00,17804.0,18599.0,17804.0,18190.0,337307.0,-1,1
654,2026-03-31 12:00:00,18185.0,18308.0,18065.0,18126.0,108544.0,-1,1
655,2026-03-31 20:00:00,18300.0,18680.0,18209.0,18519.0,380282.0,-1,1
656,2026-04-01 00:00:00,18519.0,18995.0,18507.0,18954.0,184893.0,-1,1
657,2026-04-01 08:00:00,18999.0,19160.0,18624.0,18699.0,228222.0,-1,1
658,2026-04-01 12:00:00,18780.0,18928.0,18566.0,18918.0,134800.0,-1,1
659,2026-04-01 20:00:00,18744.0,18987.0,18600.0,18917.0,301674.0,-1,1
660,2026-04-02 00:00:00,18917.0,18988.0,18783.0,18795.0,108135.0,-1,1
661,2026-04-02 08:00:00,18881.0,18896.0,17818.0,18040.0,395386.0,-1,1
662,2026-04-02 12:00:00,17950.0,17950.0,17330.0,17621.0,215916.0,-1,1
663,2026-04-02 20:00:00,17484.0,18177.0,17258.0,17917.0,464193.0,-1,1
664,2026-04-03 00:00:00,17917.0,18088.0,17865.0,18010.0,124839.0,-1,1
665,2026-04-03 08:00:00,18048.0,18330.0,17880.0,17897.0,181659.0,-1,1
666,2026-04-03 12:00:00,17886.0,17951.0,17724.0,17843.0,106560.0,-1,1
667,2026-04-07 08:00:00,17920.0,18185.0,17725.0,17943.0,212595.0,-1,1
668,2026-04-07 12:00:00,17925.0,17996.0,17825.0,17908.0,90297.0,-1,1
669,2026-04-07 20:00:00,17771.0,17961.0,17300.0,17681.0,354353.0,-1,1
670,2026-04-08 00:00:00,17681.0,17832.0,17632.0,17759.0,91652.0,-1,1
671,2026-04-08 08:00:00,18851.0,18978.0,18700.0,18785.0,190087.0,-1,1
672,2026-04-08 12:00:00,18930.0,19071.0,18863.0,18988.0,121885.0,-1,1
673,2026-04-08 20:00:00,19060.0,19087.0,18520.0,18659.0,317347.0,-1,1
674,2026-04-09 00:00:00,18659.0,18721.0,18354.0,18414.0,102267.0,-1,1
675,2026-04-09 08:00:00,18211.0,18375.0,18005.0,18277.0,187856.0,-1,1
676,2026-04-09 12:00:00,18312.0,18319.0,18184.0,18225.0,66820.0,-1,1
677,2026-04-09 20:00:00,18350.0,18743.0,18300.0,18691.0,315527.0,-1,1
678,2026-04-10 00:00:00,18691.0,18868.0,18658.0,18779.0,139320.0,-1,1
679,2026-04-10 08:00:00,18621.0,18757.0,18454.0,18623.0,145911.0,-1,1
680,2026-04-10 12:00:00,18665.0,18738.0,18558.0,18583.0,82238.0,-1,1
681,2026-04-10 20:00:00,18723.0,18938.0,18668.0,18761.0,290499.0,-1,1
682,2026-04-11 00:00:00,18761.0,18889.0,18707.0,18880.0,103766.0,-1,1
683,2026-04-13 08:00:00,18480.0,18499.0,18313.0,18362.0,162138.0,-1,1
684,2026-04-13 12:00:00,18374.0,18474.0,18348.0,18429.0,60414.0,-1,1
685,2026-04-13 20:00:00,18327.0,18450.0,18261.0,18377.0,230935.0,-1,1
686,2026-04-14 00:00:00,18377.0,18816.0,18364.0,18632.0,154036.0,-1,1
687,2026-04-14 08:00:00,18834.0,18980.0,18773.0,18930.0,150126.0,-1,1
688,2026-04-14 12:00:00,18970.0,19227.0,18842.0,19210.0,106429.0,-1,1
689,2026-04-14 20:00:00,19180.0,19691.0,19160.0,19626.0,353924.0,-1,1
690,2026-04-15 00:00:00,19626.0,19766.0,19608.0,19660.0,116148.0,-1,1
691,2026-04-15 08:00:00,19750.0,20113.0,19670.0,19770.0,263633.0,-1,1
692,2026-04-15 12:00:00,19720.0,19720.0,19530.0,19559.0,111210.0,-1,1
693,2026-04-15 20:00:00,19470.0,19945.0,19453.0,19698.0,337765.0,-1,1
694,2026-04-16 00:00:00,19698.0,19788.0,19606.0,19664.0,105957.0,-1,1
695,2026-04-16 08:00:00,19860.0,20018.0,19793.0,19928.0,165821.0,-1,1
696,2026-04-16 12:00:00,19987.0,20050.0,19890.0,19925.0,83611.0,-1,1
697,2026-04-16 20:00:00,19704.0,19849.0,19423.0,19643.0,350282.0,-1,1
698,2026-04-17 00:00:00,19643.0,19672.0,19487.0,19524.0,84607.0,-1,1
699,2026-04-17 08:00:00,19610.0,19666.0,19350.0,19622.0,162987.0,-1,1
700,2026-04-17 12:00:00,19659.0,19695.0,19520.0,19570.0,78902.0,-1,1
701,2026-04-17 20:00:00,20298.0,20559.0,20111.0,20412.0,405838.0,-1,1
702,2026-04-18 00:00:00,20412.0,20479.0,20212.0,20323.0,110533.0,-1,1
703,2026-04-20 08:00:00,19911.0,20109.0,19838.0,19951.0,160892.0,-1,1
704,2026-04-20 12:00:00,19830.0,19920.0,19724.0,19853.0,89355.0,-1,1
705,2026-04-20 20:00:00,19846.0,20033.0,19820.0,19919.0,227639.0,-1,1
706,2026-04-21 00:00:00,19919.0,19975.0,19881.0,19925.0,52785.0,-1,1
707,2026-04-21 08:00:00,19957.0,19966.0,19538.0,19664.0,142323.0,-1,1
708,2026-04-21 12:00:00,19670.0,19770.0,19604.0,19653.0,87104.0,-1,1
709,2026-04-21 20:00:00,19618.0,19660.0,19127.0,19219.0,339633.0,-1,-1
710,2026-04-22 00:00:00,19219.0,19267.0,19000.0,19102.0,133689.0,-1,-1
711,2026-04-22 08:00:00,19287.0,19488.0,19284.0,19464.0,118259.0,-1,-1
712,2026-04-22 12:00:00,19511.0,19603.0,19488.0,19586.0,71981.0,-1,-1
713,2026-04-22 20:00:00,19400.0,19570.0,19321.0,19453.0,234146.0,-1,-1
714,2026-04-23 00:00:00,19453.0,19520.0,19412.0,19471.0,56596.0,-1,-1
715,2026-04-23 08:00:00,19537.0,19612.0,18842.0,18871.0,248879.0,-1,-1
716,2026-04-23 12:00:00,18932.0,19020.0,18836.0,18967.0,98710.0,-1,-1
717,2026-04-23 20:00:00,19112.0,19155.0,18830.0,18973.0,293069.0,-1,-1
718,2026-04-24 00:00:00,18973.0,19050.0,18632.0,18966.0,141840.0,-1,-1
719,2026-04-24 08:00:00,18940.0,18961.0,18620.0,18682.0,143602.0,-1,-1
720,2026-04-24 12:00:00,18698.0,18765.0,18333.0,18442.0,135655.0,-1,-1
721,2026-04-24 20:00:00,18652.0,18993.0,18590.0,18935.0,279111.0,-1,-1
722,2026-04-25 00:00:00,18935.0,18972.0,18860.0,18893.0,90389.0,-1,-1
723,2026-04-27 08:00:00,18769.0,18872.0,18632.0,18825.0,143227.0,-1,-1
724,2026-04-27 12:00:00,18825.0,18880.0,18721.0,18820.0,64703.0,-1,-1
725,2026-04-27 20:00:00,18751.0,18773.0,18511.0,18573.0,209981.0,-1,-1
726,2026-04-28 00:00:00,18573.0,18680.0,18545.0,18664.0,53707.0,-1,-1
727,2026-04-28 08:00:00,18722.0,18750.0,18366.0,18486.0,146174.0,-1,-1
728,2026-04-28 12:00:00,18381.0,18381.0,17951.0,18068.0,166701.0,-1,-1
729,2026-04-28 20:00:00,18115.0,18124.0,17790.0,17978.0,251772.0,-1,-1
730,2026-04-29 00:00:00,17978.0,18080.0,17931.0,18021.0,60673.0,-1,-1
731,2026-04-29 08:00:00,18000.0,18196.0,17913.0,18184.0,112736.0,-1,-1
732,2026-04-29 12:00:00,18180.0,18241.0,18073.0,18099.0,66665.0,-1,-1
733,2026-04-29 20:00:00,17802.0,17891.0,17604.0,17678.0,249338.0,-1,-1
734,2026-04-30 00:00:00,17678.0,17745.0,17554.0,17622.0,75543.0,-1,-1
735,2026-04-30 08:00:00,17765.0,18088.0,17765.0,17935.0,144580.0,-1,-1
736,2026-04-30 12:00:00,17875.0,18139.0,17841.0,18135.0,76528.0,-1,-1
737,2026-05-06 08:00:00,18429.0,18788.0,18350.0,18726.0,145059.0,-1,-1
738,2026-05-06 12:00:00,18737.0,18887.0,18686.0,18851.0,67785.0,-1,-1
739,2026-05-06 20:00:00,19029.0,19234.0,18984.0,19115.0,196022.0,-1,1
740,2026-05-07 00:00:00,19115.0,19175.0,19085.0,19163.0,42210.0,-1,1
741,2026-05-07 08:00:00,19145.0,19446.0,19077.0,19281.0,127469.0,-1,1
742,2026-05-07 12:00:00,19259.0,19520.0,19231.0,19493.0,76369.0,-1,1
743,2026-05-07 20:00:00,20060.0,20150.0,19769.0,19804.0,267829.0,-1,1
744,2026-05-08 00:00:00,19804.0,19820.0,19517.0,19707.0,160982.0,-1,1
745,2026-05-08 08:00:00,19620.0,19866.0,19603.0,19753.0,116220.0,-1,1
746,2026-05-08 12:00:00,19771.0,19943.0,19771.0,19840.0,73740.0,-1,1
747,2026-05-08 20:00:00,20040.0,20078.0,19700.0,19720.0,257226.0,-1,1
748,2026-05-09 00:00:00,19720.0,19918.0,19713.0,19864.0,81433.0,-1,1
749,2026-05-11 08:00:00,19700.0,20126.0,19575.0,19982.0,152257.0,-1,1
750,2026-05-11 12:00:00,19810.0,19933.0,19682.0,19929.0,90873.0,-1,1
751,2026-05-11 20:00:00,20580.0,21167.0,20555.0,21149.0,338044.0,-1,1
752,2026-05-12 00:00:00,21149.0,21161.0,20973.0,21142.0,74991.0,-1,1
753,2026-05-12 08:00:00,21188.0,21475.0,21044.0,21145.0,176045.0,-1,1
754,2026-05-12 12:00:00,21100.0,21200.0,20660.0,20779.0,124840.0,-1,1
755,2026-05-12 20:00:00,20833.0,21030.0,20523.0,20724.0,283464.0,-1,1
756,2026-05-13 00:00:00,20724.0,20973.0,20705.0,20964.0,84410.0,-1,1
757,2026-05-13 08:00:00,21378.0,21567.0,21101.0,21252.0,180068.0,-1,1
758,2026-05-13 12:00:00,21168.0,21365.0,21050.0,21297.0,70424.0,-1,1
759,2026-05-13 20:00:00,21204.0,21867.0,21195.0,21866.0,250930.0,-1,1
760,2026-05-14 00:00:00,21866.0,22055.0,21673.0,21741.0,152969.0,-1,1
761,2026-05-14 08:00:00,21725.0,21842.0,21255.0,21366.0,171564.0,-1,1
762,2026-05-14 12:00:00,21348.0,21500.0,21336.0,21387.0,58163.0,-1,1
763,2026-05-14 20:00:00,21280.0,21343.0,20622.0,20872.0,288207.0,-1,1
764,2026-05-15 00:00:00,20872.0,20913.0,20776.0,20826.0,59856.0,-1,1
765,2026-05-15 08:00:00,20421.0,20421.0,19817.0,19936.0,206920.0,-1,1
766,2026-05-15 12:00:00,19768.0,19768.0,19077.0,19199.0,180653.0,-1,-1
767,2026-05-15 20:00:00,18978.0,19018.0,18666.0,18752.0,250609.0,-1,-1
768,2026-05-16 00:00:00,18752.0,18990.0,18677.0,18889.0,79082.0,-1,-1
769,2026-05-18 08:00:00,18489.0,18567.0,18135.0,18364.0,184367.0,-1,-1
770,2026-05-18 12:00:00,18508.0,18580.0,18351.0,18576.0,60809.0,-1,-1
771,2026-05-18 20:00:00,18940.0,19185.0,18680.0,18824.0,322904.0,-1,-1
772,2026-05-19 00:00:00,18824.0,18887.0,18712.0,18840.0,88681.0,-1,-1
773,2026-05-19 08:00:00,18999.0,19050.0,18609.0,18691.0,190055.0,-1,-1
774,2026-05-19 12:00:00,18620.0,18775.0,18500.0,18708.0,107459.0,-1,-1
775,2026-05-19 20:00:00,18650.0,18651.0,17920.0,18229.0,438046.0,-1,-1
776,2026-05-20 00:00:00,18229.0,18299.0,18140.0,18192.0,83560.0,-1,-1
777,2026-05-20 08:00:00,18251.0,18349.0,17850.0,18010.0,232482.0,-1,-1
778,2026-05-20 12:00:00,18031.0,18497.0,18031.0,18484.0,149108.0,-1,-1
779,2026-05-20 20:00:00,18534.0,18778.0,18201.0,18546.0,477461.0,-1,-1
780,2026-05-21 00:00:00,18546.0,18674.0,18535.0,18661.0,88327.0,-1,-1
781,2026-05-21 08:00:00,18666.0,18886.0,18438.0,18507.0,233104.0,-1,-1
782,2026-05-21 12:00:00,18450.0,18510.0,18284.0,18314.0,135527.0,-1,-1
783,2026-05-21 20:00:00,18265.0,18582.0,18165.0,18534.0,336464.0,-1,-1
784,2026-05-22 00:00:00,18534.0,18900.0,18534.0,18878.0,169056.0,-1,-1
785,2026-05-22 08:00:00,18713.0,18824.0,18598.0,18649.0,168218.0,-1,-1
786,2026-05-22 12:00:00,18713.0,18884.0,18531.0,18681.0,154609.0,-1,-1
787,2026-05-22 20:00:00,18634.0,18742.0,18378.0,18644.0,336996.0,-1,-1
788,2026-05-23 00:00:00,18644.0,18750.0,18592.0,18681.0,143506.0,-1,-1
789,2026-05-25 08:00:00,19179.0,19288.0,18906.0,19008.0,226889.0,-1,-1
790,2026-05-25 12:00:00,18993.0,19030.0,18919.0,18995.0,78512.0,-1,-1
791,2026-05-25 20:00:00,19002.0,19084.0,18880.0,19009.0,206776.0,-1,-1
792,2026-05-26 00:00:00,19009.0,19225.0,18984.0,19087.0,94185.0,-1,-1
793,2026-05-26 08:00:00,18943.0,18979.0,18485.0,18779.0,240084.0,-1,-1
794,2026-05-26 12:00:00,18755.0,18760.0,18616.0,18684.0,99404.0,-1,-1
795,2026-05-26 20:00:00,18619.0,18739.0,18542.0,18577.0,296056.0,-1,-1
796,2026-05-27 00:00:00,18577.0,18687.0,18528.0,18601.0,91156.0,-1,-1
797,2026-05-27 08:00:00,18803.0,18928.0,18664.0,18724.0,173900.0,-1,-1
798,2026-05-27 12:00:00,18727.0,18742.0,18135.0,18251.0,233146.0,-1,-1
799,2026-05-27 20:00:00,18072.0,18229.0,17984.0,18114.0,348923.0,-1,-1
800,2026-05-28 00:00:00,18114.0,18280.0,18107.0,18168.0,84310.0,-1,-1
801,2026-05-28 08:00:00,18203.0,18223.0,17551.0,17667.0,307267.0,-1,-1
802,2026-05-28 12:00:00,17501.0,17850.0,17455.0,17790.0,171966.0,-1,-1
803,2026-05-28 20:00:00,18005.0,18219.0,17800.0,18213.0,442986.0,-1,-1
804,2026-05-29 00:00:00,18213.0,18470.0,18155.0,18429.0,185714.0,-1,-1
805,2026-05-29 08:00:00,18358.0,18588.0,18252.0,18276.0,230088.0,-1,-1
806,2026-05-29 12:00:00,18350.0,18375.0,18229.0,18358.0,114339.0,-1,-1
807,2026-05-29 20:00:00,18317.0,18485.0,18060.0,18325.0,407304.0,-1,-1
808,2026-05-30 00:00:00,18325.0,18380.0,18245.0,18323.0,101483.0,-1,-1
809,2026-06-01 08:00:00,18287.0,18348.0,18050.0,18229.0,167200.0,-1,-1
810,2026-06-01 12:00:00,18279.0,18291.0,18137.0,18156.0,71040.0,-1,-1
811,2026-06-01 20:00:00,18253.0,18320.0,17850.0,18079.0,323382.0,-1,-1
812,2026-06-02 00:00:00,18079.0,18189.0,18005.0,18130.0,70830.0,-1,-1
813,2026-06-02 08:00:00,18080.0,18350.0,17995.0,18208.0,169364.0,-1,-1
814,2026-06-02 12:00:00,18350.0,18540.0,18350.0,18522.0,127323.0,-1,-1
815,2026-06-02 20:00:00,18375.0,18484.0,18218.0,18312.0,234679.0,-1,-1
816,2026-06-03 00:00:00,18312.0,18325.0,18164.0,18202.0,71292.0,-1,-1
817,2026-06-03 08:00:00,18189.0,18210.0,17933.0,18192.0,147634.0,-1,-1
818,2026-06-03 12:00:00,18088.0,18095.0,17920.0,18008.0,97433.0,-1,-1
819,2026-06-03 20:00:00,17946.0,18036.0,17755.0,17865.0,243156.0,-1,-1
820,2026-06-04 00:00:00,17865.0,17904.0,17790.0,17795.0,63610.0,-1,-1
821,2026-06-04 08:00:00,17795.0,17967.0,17660.0,17850.0,156221.0,-1,-1
822,2026-06-04 12:00:00,17865.0,17867.0,17650.0,17730.0,92115.0,-1,-1
823,2026-06-04 20:00:00,18033.0,18230.0,17769.0,17927.0,298036.0,-1,-1
824,2026-06-05 00:00:00,17927.0,17989.0,17849.0,17976.0,62380.0,-1,-1
825,2026-06-05 08:00:00,17806.0,17806.0,17493.0,17532.0,195102.0,-1,-1
826,2026-06-05 12:00:00,17564.0,17575.0,17170.0,17528.0,150212.0,-1,-1
827,2026-06-05 20:00:00,17206.0,17250.0,16626.0,16684.0,450055.0,-1,-1
828,2026-06-06 00:00:00,16684.0,16796.0,16440.0,16454.0,136359.0,-1,-1
829,2026-06-08 08:00:00,16490.0,16520.0,16138.0,16270.0,234152.0,-1,-1
830,2026-06-08 12:00:00,16293.0,16308.0,15970.0,16204.0,137922.0,-1,-1
831,2026-06-08 20:00:00,16584.0,16615.0,16317.0,16512.0,284087.0,-1,-1
832,2026-06-09 00:00:00,16512.0,16557.0,16402.0,16506.0,69559.0,-1,-1
833,2026-06-09 08:00:00,16322.0,16420.0,16223.0,16293.0,150994.0,-1,-1
834,2026-06-09 12:00:00,16324.0,16515.0,16315.0,16458.0,97969.0,-1,-1
835,2026-06-09 20:00:00,16501.0,16577.0,15627.0,15680.0,528567.0,-1,-1
836,2026-06-10 00:00:00,15680.0,15777.0,15450.0,15758.0,199241.0,-1,-1
837,2026-06-10 08:00:00,15522.0,15612.0,15240.0,15309.0,227668.0,-1,-1
838,2026-06-10 12:00:00,15348.0,15683.0,15270.0,15622.0,131652.0,-1,-1
839,2026-06-10 20:00:00,15485.0,15834.0,15388.0,15582.0,468776.0,-1,-1
840,2026-06-11 00:00:00,15582.0,15662.0,15517.0,15604.0,105189.0,-1,-1
841,2026-06-11 08:00:00,15366.0,15593.0,15105.0,15161.0,314806.0,-1,-1
842,2026-06-11 12:00:00,15281.0,15484.0,15252.0,15416.0,129761.0,-1,-1
843,2026-06-11 20:00:00,15268.0,15484.0,15244.0,15404.0,335579.0,-1,-1
844,2026-06-12 00:00:00,15404.0,15980.0,15300.0,15866.0,256691.0,-1,-1
845,2026-06-12 08:00:00,16171.0,16216.0,15913.0,16168.0,195858.0,-1,-1
846,2026-06-12 12:00:00,16050.0,16086.0,15942.0,15972.0,100538.0,-1,-1
847,2026-06-12 20:00:00,15933.0,16375.0,15901.0,16264.0,344490.0,-1,-1
848,2026-06-13 00:00:00,16264.0,16488.0,16223.0,16488.0,141520.0,-1,-1
849,2026-06-15 08:00:00,16873.0,17080.0,16828.0,16913.0,201246.0,-1,-1
850,2026-06-15 12:00:00,16938.0,16974.0,16823.0,16876.0,79539.0,-1,-1
851,2026-06-15 20:00:00,17108.0,17143.0,16876.0,16973.0,232096.0,-1,-1
852,2026-06-16 00:00:00,16973.0,16994.0,16801.0,16854.0,84185.0,-1,-1
853,2026-06-16 08:00:00,16804.0,16825.0,16560.0,16717.0,161244.0,-1,-1
854,2026-06-16 12:00:00,16732.0,16783.0,16613.0,16716.0,69642.0,-1,-1
855,2026-06-16 20:00:00,17060.0,17100.0,16657.0,16776.0,263542.0,-1,-1
856,2026-06-17 00:00:00,16776.0,16857.0,16703.0,16847.0,74338.0,-1,-1
857,2026-06-17 08:00:00,16798.0,16888.0,16754.0,16813.0,103237.0,-1,-1
858,2026-06-17 12:00:00,16813.0,16886.0,16809.0,16865.0,63419.0,-1,-1
859,2026-06-17 20:00:00,16799.0,17045.0,16655.0,16998.0,273790.0,-1,-1
860,2026-06-18 00:00:00,16998.0,17213.0,16461.0,16589.0,223232.0,-1,-1
861,2026-06-18 08:00:00,16622.0,16822.0,16466.0,16507.0,164806.0,-1,-1
862,2026-06-18 12:00:00,16555.0,16592.0,16373.0,16493.0,99553.0,-1,-1
863,2026-06-22 08:00:00,15982.0,16216.0,15738.0,15817.0,222974.0,-1,-1
864,2026-06-22 12:00:00,15861.0,16107.0,15861.0,16063.0,93961.0,-1,-1
865,2026-06-22 20:00:00,15988.0,16125.0,15686.0,15770.0,248214.0,-1,-1
866,2026-06-23 00:00:00,15770.0,15827.0,15633.0,15768.0,93480.0,-1,-1
867,2026-06-23 08:00:00,15668.0,15731.0,15081.0,15180.0,232166.0,-1,-1
868,2026-06-23 12:00:00,15082.0,15194.0,14970.0,14997.0,165096.0,-1,-1
869,2026-06-23 20:00:00,14919.0,15057.0,14800.0,14987.0,281487.0,-1,-1
870,2026-06-24 00:00:00,14987.0,15009.0,14868.0,14868.0,71567.0,-1,-1
871,2026-06-24 08:00:00,14838.0,14952.0,14621.0,14757.0,202090.0,-1,-1
872,2026-06-24 12:00:00,14809.0,15046.0,14809.0,14950.0,121084.0,-1,-1
873,2026-06-24 20:00:00,14090.0,14472.0,14018.0,14274.0,434352.0,-1,-1
874,2026-06-25 00:00:00,14274.0,14304.0,13560.0,13956.0,251536.0,-1,-1
875,2026-06-25 08:00:00,13980.0,14094.0,13690.0,13839.0,207759.0,-1,-1
876,2026-06-25 12:00:00,13981.0,13981.0,13780.0,13811.0,91362.0,-1,-1
877,2026-06-25 20:00:00,14090.0,14367.0,13880.0,14269.0,487481.0,-1,-1
878,2026-06-26 00:00:00,14269.0,14278.0,14118.0,14237.0,122857.0,-1,-1
879,2026-06-26 08:00:00,14085.0,14140.0,13513.0,13680.0,266172.0,-1,-1
880,2026-06-26 12:00:00,13750.0,14235.0,13692.0,14212.0,179918.0,-1,-1
881,2026-06-26 20:00:00,14372.0,14464.0,14090.0,14415.0,391964.0,-1,-1
882,2026-06-27 00:00:00,14415.0,14438.0,14331.0,14385.0,96705.0,-1,-1
883,2026-06-29 08:00:00,14300.0,14383.0,14142.0,14330.0,182304.0,-1,-1
884,2026-06-29 12:00:00,14143.0,14320.0,14014.0,14272.0,138701.0,-1,-1
885,2026-06-29 20:00:00,14228.0,14298.0,13970.0,14102.0,293322.0,-1,-1
886,2026-06-30 00:00:00,14102.0,14190.0,14066.0,14142.0,74045.0,-1,-1
887,2026-06-30 08:00:00,13968.0,14055.0,13733.0,13973.0,224376.0,-1,-1
888,2026-06-30 12:00:00,13944.0,14525.0,13888.0,14410.0,200472.0,-1,-1
889,2026-06-30 20:00:00,14250.0,14749.0,14226.0,14569.0,361704.0,-1,1
890,2026-07-01 00:00:00,14569.0,14613.0,14488.0,14578.0,72032.0,-1,1
891,2026-07-01 08:00:00,14338.0,14362.0,14000.0,14165.0,191604.0,-1,1
892,2026-07-01 12:00:00,14100.0,14123.0,13982.0,14032.0,98826.0,-1,1
893,2026-07-01 20:00:00,14352.0,14898.0,14233.0,14710.0,466052.0,-1,1
894,2026-07-02 00:00:00,14710.0,14747.0,14582.0,14582.0,73329.0,-1,1
895,2026-07-02 08:00:00,14548.0,14720.0,14538.0,14671.0,142138.0,-1,1
896,2026-07-02 12:00:00,14589.0,14739.0,14486.0,14650.0,113694.0,-1,1
897,2026-07-02 20:00:00,14998.0,15166.0,14857.0,14937.0,370507.0,-1,1
898,2026-07-03 00:00:00,14937.0,14944.0,14762.0,14850.0,103812.0,-1,1
899,2026-07-03 08:00:00,15001.0,15296.0,14976.0,15219.0,194759.0,-1,1
900,2026-07-03 12:00:00,15220.0,15271.0,15153.0,15256.0,73195.0,-1,1
901,2026-07-03 20:00:00,15248.0,15271.0,15108.0,15186.0,162351.0,-1,1
902,2026-07-04 00:00:00,15186.0,15299.0,15180.0,15294.0,57618.0,-1,1
903,2026-07-06 08:00:00,15349.0,15423.0,15090.0,15128.0,165900.0,-1,1
904,2026-07-06 12:00:00,15098.0,15137.0,15026.0,15083.0,75653.0,-1,1
905,2026-07-06 20:00:00,15063.0,15116.0,14962.0,15077.0,182879.0,-1,1
906,2026-07-07 00:00:00,15077.0,15150.0,15021.0,15126.0,55553.0,-1,1
907,2026-07-07 08:00:00,15001.0,15012.0,14808.0,14847.0,146918.0,-1,1
908,2026-07-07 12:00:00,14772.0,14943.0,14655.0,14880.0,111656.0,-1,1
909,2026-07-07 20:00:00,15011.0,15080.0,14775.0,14815.0,234743.0,-1,1
910,2026-07-08 00:00:00,14815.0,14909.0,14806.0,14855.0,54134.0,-1,1
911,2026-07-08 08:00:00,14704.0,14831.0,14560.0,14817.0,161870.0,-1,1
912,2026-07-08 12:00:00,14746.0,14928.0,14738.0,14860.0,85652.0,-1,1
913,2026-07-08 20:00:00,14412.0,14470.0,14001.0,14043.0,311485.0,-1,1
914,2026-07-09 00:00:00,14043.0,14343.0,14032.0,14260.0,123661.0,-1,1
915,2026-07-09 08:00:00,14250.0,14269.0,14066.0,14122.0,111997.0,-1,1
916,2026-07-09 12:00:00,14203.0,14437.0,14144.0,14403.0,109402.0,-1,1
917,2026-07-09 20:00:00,14481.0,14779.0,14441.0,14715.0,239402.0,-1,1
918,2026-07-10 00:00:00,14715.0,14814.0,14691.0,14693.0,70986.0,-1,1
919,2026-07-10 08:00:00,14694.0,14820.0,14590.0,14730.0,110079.0,-1,1
920,2026-07-10 12:00:00,14690.0,14720.0,14600.0,14656.0,68858.0,-1,1
921,2026-07-10 20:00:00,14541.0,14660.0,14387.0,14635.0,208842.0,-1,1
922,2026-07-11 00:00:00,14635.0,14651.0,14547.0,14589.0,52931.0,-1,1
923,2026-07-13 08:00:00,14406.0,14433.0,14182.0,14238.0,147161.0,-1,1
924,2026-07-13 12:00:00,14212.0,14265.0,14083.0,14135.0,82855.0,-1,1
925,2026-07-13 20:00:00,14285.0,14310.0,14033.0,14144.0,190471.0,-1,1
926,2026-07-14 00:00:00,14144.0,14158.0,13958.0,14015.0,77671.0,-1,1
927,2026-07-14 08:00:00,14008.0,14086.0,13851.0,14040.0,120361.0,-1,1
928,2026-07-14 12:00:00,14150.0,14246.0,14144.0,14217.0,80614.0,-1,1
929,2026-07-14 20:00:00,14435.0,14566.0,14366.0,14405.0,241474.0,-1,1
930,2026-07-15 00:00:00,14405.0,14424.0,14353.0,14381.0,49056.0,-1,1
931,2026-07-15 08:00:00,14442.0,14458.0,14235.0,14247.0,100467.0,-1,1
932,2026-07-15 12:00:00,14247.0,14295.0,14172.0,14241.0,63926.0,-1,1
933,2026-07-15 20:00:00,14320.0,14380.0,14040.0,14082.0,178689.0,-1,1
