bar_index,time,close,oracle_position,oracle_action,oracle_delta,oracle_prev_position,oracle_transition,oracle_entry_side,penalty_bp
350,2025-09-05 09:00:00,9785.0,1,HOLD,0,1,1->1,,80
351,2025-09-05 10:00:00,9783.0,1,HOLD,0,1,1->1,,80
352,2025-09-05 11:00:00,9795.0,1,HOLD,0,1,1->1,,80
353,2025-09-05 13:00:00,9816.0,1,HOLD,0,1,1->1,,80
354,2025-09-05 14:00:00,9812.0,1,HOLD,0,1,1->1,,80
355,2025-09-05 21:00:00,9884.0,1,HOLD,0,1,1->1,,80
356,2025-09-05 22:00:00,9793.0,1,HOLD,0,1,1->1,,80
357,2025-09-05 23:00:00,9789.0,1,HOLD,0,1,1->1,,80
358,2025-09-06 00:00:00,9783.0,1,HOLD,0,1,1->1,,80
359,2025-09-06 01:00:00,9778.0,1,HOLD,0,1,1->1,,80
360,2025-09-06 02:00:00,9770.0,1,HOLD,0,1,1->1,,80
361,2025-09-08 09:00:00,9753.0,1,HOLD,0,1,1->1,,80
362,2025-09-08 10:00:00,9754.0,1,HOLD,0,1,1->1,,80
363,2025-09-08 11:00:00,9733.0,1,HOLD,0,1,1->1,,80
364,2025-09-08 13:00:00,9770.0,1,HOLD,0,1,1->1,,80
365,2025-09-08 14:00:00,9813.0,1,HOLD,0,1,1->1,,80
366,2025-09-08 21:00:00,9874.0,1,HOLD,0,1,1->1,,80
367,2025-09-08 22:00:00,9908.0,-1,SELL,-2,1,1->-1,SELL,80
368,2025-09-08 23:00:00,9874.0,-1,HOLD,0,-1,-1->-1,,80
369,2025-09-09 00:00:00,9861.0,-1,HOLD,0,-1,-1->-1,,80
370,2025-09-09 01:00:00,9846.0,-1,HOLD,0,-1,-1->-1,,80
371,2025-09-09 02:00:00,9858.0,-1,HOLD,0,-1,-1->-1,,80
372,2025-09-09 09:00:00,9862.0,-1,HOLD,0,-1,-1->-1,,80
373,2025-09-09 10:00:00,9867.0,-1,HOLD,0,-1,-1->-1,,80
374,2025-09-09 11:00:00,9860.0,-1,HOLD,0,-1,-1->-1,,80
375,2025-09-09 13:00:00,9873.0,-1,HOLD,0,-1,-1->-1,,80
376,2025-09-09 14:00:00,9846.0,-1,HOLD,0,-1,-1->-1,,80
377,2025-09-09 21:00:00,9818.0,-1,HOLD,0,-1,-1->-1,,80
378,2025-09-09 22:00:00,9752.0,-1,HOLD,0,-1,-1->-1,,80
379,2025-09-09 23:00:00,9759.0,-1,HOLD,0,-1,-1->-1,,80
380,2025-09-10 00:00:00,9748.0,-1,HOLD,0,-1,-1->-1,,80
381,2025-09-10 01:00:00,9746.0,1,BUY,2,-1,-1->1,BUY,80
382,2025-09-10 02:00:00,9760.0,1,HOLD,0,1,1->1,,80
383,2025-09-10 09:00:00,9786.0,1,HOLD,0,1,1->1,,80
384,2025-09-10 10:00:00,9793.0,1,HOLD,0,1,1->1,,80
385,2025-09-10 11:00:00,9794.0,1,HOLD,0,1,1->1,,80
386,2025-09-10 13:00:00,9796.0,1,HOLD,0,1,1->1,,80
387,2025-09-10 14:00:00,9796.0,1,HOLD,0,1,1->1,,80
388,2025-09-10 21:00:00,9824.0,1,HOLD,0,1,1->1,,80
389,2025-09-10 22:00:00,9815.0,1,HOLD,0,1,1->1,,80
390,2025-09-10 23:00:00,9811.0,1,HOLD,0,1,1->1,,80
391,2025-09-11 00:00:00,9813.0,1,HOLD,0,1,1->1,,80
392,2025-09-11 01:00:00,9818.0,1,HOLD,0,1,1->1,,80
393,2025-09-11 02:00:00,9817.0,1,HOLD,0,1,1->1,,80
394,2025-09-11 09:00:00,9818.0,1,HOLD,0,1,1->1,,80
395,2025-09-11 10:00:00,9800.0,1,HOLD,0,1,1->1,,80
396,2025-09-11 11:00:00,9791.0,1,HOLD,0,1,1->1,,80
397,2025-09-11 13:00:00,9753.0,1,HOLD,0,1,1->1,,80
398,2025-09-11 14:00:00,9798.0,1,HOLD,0,1,1->1,,80
399,2025-09-11 21:00:00,9855.0,1,HOLD,0,1,1->1,,80
400,2025-09-11 22:00:00,9863.0,1,HOLD,0,1,1->1,,80
401,2025-09-11 23:00:00,9899.0,1,HOLD,0,1,1->1,,80
402,2025-09-12 00:00:00,9925.0,1,HOLD,0,1,1->1,,80
403,2025-09-12 01:00:00,9916.0,1,HOLD,0,1,1->1,,80
404,2025-09-12 02:00:00,9886.0,1,HOLD,0,1,1->1,,80
405,2025-09-12 09:00:00,10037.0,1,HOLD,0,1,1->1,,80
406,2025-09-12 10:00:00,9992.0,1,HOLD,0,1,1->1,,80
407,2025-09-12 11:00:00,10023.0,1,HOLD,0,1,1->1,,80
408,2025-09-12 13:00:00,10046.0,1,HOLD,0,1,1->1,,80
409,2025-09-12 14:00:00,10035.0,1,HOLD,0,1,1->1,,80
410,2025-09-12 21:00:00,10047.0,1,HOLD,0,1,1->1,,80
411,2025-09-12 22:00:00,10043.0,1,HOLD,0,1,1->1,,80
412,2025-09-12 23:00:00,10038.0,1,HOLD,0,1,1->1,,80
413,2025-09-13 00:00:00,10049.0,1,HOLD,0,1,1->1,,80
414,2025-09-13 01:00:00,10056.0,1,HOLD,0,1,1->1,,80
415,2025-09-13 02:00:00,10051.0,1,HOLD,0,1,1->1,,80
416,2025-09-15 09:00:00,10004.0,1,HOLD,0,1,1->1,,80
417,2025-09-15 10:00:00,10016.0,1,HOLD,0,1,1->1,,80
418,2025-09-15 11:00:00,10035.0,1,HOLD,0,1,1->1,,80
419,2025-09-15 13:00:00,10033.0,1,HOLD,0,1,1->1,,80
420,2025-09-15 14:00:00,10017.0,1,HOLD,0,1,1->1,,80
421,2025-09-15 21:00:00,10029.0,1,HOLD,0,1,1->1,,80
422,2025-09-15 22:00:00,10088.0,1,HOLD,0,1,1->1,,80
423,2025-09-15 23:00:00,10114.0,1,HOLD,0,1,1->1,,80
424,2025-09-16 00:00:00,10090.0,1,HOLD,0,1,1->1,,80
425,2025-09-16 01:00:00,10111.0,1,HOLD,0,1,1->1,,80
426,2025-09-16 02:00:00,10116.0,1,HOLD,0,1,1->1,,80
427,2025-09-16 09:00:00,10132.0,-1,SELL,-2,1,1->-1,SELL,80
428,2025-09-16 10:00:00,10049.0,-1,HOLD,0,-1,-1->-1,,80
429,2025-09-16 11:00:00,10080.0,-1,HOLD,0,-1,-1->-1,,80
430,2025-09-16 13:00:00,10092.0,-1,HOLD,0,-1,-1->-1,,80
431,2025-09-16 14:00:00,10108.0,-1,HOLD,0,-1,-1->-1,,80
432,2025-09-16 21:00:00,10115.0,-1,HOLD,0,-1,-1->-1,,80
433,2025-09-16 22:00:00,10073.0,-1,HOLD,0,-1,-1->-1,,80
434,2025-09-16 23:00:00,10039.0,-1,HOLD,0,-1,-1->-1,,80
435,2025-09-17 00:00:00,10063.0,-1,HOLD,0,-1,-1->-1,,80
436,2025-09-17 01:00:00,10037.0,-1,HOLD,0,-1,-1->-1,,80
437,2025-09-17 02:00:00,10043.0,-1,HOLD,0,-1,-1->-1,,80
438,2025-09-17 09:00:00,9950.0,-1,HOLD,0,-1,-1->-1,,80
439,2025-09-17 10:00:00,9931.0,-1,HOLD,0,-1,-1->-1,,80
440,2025-09-17 11:00:00,9930.0,-1,HOLD,0,-1,-1->-1,,80
441,2025-09-17 13:00:00,9927.0,-1,HOLD,0,-1,-1->-1,,80
442,2025-09-17 14:00:00,9906.0,-1,HOLD,0,-1,-1->-1,,80
443,2025-09-17 21:00:00,9964.0,-1,HOLD,0,-1,-1->-1,,80
444,2025-09-17 22:00:00,9969.0,-1,HOLD,0,-1,-1->-1,,80
445,2025-09-17 23:00:00,9964.0,-1,HOLD,0,-1,-1->-1,,80
446,2025-09-18 00:00:00,9955.0,-1,HOLD,0,-1,-1->-1,,80
447,2025-09-18 01:00:00,9956.0,-1,HOLD,0,-1,-1->-1,,80
448,2025-09-18 02:00:00,9924.0,-1,HOLD,0,-1,-1->-1,,80
449,2025-09-18 09:00:00,9889.0,-1,HOLD,0,-1,-1->-1,,80
450,2025-09-18 10:00:00,9903.0,-1,HOLD,0,-1,-1->-1,,80
451,2025-09-18 11:00:00,9891.0,-1,HOLD,0,-1,-1->-1,,80
452,2025-09-18 13:00:00,9835.0,0,BUY,1,-1,-1->0,,80
453,2025-09-18 14:00:00,9835.0,1,BUY,1,0,0->1,BUY,80
454,2025-09-18 21:00:00,9889.0,1,HOLD,0,1,1->1,,80
455,2025-09-18 22:00:00,9881.0,1,HOLD,0,1,1->1,,80
456,2025-09-18 23:00:00,9899.0,1,HOLD,0,1,1->1,,80
457,2025-09-19 00:00:00,9913.0,1,HOLD,0,1,1->1,,80
458,2025-09-19 01:00:00,9904.0,1,HOLD,0,1,1->1,,80
459,2025-09-19 02:00:00,9902.0,1,HOLD,0,1,1->1,,80
460,2025-09-19 09:00:00,9919.0,1,HOLD,0,1,1->1,,80
461,2025-09-19 10:00:00,9998.0,1,HOLD,0,1,1->1,,80
462,2025-09-19 11:00:00,10007.0,1,HOLD,0,1,1->1,,80
463,2025-09-19 13:00:00,9990.0,1,HOLD,0,1,1->1,,80
464,2025-09-19 14:00:00,9971.0,1,HOLD,0,1,1->1,,80
465,2025-09-19 21:00:00,10010.0,1,HOLD,0,1,1->1,,80
466,2025-09-19 22:00:00,10063.0,1,HOLD,0,1,1->1,,80
467,2025-09-19 23:00:00,10092.0,1,HOLD,0,1,1->1,,80
468,2025-09-20 00:00:00,10089.0,1,HOLD,0,1,1->1,,80
469,2025-09-20 01:00:00,10178.0,1,HOLD,0,1,1->1,,80
470,2025-09-20 02:00:00,10204.0,1,HOLD,0,1,1->1,,80
471,2025-09-22 09:00:00,10232.0,1,HOLD,0,1,1->1,,80
472,2025-09-22 10:00:00,10244.0,1,HOLD,0,1,1->1,,80
473,2025-09-22 11:00:00,10278.0,1,HOLD,0,1,1->1,,80
474,2025-09-22 13:00:00,10292.0,1,HOLD,0,1,1->1,,80
475,2025-09-22 14:00:00,10317.0,1,HOLD,0,1,1->1,,80
476,2025-09-22 21:00:00,10258.0,1,HOLD,0,1,1->1,,80
477,2025-09-22 22:00:00,10307.0,1,HOLD,0,1,1->1,,80
478,2025-09-22 23:00:00,10318.0,1,HOLD,0,1,1->1,,80
479,2025-09-23 00:00:00,10324.0,1,HOLD,0,1,1->1,,80
480,2025-09-23 01:00:00,10356.0,1,HOLD,0,1,1->1,,80
481,2025-09-23 02:00:00,10348.0,1,HOLD,0,1,1->1,,80
482,2025-09-23 09:00:00,10320.0,1,HOLD,0,1,1->1,,80
483,2025-09-23 10:00:00,10322.0,1,HOLD,0,1,1->1,,80
484,2025-09-23 11:00:00,10320.0,1,HOLD,0,1,1->1,,80
485,2025-09-23 13:00:00,10344.0,1,HOLD,0,1,1->1,,80
486,2025-09-23 14:00:00,10349.0,1,HOLD,0,1,1->1,,80
487,2025-09-23 21:00:00,10448.0,1,HOLD,0,1,1->1,,80
488,2025-09-23 22:00:00,10417.0,1,HOLD,0,1,1->1,,80
489,2025-09-23 23:00:00,10417.0,1,HOLD,0,1,1->1,,80
490,2025-09-24 00:00:00,10404.0,1,HOLD,0,1,1->1,,80
491,2025-09-24 01:00:00,10404.0,1,HOLD,0,1,1->1,,80
492,2025-09-24 02:00:00,10394.0,1,HOLD,0,1,1->1,,80
493,2025-09-24 09:00:00,10333.0,1,HOLD,0,1,1->1,,80
494,2025-09-24 10:00:00,10363.0,1,HOLD,0,1,1->1,,80
495,2025-09-24 11:00:00,10374.0,1,HOLD,0,1,1->1,,80
496,2025-09-24 13:00:00,10432.0,1,HOLD,0,1,1->1,,80
497,2025-09-24 14:00:00,10397.0,1,HOLD,0,1,1->1,,80
498,2025-09-24 21:00:00,10407.0,1,HOLD,0,1,1->1,,80
499,2025-09-24 22:00:00,10394.0,1,HOLD,0,1,1->1,,80
500,2025-09-24 23:00:00,10350.0,1,HOLD,0,1,1->1,,80
501,2025-09-25 00:00:00,10358.0,1,HOLD,0,1,1->1,,80
502,2025-09-25 01:00:00,10360.0,1,HOLD,0,1,1->1,,80
503,2025-09-25 02:00:00,10349.0,1,HOLD,0,1,1->1,,80
504,2025-09-25 09:00:00,10377.0,1,HOLD,0,1,1->1,,80
505,2025-09-25 10:00:00,10409.0,1,HOLD,0,1,1->1,,80
506,2025-09-25 11:00:00,10391.0,1,HOLD,0,1,1->1,,80
507,2025-09-25 13:00:00,10400.0,1,HOLD,0,1,1->1,,80
508,2025-09-25 14:00:00,10411.0,1,HOLD,0,1,1->1,,80
509,2025-09-25 21:00:00,10464.0,1,HOLD,0,1,1->1,,80
510,2025-09-25 22:00:00,10503.0,1,HOLD,0,1,1->1,,80
511,2025-09-25 23:00:00,10536.0,1,HOLD,0,1,1->1,,80
512,2025-09-26 00:00:00,10546.0,1,HOLD,0,1,1->1,,80
513,2025-09-26 01:00:00,10566.0,1,HOLD,0,1,1->1,,80
514,2025-09-26 02:00:00,10575.0,1,HOLD,0,1,1->1,,80
515,2025-09-26 09:00:00,10555.0,1,HOLD,0,1,1->1,,80
516,2025-09-26 10:00:00,10532.0,1,HOLD,0,1,1->1,,80
517,2025-09-26 11:00:00,10546.0,1,HOLD,0,1,1->1,,80
518,2025-09-26 13:00:00,10539.0,1,HOLD,0,1,1->1,,80
519,2025-09-26 14:00:00,10632.0,1,HOLD,0,1,1->1,,80
520,2025-09-26 21:00:00,10716.0,1,HOLD,0,1,1->1,,80
521,2025-09-26 22:00:00,10751.0,1,HOLD,0,1,1->1,,80
522,2025-09-26 23:00:00,10853.0,1,HOLD,0,1,1->1,,80
523,2025-09-27 00:00:00,10863.0,1,HOLD,0,1,1->1,,80
524,2025-09-27 01:00:00,10958.0,1,HOLD,0,1,1->1,,80
525,2025-09-27 02:00:00,10936.0,1,HOLD,0,1,1->1,,80
526,2025-09-29 09:00:00,10830.0,1,HOLD,0,1,1->1,,80
527,2025-09-29 10:00:00,10855.0,1,HOLD,0,1,1->1,,80
528,2025-09-29 11:00:00,10865.0,1,HOLD,0,1,1->1,,80
529,2025-09-29 13:00:00,10950.0,1,HOLD,0,1,1->1,,80
530,2025-09-29 14:00:00,10939.0,1,HOLD,0,1,1->1,,80
531,2025-09-29 21:00:00,10865.0,1,HOLD,0,1,1->1,,80
532,2025-09-29 22:00:00,10920.0,1,HOLD,0,1,1->1,,80
533,2025-09-29 23:00:00,10938.0,1,HOLD,0,1,1->1,,80
534,2025-09-30 00:00:00,10923.0,1,HOLD,0,1,1->1,,80
535,2025-09-30 01:00:00,10914.0,1,HOLD,0,1,1->1,,80
536,2025-09-30 02:00:00,10907.0,1,HOLD,0,1,1->1,,80
537,2025-09-30 09:00:00,10970.0,1,HOLD,0,1,1->1,,80
538,2025-09-30 10:00:00,10969.0,1,HOLD,0,1,1->1,,80
539,2025-09-30 11:00:00,10969.0,1,HOLD,0,1,1->1,,80
540,2025-09-30 13:00:00,11001.0,1,HOLD,0,1,1->1,,80
541,2025-09-30 14:00:00,10918.0,1,HOLD,0,1,1->1,,80
542,2025-10-09 09:00:00,11164.0,1,HOLD,0,1,1->1,,80
543,2025-10-09 10:00:00,11160.0,1,HOLD,0,1,1->1,,80
544,2025-10-09 11:00:00,11228.0,1,HOLD,0,1,1->1,,80
545,2025-10-09 13:00:00,11289.0,1,HOLD,0,1,1->1,,80
546,2025-10-09 14:00:00,11169.0,1,HOLD,0,1,1->1,,80
547,2025-10-09 21:00:00,11310.0,-1,SELL,-2,1,1->-1,SELL,80
548,2025-10-09 22:00:00,11306.0,-1,HOLD,0,-1,-1->-1,,80
549,2025-10-09 23:00:00,11232.0,-1,HOLD,0,-1,-1->-1,,80
550,2025-10-10 00:00:00,11047.0,-1,HOLD,0,-1,-1->-1,,80
551,2025-10-10 01:00:00,11023.0,-1,HOLD,0,-1,-1->-1,,80
552,2025-10-10 02:00:00,11078.0,-1,HOLD,0,-1,-1->-1,,80
553,2025-10-10 09:00:00,11057.0,-1,HOLD,0,-1,-1->-1,,80
554,2025-10-10 10:00:00,11048.0,-1,HOLD,0,-1,-1->-1,,80
555,2025-10-10 11:00:00,11002.0,1,BUY,2,-1,-1->1,BUY,80
556,2025-10-10 13:00:00,11092.0,1,HOLD,0,1,1->1,,80
557,2025-10-10 14:00:00,11082.0,1,HOLD,0,1,1->1,,80
558,2025-10-10 21:00:00,11197.0,1,HOLD,0,1,1->1,,80
559,2025-10-10 22:00:00,11230.0,-1,SELL,-2,1,1->-1,SELL,80
560,2025-10-10 23:00:00,11147.0,-1,HOLD,0,-1,-1->-1,,80
561,2025-10-11 00:00:00,11006.0,0,BUY,1,-1,-1->0,,80
562,2025-10-11 01:00:00,11006.0,1,BUY,1,0,0->1,BUY,80
563,2025-10-11 02:00:00,11059.0,1,HOLD,0,1,1->1,,80
564,2025-10-13 09:00:00,11288.0,1,HOLD,0,1,1->1,,80
565,2025-10-13 10:00:00,11312.0,1,HOLD,0,1,1->1,,80
566,2025-10-13 11:00:00,11405.0,1,HOLD,0,1,1->1,,80
567,2025-10-13 13:00:00,11470.0,1,HOLD,0,1,1->1,,80
568,2025-10-13 14:00:00,11531.0,1,HOLD,0,1,1->1,,80
569,2025-10-13 21:00:00,11640.0,1,HOLD,0,1,1->1,,80
570,2025-10-13 22:00:00,11673.0,1,HOLD,0,1,1->1,,80
571,2025-10-13 23:00:00,11656.0,1,HOLD,0,1,1->1,,80
572,2025-10-14 00:00:00,11678.0,1,HOLD,0,1,1->1,,80
573,2025-10-14 01:00:00,11688.0,1,HOLD,0,1,1->1,,80
574,2025-10-14 02:00:00,11710.0,1,HOLD,0,1,1->1,,80
575,2025-10-14 09:00:00,11885.0,1,HOLD,0,1,1->1,,80
576,2025-10-14 10:00:00,11946.0,1,HOLD,0,1,1->1,,80
577,2025-10-14 11:00:00,12036.0,-1,SELL,-2,1,1->-1,SELL,80
578,2025-10-14 13:00:00,11570.0,-1,HOLD,0,-1,-1->-1,,80
579,2025-10-14 14:00:00,11533.0,-1,HOLD,0,-1,-1->-1,,80
580,2025-10-14 21:00:00,11521.0,1,BUY,2,-1,-1->1,BUY,80
581,2025-10-14 22:00:00,11555.0,1,HOLD,0,1,1->1,,80
582,2025-10-14 23:00:00,11654.0,1,HOLD,0,1,1->1,,80
583,2025-10-15 00:00:00,11657.0,1,HOLD,0,1,1->1,,80
584,2025-10-15 01:00:00,11721.0,1,HOLD,0,1,1->1,,80
585,2025-10-15 02:00:00,11732.0,1,HOLD,0,1,1->1,,80
586,2025-10-15 09:00:00,11861.0,1,HOLD,0,1,1->1,,80
587,2025-10-15 10:00:00,11803.0,1,HOLD,0,1,1->1,,80
588,2025-10-15 11:00:00,11847.0,1,HOLD,0,1,1->1,,80
589,2025-10-15 13:00:00,11885.0,1,HOLD,0,1,1->1,,80
590,2025-10-15 14:00:00,11966.0,1,HOLD,0,1,1->1,,80
591,2025-10-15 21:00:00,11871.0,1,HOLD,0,1,1->1,,80
592,2025-10-15 22:00:00,11918.0,1,HOLD,0,1,1->1,,80
593,2025-10-15 23:00:00,11914.0,1,HOLD,0,1,1->1,,80
594,2025-10-16 00:00:00,11963.0,1,HOLD,0,1,1->1,,80
595,2025-10-16 01:00:00,12056.0,1,HOLD,0,1,1->1,,80
596,2025-10-16 02:00:00,12138.0,1,HOLD,0,1,1->1,,80
597,2025-10-16 09:00:00,12150.0,1,HOLD,0,1,1->1,,80
598,2025-10-16 10:00:00,12285.0,-1,SELL,-2,1,1->-1,SELL,80
599,2025-10-16 11:00:00,12198.0,-1,HOLD,0,-1,-1->-1,,80
600,2025-10-16 13:00:00,11854.0,1,BUY,2,-1,-1->1,BUY,80
601,2025-10-16 14:00:00,12017.0,1,HOLD,0,1,1->1,,80
602,2025-10-16 21:00:00,12161.0,1,HOLD,0,1,1->1,,80
603,2025-10-16 22:00:00,12251.0,1,HOLD,0,1,1->1,,80
604,2025-10-16 23:00:00,12288.0,1,HOLD,0,1,1->1,,80
605,2025-10-17 00:00:00,12272.0,1,HOLD,0,1,1->1,,80
606,2025-10-17 01:00:00,12299.0,1,HOLD,0,1,1->1,,80
607,2025-10-17 02:00:00,12208.0,1,HOLD,0,1,1->1,,80
608,2025-10-17 09:00:00,12196.0,1,HOLD,0,1,1->1,,80
609,2025-10-17 10:00:00,12256.0,1,HOLD,0,1,1->1,,80
610,2025-10-17 11:00:00,12318.0,1,HOLD,0,1,1->1,,80
611,2025-10-17 13:00:00,12322.0,-1,SELL,-2,1,1->-1,SELL,80
612,2025-10-17 14:00:00,12249.0,-1,HOLD,0,-1,-1->-1,,80
613,2025-10-17 21:00:00,11776.0,-1,HOLD,0,-1,-1->-1,,80
614,2025-10-17 22:00:00,11779.0,-1,HOLD,0,-1,-1->-1,,80
615,2025-10-17 23:00:00,11761.0,-1,HOLD,0,-1,-1->-1,,80
616,2025-10-18 00:00:00,11624.0,1,BUY,2,-1,-1->1,BUY,80
617,2025-10-18 01:00:00,11721.0,1,HOLD,0,1,1->1,,80
618,2025-10-18 02:00:00,11748.0,1,HOLD,0,1,1->1,,80
619,2025-10-20 09:00:00,11805.0,1,HOLD,0,1,1->1,,80
620,2025-10-20 10:00:00,11798.0,1,HOLD,0,1,1->1,,80
621,2025-10-20 11:00:00,11799.0,1,HOLD,0,1,1->1,,80
622,2025-10-20 13:00:00,11735.0,1,HOLD,0,1,1->1,,80
623,2025-10-20 14:00:00,11742.0,1,HOLD,0,1,1->1,,80
624,2025-10-20 21:00:00,11844.0,1,HOLD,0,1,1->1,,80
625,2025-10-20 22:00:00,11916.0,1,HOLD,0,1,1->1,,80
626,2025-10-20 23:00:00,11949.0,1,HOLD,0,1,1->1,,80
627,2025-10-21 00:00:00,11938.0,1,HOLD,0,1,1->1,,80
628,2025-10-21 01:00:00,11939.0,1,HOLD,0,1,1->1,,80
629,2025-10-21 02:00:00,11973.0,-1,SELL,-2,1,1->-1,SELL,80
630,2025-10-21 09:00:00,11821.0,-1,HOLD,0,-1,-1->-1,,80
631,2025-10-21 10:00:00,11804.0,-1,HOLD,0,-1,-1->-1,,80
632,2025-10-21 11:00:00,11836.0,-1,HOLD,0,-1,-1->-1,,80
633,2025-10-21 13:00:00,11720.0,-1,HOLD,0,-1,-1->-1,,80
634,2025-10-21 14:00:00,11805.0,-1,HOLD,0,-1,-1->-1,,80
635,2025-10-21 21:00:00,11337.0,-1,HOLD,0,-1,-1->-1,,80
636,2025-10-21 22:00:00,11296.0,-1,HOLD,0,-1,-1->-1,,80
637,2025-10-21 23:00:00,11301.0,-1,HOLD,0,-1,-1->-1,,80
638,2025-10-22 00:00:00,11257.0,-1,HOLD,0,-1,-1->-1,,80
639,2025-10-22 01:00:00,11283.0,-1,HOLD,0,-1,-1->-1,,80
640,2025-10-22 02:00:00,11285.0,-1,HOLD,0,-1,-1->-1,,80
641,2025-10-22 09:00:00,11251.0,1,BUY,2,-1,-1->1,BUY,80
642,2025-10-22 10:00:00,11319.0,1,HOLD,0,1,1->1,,80
643,2025-10-22 11:00:00,11320.0,1,HOLD,0,1,1->1,,80
644,2025-10-22 13:00:00,11374.0,1,HOLD,0,1,1->1,,80
645,2025-10-22 14:00:00,11404.0,1,HOLD,0,1,1->1,,80
646,2025-10-22 21:00:00,11369.0,1,HOLD,0,1,1->1,,80
647,2025-10-22 22:00:00,11289.0,1,HOLD,0,1,1->1,,80
648,2025-10-22 23:00:00,11321.0,1,HOLD,0,1,1->1,,80
649,2025-10-23 00:00:00,11338.0,1,HOLD,0,1,1->1,,80
650,2025-10-23 01:00:00,11318.0,1,HOLD,0,1,1->1,,80
651,2025-10-23 02:00:00,11331.0,1,HOLD,0,1,1->1,,80
652,2025-10-23 09:00:00,11323.0,1,HOLD,0,1,1->1,,80
653,2025-10-23 10:00:00,11341.0,1,HOLD,0,1,1->1,,80
654,2025-10-23 11:00:00,11391.0,1,HOLD,0,1,1->1,,80
655,2025-10-23 13:00:00,11440.0,1,HOLD,0,1,1->1,,80
656,2025-10-23 14:00:00,11467.0,1,HOLD,0,1,1->1,,80
657,2025-10-23 21:00:00,11546.0,-1,SELL,-2,1,1->-1,SELL,80
658,2025-10-23 22:00:00,11527.0,-1,HOLD,0,-1,-1->-1,,80
659,2025-10-23 23:00:00,11510.0,-1,HOLD,0,-1,-1->-1,,80
660,2025-10-24 00:00:00,11491.0,-1,HOLD,0,-1,-1->-1,,80
661,2025-10-24 01:00:00,11514.0,-1,HOLD,0,-1,-1->-1,,80
662,2025-10-24 02:00:00,11517.0,-1,HOLD,0,-1,-1->-1,,80
663,2025-10-24 09:00:00,11363.0,-1,HOLD,0,-1,-1->-1,,80
664,2025-10-24 10:00:00,11359.0,-1,HOLD,0,-1,-1->-1,,80
665,2025-10-24 11:00:00,11376.0,-1,HOLD,0,-1,-1->-1,,80
666,2025-10-24 13:00:00,11324.0,-1,HOLD,0,-1,-1->-1,,80
667,2025-10-24 14:00:00,11332.0,-1,HOLD,0,-1,-1->-1,,80
668,2025-10-24 21:00:00,11442.0,-1,HOLD,0,-1,-1->-1,,80
669,2025-10-24 22:00:00,11454.0,-1,HOLD,0,-1,-1->-1,,80
670,2025-10-24 23:00:00,11493.0,-1,HOLD,0,-1,-1->-1,,80
671,2025-10-25 00:00:00,11482.0,-1,HOLD,0,-1,-1->-1,,80
672,2025-10-25 01:00:00,11435.0,-1,HOLD,0,-1,-1->-1,,80
673,2025-10-25 02:00:00,11419.0,-1,HOLD,0,-1,-1->-1,,80
674,2025-10-27 09:00:00,11406.0,-1,HOLD,0,-1,-1->-1,,80
675,2025-10-27 10:00:00,11381.0,-1,HOLD,0,-1,-1->-1,,80
676,2025-10-27 11:00:00,11377.0,-1,HOLD,0,-1,-1->-1,,80
677,2025-10-27 13:00:00,11403.0,-1,HOLD,0,-1,-1->-1,,80
678,2025-10-27 14:00:00,11394.0,-1,HOLD,0,-1,-1->-1,,80
679,2025-10-27 21:00:00,11162.0,-1,HOLD,0,-1,-1->-1,,80
680,2025-10-27 22:00:00,11070.0,-1,HOLD,0,-1,-1->-1,,80
681,2025-10-27 23:00:00,11099.0,-1,HOLD,0,-1,-1->-1,,80
682,2025-10-28 00:00:00,11126.0,-1,HOLD,0,-1,-1->-1,,80
683,2025-10-28 01:00:00,11151.0,-1,HOLD,0,-1,-1->-1,,80
684,2025-10-28 02:00:00,11150.0,-1,HOLD,0,-1,-1->-1,,80
685,2025-10-28 09:00:00,11156.0,-1,HOLD,0,-1,-1->-1,,80
686,2025-10-28 10:00:00,11077.0,-1,HOLD,0,-1,-1->-1,,80
687,2025-10-28 11:00:00,11099.0,-1,HOLD,0,-1,-1->-1,,80
688,2025-10-28 13:00:00,11045.0,1,BUY,2,-1,-1->1,BUY,80
689,2025-10-28 14:00:00,11049.0,1,HOLD,0,1,1->1,,80
690,2025-10-28 21:00:00,11159.0,1,HOLD,0,1,1->1,,80
691,2025-10-28 22:00:00,11163.0,1,HOLD,0,1,1->1,,80
692,2025-10-28 23:00:00,11203.0,1,HOLD,0,1,1->1,,80
693,2025-10-29 00:00:00,11185.0,1,HOLD,0,1,1->1,,80
694,2025-10-29 01:00:00,11210.0,1,HOLD,0,1,1->1,,80
695,2025-10-29 02:00:00,11180.0,1,HOLD,0,1,1->1,,80
696,2025-10-29 09:00:00,11273.0,1,HOLD,0,1,1->1,,80
697,2025-10-29 10:00:00,11249.0,1,HOLD,0,1,1->1,,80
698,2025-10-29 11:00:00,11251.0,1,HOLD,0,1,1->1,,80
699,2025-10-29 13:00:00,11264.0,1,HOLD,0,1,1->1,,80
700,2025-10-29 14:00:00,11338.0,1,HOLD,0,1,1->1,,80
701,2025-10-29 21:00:00,11353.0,1,HOLD,0,1,1->1,,80
702,2025-10-29 22:00:00,11354.0,-1,SELL,-2,1,1->-1,SELL,80
703,2025-10-29 23:00:00,11310.0,-1,HOLD,0,-1,-1->-1,,80
