bar_index,datetime,open,high,low,close,volume,swing_bias,internal_bias,momentum_val,momentum_bcolor,momentum_scolor
1647,2026-03-11 22:00:00,21789.0,21985.0,21783.0,21893.0,48783.0,1,1,-96.83714285714245,red,gray
1648,2026-03-11 23:00:00,21893.0,21925.0,21714.0,21760.0,39314.0,1,1,-330.6578571428572,red,gray
1649,2026-03-12 00:00:00,21760.0,21888.0,21666.0,21870.0,30611.0,1,1,-526.0717857142856,red,gray
1650,2026-03-12 01:00:00,21870.0,21923.0,21745.0,21857.0,22974.0,1,1,-620.1428571428569,red,gray
1651,2026-03-12 02:00:00,21857.0,21997.0,21845.0,21997.0,10696.0,1,1,-680.8799999999999,red,gray
1652,2026-03-12 09:00:00,21921.0,21981.0,21716.0,21865.0,46739.0,1,1,-747.8471428571427,red,gray
1653,2026-03-12 10:00:00,21865.0,21940.0,21630.0,21684.0,35002.0,1,1,-813.9739285714281,red,gray
1654,2026-03-12 11:00:00,21684.0,21788.0,21663.0,21697.0,15575.0,1,1,-855.413214285714,red,gray
1655,2026-03-12 13:00:00,21678.0,21862.0,21633.0,21806.0,18909.0,1,1,-855.6717857142856,red,gray
1656,2026-03-12 14:00:00,21806.0,22148.0,21756.0,22062.0,44250.0,1,1,-782.7892857142857,maroon,gray
1657,2026-03-12 21:00:00,22314.0,22388.0,21856.0,21927.0,89022.0,1,1,-713.8185714285712,maroon,gray
1658,2026-03-12 22:00:00,21927.0,22043.0,21760.0,21855.0,55261.0,1,1,-635.1071428571427,maroon,gray
1659,2026-03-12 23:00:00,21855.0,21877.0,21574.0,21803.0,62888.0,1,1,-564.8639285714289,maroon,gray
1660,2026-03-13 00:00:00,21803.0,21886.0,21711.0,21800.0,32539.0,1,1,-513.7235714285717,maroon,gray
1661,2026-03-13 01:00:00,21800.0,21848.0,21700.0,21716.0,20949.0,1,1,-462.6075000000004,maroon,black
1662,2026-03-13 02:00:00,21716.0,21796.0,21700.0,21706.0,9012.0,1,1,-396.10321428571467,maroon,black
1663,2026-03-13 09:00:00,21758.0,21914.0,21501.0,21749.0,57865.0,1,1,-307.8871428571432,maroon,black
1664,2026-03-13 10:00:00,21749.0,21826.0,21651.0,21654.0,28334.0,1,1,-248.07464285714332,maroon,black
1665,2026-03-13 11:00:00,21654.0,21705.0,21591.0,21656.0,16780.0,1,1,-194.2414285714293,maroon,black
1666,2026-03-13 13:00:00,21626.0,21626.0,21250.0,21366.0,48252.0,1,-1,-225.11428571428667,red,black
1667,2026-03-13 14:00:00,21366.0,21444.0,20828.0,20923.0,99056.0,1,-1,-306.1975000000009,red,black
1668,2026-03-13 21:00:00,21429.0,21457.0,21081.0,21161.0,90453.0,1,-1,-350.0203571428577,red,black
1669,2026-03-13 22:00:00,21161.0,21176.0,20560.0,20601.0,96127.0,1,-1,-470.6210714285718,red,gray
1670,2026-03-13 23:00:00,20601.0,20800.0,20450.0,20486.0,94572.0,1,-1,-593.5450000000001,red,gray
1671,2026-03-14 00:00:00,20486.0,20590.0,20220.0,20531.0,81993.0,1,-1,-666.3467857142862,red,gray
1672,2026-03-14 01:00:00,20531.0,20760.0,20531.0,20616.0,53267.0,1,-1,-721.071428571428,red,gray
1673,2026-03-14 02:00:00,20616.0,20713.0,20577.0,20682.0,17167.0,1,-1,-769.7771428571423,red,gray
1674,2026-03-16 09:00:00,20760.0,20788.0,19800.0,20308.0,142710.0,-1,-1,-857.0832142857142,red,gray
1675,2026-03-16 10:00:00,20308.0,20341.0,19970.0,20059.0,46494.0,-1,-1,-962.9617857142857,red,gray
1676,2026-03-16 11:00:00,20059.0,20246.0,19959.0,20182.0,24771.0,-1,-1,-1000.0049999999999,red,gray
1677,2026-03-16 13:00:00,20150.0,20390.0,20066.0,20296.0,29276.0,-1,-1,-992.1667857142857,maroon,gray
1678,2026-03-16 14:00:00,20296.0,20426.0,20170.0,20301.0,47131.0,-1,-1,-968.2378571428578,maroon,gray
1679,2026-03-16 21:00:00,20390.0,20685.0,20180.0,20613.0,112597.0,-1,-1,-877.9771428571436,maroon,gray
1680,2026-03-16 22:00:00,20613.0,20720.0,20274.0,20435.0,87699.0,-1,-1,-813.4121428571433,maroon,gray
1681,2026-03-16 23:00:00,20435.0,20527.0,20351.0,20371.0,56437.0,-1,-1,-754.7564285714293,maroon,gray
1682,2026-03-17 00:00:00,20371.0,20458.0,20230.0,20378.0,43141.0,-1,-1,-685.2364285714297,maroon,gray
1683,2026-03-17 01:00:00,20378.0,20498.0,20365.0,20413.0,27105.0,-1,-1,-585.5000000000005,maroon,gray
1684,2026-03-17 02:00:00,20413.0,20554.0,20383.0,20528.0,12247.0,-1,-1,-459.3164285714294,maroon,gray
1685,2026-03-17 09:00:00,20390.0,20646.0,20241.0,20624.0,59702.0,-1,-1,-304.473571428572,maroon,black
1686,2026-03-17 10:00:00,20624.0,20678.0,20558.0,20586.0,29186.0,-1,-1,-169.96678571428617,maroon,black
1687,2026-03-17 11:00:00,20586.0,20647.0,20496.0,20630.0,19837.0,-1,-1,-63.76714285714354,maroon,black
1688,2026-03-17 13:00:00,20750.0,20780.0,20456.0,20470.0,39725.0,-1,-1,42.54821428571381,lime,black
1689,2026-03-17 14:00:00,20470.0,20496.0,20303.0,20308.0,62433.0,-1,-1,84.39499999999975,lime,black
1690,2026-03-17 21:00:00,20321.0,20486.0,20278.0,20422.0,69181.0,-1,-1,130.1492857142855,lime,black
1691,2026-03-17 22:00:00,20422.0,20446.0,20213.0,20257.0,58591.0,-1,-1,145.19750000000022,lime,black
1692,2026-03-17 23:00:00,20257.0,20313.0,19750.0,19997.0,103700.0,-1,-1,117.77464285714314,green,black
1693,2026-03-18 00:00:00,19997.0,20106.0,19928.0,20043.0,41194.0,-1,-1,104.9382142857146,green,black
1694,2026-03-18 01:00:00,20043.0,20158.0,20040.0,20081.0,23707.0,-1,-1,71.5439285714292,green,black
1695,2026-03-18 02:00:00,20081.0,20149.0,20035.0,20088.0,9347.0,-1,-1,9.170357142857597,green,black
1696,2026-03-18 09:00:00,20062.0,20246.0,19853.0,19958.0,72915.0,-1,-1,-71.94107142857081,red,black
1697,2026-03-18 10:00:00,19958.0,20000.0,19615.0,19682.0,51241.0,-1,-1,-179.51785714285637,red,black
1698,2026-03-18 11:00:00,19682.0,19812.0,19582.0,19770.0,31283.0,-1,-1,-260.8889285714277,red,gray
1699,2026-03-18 13:00:00,19858.0,19935.0,19714.0,19750.0,32590.0,-1,-1,-310.0146428571424,red,gray
1700,2026-03-18 14:00:00,19750.0,20092.0,19746.0,19980.0,59113.0,-1,-1,-326.0635714285714,red,gray
1701,2026-03-18 21:00:00,19418.0,19450.0,18800.0,19260.0,175743.0,-1,-1,-440.26500000000004,red,gray
1702,2026-03-18 22:00:00,19260.0,19355.0,19000.0,19154.0,81780.0,-1,-1,-560.6532142857147,red,gray
1703,2026-03-18 23:00:00,19154.0,19209.0,19081.0,19089.0,47687.0,-1,-1,-672.4782142857147,red,gray
1704,2026-03-19 00:00:00,19089.0,19235.0,19066.0,19186.0,30239.0,-1,-1,-735.5235714285717,red,gray
1705,2026-03-19 01:00:00,19186.0,19275.0,19160.0,19180.0,22115.0,-1,-1,-771.0171428571433,red,gray
1706,2026-03-19 02:00:00,19180.0,19350.0,19144.0,19170.0,25579.0,-1,-1,-790.0196428571434,red,gray
1707,2026-03-19 09:00:00,19068.0,19150.0,18805.0,18945.0,88442.0,-1,-1,-828.4767857142864,red,gray
1708,2026-03-19 10:00:00,18945.0,19065.0,18888.0,19010.0,32882.0,-1,-1,-829.4246428571435,red,gray
1709,2026-03-19 11:00:00,19010.0,19022.0,18910.0,18935.0,13882.0,-1,-1,-834.3082142857146,red,gray
1710,2026-03-19 13:00:00,18850.0,18882.0,18380.0,18389.0,72243.0,-1,-1,-889.0357142857144,red,gray
1711,2026-03-19 14:00:00,18389.0,18553.0,17701.0,17984.0,183515.0,-1,-1,-970.513928571429,red,gray
1712,2026-03-19 21:00:00,16718.0,17203.0,16100.0,17170.0,317268.0,-1,-1,-1119.9578571428572,red,gray
1713,2026-03-19 22:00:00,17170.0,17443.0,17160.0,17315.0,147496.0,-1,-1,-1206.4228571428578,red,gray
1714,2026-03-19 23:00:00,17315.0,17563.0,17150.0,17390.0,118261.0,-1,-1,-1246.8710714285712,red,gray
1715,2026-03-20 00:00:00,17390.0,17518.0,17283.0,17348.0,60666.0,-1,-1,-1268.1235714285715,red,gray
1716,2026-03-20 01:00:00,17348.0,17720.0,17348.0,17596.0,54242.0,-1,-1,-1224.284642857143,maroon,gray
1717,2026-03-20 02:00:00,17596.0,17686.0,17553.0,17660.0,18517.0,-1,-1,-1175.2178571428572,maroon,gray
1718,2026-03-20 09:00:00,17890.0,18598.0,17764.0,18368.0,145189.0,-1,-1,-975.4371428571425,maroon,gray
1719,2026-03-20 10:00:00,18368.0,18471.0,18266.0,18350.0,48371.0,-1,-1,-779.6257142857135,maroon,gray
1720,2026-03-20 11:00:00,18350.0,18520.0,18337.0,18493.0,25459.0,-1,-1,-503.9128571428571,maroon,gray
1721,2026-03-20 13:00:00,18338.0,18388.0,17817.0,17907.0,84660.0,-1,-1,-384.9314285714279,maroon,gray
1722,2026-03-20 14:00:00,17907.0,18108.0,17520.0,17625.0,114108.0,-1,-1,-327.0003571428567,maroon,gray
1723,2026-03-20 21:00:00,17684.0,17899.0,17251.0,17339.0,186506.0,-1,-1,-323.331071428571,maroon,gray
1724,2026-03-20 22:00:00,17339.0,17407.0,16923.0,17233.0,177322.0,-1,-1,-320.3024999999993,maroon,gray
1725,2026-03-20 23:00:00,17233.0,17447.0,17022.0,17171.0,116216.0,-1,-1,-316.8464285714282,maroon,gray
1726,2026-03-21 00:00:00,17171.0,17399.0,17143.0,17258.0,72459.0,-1,-1,-276.3278571428573,maroon,gray
1727,2026-03-21 01:00:00,17258.0,17334.0,17126.0,17230.0,51729.0,-1,-1,-249.4625000000002,maroon,gray
1728,2026-03-21 02:00:00,17230.0,17268.0,17070.0,17139.0,23868.0,-1,-1,-216.76714285714286,maroon,gray
1729,2026-03-23 09:00:00,16495.0,16879.0,16190.0,16318.0,181232.0,-1,-1,-323.9710714285719,red,gray
1730,2026-03-23 10:00:00,16318.0,16630.0,15960.0,16115.0,105758.0,-1,-1,-469.16107142857146,red,gray
1731,2026-03-23 11:00:00,16115.0,16250.0,15875.0,15994.0,56384.0,-1,-1,-635.5239285714284,red,gray
1732,2026-03-23 13:00:00,16150.0,16175.0,15550.0,15712.0,91445.0,-1,-1,-863.7614285714286,red,gray
1733,2026-03-23 14:00:00,15712.0,15734.0,15070.0,15411.0,196405.0,-1,-1,-1096.497142857143,red,gray
1734,2026-03-23 21:00:00,17000.0,17100.0,16502.0,16895.0,262102.0,-1,-1,-1033.1996428571426,maroon,gray
1735,2026-03-23 22:00:00,16895.0,17518.0,16895.0,17296.0,201272.0,-1,-1,-907.9760714285715,maroon,gray
1736,2026-03-23 23:00:00,17296.0,17445.0,16682.0,16787.0,166821.0,-1,-1,-859.7753571428573,maroon,gray
1737,2026-03-24 00:00:00,16787.0,17150.0,16777.0,17022.0,114786.0,-1,-1,-762.4010714285723,maroon,gray
1738,2026-03-24 01:00:00,17022.0,17219.0,17020.0,17145.0,55775.0,-1,-1,-569.4142857142863,maroon,gray
1739,2026-03-24 02:00:00,17145.0,17254.0,17037.0,17246.0,21604.0,-1,-1,-353.5371428571433,maroon,gray
1740,2026-03-24 09:00:00,16831.0,16950.0,16456.0,16533.0,150564.0,-1,-1,-225.06500000000085,maroon,gray
1741,2026-03-24 10:00:00,16533.0,16834.0,16440.0,16705.0,72672.0,-1,-1,-89.31750000000022,maroon,gray
1742,2026-03-24 11:00:00,16705.0,16730.0,16598.0,16710.0,24793.0,-1,-1,35.21678571428572,lime,gray
1743,2026-03-24 13:00:00,16480.0,16723.0,16400.0,16691.0,56843.0,-1,-1,146.24499999999966,lime,gray
1744,2026-03-24 14:00:00,16691.0,17204.0,16669.0,17085.0,120661.0,-1,-1,314.18249999999966,lime,gray
1745,2026-03-24 21:00:00,16888.0,17074.0,16731.0,16963.0,163383.0,-1,-1,441.5210714285711,lime,gray
1746,2026-03-24 22:00:00,16963.0,17450.0,16942.0,17340.0,148589.0,-1,-1,640.7435714285714,lime,gray
1747,2026-03-24 23:00:00,17340.0,17437.0,17210.0,17236.0,95973.0,-1,-1,805.2903571428569,lime,gray
1748,2026-03-25 00:00:00,17236.0,17360.0,17172.0,17280.0,63543.0,-1,-1,957.0642857142859,lime,gray
1749,2026-03-25 01:00:00,17280.0,17315.0,17101.0,17205.0,56617.0,-1,-1,1000.7353571428569,lime,gray
1750,2026-03-25 02:00:00,17205.0,17278.0,17202.0,17245.0,14633.0,-1,-1,1015.6692857142853,lime,gray
1751,2026-03-25 09:00:00,18038.0,18580.0,18038.0,18381.0,175480.0,-1,1,1148.5392857142851,lime,gray
1752,2026-03-25 10:00:00,18381.0,18383.0,18183.0,18223.0,77598.0,-1,1,1184.035,lime,gray
1753,2026-03-25 11:00:00,18223.0,18260.0,18118.0,18190.0,33887.0,-1,1,1086.273214285714,green,gray
1754,2026-03-25 13:00:00,18115.0,18213.0,17979.0,18096.0,56708.0,-1,1,1080.2875000000006,green,gray
1755,2026-03-25 14:00:00,18096.0,18195.0,17952.0,18111.0,81517.0,-1,1,1101.8539285714296,lime,gray
1756,2026-03-25 21:00:00,18077.0,18209.0,17920.0,17975.0,118895.0,-1,1,1037.914285714286,green,gray
1757,2026-03-25 22:00:00,17975.0,18247.0,17868.0,18120.0,94707.0,-1,1,1010.4292857142862,green,gray
1758,2026-03-25 23:00:00,18120.0,18150.0,17842.0,18040.0,92395.0,-1,1,972.6739285714292,green,gray
1759,2026-03-26 00:00:00,18040.0,18125.0,18025.0,18083.0,40108.0,-1,1,947.2478571428576,green,gray
1760,2026-03-26 01:00:00,18083.0,18090.0,18011.0,18036.0,26435.0,-1,1,839.9064285714292,green,gray
1761,2026-03-26 02:00:00,18036.0,18098.0,17973.0,18000.0,13437.0,-1,1,736.1571428571433,green,gray
1762,2026-03-26 09:00:00,17945.0,17977.0,17666.0,17896.0,108939.0,-1,1,609.5482142857146,green,gray
1763,2026-03-26 10:00:00,17896.0,17996.0,17762.0,17805.0,58689.0,-1,1,454.62535714285747,green,gray
1764,2026-03-26 11:00:00,17805.0,17874.0,17778.0,17816.0,22768.0,-1,1,336.2246428571426,green,gray
1765,2026-03-26 13:00:00,17650.0,17728.0,17350.0,17359.0,82212.0,-1,1,116.62607142857132,green,gray
1766,2026-03-26 14:00:00,17359.0,17519.0,17231.0,17472.0,116533.0,-1,1,-39.743214285713975,red,gray
1767,2026-03-26 21:00:00,16935.0,17420.0,16872.0,17368.0,160315.0,-1,1,-198.72178571428594,red,gray
1768,2026-03-26 22:00:00,17368.0,17476.0,17233.0,17335.0,106549.0,-1,1,-343.70892857142894,red,gray
1769,2026-03-26 23:00:00,17335.0,17362.0,17170.0,17198.0,77684.0,-1,1,-506.42678571428587,red,gray
1770,2026-03-27 00:00:00,17198.0,17200.0,16822.0,17049.0,114804.0,-1,1,-674.4460714285717,red,gray
1771,2026-03-27 01:00:00,17049.0,17143.0,16917.0,16946.0,57037.0,-1,1,-744.6910714285721,red,gray
1772,2026-03-27 02:00:00,16946.0,17002.0,16808.0,16841.0,23822.0,-1,1,-811.8864285714294,red,gray
1773,2026-03-27 09:00:00,16921.0,17222.0,16892.0,17192.0,86557.0,-1,1,-822.9432142857152,red,gray
1774,2026-03-27 10:00:00,17192.0,17326.0,17140.0,17200.0,58318.0,-1,1,-823.1746428571435,red,gray
1775,2026-03-27 11:00:00,17200.0,17359.0,17121.0,17342.0,30754.0,-1,1,-778.6257142857148,maroon,gray
1776,2026-03-27 13:00:00,17443.0,17680.0,17387.0,17397.0,81551.0,-1,1,-724.7528571428577,maroon,gray
1777,2026-03-27 14:00:00,17397.0,17567.0,17359.0,17489.0,76179.0,-1,1,-624.9692857142858,maroon,gray
1778,2026-03-27 21:00:00,17088.0,17211.0,16950.0,17050.0,152585.0,-1,1,-601.7646428571427,maroon,gray
1779,2026-03-27 22:00:00,17050.0,17727.0,17042.0,17650.0,160116.0,-1,1,-447.8639285714286,maroon,gray
1780,2026-03-27 23:00:00,17650.0,17970.0,17602.0,17776.0,211822.0,-1,1,-272.52464285714296,maroon,gray
1781,2026-03-28 00:00:00,17776.0,17839.0,17649.0,17702.0,93303.0,-1,1,-109.45857142857162,maroon,black
1782,2026-03-28 01:00:00,17702.0,17712.0,17515.0,17563.0,66394.0,-1,1,17.77178571428533,lime,black
1783,2026-03-28 02:00:00,17563.0,17790.0,17563.0,17763.0,38142.0,-1,1,166.69214285714247,lime,black
1784,2026-03-30 09:00:00,17298.0,17554.0,17258.0,17377.0,120907.0,-1,1,239.8189285714284,lime,black
1785,2026-03-30 10:00:00,17377.0,17508.0,17301.0,17453.0,52640.0,-1,1,275.8221428571427,lime,black
1786,2026-03-30 11:00:00,17453.0,17758.0,17440.0,17651.0,57583.0,-1,1,347.44857142857154,lime,black
1787,2026-03-30 13:00:00,17699.0,17814.0,17626.0,17747.0,42567.0,-1,1,421.06142857142856,lime,black
1788,2026-03-30 14:00:00,17747.0,17837.0,17696.0,17707.0,64245.0,-1,1,471.0524999999998,lime,black
1789,2026-03-30 21:00:00,17949.0,18109.0,17607.0,17667.0,164214.0,-1,1,480.48607142857145,lime,black
1790,2026-03-30 22:00:00,17667.0,17891.0,17666.0,17867.0,95305.0,-1,1,498.5699999999998,lime,black
1791,2026-03-30 23:00:00,17867.0,17928.0,17776.0,17866.0,75283.0,-1,1,494.42964285714277,green,black
1792,2026-03-31 00:00:00,17866.0,17884.0,17766.0,17785.0,47313.0,-1,1,447.45142857142855,green,black
1793,2026-03-31 01:00:00,17785.0,17795.0,17703.0,17732.0,38940.0,-1,1,408.7353571428575,green,black
1794,2026-03-31 02:00:00,17732.0,17770.0,17678.0,17679.0,14969.0,-1,1,352.95178571428585,green,black
1795,2026-03-31 09:00:00,17804.0,18599.0,17804.0,18382.0,220458.0,-1,1,409.59107142857147,lime,black
1796,2026-03-31 10:00:00,18382.0,18410.0,18096.0,18126.0,83151.0,-1,1,409.95142857142883,lime,black
1797,2026-03-31 11:00:00,18126.0,18260.0,18116.0,18190.0,33698.0,-1,1,424.7585714285717,lime,black
1798,2026-03-31 13:00:00,18185.0,18308.0,18065.0,18190.0,44406.0,-1,1,383.036785714286,green,black
1799,2026-03-31 14:00:00,18190.0,18190.0,18076.0,18126.0,64138.0,-1,1,367.69071428571476,green,black
1800,2026-03-31 21:00:00,18300.0,18468.0,18209.0,18429.0,142239.0,-1,1,418.25500000000056,lime,gray
1801,2026-03-31 22:00:00,18429.0,18680.0,18401.0,18434.0,162488.0,-1,1,455.7017857142862,lime,gray
1802,2026-03-31 23:00:00,18434.0,18588.0,18433.0,18519.0,75555.0,-1,1,488.53928571428617,lime,gray
1803,2026-04-01 00:00:00,18519.0,18930.0,18507.0,18822.0,92155.0,-1,1,576.2507142857148,lime,gray
1804,2026-04-01 01:00:00,18822.0,18995.0,18798.0,18902.0,69194.0,-1,1,623.5010714285725,lime,gray
1805,2026-04-01 02:00:00,18902.0,18983.0,18891.0,18954.0,23544.0,-1,1,663.060000000001,lime,gray
1806,2026-04-01 09:00:00,18999.0,19160.0,18705.0,18786.0,146311.0,-1,1,660.1382142857149,green,gray
1807,2026-04-01 10:00:00,18786.0,18848.0,18626.0,18626.0,57981.0,-1,1,628.880000000001,green,gray
1808,2026-04-01 11:00:00,18626.0,18730.0,18624.0,18699.0,23930.0,-1,1,602.2853571428574,green,gray
1809,2026-04-01 13:00:00,18780.0,18818.0,18566.0,18618.0,50226.0,-1,1,544.0950000000004,green,gray
1810,2026-04-01 14:00:00,18618.0,18928.0,18605.0,18918.0,84574.0,-1,1,553.8585714285718,lime,gray
1811,2026-04-01 21:00:00,18744.0,18938.0,18600.0,18760.0,131791.0,-1,1,526.1474999999999,green,gray
1812,2026-04-01 22:00:00,18760.0,18875.0,18671.0,18846.0,96780.0,-1,1,497.57428571428585,green,gray
1813,2026-04-01 23:00:00,18846.0,18987.0,18818.0,18917.0,73103.0,-1,1,466.5935714285714,green,gray
1814,2026-04-02 00:00:00,18917.0,18957.0,18818.0,18957.0,51646.0,-1,1,421.0207142857141,green,gray
1815,2026-04-02 01:00:00,18957.0,18988.0,18905.0,18924.0,33187.0,-1,1,405.8021428571423,green,gray
1816,2026-04-02 02:00:00,18924.0,18924.0,18783.0,18795.0,23302.0,-1,1,341.28357142857135,green,gray
1817,2026-04-02 09:00:00,18881.0,18896.0,18024.0,18247.0,262840.0,-1,-1,184.62999999999994,green,gray
1818,2026-04-02 10:00:00,18247.0,18256.0,17818.0,18040.0,103394.0,-1,-1,6.360714285714266,green,gray
1819,2026-04-02 11:00:00,18040.0,18092.0,17955.0,18040.0,29152.0,-1,-1,-171.3507142857144,red,gray
1820,2026-04-02 13:00:00,17950.0,17950.0,17555.0,17637.0,87597.0,-1,-1,-368.08750000000066,red,gray
1821,2026-04-02 14:00:00,17637.0,17689.0,17330.0,17621.0,128319.0,-1,-1,-537.0371428571433,red,gray
1822,2026-04-02 21:00:00,17484.0,17864.0,17258.0,17838.0,173293.0,-1,-1,-634.5242857142862,red,gray
1823,2026-04-02 22:00:00,17838.0,18177.0,17745.0,18038.0,172932.0,-1,-1,-654.0057142857148,red,gray
1824,2026-04-02 23:00:00,18038.0,18066.0,17842.0,17917.0,117968.0,-1,-1,-674.1571428571432,red,gray
1825,2026-04-03 00:00:00,17917.0,18088.0,17865.0,18035.0,68580.0,-1,-1,-652.8250000000002,maroon,gray
1826,2026-04-03 01:00:00,18035.0,18088.0,17937.0,17969.0,41750.0,-1,-1,-644.8821428571426,maroon,gray
1827,2026-04-03 02:00:00,17969.0,18049.0,17961.0,18010.0,14509.0,-1,-1,-633.5903571428573,maroon,gray
1828,2026-04-03 09:00:00,18048.0,18330.0,17941.0,18030.0,113378.0,-1,-1,-602.9914285714285,maroon,gray
1829,2026-04-03 10:00:00,18030.0,18128.0,17980.0,18003.0,39200.0,-1,-1,-578.6732142857143,maroon,gray
1830,2026-04-03 11:00:00,18003.0,18046.0,17880.0,17897.0,29081.0,-1,-1,-535.9385714285715,maroon,gray
1831,2026-04-03 13:00:00,17886.0,17942.0,17724.0,17928.0,51177.0,-1,-1,-490.31249999999966,maroon,gray
1832,2026-04-03 14:00:00,17928.0,17951.0,17784.0,17843.0,55383.0,-1,-1,-441.87785714285724,maroon,gray
1833,2026-04-07 09:00:00,17920.0,18185.0,17725.0,17920.0,140908.0,-1,-1,-360.6810714285713,maroon,gray
1834,2026-04-07 10:00:00,17920.0,18065.0,17856.0,18047.0,42992.0,-1,-1,-245.18785714285684,maroon,gray
1835,2026-04-07 11:00:00,18047.0,18103.0,17910.0,17943.0,28695.0,-1,-1,-146.3064285714284,maroon,black
1836,2026-04-07 13:00:00,17925.0,17981.0,17825.0,17929.0,40598.0,-1,-1,-53.61071428571404,maroon,black
1837,2026-04-07 14:00:00,17929.0,17996.0,17888.0,17908.0,49699.0,-1,-1,12.495000000000118,lime,black
1838,2026-04-07 21:00:00,17771.0,17961.0,17640.0,17655.0,119149.0,-1,-1,12.057500000000118,green,black
1839,2026-04-07 22:00:00,17655.0,17666.0,17300.0,17482.0,154310.0,-1,-1,-22.563928571428278,red,black
1840,2026-04-07 23:00:00,17482.0,17696.0,17437.0,17681.0,80894.0,-1,-1,-54.73571428571404,red,black
1841,2026-04-08 00:00:00,17681.0,17749.0,17632.0,17681.0,46924.0,-1,-1,-91.04892857142812,red,black
1842,2026-04-08 01:00:00,17681.0,17832.0,17674.0,17792.0,33815.0,-1,-1,-92.31535714285684,red,black
1843,2026-04-08 02:00:00,17792.0,17816.0,17745.0,17759.0,10913.0,-1,-1,-83.34035714285659,maroon,black
1844,2026-04-08 09:00:00,18851.0,18978.0,18700.0,18852.0,138646.0,-1,1,81.17964285714345,lime,gray
1845,2026-04-08 10:00:00,18852.0,18888.0,18752.0,18797.0,36772.0,-1,1,228.3257142857147,lime,gray
1846,2026-04-08 11:00:00,18797.0,18802.0,18741.0,18785.0,14669.0,-1,1,354.54964285714345,lime,gray
1847,2026-04-08 13:00:00,18930.0,19071.0,18863.0,19004.0,59088.0,-1,1,503.93071428571443,lime,gray
1848,2026-04-08 14:00:00,19004.0,19068.0,18972.0,18988.0,62797.0,-1,1,633.7078571428575,lime,gray
1849,2026-04-08 21:00:00,19060.0,19087.0,18805.0,18836.0,117875.0,-1,1,714.7217857142863,lime,gray
1850,2026-04-08 22:00:00,18836.0,18886.0,18520.0,18546.0,123936.0,-1,1,718.4160714285713,lime,gray
1851,2026-04-08 23:00:00,18546.0,18696.0,18540.0,18659.0,75536.0,-1,1,735.7053571428576,lime,gray
1852,2026-04-09 00:00:00,18659.0,18721.0,18561.0,18642.0,45319.0,-1,1,730.3453571428569,green,gray
1853,2026-04-09 01:00:00,18642.0,18654.0,18541.0,18554.0,30198.0,-1,1,705.7735714285714,green,gray
1854,2026-04-09 02:00:00,18554.0,18613.0,18354.0,18414.0,26750.0,-1,1,661.2946428571427,green,gray
1855,2026-04-09 09:00:00,18211.0,18300.0,18005.0,18235.0,114076.0,-1,1,572.9617857142861,green,gray
1856,2026-04-09 10:00:00,18235.0,18375.0,18201.0,18210.0,47969.0,-1,1,478.99321428571443,green,gray
1857,2026-04-09 11:00:00,18210.0,18285.0,18173.0,18277.0,25811.0,-1,1,408.1653571428574,green,gray
1858,2026-04-09 13:00:00,18312.0,18319.0,18202.0,18242.0,27227.0,-1,1,304.3053571428572,green,gray
1859,2026-04-09 14:00:00,18242.0,18279.0,18184.0,18225.0,39593.0,-1,1,169.3364285714287,green,gray
1860,2026-04-09 21:00:00,18350.0,18600.0,18300.0,18518.0,116965.0,-1,1,92.12107142857138,green,gray
1861,2026-04-09 22:00:00,18518.0,18580.0,18361.0,18497.0,85149.0,-1,1,1.2428571428574742,green,gray
1862,2026-04-09 23:00:00,18497.0,18743.0,18443.0,18691.0,113413.0,-1,1,-54.06642857142879,red,gray
1863,2026-04-10 00:00:00,18691.0,18780.0,18658.0,18698.0,65231.0,-1,1,-131.00821428571453,red,black
1864,2026-04-10 01:00:00,18698.0,18868.0,18698.0,18825.0,48052.0,-1,1,-96.58321428571446,maroon,gray
1865,2026-04-10 02:00:00,18825.0,18830.0,18712.0,18779.0,26037.0,-1,1,-69.98714285714323,maroon,gray
1866,2026-04-10 09:00:00,18621.0,18757.0,18611.0,18629.0,70669.0,-1,1,-66.13571428571413,maroon,gray
1867,2026-04-10 10:00:00,18629.0,18646.0,18454.0,18628.0,56265.0,-1,1,-34.381785714285854,maroon,gray
1868,2026-04-10 11:00:00,18628.0,18666.0,18605.0,18623.0,18977.0,-1,1,5.717142857142619,lime,gray
1869,2026-04-10 13:00:00,18665.0,18738.0,18661.0,18695.0,27972.0,-1,1,62.43607142857141,lime,gray
1870,2026-04-10 14:00:00,18695.0,18695.0,18558.0,18583.0,54266.0,-1,1,75.0178571428573,lime,gray
1871,2026-04-10 21:00:00,18723.0,18878.0,18668.0,18815.0,108590.0,-1,1,142.76500000000019,lime,gray
1872,2026-04-10 22:00:00,18815.0,18938.0,18766.0,18814.0,96195.0,-1,1,204.97071428571448,lime,gray
1873,2026-04-10 23:00:00,18814.0,18887.0,18730.0,18761.0,85714.0,-1,1,247.67535714285754,lime,gray
1874,2026-04-11 00:00:00,18761.0,18828.0,18707.0,18808.0,54966.0,-1,1,283.3971428571431,lime,gray
1875,2026-04-11 01:00:00,18808.0,18857.0,18775.0,18817.0,30285.0,-1,1,290.0317857142861,lime,gray
1876,2026-04-11 02:00:00,18817.0,18889.0,18769.0,18880.0,18515.0,-1,1,298.44464285714315,lime,gray
