region,wf,cost_R,n,resolved_n,gross_E_R_lower,net_E_R_lower,gross_E_R_upper,net_E_R_upper,target_first_rate,stop_first_rate,ambiguous_rate,censored_rate,break_even_cost_R
R2,WF1,0.0,1044,1022,-0.004085952082328337,-0.004085952082328337,0.008082245017375606,0.008082245017375606,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,-0.004085952082328337
R2,WF1,0.01,1044,1022,-0.004085952082328337,-0.014085952082328337,0.008082245017375606,-0.001917754982624394,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,-0.004085952082328337
R2,WF1,0.02,1044,1022,-0.004085952082328337,-0.02408595208232834,0.008082245017375606,-0.011917754982624394,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,-0.004085952082328337
R2,WF1,0.03,1044,1022,-0.004085952082328337,-0.034085952082328334,0.008082245017375606,-0.021917754982624393,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,-0.004085952082328337
R2,WF1,0.05,1044,1022,-0.004085952082328337,-0.05408595208232834,0.008082245017375606,-0.0419177549826244,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,-0.004085952082328337
R2,WF1,0.1,1044,1022,-0.004085952082328337,-0.10408595208232835,0.008082245017375606,-0.0919177549826244,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,-0.004085952082328337
R2,WF2,0.0,952,951,0.005368058002352877,0.005368058002352877,0.007354271345033093,0.007354271345033093,0.0010504201680672268,0.0010504201680672268,0.0010504201680672268,0.0010504201680672268,0.005368058002352877
R2,WF2,0.01,952,951,0.005368058002352877,-0.004631941997647123,0.007354271345033093,-0.002645728654966907,0.0010504201680672268,0.0010504201680672268,0.0010504201680672268,0.0010504201680672268,0.005368058002352877
R2,WF2,0.02,952,951,0.005368058002352877,-0.014631941997647124,0.007354271345033093,-0.012645728654966907,0.0010504201680672268,0.0010504201680672268,0.0010504201680672268,0.0010504201680672268,0.005368058002352877
R2,WF2,0.03,952,951,0.005368058002352877,-0.024631941997647122,0.007354271345033093,-0.022645728654966904,0.0010504201680672268,0.0010504201680672268,0.0010504201680672268,0.0010504201680672268,0.005368058002352877
R2,WF2,0.05,952,951,0.005368058002352877,-0.044631941997647126,0.007354271345033093,-0.04264572865496691,0.0010504201680672268,0.0010504201680672268,0.0010504201680672268,0.0010504201680672268,0.005368058002352877
R2,WF2,0.1,952,951,0.005368058002352877,-0.09463194199764713,0.007354271345033093,-0.09264572865496691,0.0010504201680672268,0.0010504201680672268,0.0010504201680672268,0.0010504201680672268,0.005368058002352877
R2,WF3,0.0,923,917,0.04356420751245079,0.04356420751245079,0.0485494076993958,0.0485494076993958,0.0010834236186348862,0.0010834236186348862,0.0010834236186348862,0.0010834236186348862,0.04356420751245079
R2,WF3,0.01,923,917,0.04356420751245079,0.03356420751245079,0.0485494076993958,0.0385494076993958,0.0010834236186348862,0.0010834236186348862,0.0010834236186348862,0.0010834236186348862,0.04356420751245079
R2,WF3,0.02,923,917,0.04356420751245079,0.02356420751245079,0.0485494076993958,0.0285494076993958,0.0010834236186348862,0.0010834236186348862,0.0010834236186348862,0.0010834236186348862,0.04356420751245079
R2,WF3,0.03,923,917,0.04356420751245079,0.013564207512450792,0.0485494076993958,0.018549407699395802,0.0010834236186348862,0.0010834236186348862,0.0010834236186348862,0.0010834236186348862,0.04356420751245079
R2,WF3,0.05,923,917,0.04356420751245079,-0.006435792487549212,0.0485494076993958,-0.0014505923006042018,0.0010834236186348862,0.0010834236186348862,0.0010834236186348862,0.0010834236186348862,0.04356420751245079
R2,WF3,0.1,923,917,0.04356420751245079,-0.056435792487549215,0.0485494076993958,-0.051450592300604205,0.0010834236186348862,0.0010834236186348862,0.0010834236186348862,0.0010834236186348862,0.04356420751245079
R3,WF1,0.0,720,712,0.008991489063699032,0.008991489063699032,0.013204972209766446,0.013204972209766446,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.008991489063699032
R3,WF1,0.01,720,712,0.008991489063699032,-0.001008510936300968,0.013204972209766446,0.003204972209766446,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.008991489063699032
R3,WF1,0.02,720,712,0.008991489063699032,-0.011008510936300968,0.013204972209766446,-0.006795027790233554,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.008991489063699032
R3,WF1,0.03,720,712,0.008991489063699032,-0.02100851093630097,0.013204972209766446,-0.016795027790233553,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.008991489063699032
R3,WF1,0.05,720,712,0.008991489063699032,-0.04100851093630097,0.013204972209766446,-0.03679502779023355,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.008991489063699032
R3,WF1,0.1,720,712,0.008991489063699032,-0.09100851093630097,0.013204972209766446,-0.08679502779023356,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.008991489063699032
R3,WF2,0.0,759,759,0.0721864406635635,0.0721864406635635,0.08044291848525871,0.08044291848525871,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0,0.0721864406635635
R3,WF2,0.01,759,759,0.0721864406635635,0.0621864406635635,0.08044291848525871,0.07044291848525872,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0,0.0721864406635635
R3,WF2,0.02,759,759,0.0721864406635635,0.052186440663563496,0.08044291848525871,0.060442918485258706,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0,0.0721864406635635
R3,WF2,0.03,759,759,0.0721864406635635,0.0421864406635635,0.08044291848525871,0.05044291848525871,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0,0.0721864406635635
R3,WF2,0.05,759,759,0.0721864406635635,0.022186440663563498,0.08044291848525871,0.030442918485258708,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0,0.0721864406635635
R3,WF2,0.1,759,759,0.0721864406635635,-0.027813559336436505,0.08044291848525871,-0.019557081514741295,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0,0.0721864406635635
R3,WF3,0.0,685,678,0.012479306810293968,0.012479306810293968,0.014691696190824942,0.014691696190824942,0.00145985401459854,0.00145985401459854,0.00145985401459854,0.00145985401459854,0.012479306810293968
R3,WF3,0.01,685,678,0.012479306810293968,0.002479306810293968,0.014691696190824942,0.004691696190824941,0.00145985401459854,0.00145985401459854,0.00145985401459854,0.00145985401459854,0.012479306810293968
R3,WF3,0.02,685,678,0.012479306810293968,-0.007520693189706032,0.014691696190824942,-0.005308303809175059,0.00145985401459854,0.00145985401459854,0.00145985401459854,0.00145985401459854,0.012479306810293968
R3,WF3,0.03,685,678,0.012479306810293968,-0.017520693189706033,0.014691696190824942,-0.015308303809175057,0.00145985401459854,0.00145985401459854,0.00145985401459854,0.00145985401459854,0.012479306810293968
R3,WF3,0.05,685,678,0.012479306810293968,-0.037520693189706036,0.014691696190824942,-0.03530830380917506,0.00145985401459854,0.00145985401459854,0.00145985401459854,0.00145985401459854,0.012479306810293968
R3,WF3,0.1,685,678,0.012479306810293968,-0.08752069318970604,0.014691696190824942,-0.08530830380917506,0.00145985401459854,0.00145985401459854,0.00145985401459854,0.00145985401459854,0.012479306810293968
R4,WF1,0.0,931,925,0.05067416801074272,0.05067416801074272,0.06678227611885083,0.06678227611885083,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.05067416801074272
R4,WF1,0.01,931,925,0.05067416801074272,0.040674168010742716,0.06678227611885083,0.05678227611885083,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.05067416801074272
R4,WF1,0.02,931,925,0.05067416801074272,0.030674168010742717,0.06678227611885083,0.04678227611885083,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.05067416801074272
R4,WF1,0.03,931,925,0.05067416801074272,0.02067416801074272,0.06678227611885083,0.036782276118850835,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.05067416801074272
R4,WF1,0.05,931,925,0.05067416801074272,0.000674168010742715,0.06678227611885083,0.01678227611885083,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.05067416801074272
R4,WF1,0.1,931,925,0.05067416801074272,-0.04932583198925729,0.06678227611885083,-0.03321772388114917,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.05067416801074272
R4,WF2,0.0,756,743,-0.09010383388716382,-0.09010383388716382,-0.07632684884816995,-0.07632684884816995,0.0013227513227513227,0.0013227513227513227,0.0013227513227513227,0.0013227513227513227,-0.09010383388716382
R4,WF2,0.01,756,743,-0.09010383388716382,-0.10010383388716382,-0.07632684884816995,-0.08632684884816995,0.0013227513227513227,0.0013227513227513227,0.0013227513227513227,0.0013227513227513227,-0.09010383388716382
R4,WF2,0.02,756,743,-0.09010383388716382,-0.11010383388716383,-0.07632684884816995,-0.09632684884816996,0.0013227513227513227,0.0013227513227513227,0.0013227513227513227,0.0013227513227513227,-0.09010383388716382
R4,WF2,0.03,756,743,-0.09010383388716382,-0.12010383388716382,-0.07632684884816995,-0.10632684884816995,0.0013227513227513227,0.0013227513227513227,0.0013227513227513227,0.0013227513227513227,-0.09010383388716382
R4,WF2,0.05,756,743,-0.09010383388716382,-0.14010383388716383,-0.07632684884816995,-0.12632684884816997,0.0013227513227513227,0.0013227513227513227,0.0013227513227513227,0.0013227513227513227,-0.09010383388716382
R4,WF2,0.1,756,743,-0.09010383388716382,-0.19010383388716384,-0.07632684884816995,-0.17632684884816996,0.0013227513227513227,0.0013227513227513227,0.0013227513227513227,0.0013227513227513227,-0.09010383388716382
R4,WF3,0.0,987,929,0.041232080906315756,0.041232080906315756,0.05627129357739065,0.05627129357739065,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.041232080906315756
R4,WF3,0.01,987,929,0.041232080906315756,0.031232080906315754,0.05627129357739065,0.04627129357739065,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.041232080906315756
R4,WF3,0.02,987,929,0.041232080906315756,0.021232080906315755,0.05627129357739065,0.036271293577390645,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.041232080906315756
R4,WF3,0.03,987,929,0.041232080906315756,0.011232080906315757,0.05627129357739065,0.02627129357739065,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.041232080906315756
R4,WF3,0.05,987,929,0.041232080906315756,-0.008767919093684247,0.05627129357739065,0.006271293577390646,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.041232080906315756
R4,WF3,0.1,987,929,0.041232080906315756,-0.05876791909368425,0.05627129357739065,-0.043728706422609356,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.041232080906315756
