ns,contract
1788145200000000000,SHFE.ag2610
1788152400000000000,SHFE.ag2610
1788156000000000000,SHFE.ag2610
1788181200000000000,SHFE.ag2610
1788184800000000000,SHFE.ag2610
1788188400000000000,SHFE.ag2610
1788192000000000000,SHFE.ag2610
1788195600000000000,SHFE.ag2610
1788199200000000000,SHFE.ag2610
1788224400000000000,SHFE.ag2610
1788228000000000000,SHFE.ag2610
1788231600000000000,SHFE.ag2610
1788238800000000000,SHFE.ag2610
1788242400000000000,SHFE.ag2610
1788267600000000000,SHFE.ag2610
1788271200000000000,SHFE.ag2610
1788274800000000000,SHFE.ag2610
1788278400000000000,SHFE.ag2610
1788282000000000000,SHFE.ag2610
1788285600000000000,SHFE.ag2610
1788310800000000000,SHFE.ag2610
1788314400000000000,SHFE.ag2610
1788318000000000000,SHFE.ag2610
1788325200000000000,SHFE.ag2610
1788328800000000000,SHFE.ag2610
1788354000000000000,SHFE.ag2610
1788357600000000000,SHFE.ag2610
1788361200000000000,SHFE.ag2610
1788364800000000000,SHFE.ag2610
1788368400000000000,SHFE.ag2610
1788372000000000000,SHFE.ag2610
1788397200000000000,SHFE.ag2610
1788400800000000000,SHFE.ag2610
1788404400000000000,SHFE.ag2610
1788411600000000000,SHFE.ag2610
1788415200000000000,SHFE.ag2610
1788440400000000000,SHFE.ag2610
1788444000000000000,SHFE.ag2610
1788447600000000000,SHFE.ag2610
1788451200000000000,SHFE.ag2610
1788454800000000000,SHFE.ag2610
1788458400000000000,SHFE.ag2610
1788483600000000000,SHFE.ag2610
1788487200000000000,SHFE.ag2610
1788490800000000000,SHFE.ag2610
1788498000000000000,SHFE.ag2610
1788501600000000000,SHFE.ag2610
1788526800000000000,SHFE.ag2610
1788530400000000000,SHFE.ag2610
1788534000000000000,SHFE.ag2610
