ns,contract
1783101600000000000,SHFE.ag2608
1783102500000000000,SHFE.ag2608
1783299600000000000,SHFE.ag2608
1783300500000000000,SHFE.ag2608
1783301400000000000,SHFE.ag2608
1783302300000000000,SHFE.ag2608
1783303200000000000,SHFE.ag2608
1783305000000000000,SHFE.ag2608
1783305900000000000,SHFE.ag2608
1783306800000000000,SHFE.ag2608
1783307700000000000,SHFE.ag2608
1783315800000000000,SHFE.ag2608
1783316700000000000,SHFE.ag2608
1783317600000000000,SHFE.ag2608
1783318500000000000,SHFE.ag2608
1783319400000000000,SHFE.ag2608
1783320300000000000,SHFE.ag2608
1783342800000000000,SHFE.ag2608
1783343700000000000,SHFE.ag2608
1783344600000000000,SHFE.ag2608
1783345500000000000,SHFE.ag2608
1783346400000000000,SHFE.ag2608
1783347300000000000,SHFE.ag2608
1783348200000000000,SHFE.ag2608
1783349100000000000,SHFE.ag2608
1783350000000000000,SHFE.ag2608
1783350900000000000,SHFE.ag2608
1783351800000000000,SHFE.ag2608
1783352700000000000,SHFE.ag2608
1783353600000000000,SHFE.ag2608
1783354500000000000,SHFE.ag2608
1783355400000000000,SHFE.ag2608
1783356300000000000,SHFE.ag2608
1783357200000000000,SHFE.ag2608
1783358100000000000,SHFE.ag2608
1783359000000000000,SHFE.ag2608
1783359900000000000,SHFE.ag2608
1783360800000000000,SHFE.ag2608
1783361700000000000,SHFE.ag2608
1783386000000000000,SHFE.ag2608
1783386900000000000,SHFE.ag2608
1783387800000000000,SHFE.ag2608
1783388700000000000,SHFE.ag2608
1783389600000000000,SHFE.ag2608
1783391400000000000,SHFE.ag2608
1783392300000000000,SHFE.ag2608
1783393200000000000,SHFE.ag2608
1783394100000000000,SHFE.ag2608
1783402200000000000,SHFE.ag2608
1783403100000000000,SHFE.ag2608
1783404000000000000,SHFE.ag2608
1783404900000000000,SHFE.ag2608
1783405800000000000,SHFE.ag2608
1783406700000000000,SHFE.ag2608
1783429200000000000,SHFE.ag2608
1783430100000000000,SHFE.ag2608
1783431000000000000,SHFE.ag2608
1783431900000000000,SHFE.ag2608
1783432800000000000,SHFE.ag2608
1783433700000000000,SHFE.ag2608
1783434600000000000,SHFE.ag2608
1783435500000000000,SHFE.ag2608
1783436400000000000,SHFE.ag2608
1783437300000000000,SHFE.ag2608
1783438200000000000,SHFE.ag2608
1783439100000000000,SHFE.ag2608
1783440000000000000,SHFE.ag2608
1783440900000000000,SHFE.ag2608
1783441800000000000,SHFE.ag2608
1783442700000000000,SHFE.ag2608
1783443600000000000,SHFE.ag2608
1783444500000000000,SHFE.ag2608
1783445400000000000,SHFE.ag2608
1783446300000000000,SHFE.ag2608
1783447200000000000,SHFE.ag2608
1783448100000000000,SHFE.ag2608
1783472400000000000,SHFE.ag2608
1783473300000000000,SHFE.ag2608
1783474200000000000,SHFE.ag2608
1783475100000000000,SHFE.ag2608
1783476000000000000,SHFE.ag2608
1783477800000000000,SHFE.ag2608
1783478700000000000,SHFE.ag2608
1783479600000000000,SHFE.ag2608
1783480500000000000,SHFE.ag2608
1783488600000000000,SHFE.ag2608
1783489500000000000,SHFE.ag2608
1783490400000000000,SHFE.ag2608
1783491300000000000,SHFE.ag2608
1783492200000000000,SHFE.ag2608
1783493100000000000,SHFE.ag2608
1783515600000000000,SHFE.ag2608
1783516500000000000,SHFE.ag2608
1783517400000000000,SHFE.ag2608
1783518300000000000,SHFE.ag2608
1783519200000000000,SHFE.ag2608
1783520100000000000,SHFE.ag2608
1783521000000000000,SHFE.ag2608
1783521900000000000,SHFE.ag2608
1783522800000000000,SHFE.ag2608
1783523700000000000,SHFE.ag2608
1783524600000000000,SHFE.ag2608
1783525500000000000,SHFE.ag2608
1783526400000000000,SHFE.ag2608
1783527300000000000,SHFE.ag2608
1783528200000000000,SHFE.ag2608
1783529100000000000,SHFE.ag2608
1783530000000000000,SHFE.ag2608
1783530900000000000,SHFE.ag2608
1783531800000000000,SHFE.ag2608
1783532700000000000,SHFE.ag2608
1783533600000000000,SHFE.ag2608
1783534500000000000,SHFE.ag2608
1783558800000000000,SHFE.ag2608
1783559700000000000,SHFE.ag2608
1783560600000000000,SHFE.ag2608
1783561500000000000,SHFE.ag2608
1783562400000000000,SHFE.ag2608
1783564200000000000,SHFE.ag2608
1783565100000000000,SHFE.ag2608
1783566000000000000,SHFE.ag2608
1783566900000000000,SHFE.ag2608
1783575000000000000,SHFE.ag2608
1783575900000000000,SHFE.ag2608
1783576800000000000,SHFE.ag2608
1783577700000000000,SHFE.ag2608
1783578600000000000,SHFE.ag2608
1783579500000000000,SHFE.ag2608
1783602000000000000,SHFE.ag2608
1783602900000000000,SHFE.ag2608
1783603800000000000,SHFE.ag2608
1783604700000000000,SHFE.ag2608
1783605600000000000,SHFE.ag2608
1783606500000000000,SHFE.ag2608
1783607400000000000,SHFE.ag2608
1783608300000000000,SHFE.ag2608
1783609200000000000,SHFE.ag2608
1783610100000000000,SHFE.ag2608
1783611000000000000,SHFE.ag2608
1783611900000000000,SHFE.ag2608
1783612800000000000,SHFE.ag2608
1783613700000000000,SHFE.ag2608
1783614600000000000,SHFE.ag2608
1783615500000000000,SHFE.ag2608
1783616400000000000,SHFE.ag2608
1783617300000000000,SHFE.ag2608
1783618200000000000,SHFE.ag2608
1783619100000000000,SHFE.ag2608
1783620000000000000,SHFE.ag2608
1783620900000000000,SHFE.ag2608
1783645200000000000,SHFE.ag2608
1783646100000000000,SHFE.ag2608
1783647000000000000,SHFE.ag2608
1783647900000000000,SHFE.ag2608
1783648800000000000,SHFE.ag2608
1783650600000000000,SHFE.ag2608
1783651500000000000,SHFE.ag2608
1783652400000000000,SHFE.ag2608
1783653300000000000,SHFE.ag2608
1783661400000000000,SHFE.ag2608
1783662300000000000,SHFE.ag2608
1783663200000000000,SHFE.ag2608
1783664100000000000,SHFE.ag2608
1783665000000000000,SHFE.ag2608
1783665900000000000,SHFE.ag2608
1783688400000000000,SHFE.ag2608
1783689300000000000,SHFE.ag2608
1783690200000000000,SHFE.ag2608
1783691100000000000,SHFE.ag2608
1783692000000000000,SHFE.ag2608
1783692900000000000,SHFE.ag2608
1783693800000000000,SHFE.ag2608
1783694700000000000,SHFE.ag2608
1783695600000000000,SHFE.ag2608
1783696500000000000,SHFE.ag2608
1783697400000000000,SHFE.ag2608
1783698300000000000,SHFE.ag2608
1783699200000000000,SHFE.ag2608
1783700100000000000,SHFE.ag2608
1783701000000000000,SHFE.ag2608
1783701900000000000,SHFE.ag2608
1783702800000000000,SHFE.ag2608
1783703700000000000,SHFE.ag2608
1783704600000000000,SHFE.ag2608
1783705500000000000,SHFE.ag2608
1783706400000000000,SHFE.ag2608
1783707300000000000,SHFE.ag2608
1783904400000000000,SHFE.ag2608
1783905300000000000,SHFE.ag2608
1783906200000000000,SHFE.ag2608
1783907100000000000,SHFE.ag2608
1783908000000000000,SHFE.ag2608
1783909800000000000,SHFE.ag2608
1783910700000000000,SHFE.ag2608
1783911600000000000,SHFE.ag2608
1783912500000000000,SHFE.ag2608
1783920600000000000,SHFE.ag2608
1783921500000000000,SHFE.ag2608
1783922400000000000,SHFE.ag2608
1783923300000000000,SHFE.ag2608
1783924200000000000,SHFE.ag2608
1783925100000000000,SHFE.ag2608
1783947600000000000,SHFE.ag2608
1783948500000000000,SHFE.ag2608
1783949400000000000,SHFE.ag2608
1783950300000000000,SHFE.ag2608
1783951200000000000,SHFE.ag2608
1783952100000000000,SHFE.ag2608
1783953000000000000,SHFE.ag2608
1783953900000000000,SHFE.ag2608
1783954800000000000,SHFE.ag2608
1783955700000000000,SHFE.ag2608
1783956600000000000,SHFE.ag2608
1783957500000000000,SHFE.ag2608
1783958400000000000,SHFE.ag2608
1783959300000000000,SHFE.ag2608
1783960200000000000,SHFE.ag2608
1783961100000000000,SHFE.ag2608
1783962000000000000,SHFE.ag2608
1783962900000000000,SHFE.ag2608
1783963800000000000,SHFE.ag2608
1783964700000000000,SHFE.ag2608
1783965600000000000,SHFE.ag2608
1783966500000000000,SHFE.ag2608
1783990800000000000,SHFE.ag2608
1783991700000000000,SHFE.ag2608
1783992600000000000,SHFE.ag2608
1783993500000000000,SHFE.ag2608
1783994400000000000,SHFE.ag2608
1783996200000000000,SHFE.ag2608
1783997100000000000,SHFE.ag2608
1783998000000000000,SHFE.ag2608
1783998900000000000,SHFE.ag2608
1784007000000000000,SHFE.ag2608
1784007900000000000,SHFE.ag2608
1784008800000000000,SHFE.ag2608
1784009700000000000,SHFE.ag2608
1784010600000000000,SHFE.ag2608
1784011500000000000,SHFE.ag2608
1784034000000000000,SHFE.ag2608
1784034900000000000,SHFE.ag2608
1784035800000000000,SHFE.ag2608
1784036700000000000,SHFE.ag2608
1784037600000000000,SHFE.ag2608
1784038500000000000,SHFE.ag2608
1784039400000000000,SHFE.ag2608
1784040300000000000,SHFE.ag2608
1784041200000000000,SHFE.ag2608
1784042100000000000,SHFE.ag2608
1784043000000000000,SHFE.ag2608
1784043900000000000,SHFE.ag2608
1784044800000000000,SHFE.ag2608
1784045700000000000,SHFE.ag2608
1784046600000000000,SHFE.ag2608
1784047500000000000,SHFE.ag2608
1784048400000000000,SHFE.ag2608
1784049300000000000,SHFE.ag2608
1784050200000000000,SHFE.ag2608
1784051100000000000,SHFE.ag2608
1784052000000000000,SHFE.ag2608
1784052900000000000,SHFE.ag2608
1784077200000000000,SHFE.ag2608
1784078100000000000,SHFE.ag2608
1784079000000000000,SHFE.ag2608
1784079900000000000,SHFE.ag2608
1784080800000000000,SHFE.ag2608
1784082600000000000,SHFE.ag2608
1784083500000000000,SHFE.ag2608
1784084400000000000,SHFE.ag2608
1784085300000000000,SHFE.ag2608
1784093400000000000,SHFE.ag2608
1784094300000000000,SHFE.ag2608
1784095200000000000,SHFE.ag2608
1784096100000000000,SHFE.ag2608
1784097000000000000,SHFE.ag2608
1784097900000000000,SHFE.ag2608
1784120400000000000,SHFE.ag2608
1784121300000000000,SHFE.ag2608
1784122200000000000,SHFE.ag2608
1784123100000000000,SHFE.ag2608
1784124000000000000,SHFE.ag2608
1784124900000000000,SHFE.ag2608
1784125800000000000,SHFE.ag2608
1784126700000000000,SHFE.ag2608
1784127600000000000,SHFE.ag2608
1784128500000000000,SHFE.ag2608
1784129400000000000,SHFE.ag2608
1784130300000000000,SHFE.ag2608
1784131200000000000,SHFE.ag2608
1784132100000000000,SHFE.ag2608
1784133000000000000,SHFE.ag2608
1784133900000000000,SHFE.ag2608
1784134800000000000,SHFE.ag2608
1784135700000000000,SHFE.ag2608
1784136600000000000,SHFE.ag2608
1784137500000000000,SHFE.ag2608
1784138400000000000,SHFE.ag2608
1784139300000000000,SHFE.ag2608
1784163600000000000,SHFE.ag2608
1784164500000000000,SHFE.ag2608
1784165400000000000,SHFE.ag2608
1784166300000000000,SHFE.ag2608
1784167200000000000,SHFE.ag2608
1784169000000000000,SHFE.ag2608
1784169900000000000,SHFE.ag2608
1784170800000000000,SHFE.ag2608
1784171700000000000,SHFE.ag2608
1784179800000000000,SHFE.ag2608
1784180700000000000,SHFE.ag2608
1784181600000000000,SHFE.ag2608
1784182500000000000,SHFE.ag2608
1784183400000000000,SHFE.ag2608
1784184300000000000,SHFE.ag2608
1784206800000000000,SHFE.ag2608
1784207700000000000,SHFE.ag2608
1784208600000000000,SHFE.ag2608
1784209500000000000,SHFE.ag2608
1784210400000000000,SHFE.ag2608
1784211300000000000,SHFE.ag2608
1784212200000000000,SHFE.ag2608
1784213100000000000,SHFE.ag2608
1784214000000000000,SHFE.ag2608
1784214900000000000,SHFE.ag2608
1784215800000000000,SHFE.ag2608
1784216700000000000,SHFE.ag2608
1784217600000000000,SHFE.ag2608
1784218500000000000,SHFE.ag2608
1784219400000000000,SHFE.ag2608
1784220300000000000,SHFE.ag2608
1784221200000000000,SHFE.ag2608
1784222100000000000,SHFE.ag2608
1784223000000000000,SHFE.ag2608
1784223900000000000,SHFE.ag2608
1784224800000000000,SHFE.ag2608
1784225700000000000,SHFE.ag2608
1784250000000000000,SHFE.ag2608
1784250900000000000,SHFE.ag2608
1784251800000000000,SHFE.ag2608
1784252700000000000,SHFE.ag2608
1784253600000000000,SHFE.ag2608
1784255400000000000,SHFE.ag2608
1784256300000000000,SHFE.ag2608
1784257200000000000,SHFE.ag2608
1784258100000000000,SHFE.ag2608
1784266200000000000,SHFE.ag2608
1784267100000000000,SHFE.ag2608
1784268000000000000,SHFE.ag2608
1784268900000000000,SHFE.ag2608
1784269800000000000,SHFE.ag2608
1784270700000000000,SHFE.ag2608
1784293200000000000,SHFE.ag2610
1784294100000000000,SHFE.ag2610
1784295000000000000,SHFE.ag2610
1784295900000000000,SHFE.ag2610
1784296800000000000,SHFE.ag2610
1784297700000000000,SHFE.ag2610
1784298600000000000,SHFE.ag2610
1784299500000000000,SHFE.ag2610
1784300400000000000,SHFE.ag2610
1784301300000000000,SHFE.ag2610
1784302200000000000,SHFE.ag2610
1784303100000000000,SHFE.ag2610
1784304000000000000,SHFE.ag2610
1784304900000000000,SHFE.ag2610
1784305800000000000,SHFE.ag2610
1784306700000000000,SHFE.ag2610
1784307600000000000,SHFE.ag2610
1784308500000000000,SHFE.ag2610
1784309400000000000,SHFE.ag2610
1784310300000000000,SHFE.ag2610
1784311200000000000,SHFE.ag2610
1784312100000000000,SHFE.ag2610
1784509200000000000,SHFE.ag2610
1784510100000000000,SHFE.ag2610
1784511000000000000,SHFE.ag2610
1784511900000000000,SHFE.ag2610
1784512800000000000,SHFE.ag2610
1784514600000000000,SHFE.ag2610
1784515500000000000,SHFE.ag2610
1784516400000000000,SHFE.ag2610
1784517300000000000,SHFE.ag2610
1784525400000000000,SHFE.ag2610
1784526300000000000,SHFE.ag2610
1784527200000000000,SHFE.ag2610
1784528100000000000,SHFE.ag2610
1784529000000000000,SHFE.ag2610
1784529900000000000,SHFE.ag2610
1784552400000000000,SHFE.ag2610
1784553300000000000,SHFE.ag2610
1784554200000000000,SHFE.ag2610
1784555100000000000,SHFE.ag2610
1784556000000000000,SHFE.ag2610
1784556900000000000,SHFE.ag2610
1784557800000000000,SHFE.ag2610
1784558700000000000,SHFE.ag2610
1784559600000000000,SHFE.ag2610
1784560500000000000,SHFE.ag2610
1784561400000000000,SHFE.ag2610
1784562300000000000,SHFE.ag2610
1784563200000000000,SHFE.ag2610
1784564100000000000,SHFE.ag2610
1784565000000000000,SHFE.ag2610
1784565900000000000,SHFE.ag2610
1784566800000000000,SHFE.ag2610
1784567700000000000,SHFE.ag2610
1784568600000000000,SHFE.ag2610
1784569500000000000,SHFE.ag2610
1784570400000000000,SHFE.ag2610
1784571300000000000,SHFE.ag2610
1784595600000000000,SHFE.ag2610
1784596500000000000,SHFE.ag2610
1784597400000000000,SHFE.ag2610
1784598300000000000,SHFE.ag2610
1784599200000000000,SHFE.ag2610
1784601000000000000,SHFE.ag2610
1784601900000000000,SHFE.ag2610
1784602800000000000,SHFE.ag2610
1784603700000000000,SHFE.ag2610
1784611800000000000,SHFE.ag2610
1784612700000000000,SHFE.ag2610
1784613600000000000,SHFE.ag2610
1784614500000000000,SHFE.ag2610
1784615400000000000,SHFE.ag2610
1784616300000000000,SHFE.ag2610
1784638800000000000,SHFE.ag2610
1784639700000000000,SHFE.ag2610
1784640600000000000,SHFE.ag2610
1784641500000000000,SHFE.ag2610
1784642400000000000,SHFE.ag2610
1784643300000000000,SHFE.ag2610
1784644200000000000,SHFE.ag2610
1784645100000000000,SHFE.ag2610
1784646000000000000,SHFE.ag2610
1784646900000000000,SHFE.ag2610
1784647800000000000,SHFE.ag2610
1784648700000000000,SHFE.ag2610
1784649600000000000,SHFE.ag2610
1784650500000000000,SHFE.ag2610
1784651400000000000,SHFE.ag2610
1784652300000000000,SHFE.ag2610
1784653200000000000,SHFE.ag2610
1784654100000000000,SHFE.ag2610
1784655000000000000,SHFE.ag2610
1784655900000000000,SHFE.ag2610
1784656800000000000,SHFE.ag2610
1784657700000000000,SHFE.ag2610
1784682000000000000,SHFE.ag2610
1784682900000000000,SHFE.ag2610
1784683800000000000,SHFE.ag2610
1784684700000000000,SHFE.ag2610
1784685600000000000,SHFE.ag2610
1784687400000000000,SHFE.ag2610
1784688300000000000,SHFE.ag2610
1784689200000000000,SHFE.ag2610
1784690100000000000,SHFE.ag2610
1784698200000000000,SHFE.ag2610
1784699100000000000,SHFE.ag2610
1784700000000000000,SHFE.ag2610
1784700900000000000,SHFE.ag2610
1784701800000000000,SHFE.ag2610
1784702700000000000,SHFE.ag2610
1784725200000000000,SHFE.ag2610
1784726100000000000,SHFE.ag2610
1784727000000000000,SHFE.ag2610
1784727900000000000,SHFE.ag2610
1784728800000000000,SHFE.ag2610
1784729700000000000,SHFE.ag2610
1784730600000000000,SHFE.ag2610
1784731500000000000,SHFE.ag2610
1784732400000000000,SHFE.ag2610
1784733300000000000,SHFE.ag2610
1784734200000000000,SHFE.ag2610
1784735100000000000,SHFE.ag2610
1784736000000000000,SHFE.ag2610
1784736900000000000,SHFE.ag2610
1784737800000000000,SHFE.ag2610
1784738700000000000,SHFE.ag2610
1784739600000000000,SHFE.ag2610
1784740500000000000,SHFE.ag2610
1784741400000000000,SHFE.ag2610
1784742300000000000,SHFE.ag2610
1784743200000000000,SHFE.ag2610
1784744100000000000,SHFE.ag2610
1784768400000000000,SHFE.ag2610
1784769300000000000,SHFE.ag2610
1784770200000000000,SHFE.ag2610
1784771100000000000,SHFE.ag2610
1784772000000000000,SHFE.ag2610
1784773800000000000,SHFE.ag2610
1784774700000000000,SHFE.ag2610
1784775600000000000,SHFE.ag2610
1784776500000000000,SHFE.ag2610
1784784600000000000,SHFE.ag2610
1784785500000000000,SHFE.ag2610
1784786400000000000,SHFE.ag2610
1784787300000000000,SHFE.ag2610
1784788200000000000,SHFE.ag2610
1784789100000000000,SHFE.ag2610
1784811600000000000,SHFE.ag2610
1784812500000000000,SHFE.ag2610
1784813400000000000,SHFE.ag2610
1784814300000000000,SHFE.ag2610
1784815200000000000,SHFE.ag2610
1784816100000000000,SHFE.ag2610
1784817000000000000,SHFE.ag2610
1784817900000000000,SHFE.ag2610
1784818800000000000,SHFE.ag2610
1784819700000000000,SHFE.ag2610
1784820600000000000,SHFE.ag2610
1784821500000000000,SHFE.ag2610
1784822400000000000,SHFE.ag2610
1784823300000000000,SHFE.ag2610
1784824200000000000,SHFE.ag2610
1784825100000000000,SHFE.ag2610
1784826000000000000,SHFE.ag2610
1784826900000000000,SHFE.ag2610
1784827800000000000,SHFE.ag2610
1784828700000000000,SHFE.ag2610
1784829600000000000,SHFE.ag2610
1784830500000000000,SHFE.ag2610
1784854800000000000,SHFE.ag2610
1784855700000000000,SHFE.ag2610
1784856600000000000,SHFE.ag2610
1784857500000000000,SHFE.ag2610
1784858400000000000,SHFE.ag2610
1784860200000000000,SHFE.ag2610
1784861100000000000,SHFE.ag2610
1784862000000000000,SHFE.ag2610
1784862900000000000,SHFE.ag2610
1784871000000000000,SHFE.ag2610
1784871900000000000,SHFE.ag2610
1784872800000000000,SHFE.ag2610
1784873700000000000,SHFE.ag2610
1784874600000000000,SHFE.ag2610
1784875500000000000,SHFE.ag2610
1784898000000000000,SHFE.ag2610
1784898900000000000,SHFE.ag2610
1784899800000000000,SHFE.ag2610
1784900700000000000,SHFE.ag2610
1784901600000000000,SHFE.ag2610
1784902500000000000,SHFE.ag2610
1784903400000000000,SHFE.ag2610
1784904300000000000,SHFE.ag2610
1784905200000000000,SHFE.ag2610
1784906100000000000,SHFE.ag2610
1784907000000000000,SHFE.ag2610
1784907900000000000,SHFE.ag2610
1784908800000000000,SHFE.ag2610
1784909700000000000,SHFE.ag2610
1784910600000000000,SHFE.ag2610
1784911500000000000,SHFE.ag2610
1784912400000000000,SHFE.ag2610
1784913300000000000,SHFE.ag2610
1784914200000000000,SHFE.ag2610
1784915100000000000,SHFE.ag2610
1784916000000000000,SHFE.ag2610
1784916900000000000,SHFE.ag2610
1785114000000000000,SHFE.ag2610
1785114900000000000,SHFE.ag2610
1785115800000000000,SHFE.ag2610
1785116700000000000,SHFE.ag2610
1785117600000000000,SHFE.ag2610
1785119400000000000,SHFE.ag2610
1785120300000000000,SHFE.ag2610
1785121200000000000,SHFE.ag2610
1785122100000000000,SHFE.ag2610
1785130200000000000,SHFE.ag2610
1785131100000000000,SHFE.ag2610
1785132000000000000,SHFE.ag2610
1785132900000000000,SHFE.ag2610
1785133800000000000,SHFE.ag2610
1785134700000000000,SHFE.ag2610
1785157200000000000,SHFE.ag2610
1785158100000000000,SHFE.ag2610
1785159000000000000,SHFE.ag2610
1785159900000000000,SHFE.ag2610
1785160800000000000,SHFE.ag2610
1785161700000000000,SHFE.ag2610
1785162600000000000,SHFE.ag2610
1785163500000000000,SHFE.ag2610
1785164400000000000,SHFE.ag2610
1785165300000000000,SHFE.ag2610
1785166200000000000,SHFE.ag2610
1785167100000000000,SHFE.ag2610
1785168000000000000,SHFE.ag2610
1785168900000000000,SHFE.ag2610
1785169800000000000,SHFE.ag2610
1785170700000000000,SHFE.ag2610
1785171600000000000,SHFE.ag2610
1785172500000000000,SHFE.ag2610
1785173400000000000,SHFE.ag2610
1785174300000000000,SHFE.ag2610
1785175200000000000,SHFE.ag2610
1785176100000000000,SHFE.ag2610
1785200400000000000,SHFE.ag2610
1785201300000000000,SHFE.ag2610
1785202200000000000,SHFE.ag2610
1785203100000000000,SHFE.ag2610
1785204000000000000,SHFE.ag2610
1785205800000000000,SHFE.ag2610
1785206700000000000,SHFE.ag2610
1785207600000000000,SHFE.ag2610
1785208500000000000,SHFE.ag2610
1785216600000000000,SHFE.ag2610
1785217500000000000,SHFE.ag2610
1785218400000000000,SHFE.ag2610
1785219300000000000,SHFE.ag2610
1785220200000000000,SHFE.ag2610
1785221100000000000,SHFE.ag2610
1785243600000000000,SHFE.ag2610
1785244500000000000,SHFE.ag2610
1785245400000000000,SHFE.ag2610
1785246300000000000,SHFE.ag2610
1785247200000000000,SHFE.ag2610
1785248100000000000,SHFE.ag2610
1785249000000000000,SHFE.ag2610
1785249900000000000,SHFE.ag2610
1785250800000000000,SHFE.ag2610
1785251700000000000,SHFE.ag2610
1785252600000000000,SHFE.ag2610
1785253500000000000,SHFE.ag2610
1785254400000000000,SHFE.ag2610
1785255300000000000,SHFE.ag2610
1785256200000000000,SHFE.ag2610
1785257100000000000,SHFE.ag2610
1785258000000000000,SHFE.ag2610
1785258900000000000,SHFE.ag2610
1785259800000000000,SHFE.ag2610
1785260700000000000,SHFE.ag2610
1785261600000000000,SHFE.ag2610
1785262500000000000,SHFE.ag2610
1785286800000000000,SHFE.ag2610
1785287700000000000,SHFE.ag2610
1785288600000000000,SHFE.ag2610
1785289500000000000,SHFE.ag2610
1785290400000000000,SHFE.ag2610
1785292200000000000,SHFE.ag2610
1785293100000000000,SHFE.ag2610
1785294000000000000,SHFE.ag2610
1785294900000000000,SHFE.ag2610
1785303000000000000,SHFE.ag2610
1785303900000000000,SHFE.ag2610
1785304800000000000,SHFE.ag2610
1785305700000000000,SHFE.ag2610
1785306600000000000,SHFE.ag2610
1785307500000000000,SHFE.ag2610
1785330000000000000,SHFE.ag2610
1785330900000000000,SHFE.ag2610
1785331800000000000,SHFE.ag2610
1785332700000000000,SHFE.ag2610
1785333600000000000,SHFE.ag2610
1785334500000000000,SHFE.ag2610
1785335400000000000,SHFE.ag2610
1785336300000000000,SHFE.ag2610
1785337200000000000,SHFE.ag2610
1785338100000000000,SHFE.ag2610
1785339000000000000,SHFE.ag2610
1785339900000000000,SHFE.ag2610
1785340800000000000,SHFE.ag2610
1785341700000000000,SHFE.ag2610
1785342600000000000,SHFE.ag2610
1785343500000000000,SHFE.ag2610
1785344400000000000,SHFE.ag2610
1785345300000000000,SHFE.ag2610
1785346200000000000,SHFE.ag2610
1785347100000000000,SHFE.ag2610
1785348000000000000,SHFE.ag2610
1785348900000000000,SHFE.ag2610
1785373200000000000,SHFE.ag2610
1785374100000000000,SHFE.ag2610
1785375000000000000,SHFE.ag2610
1785375900000000000,SHFE.ag2610
1785376800000000000,SHFE.ag2610
1785378600000000000,SHFE.ag2610
1785379500000000000,SHFE.ag2610
1785380400000000000,SHFE.ag2610
1785381300000000000,SHFE.ag2610
1785389400000000000,SHFE.ag2610
1785390300000000000,SHFE.ag2610
1785391200000000000,SHFE.ag2610
1785392100000000000,SHFE.ag2610
1785393000000000000,SHFE.ag2610
1785393900000000000,SHFE.ag2610
1785416400000000000,SHFE.ag2610
1785417300000000000,SHFE.ag2610
1785418200000000000,SHFE.ag2610
1785419100000000000,SHFE.ag2610
1785420000000000000,SHFE.ag2610
1785420900000000000,SHFE.ag2610
1785421800000000000,SHFE.ag2610
1785422700000000000,SHFE.ag2610
1785423600000000000,SHFE.ag2610
1785424500000000000,SHFE.ag2610
1785425400000000000,SHFE.ag2610
1785426300000000000,SHFE.ag2610
1785427200000000000,SHFE.ag2610
1785428100000000000,SHFE.ag2610
1785429000000000000,SHFE.ag2610
1785429900000000000,SHFE.ag2610
1785430800000000000,SHFE.ag2610
1785431700000000000,SHFE.ag2610
1785432600000000000,SHFE.ag2610
1785433500000000000,SHFE.ag2610
1785434400000000000,SHFE.ag2610
1785435300000000000,SHFE.ag2610
1785459600000000000,SHFE.ag2610
1785460500000000000,SHFE.ag2610
1785461400000000000,SHFE.ag2610
1785462300000000000,SHFE.ag2610
1785463200000000000,SHFE.ag2610
1785465000000000000,SHFE.ag2610
1785465900000000000,SHFE.ag2610
1785466800000000000,SHFE.ag2610
1785467700000000000,SHFE.ag2610
1785475800000000000,SHFE.ag2610
1785476700000000000,SHFE.ag2610
1785477600000000000,SHFE.ag2610
1785478500000000000,SHFE.ag2610
1785479400000000000,SHFE.ag2610
1785480300000000000,SHFE.ag2610
1785502800000000000,SHFE.ag2610
1785503700000000000,SHFE.ag2610
1785504600000000000,SHFE.ag2610
1785505500000000000,SHFE.ag2610
1785506400000000000,SHFE.ag2610
1785507300000000000,SHFE.ag2610
1785508200000000000,SHFE.ag2610
1785509100000000000,SHFE.ag2610
1785510000000000000,SHFE.ag2610
1785510900000000000,SHFE.ag2610
1785511800000000000,SHFE.ag2610
1785512700000000000,SHFE.ag2610
1785513600000000000,SHFE.ag2610
1785514500000000000,SHFE.ag2610
1785515400000000000,SHFE.ag2610
1785516300000000000,SHFE.ag2610
1785517200000000000,SHFE.ag2610
1785518100000000000,SHFE.ag2610
1785519000000000000,SHFE.ag2610
1785519900000000000,SHFE.ag2610
1785520800000000000,SHFE.ag2610
1785521700000000000,SHFE.ag2610
1785718800000000000,SHFE.ag2610
1785719700000000000,SHFE.ag2610
1785720600000000000,SHFE.ag2610
1785721500000000000,SHFE.ag2610
1785722400000000000,SHFE.ag2610
1785724200000000000,SHFE.ag2610
1785725100000000000,SHFE.ag2610
1785726000000000000,SHFE.ag2610
1785726900000000000,SHFE.ag2610
1785735000000000000,SHFE.ag2610
1785735900000000000,SHFE.ag2610
1785736800000000000,SHFE.ag2610
1785737700000000000,SHFE.ag2610
1785738600000000000,SHFE.ag2610
1785739500000000000,SHFE.ag2610
1785762000000000000,SHFE.ag2610
1785762900000000000,SHFE.ag2610
1785763800000000000,SHFE.ag2610
1785764700000000000,SHFE.ag2610
1785765600000000000,SHFE.ag2610
1785766500000000000,SHFE.ag2610
1785767400000000000,SHFE.ag2610
1785768300000000000,SHFE.ag2610
1785769200000000000,SHFE.ag2610
1785770100000000000,SHFE.ag2610
1785771000000000000,SHFE.ag2610
1785771900000000000,SHFE.ag2610
1785772800000000000,SHFE.ag2610
1785773700000000000,SHFE.ag2610
1785774600000000000,SHFE.ag2610
1785775500000000000,SHFE.ag2610
1785776400000000000,SHFE.ag2610
1785777300000000000,SHFE.ag2610
1785778200000000000,SHFE.ag2610
1785779100000000000,SHFE.ag2610
