switch_at,from_contract,to_contract,ref_bar,old_close,new_close,spread_pct,ratio,cum_factor
2025-12-12 01:30:00,SHFE.ag2602,SHFE.ag2603,2025-12-12 01:15:00,14944.0,14943.0,-0.0066916488222656945,0.9999330835117773,0.9835015663109516
2025-12-12 01:45:00,SHFE.ag2603,SHFE.ag2602,2025-12-12 01:30:00,14961.0,14961.0,0.0,1.0,0.9835673831861648
2025-12-12 10:30:00,SHFE.ag2602,SHFE.ag2604,2025-12-12 10:00:00,14931.0,14928.0,-0.02009242515571552,0.9997990757484428,0.9835673831861648
2025-12-12 10:45:00,SHFE.ag2604,SHFE.ag2602,2025-12-12 10:30:00,14931.0,14931.0,0.0,1.0,0.9837650454416282
2025-12-12 11:00:00,SHFE.ag2602,SHFE.ag2606,2025-12-12 10:45:00,14886.0,14884.0,-0.013435442697840028,0.9998656455730216,0.9837650454416282
2025-12-12 11:15:00,SHFE.ag2606,SHFE.ag2602,2025-12-12 11:00:00,14879.0,14879.0,0.0,1.0,0.9838972363910292
2025-12-12 21:00:00,SHFE.ag2602,SHFE.ag2606,2025-12-12 14:45:00,14892.0,14893.0,0.006715014773028827,1.0000671501477303,0.9838972363910292
2025-12-12 21:15:00,SHFE.ag2606,SHFE.ag2602,2025-12-12 21:00:00,15117.0,15117.0,0.0,1.0,0.9838311719824889
2025-12-16 10:00:00,SHFE.ag2602,SHFE.ag2606,2025-12-16 09:45:00,14851.0,14859.0,0.05386842636858624,1.0005386842636859,0.9838311719824889
2025-12-16 10:30:00,SHFE.ag2606,SHFE.ag2602,2025-12-16 10:00:00,14851.0,14851.0,0.0,1.0,0.9833014829471663
2025-12-16 11:15:00,SHFE.ag2602,SHFE.ag2607,2025-12-16 11:00:00,14558.0,14581.0,0.1579887347163078,1.001579887347163,0.9833014829471663
2025-12-16 13:30:00,SHFE.ag2607,SHFE.ag2602,2025-12-16 11:15:00,14600.0,14600.0,0.0,1.0,0.9817504278681056
2025-12-17 09:00:00,SHFE.ag2602,SHFE.ag2607,2025-12-17 02:15:00,14731.0,14745.0,0.09503767565000043,1.0009503767565,0.9817504278681056
2025-12-17 09:15:00,SHFE.ag2607,SHFE.ag2602,2025-12-17 09:00:00,14975.0,14975.0,0.0,1.0,0.98081828097152
2025-12-17 09:45:00,SHFE.ag2602,SHFE.ag2604,2025-12-17 09:30:00,15242.0,15239.0,-0.019682456370551105,0.9998031754362945,0.98081828097152
2025-12-17 10:00:00,SHFE.ag2604,SHFE.ag2602,2025-12-17 09:45:00,15329.0,15329.0,0.0,1.0,0.9810113681060376
2025-12-17 13:30:00,SHFE.ag2602,SHFE.ag2603,2025-12-17 11:15:00,15428.0,15416.0,-0.07778065854291416,0.9992221934145709,0.9810113681060376
2025-12-17 13:45:00,SHFE.ag2603,SHFE.ag2602,2025-12-17 13:30:00,15519.0,15519.0,0.0,1.0,0.9817749991657985
2025-12-19 14:45:00,SHFE.ag2602,SHFE.ag2607,2025-12-19 14:30:00,15346.0,15349.0,0.01954906816108437,1.0001954906816108,0.9817749991657985
2025-12-19 21:00:00,SHFE.ag2607,SHFE.ag2602,2025-12-19 14:45:00,15376.0,15376.0,0.0,1.0,0.9815831088147986
2025-12-20 01:00:00,SHFE.ag2602,SHFE.ag2607,2025-12-20 00:45:00,15714.0,15713.0,-0.006363752068216932,0.9999363624793178,0.9815831088147986
2025-12-20 01:15:00,SHFE.ag2607,SHFE.ag2602,2025-12-20 01:00:00,15675.0,15675.0,0.0,1.0,0.9816455783055906
2025-12-20 02:00:00,SHFE.ag2602,SHFE.ag2607,2025-12-20 01:45:00,15746.0,15744.0,-0.01270163851136985,0.9998729836148863,0.9816455783055906
2025-12-20 02:15:00,SHFE.ag2607,SHFE.ag2602,2025-12-20 02:00:00,15760.0,15760.0,0.0,1.0,0.9817702792174688
2025-12-22 09:30:00,SHFE.ag2602,SHFE.ag2606,2025-12-22 09:15:00,15933.0,15943.0,0.06276281930583938,1.0006276281930584,0.9817702792174688
2025-12-22 09:45:00,SHFE.ag2606,SHFE.ag2602,2025-12-22 09:30:00,16072.0,16072.0,0.0,1.0,0.9811544790047
2025-12-22 11:15:00,SHFE.ag2602,SHFE.ag2604,2025-12-22 11:00:00,16193.0,16200.0,0.0432285555487022,1.000432285555487,0.9811544790047
2025-12-22 13:30:00,SHFE.ag2604,SHFE.ag2602,2025-12-22 11:15:00,16205.0,16205.0,0.0,1.0,0.9807305233656238
2025-12-22 21:15:00,SHFE.ag2602,SHFE.ag2608,2025-12-22 21:00:00,16246.0,16250.0,0.024621445278838472,1.0002462144527884,0.9807305233656238
2025-12-22 21:30:00,SHFE.ag2608,SHFE.ag2602,2025-12-22 21:15:00,16199.0,16199.0,0.0,1.0,0.9804891127752569
2025-12-22 22:45:00,SHFE.ag2602,SHFE.ag2609,2025-12-22 22:30:00,16200.0,16189.0,-0.06790123456790198,0.999320987654321,0.9804891127752569
2025-12-22 23:00:00,SHFE.ag2609,SHFE.ag2607,2025-12-22 22:45:00,16181.0,16178.0,-0.018540263271737967,0.9998145973672826,0.981155329356919
2025-12-22 23:15:00,SHFE.ag2607,SHFE.ag2610,2025-12-22 23:00:00,16138.0,16148.0,0.061965547155784506,1.0006196554715578,0.9813372718707075
2025-12-22 23:30:00,SHFE.ag2610,SHFE.ag2602,2025-12-22 23:15:00,16145.0,16145.0,0.0,1.0,0.9807295574343249
2025-12-23 02:15:00,SHFE.ag2602,SHFE.ag2607,2025-12-23 02:00:00,16130.0,16131.0,0.006199628022329762,1.0000619962802233,0.9807295574343249
2025-12-23 09:00:00,SHFE.ag2607,SHFE.ag2602,2025-12-23 02:15:00,16126.0,16126.0,0.0,1.0,0.9806687596190973
2025-12-23 21:30:00,SHFE.ag2602,SHFE.ag2609,2025-12-23 21:15:00,16810.0,16821.0,0.06543723973824189,1.0006543723973824,0.9806687596190973
2025-12-23 21:45:00,SHFE.ag2609,SHFE.ag2602,2025-12-23 21:30:00,16868.0,16868.0,0.0,1.0,0.9800274567027542
2025-12-24 01:15:00,SHFE.ag2602,SHFE.ag2607,2025-12-24 01:00:00,16897.0,16907.0,0.05918210333195617,1.0005918210333196,0.9800274567027542
2025-12-24 01:30:00,SHFE.ag2607,SHFE.ag2602,2025-12-24 01:15:00,16929.0,16929.0,0.0,1.0,0.97944779889433
2025-12-24 10:00:00,SHFE.ag2602,SHFE.ag2609,2025-12-24 09:45:00,17383.0,17396.0,0.07478571017660585,1.000747857101766,0.97944779889433
2025-12-24 10:30:00,SHFE.ag2609,SHFE.ag2607,2025-12-24 10:00:00,17389.0,17406.0,0.09776295359134046,1.0009776295359134,0.9787158592883501
2025-12-24 10:45:00,SHFE.ag2607,SHFE.ag2602,2025-12-24 10:30:00,17431.0,17431.0,0.0,1.0,0.9777599722604344
2025-12-24 14:15:00,SHFE.ag2602,SHFE.ag2604,2025-12-24 14:00:00,17413.0,17423.0,0.05742835812323488,1.0005742835812323,0.9777599722604344
2025-12-24 14:30:00,SHFE.ag2604,SHFE.ag2605,2025-12-24 14:15:00,17433.0,17439.0,0.03441748408190559,1.000344174840819,0.9771987830437322
2025-12-24 21:00:00,SHFE.ag2605,SHFE.ag2602,2025-12-24 14:45:00,17609.0,17609.0,0.0,1.0,0.976862571523676
2025-12-25 01:15:00,SHFE.ag2602,SHFE.ag2607,2025-12-25 01:00:00,17279.0,17293.0,0.08102320736154134,1.0008102320736154,0.976862571523676
2025-12-25 01:30:00,SHFE.ag2607,SHFE.ag2602,2025-12-25 01:15:00,17298.0,17298.0,0.0,1.0,0.9760717269043888
2025-12-25 21:00:00,SHFE.ag2602,SHFE.ag2604,2025-12-25 14:45:00,17397.0,17408.0,0.06322929240674124,1.0006322929240674,0.9760717269043888
2025-12-25 21:15:00,SHFE.ag2604,SHFE.ag2602,2025-12-25 21:00:00,17791.0,17791.0,0.0,1.0,0.9754549536394561
2025-12-25 22:00:00,SHFE.ag2602,SHFE.ag2603,2025-12-25 21:45:00,17760.0,17756.0,-0.022522522522527844,0.9997747747747747,0.9754549536394561
2025-12-25 22:15:00,SHFE.ag2603,SHFE.ag2602,2025-12-25 22:00:00,17777.0,17777.0,0.0,1.0,0.9756747001935538
2025-12-26 01:00:00,SHFE.ag2602,SHFE.ag2610,2025-12-26 00:45:00,17993.0,17984.0,-0.05001945200912017,0.9994998054799088,0.9756747001935538
2025-12-26 01:15:00,SHFE.ag2610,SHFE.ag2602,2025-12-26 01:00:00,17994.0,17994.0,0.0,1.0,0.9761629715626454
2025-12-26 09:00:00,SHFE.ag2602,SHFE.ag2608,2025-12-26 02:15:00,18131.0,18098.0,-0.18200871435662958,0.9981799128564337,0.9761629715626454
2025-12-26 09:15:00,SHFE.ag2608,SHFE.ag2602,2025-12-26 09:00:00,18433.0,18433.0,0.0,1.0,0.9779429128855301
2025-12-26 09:30:00,SHFE.ag2602,SHFE.ag2603,2025-12-26 09:15:00,18409.0,18414.0,0.0271606279537151,1.0002716062795372,0.9779429128855301
2025-12-26 09:45:00,SHFE.ag2603,SHFE.ag2602,2025-12-26 09:30:00,18468.0,18468.0,0.0,1.0,0.9776773695725929
2025-12-26 10:00:00,SHFE.ag2602,SHFE.ag2605,2025-12-26 09:45:00,18335.0,18341.0,0.03272429779110908,1.000327242977911,0.9776773695725929
2025-12-26 10:30:00,SHFE.ag2605,SHFE.ag2602,2025-12-26 10:00:00,18401.0,18401.0,0.0,1.0,0.9773575361819689
2025-12-26 11:00:00,SHFE.ag2602,SHFE.ag2605,2025-12-26 10:45:00,18417.0,18409.0,-0.04343812781668621,0.9995656187218331,0.9773575361819689
2025-12-26 11:15:00,SHFE.ag2605,SHFE.ag2602,2025-12-26 11:00:00,18455.0,18455.0,0.0,1.0,0.9777822664926569
2025-12-29 09:00:00,SHFE.ag2602,SHFE.ag2611,2025-12-27 02:15:00,19204.0,19183.0,-0.10935221828786146,0.9989064778171214,0.9777822664926569
2025-12-29 09:15:00,SHFE.ag2611,SHFE.ag2603,2025-12-29 09:00:00,19225.0,19222.0,-0.01560468140442417,0.9998439531859558,0.9788526635940668
2025-12-29 09:30:00,SHFE.ag2603,SHFE.ag2602,2025-12-29 09:15:00,19025.0,19025.0,0.0,1.0,0.979005434273017
2025-12-29 09:45:00,SHFE.ag2602,SHFE.ag2611,2025-12-29 09:30:00,19031.0,19019.0,-0.06305501550102344,0.9993694498449898,0.979005434273017
2025-12-29 10:00:00,SHFE.ag2611,SHFE.ag2602,2025-12-29 09:45:00,19071.0,19071.0,0.0,1.0,0.979623135793143
2025-12-29 21:00:00,SHFE.ag2602,SHFE.ag2604,2025-12-29 14:45:00,18205.0,18201.0,-0.021971985718205467,0.999780280142818,0.979623135793143
2025-12-29 21:45:00,SHFE.ag2604,SHFE.ag2605,2025-12-29 21:30:00,17822.0,17826.0,0.022444170126800778,1.000224441701268,0.9798384257521107
2025-12-29 22:00:00,SHFE.ag2605,SHFE.ag2604,2025-12-29 21:45:00,17883.0,17883.0,0.0,1.0,0.979618558496248
2025-12-30 11:15:00,SHFE.ag2604,SHFE.ag2608,2025-12-30 11:00:00,17948.0,17946.0,-0.011143302874971894,0.9998885669712503,0.979618558496248
2025-12-30 13:30:00,SHFE.ag2608,SHFE.ag2604,2025-12-30 11:15:00,18091.0,18091.0,0.0,1.0,0.9797277325248334
2025-12-30 14:15:00,SHFE.ag2604,SHFE.ag2605,2025-12-30 14:00:00,18237.0,18235.0,-0.010966716016891365,0.9998903328398311,0.9797277325248334
2025-12-30 14:45:00,SHFE.ag2605,SHFE.ag2604,2025-12-30 14:30:00,18012.0,18012.0,0.0,1.0,0.9798351882673643
2025-12-30 21:30:00,SHFE.ag2604,SHFE.ag2607,2025-12-30 21:15:00,18638.0,18639.0,0.005365382551780762,1.0000536538255178,0.9798351882673643
2025-12-30 21:45:00,SHFE.ag2607,SHFE.ag2604,2025-12-30 21:30:00,18501.0,18501.0,0.0,1.0,0.9797826191816693
2025-12-30 22:15:00,SHFE.ag2604,SHFE.ag2610,2025-12-30 22:00:00,18572.0,18579.0,0.037691147964680205,1.0003769114796468,0.9797826191816693
2025-12-30 22:30:00,SHFE.ag2610,SHFE.ag2604,2025-12-30 22:15:00,18606.0,18606.0,0.0,1.0,0.9794134670026353
2025-12-30 23:15:00,SHFE.ag2604,SHFE.ag2610,2025-12-30 23:00:00,18390.0,18388.0,-0.010875475802063495,0.9998912452419794,0.9794134670026353
2025-12-30 23:30:00,SHFE.ag2610,SHFE.ag2604,2025-12-30 23:15:00,18407.0,18407.0,0.0,1.0,0.9795199944626095
2025-12-31 14:45:00,SHFE.ag2604,SHFE.ag2606,2025-12-31 14:30:00,17004.0,16996.0,-0.04704775346977552,0.9995295224653022,0.9795199944626095
2026-01-05 09:00:00,SHFE.ag2606,SHFE.ag2604,2025-12-31 14:45:00,17074.0,17074.0,0.0,1.0,0.9799810535327261
2026-01-08 14:00:00,SHFE.ag2604,SHFE.ag2605,2026-01-08 13:45:00,18485.0,18477.0,-0.043278333784146916,0.9995672166621585,0.9799810535327261
2026-01-08 14:15:00,SHFE.ag2605,SHFE.ag2604,2026-01-08 14:00:00,18346.0,18346.0,0.0,1.0,0.9804053566354085
2026-01-13 11:15:00,SHFE.ag2604,SHFE.ag2605,2026-01-13 11:00:00,21344.0,21320.0,-0.11244377811094886,0.9988755622188905,0.9804053566354085
2026-01-13 13:30:00,SHFE.ag2605,SHFE.ag2604,2026-01-13 11:15:00,21192.0,21192.0,0.0,1.0,0.9815090024402514
2026-01-16 23:15:00,SHFE.ag2604,SHFE.ag2607,2026-01-16 23:00:00,22183.0,22181.0,-0.009015913086596328,0.999909840869134,0.9815090024402514
2026-01-16 23:30:00,SHFE.ag2607,SHFE.ag2609,2026-01-16 23:15:00,21611.0,21613.0,0.009254546295878185,1.0000925454629588,0.9815975024179296
2026-01-16 23:45:00,SHFE.ag2609,SHFE.ag2604,2026-01-16 23:30:00,21732.0,21732.0,0.0,1.0,0.9815066684289028
2026-01-17 00:00:00,SHFE.ag2604,SHFE.ag2611,2026-01-16 23:45:00,21780.0,21790.0,0.04591368227730985,1.000459136822773,0.9815066684289028
2026-01-17 00:15:00,SHFE.ag2611,SHFE.ag2604,2026-01-17 00:00:00,21933.0,21933.0,0.0,1.0,0.9810562293887795
2026-01-17 02:00:00,SHFE.ag2604,SHFE.ag2605,2026-01-17 01:45:00,21922.0,21918.0,-0.01824651035489122,0.9998175348964511,0.9810562293887795
2026-01-17 02:15:00,SHFE.ag2605,SHFE.ag2606,2026-01-17 02:00:00,21910.0,21912.0,0.009128251939749532,1.0000912825193975,0.9812352705840324
2026-01-19 09:00:00,SHFE.ag2606,SHFE.ag2604,2026-01-17 02:15:00,21998.0,21998.0,0.0,1.0,0.9811457091318068
2026-01-24 00:30:00,SHFE.ag2604,SHFE.ag2611,2026-01-24 00:15:00,25708.0,25667.0,-0.15948342928271408,0.9984051657071729,0.9811457091318068
2026-01-24 00:45:00,SHFE.ag2611,SHFE.ag2604,2026-01-24 00:30:00,25685.0,25685.0,0.0,1.0,0.9827129734819219
2026-01-24 01:30:00,SHFE.ag2604,SHFE.ag2610,2026-01-24 01:15:00,25743.0,25726.0,-0.06603736938196603,0.9993396263061803,0.9827129734819219
2026-01-24 01:45:00,SHFE.ag2610,SHFE.ag2604,2026-01-24 01:30:00,25760.0,25760.0,0.0,1.0,0.983362360116035
2026-01-26 09:30:00,SHFE.ag2604,SHFE.ag2610,2026-01-26 09:15:00,27520.0,27515.0,-0.01816860465115866,0.9998183139534884,0.983362360116035
2026-01-26 09:45:00,SHFE.ag2610,SHFE.ag2604,2026-01-26 09:30:00,27482.0,27482.0,0.0,1.0,0.9835410558020454
2026-01-26 10:45:00,SHFE.ag2604,SHFE.ag2607,2026-01-26 10:30:00,27538.0,27527.0,-0.03994480354418961,0.9996005519645581,0.9835410558020454
2026-01-26 11:00:00,SHFE.ag2607,SHFE.ag2604,2026-01-26 10:45:00,27510.0,27510.0,0.0,1.0,0.9839340863398381
2026-01-26 22:00:00,SHFE.ag2604,SHFE.ag2611,2026-01-26 21:45:00,27581.0,27627.0,0.1667814800043521,1.0016678148000435,0.9839340863398381
2026-01-26 22:15:00,SHFE.ag2611,SHFE.ag2604,2026-01-26 22:00:00,27744.0,27744.0,0.0,1.0,0.9822957988684647
2026-01-26 23:15:00,SHFE.ag2604,SHFE.ag2609,2026-01-26 23:00:00,28425.0,28417.0,-0.028144239226035594,0.9997185576077396,0.9822957988684647
2026-01-26 23:30:00,SHFE.ag2609,SHFE.ag2604,2026-01-26 23:15:00,28438.0,28438.0,0.0,1.0,0.9825723363773836
2026-03-06 21:00:00,SHFE.ag2604,SHFE.ag2606,2026-03-06 14:45:00,21740.0,21533.0,-0.9521619135234638,0.9904783808647654,0.9825723363773836
2026-03-10 01:00:00,SHFE.ag2606,SHFE.ag2611,2026-03-10 00:45:00,21785.0,21704.0,-0.3718154693596487,0.9962818453064035,0.9920179535059824
2026-03-10 01:15:00,SHFE.ag2611,SHFE.ag2606,2026-03-10 01:00:00,21718.0,21718.0,0.0,1.0,0.995720195223361
2026-03-18 02:15:00,SHFE.ag2606,SHFE.ag2609,2026-03-18 02:00:00,20112.0,20094.0,-0.08949880668257526,0.9991050119331742,0.995720195223361
2026-03-18 09:00:00,SHFE.ag2609,SHFE.ag2606,2026-03-18 02:15:00,20088.0,20088.0,0.0,1.0,0.9966121512059438
2026-03-18 10:00:00,SHFE.ag2606,SHFE.ag2611,2026-03-18 09:45:00,19958.0,19947.0,-0.05511574306042988,0.9994488425693957,0.9966121512059438
2026-03-18 10:30:00,SHFE.ag2611,SHFE.ag2606,2026-03-18 10:00:00,19913.0,19913.0,0.0,1.0,0.997161744310835
2026-03-18 11:15:00,SHFE.ag2606,SHFE.ag2610,2026-03-18 11:00:00,19746.0,19740.0,-0.030385900941964916,0.9996961409905804,0.997161744310835
2026-03-18 13:30:00,SHFE.ag2610,SHFE.ag2606,2026-03-18 11:15:00,19770.0,19770.0,0.0,1.0,0.9974648329869173
2026-03-18 13:45:00,SHFE.ag2606,SHFE.ag2611,2026-03-18 13:30:00,19840.0,19847.0,0.035282258064506244,1.000352822580645,0.9974648329869173
2026-03-18 14:00:00,SHFE.ag2611,SHFE.ag2606,2026-03-18 13:45:00,19750.0,19750.0,0.0,1.0,0.9971130289948326
2026-03-26 02:00:00,SHFE.ag2606,SHFE.ag2607,2026-03-26 01:45:00,18036.0,18026.0,-0.0554446662231145,0.9994455533377689,0.9971130289948326
2026-03-26 02:15:00,SHFE.ag2607,SHFE.ag2606,2026-03-26 02:00:00,18040.0,18040.0,0.0,1.0,0.9976661816792856
2026-03-26 10:45:00,SHFE.ag2606,SHFE.ag2609,2026-03-26 10:30:00,17865.0,17850.0,-0.08396305625524292,0.9991603694374476,0.9976661816792856
2026-03-26 11:00:00,SHFE.ag2609,SHFE.ag2606,2026-03-26 10:45:00,17805.0,17805.0,0.0,1.0,0.9985045566218731
2026-03-26 13:30:00,SHFE.ag2606,SHFE.ag2607,2026-03-26 11:15:00,17816.0,17813.0,-0.016838796587337335,0.9998316120341266,0.9985045566218731
2026-03-26 13:45:00,SHFE.ag2607,SHFE.ag2606,2026-03-26 13:30:00,17629.0,17629.0,0.0,1.0,0.9986727210899506
2026-03-26 14:00:00,SHFE.ag2606,SHFE.ag2608,2026-03-26 13:45:00,17359.0,17347.0,-0.06912840601417392,0.9993087159398583,0.9986727210899506
2026-03-26 14:15:00,SHFE.ag2608,SHFE.ag2606,2026-03-26 14:00:00,17291.0,17291.0,0.0,1.0,0.9993635651928549
2026-03-26 22:30:00,SHFE.ag2606,SHFE.ag2607,2026-03-26 22:15:00,17380.0,17376.0,-0.023014959723821615,0.9997698504027618,0.9993635651928549
2026-03-26 22:45:00,SHFE.ag2607,SHFE.ag2606,2026-03-26 22:30:00,17344.0,17344.0,0.0,1.0,0.9995936212621902
2026-03-31 10:00:00,SHFE.ag2606,SHFE.ag2607,2026-03-31 09:45:00,18382.0,18372.0,-0.05440104450005201,0.9994559895549995,0.9995936212621902
2026-03-31 10:30:00,SHFE.ag2607,SHFE.ag2606,2026-03-31 10:00:00,18329.0,18329.0,0.0,1.0,1.0001377066210309
2026-03-31 11:00:00,SHFE.ag2606,SHFE.ag2611,2026-03-31 10:45:00,18126.0,18140.0,0.07723711795211141,1.0007723711795211,1.0001377066210309
2026-03-31 11:15:00,SHFE.ag2611,SHFE.ag2607,2026-03-31 11:00:00,18224.0,18221.0,-0.01646180860404023,0.9998353819139596,0.9993658252598018
2026-03-31 13:30:00,SHFE.ag2607,SHFE.ag2606,2026-03-31 11:15:00,18190.0,18190.0,0.0,1.0,0.9995303660355979
2026-03-31 14:15:00,SHFE.ag2606,SHFE.ag2607,2026-03-31 14:00:00,18132.0,18130.0,-0.011030222810504142,0.999889697771895,0.9995303660355979
2026-03-31 14:30:00,SHFE.ag2607,SHFE.ag2606,2026-03-31 14:15:00,18100.0,18100.0,0.0,1.0,0.9996406286242394
2026-03-31 21:00:00,SHFE.ag2606,SHFE.ag2607,2026-03-31 14:45:00,18126.0,18123.0,-0.016550810989734988,0.9998344918901027,0.9996406286242394
2026-03-31 21:15:00,SHFE.ag2607,SHFE.ag2606,2026-03-31 21:00:00,18375.0,18375.0,0.0,1.0,0.9998061046428827
2026-04-01 11:00:00,SHFE.ag2606,SHFE.ag2609,2026-04-01 10:45:00,18626.0,18618.0,-0.042950714055622896,0.9995704928594438,0.9998061046428827
2026-04-01 11:15:00,SHFE.ag2609,SHFE.ag2606,2026-04-01 11:00:00,18690.0,18690.0,0.0,1.0,1.0002357130238657
2026-04-01 14:15:00,SHFE.ag2606,SHFE.ag2607,2026-04-01 14:00:00,18752.0,18744.0,-0.04266211604095904,0.9995733788395904,1.0002357130238657
2026-04-01 14:30:00,SHFE.ag2607,SHFE.ag2606,2026-04-01 14:15:00,18785.0,18785.0,0.0,1.0,1.0006626168706536
2026-04-10 14:45:00,SHFE.ag2606,SHFE.ag2607,2026-04-10 14:30:00,18583.0,18580.0,-0.016143787332512094,0.9998385621266749,1.0006626168706536
2026-04-10 21:00:00,SHFE.ag2607,SHFE.ag2606,2026-04-10 14:45:00,18583.0,18583.0,0.0,1.0,1.0008241877991042
2026-04-10 21:15:00,SHFE.ag2606,SHFE.ag2607,2026-04-10 21:00:00,18760.0,18758.0,-0.010660980810239806,0.9998933901918976,1.0008241877991042
2026-04-10 21:30:00,SHFE.ag2607,SHFE.ag2606,2026-04-10 21:15:00,18831.0,18831.0,0.0,1.0,1.000930896849941
2026-04-10 23:15:00,SHFE.ag2606,SHFE.ag2607,2026-04-10 23:00:00,18839.0,18837.0,-0.010616274749186694,0.9998938372525081,1.000930896849941
2026-04-10 23:30:00,SHFE.ag2607,SHFE.ag2606,2026-04-10 23:15:00,18842.0,18842.0,0.0,1.0,1.0010371697062186
2026-04-11 02:00:00,SHFE.ag2606,SHFE.ag2607,2026-04-11 01:45:00,18817.0,18816.0,-0.005314343412876621,0.9999468565658712,1.0010371697062186
2026-04-11 02:15:00,SHFE.ag2607,SHFE.ag2606,2026-04-11 02:00:00,18820.0,18820.0,0.0,1.0,1.0010903710864114
2026-04-13 10:30:00,SHFE.ag2606,SHFE.ag2607,2026-04-13 10:00:00,18411.0,18407.0,-0.021726141980338287,0.9997827385801966,1.0010903710864114
2026-04-13 10:45:00,SHFE.ag2607,SHFE.ag2606,2026-04-13 10:30:00,18404.0,18404.0,0.0,1.0,1.0013079166660466
2026-04-15 11:00:00,SHFE.ag2606,SHFE.ag2607,2026-04-15 10:45:00,19749.0,19743.0,-0.030381285128355806,0.9996961871487164,1.0013079166660466
2026-04-15 11:15:00,SHFE.ag2607,SHFE.ag2606,2026-04-15 11:00:00,19800.0,19800.0,0.0,1.0,1.0016122193302817
2026-04-15 22:15:00,SHFE.ag2606,SHFE.ag2607,2026-04-15 22:00:00,19898.0,19888.0,-0.05025630716655183,0.9994974369283345,1.0016122193302817
2026-04-15 22:30:00,SHFE.ag2607,SHFE.ag2606,2026-04-15 22:15:00,19870.0,19870.0,0.0,1.0,1.0021158457478854
2026-04-16 02:15:00,SHFE.ag2606,SHFE.ag2607,2026-04-16 02:00:00,19666.0,19663.0,-0.015254754398452697,0.9998474524560155,1.0021158457478854
2026-04-16 09:00:00,SHFE.ag2607,SHFE.ag2606,2026-04-16 02:15:00,19664.0,19664.0,0.0,1.0,1.0022687393824907
2026-04-16 09:30:00,SHFE.ag2606,SHFE.ag2607,2026-04-16 09:15:00,19952.0,19954.0,0.010024057738577952,1.0001002405773858,1.0022687393824907
2026-04-16 09:45:00,SHFE.ag2607,SHFE.ag2606,2026-04-16 09:30:00,19865.0,19865.0,0.0,1.0,1.0021682814553199
2026-04-16 10:00:00,SHFE.ag2606,SHFE.ag2607,2026-04-16 09:45:00,19863.0,19865.0,0.010068972461363401,1.0001006897246136,1.0021682814553199
2026-04-16 10:30:00,SHFE.ag2607,SHFE.ag2606,2026-04-16 10:00:00,19873.0,19873.0,0.0,1.0,1.0020673835664242
2026-04-16 11:15:00,SHFE.ag2606,SHFE.ag2607,2026-04-16 11:00:00,19975.0,19972.0,-0.015018773466835,0.9998498122653316,1.0020673835664242
2026-04-16 13:30:00,SHFE.ag2607,SHFE.ag2606,2026-04-16 11:15:00,19928.0,19928.0,0.0,1.0,1.0022179044031305
2026-04-16 13:45:00,SHFE.ag2606,SHFE.ag2608,2026-04-16 13:30:00,19903.0,19901.0,-0.010048736371404132,0.999899512636286,1.0022179044031305
2026-04-16 14:00:00,SHFE.ag2608,SHFE.ag2606,2026-04-16 13:45:00,19942.0,19942.0,0.0,1.0,1.002318624759334
2026-04-16 14:15:00,SHFE.ag2606,SHFE.ag2608,2026-04-16 14:00:00,19973.0,19966.0,-0.03504731387372617,0.9996495268612627,1.002318624759334
2026-04-16 14:30:00,SHFE.ag2608,SHFE.ag2606,2026-04-16 14:15:00,19928.0,19928.0,0.0,1.0,1.0026700336731533
2026-04-16 21:00:00,SHFE.ag2606,SHFE.ag2608,2026-04-16 14:45:00,19925.0,19923.0,-0.010037641154325705,0.9998996235884567,1.0026700336731533
2026-04-16 21:15:00,SHFE.ag2608,SHFE.ag2606,2026-04-16 21:00:00,19753.0,19753.0,0.0,1.0,1.0027706881964353
2026-04-17 01:45:00,SHFE.ag2606,SHFE.ag2607,2026-04-17 01:30:00,19529.0,19527.0,-0.010241179783909704,0.9998975882021609,1.0027706881964353
2026-04-17 02:00:00,SHFE.ag2607,SHFE.ag2606,2026-04-17 01:45:00,19527.0,19527.0,0.0,1.0,1.0028733942637469
2026-04-17 10:30:00,SHFE.ag2606,SHFE.ag2609,2026-04-17 10:00:00,19534.0,19513.0,-0.10750486331524423,0.9989249513668476,1.0028733942637469
2026-04-17 10:45:00,SHFE.ag2609,SHFE.ag2606,2026-04-17 10:30:00,19548.0,19548.0,0.0,1.0,1.003952692233282
2026-04-17 11:15:00,SHFE.ag2606,SHFE.ag2607,2026-04-17 11:00:00,19632.0,19633.0,0.005093724531368693,1.0000509372453137,1.003952692233282
2026-04-17 13:30:00,SHFE.ag2607,SHFE.ag2606,2026-04-17 11:15:00,19622.0,19622.0,0.0,1.0,1.0039015562534404
2026-04-17 13:45:00,SHFE.ag2606,SHFE.ag2608,2026-04-17 13:30:00,19655.0,19651.0,-0.020351055711009813,0.9997964894428899,1.0039015562534404
2026-04-17 14:00:00,SHFE.ag2608,SHFE.ag2606,2026-04-17 13:45:00,19630.0,19630.0,0.0,1.0,1.0041059024050363
2026-04-17 14:30:00,SHFE.ag2606,SHFE.ag2611,2026-04-17 14:15:00,19543.0,19564.0,0.10745535485852109,1.0010745535485852,1.0041059024050363
2026-04-17 14:45:00,SHFE.ag2611,SHFE.ag2606,2026-04-17 14:30:00,19568.0,19568.0,0.0,1.0,1.0030280950062167
