wf,action,first_h,scale,target_bin,risk_bin,plane,n_available,n_resolved,target_first_rate,stop_first_rate,ambiguous_rate,censored_rate,E_R_lower,E_R_upper,ambiguity_gap_R,median_target_atr,median_risk_atr,median_RR,rr_bin
WF2,OUTWARD,3,0.8,<0.5,0.5-1,target_x_risk,90,90,0.7222222222222222,0.25555555555555554,0.022222222222222223,0.0,-0.043344127226130943,-0.011862645744649469,0.03148148148148148,0.29411764705882354,0.8,0.3333333333333333,
WF2,OUTWARD,3,0.8,2-3,0.5-1,target_x_risk,409,397,0.14180929095354522,0.8190709046454768,0.009779951100244499,0.029339853300733496,-0.3714296619146568,-0.3244103504117181,0.04701931150293871,2.4299233349306,0.7142857142857143,3.3333333333333335,
WF2,OUTWARD,3,0.8,3-5,1-2,target_x_risk,141,122,0.18439716312056736,0.6808510638297872,0.0,0.1347517730496454,-0.1588120092941522,-0.1588120092941522,0.0,3.75,1.3043478260869565,2.75,
WF2,OUTWARD,3,0.8,1-2,0.5-1,target_x_risk,574,565,0.30139372822299654,0.681184668989547,0.0017421602787456446,0.0156794425087108,-0.09303928880979634,-0.08595964279209722,0.007079646017699115,1.4572425828970332,0.7142857142857143,2.0,
WF2,OUTWARD,3,0.8,2-3,1-2,target_x_risk,171,161,0.26900584795321636,0.672514619883041,0.0,0.05847953216374269,-0.21145387181752018,-0.21145387181752018,0.0,2.3333333333333335,1.2000122070312773,2.0,
WF2,OUTWARD,3,0.8,>=5,2-3,target_x_risk,21,17,0.047619047619047616,0.7619047619047619,0.0,0.19047619047619047,-0.8067226890756303,-0.8067226890756303,0.0,7.5,2.3684210526315788,3.230769230769231,
WF2,OUTWARD,3,0.8,>=5,<0.25,target_x_risk,24,24,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,8.065681961030798,0.18404103946679293,42.0,
WF2,OUTWARD,3,0.8,1-2,1-2,target_x_risk,329,323,0.5653495440729484,0.41641337386018235,0.0,0.0182370820668693,0.22113138193900397,0.22113138193900397,0.0,1.3888888888888888,1.328125,1.1228070175438596,
WF2,OUTWARD,3,0.8,0.5-1,1-2,target_x_risk,221,221,0.5067873303167421,0.48868778280542985,0.004524886877828055,0.0,-0.20846918197391812,-0.20168185165717603,0.006787330316742082,0.7142946114945317,1.224465010836728,0.5833524071107792,
WF2,OUTWARD,3,0.8,3-5,2-3,target_x_risk,15,11,0.2,0.5333333333333333,0.0,0.26666666666666666,-0.21207810681494896,-0.21207810681494896,0.0,3.6842105263157894,2.4657534246575343,1.5,
WF2,OUTWARD,3,0.8,>=5,>=3,target_x_risk,31,20,0.03225806451612903,0.6129032258064516,0.0,0.3548387096774194,-0.8970588235294118,-0.8970588235294118,0.0,9.761904761904763,4.159350849471262,2.1,
WF2,OUTWARD,3,0.8,>=5,0.25-0.5,target_x_risk,56,54,0.05357142857142857,0.9107142857142857,0.0,0.03571428571428571,-0.2777777777777778,-0.2777777777777778,0.0,7.032619310461957,0.37407332054852116,19.0,
WF2,OUTWARD,3,0.8,3-5,<0.25,target_x_risk,43,43,0.023255813953488372,0.9767441860465116,0.0,0.0,-0.5813953488372093,-0.5813953488372093,0.0,3.513513513513513,0.18234322465763053,22.666395402065003,
WF2,OUTWARD,3,0.8,0.5-1,2-3,target_x_risk,18,18,0.7222222222222222,0.2777777777777778,0.0,0.0,-0.07671957671957674,-0.07671957671957674,0.0,0.6,2.2065573770491804,0.2845117845117845,
WF1,OUTWARD,3,1.2,1-2,2-3,target_x_risk,54,51,0.5555555555555556,0.3888888888888889,0.0,0.05555555555555555,-0.04638302373120565,-0.04638302373120565,0.0,1.4194050912967193,2.291666666666667,0.5857142857142856,
WF1,OUTWARD,3,1.2,2-3,0.5-1,target_x_risk,174,167,0.3218390804597701,0.6379310344827587,0.0,0.040229885057471264,0.46098592919037856,0.46098592919037856,0.0,2.5,0.7894736842105263,3.0526315789473686,
WF1,OUTWARD,3,1.2,2-3,0.25-0.5,target_x_risk,68,68,0.08823529411764706,0.9117647058823529,0.0,0.0,-0.27941176470588236,-0.27941176470588236,0.0,2.5,0.4166666666666667,6.0,
WF1,OUTWARD,3,1.2,0.5-1,1-2,target_x_risk,405,398,0.6395061728395062,0.3358024691358025,0.007407407407407408,0.01728395061728395,0.021200891459222056,0.0330308747088033,0.011829983249581238,0.7142857142857143,1.2171052631578947,0.5714285714285714,
WF1,OUTWARD,3,1.2,2-3,1-2,target_x_risk,340,292,0.20588235294117646,0.6529411764705882,0.0,0.1411764705882353,-0.3233190922867288,-0.3233190922867288,0.0,2.3132664437012265,1.2666666666666666,1.8333333333333333,
WF1,OUTWARD,3,1.2,0.5-1,0.5-1,target_x_risk,165,165,0.48484848484848486,0.509090909090909,0.006060606060606061,0.0,-0.09260794892816163,-0.07846653478674748,0.014141414141414139,0.8,0.8806934435666776,0.9774586566482918,
WF1,OUTWARD,3,1.2,1-2,<0.25,target_x_risk,23,23,0.17391304347826086,0.8260869565217391,0.0,0.0,1.1478260869565218,1.1478260869565218,0.0,1.6666666666666667,0.2272727272727273,7.333333333333333,
WF1,OUTWARD,3,1.2,<0.5,1-2,target_x_risk,214,213,0.883177570093458,0.102803738317757,0.009345794392523364,0.004672897196261682,0.09348233091756367,0.10538709282232557,0.011904761904761904,0.3125,1.3636363636363635,0.23076923076923078,
WF1,OUTWARD,3,1.2,3-5,1-2,target_x_risk,272,236,0.16176470588235295,0.7058823529411765,0.0,0.1323529411764706,-0.2847518987073214,-0.2847518987073214,0.0,3.8050314465408803,1.25,2.9066569010416665,
WF1,OUTWARD,3,1.2,1-2,0.25-0.5,target_x_risk,79,79,0.08860759493670886,0.9113924050632911,0.0,0.0,-0.5746835443037974,-0.5746835443037974,0.0,1.6666666666666667,0.38461538461538464,4.0001953125,
WF1,OUTWARD,3,1.2,1-2,1-2,target_x_risk,589,547,0.41086587436332767,0.5178268251273345,0.0,0.07130730050933787,-0.06514303827713437,-0.06514303827713437,0.0,1.4285714285714286,1.25,1.1153846153846154,
WF1,OUTWARD,3,1.2,>=5,1-2,target_x_risk,215,164,0.11627906976744186,0.6465116279069767,0.0,0.2372093023255814,-0.07486075083898709,-0.07486075083898709,0.0,6.7857142857142865,1.363668791020641,5.062368872782758,
WF1,OUTWARD,3,1.2,>=5,0.5-1,target_x_risk,95,86,0.05263157894736842,0.8526315789473684,0.0,0.09473684210526316,-0.4135352906294428,-0.4135352906294428,0.0,7.142857142857142,0.7894736842105263,8.958880139982503,
WF1,OUTWARD,3,1.2,1-2,0.5-1,target_x_risk,289,289,0.3737024221453287,0.6262975778546713,0.0,0.0,0.1013472880448924,0.1013472880448924,0.0,1.4285714285714286,0.8064516129032258,1.8333333333333333,
WF1,OUTWARD,3,1.2,>=5,2-3,target_x_risk,49,25,0.12244897959183673,0.3877551020408163,0.0,0.4897959183673469,0.0004454210069489761,0.0004454210069489761,0.0,9.125,2.1875,4.171428571428572,
WF1,OUTWARD,3,1.2,2-3,>=3,target_x_risk,7,7,0.5714285714285714,0.42857142857142855,0.0,0.0,-0.013749928799270903,-0.013749928799270903,0.0,2.5,3.4375,0.7272727272727273,
WF1,OUTWARD,3,1.2,3-5,0.5-1,target_x_risk,141,137,0.1702127659574468,0.8014184397163121,0.0,0.028368794326241134,0.04903533120866321,0.04903533120866321,0.0,3.75,0.813953488372093,4.75,
WF1,OUTWARD,3,1.2,>=5,>=3,target_x_risk,16,8,0.0625,0.4375,0.0,0.5,-0.5362903225806452,-0.5362903225806452,0.0,9.12807024020498,4.78219696969697,1.6195652173913042,
WF1,OUTWARD,3,1.2,3-5,0.25-0.5,target_x_risk,82,82,0.07317073170731707,0.926829268292683,0.0,0.0,-0.14198234015307187,-0.14198234015307187,0.0,3.520408163265306,0.3708791208791209,10.0,
WF1,OUTWARD,3,1.2,>=5,0.25-0.5,target_x_risk,50,49,0.0,0.98,0.0,0.02,-1.0,-1.0,0.0,5.849056603773585,0.35714285714285715,17.0,
WF1,OUTWARD,3,1.2,3-5,2-3,target_x_risk,44,30,0.18181818181818182,0.5,0.0,0.3181818181818182,-0.31400805200951015,-0.31400805200951015,0.0,3.75,2.407244514016555,1.7142857142857142,
WF1,OUTWARD,3,1.2,1-2,>=3,target_x_risk,26,25,0.7307692307692307,0.19230769230769232,0.038461538461538464,0.038461538461538464,0.042998194207613985,0.09343297681630963,0.050434782608695654,1.4285714285714286,3.592375366568915,0.36363636363636365,
WF1,OUTWARD,3,1.2,2-3,<0.25,target_x_risk,13,13,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,2.4,0.2,12.0,
WF1,OUTWARD,3,1.2,>=5,<0.25,target_x_risk,12,12,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,9.895628033144723,0.17356475300400534,57.014041514041516,
WF2,OUTWARD,3,1.2,2-3,>=3,target_x_risk,26,13,0.15384615384615385,0.34615384615384615,0.0,0.5,-0.46093739417344676,-0.46093739417344676,0.0,2.5,4.362068965517242,0.6083650190114068,
WF2,OUTWARD,3,1.2,<0.5,1-2,target_x_risk,228,206,0.6271929824561403,0.27631578947368424,0.0,0.09649122807017543,-0.1436495631663247,-0.1436495631663247,0.0,0.3460249042145594,1.25,0.26666259765625,
WF2,OUTWARD,3,1.2,3-5,2-3,target_x_risk,34,29,0.11764705882352941,0.7352941176470589,0.0,0.14705882352941177,-0.6059703174926504,-0.6059703174926504,0.0,3.6136363636363638,2.0553359683794468,1.7083333333333335,
WF2,OUTWARD,3,1.2,0.5-1,>=3,target_x_risk,5,5,1.0,0.0,0.0,0.0,0.17006368203682806,0.17006368203682806,0.0,0.75,4.913043478260869,0.13333333333333333,
WF2,OUTWARD,3,1.2,>=5,1-2,target_x_risk,162,138,0.1419753086419753,0.7098765432098766,0.0,0.14814814814814814,0.07641078981896557,0.07641078981896557,0.0,6.899019681490385,1.220443120461739,5.6,
WF2,OUTWARD,3,1.2,3-5,0.5-1,target_x_risk,134,113,0.07462686567164178,0.7686567164179104,0.0,0.15671641791044777,-0.48507969268651674,-0.48507969268651674,0.0,3.822493715890306,0.8146681783047229,4.419354838709677,
WF2,OUTWARD,3,1.2,0.5-1,1-2,target_x_risk,425,425,0.5952941176470589,0.4047058823529412,0.0,0.0,-0.08327492858283736,-0.08327492858283736,0.0,0.75,1.2962962962962963,0.5714285714285714,
WF2,OUTWARD,3,1.2,2-3,1-2,target_x_risk,264,233,0.2878787878787879,0.5946969696969697,0.0,0.11742424242424243,-0.10363038622858127,-0.10363038622858127,0.0,2.3690442728986083,1.2944992036104046,1.7509486830047698,
WF2,OUTWARD,3,1.2,0.5-1,0.5-1,target_x_risk,147,147,0.43537414965986393,0.5578231292517006,0.006802721088435374,0.0,-0.15289348976047498,-0.1409887278557131,0.011904761904761904,0.8301886792452831,0.8064516129032258,1.0,
WF2,OUTWARD,3,1.2,3-5,1-2,target_x_risk,216,192,0.2037037037037037,0.6851851851851852,0.0,0.1111111111111111,-0.10993620746210736,-0.10993620746210736,0.0,3.658536585365854,1.25,2.7920166015624996,
WF2,OUTWARD,3,1.2,1-2,1-2,target_x_risk,512,503,0.56640625,0.416015625,0.0,0.017578125,0.2039408641062164,0.2039408641062164,0.0,1.4285714285714286,1.3414634146341464,1.0833333333333333,
WF2,OUTWARD,3,1.2,1-2,0.5-1,target_x_risk,314,305,0.22929936305732485,0.7388535031847133,0.0031847133757961785,0.028662420382165606,-0.323741639755967,-0.3106268856576063,0.013114754098360656,1.4572425828970332,0.7465085723442609,2.0,
WF2,OUTWARD,3,1.2,2-3,0.5-1,target_x_risk,193,188,0.24352331606217617,0.7202072538860104,0.010362694300518135,0.025906735751295335,0.021416963732156926,0.07460845309385904,0.05319148936170213,2.475546233523621,0.8064579641661597,3.0,
WF2,OUTWARD,3,1.2,>=5,2-3,target_x_risk,23,19,0.043478260869565216,0.782608695652174,0.0,0.17391304347826086,-0.8270676691729324,-0.8270676691729324,0.0,7.278212259220507,2.288135593220339,3.3286028297660657,
WF2,OUTWARD,3,1.2,>=5,0.5-1,target_x_risk,77,52,0.05194805194805195,0.6233766233766234,0.0,0.3246753246753247,-0.22915372825359714,-0.22915372825359714,0.0,7.382394916121265,0.8333333333333334,9.777777777777779,
WF2,OUTWARD,3,1.2,3-5,0.25-0.5,target_x_risk,60,60,0.016666666666666666,0.9833333333333333,0.0,0.0,-0.7333333333333333,-0.7333333333333333,0.0,3.8636363636363638,0.4166666666666667,9.0,
WF2,OUTWARD,3,1.2,>=5,>=3,target_x_risk,41,21,0.024390243902439025,0.4878048780487805,0.0,0.4878048780487805,-0.9019607843137255,-0.9019607843137255,0.0,7.5,4.375,1.434782608695652,
WF2,OUTWARD,3,1.2,0.5-1,2-3,target_x_risk,28,28,0.6071428571428571,0.35714285714285715,0.03571428571428571,0.0,-0.21768072946691314,-0.17154977708596073,0.046130952380952384,0.6,2.1875,0.28376436781609193,
WF1,INWARD,3,0.2,3-5,1-2,target_x_risk,123,102,0.06504065040650407,0.7642276422764228,0.0,0.17073170731707318,-0.6601073762838469,-0.6601073762838469,0.0,3.774912560276496,1.1111111111111112,3.25,
WF1,INWARD,3,0.2,>=5,1-2,target_x_risk,124,114,0.024193548387096774,0.8951612903225806,0.0,0.08064516129032258,-0.7926065162907269,-0.7926065162907269,0.0,6.449579831932773,1.3928610354223434,5.211111111111111,
WF1,INWARD,3,0.2,>=5,0.5-1,target_x_risk,134,128,0.0,0.9552238805970149,0.0,0.04477611940298507,-1.0,-1.0,0.0,6.365330848089469,0.7142857142857143,10.0,
WF1,INWARD,3,0.2,3-5,<0.25,target_x_risk,156,153,0.07692307692307693,0.9038461538461539,0.0,0.019230769230769232,0.9215686274509803,0.9215686274509803,0.0,3.8095238095238093,0.2020466146487066,19.210279473177028,
WF1,INWARD,3,0.2,>=5,0.25-0.5,target_x_risk,106,100,0.02830188679245283,0.9150943396226415,0.0,0.05660377358490566,-0.6,-0.6,0.0,5.640909090909091,0.3385573304983983,16.0,
WF1,INWARD,3,0.2,3-5,0.25-0.5,target_x_risk,235,217,0.00851063829787234,0.9148936170212766,0.0,0.07659574468085106,-0.8917050691244239,-0.8917050691244239,0.0,3.8333333333333335,0.3508771929824561,10.75,
WF1,INWARD,3,0.2,2-3,0.25-0.5,target_x_risk,128,128,0.0390625,0.9609375,0.0,0.0,-0.7083333333333333,-0.7083333333333333,0.0,2.478448275862069,0.35714285714285715,6.535714285714286,
WF1,INWARD,3,0.2,>=5,<0.25,target_x_risk,94,92,0.0,0.9787234042553191,0.0,0.02127659574468085,-1.0,-1.0,0.0,5.854545454545454,0.18382352941176472,45.45454545454545,
WF1,INWARD,3,0.2,3-5,0.5-1,target_x_risk,239,219,0.11715481171548117,0.799163179916318,0.0,0.08368200836820083,-0.12277532798625117,-0.12277532798625117,0.0,3.712043671102013,0.6666666666666666,5.5,
WF1,INWARD,3,0.2,2-3,<0.25,target_x_risk,85,85,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,2.3529986213235294,0.18518518518518517,13.0,
WF1,INWARD,3,0.2,2-3,1-2,target_x_risk,96,91,0.3333333333333333,0.6145833333333334,0.0,0.052083333333333336,0.030027908599337152,0.030027908599337152,0.0,2.413793103448276,1.2678571428571428,2.0,
WF1,INWARD,3,0.2,1-2,0.5-1,target_x_risk,161,154,0.32919254658385094,0.6273291925465838,0.0,0.043478260869565216,0.033831168831168844,0.033831168831168844,0.0,1.5,0.75,2.0,
WF1,INWARD,3,0.2,2-3,0.5-1,target_x_risk,215,208,0.14883720930232558,0.8186046511627907,0.0,0.03255813953488372,-0.20816121875358368,-0.20816121875358368,0.0,2.5555555555555554,0.6756756756756757,3.8333333333333335,
WF2,INWARD,3,0.2,>=5,0.5-1,target_x_risk,136,117,0.10294117647058823,0.7573529411764706,0.0,0.13970588235294118,0.12458322568148045,0.12458322568148045,0.0,6.513480392156863,0.7857142857142857,9.291691080729166,
WF2,INWARD,3,0.2,2-3,0.25-0.5,target_x_risk,156,147,0.09615384615384616,0.8461538461538461,0.0,0.057692307692307696,-0.22902494331065762,-0.22902494331065762,0.0,2.4490130105867207,0.37037037037037035,6.5,
WF2,INWARD,3,0.2,2-3,0.5-1,target_x_risk,142,140,0.2112676056338028,0.7746478873239436,0.0,0.014084507042253521,-0.018627377139800318,-0.018627377139800318,0.0,2.272727272727273,0.6666779695500574,3.5,
WF2,INWARD,3,0.2,>=5,0.25-0.5,target_x_risk,107,103,0.0,0.9626168224299065,0.0,0.037383177570093455,-1.0,-1.0,0.0,6.5625,0.3333333333333333,18.5,
WF2,INWARD,3,0.2,3-5,0.25-0.5,target_x_risk,159,154,0.018867924528301886,0.949685534591195,0.0,0.031446540880503145,-0.7857132948686951,-0.7857132948686951,0.0,3.6666666666666665,0.3409090909090909,10.0,
WF2,INWARD,3,0.2,3-5,<0.25,target_x_risk,157,152,0.0,0.9681528662420382,0.0,0.03184713375796178,-1.0,-1.0,0.0,3.7142857142857144,0.12345604591021707,30.0,
WF2,INWARD,3,0.2,>=5,<0.25,target_x_risk,69,69,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,6.064516129032258,0.14705882352941177,41.0,
WF2,INWARD,3,0.2,3-5,0.5-1,target_x_risk,193,160,0.05181347150259067,0.7772020725388601,0.0,0.17098445595854922,-0.6552088631440143,-0.6552088631440143,0.0,3.8,0.6818181818181818,5.5,
WF2,INWARD,3,0.2,>=5,1-2,target_x_risk,147,128,0.061224489795918366,0.8095238095238095,0.0,0.1292517006802721,-0.4489933894230769,-0.4489933894230769,0.0,7.714285714285714,1.2765957446808511,5.538461538461538,
WF2,INWARD,3,0.2,>=5,>=3,target_x_risk,17,10,0.058823529411764705,0.5294117647058824,0.0,0.4117647058823529,-0.6,-0.6,0.0,8.387096774193548,3.888888888888889,1.8888888888888888,
WF2,INWARD,3,0.2,2-3,<0.25,target_x_risk,88,88,0.011363636363636364,0.9886363636363636,0.0,0.0,-0.8636363636363636,-0.8636363636363636,0.0,2.6376488095238093,0.19615384615384615,12.0,
WF2,INWARD,3,0.2,1-2,<0.25,target_x_risk,68,68,0.0,0.9852941176470589,0.014705882352941176,0.0,-1.0,-0.9117647058823529,0.08823529411764706,1.5075976305694496,0.2,7.0,
WF2,INWARD,3,0.2,3-5,1-2,target_x_risk,97,87,0.20618556701030927,0.6907216494845361,0.0,0.10309278350515463,-0.15828676059250738,-0.15828676059250738,0.0,3.83623552140202,1.25,3.0,
WF2,INWARD,3,0.2,>=5,2-3,target_x_risk,20,19,0.1,0.85,0.0,0.05,-0.645933014354067,-0.645933014354067,0.0,6.086261980830671,2.5,2.44958355450341,
WF2,INWARD,3,0.2,1-2,0.5-1,target_x_risk,112,112,0.22321428571428573,0.7767857142857143,0.0,0.0,-0.23103924453810007,-0.23103924453810007,0.0,1.3888888888888888,0.6666666666666666,2.0,
WF1,INWARD,3,0.4,3-5,1-2,target_x_risk,192,167,0.10416666666666667,0.765625,0.0,0.13020833333333334,-0.5227400254454733,-0.5227400254454733,0.0,3.7500000000000004,1.1538461538461537,3.25,
WF1,INWARD,3,0.4,2-3,0.5-1,target_x_risk,424,369,0.1391509433962264,0.7311320754716981,0.0,0.12971698113207547,-0.23349842180594851,-0.23349842180594851,0.0,2.5,0.6756756756756757,3.6,
WF1,INWARD,3,0.4,2-3,<0.25,target_x_risk,96,96,0.020833333333333332,0.9791666666666666,0.0,0.0,-0.6041666666666666,-0.6041666666666666,0.0,2.4324324324324325,0.1923076923076923,13.0,
WF1,INWARD,3,0.4,>=5,0.25-0.5,target_x_risk,181,175,0.022099447513812154,0.9447513812154696,0.0,0.03314917127071823,-0.6028571428571429,-0.6028571428571429,0.0,6.25,0.3362055700877058,19.0,
WF1,INWARD,3,0.4,>=5,1-2,target_x_risk,182,162,0.038461538461538464,0.8516483516483516,0.0,0.10989010989010989,-0.7120811287477954,-0.7120811287477954,0.0,6.745979557385153,1.3173102180194378,5.416628520081879,
WF1,INWARD,3,0.4,>=5,2-3,target_x_risk,50,33,0.08,0.58,0.0,0.34,-0.5040833870621105,-0.5040833870621105,0.0,6.894190277156108,2.3176392572944295,2.8180658048049714,
WF1,INWARD,3,0.4,>=5,0.5-1,target_x_risk,262,253,0.019083969465648856,0.9465648854961832,0.0,0.03435114503816794,-0.8041229177353361,-0.8041229177353361,0.0,6.760649043628091,0.7142857142857143,9.696428571428571,
WF1,INWARD,3,0.4,2-3,0.25-0.5,target_x_risk,187,185,0.08021390374331551,0.9090909090909091,0.0,0.0106951871657754,-0.39794079794079795,-0.39794079794079795,0.0,2.4007220216606497,0.37037037037037035,6.233780555045029,
WF1,INWARD,3,0.4,3-5,<0.25,target_x_risk,186,184,0.06451612903225806,0.9247311827956989,0.0,0.010752688172043012,0.5978260869565217,0.5978260869565217,0.0,3.790907571357023,0.2,20.498626792791896,
WF1,INWARD,3,0.4,3-5,0.25-0.5,target_x_risk,359,333,0.016713091922005572,0.9108635097493036,0.0,0.07242339832869081,-0.7692679454632602,-0.7692679454632602,0.0,3.8372093023255816,0.35714285714285715,10.666666666666666,
WF1,INWARD,3,0.4,>=5,<0.25,target_x_risk,103,98,0.0,0.9514563106796117,0.0,0.04854368932038835,-1.0,-1.0,0.0,6.333333333333333,0.16666666666666666,46.0,
WF1,INWARD,3,0.4,0.5-1,0.5-1,target_x_risk,74,73,0.5540540540540541,0.43243243243243246,0.0,0.013513513513513514,0.14048766136751642,0.14048766136751642,0.0,0.6666666666666666,0.7575757575757576,1.0,
WF1,INWARD,3,0.4,>=5,>=3,target_x_risk,18,12,0.16666666666666666,0.5,0.0,0.3333333333333333,-0.16858713182242593,-0.16858713182242593,0.0,10.13888888888889,3.8194444444444446,2.6545454545454548,
WF1,INWARD,3,0.4,3-5,0.5-1,target_x_risk,397,357,0.0982367758186398,0.801007556675063,0.0,0.10075566750629723,-0.24076679919086977,-0.24076679919086977,0.0,3.823529411764706,0.6521739130434783,5.666666666666667,
WF1,INWARD,3,0.4,1-2,1-2,target_x_risk,123,108,0.3821138211382114,0.4959349593495935,0.0,0.12195121951219512,-0.12273428731762064,-0.12273428731762064,0.0,1.5625,1.3636363636363635,1.2,
WF1,INWARD,3,0.4,<0.5,0.25-0.5,target_x_risk,7,7,0.8571428571428571,0.0,0.14285714285714285,0.0,0.5238095238095237,0.6785342261904761,0.15472470238095237,0.2173913043478261,0.32608695652173914,0.6666666666666666,
WF1,INWARD,3,0.4,1-2,0.25-0.5,target_x_risk,215,212,0.06976744186046512,0.9069767441860465,0.009302325581395349,0.013953488372093023,-0.6786152325380517,-0.622011458953146,0.05660377358490566,1.4646464646464645,0.35714285714285715,4.0,
WF1,INWARD,3,0.4,2-3,1-2,target_x_risk,136,125,0.36764705882352944,0.5514705882352942,0.0,0.08088235294117647,0.18680620342871024,0.18680620342871024,0.0,2.38047052871237,1.25,2.0,
WF1,INWARD,3,0.4,1-2,0.5-1,target_x_risk,235,224,0.3021276595744681,0.6510638297872341,0.0,0.04680851063829787,-0.048946000433302675,-0.048946000433302675,0.0,1.5517241379310345,0.7692307692307692,2.0,
WF2,INWARD,3,0.4,1-2,0.5-1,target_x_risk,212,193,0.2358490566037736,0.6745283018867925,0.0,0.08962264150943396,-0.17259958692828647,-0.17259958692828647,0.0,1.4760348583877996,0.6936647955092221,2.0,
WF2,INWARD,3,0.4,>=5,0.5-1,target_x_risk,285,246,0.056140350877192984,0.8070175438596491,0.0,0.1368421052631579,-0.40169595617161635,-0.40169595617161635,0.0,6.28210244612425,0.6744186046511628,9.5,
WF2,INWARD,3,0.4,2-3,0.25-0.5,target_x_risk,263,237,0.07604562737642585,0.8250950570342205,0.0,0.09885931558935361,-0.3466933652686386,-0.3466933652686386,0.0,2.4444444444444446,0.3846153846153846,6.333333333333333,
WF2,INWARD,3,0.4,2-3,0.5-1,target_x_risk,253,231,0.1976284584980237,0.7154150197628458,0.0,0.08695652173913043,-0.009990618179965572,-0.009990618179965572,0.0,2.5006117104027017,0.625,3.928006658343737,
WF2,INWARD,3,0.4,>=5,<0.25,target_x_risk,156,155,0.0,0.9935897435897436,0.0,0.00641025641025641,-1.0,-1.0,0.0,6.808894230769231,0.1282044861554179,51.734583688547886,
WF2,INWARD,3,0.4,3-5,0.25-0.5,target_x_risk,296,275,0.013513513513513514,0.9155405405405406,0.0,0.07094594594594594,-0.8290903542173783,-0.8290903542173783,0.0,3.6602612719657817,0.3684210526315789,10.0,
WF2,INWARD,3,0.4,<0.5,1-2,target_x_risk,15,15,0.5333333333333333,0.4,0.06666666666666667,0.0,-0.3378900059751124,-0.25217572026082663,0.0857142857142857,0.3225806451612903,1.3,0.25,
WF2,INWARD,3,0.4,3-5,0.5-1,target_x_risk,321,265,0.0778816199376947,0.7476635514018691,0.0,0.17445482866043613,-0.41825552818154754,-0.41825552818154754,0.0,3.846153846153846,0.6772947118342375,5.5884746574120205,
WF2,INWARD,3,0.4,3-5,<0.25,target_x_risk,171,169,0.0,0.9883040935672515,0.0,0.011695906432748537,-1.0,-1.0,0.0,3.91304347826087,0.16130090798419056,25.0,
WF2,INWARD,3,0.4,>=5,1-2,target_x_risk,246,209,0.06097560975609756,0.7886178861788617,0.0,0.15040650406504066,-0.5237861551793889,-0.5237861551793889,0.0,6.818034304021779,1.2500143409474205,5.42858544180628,
WF2,INWARD,3,0.4,1-2,0.25-0.5,target_x_risk,188,186,0.11170212765957446,0.8776595744680851,0.0,0.010638297872340425,-0.45219941348973614,-0.45219941348973614,0.0,1.5303140978816654,0.36725067385444743,4.0,
WF2,INWARD,3,0.4,1-2,1-2,target_x_risk,104,103,0.7019230769230769,0.27884615384615385,0.009615384615384616,0.009615384615384616,0.5234994495415622,0.5408982768029291,0.017398827261366913,1.4935219350569129,1.25,1.1882310702617311,
WF2,INWARD,3,0.4,>=5,>=3,target_x_risk,32,25,0.03125,0.75,0.0,0.21875,-0.84,-0.84,0.0,7.519685039370079,3.7863756613756614,2.3875,
WF2,INWARD,3,0.4,<0.5,0.25-0.5,target_x_risk,10,10,0.1,0.9,0.0,0.0,-0.8387096774193548,-0.8387096774193548,0.0,0.3785999403118705,0.3846153846153846,1.025,
WF2,INWARD,3,0.4,2-3,<0.25,target_x_risk,98,98,0.01020408163265306,0.9897959183673469,0.0,0.0,-0.8775510204081632,-0.8775510204081632,0.0,2.558139534883721,0.15625,17.0,
WF2,INWARD,3,0.4,1-2,<0.25,target_x_risk,112,112,0.0,0.9910714285714286,0.008928571428571428,0.0,-1.0,-0.9464285714285714,0.05357142857142857,1.5384615384615383,0.14285714285714285,12.5,
WF2,INWARD,3,0.4,>=5,2-3,target_x_risk,42,41,0.047619047619047616,0.9285714285714286,0.0,0.023809523809523808,-0.835920177383592,-0.835920177383592,0.0,6.071428571428572,2.380030959752322,2.454986572265625,
WF2,INWARD,3,0.4,>=5,0.25-0.5,target_x_risk,198,187,0.015151515151515152,0.9292929292929293,0.0,0.05555555555555555,-0.7125849188847292,-0.7125849188847292,0.0,6.217391304347826,0.34603888582359243,19.0,
WF2,INWARD,3,0.4,0.5-1,<0.25,target_x_risk,18,18,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.8764465622872702,0.1875,5.0,
WF2,INWARD,3,0.4,3-5,1-2,target_x_risk,183,163,0.17486338797814208,0.7158469945355191,0.0,0.1092896174863388,-0.24911545155984413,-0.24911545155984413,0.0,3.83623552140202,1.25,3.0,
WF2,INWARD,3,0.4,0.5-1,1-2,target_x_risk,26,26,0.46153846153846156,0.5384615384615384,0.0,0.0,-0.32354268901493427,-0.32354268901493427,0.0,0.7692307692307692,1.346153846153846,0.5,
WF2,INWARD,3,0.4,2-3,1-2,target_x_risk,104,88,0.22115384615384615,0.625,0.0,0.15384615384615385,-0.21507968214511183,-0.21507968214511183,0.0,2.5,1.25,2.0,
