signal_gid,selected_edge_index,selected_edge_train_count,selected_edge_unseen,selected_edge_gt_train_p95,selected_edge_gt_train_p99,selected_edge_gt_train_max,selected_graph_ev,selected_p_reach,selected_rr_ref
23068,0,21135,False,False,False,False,0.015342242299897446,0.512729660892019,0.9375
23069,1,9229,False,False,False,False,0.05646614669577332,0.3965582604936103,1.5789473684210527
23070,2,4896,False,False,False,False,0.2612171814687093,0.3040209947352419,2.9411764705882355
23071,2,4896,False,False,False,False,-0.11579181332027899,0.3204535651683826,1.5909090909090908
23072,4,1743,False,False,False,False,0.4190375898328933,0.15856793871757557,7.083333333333333
23073,1,9229,False,False,False,False,0.11899491101044501,0.3656705763437287,1.9047619047619047
23074,1,9229,False,False,False,False,-0.07252980220407257,0.12534137387294456,6.0
23075,3,2931,False,False,False,False,0.15937360280433888,0.16191352857639324,5.416666666666667
23076,2,4896,False,False,False,False,0.38163204485683866,0.2472125259345431,4.285714285714286
23077,3,2931,False,False,False,False,0.15526798084933924,0.1589472624459881,5.454545454545454
23078,0,21135,False,False,False,False,-0.14907982142434867,0.6147480063897502,0.35714285714285715
23079,0,21135,False,False,False,False,0.14801101922629156,0.3869992986148207,1.875
23080,1,9229,False,False,False,False,-0.02473091782372483,0.3260932550767533,1.7857142857142858
23081,0,21135,False,False,False,False,0.05339485627924678,0.3840623969285626,1.6666666666666667
23082,2,4896,False,False,False,False,-0.11579181332027899,0.3204535651683826,1.5909090909090908
23083,4,1743,False,False,False,False,0.4190375898328933,0.15856793871757557,7.083333333333333
23084,1,9229,False,False,False,False,0.11899491101044501,0.3656705763437287,1.9047619047619047
23085,0,21135,False,False,False,False,0.03229090115961408,0.30274854390216105,2.272727272727273
23086,0,21135,False,False,False,False,-0.056489999678026426,0.6069308726535384,0.5263157894736842
23087,3,2931,False,False,False,False,0.056815801809365296,0.21724392658290395,3.4375
23088,0,21135,False,False,False,False,-0.038262180409427415,0.6538088869180658,0.45454545454545453
23089,0,21135,False,False,False,False,0.002620563949144783,0.6372510098982707,0.5555555555555556
23090,0,21135,False,False,False,False,0.002620563949144783,0.6372510098982707,0.5555555555555556
23091,0,21135,False,False,False,False,-0.014592837703526929,0.5392046109858565,0.7894736842105263
23092,3,2931,False,False,False,False,0.17976377199196514,0.2730948136538061,3.0
23093,1,9229,False,False,False,False,0.11899491101044501,0.3656705763437287,1.9047619047619047
23094,2,4896,False,False,False,False,0.378720044165884,0.2150370064010039,5.0
23095,2,4896,False,False,False,False,0.08786521594678876,0.19141371833074433,4.285714285714286
23096,0,21135,False,False,False,False,-0.04926401812748982,0.2727255795421309,2.222198109829627
23097,2,4896,False,False,False,False,0.20564558609265104,0.2557124205463544,3.4615384615384617
23098,1,9229,False,False,False,False,-0.07906605910538123,0.37020940631708665,1.3636363636363635
23099,2,4896,False,False,False,False,-0.07498708914341734,0.350058484659527,1.4999853517056043
23100,4,1743,False,False,False,False,0.37776289428515963,0.20859759342963094,5.0
23101,1,9229,False,False,False,False,0.10873747734651518,0.3606989951863393,1.9047619047619047
23102,0,21135,False,False,False,False,0.05705596116197842,0.3970029712171237,1.5909090909090908
23103,1,9229,False,False,False,False,0.11899491101044501,0.3656705763437287,1.9047619047619047
23104,0,21135,False,False,False,False,0.10169064282064932,0.41144348912231676,1.5909090909090908
23105,1,9229,False,False,False,False,0.10873747734651518,0.3606989951863393,1.9047619047619047
23106,3,2931,False,False,False,False,0.20866121550437122,0.20180251610911806,4.5
23107,2,4896,False,False,False,False,-0.004486094955881592,0.29830711852312297,2.142857142857143
23109,3,2931,False,False,False,False,0.36275373380575004,0.2756723865212826,3.6363636363636362
23110,0,21135,False,False,False,False,-0.08717937748765686,0.6450288775743728,0.38461538461538464
23111,3,2931,False,False,False,False,0.27182084008954976,0.17682238038184714,5.454545454545454
23112,3,2931,False,False,False,False,-0.006148710953273739,0.21408817249896625,3.1818181818181817
23113,3,2931,False,False,False,False,0.16047522256950086,0.21234863848942673,4.0
23114,2,4896,False,False,False,False,-0.032268684835265904,0.30376746952951456,2.0
23115,3,2931,False,False,False,False,0.04279820637969678,0.2276226283853284,3.1578947368421053
23117,0,21135,False,False,False,False,-0.08388539632766978,0.5865667902892326,0.5
23118,2,4896,False,False,False,False,-0.032268684835265904,0.30376746952951456,2.0
23119,3,2931,False,False,False,False,0.04279820637969678,0.2276226283853284,3.1578947368421053
23121,1,9229,False,False,False,False,0.16555746460416998,0.3475374584823807,2.1875
23122,0,21135,False,False,False,False,0.02788962710215065,0.5464642144708537,0.8333333333333334
23123,1,9229,False,False,False,False,0.10247229303960947,0.4491624411635918,1.3888888888888888
23124,0,21135,False,False,False,False,0.037159253800832404,0.5923838430472576,0.7142857142857143
23125,0,21135,False,False,False,False,-0.12560316819590064,0.6291316402238292,0.35714285714285715
23126,0,21135,False,False,False,False,0.037159253800832404,0.5923838430472576,0.7142857142857143
23127,0,21135,False,False,False,False,0.07806914190625436,0.49670111619750884,1.1111111111111112
23128,1,9229,False,False,False,False,0.24799339397700992,0.41386653865547296,1.9444444444444444
23129,1,9229,False,False,False,False,0.23309776561162376,0.4264030123887294,1.8181818181818181
23133,0,21135,False,False,False,False,0.007239385638944218,0.5612574715450728,0.75
23134,2,4896,False,False,False,False,0.4196022895210425,0.31466332718068346,3.3333333333333335
23135,1,9229,False,False,False,False,-0.004839361849106272,0.44081487143673204,1.1904761904761905
23136,0,21135,False,False,False,False,0.08597204656297341,0.5037094978570349,1.1111111111111112
23137,1,9229,False,False,False,False,-0.12087910438710714,0.1330012067656256,5.0
23138,0,21135,False,False,False,False,0.07326394051870777,0.43756907112129406,1.3333333333333333
23139,1,9229,False,False,False,False,-0.009026207971751687,0.2745276205115655,2.3333333333333335
23140,1,9229,False,False,False,False,0.20562348724913004,0.2898195182571283,2.9411764705882355
23141,3,2931,False,False,False,False,-0.011090333007684361,0.1434506018766375,5.0
23142,3,2931,False,False,False,False,0.13376945801924744,0.1461136001787442,6.0
23143,3,2931,False,False,False,False,-0.026135595184462845,0.16410025385400376,4.230769230769231
23145,0,21135,False,False,False,False,-0.14616542632810464,0.6153639012274998,0.3333333333333333
23146,0,21135,False,False,False,False,0.05276384827879188,0.4567800349204775,1.25
23148,3,2931,False,False,False,False,0.24014454807549557,0.17347057116869724,5.416666666666667
23149,0,21135,False,False,False,False,-0.06880714157882928,0.6650601401731583,0.38461538461538464
23150,0,21135,False,False,False,False,-0.15853636515456113,0.6187852713443631,0.3333333333333333
23151,1,9229,False,False,False,False,0.028160428033688234,0.21690783703604843,3.4615384615384617
23152,0,21135,False,False,False,False,-0.06880714157882928,0.6650601401731583,0.38461538461538464
23153,3,2931,False,False,False,False,0.14669664315951647,0.1568826073746784,5.454545454545454
23154,1,9229,False,False,False,False,-0.0793144047348815,0.4462549352009464,1.0
23155,3,2931,False,False,False,False,0.13578487506809778,0.16819570834859132,5.0
23157,3,2931,False,False,False,False,0.33943976238438167,0.23237100273703834,4.333333333333333
23158,1,9229,False,False,False,False,0.0168533144453763,0.213397038451701,3.4615384615384617
23159,3,2931,False,False,False,False,-0.026135595184462845,0.16410025385400376,4.230769230769231
23163,0,21135,False,False,False,False,0.011078473722463622,0.45528560793079453,1.1111111111111112
23165,0,21135,False,False,False,False,0.16461161769837607,0.5336372969034812,1.1538461538461537
23166,0,21135,False,False,False,False,-0.06880714157882928,0.6650601401731583,0.38461538461538464
23172,0,21135,False,False,False,False,0.017789201122287657,0.441132363185382,1.1904761904761905
23173,2,4896,False,False,False,False,0.253840189861973,0.25776243745889427,3.6666666666666665
23174,0,21135,False,False,False,False,0.15637429580241236,0.43514332393565947,1.5789473684210527
23175,1,9229,False,False,False,False,0.002399108354351198,0.3175118641709112,1.9565217391304348
23176,0,21135,False,False,False,False,0.07833733131264586,0.3093023084092082,2.3529411764705883
23177,0,21135,False,False,False,False,-0.081302767157436,0.6694302550430588,0.35714285714285715
23178,0,21135,False,False,False,False,0.193771586078073,0.48447471930149505,1.4285714285714286
23179,1,9229,False,False,False,False,0.002399108354351198,0.3175118641709112,1.9565217391304348
23186,1,9229,False,False,False,False,0.13662223955781283,0.25984113934904984,3.1578947368421053
23187,1,9229,False,False,False,False,0.002399108354351198,0.3175118641709112,1.9565217391304348
23194,0,21135,False,False,False,False,-0.042442919486547825,0.5167842544814576,0.7692307692307693
23196,0,21135,False,False,False,False,0.05456203596390652,0.5312148933351734,0.9375
23197,2,4896,False,False,False,False,0.14695720138574986,0.208568195076816,4.166666666666667
23198,2,4896,False,False,False,False,0.160094624545702,0.22559939919280841,3.8461538461538463
23199,3,2931,False,False,False,False,0.15307867527488517,0.2740506652805854,2.8947368421052633
23200,0,21135,False,False,False,False,-0.023369235835309532,0.5899187032887677,0.625
23201,3,2931,False,False,False,False,-0.024631986472361977,0.1657303358625541,4.166666666666667
23202,0,21135,False,False,False,False,-0.06193132073263513,0.6626003829659175,0.4
23203,3,2931,False,False,False,False,-0.081275129759384,0.18795897664637434,3.3333333333333335
23204,4,1743,False,False,False,False,0.09681139022394969,0.12958090019507584,6.333333333333333
23205,0,21135,False,False,False,False,-0.22515180958444053,0.6446070617295472,0.17857142857142858
23206,2,4896,False,False,False,False,0.36919168179854567,0.3287269080048882,3.0
23207,0,21135,False,False,False,False,0.040015448629657224,0.3247697090628123,2.0
23208,0,21135,False,False,False,False,-0.06193132073263513,0.6626003829659175,0.4
23209,3,2931,False,False,False,False,-0.081275129759384,0.18795897664637434,3.3333333333333335
23210,4,1743,False,False,False,False,0.09681139022394969,0.12958090019507584,6.333333333333333
23211,0,21135,False,False,False,False,-0.22515180958444053,0.6446070617295472,0.17857142857142858
23212,2,4896,False,False,False,False,0.0916790152317698,0.3622661261598036,1.875
23213,2,4896,False,False,False,False,0.15036973038609092,0.31190027257582154,2.5
23214,0,21135,False,False,False,False,0.0645851372724251,0.46135735143369294,1.2
23215,3,2931,False,False,False,False,0.16106330962636706,0.10781376080967961,8.5
23216,3,2931,False,False,False,False,0.1719487175583424,0.2129590687212834,4.0476190476190474
23217,3,2931,False,False,False,False,0.3638334004796162,0.15708796684805096,7.083333333333333
23218,3,2931,False,False,False,False,0.3884628711665612,0.15975863306588403,6.923076923076923
23219,3,2931,False,False,False,False,0.396883107176067,0.17296577137544403,6.538461538461538
23220,4,1743,False,False,False,False,0.0778565729004046,0.13078512027471265,6.071428571428571
23221,1,9229,False,False,False,False,0.04039323496928515,0.27672945877210336,2.5
23222,1,9229,False,False,False,False,-0.02100008342975468,0.4003984561704293,1.3157894736842106
23223,0,21135,False,False,False,False,-0.06667032987598909,0.5352168598629147,0.6666666666666666
23224,0,21135,False,False,False,False,0.05338675459020725,0.5828221616127881,0.7692307692307693
23225,3,2931,False,False,False,False,0.08841987641501237,0.1875253065053423,4.333333333333333
23226,3,2931,False,False,False,False,0.09146883211282075,0.17750805791564142,4.642857142857143
23227,0,21135,False,False,False,False,0.06984843604612256,0.5072058359877666,1.0526315789473684
23228,0,21135,False,False,False,False,-0.09214085700934244,0.5907223043474575,0.47619047619047616
23229,0,21135,False,False,False,False,0.06984843604612256,0.5072058359877666,1.0526315789473684
23230,2,4896,False,False,False,False,0.15036973038609092,0.31190027257582154,2.5
23231,0,21135,False,False,False,False,0.0645851372724251,0.46135735143369294,1.2
23232,3,2931,False,False,False,False,0.3638334004796162,0.15708796684805096,7.083333333333333
23233,3,2931,False,False,False,False,0.3884628711665612,0.15975863306588403,6.923076923076923
23234,3,2931,False,False,False,False,0.396883107176067,0.17296577137544403,6.538461538461538
23235,4,1743,False,False,False,False,0.0778565729004046,0.13078512027471265,6.071428571428571
23236,1,9229,False,False,False,False,0.04039323496928515,0.27672945877210336,2.5
23237,3,2931,False,False,False,False,0.24504225723392647,0.2335995381180182,3.9285714285714284
23238,0,21135,False,False,False,False,0.1296105684512221,0.5111514149598135,1.1538288186776686
23239,3,2931,False,False,False,False,0.28083843965014244,0.15037945213209242,6.666666666666667
23240,3,2931,False,False,False,False,0.33545175935616234,0.1493366614385444,7.2727272727272725
23241,1,9229,False,False,False,False,0.11246761850338838,0.2692679881231586,2.857142857142857
23242,2,4896,False,False,False,False,0.2103974881974222,0.18191133394374073,5.0
23243,1,9229,False,False,False,False,0.04039323496928515,0.27672945877210336,2.5
23244,3,2931,False,False,False,False,-0.027371322315121405,0.24285157604302748,2.6470588235294117
23245,4,1743,False,False,False,False,0.13440635768059372,0.16723677506467227,5.0
23246,0,21135,False,False,False,False,-0.1350057156044961,0.6623987449273885,0.2777777777777778
23247,0,21135,False,False,False,False,-0.004879591931206129,0.5313766016161064,0.8333333333333334
23248,4,1743,False,False,False,False,0.13440635768059372,0.16723677506467227,5.0
23249,0,21135,False,False,False,False,-0.1350057156044961,0.6623987449273885,0.2777777777777778
23250,0,21135,False,False,False,False,-0.21907026199470817,0.6141824282364403,0.21739130434782608
23251,1,9229,False,False,False,False,-0.08895448815604656,0.271292685348263,2.0833333333333335
23252,0,21135,False,False,False,False,-0.081302767157436,0.6694302550430588,0.35714285714285715
23253,0,21135,False,False,False,False,-0.081302767157436,0.6694302550430588,0.35714285714285715
23254,3,2931,False,False,False,False,0.30099644759485067,0.21526177907711616,4.545454545454546
23255,3,2931,False,False,False,False,0.20733122662000614,0.22863896519984064,3.8461538461538463
23257,0,21135,False,False,False,False,0.08815780823236674,0.3617234036637289,1.9230769230769231
23258,0,21135,False,False,False,False,0.046416215962182816,0.3675581354537006,1.7647058823529411
23259,2,4896,False,False,False,False,0.19541024122850958,0.335776701214308,2.391304347826087
23260,2,4896,False,False,False,False,0.0871729226036525,0.27821710599014293,2.6666666666666665
23261,4,1743,False,False,False,False,0.35745130808697234,0.16894151437931104,6.25
23262,2,4896,False,False,False,False,0.32561944016726474,0.29872949351280653,3.2142857142857144
23263,4,1743,False,False,False,False,0.5129403991019676,0.16094323753746426,7.5
23264,4,1743,False,False,False,False,0.46969304237924625,0.16497316982953464,7.0
23265,4,1743,False,False,False,False,0.26496134245210956,0.16310511583768458,5.909090909090909
23266,2,4896,False,False,False,False,0.024210283153957346,0.3493070345667859,1.7857142857142858
23267,2,4896,False,False,False,False,0.14217080420834216,0.33199302975061834,2.272727272727273
23268,0,21135,False,False,False,False,-0.03527464026581817,0.5962841665824268,0.5882352941176471
23269,0,21135,False,False,False,False,0.012060468657949852,0.3452162219701255,1.75
23270,0,21135,False,False,False,False,0.080033803742665,0.5652042937700871,0.8695652173913043
23271,1,9229,False,False,False,False,-0.03263791094687796,0.4162057217469483,1.25
23272,0,21135,False,False,False,False,0.10779217293459797,0.4433163562016328,1.4285714285714286
23273,0,21135,False,False,False,False,-0.1538379369609927,0.6687431737114207,0.23809523809523808
23274,0,21135,False,False,False,False,-0.06880714157882928,0.6650601401731583,0.38461538461538464
23275,3,2931,False,False,False,False,-0.0660500598038033,0.23225411842615779,2.6470588235294117
23276,0,21135,False,False,False,False,0.0590156920903494,0.6105731574282092,0.7142857142857143
23277,3,2931,False,False,False,False,0.13925972041929535,0.20324481833897054,4.090909090909091
23278,3,2931,False,False,False,False,0.10331041611199687,0.2322168206594645,3.3333333333333335
23279,4,1743,False,False,False,False,0.20808703216166524,0.17952254647409963,5.0
23280,3,2931,False,False,False,False,0.33525743232811234,0.17985509579119924,5.714285714285714
23281,0,21135,False,False,False,False,0.048838803411654474,0.5362925966308087,0.9090909090909091
23282,1,9229,False,False,False,False,0.21446425622026544,0.43210450770001907,1.7391304347826086
23283,3,2931,False,False,False,False,0.38251127022661024,0.26831860727445206,3.823529411764706
23284,4,1743,False,False,False,False,0.13830104229370987,0.17903311074163855,4.583333333333333
23285,2,4896,False,False,False,False,0.05640078251956371,0.19797387826359356,4.0
23287,0,21135,False,False,False,False,-0.12560316819590064,0.6291316402238292,0.35714285714285715
23288,2,4896,False,False,False,False,0.0829214887841343,0.26237447870869235,2.75
23289,0,21135,False,False,False,False,-0.029255141226411208,0.5052367979122193,0.8333333333333334
23290,0,21135,False,False,False,False,-0.011621984233643745,0.6174528127268528,0.5681818181818182
23291,1,9229,False,False,False,False,0.13931475495215373,0.3674982311234349,2.0
23292,0,21135,False,False,False,False,0.10503921551125917,0.4016094967896235,1.6666666666666667
23293,0,21135,False,False,False,False,-0.07473196780052116,0.6154761679952255,0.47619047619047616
23294,0,21135,False,False,False,False,0.014947771566714563,0.4476542610828042,1.1538461538461537
23295,0,21135,False,False,False,False,0.11276425667824119,0.6221810622923083,0.7692307692307693
23296,0,21135,False,False,False,False,0.15597156249307975,0.449137311030143,1.5
23297,0,21135,False,False,False,False,0.027899070915805013,0.5464569688110427,0.8333740234375
23298,0,21135,False,False,False,False,0.15597156249307975,0.449137311030143,1.5
23299,0,21135,False,False,False,False,-0.0018385941473403888,0.47520871045938873,1.0000390625
23300,0,21135,False,False,False,False,-0.08100132043020564,0.6964871275266882,0.30612122878974946
23301,0,21135,False,False,False,False,0.15597156249307975,0.449137311030143,1.5
23302,0,21135,False,False,False,False,-0.43476157921233677,0.0921262582679567,4.032258064516129
23303,2,4896,False,False,False,False,0.09352376197868639,0.2485326317476467,3.1578947368421053
23304,0,21135,False,False,False,False,0.06662209879272446,0.568295474760241,0.8333294581033528
23305,0,21135,False,False,False,False,0.06662209879272446,0.568295474760241,0.8333294581033528
23306,0,21135,False,False,False,False,-0.17713776842437634,0.1916769561059364,2.857142857142857
23307,0,21135,False,False,False,False,-0.15732559434841525,0.619995260535637,0.30612122878974946
23308,0,21135,False,False,False,False,0.15597156249307975,0.449137311030143,1.5
23309,1,9229,False,False,False,False,0.22345500600971935,0.43203147610985737,1.7647058823529411
23310,0,21135,False,False,False,False,0.15597156249307975,0.449137311030143,1.5
23311,0,21135,False,False,False,False,-0.1440973388083271,0.6896864207022487,0.22727272727272727
23312,0,21135,False,False,False,False,0.06563847691358715,0.5120524921798012,1.0256410256410255
23313,0,21135,False,False,False,False,0.019427994120805814,0.5185313503017355,0.8823529411764706
23314,0,21135,False,False,False,False,0.06563847691358715,0.5120524921798012,1.0256410256410255
23315,0,21135,False,False,False,False,-0.12184130033163643,0.7082944559774469,0.22727272727272727
23317,1,9229,False,False,False,False,0.07847127153205502,0.2570540431542705,3.0
23318,1,9229,False,False,False,False,-0.1365910534111523,0.23502145879255093,2.3529411764705883
23319,0,21135,False,False,False,False,-0.12184130033163643,0.7082944559774469,0.22727272727272727
23325,1,9229,False,False,False,False,0.03708639062270569,0.18992331833593692,4.0476190476190474
23326,1,9229,False,False,False,False,0.2525723506973676,0.34605260301449503,2.5
23327,1,9229,False,False,False,False,0.09162053581364127,0.3022912234615885,2.380952380952381
23328,0,21135,False,False,False,False,0.03922558536530463,0.3547416866956799,1.8421052631578947
23329,2,4896,False,False,False,False,0.020799004291503054,0.20930006854020392,3.4848278596836724
23330,0,21135,False,False,False,False,0.06563847691358715,0.5120524921798012,1.0256410256410255
23331,1,9229,False,False,False,False,0.17629763323210368,0.31019882698056833,2.6470588235294117
23332,1,9229,False,False,False,False,0.09680668841438056,0.29293019519758656,2.5
23333,0,21135,False,False,False,False,0.006942677597630897,0.46239059330091137,1.0714285714285714
23334,2,4896,False,False,False,False,0.12560782385916303,0.14217105706655125,6.428571428571429
23335,1,9229,False,False,False,False,0.12569565639500058,0.2796627213299636,2.8125
23336,0,21135,False,False,False,False,0.017203648231787216,0.29072005988612787,2.3529411764705883
23337,1,9229,False,False,False,False,0.2594589175038561,0.3690981077954538,2.3076923076923075
23338,1,9229,False,False,False,False,-0.04367685380844705,0.46440771090323324,1.0
23339,4,1743,False,False,False,False,0.37115553335802987,0.1821936281609373,5.714285714285714
23340,4,1743,False,False,False,False,0.07824056666678059,0.16626852847052925,4.666666666666667
23341,3,2931,False,False,False,False,0.15912336649675474,0.17262944011655124,5.0
23342,3,2931,False,False,False,False,0.15912336649675474,0.17262944011655124,5.0
23343,1,9229,False,False,False,False,0.2565332567995666,0.271236344483667,3.5
23344,1,9229,False,False,False,False,-0.04676428971588298,0.367892159570775,1.4285714285714286
23345,1,9229,False,False,False,False,0.0025007254426320236,0.19352586930633828,3.8636363636363638
23346,1,9229,False,False,False,False,0.18422914026057224,0.291045529002335,2.8125
23347,2,4896,False,False,False,False,0.20501224562451004,0.244465120717375,3.611111111111111
23348,0,21135,False,False,False,False,-0.09235667411067358,0.6731941863716085,0.3333333333333333
23349,0,21135,False,False,False,False,0.1360737010365608,0.5609444618614486,1.0
23350,2,4896,False,False,False,False,-0.06638927697646746,0.22805592819050044,2.7777777777777777
23351,2,4896,False,False,False,False,-0.06638927697646746,0.22805592819050044,2.7777777777777777
23352,0,21135,False,False,False,False,-0.016040300074072977,0.5759421143196148,0.6666666666666666
23353,0,21135,False,False,False,False,0.12342477409749386,0.5188182870193836,1.1111111111111112
23354,1,9229,False,False,False,False,0.0872266551886105,0.2725889873988037,2.8125
23355,2,4896,False,False,False,False,-0.060564327047332056,0.21940916721424414,2.9411764705882355
23356,1,9229,False,False,False,False,0.07847127153205502,0.2570540431542705,3.0
23357,3,2931,False,False,False,False,0.07311606102727841,0.20058402572205047,3.8461538461538463
23358,3,2931,False,False,False,False,-0.05070590673460418,0.23774653545804844,2.6315789473684212
23359,0,21135,False,False,False,False,0.12342477409749386,0.5188182870193836,1.1111111111111112
23360,0,21135,False,False,False,False,0.1360737010365608,0.5609444618614486,1.0
23361,2,4896,False,False,False,False,-0.06638927697646746,0.22805592819050044,2.7777777777777777
23362,2,4896,False,False,False,False,-0.06638927697646746,0.22805592819050044,2.7777777777777777
23363,0,21135,False,False,False,False,-0.016040300074072977,0.5759421143196148,0.6666666666666666
23364,3,2931,False,False,False,False,-0.05070590673460418,0.23774653545804844,2.6315789473684212
23365,0,21135,False,False,False,False,0.12342477409749386,0.5188182870193836,1.1111111111111112
23366,2,4896,False,False,False,False,-0.060564327047332056,0.21940916721424414,2.9411764705882355
23367,1,9229,False,False,False,False,0.07847127153205502,0.2570540431542705,3.0
23368,0,21135,False,False,False,False,0.12342477409749386,0.5188182870193836,1.1111111111111112
23369,4,1743,False,False,False,False,0.37115553335802987,0.1821936281609373,5.714285714285714
23370,4,1743,False,False,False,False,0.07824056666678059,0.16626852847052925,4.666666666666667
23371,0,21135,False,False,False,False,-0.08803949728935218,0.5856346011650448,0.5263157894736842
23372,4,1743,False,False,False,False,0.42457654251028454,0.16629631366641082,6.785714285714286
23373,0,21135,False,False,False,False,-0.0659481370150512,0.6114256978267556,0.5
23374,3,2931,False,False,False,False,0.014227547938817975,0.23129785854127805,3.0
23375,0,21135,False,False,False,False,0.002620563949144783,0.6372510098982707,0.5555555555555556
23376,1,9229,False,False,False,False,0.06515217778804505,0.360084169269699,1.7857142857142858
23377,0,21135,False,False,False,False,-0.06121749118131187,0.6003602342580584,0.5263157894736842
23378,0,21135,False,False,False,False,0.07522863766204857,0.3973978243903082,1.5625
23379,0,21135,False,False,False,False,0.01847067758625598,0.597398897351909,0.6666666666666666
23380,3,2931,False,False,False,False,0.22706006525428013,0.21571099215610723,4.230769230769231
23381,3,2931,False,False,False,False,0.3885106734212327,0.2290890487612991,4.615384615384615
23382,3,2931,False,False,False,False,0.19607373980806053,0.22338003833909809,3.8461538461538463
23383,3,2931,False,False,False,False,-0.053280978831328096,0.23366377960910245,2.6470588235294117
23384,0,21135,False,False,False,False,-0.10960933784800825,0.6534176363119157,0.3333333333333333
23385,1,9229,False,False,False,False,-0.08720531819440391,0.2852713151338989,2.0
23386,2,4896,False,False,False,False,0.2674138272565536,0.26978455420696285,3.4375
23387,2,4896,False,False,False,False,0.2172958004515395,0.24983695659766553,3.5714285714285716
23388,2,4896,False,False,False,False,0.2970189897563281,0.22824620267670204,4.285714285714286
23389,1,9229,False,False,False,False,0.08495636726916611,0.28809978232422745,2.5
23390,2,4896,False,False,False,False,0.2172958004515395,0.24983695659766553,3.5714285714285716
23391,1,9229,False,False,False,False,0.09680668841438056,0.29293019519758656,2.5
23392,0,21135,False,False,False,False,-0.016040300074072977,0.5759421143196148,0.6666666666666666
23393,1,9229,False,False,False,False,0.09680668841438056,0.29293019519758656,2.5
23394,0,21135,False,False,False,False,-0.042442919486547825,0.5167842544814576,0.7692307692307693
23395,0,21135,False,False,False,False,0.10795102949721225,0.4616183476524889,1.3461538461538463
23396,0,21135,False,False,False,False,0.01685403937206703,0.5208326625614241,0.8695652173913043
23397,0,21135,False,False,False,False,-0.1538379369609927,0.6687431737114207,0.23809523809523808
23398,0,21135,False,False,False,False,-0.03291493338098789,0.5525768076236854,0.7142857142857143
23399,0,21135,False,False,False,False,-0.0674186850936892,0.692350113311805,0.3333333333333333
23400,4,1743,False,False,False,False,-0.025104089226955173,0.16285066419220745,4.166666666666667
23401,0,21135,False,False,False,False,-0.0674186850936892,0.692350113311805,0.3333333333333333
23402,3,2931,False,False,False,False,0.2893187954983427,0.24203877836254756,3.888888888888889
23403,4,1743,False,False,False,False,0.14977090913699964,0.16890752444737042,5.0
23405,3,2931,False,False,False,False,0.30099644759485067,0.21526177907711616,4.545454545454546
23406,3,2931,False,False,False,False,0.20733122662000614,0.22863896519984064,3.8461538461538463
23408,0,21135,False,False,False,False,-0.04254647775493586,0.6844694170758805,0.38461538461538464
23409,0,21135,False,False,False,False,-0.055752580459268314,0.6887048045888595,0.35714285714285715
23410,0,21135,False,False,False,False,0.12851241039405692,0.5221915342020185,1.1111111111111112
23411,0,21135,False,False,False,False,0.025862289670318117,0.4062092290056777,1.3888888888888888
23412,0,21135,False,False,False,False,-0.0674186850936892,0.692350113311805,0.3333333333333333
23413,3,2931,False,False,False,False,0.2893187954983427,0.24203877836254756,3.888888888888889
23414,4,1743,False,False,False,False,0.14977090913699964,0.16890752444737042,5.0
23417,0,21135,False,False,False,False,0.028481213486038826,0.6256725045358621,0.625
23419,2,4896,False,False,False,False,0.06114464753412474,0.32835449706061715,2.0587998759206316
23420,4,1743,False,False,False,False,0.28629704266404987,0.21573547959495964,4.411714019829924
23421,2,4896,False,False,False,False,0.02828211441065609,0.29182679582217735,2.3076923076923075
23422,4,1743,False,False,False,False,0.4843291856370986,0.1727136401881699,6.818181818181818
23423,0,21135,False,False,False,False,0.12204960260794429,0.529298157788086,1.0714285714285714
23424,1,9229,False,False,False,False,0.03459397401452169,0.35821271893667517,1.7857142857142858
23425,1,9229,False,False,False,False,0.28815687692692926,0.30298637681226726,3.125
23426,0,21135,False,False,False,False,0.02788962710215065,0.5464642144708537,0.8333333333333334
23427,3,2931,False,False,False,False,0.060509297033946585,0.24652835790963906,2.9411426798866165
23428,4,1743,False,False,False,False,0.2447739973525921,0.20970223841715785,4.333333333333333
23429,0,21135,False,False,False,False,0.11276425667824119,0.6221810622923083,0.7692307692307693
23430,2,4896,False,False,False,False,0.026004142604013625,0.3453066123933259,1.8181818181818181
23431,4,1743,False,False,False,False,0.25587801936998844,0.20524170105384731,4.545454545454546
23432,3,2931,False,False,False,False,0.027130556819924156,0.2548656034646637,2.6923076923076925
23433,0,21135,False,False,False,False,-0.1189998582221235,0.6567988173689221,0.3125
23434,0,21135,False,False,False,False,-0.09235667411067358,0.6731941863716085,0.3333333333333333
23435,2,4896,False,False,False,False,0.01655708727140459,0.27212749897917504,2.5
23436,1,9229,False,False,False,False,0.10641438072506992,0.26375157517410014,2.9166666666666665
23437,4,1743,False,False,False,False,0.10973332186443818,0.1745545740887748,4.583333333333333
23438,3,2931,False,False,False,False,0.24237101846560116,0.2554862013379378,3.5
23439,0,21135,False,False,False,False,-0.12741841615830468,0.6597690502000523,0.29411764705882354
23440,0,21135,False,False,False,False,-0.13291671217726658,0.6361970131956866,0.3333333333333333
23441,0,21135,False,False,False,False,-0.055752580459268314,0.6887048045888595,0.35714285714285715
23442,2,4896,False,False,False,False,0.07117673483860687,0.33879856386473756,2.0
23443,2,4896,False,False,False,False,0.24184329708103325,0.33891245491078065,2.5
