signal_gid,signal_id,symbol,direction,edge_index,target_price,cum_distance_R,delta_R,rr_ref,p_reach,p_loss_before,p_censor_before,reward_term,loss_term,graph_ev,realized_R,outcome
260,AG|CONFIRMED_SWING_LOW|5m|2025-08-08 21:25:00|9240.0009765625|1,AG,-1,0,9201.0009765625,3.0,3.0,3.0,0.1676507716877573,0.7856802826983298,0.046668945613863144,0.5029523150632719,-0.7856802826983298,-0.2827279676350579,-1.4666666666666666,STOP
261,AG|CONFIRMED_SWING_HIGH|5m|2025-08-08 21:30:00|9287.0009765625|1,AG,1,0,9318.0009765625,2.2222222222222223,2.2222222222222223,2.2222222222222787,0.29259801956804626,0.6625111555871968,0.044890824844779686,0.6502178212623415,-0.6625111555871968,-0.012293334324855243,-1.0,STOP
262,AG|CONFIRMED_SWING_LOW|5m|2025-08-09 01:15:00|9245.0009765625|1,AG,-1,0,9240.0009765625,0.7352941176470589,0.7352941176470589,0.7352941176471376,0.5654782577449654,0.4197300839358675,0.014791658319127876,0.415792836577225,-0.4197300839358675,-0.003937247358642537,0.7352941176471375,TARGET
263,AG|CONFIRMED_SWING_LOW|5m|2025-08-09 01:15:00|9245.0009765625|2,AG,-1,0,9214.0009765625,0.5859375,0.5859375,0.5859374999999917,0.5059255750647356,0.4473686150021834,0.04670580993302664,0.29644076663948926,-0.4473686150021834,-0.15092784836269413,0.650406504065031,TARGET
264,AG|CONFIRMED_SWING_HIGH|5m|2025-08-09 02:05:00|9293.0009765625|1,AG,1,0,9318.0009765625,2.3404255319148937,2.3404255319148937,2.3404255319149843,0.2724961641517359,0.6777060538912991,0.049797781956931075,0.6377569799296193,-0.6777060538912991,-0.03994907396167979,4.8936170212767856,TARGET
265,AG|CONFIRMED_SWING_LOW|5m|2025-08-12 13:45:00|9140.0009765625|1,AG,-1,1,9071.0009765625,5.72463768115942,1.7391304347826084,5.724637681159722,0.07153509114482919,0.8494773671938134,0.07898754166132527,0.4095124782928843,-0.8494773671938134,-0.4399648889009291,-1.0937500000000622,STOP
266,AG|CONFIRMED_SWING_HIGH|5m|2025-08-13 00:00:00|9218.0009765625|1,AG,1,0,9237.0009765625,1.9444444444444444,1.9444444444444444,1.9444444444445754,0.33556834331868174,0.6230963477222957,0.041335308958977635,0.6524940008974807,-0.6230963477222957,0.029397653175184946,2.222222222222372,TARGET
267,AG|CONFIRMED_SWING_LOW|5m|2025-08-13 09:05:00|9136.0009765625|1,AG,-1,0,9095.0009765625,1.8279569892473118,1.8279569892473118,1.827956989247276,0.33138479795031167,0.6244230091100604,0.044192192939570774,0.6057571575435686,-0.6244230091100604,-0.01866585156649181,1.827956989247276,TARGET
268,AG|CONFIRMED_SWING_HIGH|5m|2025-08-14 01:15:00|9342.0009765625|1,AG,1,0,9369.0009765625,2.647058823529412,2.647058823529412,2.647058823529223,0.2209146654220913,0.7365611945404424,0.04252414003746452,0.5847741143525529,-0.7365611945404424,-0.15178708018788956,-1.0,STOP
269,AG|CONFIRMED_SWING_LOW|5m|2025-08-14 01:30:00|9293.0009765625|1,AG,-1,0,9280.0009765625,1.4189189189189189,1.4189189189189189,1.4189189189189886,0.40278200420946264,0.5613842773995188,0.03583371839098071,0.5715150059729143,-0.5613842773995188,0.010130728573395476,1.2658227848101848,TARGET
270,AG|CONFIRMED_SWING_HIGH|5m|2025-08-14 23:05:00|9367.0009765625|1,AG,1,0,9397.0009765625,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.5638272683166405,0.4097693497246553,0.02640338195875991,0.348246253960278,-0.4097693497246553,-0.06152309576437731,0.6666666666666666,TARGET
271,AG|CONFIRMED_SWING_LOW|5m|2025-08-15 02:25:00|9167.0009765625|1,AG,-1,0,9136.0009765625,2.571392698204545,2.571392698204545,2.571392698204679,0.22751988761184747,0.7221505990138724,0.05032951337437197,0.5850429777014537,-0.7221505990138724,-0.1371076213124186,-1.1428411992020795,STOP
272,AG|CONFIRMED_SWING_HIGH|5m|2025-08-15 09:15:00|9226.0009765625|1,AG,1,0,9244.0009765625,1.4,1.4,1.4,0.42416817855101896,0.5389688136356341,0.03686300781327034,0.5938354499714265,-0.5389688136356341,0.05486663633579236,-1.0,STOP
