datetime,mom_val,sqzOn,sqzOff,noSqz,bcolor,scolor
2025-12-30 01:15:00,-757.9935714285706,True,False,False,maroon,black
2025-12-30 01:30:00,-647.3442857142857,True,False,False,maroon,black
2025-12-30 01:45:00,-543.837499999999,True,False,False,maroon,black
2025-12-30 02:00:00,-444.1217857142848,True,False,False,maroon,black
2025-12-30 02:15:00,-358.79749999999956,True,False,False,maroon,black
2025-12-30 09:00:00,-242.69964285714286,True,False,False,maroon,black
2025-12-30 09:15:00,-125.43535714285667,True,False,False,maroon,black
2025-12-30 09:30:00,5.006428571429296,True,False,False,lime,black
2025-12-30 09:45:00,120.9960714285719,True,False,False,lime,black
2025-12-30 10:00:00,214.8225000000009,True,False,False,lime,black
2025-12-30 10:30:00,278.50107142857223,True,False,False,lime,black
2025-12-30 10:45:00,353.7260714285726,True,False,False,lime,black
2025-12-30 11:00:00,413.6521428571434,False,True,False,lime,gray
2025-12-30 11:15:00,476.6425000000005,False,True,False,lime,gray
2025-12-30 13:30:00,529.4507142857146,False,True,False,lime,gray
2025-12-30 13:45:00,591.3867857142859,False,True,False,lime,gray
2025-12-30 14:00:00,620.2567857142857,False,True,False,lime,gray
2025-12-30 14:15:00,594.4121428571426,False,True,False,green,gray
2025-12-30 14:30:00,576.1642857142855,False,True,False,green,gray
2025-12-30 14:45:00,567.7235714285712,False,True,False,green,gray
2025-12-30 21:00:00,644.8214285714284,False,True,False,lime,gray
2025-12-30 21:15:00,683.0446428571427,False,True,False,lime,gray
2025-12-30 21:30:00,681.5832142857139,False,True,False,green,gray
2025-12-30 21:45:00,677.8525000000001,False,True,False,green,gray
2025-12-30 22:00:00,627.9407142857144,False,True,False,green,gray
2025-12-30 22:15:00,602.763571428571,False,True,False,green,gray
2025-12-30 22:30:00,525.3224999999998,False,True,False,green,gray
2025-12-30 22:45:00,469.84785714285636,False,True,False,green,gray
2025-12-30 23:00:00,415.1432142857138,False,True,False,green,gray
2025-12-30 23:15:00,356.3232142857143,False,True,False,green,gray
2025-12-30 23:30:00,290.32392857142884,False,True,False,green,gray
2025-12-30 23:45:00,232.27535714285722,False,True,False,green,gray
2025-12-31 00:00:00,171.28857142857146,False,True,False,green,gray
2025-12-31 00:15:00,135.88535714285734,True,False,False,green,black
2025-12-31 00:30:00,103.36214285714277,False,True,False,green,gray
2025-12-31 00:45:00,110.49392857142874,False,True,False,lime,gray
2025-12-31 01:00:00,122.12250000000051,False,True,False,lime,gray
2025-12-31 01:15:00,121.03214285714358,False,True,False,green,gray
2025-12-31 01:30:00,107.96928571428612,True,False,False,green,black
2025-12-31 01:45:00,89.04607142857219,True,False,False,green,black
2025-12-31 02:00:00,128.72142857142933,True,False,False,lime,black
2025-12-31 02:15:00,156.3850000000003,False,True,False,lime,gray
2025-12-31 09:00:00,100.53678571428571,True,False,False,green,black
2025-12-31 09:15:00,56.7560714285714,False,True,False,green,gray
2025-12-31 09:30:00,31.145714285714604,False,True,False,green,gray
2025-12-31 09:45:00,3.3960714285716733,False,True,False,green,gray
2025-12-31 10:00:00,-52.350714285713764,False,True,False,red,gray
2025-12-31 10:30:00,-109.137857142857,False,True,False,red,gray
2025-12-31 10:45:00,-253.90321428571445,False,True,False,red,gray
2025-12-31 11:00:00,-356.69607142857177,False,True,False,red,gray
2025-12-31 11:15:00,-481.5685714285718,False,True,False,red,gray
2025-12-31 13:30:00,-652.7707142857146,False,True,False,red,gray
2025-12-31 13:45:00,-818.8114285714289,False,True,False,red,gray
2025-12-31 14:00:00,-938.0328571428574,False,True,False,red,gray
2025-12-31 14:15:00,-1052.8139285714292,False,True,False,red,gray
2025-12-31 14:30:00,-1125.4839285714288,False,True,False,red,gray
2025-12-31 14:45:00,-1156.0175,False,True,False,red,gray
2026-01-05 09:00:00,-975.3982142857144,False,True,False,maroon,gray
2026-01-05 09:15:00,-784.9853571428574,False,True,False,maroon,gray
2026-01-05 09:30:00,-596.7739285714289,False,True,False,maroon,gray
2026-01-05 09:45:00,-398.6510714285715,False,True,False,maroon,gray
2026-01-05 10:00:00,-196.38714285714235,False,True,False,maroon,gray
2026-01-05 10:30:00,-28.067142857142926,False,True,False,maroon,gray
2026-01-05 10:45:00,135.32607142857137,False,True,False,lime,gray
2026-01-05 11:00:00,313.98749999999984,False,True,False,lime,gray
2026-01-05 11:15:00,480.28785714285664,False,True,False,lime,gray
2026-01-05 13:30:00,606.7478571428569,False,True,False,lime,gray
2026-01-05 13:45:00,735.4671428571428,False,True,False,lime,gray
2026-01-05 14:00:00,807.9171428571428,False,True,False,lime,gray
2026-01-05 14:15:00,886.4242857142856,False,True,False,lime,gray
2026-01-05 14:30:00,920.7560714285707,False,True,False,lime,gray
2026-01-05 14:45:00,906.7492857142857,False,True,False,green,gray
2026-01-05 21:00:00,845.9303571428568,False,True,False,green,gray
2026-01-05 21:15:00,762.5110714285712,False,True,False,green,gray
2026-01-05 21:30:00,661.3453571428563,False,True,False,green,gray
2026-01-05 21:45:00,556.4399999999993,False,True,False,green,gray
2026-01-05 22:00:00,446.52392857142826,True,False,False,green,black
2026-01-05 22:15:00,427.07464285714235,False,True,False,green,gray
2026-01-05 22:30:00,403.387857142856,False,True,False,green,gray
2026-01-05 22:45:00,393.0835714285711,False,True,False,green,gray
2026-01-05 23:00:00,379.10357142857123,False,True,False,green,gray
2026-01-05 23:15:00,358.374285714286,False,True,False,green,gray
2026-01-05 23:30:00,354.086428571429,False,True,False,green,gray
2026-01-05 23:45:00,350.24642857142896,False,True,False,green,gray
2026-01-06 00:00:00,348.39892857142877,False,True,False,green,gray
2026-01-06 00:15:00,344.3150000000003,False,True,False,green,gray
2026-01-06 00:30:00,327.98964285714317,False,True,False,green,gray
2026-01-06 00:45:00,325.46178571428544,False,True,False,green,gray
2026-01-06 01:00:00,299.01821428571384,False,True,False,green,gray
2026-01-06 01:15:00,288.2703571428569,False,True,False,green,gray
2026-01-06 01:30:00,258.31714285714247,False,True,False,green,gray
2026-01-06 01:45:00,237.49499999999972,False,True,False,green,gray
2026-01-06 02:00:00,214.13071428571357,False,True,False,green,gray
2026-01-06 02:15:00,172.73142857142795,False,True,False,green,gray
2026-01-06 09:00:00,137.44571428571362,True,False,False,green,black
2026-01-06 09:15:00,103.75035714285667,True,False,False,green,black
2026-01-06 09:30:00,70.82214285714298,True,False,False,green,black
2026-01-06 09:45:00,64.00964285714252,True,False,False,green,black
2026-01-06 10:00:00,89.41571428571359,True,False,False,lime,black
2026-01-06 10:30:00,111.75928571428545,True,False,False,lime,black
2026-01-06 10:45:00,141.92142857142835,False,True,False,lime,gray
2026-01-06 11:00:00,189.15535714285704,False,True,False,lime,gray
2026-01-06 11:15:00,253.13321428571436,False,True,False,lime,gray
2026-01-06 13:30:00,306.47428571428554,False,True,False,lime,gray
2026-01-06 13:45:00,318.8714285714285,False,True,False,lime,gray
2026-01-06 14:00:00,355.81392857142885,False,True,False,lime,gray
2026-01-06 14:15:00,395.72928571428605,False,True,False,lime,gray
2026-01-06 14:30:00,427.0703571428571,False,True,False,lime,gray
2026-01-06 14:45:00,431.45000000000005,False,True,False,lime,gray
2026-01-06 21:00:00,439.25535714285695,False,True,False,lime,gray
2026-01-06 21:15:00,415.1803571428569,False,True,False,green,gray
2026-01-06 21:30:00,389.4782142857143,False,True,False,green,gray
2026-01-06 21:45:00,385.5824999999999,False,True,False,green,gray
2026-01-06 22:00:00,377.3357142857141,False,True,False,green,gray
2026-01-06 22:15:00,347.1167857142853,False,True,False,green,gray
2026-01-06 22:30:00,337.00642857142867,False,True,False,green,gray
2026-01-06 22:45:00,334.8860714285716,False,True,False,green,gray
2026-01-06 23:00:00,319.4139285714291,True,False,False,green,black
2026-01-06 23:15:00,318.94357142857166,True,False,False,green,black
2026-01-06 23:30:00,292.3785714285715,True,False,False,green,black
2026-01-06 23:45:00,267.9507142857142,True,False,False,green,black
2026-01-07 00:00:00,254.72428571428568,True,False,False,green,black
2026-01-07 00:15:00,256.4889285714287,True,False,False,lime,black
2026-01-07 00:30:00,258.7857142857141,False,True,False,lime,gray
2026-01-07 00:45:00,242.96535714285676,False,True,False,green,gray
2026-01-07 01:00:00,244.64428571428564,False,True,False,lime,gray
2026-01-07 01:15:00,252.62678571428563,False,True,False,lime,gray
2026-01-07 01:30:00,245.92107142857148,False,True,False,green,gray
2026-01-07 01:45:00,255.23928571428593,False,True,False,lime,gray
2026-01-07 02:00:00,257.7821428571431,False,True,False,lime,gray
2026-01-07 02:15:00,221.97285714285732,False,True,False,green,gray
2026-01-07 09:00:00,142.19642857142878,True,False,False,green,black
2026-01-07 09:15:00,92.34250000000009,True,False,False,green,black
2026-01-07 09:30:00,15.987500000000352,True,False,False,green,black
2026-01-07 09:45:00,-56.73214285714283,True,False,False,red,black
2026-01-07 10:00:00,-94.79178571428537,True,False,False,red,black
2026-01-07 10:30:00,-107.70821428571406,True,False,False,red,black
2026-01-07 10:45:00,-113.75749999999948,True,False,False,red,black
2026-01-07 11:00:00,-132.5224999999994,True,False,False,red,black
2026-01-07 11:15:00,-152.6514285714282,True,False,False,red,black
2026-01-07 13:30:00,-248.58571428571418,True,False,False,red,black
2026-01-07 13:45:00,-309.7125,True,False,False,red,black
2026-01-07 14:00:00,-353.1214285714284,True,False,False,red,black
2026-01-07 14:15:00,-379.2603571428568,False,True,False,red,gray
2026-01-07 14:30:00,-440.4782142857139,False,True,False,red,gray
2026-01-07 14:45:00,-455.9499999999995,False,True,False,red,gray
2026-01-07 21:00:00,-525.9257142857136,False,True,False,red,gray
2026-01-07 21:15:00,-563.4735714285711,False,True,False,red,gray
2026-01-07 21:30:00,-591.1389285714283,False,True,False,red,gray
2026-01-07 21:45:00,-591.1071428571428,False,True,False,maroon,gray
2026-01-07 22:00:00,-620.8021428571426,False,True,False,red,gray
2026-01-07 22:15:00,-635.6207142857143,False,True,False,red,gray
2026-01-07 22:30:00,-626.8225,False,True,False,maroon,gray
2026-01-07 22:45:00,-607.2417857142857,False,True,False,maroon,gray
2026-01-07 23:00:00,-615.1403571428573,False,True,False,red,gray
2026-01-07 23:15:00,-593.7274999999998,False,True,False,maroon,gray
2026-01-07 23:30:00,-552.2839285714288,False,True,False,maroon,gray
2026-01-07 23:45:00,-490.3132142857147,False,True,False,maroon,gray
2026-01-08 00:00:00,-422.175357142857,False,True,False,maroon,gray
2026-01-08 00:15:00,-315.4600000000004,True,False,False,maroon,black
2026-01-08 00:30:00,-209.52142857142906,False,True,False,maroon,gray
2026-01-08 00:45:00,-91.48750000000086,False,True,False,maroon,gray
2026-01-08 01:00:00,14.419285714285252,False,True,False,lime,gray
2026-01-08 01:15:00,111.56678571428552,True,False,False,lime,black
2026-01-08 01:30:00,180.88964285714303,True,False,False,lime,black
2026-01-08 01:45:00,245.90464285714347,True,False,False,lime,black
2026-01-08 02:00:00,248.46035714285802,False,True,False,lime,gray
2026-01-08 02:15:00,261.2975000000008,False,True,False,lime,gray
2026-01-08 09:00:00,301.9739285714294,False,True,False,lime,gray
2026-01-08 09:15:00,353.11035714285765,False,True,False,lime,gray
2026-01-08 09:30:00,371.8167857142863,False,True,False,lime,gray
2026-01-08 09:45:00,386.1375000000004,False,True,False,lime,gray
2026-01-08 10:00:00,381.41892857142903,False,True,False,green,gray
2026-01-08 10:30:00,346.09357142857164,False,True,False,green,gray
2026-01-08 10:45:00,275.85428571428565,False,True,False,green,gray
2026-01-08 11:00:00,199.00750000000016,True,False,False,green,black
2026-01-08 11:15:00,119.68249999999982,True,False,False,green,black
2026-01-08 13:30:00,-47.72928571428608,False,True,False,red,gray
2026-01-08 13:45:00,-184.79321428571455,False,True,False,red,gray
2026-01-08 14:00:00,-319.9667857142859,False,True,False,red,gray
2026-01-08 14:15:00,-409.84892857142904,False,True,False,red,gray
2026-01-08 14:30:00,-459.4264285714293,False,True,False,red,gray
2026-01-08 14:45:00,-511.7071428571434,False,True,False,red,gray
2026-01-08 21:00:00,-620.2732142857145,False,True,False,red,gray
2026-01-08 21:15:00,-683.3092857142857,False,True,False,red,gray
2026-01-08 21:30:00,-744.5257142857143,False,True,False,red,gray
2026-01-08 21:45:00,-826.7096428571422,False,True,False,red,gray
2026-01-08 22:00:00,-905.3367857142856,False,True,False,red,gray
2026-01-08 22:15:00,-932.8907142857142,False,True,False,red,gray
2026-01-08 22:30:00,-926.6342857142856,False,True,False,maroon,gray
2026-01-08 22:45:00,-881.9510714285706,False,True,False,maroon,gray
2026-01-08 23:00:00,-798.946785714285,False,True,False,maroon,gray
2026-01-08 23:15:00,-687.3892857142855,False,True,False,maroon,gray
2026-01-08 23:30:00,-551.4232142857137,False,True,False,maroon,gray
2026-01-08 23:45:00,-416.78821428571405,False,True,False,maroon,gray
2026-01-09 00:00:00,-294.9153571428574,False,True,False,maroon,gray
2026-01-09 00:15:00,-149.42464285714289,False,True,False,maroon,gray
2026-01-09 00:30:00,-27.178571428571217,False,True,False,maroon,gray
2026-01-09 00:45:00,92.8307142857143,False,True,False,lime,gray
2026-01-09 01:00:00,186.36821428571454,False,True,False,lime,gray
2026-01-09 01:15:00,262.48464285714283,False,True,False,lime,gray
2026-01-09 01:30:00,355.3460714285709,False,True,False,lime,gray
2026-01-09 01:45:00,433.09964285714227,False,True,False,lime,gray
2026-01-09 02:00:00,449.6639285714282,False,True,False,lime,gray
2026-01-09 02:15:00,466.1624999999997,False,True,False,lime,gray
2026-01-09 09:00:00,462.55321428571415,False,True,False,green,gray
2026-01-09 09:15:00,434.0132142857142,False,True,False,green,gray
2026-01-09 09:30:00,402.4782142857146,False,True,False,green,gray
2026-01-09 09:45:00,383.05464285714316,False,True,False,green,gray
2026-01-09 10:00:00,373.48321428571467,False,True,False,green,gray
2026-01-09 10:30:00,360.76142857142895,False,True,False,green,gray
2026-01-09 10:45:00,325.4185714285721,True,False,False,green,black
2026-01-09 11:00:00,263.1196428571432,True,False,False,green,black
2026-01-09 11:15:00,211.62321428571468,True,False,False,green,black
2026-01-09 13:30:00,185.39357142857207,True,False,False,green,black
2026-01-09 13:45:00,169.07821428571464,True,False,False,green,black
2026-01-09 14:00:00,147.50607142857203,True,False,False,green,black
2026-01-09 14:15:00,136.8146428571435,True,False,False,green,black
2026-01-09 14:30:00,136.70750000000086,True,False,False,green,black
2026-01-09 14:45:00,143.44928571428633,True,False,False,lime,black
2026-01-09 21:00:00,175.8285714285719,False,True,False,lime,gray
2026-01-09 21:15:00,222.68964285714293,False,True,False,lime,gray
2026-01-09 21:30:00,280.72785714285726,False,True,False,lime,gray
2026-01-09 21:45:00,315.63000000000017,False,True,False,lime,gray
2026-01-09 22:00:00,356.1917857142859,False,True,False,lime,gray
2026-01-09 22:15:00,385.5492857142858,False,True,False,lime,gray
2026-01-09 22:30:00,407.36678571428536,False,True,False,lime,gray
2026-01-09 22:45:00,433.45285714285706,False,True,False,lime,gray
2026-01-09 23:00:00,459.03571428571433,False,True,False,lime,gray
2026-01-09 23:15:00,505.3435714285712,False,True,False,lime,gray
2026-01-09 23:30:00,555.9782142857143,False,True,False,lime,gray
2026-01-09 23:45:00,601.6300000000001,False,True,False,lime,gray
2026-01-10 00:00:00,587.1528571428571,False,True,False,green,gray
2026-01-10 00:15:00,570.7110714285714,False,True,False,green,gray
2026-01-10 00:30:00,570.2717857142861,False,True,False,green,gray
2026-01-10 00:45:00,563.8207142857143,False,True,False,green,gray
2026-01-10 01:00:00,529.8642857142863,False,True,False,green,gray
2026-01-10 01:15:00,474.7678571428577,False,True,False,green,gray
2026-01-10 01:30:00,407.994285714286,False,True,False,green,gray
2026-01-10 01:45:00,330.63607142857177,False,True,False,green,gray
2026-01-10 02:00:00,272.1996428571433,False,True,False,green,gray
2026-01-10 02:15:00,210.31464285714316,False,True,False,green,gray
2026-01-12 09:00:00,286.91178571428577,False,True,False,lime,gray
2026-01-12 09:15:00,358.4667857142861,False,True,False,lime,gray
2026-01-12 09:30:00,410.78107142857203,False,True,False,lime,gray
2026-01-12 09:45:00,442.98107142857225,False,True,False,lime,gray
2026-01-12 10:00:00,459.168571428572,False,True,False,lime,gray
2026-01-12 10:30:00,494.0239285714291,False,True,False,lime,gray
2026-01-12 10:45:00,513.9514285714292,False,True,False,lime,gray
2026-01-12 11:00:00,536.4878571428574,False,True,False,lime,gray
2026-01-12 11:15:00,584.9553571428571,False,True,False,lime,gray
2026-01-12 13:30:00,654.6378571428568,False,True,False,lime,gray
2026-01-12 13:45:00,704.437857142857,False,True,False,lime,gray
2026-01-12 14:00:00,737.9607142857144,False,True,False,lime,gray
2026-01-12 14:15:00,774.15,False,True,False,lime,gray
2026-01-12 14:30:00,797.7371428571428,False,True,False,lime,gray
2026-01-12 14:45:00,812.3342857142859,False,True,False,lime,gray
2026-01-12 21:00:00,848.4039285714289,False,True,False,lime,gray
2026-01-12 21:15:00,849.1482142857146,False,True,False,lime,gray
2026-01-12 21:30:00,830.9714285714285,False,True,False,green,gray
2026-01-12 21:45:00,817.5114285714288,False,True,False,green,gray
2026-01-12 22:00:00,641.9035714285717,False,True,False,green,gray
2026-01-12 22:15:00,513.3760714285718,False,True,False,green,gray
2026-01-12 22:30:00,449.25571428571436,False,True,False,green,gray
2026-01-12 22:45:00,385.50892857142924,False,True,False,green,gray
2026-01-12 23:00:00,346.9939285714292,False,True,False,green,gray
2026-01-12 23:15:00,301.2585714285721,False,True,False,green,gray
2026-01-12 23:30:00,262.2517857142865,False,True,False,green,gray
2026-01-12 23:45:00,207.73428571428678,False,True,False,green,gray
2026-01-13 00:00:00,167.36678571428592,True,False,False,green,black
2026-01-13 00:15:00,133.21785714285784,True,False,False,green,black
2026-01-13 00:30:00,110.75250000000005,True,False,False,green,black
2026-01-13 00:45:00,104.67571428571421,True,False,False,green,black
2026-01-13 01:00:00,93.31321428571448,True,False,False,green,black
2026-01-13 01:15:00,87.58035714285779,True,False,False,green,black
2026-01-13 01:30:00,86.62821428571476,True,False,False,green,black
2026-01-13 01:45:00,109.31642857142896,True,False,False,lime,black
2026-01-13 02:00:00,142.60500000000025,True,False,False,lime,black
2026-01-13 02:15:00,159.22607142857134,True,False,False,lime,black
2026-01-13 09:00:00,128.57107142857112,True,False,False,green,black
2026-01-13 09:15:00,112.74714285714242,True,False,False,green,black
2026-01-13 09:30:00,27.317142857142358,False,True,False,green,gray
2026-01-13 09:45:00,-94.73178571428593,False,True,False,red,gray
2026-01-13 10:00:00,-151.61071428571466,False,True,False,red,gray
2026-01-13 10:30:00,-170.99250000000052,False,True,False,red,gray
2026-01-13 10:45:00,-152.75964285714338,False,True,False,maroon,gray
2026-01-13 11:00:00,-114.91500000000065,False,True,False,maroon,gray
2026-01-13 11:15:00,-106.15250000000043,False,True,False,maroon,gray
2026-01-13 13:30:00,-109.76571428571467,True,False,False,red,black
2026-01-13 13:45:00,-102.4350000000002,True,False,False,maroon,black
2026-01-13 14:00:00,-120.72821428571422,True,False,False,red,black
2026-01-13 14:15:00,-133.67928571428547,True,False,False,red,black
2026-01-13 14:30:00,-150.45857142857133,True,False,False,red,black
2026-01-13 14:45:00,-151.85642857142804,True,False,False,red,black
2026-01-13 21:00:00,-27.18142857142822,True,False,False,maroon,black
2026-01-13 21:15:00,83.48250000000063,False,True,False,lime,gray
2026-01-13 21:30:00,242.88678571428625,False,True,False,lime,gray
2026-01-13 21:45:00,380.1457142857149,False,True,False,lime,gray
2026-01-13 22:00:00,551.5578571428578,False,True,False,lime,gray
2026-01-13 22:15:00,659.9642857142862,False,True,False,lime,gray
2026-01-13 22:30:00,750.6771428571433,False,True,False,lime,gray
2026-01-13 22:45:00,824.9378571428573,False,True,False,lime,gray
2026-01-13 23:00:00,854.6746428571427,False,True,False,lime,gray
2026-01-13 23:15:00,857.5524999999998,False,True,False,lime,gray
2026-01-13 23:30:00,876.2385714285716,False,True,False,lime,gray
2026-01-13 23:45:00,897.6978571428573,False,True,False,lime,gray
2026-01-14 00:00:00,913.1971428571426,False,True,False,lime,gray
2026-01-14 00:15:00,887.3499999999998,False,True,False,green,gray
2026-01-14 00:30:00,857.0328571428573,False,True,False,green,gray
2026-01-14 00:45:00,818.7935714285716,False,True,False,green,gray
2026-01-14 01:00:00,750.2789285714289,False,True,False,green,gray
2026-01-14 01:15:00,671.761071428572,False,True,False,green,gray
2026-01-14 01:30:00,557.9028571428573,False,True,False,green,gray
2026-01-14 01:45:00,386.1260714285717,True,False,False,green,black
2026-01-14 02:00:00,252.41392857142853,True,False,False,green,black
2026-01-14 02:15:00,100.42357142857168,True,False,False,green,black
2026-01-14 09:00:00,59.12035714285719,True,False,False,green,black
2026-01-14 09:15:00,21.210714285714175,True,False,False,green,black
2026-01-14 09:30:00,28.257142857143094,True,False,False,lime,black
2026-01-14 09:45:00,73.64571428571412,True,False,False,lime,black
2026-01-14 10:00:00,110.22892857142813,False,True,False,lime,gray
2026-01-14 10:30:00,145.28749999999917,False,True,False,lime,gray
2026-01-14 10:45:00,179.2703571428566,False,True,False,lime,gray
2026-01-14 11:00:00,194.1110714285703,False,True,False,lime,gray
2026-01-14 11:15:00,204.64749999999924,False,True,False,lime,gray
2026-01-14 13:30:00,269.374642857142,False,True,False,lime,gray
2026-01-14 13:45:00,221.28642857142776,False,True,False,green,gray
2026-01-14 14:00:00,248.14428571428502,False,True,False,lime,gray
2026-01-14 14:15:00,260.6328571428568,False,True,False,lime,gray
2026-01-14 14:30:00,275.8624999999998,False,True,False,lime,gray
2026-01-14 14:45:00,307.0989285714287,False,True,False,lime,gray
2026-01-14 21:00:00,385.84571428571445,False,True,False,lime,gray
2026-01-14 21:15:00,482.52071428571446,False,True,False,lime,gray
2026-01-14 21:30:00,516.2014285714289,False,True,False,lime,gray
2026-01-14 21:45:00,514.1096428571432,False,True,False,green,gray
2026-01-14 22:00:00,476.3542857142859,True,False,False,green,black
2026-01-14 22:15:00,475.0792857142858,False,True,False,green,gray
2026-01-14 22:30:00,421.98321428571455,True,False,False,green,black
2026-01-14 22:45:00,391.0228571428572,True,False,False,green,black
2026-01-14 23:00:00,352.41964285714255,True,False,False,green,black
2026-01-14 23:15:00,332.5785714285711,True,False,False,green,black
2026-01-14 23:30:00,322.8432142857138,True,False,False,green,black
2026-01-14 23:45:00,316.1567857142853,True,False,False,green,black
2026-01-15 00:00:00,301.45678571428505,True,False,False,green,black
2026-01-15 00:15:00,292.4364285714278,True,False,False,green,black
2026-01-15 00:30:00,293.2274999999989,True,False,False,lime,black
2026-01-15 00:45:00,212.37035714285636,True,False,False,green,black
2026-01-15 01:00:00,149.24214285714186,True,False,False,green,black
2026-01-15 01:15:00,75.38499999999908,True,False,False,green,black
2026-01-15 01:30:00,-22.46785714285795,True,False,False,red,black
2026-01-15 01:45:00,-99.41392857142898,True,False,False,red,black
2026-01-15 02:00:00,-113.97571428571439,True,False,False,red,black
2026-01-15 02:15:00,-77.5417857142861,True,False,False,maroon,black
2026-01-15 09:00:00,-95.1110714285715,True,False,False,red,black
2026-01-15 09:15:00,-205.63250000000016,True,False,False,red,black
2026-01-15 09:30:00,-245.99714285714305,True,False,False,red,black
2026-01-15 09:45:00,-302.46535714285744,True,False,False,red,black
2026-01-15 10:00:00,-301.901071428572,True,False,False,maroon,black
2026-01-15 10:30:00,-305.5075000000004,False,True,False,red,gray
2026-01-15 10:45:00,-344.6321428571433,False,True,False,red,gray
2026-01-15 11:00:00,-407.5896428571436,False,True,False,red,gray
2026-01-15 11:15:00,-477.2085714285716,False,True,False,red,gray
2026-01-15 13:30:00,-544.3503571428571,False,True,False,red,gray
2026-01-15 13:45:00,-568.5096428571428,False,True,False,red,gray
2026-01-15 14:00:00,-516.1753571428573,False,True,False,maroon,gray
2026-01-15 14:15:00,-473.55071428571443,False,True,False,maroon,gray
2026-01-15 14:30:00,-416.8053571428572,False,True,False,maroon,gray
2026-01-15 14:45:00,-326.09250000000026,False,True,False,maroon,gray
2026-01-15 21:00:00,-264.1210714285718,True,False,False,maroon,black
2026-01-15 21:15:00,-250.71535714285756,True,False,False,maroon,black
2026-01-15 21:30:00,-266.2253571428574,True,False,False,red,black
2026-01-15 21:45:00,-238.5728571428571,True,False,False,maroon,black
2026-01-15 22:00:00,-151.45928571428541,True,False,False,maroon,black
2026-01-15 22:15:00,-65.91107142857078,True,False,False,maroon,black
2026-01-15 22:30:00,-34.35821428571387,True,False,False,maroon,black
2026-01-15 22:45:00,41.232142857143174,True,False,False,lime,black
2026-01-15 23:00:00,101.14535714285734,True,False,False,lime,black
2026-01-15 23:15:00,176.38142857142867,True,False,False,lime,black
2026-01-15 23:30:00,222.85678571428576,True,False,False,lime,black
2026-01-15 23:45:00,281.09892857142825,True,False,False,lime,black
2026-01-16 00:00:00,332.21857142857135,True,False,False,lime,black
2026-01-16 00:15:00,376.95392857142895,True,False,False,lime,black
2026-01-16 00:30:00,381.6992857142864,True,False,False,lime,black
2026-01-16 00:45:00,379.74750000000074,True,False,False,green,black
2026-01-16 01:00:00,402.09642857142904,True,False,False,lime,black
2026-01-16 01:15:00,402.7167857142865,True,False,False,lime,black
2026-01-16 01:30:00,413.8332142857148,True,False,False,lime,black
2026-01-16 01:45:00,446.3950000000003,False,True,False,lime,gray
2026-01-16 02:00:00,483.59035714285733,False,True,False,lime,gray
2026-01-16 02:15:00,501.5210714285717,False,True,False,lime,gray
2026-01-16 09:00:00,460.2725000000001,False,True,False,green,gray
2026-01-16 09:15:00,428.5617857142861,False,True,False,green,gray
2026-01-16 09:30:00,366.43142857142914,True,False,False,green,black
2026-01-16 09:45:00,308.74428571428604,True,False,False,green,black
2026-01-16 10:00:00,215.83214285714308,True,False,False,green,black
2026-01-16 10:30:00,118.00499999999994,True,False,False,green,black
2026-01-16 10:45:00,13.332857142856994,True,False,False,green,black
2026-01-16 11:00:00,-52.347857142857265,True,False,False,red,black
2026-01-16 11:15:00,-141.30142857142857,True,False,False,red,black
2026-01-16 13:30:00,-172.09214285714273,True,False,False,red,black
2026-01-16 13:45:00,-187.28714285714295,True,False,False,red,black
2026-01-16 14:00:00,-214.97642857142876,True,False,False,red,black
2026-01-16 14:15:00,-252.3157142857147,True,False,False,red,black
2026-01-16 14:30:00,-311.0760714285716,True,False,False,red,black
2026-01-16 14:45:00,-335.32178571428574,True,False,False,red,black
2026-01-16 21:00:00,-424.4535714285711,False,True,False,red,gray
2026-01-16 21:15:00,-565.8828571428571,False,True,False,red,gray
2026-01-16 21:30:00,-642.8939285714284,False,True,False,red,gray
2026-01-16 21:45:00,-652.1889285714283,False,True,False,red,gray
2026-01-16 22:00:00,-626.2653571428572,False,True,False,maroon,gray
2026-01-16 22:15:00,-634.7635714285716,False,True,False,red,gray
2026-01-16 22:30:00,-571.761785714286,False,True,False,maroon,gray
2026-01-16 22:45:00,-511.2039285714286,False,True,False,maroon,gray
2026-01-16 23:00:00,-424.6035714285714,False,True,False,maroon,gray
2026-01-16 23:15:00,-456.7621428571431,False,True,False,red,gray
2026-01-16 23:30:00,-467.02928571428606,False,True,False,red,gray
2026-01-16 23:45:00,-471.7582142857144,False,True,False,red,gray
2026-01-17 00:00:00,-424.01357142857125,False,True,False,maroon,gray
2026-01-17 00:15:00,-389.3635714285716,False,True,False,maroon,gray
2026-01-17 00:30:00,-325.4214285714283,False,True,False,maroon,gray
2026-01-17 00:45:00,-255.26428571428545,False,True,False,maroon,gray
2026-01-17 01:00:00,-188.86535714285668,True,False,False,maroon,black
2026-01-17 01:15:00,-141.20000000000027,True,False,False,maroon,black
2026-01-17 01:30:00,-94.47250000000031,True,False,False,maroon,black
2026-01-17 01:45:00,-9.822500000000332,True,False,False,maroon,black
2026-01-17 02:00:00,34.412142857142726,True,False,False,lime,black
2026-01-17 02:15:00,46.45035714285689,True,False,False,lime,black
2026-01-19 09:00:00,236.08821428571412,False,True,False,lime,gray
2026-01-19 09:15:00,399.98607142857156,False,True,False,lime,gray
