horizon,feature,fold,low_bin,high_bin,low_n,high_n,q50_high_minus_low,width_high_minus_low,asym_high_minus_low,positive_rate_high_minus_low,q50_bin_monotonicity,width_bin_monotonicity,asym_bin_monotonicity
4,feat_5m_1h_jump_share,1,1,4,178,76,0.00018217591153704997,0.0028743245232809474,-0.0008885300553413888,0.05410999408633943,0.39999999999999997,0.19999999999999998,-0.19999999999999998
4,feat_5m_1h_jump_share,2,1,4,203,79,0.0011447907210436002,-0.0030080732906982224,0.005286374270306376,0.06435118787803201,0.39999999999999997,-1.0,0.39999999999999997
4,feat_5m_1h_jump_share,3,1,4,185,90,0.0008273034230095001,-0.005088424253251905,-0.0007282906784457227,0.042642642642642614,0.39999999999999997,-0.19999999999999998,-0.39999999999999997
4,feat_5m_1h_jump_share,4,1,4,199,80,-0.0018133087939255,0.005719551374218049,-0.008270406654216009,-0.12543969849246228,-1.0,0.39999999999999997,-0.7999999999999999
4,feat_5m_4h_jump_share,0,1,4,76,134,0.0039457806550322995,-0.008048767068953439,0.0018150806335353806,0.20090337784760404,0.7999999999999999,-0.39999999999999997,0.39999999999999997
4,feat_5m_4h_jump_share,1,1,5,120,53,-0.00094968316785205,0.008478624575372021,-0.007299758267404294,-0.055974842767295585,0.0,0.7999999999999999,-0.09999999999999999
4,feat_5m_4h_jump_share,2,1,5,116,41,0.0068015584854659505,-0.000731166715796502,0.0113266700837501,0.43418839360807404,0.7,-0.19999999999999998,0.49999999999999994
4,feat_5m_4h_jump_share,3,1,5,75,96,0.0006208315010039,-0.004723077648635068,0.0010027456197121152,0.021666666666666612,0.3,-0.3,0.09999999999999999
4,feat_5m_4h_jump_share,4,1,5,130,51,-0.0022161138556011997,0.0018071544799620858,-0.004331379270115396,-0.12669683257918551,-0.49999999999999994,0.3,-0.49999999999999994
4,feat_5m_4h_gap_sq,0,1,5,99,116,0.0024636428616507,0.0008120861746450658,0.007498567258542324,0.17354580285614768,0.09999999999999999,0.3,0.09999999999999999
4,feat_5m_4h_gap_sq,1,1,5,87,128,0.0004736197524369502,0.0006913568086974603,0.014477645860711418,0.030621408045977017,0.3,0.6,0.8999999999999998
4,feat_5m_4h_gap_sq,2,1,5,93,71,0.00012133343831140003,-0.0034912164986659368,-0.004394400111948573,0.017264879600181693,0.49999999999999994,-0.6,-0.39999999999999997
4,feat_5m_4h_gap_sq,3,1,5,116,26,0.0010386718717346503,-0.00797743034021545,-0.0025132446276658494,0.10079575596816981,0.3,-0.7,-0.3
4,feat_5m_4h_gap_sq,4,1,5,89,33,0.0013114943129388082,-0.012455205231585345,0.0016682313964751358,0.09261150834184545,0.9999999999999999,-0.7999999999999999,0.6
4,feat_5m_1h_positive_return_share,0,1,4,184,63,0.0005202630601287498,0.0011287222804700452,-0.0018619227102962318,0.035973084886128326,0.6000000000000001,0.7999999999999999,0.0
4,feat_5m_1h_positive_return_share,1,1,5,105,72,0.000968385663275,0.0024157245550320353,0.0017814308741970755,0.07579365079365075,0.49999999999999994,0.8999999999999998,0.3
4,feat_5m_1h_positive_return_share,2,1,5,104,66,-0.0018508116108285001,0.004989740980305458,-0.004977213739880382,-0.13228438228438227,-0.49999999999999994,0.7999999999999999,-0.3
4,feat_5m_1h_positive_return_share,3,1,5,87,84,0.001207272203129,0.0023026657865948385,0.008862733742382358,0.18185550082101803,0.6,0.49999999999999994,0.7
4,feat_5m_1h_positive_return_share,4,1,5,64,93,-4.760622141909991e-05,-0.0005699826384520067,0.0033854862966162993,0.02301747311827962,-0.6,-0.6,0.19999999999999998
4,feat_5m_1h_max_abs_return,0,1,5,62,133,0.00042515260249206474,0.005212495295812306,-0.004221954985129587,0.027407227746786278,0.39999999999999997,0.49999999999999994,0.19999999999999998
4,feat_5m_1h_max_abs_return,1,1,5,119,76,0.00463045738558065,0.005760150501890257,0.015387567507021018,0.2234630694383017,0.8999999999999998,0.7,0.8999999999999998
4,feat_5m_1h_max_abs_return,2,1,5,120,60,0.0015873240141813499,-0.003712587407846562,0.00983643260010958,0.15000000000000002,0.7,-0.3,0.6
4,feat_5m_1h_max_abs_return,3,1,5,130,71,-0.0007137297383492427,0.0015513147344621645,-0.0007676226723516968,-0.059588299024918745,-0.7999999999999999,0.49999999999999994,-0.39999999999999997
4,feat_5m_1h_max_abs_return,4,1,5,85,67,0.0015858246009383,0.00936680409037689,-0.005899664736479228,0.10746268656716418,0.7,0.7,-0.09999999999999999
8,feat_15m_ret_1,0,1,5,116,94,0.0006913787815977001,-0.0033094104999994364,0.0018968849543638568,-0.007520176082171703,0.49999999999999994,-0.6,0.0
8,feat_15m_ret_1,1,1,5,89,85,-0.0008614032912307,0.006772684938707876,-0.0005178074714948036,-0.03502974223397226,-0.09999999999999999,0.19999999999999998,-0.3
8,feat_15m_ret_1,2,1,5,80,84,-0.0005687681738045503,-0.004473816397140125,0.004722303314104299,-0.051785714285714324,-0.39999999999999997,-0.39999999999999997,0.3
8,feat_15m_ret_1,3,1,5,63,78,0.000873040167066,-0.0015344661822600976,0.0036447726361994812,0.05616605616605619,0.7,-0.19999999999999998,0.7999999999999999
8,feat_15m_ret_1,4,1,5,84,94,0.0006899870505971436,-0.002072867387755091,-0.0001901342565356276,0.03191489361702127,0.19999999999999998,-0.3,-0.09999999999999999
8,feat_15m_ret_4,0,1,5,114,102,0.0010949090699661499,-0.006063009711676545,0.01324977284153404,0.06811145510835914,0.7999999999999999,-0.09999999999999999,0.6
8,feat_15m_ret_4,1,1,5,68,74,0.0021341521803322,0.005891132624835718,0.004104858148644934,0.11406995230524647,0.3,0.3,0.09999999999999999
8,feat_15m_ret_4,2,1,5,69,99,-0.0022801903841666,-0.0018795829558219748,-0.0028567791376316164,-0.1471234079929732,-0.3,-0.3,-0.3
8,feat_15m_ret_4,3,1,5,52,102,4.5644669271500266e-06,0.009340677859494884,0.0045895559580658805,0.012066365007541435,0.3,0.6,0.7999999999999999
8,feat_15m_ret_4,4,1,5,74,96,0.00075297098117255,0.000954166206344368,-0.0016516606540047923,0.06559684684684686,0.6,0.09999999999999999,0.0
8,feat_15m_ret_8,0,1,5,109,100,0.0031476664921238503,-0.009150305512938717,0.012008232663706347,0.11467889908256879,0.7999999999999999,-0.8999999999999998,0.39999999999999997
8,feat_15m_ret_8,1,1,5,61,82,-0.0041003855835750995,0.003881230212154113,0.001646829821239015,-0.11455417832866854,-0.7,0.3,0.09999999999999999
8,feat_15m_ret_8,2,1,5,67,93,-0.0029877070775784003,0.000553739861691719,-0.005708349089587879,-0.21168351789439893,-0.49999999999999994,0.09999999999999999,-0.6
8,feat_15m_ret_8,3,1,5,45,103,-0.0019278797550439,0.012405899133680579,0.0032275925181490996,-0.1480043149946063,0.19999999999999998,0.7,0.19999999999999998
8,feat_15m_ret_8,4,1,5,86,106,-0.00027671082456369987,-0.005138772734460298,-0.0012088274247572008,0.024791575252303633,-0.39999999999999997,-0.7,-0.3
8,feat_15m_ret_16,0,1,5,128,89,0.00317897892256515,-0.012089506002125855,0.014971003445859273,0.1271945224719101,0.9999999999999999,-0.8999999999999998,0.09999999999999999
8,feat_15m_ret_16,1,1,5,48,98,-0.0037728462872538998,-0.028955050140164994,-0.021696410592768875,-0.18494897959183676,-0.7,-0.7,-0.6
8,feat_15m_ret_16,2,1,5,58,83,-0.00250707519996185,0.008258815283196393,-0.010820452666016587,-0.12318238471125886,-0.49999999999999994,0.09999999999999999,-0.19999999999999998
8,feat_15m_ret_16,3,1,5,31,107,-0.0016438661992389,0.010840152887162082,0.005117062758346003,-0.27374133252939403,-0.09999999999999999,0.7,0.49999999999999994
8,feat_15m_ret_16,4,1,5,79,100,-0.0017610565516235999,-0.007542953800002469,-0.0037191690435876123,-0.056329113924050656,-0.3,-0.7,-0.6
8,feat_15m_location_32,0,1,5,102,110,0.0018482203978088,-0.006221829635476586,0.008695371557209503,0.0547237076648841,0.49999999999999994,-0.7,0.49999999999999994
8,feat_15m_location_32,1,1,5,70,111,-0.0021135499392008,-0.013499517159420531,-0.009413789687661335,-0.13153153153153152,-0.39999999999999997,-0.19999999999999998,-0.7999999999999999
8,feat_15m_location_32,2,1,5,89,107,-0.0009332690955371001,-0.008085276165072663,0.015598838511761456,-0.060800168014281175,0.09999999999999999,-0.7,0.9999999999999999
8,feat_15m_location_32,3,1,5,48,139,0.00035581332536389985,0.007784236470858644,0.008792986413699341,0.008842925659472423,0.09999999999999999,0.8999999999999998,0.49999999999999994
8,feat_15m_location_32,4,1,5,84,119,0.0015108760463819,-0.008381011196617716,-0.001624264796488771,0.09033613445378152,0.6,-0.7999999999999999,-0.49999999999999994
8,feat_15m_volume_ratio_32,0,1,5,75,87,0.0073190823927137,0.0015789033960460705,0.004920194684228394,0.1719540229885057,0.09999999999999999,-0.09999999999999999,0.3
8,feat_15m_volume_ratio_32,1,1,5,113,81,0.0030124632111198004,0.005434525022730223,0.01444209228300194,0.13634873811864962,0.09999999999999999,0.3,0.09999999999999999
8,feat_15m_volume_ratio_32,2,1,5,55,99,0.0022647548817814,-0.010067616701018117,0.0006535222762258791,0.13737373737373748,0.7,-0.7,0.3
8,feat_15m_volume_ratio_32,3,1,5,87,89,-0.0019833889582065,-0.0019029620382239147,-0.0019400158021195876,-0.10461061604029442,-0.7999999999999999,-0.09999999999999999,-0.09999999999999999
8,feat_15m_volume_ratio_32,4,1,5,105,88,-0.0034180566566297,-0.002006170687769957,-0.0058851927896351516,-0.05238095238095242,-0.7,-0.49999999999999994,-0.49999999999999994
8,feat_15m_oi_log_change_4,0,1,5,92,69,-0.00016775720928945007,-0.005744155208767893,0.005430825358595539,0.014492753623188415,-0.09999999999999999,-0.6,0.7999999999999999
8,feat_15m_oi_log_change_4,1,1,5,99,68,-0.0009619308594082001,-0.010646475400837074,-0.004479870650585416,-0.04827688651218065,-0.09999999999999999,-0.7999999999999999,-0.6
8,feat_15m_oi_log_change_4,2,1,5,35,119,0.004418315191528299,-0.0060656187565298995,0.011728724142261018,0.2588235294117647,0.7,-0.3,0.39999999999999997
8,feat_15m_oi_log_change_4,3,1,5,61,100,0.0032053183261752,-0.0011412074372779898,0.007673787035350429,0.16377049180327868,0.09999999999999999,-0.6,0.3
8,feat_15m_oi_log_change_4,4,1,5,134,58,-0.0007341648355367999,-0.003529166135415953,-0.0038492171461860514,-0.017241379310344807,-0.3,-0.7999999999999999,-0.49999999999999994
8,feat_time_after_long_gap,0,1,2,401,49,0.0010534917266028,-0.007089970246413307,-0.0038521365600734155,0.027533207796834436,,,
8,feat_time_after_long_gap,1,1,2,401,49,0.0009707162262836,0.0011314591553152273,0.0052776266993402685,0.040460074304035865,,,
8,feat_time_after_long_gap,2,1,2,401,49,-0.0016284922139254128,-0.006100820843049734,-0.0005301499930234557,-0.07267545422158889,,,
8,feat_time_after_long_gap,3,1,2,402,48,0.0020493563563985,0.004215384223113423,0.0019047569166313026,0.016169154228855787,,,
8,feat_time_after_long_gap,4,1,2,402,48,-0.0015586471671544,-0.0007762892199867019,0.0033068027756601604,-0.06902985074626872,,,
8,feat_time_bars_since_segment_start,0,1,5,99,84,-0.009504036119005549,0.01924809060344424,0.003238996391911657,-0.2586580086580087,-0.8999999999999998,0.19999999999999998,0.49999999999999994
8,feat_time_bars_since_segment_start,1,1,5,98,84,-0.0067322195650169,-0.014058853676310226,-0.03259507187328255,-0.25,-0.7999999999999999,-0.7,-0.9999999999999999
8,feat_time_bars_since_segment_start,2,1,5,98,84,-0.00045085850333455,0.0038505674777035703,-0.0007253998428186307,-0.042517006802721136,-0.49999999999999994,-0.19999999999999998,0.19999999999999998
8,feat_time_bars_since_segment_start,3,1,5,96,84,0.0031584631268936503,-0.0031528780376530174,-0.00013800775845229998,0.10863095238095233,0.3,-0.6,-0.3
8,feat_time_bars_since_segment_start,4,1,5,96,85,-0.0036544201014428,0.006850291883983787,-0.0026931030219672896,-0.07879901960784308,-0.8999999999999998,-0.19999999999999998,-0.49999999999999994
