kappa,symbol,model,direction,rows,episodes,baseline_wRMSE,model_wRMSE,rel_wrmse_improvement,spearman,top_decile_weighted_Y,bottom_decile_weighted_Y,top_bottom_spread,top_decile_positive_Y_rate,positive_target_fraction
0.01,MA,M0,long,4800,161,3.0180835978039244,2.997496658592464,0.0068211958165904476,0.039654506317992604,-0.6591756148339079,-1.1426198849638107,0.4834442701299029,0.1544885177453027,0.160625
0.01,MA,M1,long,4800,161,2.997496658592464,2.8884141989257417,0.03639118641017744,0.08029665645580594,-0.2247602055088804,-2.631156440751912,2.4063962352430317,0.21458333333333332,0.160625
0.01,TA,M0,long,5028,150,2.889567530097539,2.8577967631867773,0.010994990281362076,-0.008263611960691447,-1.1180834215997808,-3.3685678149841465,2.2504843933843657,0.1172962226640159,0.14578361177406524
0.01,TA,M1,long,5028,150,2.8577967631867773,2.7667000891073577,0.03187654043593927,0.01865805381626919,-0.31345628647359897,-2.595613814632398,2.282157528158799,0.16533864541832669,0.14578361177406524
0.01,M,M0,long,4916,160,2.1290642311199552,2.1024380869468446,0.012506031421656266,0.05678785798594801,-0.45478743457957166,-1.9966215810971233,1.5418341465175516,0.15040650406504066,0.1336452400325468
0.01,M,M1,long,4916,160,2.1024380869468446,2.0801778899572554,0.01058780143291423,0.043507667544441964,-0.31628590608127854,-1.515093496856169,1.1988075907748903,0.18032786885245902,0.1336452400325468
0.01,P,M0,long,5035,130,2.6783643158568107,2.5305723268421283,0.05517994252675205,0.132727258744098,-0.44413337393255087,-3.0288613792701686,2.5847280053376176,0.23340040241448692,0.1368421052631579
0.01,P,M1,long,5035,130,2.5305723268421283,2.4356606825072022,0.03750599946430505,0.14446793429908028,-0.24470352009560326,-3.0741494723216265,2.829445952226023,0.21428571428571427,0.1368421052631579
0.01,CF,M0,long,4939,160,2.576827023910851,2.486610643711921,0.03501064656719121,0.15334055345474998,-0.1996641713623041,-3.03106742256643,2.831403251204126,0.2158859470468432,0.12188702166430451
0.01,CF,M1,long,4939,160,2.486610643711921,2.4440115909490108,0.01713137232426537,0.08340955397234931,-0.24157195216672525,-2.1224217858977235,1.8808498337309982,0.20242914979757085,0.12188702166430451
0.01,AG,M0,short,7639,239,3.221274232618252,3.156782608412865,0.02002053210880093,0.0641590736867301,-0.44534970653679107,-2.2554524438281947,1.8101027372914036,0.14588859416445624,0.12920539337609635
0.01,AG,M1,short,7639,239,3.156782608412865,3.017377941791851,0.04416036322852865,0.11367011259023499,0.23109306578231484,-3.4518639291272666,3.6829569949095813,0.20838794233289645,0.12920539337609635
0.01,AU,M0,short,7291,314,2.9172347583263964,2.8788543920055827,0.013156420206247781,0.0023670805974498285,-0.33049944114093294,-2.0000894517514225,1.6695900106104895,0.23593964334705075,0.1597860375805788
0.01,AU,M1,short,7291,314,2.8788543920055827,2.7443566120235157,0.046719202039380604,0.16178806913913846,0.22478833505823903,-2.943951379527883,3.1687397145861222,0.2551440329218107,0.1597860375805788
0.01,CU,M0,short,6857,162,3.2594810290822567,3.1551734156388096,0.03200129484196325,0.026847799433461904,-0.5566793933347064,-1.8603792146828582,1.3036998213481517,0.17327459618208516,0.11593991541490448
0.01,CU,M1,short,6857,162,3.1551734156388096,3.0521882055066634,0.032640110880021285,0.07552888188692199,0.13580647179349298,-2.7626038488015023,2.898410320594995,0.17784256559766765,0.11593991541490448
0.01,AL,M0,short,6946,153,2.974812838789911,2.883887960369355,0.030564907222043032,0.10154094019631327,-0.9086378545614548,-2.4722656873848927,1.5636278328234379,0.1927007299270073,0.11143103944716383
0.01,AL,M1,short,6946,153,2.883887960369355,2.7586103583459773,0.04344052326059591,0.12492817641656602,-0.31818969885571263,-3.6814608082823437,3.363271109426631,0.19136690647482013,0.11143103944716383
0.01,SN,M0,short,6987,150,2.9761394590658,2.883783405409791,0.03103216597417089,0.0746965113903761,-1.7523362691216322,-2.6382180617818802,0.885881792660248,0.0988538681948424,0.11392586231572921
0.01,SN,M1,short,6987,150,2.883783405409791,2.812690537257555,0.024652637926576047,0.036248872380182706,-0.37372587293836973,-2.6258709952165558,2.252145122278186,0.18741058655221746,0.11392586231572921
0.01,NI,M0,short,6939,144,3.313462012974169,3.2878444482287947,0.007731359117764593,-0.06782104347682723,-0.49127173161077725,-1.46687124073068,0.9755995091199028,0.1628242074927954,0.1325839458135178
0.01,NI,M1,short,6939,144,3.2878444482287947,3.1463884192247566,0.043023942048183675,0.0005783180093876218,-0.09890852933097566,-2.487623970757133,2.3887154414261573,0.17655571635311143,0.1325839458135178
0.01,RB,M0,short,5128,138,2.707277885670705,2.6883390913726144,0.006995511764171497,-0.021076206909897942,-0.4077811252486303,-1.3360493166217418,0.9282681913731115,0.126953125,0.11836973478939157
0.01,RB,M1,short,5128,138,2.6883390913726144,2.610487623897855,0.0289589463340392,0.03132378993215566,-0.6723262641927277,-2.407796299675193,1.7354700354824653,0.13840155945419103,0.11836973478939157
0.01,I,M0,short,5024,126,2.1713849556114106,2.143019919289233,0.0130631080633009,0.07469738143443969,-0.7769643843047204,-1.7302180474843099,0.9532536631795895,0.1848906560636183,0.1152468152866242
0.01,I,M1,short,5024,126,2.143019919289233,2.180170319312988,-0.01733553649658868,0.010654936265662964,-0.9199006385290468,-1.9198724670100382,0.9999718284809914,0.1610337972166998,0.1152468152866242
0.01,SC,M0,short,7258,258,3.605459520225626,3.543676662004693,0.017135917869649714,0.0761836817534634,-0.26218699845062615,-2.183767714256548,1.921580715805922,0.1652892561983471,0.13529898043538166
0.01,SC,M1,short,7258,258,3.543676662004693,3.339158315129336,0.05771360267380011,0.18284829469948283,0.2928622333239505,-5.603884137044741,5.8967463703686915,0.19310344827586207,0.13529898043538166
0.01,RU,M0,short,4834,174,2.5113732609596924,2.5488631357767098,-0.014928037739276978,-0.016724433074674718,-0.7936735761310392,-1.5658383574791312,0.7721647813480921,0.14492753623188406,0.12556888705006206
0.01,RU,M1,short,4834,174,2.5488631357767098,2.326509937665261,0.08723622504104811,0.10194149048497632,0.07179300087725302,-2.7075096378557504,2.7793026387330033,0.24586776859504134,0.12556888705006206
0.01,MA,M0,short,4800,161,3.609190460006547,3.5303774806590282,0.021836747110147183,0.06357073927702171,-0.7473114077278185,-3.0230182767353098,2.2757068690074913,0.15,0.13354166666666667
0.01,MA,M1,short,4800,161,3.5303774806590282,3.420303451398919,0.03117911041047133,0.16069368286096086,0.13246580597569088,-3.265146685487869,3.3976124914635597,0.1719077568134172,0.13354166666666667
0.01,TA,M0,short,5028,150,2.8361808056392332,2.7795315786557637,0.01997377137269696,0.14056388971117625,-0.7265463793743644,-2.215850199158898,1.4893038197845336,0.166,0.14180588703261734
0.01,TA,M1,short,5028,150,2.7795315786557637,2.668033332377926,0.040114041924920504,0.12625025440245005,-0.07801389696734558,-2.8790698893641036,2.801055992396758,0.18290258449304175,0.14180588703261734
0.01,M,M0,short,4916,160,2.5858154444579933,2.5469850665935883,0.015016685721955754,0.0782733530803608,-0.8244112599717563,-2.1250459633943874,1.300634703422631,0.1656441717791411,0.121033360455655
0.01,M,M1,short,4916,160,2.5469850665935883,2.391984750817797,0.06085638970121369,0.1454663504003663,-0.2715429498537198,-3.3494739461369907,3.077930996283271,0.2073170731707317,0.121033360455655
0.01,P,M0,short,5035,130,2.907511573370863,2.871910595569893,0.012244483608261468,-0.07678786481332649,-1.8305560744589051,-2.045344627539575,0.2147885530806699,0.07569721115537849,0.13247269116186694
0.01,P,M1,short,5035,130,2.871910595569893,2.762100980871649,0.03823573577381988,-0.020621462675618114,-0.5742106493410007,-2.6942711065881206,2.12006045724712,0.147117296222664,0.13247269116186694
0.01,CF,M0,short,4939,160,2.677584752239344,2.6527560534232966,0.00927279661093176,0.01017831675069694,-0.4320212276115174,-1.8409497690692675,1.4089285414577501,0.12550607287449392,0.14274144563676858
0.01,CF,M1,short,4939,160,2.6527560534232966,2.5327582607363763,0.04523514046158407,0.1322911497643768,0.01829656519658364,-2.666371669812006,2.6846682350085898,0.20121951219512196,0.14274144563676858
0.02,AG,M0,long,7639,239,3.239877745301263,3.2105454118811565,0.009053530943458126,0.06308396509535183,-0.9875831975644785,-1.1843832114848265,0.19680001392034796,0.17177097203728361,0.1373216389579788
0.02,AG,M1,long,7639,239,3.2105454118811565,3.0859778167967225,0.0387995119531563,0.05094895819744325,-0.14528621598568084,-2.582420776104334,2.437134560118653,0.21465968586387435,0.1373216389579788
0.02,AU,M0,long,7291,314,3.1717563760826426,3.1140479706524755,0.018194463441558933,0.14267130457354563,-0.3738358174090942,-2.283257808545861,1.9094219911367665,0.2541208791208791,0.14085859278562612
0.02,AU,M1,long,7291,314,3.1140479706524755,2.9762357367307746,0.044255013159872944,0.13865553060680474,0.2407899912872794,-3.1337398907776137,3.374529882064893,0.29492455418381347,0.14085859278562612
0.02,CU,M0,long,6857,162,2.760849201849013,2.6884588960168188,0.026220304167178892,0.010408872399469915,-0.7883676969568004,-1.9216943725229474,1.1333266755661469,0.2079646017699115,0.1366486801808371
0.02,CU,M1,long,6857,162,2.6884588960168188,2.5815606810889915,0.03976189298865833,0.07849595551371416,-0.4032416663892433,-2.641663386342896,2.238421719953653,0.1897810218978102,0.1366486801808371
0.02,AL,M0,long,6946,153,3.192007812073686,3.14474055774796,0.014808000828487584,0.05210081625261112,-1.5189199308997485,-3.088877304528037,1.5699573736282886,0.08345323741007195,0.11459832997408581
0.02,AL,M1,long,6946,153,3.14474055774796,3.0668836144711342,0.024757827187048238,0.08192080738756667,-0.9396919244739207,-2.9021688540260557,1.962476929552135,0.1791907514450867,0.11459832997408581
0.02,SN,M0,long,6987,150,3.0570220928991,2.984152520887796,0.023836782920400403,-0.025630578330925642,-1.1355424163548096,-3.064825714700956,1.9292832983461465,0.11604584527220631,0.1349649348790611
0.02,SN,M1,long,6987,150,2.984152520887796,2.855397048392206,0.04314641144993638,-0.01773634793473269,-0.5485668330471479,-2.5267399617926913,1.9781731287455435,0.17167381974248927,0.1349649348790611
0.02,NI,M0,long,6939,144,3.3513645514997075,3.2245164103561224,0.03784969948638432,-0.03641042102256672,-1.218719001807019,-2.7070252955859755,1.4883062937789564,0.11832611832611832,0.10505836575875487
0.02,NI,M1,long,6939,144,3.2245164103561224,3.105375851996819,0.03694834920878736,0.0013480223849661739,-0.6964456163348696,-2.3468257010181355,1.650380084683266,0.14985590778097982,0.10505836575875487
0.02,RB,M0,long,5128,138,2.2566636410452574,2.1992499367333638,0.025441852860845646,0.08030106962822312,-0.8563753282881765,-2.19165208607339,1.3352767577852136,0.14814814814814814,0.10998439937597504
0.02,RB,M1,long,5128,138,2.1992499367333638,2.1410578848512025,0.026459953873453918,-0.002556253561331279,-0.3039403544215577,-1.9583893880997267,1.654449033678169,0.16796875,0.10998439937597504
0.02,I,M0,long,5024,126,2.4639863117465857,2.359749604322705,0.0423040935442506,0.008585697119504175,-0.8808076258247707,-2.5704949187385733,1.6896872929138027,0.12350597609561753,0.10489649681528662
0.02,I,M1,long,5024,126,2.359749604322705,2.3365991352810567,0.009810561679612213,0.017617379738952645,-0.76478319040757,-2.6864016015438463,1.9216184111362762,0.1312127236580517,0.10489649681528662
0.02,SC,M0,long,7258,258,3.645324880137011,3.5770718563283377,0.01872344058565991,0.1077051211354095,-0.14358668044319664,-3.4315530156357847,3.2879663351925883,0.17852161785216178,0.13598787544778176
0.02,SC,M1,long,7258,258,3.5770718563283377,3.410587598800552,0.04654205009419982,0.14708192454890542,0.43519705626776617,-4.488856125803762,4.924053182071528,0.2534435261707989,0.13598787544778176
0.02,RU,M0,long,4834,174,2.388883994256101,2.3236409594392327,0.027311093788455355,0.13574984033883836,-0.09240391271621726,-2.092927337013364,2.0005234242971466,0.2095435684647303,0.1524617294166322
0.02,RU,M1,long,4834,174,2.3236409594392327,2.275596167123293,0.02067651291855959,0.038803396638713634,0.006265519466265959,-1.52004657195582,1.526312091422086,0.22727272727272727,0.1524617294166322
0.02,MA,M0,long,4800,161,3.0149119451465816,2.993660832570996,0.0070486677429487735,0.044578650876426325,-0.556435727353767,-1.0584573745088972,0.5020216471551302,0.16631578947368422,0.160625
0.02,MA,M1,long,4800,161,2.993660832570996,2.886704824087334,0.03572749702303677,0.0867511222957606,-0.17291732709082974,-2.8421989160032615,2.6692815889124315,0.2125,0.160625
0.02,TA,M0,long,5028,150,2.887009465168497,2.859441308134294,0.009549035902656463,-0.011894509280751352,-1.3169900315965695,-3.494227454695177,2.1772374230986076,0.10956175298804781,0.14578361177406524
0.02,TA,M1,long,5028,150,2.859441308134294,2.760617935854024,0.03456037793087264,0.0017812949630963432,-0.5726463703325244,-2.7425792413219816,2.169932870989457,0.15768463073852296,0.14578361177406524
0.02,M,M0,long,4916,160,2.1252765145085104,2.0944525182573397,0.014503522737274987,0.05686495116455016,-0.5798989414071852,-2.2041856699245757,1.6242867285173905,0.1425661914460285,0.1336452400325468
0.02,M,M1,long,4916,160,2.0944525182573397,2.06507934276206,0.014024273760915468,0.034208212903622304,-0.11799815554289021,-1.5067062300041314,1.3887080744612412,0.1991869918699187,0.1336452400325468
0.02,P,M0,long,5035,130,2.675033876341911,2.5318209782758916,0.05353685399373784,0.12391686659960414,-0.2772983894453129,-2.5873152728019555,2.3100168833566426,0.23856858846918488,0.1368421052631579
0.02,P,M1,long,5035,130,2.5318209782758916,2.4227926814994607,0.043063193532220635,0.15627943234303332,-0.24466001455284078,-3.2731809742046103,3.0285209596517695,0.21825396825396826,0.1368421052631579
0.02,CF,M0,long,4939,160,2.573580744199536,2.4898182965147417,0.03254704476383039,0.14772187436175058,-0.17653529269873047,-2.96287905025498,2.7863437575562497,0.2135523613963039,0.12188702166430451
0.02,CF,M1,long,4939,160,2.4898182965147417,2.4447027564937205,0.018120013048411675,0.08312339695294234,-0.20557275665011235,-2.242466415107125,2.0368936584570125,0.21862348178137653,0.12188702166430451
0.02,AG,M0,short,7639,239,3.2173257457510402,3.1572975758688884,0.018657784329556323,0.05967477141127389,-0.5793278650478655,-2.0630735667977036,1.483745701749838,0.14361001317523056,0.12894357900248724
0.02,AG,M1,short,7639,239,3.1572975758688884,3.015377375221796,0.04494989694091033,0.0965382405691687,0.10445210735878739,-3.5375500901850847,3.642002197543872,0.21204188481675393,0.12894357900248724
0.02,AU,M0,short,7291,314,2.9130410599217016,2.867771102202104,0.01554044614833353,0.006045153515808976,-0.3201915248203636,-2.0274969999873895,1.707305475167026,0.24896836313617607,0.1592374159923193
0.02,AU,M1,short,7291,314,2.867771102202104,2.746943365607403,0.04213297794301638,0.14877927569565563,0.19361787265303074,-2.532008207635716,2.725626080288747,0.26337448559670784,0.1592374159923193
0.02,CU,M0,short,6857,162,3.255637001712705,3.1527162937706317,0.0316130784506779,0.031977853820797084,-0.5129186901151788,-2.0377667628616303,1.5248480727464515,0.17130307467057102,0.11593991541490448
0.02,CU,M1,short,6857,162,3.1527162937706317,3.0523792349539183,0.03182559084525516,0.08731743812192784,0.15789199318944416,-2.1756293989734194,2.3335213921628637,0.17784256559766765,0.11593991541490448
0.02,AL,M0,short,6946,153,2.971360872334776,2.875404327343957,0.032293803786754616,0.10883744807783512,-0.8419540787597258,-2.388683838787042,1.5467297600273162,0.1985611510791367,0.11143103944716383
0.02,AL,M1,short,6946,153,2.875404327343957,2.7572832814927906,0.04107980388284248,0.1476311074983995,-0.3709224582552341,-3.819896107991626,3.448973649736392,0.18011527377521613,0.11143103944716383
0.02,SN,M0,short,6987,150,2.97291561916455,2.882165708420052,0.03052555886870424,0.06924467790943759,-1.7186314420238904,-3.2797245269157758,1.5610930848918854,0.10775862068965517,0.11349649348790611
0.02,SN,M1,short,6987,150,2.882165708420052,2.8135215217932283,0.023816877158132983,0.01937912987776273,-0.3099878934117763,-2.4237920653193887,2.1138041719076126,0.20028612303290416,0.11349649348790611
0.02,NI,M0,short,6939,144,3.3103887909291694,3.2834856186896837,0.00812689201739788,-0.07512884785450938,-0.5972732602560155,-1.4122764559173189,0.8150031956613034,0.16138328530259366,0.1324398328289379
0.02,NI,M1,short,6939,144,3.2834856186896837,3.1396076452975827,0.04381867018790759,0.004509977523084196,-0.06142104167064689,-2.443086578079263,2.381665536408616,0.1786743515850144,0.1324398328289379
0.02,RB,M0,short,5128,138,2.7041967237151563,2.6781617263341104,0.009627626996484829,-0.010366440387981122,-0.45361095819331126,-1.4308408266470196,0.9772298684537084,0.12524461839530332,0.11836973478939157
0.02,RB,M1,short,5128,138,2.6781617263341104,2.6038413016964728,0.027750536461951483,0.03263418442824867,-0.6059123612260571,-2.405186186169314,1.7992738249432567,0.14230019493177387,0.11836973478939157
0.02,I,M0,short,5024,126,2.168972178725858,2.1422494320164063,0.01232046541286184,0.06185633337954207,-0.746370307230217,-1.9143600994504777,1.1679897922202607,0.1852589641434263,0.1152468152866242
0.02,I,M1,short,5024,126,2.1422494320164063,2.1863636572831293,-0.020592478451587327,-0.009755306013243712,-0.8885848569420741,-1.6720759393357612,0.783491082393687,0.1610337972166998,0.1152468152866242
0.02,SC,M0,short,7258,258,3.601507403645434,3.533506903992336,0.018881121717053303,0.07511146547496675,-0.28565567973566275,-2.2608196263646527,1.97516394662899,0.16459197786998617,0.13529898043538166
0.02,SC,M1,short,7258,258,3.533506903992336,3.3492005998805556,0.05215959926483853,0.18117222007049683,0.21938779468396213,-6.389562109723937,6.6089499044079,0.2066115702479339,0.13529898043538166
0.02,RU,M0,short,4834,174,2.5073221057574,2.5472129346779,-0.015909734464870425,-0.02421014954746652,-0.847404014265472,-1.3856114314877024,0.5382074172222304,0.13457556935817805,0.12556888705006206
0.02,RU,M1,short,4834,174,2.5472129346779,2.325594088949924,0.08700444423426269,0.10784026702002632,0.08433220826444086,-2.9808333167887144,3.065165525053155,0.2334710743801653,0.12556888705006206
0.02,MA,M0,short,4800,161,3.6058434709883826,3.5318215942038536,0.020528311164943403,0.05946613247316327,-0.7545519381392544,-2.7627902793757673,2.008238341236513,0.14791666666666667,0.13354166666666667
0.02,MA,M1,short,4800,161,3.5318215942038536,3.4405570737595292,0.02584063719246194,0.10101879313636838,0.06982411568123036,-2.5145134516925496,2.58433756737378,0.15833333333333333,0.13354166666666667
0.02,TA,M0,short,5028,150,2.8326273288572064,2.7903895557403504,0.014911164870352477,0.14728204571478612,-0.7209236560710051,-2.0392744691982827,1.3183508131272776,0.18236472945891782,0.14180588703261734
0.02,TA,M1,short,5028,150,2.7903895557403504,2.6749472546664674,0.04137139233351726,0.11977808195223508,-0.06270302455162506,-2.890103758607045,2.82740073405542,0.18886679920477137,0.14180588703261734
0.02,M,M0,short,4916,160,2.582380550739941,2.5327915511882013,0.01920282412967005,0.09909719235144922,-0.7075398231958715,-2.6576145545234433,1.9500747313275717,0.1690427698574338,0.121033360455655
0.02,M,M1,short,4916,160,2.5327915511882013,2.3813867259186403,0.059777846778797446,0.15909854318731664,-0.23902503363251845,-3.4064626433032337,3.1674376096707153,0.20612244897959184,0.121033360455655
0.02,P,M0,short,5035,130,2.904148040083305,2.863016768184486,0.01416293912401215,-0.0783190477496003,-1.6082421414285577,-1.8498960864374019,0.24165394500884418,0.09722222222222222,0.13247269116186694
0.02,P,M1,short,5035,130,2.863016768184486,2.7562957518624036,0.037275721717046316,-0.025455677892445447,-0.577985649371317,-2.848771910064841,2.270786260693524,0.1488095238095238,0.13247269116186694
0.02,CF,M0,short,4939,160,2.6740950449616903,2.6421627598591657,0.01194134260960123,0.019975064578766747,-0.49833139232258833,-2.340773398198204,1.842442005875616,0.12804878048780488,0.14274144563676858
0.02,CF,M1,short,4939,160,2.6421627598591657,2.530543296295926,0.042245491178291204,0.14303376292278674,-0.02762902603169371,-2.743910204494799,2.716281178463105,0.20689655172413793,0.14274144563676858
0.05,AG,M0,long,7639,239,3.228610753286867,3.20191069275234,0.00826982952570075,0.058662700973604896,-0.9844946966694806,-1.259523855369015,0.27502915869953426,0.16976127320954906,0.13601256708993323
0.05,AG,M1,long,7639,239,3.20191069275234,3.0642948499388862,0.04297928831211727,0.03901841295337894,-0.21938282647113777,-3.1961384552117855,2.976755628740648,0.193717277486911,0.13601256708993323
0.05,AU,M0,long,7291,314,3.158529780055398,3.105772338772804,0.01670316411633417,0.142775912541964,-0.37814644444848616,-3.244262145874685,2.866115701426199,0.2548476454293629,0.13893841722671788
0.05,AU,M1,long,7291,314,3.105772338772804,2.960846721565071,0.04666330992728145,0.12267856330775466,0.25130271506534435,-3.1897615545074953,3.4410642695728395,0.2825788751714678,0.13893841722671788
0.05,CU,M0,long,6857,162,2.749940636313133,2.679615450338862,0.025573346946338667,0.0126354426919923,-0.7357609402075161,-1.726532690788316,0.9907717505807999,0.20437956204379562,0.13562782557969957
0.05,CU,M1,long,6857,162,2.679615450338862,2.5691996514683932,0.04120583752288244,0.07932199880469347,-0.30311702518034667,-2.56653147310784,2.2634144479274934,0.191800878477306,0.13562782557969957
0.05,AL,M0,long,6946,153,3.1828172431880155,3.1400670047049393,0.013431571848673341,0.04556530017260805,-1.5842509541323837,-2.808148068333034,1.2238971142006503,0.10359712230215827,0.11459832997408581
0.05,AL,M1,long,6946,153,3.1400670047049393,3.056144987008431,0.026726186915999883,0.07731515379785686,-0.8930861341963195,-2.707697155869925,1.8146110216736053,0.17266187050359713,0.11459832997408581
0.05,SN,M0,long,6987,150,3.046863241016711,2.9816521377068077,0.02140270112292374,-0.049246194570884076,-1.1870334479853941,-2.3960371549728596,1.2090037069874655,0.10932944606413994,0.1341061972234149
0.05,SN,M1,long,6987,150,2.9816521377068077,2.8430259219767215,0.04649308816980365,-0.0049985149204022136,-0.6095649353539221,-2.62121469953631,2.011649764182388,0.1659513590844063,0.1341061972234149
0.05,NI,M0,long,6939,144,3.3403636406814288,3.2235547738808696,0.0349689073901937,-0.03879095167856156,-1.2104532903455907,-2.540115214406293,1.3296619240607022,0.11014492753623188,0.10347312292837585
0.05,NI,M1,long,6939,144,3.2235547738808696,3.0906757576870043,0.04122126829378828,0.0025737296223596867,-0.7616549491098842,-2.8192812688694464,2.0576263197595623,0.14121037463976946,0.10347312292837585
0.05,RB,M0,long,5128,138,2.245532807238385,2.1946818446044,0.02264538842187876,0.08892752093266293,-0.9446265588234122,-2.2381463464753817,1.2935197876519695,0.1450980392156863,0.10998439937597504
0.05,RB,M1,long,5128,138,2.1946818446044,2.1408028761986335,0.024549785445315074,-0.012457145267987378,-0.3415539052061967,-1.8277824856422926,1.486228580436096,0.15625,0.10998439937597504
0.05,I,M0,long,5024,126,2.454610182050659,2.3633238232314033,0.03718975806699878,0.007634468675382909,-0.8225465022231623,-2.586775601932024,1.7642290997088619,0.12449799196787148,0.10489649681528662
0.05,I,M1,long,5024,126,2.3633238232314033,2.3838917375720508,-0.008702960693945294,0.004542944156334029,-0.7437018643152822,-1.7593582471467237,1.0156563828314416,0.1272365805168986,0.10489649681528662
0.05,SC,M0,long,7258,258,3.6331785147066844,3.5686325004510304,0.017765715060347083,0.10941471652657578,-0.15203614218837783,-2.7063251138035,2.5542889716151223,0.18181818181818182,0.1343345274180215
0.05,SC,M1,long,7258,258,3.5686325004510304,3.405026211647463,0.045845653421272614,0.15114379940908182,0.39667530391886247,-4.102092606219974,4.498767910138836,0.23140495867768596,0.1343345274180215
0.05,RU,M0,long,4834,174,2.3778064901848235,2.322442198517643,0.023283766738679063,0.13866642889460082,-0.1576195042914924,-2.2496001576578672,2.0919806533663747,0.19875776397515527,0.1524617294166322
0.05,RU,M1,long,4834,174,2.322442198517643,2.262864619902325,0.025652986607522358,0.033537293206167246,-0.02691595289637062,-1.7342015351404627,1.707285582244092,0.22107438016528927,0.1524617294166322
0.05,MA,M0,long,4800,161,3.0055200647873583,2.981957190033553,0.007839866061740152,0.05036058870388455,-0.6170745383324152,-1.457635753129749,0.8405612147973338,0.16561844863731656,0.160625
0.05,MA,M1,long,4800,161,2.981957190033553,2.8836688767627816,0.03296100748839567,0.06106333723200006,-0.18457639617342914,-2.079319470361284,1.894743074187855,0.21875,0.160625
0.05,TA,M0,long,5028,150,2.879466177882146,2.845335903450664,0.011852986742349964,-0.003701821123055995,-1.3322593973792196,-3.275549647746109,1.9432902503668894,0.104,0.14578361177406524
0.05,TA,M1,long,5028,150,2.845335903450664,2.75040925596888,0.033362193675151704,0.00798922072460286,-0.3352526141084502,-3.1552518956300855,2.8199992815216355,0.1709741550695825,0.14578361177406524
0.05,M,M0,long,4916,160,2.114055031252134,2.083693231693545,0.014361877581117536,0.06501950867213384,-0.4957249415164271,-2.173861728142832,1.6781367866264048,0.15040650406504066,0.1336452400325468
0.05,M,M1,long,4916,160,2.083693231693545,2.0559969054233194,0.013291940410880524,0.03903169733857677,-0.21372359294326684,-1.5374240890037767,1.3237004960605099,0.17276422764227642,0.1336452400325468
0.05,P,M0,long,5035,130,2.665117454450805,2.5307052611319745,0.050433872283699596,0.12034811950975499,-0.3678157178380258,-3.117126953783544,2.7493112359455183,0.24453280318091453,0.13664349553128102
0.05,P,M1,long,5035,130,2.5307052611319745,2.418833258394613,0.0442058601037252,0.15965780875918412,-0.2959490652470787,-3.132086142375456,2.8361370771283774,0.2222222222222222,0.13664349553128102
0.05,CF,M0,long,4939,160,2.563970181510169,2.4820365552419767,0.03195576409548321,0.15664451546801805,-0.21154056721523679,-2.818532610326405,2.606992043111168,0.2210953346855984,0.12188702166430451
0.05,CF,M1,long,4939,160,2.4820365552419767,2.4463941753672946,0.014360134946202389,0.083883437478168,-0.2552405010044359,-2.2652369455208796,2.0099964445164438,0.21052631578947367,0.12188702166430451
0.05,AG,M0,short,7639,239,3.20560279419957,3.142757148565898,0.01960493849936405,0.06378930452491802,-0.5992733783301465,-2.355630711475624,1.7563573331454774,0.16417910447761194,0.12776541432124625
0.05,AG,M1,short,7639,239,3.142757148565898,3.004842287296377,0.0438833975232398,0.10875581504997636,0.16433108249496808,-3.5182628148579047,3.6825938973528727,0.19895287958115182,0.12776541432124625
0.05,AU,M0,short,7291,314,2.9005831309404333,2.855697659315296,0.015474637201859678,0.014535981470786715,-0.4341734545098827,-2.4623581487949826,2.0281846942851,0.23586206896551723,0.15759155122754082
0.05,AU,M1,short,7291,314,2.855697659315296,2.744386092042977,0.03897876475446213,0.14996146639329522,0.04351522185231982,-2.5493044507406717,2.5928196725929915,0.24142661179698216,0.15759155122754082
0.05,CU,M0,short,6857,162,3.244214384520699,3.1301216407847767,0.035168065427580726,0.029814709728010907,-0.5316726065950691,-1.9276215294735795,1.3959489228785102,0.17956204379562044,0.11564824267172233
0.05,CU,M1,short,6857,162,3.1301216407847767,3.0449839518350212,0.027199482550591857,0.09643096039547208,0.11266337319210909,-2.559771849346497,2.6724352225386063,0.17784256559766765,0.11564824267172233
0.05,AL,M0,short,6946,153,2.961101124303009,2.8662507464781957,0.032032130563301654,0.09788276093438004,-0.8003128900493873,-2.91942524073504,2.1191123506856524,0.2028985507246377,0.11143103944716383
0.05,AL,M1,short,6946,153,2.8662507464781957,2.746910751705286,0.04163627167635081,0.14195130053136784,-0.415326437375015,-3.486982959095114,3.0716565217200986,0.19136690647482013,0.11143103944716383
0.05,SN,M0,short,6987,150,2.9633188876649172,2.8667749033832517,0.03257968107433142,0.07460440845540867,-1.5451206414003544,-2.8093808772121687,1.2642602358118142,0.11031518624641834,0.11235150994704451
0.05,SN,M1,short,6987,150,2.8667749033832517,2.8121599175494056,0.019051019935116518,0.020792575206427074,-0.4044401697217787,-2.735709665757673,2.3312694960358944,0.18311874105865522,0.11235150994704451
0.05,NI,M0,short,6939,144,3.3012473968656266,3.2737684052321128,0.008323820765327622,-0.07842123392347768,-0.5142517556799534,-1.0305732998441466,0.5163215441641932,0.17027417027417027,0.13157515492145844
0.05,NI,M1,short,6939,144,3.2737684052321128,3.123481096648902,0.04590651811014564,0.011256880345306527,-0.0963597343489209,-2.568152478162108,2.4717927438131873,0.1729106628242075,0.13157515492145844
