kappa,symbol,model,direction,fold,rows,w_rmse,r2,spearman,baseline_wRMSE,rel_wrmse_improvement
0.02,M,M1,long,1,4916,2.0758947752938024,-0.13261203186414172,0.023830306136316346,2.1252866206693124,0.023240086722964043
0.02,P,M1,long,4,5035,2.4132245756575967,-0.029135766133809637,0.1521646333248532,2.6750433441889743,0.09787458924735903
0.02,CF,M1,long,3,4939,2.4287525544163335,-0.056394515297523595,0.08850682988191343,2.5736575050654293,0.05630312128319185
0.02,POOLED,M1,long,-1,89621,2.796331254443332,-0.08890746824619233,0.051097797318206774,2.9502301022714894,0.05216503204603092
0.02,AG,M0,short,0,7639,3.1564835134560068,-0.16966222394842245,0.0644321646326816,3.2180161373937572,0.01912129128960342
0.02,AU,M0,short,2,7291,2.887604758360595,-0.09398423365699404,-0.003238456555957251,2.9158634607782816,0.009691366827630601
0.02,CU,M0,short,4,6857,3.141479115373264,-0.09944112318270903,0.049543615886950935,3.2569950296490724,0.03546702197094067
0.02,AL,M0,short,1,6946,2.877799282160483,-0.09035127424078926,0.09020188543463774,2.9721193417404175,0.0317349502946616
0.02,SN,M0,short,3,6987,2.896067593767327,-0.15832659264375937,0.04091410741447216,2.972092393339845,0.025579554573364572
0.02,NI,M0,short,3,6939,3.3060326803089386,-0.10501238781266653,-0.0617910825114301,3.3099961299577942,0.0011974182123609255
0.02,RB,M0,short,0,5128,2.6750436237856308,-0.09412926142993938,-0.030287545679942303,2.705026821032266,0.011084251369897036
0.02,I,M0,short,0,5024,2.137644618280139,-0.014851092494261753,0.06339417309059456,2.1700193926902727,0.014919117552215607
0.02,SC,M0,short,2,7258,3.5600744289408928,-0.13939291127111653,0.0919973353431655,3.601984131191075,0.011635171262213213
0.02,RU,M0,short,1,4834,2.527627889067554,-0.08321611802883333,-0.029905845064115373,2.5075588425627537,-0.008003419965327534
0.02,MA,M0,short,2,4800,3.546851654828215,-0.09667586543436935,0.04647629206527572,3.60344514472272,0.015705384048203583
0.02,TA,M0,short,4,5028,2.7983728522873936,-0.03931694622764015,0.1418978347780739,2.8335317152900314,0.012408141688662578
0.02,M,M0,short,1,4916,2.5560785591941517,-0.059849342162667796,0.05568728096272464,2.58275417595381,0.010328360711993492
0.02,P,M0,short,4,5035,2.850268953903386,-0.09807733484164882,-0.04456108889719845,2.9063805859038907,0.01930636072668852
0.02,CF,M0,short,3,4939,2.6345209436442745,-0.029835018607951458,0.03233540259372233,2.6740814720006747,0.014794062473647118
0.02,POOLED,M0,short,-1,89621,2.9669306837113205,-0.09261544667586663,0.03642022117548514,3.012407639672114,0.015096547811750814
0.02,AG,M1,short,0,7639,3.023429420524697,-0.1249809654074916,0.1121619103500445,3.2180161373937572,0.06046791208034597
0.02,AU,M1,short,2,7291,2.7636825680436186,-0.027998860318410257,0.1526128912636947,2.9158634607782816,0.05219067860401255
0.02,CU,M1,short,4,6857,3.085488092123147,-0.09697317831744501,0.06228870120257979,3.2569950296490724,0.052658028632117514
0.02,AL,M1,short,1,6946,2.7547752212915966,-0.057302974748908664,0.112613523417422,2.9721193417404175,0.07312765587721934
0.02,SN,M1,short,3,6987,2.7997688793761553,-0.12380832569049027,0.035221104641718216,2.972092393339845,0.0579805373311574
0.02,NI,M1,short,3,6939,3.1382664753770495,-0.06314158136692805,-0.005008524844663949,3.3099961299577942,0.051882131530750296
0.02,RB,M1,short,0,5128,2.6182084612031855,-0.0359699749543152,0.017528128872362058,2.705026821032266,0.03209519371639709
0.02,I,M1,short,0,5024,2.2016835819072145,-0.08824151266195335,-0.004884109786215779,2.1700193926902727,-0.014591661864222448
0.02,SC,M1,short,2,7258,3.3895338404244844,-0.060165506155822834,0.18662908184536692,3.601984131191075,0.05898146216883512
0.02,RU,M1,short,1,4834,2.3233723521136165,0.010917835923931252,0.11593763579193841,2.5075588425627537,0.07345250979669796
0.02,MA,M1,short,2,4800,3.4537229990715423,-0.06786553814694907,0.12405750219024021,3.60344514472272,0.04154972245670147
0.02,TA,M1,short,4,5028,2.6829078885469477,-0.03237238538992071,0.09294680097264839,2.8335317152900314,0.05315762866895116
0.02,M,M1,short,1,4916,2.448808184631886,-0.03568667572591022,0.12390237228145766,2.58275417595381,0.05186168802629391
0.02,P,M1,short,4,5035,2.7708359741547106,-0.07388097189510057,-0.041599682686636594,2.9063805859038907,0.04663691066702657
0.02,CF,M1,short,3,4939,2.5323745636394133,0.01148508575510876,0.13794215766526916,2.6740814720006747,0.052992741561924135
0.02,POOLED,M1,short,-1,89621,2.8534494484487833,-0.05226118090553311,0.09163890156142938,3.012407639672114,0.0527678223657116
0.05,AG,M0,long,0,7639,3.2071272728337497,-0.21635414248277818,0.06933192108305869,3.22817118661265,0.006518834523450976
0.05,AU,M0,long,2,7291,3.10683721492463,-0.2308398232458282,0.12012834425639692,3.1585578391632736,0.01637475926429279
0.05,CU,M0,long,4,6857,2.6681842790114727,-0.12585723318989483,-0.01273461451101899,2.7499248783429597,0.029724666290063168
0.05,AL,M0,long,1,6946,3.1346513025753877,-0.1290487184551563,0.0567226012368069,3.1826388557071255,0.015077913425736698
0.05,SN,M0,long,3,6987,2.9749181207617785,-0.19045276882438444,-0.02189963810340236,3.0470653775572805,0.02367762022006227
0.05,NI,M0,long,3,6939,3.2356410927843866,-0.23038478298140186,-0.0509253454639726,3.3406338738547117,0.03142899971530712
0.05,RB,M0,long,0,5128,2.1901917318129693,-0.10570927820321585,0.08169941282179168,2.245052034644151,0.02443609412370576
0.05,I,M0,long,0,5024,2.3629453071301225,-0.07174695657203212,0.02092868122134298,2.4538031053170193,0.03702733849754355
0.05,SC,M0,long,2,7258,3.5818210773578087,-0.2634030945956771,0.12333226654695206,3.6333434144013683,0.0141804203916817
0.05,RU,M0,long,1,4834,2.316862269721999,-0.028358921750604615,0.1244986870273648,2.3778447997698717,0.02564613554836493
0.05,MA,M0,long,2,4800,2.9723855875049328,-0.0782385753274566,0.06268153514678282,3.005774228523999,0.01110816664213064
0.05,TA,M0,long,4,5028,2.857120137729279,-0.06385393823948382,-0.02402983233767644,2.879453883853768,0.007756243727230058
0.05,M,M0,long,1,4916,2.091846992240241,-0.07534069206084193,0.05398021458015518,2.1140714663256497,0.010512640863573007
0.05,P,M0,long,4,5035,2.5013983155745527,-0.09321785202929678,0.10814135901429675,2.6650984063601006,0.06142365715085315
0.05,CF,M0,long,3,4939,2.482363968511967,-0.09393841771166977,0.170139977299607,2.5640570597670425,0.031860871014507665
0.05,POOLED,M0,long,-1,89621,2.8809155303598395,-0.14023145104612578,0.04973714972305976,2.939530264887631,0.01994017045102003
0.05,AG,M1,long,0,7639,3.099792219772378,-0.19216122875510155,0.027362600651396854,3.22817118661265,0.03976832683863373
0.05,AU,M1,long,2,7291,2.99361992276224,-0.14961280112930186,0.12603837513180083,3.1585578391632736,0.05221937504387342
0.05,CU,M1,long,4,6857,2.575068509323748,-0.0561829599160828,0.09119834787644301,2.7499248783429597,0.06358587116189737
0.05,AL,M1,long,1,6946,3.0459509616827973,-0.08964276243651992,0.09975218447472405,3.1826388557071255,0.042947975004835576
0.05,SN,M1,long,3,6987,2.850983554776362,-0.07898610868838785,0.010472873049374245,3.0470653775572805,0.06435103894558049
0.05,NI,M1,long,3,6939,3.108761958121503,-0.14764598988351785,-0.019019631948306005,3.3406338738547117,0.06940955653594416
0.05,RB,M1,long,0,5128,2.1234023530590527,-0.08561101467902876,0.010309673438933338,2.245052034644151,0.05418568465580362
0.05,I,M1,long,0,5024,2.3312609358049263,-0.04198996065397331,0.016285929753935904,2.4538031053170193,0.04993969126804129
0.05,SC,M1,long,2,7258,3.4305501425133382,-0.19202400407532094,0.12305695502307874,3.6333434144013683,0.055814507124271495
0.05,RU,M1,long,1,4834,2.289586376156272,-0.05427223979750595,0.027041304541334066,2.3778447997698717,0.037116982412873034
0.05,MA,M1,long,2,4800,2.9065945064334384,-0.03631655021577185,0.040725561870807836,3.005774228523999,0.0329963977830974
0.05,TA,M1,long,4,5028,2.77296007229564,-0.07783809791836394,-0.00288834694682269,2.879453883853768,0.0369840309495078
0.05,M,M1,long,1,4916,2.0828596228508167,-0.13204497946976423,0.027966730785356733,2.1140714663256497,0.014763854473226746
0.05,P,M1,long,4,5035,2.4126437640059453,-0.03130290490582155,0.15413591923360626,2.6650984063601006,0.09472619913459376
0.05,CF,M1,long,3,4939,2.4254960110227963,-0.05667958072128276,0.08721637308152995,2.5640570597670425,0.05403976803731314
0.05,POOLED,M1,long,-1,89621,2.7892944046587984,-0.08948920341984357,0.049564995104231575,2.939530264887631,0.05110879858029819
0.05,AG,M0,short,0,7639,3.147228287677283,-0.17422240216036822,0.06265329052353655,3.206297939558103,0.018423007778547586
0.05,AU,M0,short,2,7291,2.8606077197842157,-0.0830862388837792,0.017232207475252156,2.9033417973180935,0.014718927538380978
0.05,CU,M0,short,4,6857,3.1286373016843294,-0.10435572306699692,0.05155021674474842,3.2455485839238953,0.03602204040902669
0.05,AL,M0,short,1,6946,2.872670240692229,-0.09229751385641793,0.07768092723835149,2.9618098297580233,0.030096324271122035
0.05,SN,M0,short,3,6987,2.888357722840804,-0.16130857439254553,0.042421821291660514,2.962524074618081,0.02503485200768818
0.05,NI,M0,short,3,6939,3.297653567539694,-0.10235836461444303,-0.06025131914588766,3.3008726264880464,0.0009752145304005301
0.05,RB,M0,short,0,5128,2.6746592226458517,-0.09443302707161161,-0.03275918597499856,2.6958795387468144,0.007871388834690688
0.05,I,M0,short,0,5024,2.1414094763090836,-0.01815209698736764,0.048842879335891494,2.162856697402361,0.00991615446323181
0.05,SC,M0,short,2,7258,3.543978352476093,-0.13706089212527695,0.08823685736110048,3.5901908948662173,0.01287189003130892
0.05,RU,M0,short,1,4834,2.5188390627536816,-0.07582650061371399,-0.015307734524512165,2.495530729204501,-0.009340030670193676
0.05,MA,M0,short,2,4800,3.5389698537409022,-0.09535094978429637,0.041472402629323536,3.5935398876556004,0.015185592930846599
0.05,TA,M0,short,4,5028,2.7835249988682715,-0.04588708078019499,0.1327403925626487,2.8229607701444275,0.013969649062511889
0.05,M,M0,short,1,4916,2.5598910128317316,-0.0614078324267624,0.03985768558930335,2.5725514161085536,0.004921341201402764
0.05,P,M0,short,4,5035,2.851289695020303,-0.11045872451922834,-0.05924485396959369,2.8963079411707238,0.015543321727117103
0.05,CF,M0,short,3,4939,2.631909388019333,-0.029606707008468014,0.03129494631246619,2.663736102963487,0.011948148658099445
0.05,POOLED,M0,short,-1,89621,2.957256071257229,-0.09287131497612022,0.0331245982455687,3.0017498778570766,0.014822622940060289
0.05,AG,M1,short,0,7639,3.001394337936041,-0.11065273571539236,0.10746009164515939,3.206297939558103,0.06390660053578874
0.05,AU,M1,short,2,7291,2.7645384928405212,-0.031683699934185405,0.13866720404016564,2.9033417973180935,0.04780811704835758
0.05,CU,M1,short,4,6857,3.0794708979190344,-0.09426379827469455,0.056189018471317756,3.2455485839238953,0.05117091354832582
0.05,AL,M1,short,1,6946,2.755595901775485,-0.056338553049904094,0.11706036165799327,2.9618098297580233,0.06962429724915384
0.05,SN,M1,short,3,6987,2.797595208314334,-0.11937676329997582,0.038851062275666155,2.962524074618081,0.055671738743594594
0.05,NI,M1,short,3,6939,3.133643587670754,-0.06620788059236271,-0.002156948119940157,3.3008726264880464,0.05066206962224264
0.05,RB,M1,short,0,5128,2.6185801272625264,-0.033102598075908984,0.008393692230551817,2.6958795387468144,0.02867316969222623
0.05,I,M1,short,0,5024,2.2193350472967808,-0.10996867319197556,-8.345427091981007e-05,2.162856697402361,-0.026112848790329785
0.05,SC,M1,short,2,7258,3.4129664514062177,-0.0657620195449573,0.15377266138980886,3.5901908948662173,0.0493635153811518
0.05,RU,M1,short,1,4834,2.3190753032844342,0.0015510105807476915,0.10626154796650025,2.495530729204501,0.07070857667872324
0.05,MA,M1,short,2,4800,3.438954394336011,-0.06534796067700954,0.12755233976670902,3.5935398876556004,0.04301760886267498
0.05,TA,M1,short,4,5028,2.686912090845608,-0.030947533556000772,0.1186192075790393,2.8229607701444275,0.04819361315171911
0.05,M,M1,short,1,4916,2.439185882703289,-0.030661918993881043,0.12495781387269192,2.5725514161085536,0.05184173679490696
0.05,P,M1,short,4,5035,2.7647229280771035,-0.06973995429073288,-0.04242001212668621,2.8963079411707238,0.045431982981903485
0.05,CF,M1,short,3,4939,2.5344266016883155,0.008339281126454101,0.12230817991450249,2.663736102963487,0.04854441141196794
0.05,POOLED,M1,short,-1,89621,2.8522964096052883,-0.05194724138970708,0.0859326874930089,3.0017498778570766,0.049788781321940735
